generator,instance,phase_index,eigenphase
independent_brickwork,121,19,3.7830446507656803
independent_brickwork,121,20,3.973454725084223
independent_brickwork,121,21,4.284322924032794
independent_brickwork,121,22,4.465586246424712
independent_brickwork,121,23,4.669776208581441
independent_brickwork,121,24,4.762282242212744
independent_brickwork,121,25,4.960551916828778
independent_brickwork,121,26,5.326994101946733
independent_brickwork,121,27,5.410472054540207
independent_brickwork,121,28,5.793493875570217
independent_brickwork,121,29,5.880117545353791
independent_brickwork,121,30,6.101625152693463
independent_brickwork,121,31,6.27583650730939
independent_brickwork,122,0,0.007989946134430976
independent_brickwork,122,1,0.22553862884162623
independent_brickwork,122,2,0.543513429933397
independent_brickwork,122,3,0.6606363632335981
independent_brickwork,122,4,1.0284840317603743
independent_brickwork,122,5,1.1262399847441005
independent_brickwork,122,6,1.2772741259427114
independent_brickwork,122,7,1.4665606413253511
independent_brickwork,122,8,1.6291191108713896
independent_brickwork,122,9,1.7667108811223793
independent_brickwork,122,10,2.1342699683978505
independent_brickwork,122,11,2.2183878128075625
independent_brickwork,122,12,2.5233261754138145
independent_brickwork,122,13,2.6989623133756395
independent_brickwork,122,14,2.933431847025967
independent_brickwork,122,15,3.1967230708876753
independent_brickwork,122,16,3.449754311742641
independent_brickwork,122,17,3.53473348915213
independent_brickwork,122,18,3.6459518208661645
independent_brickwork,122,19,3.8749020926765785
independent_brickwork,122,20,4.025067648779052
independent_brickwork,122,21,4.2524261579628355
independent_brickwork,122,22,4.341359681612342
independent_brickwork,122,23,4.568901491917856
independent_brickwork,122,24,4.711206439206064
independent_brickwork,122,25,4.9043231659345246
independent_brickwork,122,26,5.157775957932678
independent_brickwork,122,27,5.3385525970876735
independent_brickwork,122,28,5.433177283246777
independent_brickwork,122,29,5.774322637273496
independent_brickwork,122,30,5.9420551858258195
independent_brickwork,122,31,6.139286621838874
independent_brickwork,123,0,0.19088364946896424
independent_brickwork,123,1,0.32345000958333525
independent_brickwork,123,2,0.558683318006768
independent_brickwork,123,3,0.6829193375307052
independent_brickwork,123,4,0.9143281356724828
independent_brickwork,123,5,1.0063939517519476
independent_brickwork,123,6,1.1793893419324208
independent_brickwork,123,7,1.3484707987036282
independent_brickwork,123,8,1.4599971806032126
independent_brickwork,123,9,1.7795660699401152
independent_brickwork,123,10,1.9905959483936901
independent_brickwork,123,11,2.35015081069775
independent_brickwork,123,12,2.450168435283419
independent_brickwork,123,13,2.6230311942188718
independent_brickwork,123,14,2.982281062430131
independent_brickwork,123,15,3.1436080048117057
independent_brickwork,123,16,3.3374795670748845
independent_brickwork,123,17,3.50730703567568
independent_brickwork,123,18,3.620217672799992
independent_brickwork,123,19,3.7376431559610808
independent_brickwork,123,20,3.9863095905330286
independent_brickwork,123,21,4.220508131402328
independent_brickwork,123,22,4.453888421197973
independent_brickwork,123,23,4.6453213166065
independent_brickwork,123,24,4.870702541275319
independent_brickwork,123,25,5.008743489113958
independent_brickwork,123,26,5.127158516281845
independent_brickwork,123,27,5.421406868508835
independent_brickwork,123,28,5.515458533223081
independent_brickwork,123,29,5.774716270948201
independent_brickwork,123,30,6.052636446984422
independent_brickwork,123,31,6.26755010825711
independent_brickwork,124,0,0.07051521394684412
independent_brickwork,124,1,0.08526573555382796
independent_brickwork,124,2,0.2345655204115153
independent_brickwork,124,3,0.43615188106344716
independent_brickwork,124,4,0.6925437101047603
independent_brickwork,124,5,0.8313112354976334
independent_brickwork,124,6,0.9501374232567829
independent_brickwork,124,7,1.248675816616299
independent_brickwork,124,8,1.3667247872644972
independent_brickwork,124,9,1.4910117326521615
independent_brickwork,124,10,1.8154932937935868
independent_brickwork,124,11,1.8758910889566038
independent_brickwork,124,12,2.102828403019392
independent_brickwork,124,13,2.5152497628274686
independent_brickwork,124,14,2.8178332275640887
independent_brickwork,124,15,3.025120417348781
independent_brickwork,124,16,3.164593955195533
independent_brickwork,124,17,3.3228651622580014
independent_brickwork,124,18,3.4356779974758913
independent_brickwork,124,19,3.7253684117308503
independent_brickwork,124,20,3.8106696266809625
independent_brickwork,124,21,3.903237746653688
independent_brickwork,124,22,4.064759600787649
independent_brickwork,124,23,4.3194331088068685
independent_brickwork,124,24,4.542055320864538
independent_brickwork,124,25,4.705464054377346
independent_brickwork,124,26,5.158881056790939
independent_brickwork,124,27,5.25240803582294
independent_brickwork,124,28,5.4173511137862445
independent_brickwork,124,29,5.814333672332146
independent_brickwork,124,30,5.918518316210428
independent_brickwork,124,31,6.13284317804208
independent_brickwork,125,0,0.008690487807584505
independent_brickwork,125,1,0.2510932394241388
independent_brickwork,125,2,0.4059693190844982
independent_brickwork,125,3,0.6644222801769847
independent_brickwork,125,4,0.9077274556845969
independent_brickwork,125,5,1.071972806634433
independent_brickwork,125,6,1.3656288075418306
independent_brickwork,125,7,1.5975765067191834
independent_brickwork,125,8,1.7366513604505207
independent_brickwork,125,9,1.8730013828628838
independent_brickwork,125,10,2.0247360609327156
independent_brickwork,125,11,2.4467892341450006
independent_brickwork,125,12,2.597188971578708
independent_brickwork,125,13,2.6348639035716843
independent_brickwork,125,14,2.8411057659802563
independent_brickwork,125,15,2.9715526781311934
independent_brickwork,125,16,3.2311282865921047
independent_brickwork,125,17,3.4294148078770137
independent_brickwork,125,18,3.6417304696707506
independent_brickwork,125,19,3.8759120378860037
independent_brickwork,125,20,4.020802489596454
independent_brickwork,125,21,4.281221387578183
independent_brickwork,125,22,4.468743922471652
independent_brickwork,125,23,4.53205947416319
independent_brickwork,125,24,4.8421236415487385
independent_brickwork,125,25,4.983259656561188
independent_brickwork,125,26,5.176178773315348
independent_brickwork,125,27,5.457772178494585
independent_brickwork,125,28,5.628698003409562
independent_brickwork,125,29,5.697836441609812
independent_brickwork,125,30,5.815565723977629
independent_brickwork,125,31,6.049547359394955
independent_brickwork,126,0,0.054768280412551495
independent_brickwork,126,1,0.15618890652618087
independent_brickwork,126,2,0.44342161339732095
independent_brickwork,126,3,0.6770396080639294
independent_brickwork,126,4,0.7277864548588647
independent_brickwork,126,5,1.0597319898663828
independent_brickwork,126,6,1.26805964856216
independent_brickwork,126,7,1.4500685701462743
independent_brickwork,126,8,1.6375505617803163
independent_brickwork,126,9,1.987845809033795
independent_brickwork,126,10,2.1121376215389476
independent_brickwork,126,11,2.362398342916674
independent_brickwork,126,12,2.5652453484964783
independent_brickwork,126,13,2.773264101203022
independent_brickwork,126,14,2.9488453745270196
independent_brickwork,126,15,3.1488581292971656
independent_brickwork,126,16,3.218490974246019
independent_brickwork,126,17,3.4184879182455084
independent_brickwork,126,18,3.6128368621423377
independent_brickwork,126,19,3.8529009796762965
independent_brickwork,126,20,3.941901039923574
independent_brickwork,126,21,4.1705445307699565
independent_brickwork,126,22,4.368384433379907
independent_brickwork,126,23,4.550349420481425
independent_brickwork,126,24,4.890646157657994
independent_brickwork,126,25,5.078152143862022
independent_brickwork,126,26,5.285820420074906
independent_brickwork,126,27,5.403995153179989
independent_brickwork,126,28,5.5521650015743935
independent_brickwork,126,29,5.727241629595308
independent_brickwork,126,30,5.88941695530784
independent_brickwork,126,31,6.196420934128826
independent_brickwork,127,0,0.10099633623414112
independent_brickwork,127,1,0.2413076923623504
independent_brickwork,127,2,0.38903573315501544
independent_brickwork,127,3,0.663130692089967
independent_brickwork,127,4,0.8462680843271291
independent_brickwork,127,5,1.2055386972431903
independent_brickwork,127,6,1.3584222250898201
independent_brickwork,127,7,1.5420688239259461
independent_brickwork,127,8,1.842280105496078
independent_brickwork,127,9,1.9810326576721928
independent_brickwork,127,10,2.1300148123929783
independent_brickwork,127,11,2.2680093162730484
independent_brickwork,127,12,2.4594626834124096
independent_brickwork,127,13,2.7774455590362934
independent_brickwork,127,14,2.9044080115047914
independent_brickwork,127,15,3.07100925643275
independent_brickwork,127,16,3.200726033901351
independent_brickwork,127,17,3.374265374121497
independent_brickwork,127,18,3.457117513773461
independent_brickwork,127,19,3.704230173966789
independent_brickwork,127,20,3.9046638450478914
independent_brickwork,127,21,4.225748999301017
independent_brickwork,127,22,4.295602654011175
independent_brickwork,127,23,4.529922748999825
independent_brickwork,127,24,4.839316403903851
independent_brickwork,127,25,4.970704421359013
independent_brickwork,127,26,5.173029787390531
independent_brickwork,127,27,5.425011635897892
independent_brickwork,127,28,5.6804460116798765
independent_brickwork,127,29,5.848439625907756
independent_brickwork,127,30,5.9846247824977565
independent_brickwork,127,31,6.136684216465602
independent_brickwork,128,0,0.24399944085160608
independent_brickwork,128,1,0.40736952758056505
independent_brickwork,128,2,0.5272226420072672
independent_brickwork,128,3,0.6513310783997446
independent_brickwork,128,4,0.8488507746624003
independent_brickwork,128,5,1.083684057463252
independent_brickwork,128,6,1.287810765627496
independent_brickwork,128,7,1.4022589028251775
independent_brickwork,128,8,1.6653018447913572
independent_brickwork,128,9,1.870806389734979
independent_brickwork,128,10,2.074915914326057
independent_brickwork,128,11,2.2379446669456526
independent_brickwork,128,12,2.517248180734158
independent_brickwork,128,13,2.719772118769636
independent_brickwork,128,14,2.795078757809091
independent_brickwork,128,15,2.9897078574668536
independent_brickwork,128,16,3.219631539963892
independent_brickwork,128,17,3.3407302667981167
independent_brickwork,128,18,3.642713494412805
independent_brickwork,128,19,3.8656114766949345
independent_brickwork,128,20,4.04552754969451
independent_brickwork,128,21,4.246312632632634
independent_brickwork,128,22,4.370840290201156
independent_brickwork,128,23,4.473330729388058
independent_brickwork,128,24,4.66635220285303
independent_brickwork,128,25,4.995621075955136
independent_brickwork,128,26,5.258858176889399
independent_brickwork,128,27,5.370737936560343
independent_brickwork,128,28,5.693673952804549
independent_brickwork,128,29,5.7678205967738485
independent_brickwork,128,30,6.056041821661285
independent_brickwork,128,31,6.193858251594391
independent_brickwork,129,0,0.12333594181190446
independent_brickwork,129,1,0.3031288314155556
independent_brickwork,129,2,0.5929438207608846
independent_brickwork,129,3,0.6691685936181325
independent_brickwork,129,4,0.9046182673176416
independent_brickwork,129,5,0.999222648432852
independent_brickwork,129,6,1.2345564007105818
independent_brickwork,129,7,1.3718849697068143
independent_brickwork,129,8,1.6719029773937746
independent_brickwork,129,9,1.7794124197229613
independent_brickwork,129,10,2.0635690061829246
independent_brickwork,129,11,2.279903694590175
independent_brickwork,129,12,2.4962646598752767
independent_brickwork,129,13,2.7368610849909487
independent_brickwork,129,14,2.980340155810559
independent_brickwork,129,15,3.117301977050801
independent_brickwork,129,16,3.259825236081481
independent_brickwork,129,17,3.407123660427099
independent_brickwork,129,18,3.6674396550101
independent_brickwork,129,19,3.76707608089514
independent_brickwork,129,20,3.896246707572218
independent_brickwork,129,21,4.131294134871544
independent_brickwork,129,22,4.476687970837183
independent_brickwork,129,23,4.699063702098426
independent_brickwork,129,24,4.880377877827126
independent_brickwork,129,25,4.9839503142227395
independent_brickwork,129,26,5.121851275895037
independent_brickwork,129,27,5.486300789998221
independent_brickwork,129,28,5.500656061681859
independent_brickwork,129,29,5.735478009542255
independent_brickwork,129,30,5.974276601111013
independent_brickwork,129,31,6.218901387410157
independent_brickwork,130,0,0.3171674104969296
independent_brickwork,130,1,0.4743221407859083
independent_brickwork,130,2,0.6332312769120214
independent_brickwork,130,3,0.9214927345128754
independent_brickwork,130,4,1.028884757131044
independent_brickwork,130,5,1.2308574257620417
independent_brickwork,130,6,1.4647613163135789
independent_brickwork,130,7,1.626785186517956
independent_brickwork,130,8,1.8077360202627804
independent_brickwork,130,9,2.0596879314492305
independent_brickwork,130,10,2.299146822446211
independent_brickwork,130,11,2.5496624532959733
independent_brickwork,130,12,2.781278680969522
independent_brickwork,130,13,2.8636496575396095
independent_brickwork,130,14,3.0566420066154043
independent_brickwork,130,15,3.1150692834176574
independent_brickwork,130,16,3.3448147979847778
independent_brickwork,130,17,3.5485482090163427
independent_brickwork,130,18,3.700166314994436
independent_brickwork,130,19,3.918397645328105
independent_brickwork,130,20,4.1822896319946254
independent_brickwork,130,21,4.381741180882865
independent_brickwork,130,22,4.760417795909535
independent_brickwork,130,23,4.953961972169844
independent_brickwork,130,24,5.0670335598456955
independent_brickwork,130,25,5.205680448896256
independent_brickwork,130,26,5.503195019485315
independent_brickwork,130,27,5.656221962049256
independent_brickwork,130,28,5.862892562892523
independent_brickwork,130,29,6.023526189895849
independent_brickwork,130,30,6.193232881213839
independent_brickwork,130,31,6.2816549450649575
independent_brickwork,131,0,0.013019407046722576
independent_brickwork,131,1,0.3599289658606253
independent_brickwork,131,2,0.4229226675404824
independent_brickwork,131,3,0.5349170105785628
independent_brickwork,131,4,0.6944006952433986
independent_brickwork,131,5,0.7954007955629233
independent_brickwork,131,6,1.0758221327855386
independent_brickwork,131,7,1.28984982300469
independent_brickwork,131,8,1.4045340068937382
independent_brickwork,131,9,1.6143732595841829
independent_brickwork,131,10,1.8348003251844132
independent_brickwork,131,11,1.9269473099664713
independent_brickwork,131,12,2.2132345962319064
independent_brickwork,131,13,2.539344102261104
independent_brickwork,131,14,2.6752886315651367
independent_brickwork,131,15,2.881548221537206
independent_brickwork,131,16,2.9356161745001104
independent_brickwork,131,17,3.081046779422895
independent_brickwork,131,18,3.3870793233735235
independent_brickwork,131,19,3.7197350137090512
independent_brickwork,131,20,3.796064241932929
independent_brickwork,131,21,4.007685492674142
independent_brickwork,131,22,4.258129669736165
independent_brickwork,131,23,4.362755144563353
independent_brickwork,131,24,4.5678802713151025
independent_brickwork,131,25,4.804204967903801
independent_brickwork,131,26,4.913382941942841
independent_brickwork,131,27,5.2006047025019715
independent_brickwork,131,28,5.344775218208213
independent_brickwork,131,29,5.650924167609938
independent_brickwork,131,30,5.836706839635161
independent_brickwork,131,31,6.104856707817488
independent_brickwork,132,0,0.019786146195711483
independent_brickwork,132,1,0.10138821089158886
independent_brickwork,132,2,0.27800513503571284
independent_brickwork,132,3,0.5120815757087236
independent_brickwork,132,4,0.6900683377294248
independent_brickwork,132,5,0.9517852071068804
independent_brickwork,132,6,1.1818018827228338
independent_brickwork,132,7,1.3085138536105212
independent_brickwork,132,8,1.48478393135123
independent_brickwork,132,9,1.6022379217326748
independent_brickwork,132,10,1.8359509890409824
independent_brickwork,132,11,1.8752380410211955
independent_brickwork,132,12,2.1995123179135563
independent_brickwork,132,13,2.3249144229895884
independent_brickwork,132,14,2.5253550462100676
independent_brickwork,132,15,2.7488221252525555
independent_brickwork,132,16,2.957382890562584
independent_brickwork,132,17,3.279630316313817
independent_brickwork,132,18,3.611266789014178
independent_brickwork,132,19,3.6647577229037713
independent_brickwork,132,20,3.730016113322797
independent_brickwork,132,21,4.0195038423417
independent_brickwork,132,22,4.300230534232828
independent_brickwork,132,23,4.3737143399894425
independent_brickwork,132,24,4.6843507103842
independent_brickwork,132,25,4.869264585070287
independent_brickwork,132,26,5.005693447597607
independent_brickwork,132,27,5.09954623596011
independent_brickwork,132,28,5.367403848473034
independent_brickwork,132,29,5.6272530175967725
independent_brickwork,132,30,5.903820694151109
independent_brickwork,132,31,6.113699375266317
independent_brickwork,133,0,0.12814324003379735
independent_brickwork,133,1,0.2502208327518653
independent_brickwork,133,2,0.3938149261985014
independent_brickwork,133,3,0.7846788903748536
independent_brickwork,133,4,0.9688816274886308
independent_brickwork,133,5,1.0455191633518324
independent_brickwork,133,6,1.305551222849548
independent_brickwork,133,7,1.429255626988314
independent_brickwork,133,8,1.6031767318578483
independent_brickwork,133,9,1.7763832069036394
independent_brickwork,133,10,1.982410469979309
independent_brickwork,133,11,2.1259784500027408
independent_brickwork,133,12,2.2855290145456157
independent_brickwork,133,13,2.478966164506765
independent_brickwork,133,14,2.842217892846202
independent_brickwork,133,15,3.0787080846555837
independent_brickwork,133,16,3.1664440199978294
independent_brickwork,133,17,3.3877121510764225
independent_brickwork,133,18,3.676545798033782
independent_brickwork,133,19,3.7965688820316585
independent_brickwork,133,20,4.040255518112268
independent_brickwork,133,21,4.1970837703325214
independent_brickwork,133,22,4.4764223620710695
independent_brickwork,133,23,4.646091997407236
independent_brickwork,133,24,4.880861815774024
independent_brickwork,133,25,5.211421504570033
independent_brickwork,133,26,5.326086262839569
independent_brickwork,133,27,5.554956197163257
independent_brickwork,133,28,5.762145586584376
independent_brickwork,133,29,5.836706742993215
independent_brickwork,133,30,6.026492592828788
independent_brickwork,133,31,6.065734167722282
independent_brickwork,134,0,0.11934006278353734
independent_brickwork,134,1,0.30494328227240564
independent_brickwork,134,2,0.5573533978193668
independent_brickwork,134,3,0.6166044478163878
independent_brickwork,134,4,0.7990772847329609
independent_brickwork,134,5,1.1082498189707863
independent_brickwork,134,6,1.3412077952187205
independent_brickwork,134,7,1.4662529971979932
independent_brickwork,134,8,1.7274912857545968
independent_brickwork,134,9,1.9557711571952652
independent_brickwork,134,10,2.076696160351654
independent_brickwork,134,11,2.3659965944335406
independent_brickwork,134,12,2.5461726314312476
independent_brickwork,134,13,2.6816587741165
independent_brickwork,134,14,3.0027846201707984
independent_brickwork,134,15,3.1261168829648995
independent_brickwork,134,16,3.2649398563327185
independent_brickwork,134,17,3.328000431503122
independent_brickwork,134,18,3.5598710932370428
independent_brickwork,134,19,3.762557449296348
independent_brickwork,134,20,3.942166749515065
independent_brickwork,134,21,4.251748411520446
independent_brickwork,134,22,4.407425100138643
independent_brickwork,134,23,4.524002479256285
independent_brickwork,134,24,4.700715814083786
independent_brickwork,134,25,4.895018136466087
independent_brickwork,134,26,5.142706621161263
independent_brickwork,134,27,5.344740946514492
independent_brickwork,134,28,5.48662873313683
independent_brickwork,134,29,5.900080698149681
independent_brickwork,134,30,6.047558623234828
independent_brickwork,134,31,6.177086578096083
independent_brickwork,135,0,0.07962443878243096
independent_brickwork,135,1,0.2957701377710564
independent_brickwork,135,2,0.6063769967091257
independent_brickwork,135,3,0.7697007897048513
independent_brickwork,135,4,0.8334463495015523
independent_brickwork,135,5,1.0836028638603485
independent_brickwork,135,6,1.3338015799059295
independent_brickwork,135,7,1.4893811191036894
independent_brickwork,135,8,1.5862303945467497
independent_brickwork,135,9,1.834624209073141
independent_brickwork,135,10,2.044392068524456
independent_brickwork,135,11,2.1855002226435567
independent_brickwork,135,12,2.2619099633296456
independent_brickwork,135,13,2.645620272474978
independent_brickwork,135,14,2.6816962774969695
independent_brickwork,135,15,3.0606349815192213
independent_brickwork,135,16,3.3551039797523776
independent_brickwork,135,17,3.563220613553877
independent_brickwork,135,18,3.701172113360216
independent_brickwork,135,19,4.005412497732749
independent_brickwork,135,20,4.079993188810198
independent_brickwork,135,21,4.167010795397838
independent_brickwork,135,22,4.487153596589442
independent_brickwork,135,23,4.5491487115043325
independent_brickwork,135,24,4.876350877822589
independent_brickwork,135,25,4.9088577452926385
independent_brickwork,135,26,5.228460812217586
independent_brickwork,135,27,5.405780473400335
independent_brickwork,135,28,5.573297066644052
independent_brickwork,135,29,5.74537829893733
independent_brickwork,135,30,5.970680777931721
independent_brickwork,135,31,6.121630700978397
independent_brickwork,136,0,0.18815404193182664
independent_brickwork,136,1,0.5851605755639375
independent_brickwork,136,2,0.6792105853044977
independent_brickwork,136,3,0.838324849087143
independent_brickwork,136,4,0.9428471221310142
independent_brickwork,136,5,1.1641477363421737
independent_brickwork,136,6,1.4990919539821939
independent_brickwork,136,7,1.6209199187090322
independent_brickwork,136,8,1.7715076595726493
independent_brickwork,136,9,1.9747614967602687
independent_brickwork,136,10,2.376623776148743
independent_brickwork,136,11,2.52268288222945
independent_brickwork,136,12,2.6831601247778556
independent_brickwork,136,13,2.979847010436086
independent_brickwork,136,14,3.042417201599724
independent_brickwork,136,15,3.2223308899499834
independent_brickwork,136,16,3.3500559744673994
independent_brickwork,136,17,3.6494171256444115
independent_brickwork,136,18,3.785439383110506
independent_brickwork,136,19,4.106409013020572
independent_brickwork,136,20,4.2341876476576275
independent_brickwork,136,21,4.431572907870929
independent_brickwork,136,22,4.574843604090779
independent_brickwork,136,23,4.835381769679904
independent_brickwork,136,24,5.047313215861887
independent_brickwork,136,25,5.183356589666115
independent_brickwork,136,26,5.444352596663975
independent_brickwork,136,27,5.613612580203
independent_brickwork,136,28,5.847165845974316
independent_brickwork,136,29,6.114987921560286
independent_brickwork,136,30,6.225780185260964
independent_brickwork,136,31,6.279086036793716
independent_brickwork,137,0,0.0020624621471878163
independent_brickwork,137,1,0.14280678036852354
independent_brickwork,137,2,0.4565973405449388
independent_brickwork,137,3,0.6488946275438356
independent_brickwork,137,4,0.8221322970921973
independent_brickwork,137,5,0.935732979837916
independent_brickwork,137,6,1.0961618731342595
independent_brickwork,137,7,1.432945367928742
independent_brickwork,137,8,1.6238647793963419
independent_brickwork,137,9,1.7726931288523464
independent_brickwork,137,10,1.882436707045503
independent_brickwork,137,11,1.9672446022521515
independent_brickwork,137,12,2.2982869170466813
independent_brickwork,137,13,2.411456040591394
independent_brickwork,137,14,2.5326906270103877
independent_brickwork,137,15,2.857428141552105
independent_brickwork,137,16,2.9540462215478906
independent_brickwork,137,17,3.312650281879964
independent_brickwork,137,18,3.392349062665831
independent_brickwork,137,19,3.444391664710414
independent_brickwork,137,20,3.7556828248681096
independent_brickwork,137,21,4.027367335384103
independent_brickwork,137,22,4.122384127950189
independent_brickwork,137,23,4.3350033851301735
independent_brickwork,137,24,4.509121029328484
independent_brickwork,137,25,4.832889322808322
independent_brickwork,137,26,5.027821942957103
independent_brickwork,137,27,5.159474143960201
independent_brickwork,137,28,5.324075382934445
independent_brickwork,137,29,5.566565613232396
independent_brickwork,137,30,5.694988994289609
independent_brickwork,137,31,5.905533601702048
independent_brickwork,138,0,0.14287639392550144
independent_brickwork,138,1,0.27914947486386565
independent_brickwork,138,2,0.6314270832789263
independent_brickwork,138,3,0.7142593654994613
independent_brickwork,138,4,0.8249707975511958
independent_brickwork,138,5,1.169228901028112
independent_brickwork,138,6,1.2999072006840382
independent_brickwork,138,7,1.5755882727848547
independent_brickwork,138,8,1.6720208334066942
independent_brickwork,138,9,1.952981122973062
independent_brickwork,138,10,2.109061046446307
independent_brickwork,138,11,2.190670476064041
independent_brickwork,138,12,2.3053814637164822
independent_brickwork,138,13,2.5007081415487358
independent_brickwork,138,14,2.886362848630462
independent_brickwork,138,15,3.005173146069818
independent_brickwork,138,16,3.137344693226475
independent_brickwork,138,17,3.421323963924491
independent_brickwork,138,18,3.5434664671293636
independent_brickwork,138,19,3.6914727411872814
independent_brickwork,138,20,4.1785255143993325
independent_brickwork,138,21,4.2782670152726014
independent_brickwork,138,22,4.404864610003856
independent_brickwork,138,23,4.514074514269774
independent_brickwork,138,24,4.790052370658673
independent_brickwork,138,25,4.970742040858018
independent_brickwork,138,26,5.225026589712058
independent_brickwork,138,27,5.49626124573748
independent_brickwork,138,28,5.65090672258926
independent_brickwork,138,29,5.783735093885988
independent_brickwork,138,30,5.915245969528226
independent_brickwork,138,31,6.2698887940189465
independent_brickwork,139,0,0.10937160971293532
independent_brickwork,139,1,0.3520514403091232
independent_brickwork,139,2,0.4748440546531064
independent_brickwork,139,3,0.6608415312896129
independent_brickwork,139,4,0.8663289739818681
independent_brickwork,139,5,1.023341805860313
independent_brickwork,139,6,1.188079188380708
independent_brickwork,139,7,1.5591712053530071
independent_brickwork,139,8,1.5902490230046031
independent_brickwork,139,9,1.702348339110427
independent_brickwork,139,10,2.135847940090028
independent_brickwork,139,11,2.3506649482766884
independent_brickwork,139,12,2.539720844465592
independent_brickwork,139,13,2.6364411522194837
independent_brickwork,139,14,2.8751923338271066
independent_brickwork,139,15,2.9580119954608817
independent_brickwork,139,16,3.209805804886554
independent_brickwork,139,17,3.4510038508831844
independent_brickwork,139,18,3.5301791695788296
independent_brickwork,139,19,3.8423141440859943
independent_brickwork,139,20,3.9943158704076485
independent_brickwork,139,21,4.221751860620284
independent_brickwork,139,22,4.521963079249362
independent_brickwork,139,23,4.82980435277045
independent_brickwork,139,24,4.883760494396988
independent_brickwork,139,25,4.98666945459077
independent_brickwork,139,26,5.283930176837633
independent_brickwork,139,27,5.379974836262059
independent_brickwork,139,28,5.624983003879783
independent_brickwork,139,29,5.720373412020313
independent_brickwork,139,30,5.93527367172057
independent_brickwork,139,31,6.09235534668747
independent_brickwork,140,0,0.14840985473723287
independent_brickwork,140,1,0.2728991256218406
independent_brickwork,140,2,0.4399724272869926
independent_brickwork,140,3,0.7017851786366803
independent_brickwork,140,4,0.7918221122467414
independent_brickwork,140,5,1.049801796376354
independent_brickwork,140,6,1.2676926146939664
independent_brickwork,140,7,1.490519601341989
independent_brickwork,140,8,1.621223594888362
independent_brickwork,140,9,1.7602595235139415
independent_brickwork,140,10,2.0643906998584756
independent_brickwork,140,11,2.185593219707975
independent_brickwork,140,12,2.4415685453488187
independent_brickwork,140,13,2.668298019289507
independent_brickwork,140,14,3.016520115282348
independent_brickwork,140,15,3.2113588286476147
independent_brickwork,140,16,3.281823280087627
independent_brickwork,140,17,3.417027807046773
independent_brickwork,140,18,3.6255983824491094
independent_brickwork,140,19,3.875913333858643
independent_brickwork,140,20,4.1118599336514485
independent_brickwork,140,21,4.195998136394812
independent_brickwork,140,22,4.370557811727514
independent_brickwork,140,23,4.490789048579012
independent_brickwork,140,24,4.745174848006771
independent_brickwork,140,25,4.938203574991892
independent_brickwork,140,26,5.309336391497435
independent_brickwork,140,27,5.410866392795756
independent_brickwork,140,28,5.58518553618084
independent_brickwork,140,29,5.798172767459581
independent_brickwork,140,30,6.040268160124754
independent_brickwork,140,31,6.202074252542571
independent_brickwork,141,0,0.16236648252485888
independent_brickwork,141,1,0.28883563136526047
independent_brickwork,141,2,0.4722870031563836
independent_brickwork,141,3,0.691073730132359
independent_brickwork,141,4,0.8899912969682061
independent_brickwork,141,5,1.1514712867928403
independent_brickwork,141,6,1.3432309442918038
independent_brickwork,141,7,1.445147914853832
independent_brickwork,141,8,1.6820045256615557
independent_brickwork,141,9,1.8167493551417704
independent_brickwork,141,10,1.9235676289742245
independent_brickwork,141,11,2.232833201482855
independent_brickwork,141,12,2.379022055001874
independent_brickwork,141,13,2.5433245209424387
independent_brickwork,141,14,2.8538361866093234
independent_brickwork,141,15,2.917588963374564
independent_brickwork,141,16,3.126216909980747
independent_brickwork,141,17,3.354393306345985
independent_brickwork,141,18,3.4316516556982024
independent_brickwork,141,19,3.615532423906843
independent_brickwork,141,20,3.9115748189297577
independent_brickwork,141,21,4.234746078521265
independent_brickwork,141,22,4.524249599157388
independent_brickwork,141,23,4.772618431843007
independent_brickwork,141,24,4.8560813637163
independent_brickwork,141,25,5.159796898770544
independent_brickwork,141,26,5.275617169437664
independent_brickwork,141,27,5.555072267300367
independent_brickwork,141,28,5.7318712753066885
independent_brickwork,141,29,5.957940762110063
independent_brickwork,141,30,6.021421591561078
independent_brickwork,141,31,6.208849635013332
independent_brickwork,142,0,0.1345557454885296
independent_brickwork,142,1,0.2589621943643746
independent_brickwork,142,2,0.44023859343209976
independent_brickwork,142,3,0.6404198450634958
independent_brickwork,142,4,0.7765047861316382
independent_brickwork,142,5,0.9815807852339392
independent_brickwork,142,6,1.1872868044327418
independent_brickwork,142,7,1.3804762722020087
independent_brickwork,142,8,1.603886159288853
independent_brickwork,142,9,1.8847365714711675
independent_brickwork,142,10,2.055809240109557
independent_brickwork,142,11,2.284721745851359
independent_brickwork,142,12,2.655070935700243
independent_brickwork,142,13,2.707891888790282
independent_brickwork,142,14,3.0138773703969197
independent_brickwork,142,15,3.192343113653419
independent_brickwork,142,16,3.3699426867624016
independent_brickwork,142,17,3.446592397435325
independent_brickwork,142,18,3.6809280631722108
independent_brickwork,142,19,3.884882500830797
independent_brickwork,142,20,4.034559359272187
independent_brickwork,142,21,4.152097317787048
independent_brickwork,142,22,4.365078591034001
independent_brickwork,142,23,4.5752264747884706
independent_brickwork,142,24,4.702629905780331
independent_brickwork,142,25,4.8223936835633445
independent_brickwork,142,26,5.1306240587927725
independent_brickwork,142,27,5.2393562653550525
independent_brickwork,142,28,5.742843766113696
