instance,tau_real,tau_imag,tau_abs
386,-0.02111013623390726,0.029747833387479966,0.0364769988220439
387,0.0007993470409885205,-0.01143711183397999,0.011465011242685383
388,0.014671080508577796,-0.005585547408672868,0.015698373901258167
389,-0.0034857916153272737,0.05431960469349652,0.05443133470018179
390,0.018017797477100403,0.03649382004365278,0.04069938485166968
391,-0.027584611766339133,0.013359707282966812,0.030649511986102027
392,-0.006534334913051727,-0.011430019364809736,0.013165974154457858
393,-0.02068757561678642,-0.005640788370244176,0.021442814142228112
394,0.002925833517761391,0.03784393757441841,0.037956871748210934
395,0.04439333924032529,0.004048235870377639,0.04457753674855552
396,0.022709825983527242,-0.011077069498320725,0.025267324054452547
397,-0.029646903034965887,-0.013045058301909813,0.032390004718506844
398,-0.003676947055544357,-0.01816154013584623,0.01853001564368551
399,-0.017536170002289554,0.011169415936413941,0.020791178675337717
400,0.002077424147259907,0.015254522115122394,0.015395328383908436
401,-0.024707436934136143,-0.0028556460442940926,0.024871914968184642
402,0.015144168504447369,0.05084513461034648,0.05305255463439389
403,0.0430952483890638,0.005941739375887715,0.04350292749374553
404,-0.020776732898859007,-0.04703176643177305,0.05141653122920083
405,-0.00017391038810367788,-0.005779142362445139,0.005781758492751004
406,-0.020092683225628752,0.020688657811995123,0.028839841907806807
407,-0.023911521198150154,-0.00014867486387877852,0.023911983402150762
408,0.024680984135616667,0.009228800159473164,0.02634998539441822
409,0.029504259510243783,0.019190198430238663,0.035196094173071894
410,0.017152179173333334,0.02691080701005513,0.03191220431632014
411,-0.01740014897137423,-0.03659686353140224,0.04052277883563879
412,0.05424384329202195,0.020337361849871116,0.057931017789281315
413,-0.0016041264110024348,-0.02705703086283147,0.027104540960043763
414,-0.016931727145109137,0.00883887495470283,0.019099976297925047
415,0.014308394546609416,0.024664070604806552,0.028513970844137523
416,-0.026150438030554325,0.02402880990173616,0.035513787667378366
417,0.019322260951984208,0.021503142557030716,0.028909080029024776
418,-0.0236159376200985,0.014283173665560086,0.027599303607825556
419,0.004312260798730885,-0.022757236188033193,0.023162197480252143
420,-0.007339417663129398,0.03518967986822005,0.03594691392681251
421,0.012194984140583287,-0.011885759220596844,0.017029060762093744
422,0.013740185433234079,-0.010359707796983149,0.01720802839893436
423,-0.013261647923941428,-0.037928593158659936,0.040180212600902515
424,0.0005359335504788697,-0.026600648328547544,0.02660604661105419
425,-0.008334274169936423,-0.04438375448783227,0.04515947063879116
426,0.020279051612509237,-0.028903615855448116,0.0353080577747081
427,-0.05977395381857911,-0.02137367819891156,0.06348038811204809
428,-0.014457877877625896,-0.03184795090256175,0.03497602335052297
429,0.03314577027826383,-0.0006289793355904252,0.03315173754637964
430,0.01058570084544528,0.02632049431209392,0.028369446297420563
431,-0.03264644749732106,0.040077403116766566,0.05169128335395776
432,0.019220823790249773,0.015315590861320512,0.02457656181420005
433,0.011659048962466554,0.017006871090204954,0.020619580184573147
434,-0.013509331700863115,-0.016168775208566976,0.021069678088407404
435,0.015515383834091387,0.016279912656387733,0.02248916831763233
436,-0.014344944228738048,0.005735363837123772,0.015449007193661091
437,0.02278657220380984,-0.002924137435985575,0.02297342927261778
438,-0.007530050600551296,0.029187328076013045,0.030143022115635357
439,-0.0003964983014601367,0.017365600021647984,0.017370125935494
440,0.020255880416500067,0.02686356181765619,0.033644489072931195
441,-0.006826742464780752,0.04297684524586565,0.04351567119978187
442,0.02031214587518641,-0.02119525617713177,0.029356807634160337
443,0.01552902829884929,-0.0014251981945456954,0.015594290936114998
444,0.009670182312164067,0.06423015182719688,0.06495402088935875
445,0.017351074289532597,0.009403228778033087,0.019735260080700957
446,-0.00437671775840261,0.029354717664323602,0.02967920328258272
447,0.02611379489874101,0.01704626306814322,0.031185018335762697
448,0.004348402974119477,0.00992897543857775,0.010839426261809771
449,0.028458396905473797,0.01886713888037335,0.0341445351990736
450,-0.003782240845738933,0.022711136669122556,0.023023923962234134
451,0.011182616037813412,0.017486431998193837,0.020756353376174222
452,-0.009474922286400558,-0.013726789196078464,0.016679295367817742
453,-0.02449274582108,-0.020355282710374793,0.0318470113523281
454,0.026324049235414017,-0.0013216416625422313,0.02635720593751676
455,0.018680516604601616,-0.022013530480434553,0.02887139111348495
456,0.013802095030661628,-8.728981223610557e-06,0.013802097790934812
457,-0.0029591834524066796,-0.011558820134450538,0.011931600462870716
458,-0.018787056147086492,-0.006398116599404199,0.019846646434431986
