generator,instance,alpha_index,alpha,discord,optimal_phi,tau_real,tau_imag,tau_abs
qr_haar,82,14,0.35000000000000003,0.04358492026938077,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,15,0.375,0.05024421660124201,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,16,0.4,0.057427641194377266,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,17,0.42500000000000004,0.06515041457919768,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,18,0.45,0.07342961355158195,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,19,0.47500000000000003,0.08228441623394556,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,20,0.5,0.09173639759118313,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,21,0.525,0.10180988828639226,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,22,0.55,0.1125324139604098,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,23,0.5750000000000001,0.12393523788836713,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,24,0.6000000000000001,0.13605403830916085,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,25,0.625,0.1489297638034328,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,26,0.65,0.1626097279507377,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,27,0.675,0.17714903150234562,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,28,0.7000000000000001,0.19261244222717622,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,29,0.7250000000000001,0.2090769296115047,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,30,0.75,0.22663516244451287,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,31,0.775,0.24540046802231164,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,32,0.8,0.2655140953261004,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,33,0.8250000000000001,0.2871562789792277,2.216162259509079,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,34,0.8500000000000001,0.3105638616780393,2.2405156909322557,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,35,0.875,0.3360569929235169,2.2405156909322557,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,36,0.9,0.3641031484860102,2.2405156909322557,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,37,0.925,0.39542431100101183,2.2405156909322557,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,38,0.9500000000000001,0.4312792168095996,2.264869122355432,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,39,0.9750000000000001,0.4743892326430412,2.264869122355432,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,82,40,1.0,0.5384571899399297,2.3135759852017856,-0.014000581940291898,-0.003975601445027649,0.014554095695594885
qr_haar,83,0,0.0,0.0,0.0,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,1,0.025,0.0002173542650529825,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,2,0.05,0.0008697558083845536,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,3,0.07500000000000001,0.0019582236818047605,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,4,0.1,0.003484465718861074,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,5,0.125,0.005450892854445222,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,6,0.15000000000000002,0.007860639577558892,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,7,0.17500000000000002,0.010717590940646282,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,8,0.2,0.014026416697138444,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,9,0.225,0.017792613309667082,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,10,0.25,0.02202255477268622,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,11,0.275,0.026723553434712777,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,12,0.30000000000000004,0.031903932300027193,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,13,0.325,0.03757311065349622,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,14,0.35000000000000003,0.04374170530788568,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,15,0.375,0.050421650349538716,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,16,0.4,0.05762633899661118,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,17,0.42500000000000004,0.06537079213939467,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,18,0.45,0.07367185938255005,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,19,0.47500000000000003,0.08254846006477123,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,20,0.5,0.09202187395051453,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,21,0.525,0.1021160943021524,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,22,0.55,0.11285826019223055,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,23,0.5750000000000001,0.12427919072188587,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,24,0.6000000000000001,0.13641405207137058,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,25,0.625,0.1493032002785526,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,26,0.65,0.16299326035032902,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,27,0.675,0.177538529123062,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,28,0.7000000000000001,0.1930028309514995,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,29,0.7250000000000001,0.2094620219928478,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,30,0.75,0.22700744928394734,0.29224117707812025,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,31,0.775,0.24574970935057117,0.2678877456549436,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,32,0.8,0.2658277986645885,0.2678877456549436,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,33,0.8250000000000001,0.287420207760519,0.2678877456549436,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,34,0.8500000000000001,0.31076069615558666,0.2678877456549436,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,35,0.875,0.3361690229627907,0.2678877456549436,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,36,0.9,0.3641063571855785,0.2678877456549436,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,37,0.925,0.3952870245566622,0.2435343142317669,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,38,0.9500000000000001,0.43095605950656335,0.2435343142317669,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,39,0.9750000000000001,0.47385426256866037,0.21918088280859022,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,83,40,1.0,0.537788921029474,0.19482745138541352,-0.021909807807459592,0.030829141698587713,0.037821629473509165
qr_haar,84,0,0.0,0.0,0.0,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,1,0.025,0.00022248244534139872,0.34094803992447364,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,2,0.05,0.0008902761893256894,0.34094803992447364,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,3,0.07500000000000001,0.002004423316115833,0.34094803992447364,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,4,0.1,0.00356667022404622,0.34094803992447364,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,5,0.125,0.005579482214558951,0.34094803992447364,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,6,0.15000000000000002,0.008046064328235403,0.34094803992447364,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,7,0.17500000000000002,0.010970388857713509,0.34094803992447364,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,8,0.2,0.014357230117748365,0.34094803992447364,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,9,0.225,0.018212207225826837,0.34094803992447364,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,10,0.25,0.02254183585086178,0.34094803992447364,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,11,0.275,0.0273535901322548,0.34094803992447364,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,12,0.30000000000000004,0.0326559463996805,0.36530147134765034,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,13,0.325,0.038458430564099366,0.36530147134765034,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,14,0.35000000000000003,0.04477195238524878,0.36530147134765034,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,15,0.375,0.05160868917732486,0.36530147134765034,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,16,0.4,0.058982304692812626,0.36530147134765034,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,17,0.42500000000000004,0.06690812021664971,0.36530147134765034,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,18,0.45,0.07540331858109894,0.36530147134765034,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,19,0.47500000000000003,0.08448700454726321,0.38965490277082704,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,20,0.5,0.09418062277887884,0.38965490277082704,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,21,0.525,0.1045088749287304,0.38965490277082704,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,22,0.55,0.11549937691039869,0.38965490277082704,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,23,0.5750000000000001,0.12718347821712328,0.38965490277082704,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,24,0.6000000000000001,0.13959693621705682,0.38965490277082704,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,25,0.625,0.15277961768024362,0.41400833419400374,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,26,0.65,0.16677969136925164,0.41400833419400374,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,27,0.675,0.1816522809174348,0.41400833419400374,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,28,0.7000000000000001,0.19746209224626554,0.41400833419400374,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,29,0.7250000000000001,0.2142858887453709,0.43836176561718043,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,30,0.75,0.23221409049557273,0.43836176561718043,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,31,0.775,0.25136132813093504,0.43836176561718043,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,32,0.8,0.27186829792006684,0.43836176561718043,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,33,0.8250000000000001,0.293914443582433,0.43836176561718043,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,34,0.8500000000000001,0.31773407559647016,0.46271519704035713,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,35,0.875,0.3436477088356975,0.46271519704035713,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,36,0.9,0.3721206780198614,0.46271519704035713,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,37,0.925,0.4038724793652202,0.46271519704035713,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,38,0.9500000000000001,0.44015774516763795,0.4870686284635338,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,39,0.9750000000000001,0.48372214958290183,0.4870686284635338,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,84,40,1.0,0.5484107762857215,0.5357754913098872,0.01792857761242153,-0.010219747604772223,0.020636790843294173
qr_haar,85,0,0.0,0.0,0.0,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,1,0.025,0.00021554357984232553,0.07306029426953006,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,2,0.05,0.0008625095386491921,0.07306029426953006,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,3,0.07500000000000001,0.0019419063002352743,0.07306029426953006,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,4,0.1,0.003455423845960759,0.07306029426953006,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,5,0.125,0.005405447821988041,0.07306029426953006,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,6,0.15000000000000002,0.007795079686351514,0.07306029426953006,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,7,0.17500000000000002,0.010628163310411942,0.07306029426953006,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,8,0.2,0.013909318594251374,0.07306029426953006,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,9,0.225,0.01764398282239643,0.07306029426953006,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,10,0.25,0.02183846068290851,0.07306029426953006,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,11,0.275,0.026499984108499852,0.07306029426953006,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,12,0.30000000000000004,0.03163672728971445,0.04870686284635338,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,13,0.325,0.03725790973679999,0.04870686284635338,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,14,0.35000000000000003,0.04337408828855427,0.04870686284635338,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,15,0.375,0.04999703788906196,0.04870686284635338,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,16,0.4,0.057139969517914224,0.04870686284635338,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,17,0.42500000000000004,0.06481769508633839,0.04870686284635338,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,18,0.45,0.07304682398476103,0.04870686284635338,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,19,0.47500000000000003,0.08184599852037433,0.04870686284635338,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,20,0.5,0.09123617762181357,0.04870686284635338,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,21,0.525,0.1012409810883863,0.04870686284635338,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,22,0.55,0.11188711065129464,0.04870686284635338,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,23,0.5750000000000001,0.1232048696877941,0.04870686284635338,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,24,0.6000000000000001,0.13522881134647946,0.04870686284635338,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,25,0.625,0.14799855629906755,0.04870686284635338,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,26,0.65,0.1615576396611802,0.02435343142317669,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,27,0.675,0.17596083088874703,0.02435343142317669,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,28,0.7000000000000001,0.1912704930351099,0.02435343142317669,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,29,0.7250000000000001,0.20756061437904716,0.02435343142317669,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,30,0.75,0.22492014681646655,0.02435343142317669,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,31,0.775,0.24345770381108078,0.02435343142317669,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,32,0.8,0.263308432867273,0.02435343142317669,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,33,0.8250000000000001,0.2846417399626766,0.0,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,34,0.8500000000000001,0.30768077899269564,0.0,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,35,0.875,0.3327363023220915,0.0,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,36,0.9,0.36024976661888264,0.0,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,37,0.925,0.39090507521447027,0.0,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,38,0.9500000000000001,0.4258957868312985,0.0,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,39,0.9750000000000001,0.4678028956017082,3.1172392221666163,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,85,40,1.0,0.5298549182518286,3.1172392221666163,0.02743376092692151,-0.028136589733583448,0.03929731441754613
qr_haar,86,0,0.0,0.0,0.0,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,1,0.025,0.0002118838615166041,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,2,0.05,0.0008478752201446227,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,3,0.07500000000000001,0.0019089962483898049,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,4,0.1,0.0033969601254124626,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,5,0.125,0.005314185577622865,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,6,0.15000000000000002,0.0076638176495569255,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,7,0.17500000000000002,0.010449755137677208,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,8,0.2,0.013676685271241773,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,9,0.225,0.017350126399116483,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,10,0.25,0.021476479647290603,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,11,0.275,0.02606309075913149,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,12,0.30000000000000004,0.0311183236319037,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,13,0.325,0.036651647435983925,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,14,0.35000000000000003,0.04267373966999877,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,15,0.375,0.049196608096198524,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,16,0.4,0.05623373525741471,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,17,0.42500000000000004,0.0638002502569277,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,18,0.45,0.07191313376555897,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,19,0.47500000000000003,0.08059146391962368,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,20,0.5,0.089856713051784,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,21,0.525,0.09973310829191018,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,22,0.55,0.11024807333939357,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,23,0.5750000000000001,0.1214327746743562,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,24,0.6000000000000001,0.13332280396389873,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,25,0.625,0.14595904072377586,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,26,0.65,0.1593887575024242,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,27,0.675,0.17366705742331146,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,28,0.7000000000000001,0.1888587767680292,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,29,0.7250000000000001,0.2050410538705707,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,30,0.75,0.22230687918078207,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,31,0.775,0.24077013702741468,0.6088357855794172,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,32,0.8,0.2605722541672568,0.5844823541562405,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,33,0.8250000000000001,0.2818926965636255,0.5844823541562405,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,34,0.8500000000000001,0.30497252586993984,0.5844823541562405,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,35,0.875,0.3301391357507466,0.5844823541562405,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,36,0.9,0.3578652493951564,0.5844823541562405,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,37,0.925,0.3888788880227132,0.5601289227330639,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,38,0.9500000000000001,0.42446207768910416,0.5357754913098872,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,39,0.9750000000000001,0.46736917996407357,0.5114220598867105,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,86,40,1.0,0.5312341094622397,0.43836176561718043,0.01115033557630735,-0.04062819646339904,0.042130515441100594
qr_haar,87,0,0.0,0.0,0.0,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,1,0.025,0.00022471140873836504,0.17047401996223682,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,2,0.05,0.0008991934130548884,0.17047401996223682,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,3,0.07500000000000001,0.0020244922212864225,0.17047401996223682,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,4,0.1,0.0036023611514917064,0.17047401996223682,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,5,0.125,0.005635274944958191,0.14612058853906013,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,6,0.15000000000000002,0.008126449110054779,0.14612058853906013,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,7,0.17500000000000002,0.011079871637177163,0.14612058853906013,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,8,0.2,0.014500334819293137,0.14612058853906013,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,9,0.225,0.01839347903629651,0.14612058853906013,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,10,0.25,0.022765844748154684,0.14612058853906013,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,11,0.275,0.027624934707205284,0.14612058853906013,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,12,0.30000000000000004,0.03297928789750326,0.14612058853906013,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,13,0.325,0.03883856707940936,0.14612058853906013,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,14,0.35000000000000003,0.04521366228074708,0.14612058853906013,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,15,0.375,0.0521168131618186,0.14612058853906013,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,16,0.4,0.059561753931239636,0.14612058853906013,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,17,0.42500000000000004,0.06756388545921777,0.14612058853906013,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,18,0.45,0.0761404805030832,0.14612058853906013,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,19,0.47500000000000003,0.08531092173376198,0.12176715711588346,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,20,0.5,0.09509697626506242,0.12176715711588346,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,21,0.525,0.10552325592896672,0.12176715711588346,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,22,0.55,0.11661755356040793,0.12176715711588346,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,23,0.5750000000000001,0.12841142090429702,0.12176715711588346,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,24,0.6000000000000001,0.14094084751578517,0.12176715711588346,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,25,0.625,0.15424711790155232,0.12176715711588346,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,26,0.65,0.16837790816194875,0.12176715711588346,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,27,0.675,0.1833887104067191,0.12176715711588346,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,28,0.7000000000000001,0.19934471514816554,0.12176715711588346,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,29,0.7250000000000001,0.21632334891427973,0.12176715711588346,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,30,0.75,0.23441777520042528,0.12176715711588346,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,31,0.775,0.2537418576211845,0.12176715711588346,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,32,0.8,0.2744374278255659,0.12176715711588346,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,33,0.8250000000000001,0.29668535534535856,0.12176715711588346,0.02856467363105122,-0.021748275416638027,0.03590164429725211
qr_haar,87,34,0.8500000000000001,0.3207232505212634,0.12176715711588346,0.02856467363105122,-0.021748275416638027,0.03590164429725211
