occupation,S_P,S_W,S_Q,S_W_r_1_4,S_W_r_1_2,S_W_r_1,S_W_r_2,S_W_r_4
0.467,-0.2385739786867603,2.411247717515657,-0.3707661451837073,1.56285523602247,2.024953356395767,2.411247717515657,2.718100536955712,2.949149597142361
0.4675,-0.2396440697466047,2.426515189646446,-0.3698276186014431,1.578122708153259,2.040220828526556,2.426515189646446,2.7333680090865,2.964417069273149
0.468,-0.2407130169355097,2.442019376182411,-0.3688882103595074,1.593626894689224,2.055725015062521,2.442019376182411,2.748872195622466,2.979921255809114
0.4685,-0.2417808226963399,2.457767733150551,-0.3679479187998655,1.609375251657363,2.07147337203066,2.457767733150551,2.764620552590605,2.995669612777254
0.469,-0.2428474894641424,2.473768074496992,-0.3670067422598017,1.625375593003805,2.087473713377102,2.473768074496992,2.780620893937046,3.011669954123695
0.4695,-0.2439130196661806,2.490028595368772,-0.3660646790719008,1.641636113875585,2.103734234248882,2.490028595368772,2.796881414808827,3.027930474995475
0.47,-0.2449774157219673,2.506557897319983,-0.3651217275640305,1.658165415826795,2.120263536200092,2.506557897319983,2.813410716760037,3.044459776946686
0.4705,-0.2460406800432974,2.523365015636364,-0.364177886059324,1.674972534143176,2.137070654516473,2.523365015636364,2.830217835076418,3.061266895263067
0.471,-0.2471028150342808,2.540459448995664,-0.3632331528761622,1.692066967502477,2.154165087875773,2.540459448995664,2.847312268435719,3.078361328622367
0.4715,-0.2481638230913752,2.557851191707533,-0.3622875263281552,1.709458710214346,2.171556830587643,2.557851191707533,2.864704011147588,3.095753071334236
0.472,-0.2492237066034184,2.575550768806934,-0.3613410047241244,1.727158287313747,2.189256407687044,2.575550768806934,2.882403588246989,3.113452648433638
0.4725,-0.2502824679516604,2.593569274309612,-0.3603935863680845,1.745176792816425,2.207274913189722,2.593569274309612,2.900422093749667,3.131471153936316
0.473,-0.251340109509796,2.611918412977809,-0.3594452695592251,1.763525931484622,2.225624051857919,2.611918412977809,2.918771232417864,3.149820292604512
0.4735,-0.252396633643996,2.630610545989962,-0.3584960525918931,1.782218064496774,2.244316184870071,2.630610545989962,2.937463365430016,3.168512425616665
0.474,-0.2534520427129395,2.649658740960656,-0.3575459337555729,1.801266259467469,2.263364379840766,2.649658740960656,2.956511560400711,3.18756062058736
0.4745,-0.2545063390678456,2.669076826817758,-0.3565949113348686,1.82068434532457,2.282782465697867,2.669076826817758,2.975929646257812,3.206978706444461
0.475,-0.2555595250525042,2.688879454113938,-0.3556429836094865,1.84048697262075,2.302585092994047,2.688879454113938,2.995732273553992,3.226781333740641
0.4755,-0.256611603003308,2.709082161431457,-0.3546901488542148,1.86068967993827,2.322787800311566,2.709082161431457,3.015934980871512,3.24698404105816
0.476,-0.257662575249283,2.729701448634193,-0.3537364053389052,1.881308967141005,2.343407087514302,2.729701448634193,3.036554268074247,3.267603328260896
0.4765,-0.2587124441121198,2.750754857832025,-0.3527817513284545,1.902362376338838,2.364460496712135,2.750754857832025,3.05760767727208,3.288656737458728
0.477,-0.2597612119062043,2.772261063052989,-0.3518261850827856,1.923868581559802,2.385966701933098,2.772261063052989,3.079113882493044,3.310162942679692
0.4775,-0.260808880938648,2.794239969771764,-0.350869704856829,1.945847488278577,2.407945608651874,2.794239969771764,3.101092789211819,3.332141849398468
0.478,-0.261855453509319,2.816712825623823,-0.3499123089005017,1.968320344130636,2.430418464503933,2.816712825623823,3.123565645063878,3.354614705250526
0.4785,-0.2629009319108719,2.839702343848522,-0.34895399545869,1.991309862355334,2.453407982728631,2.839702343848522,3.146555163288576,3.377604223475225
0.479,-0.2639453184287782,2.863232841258716,-0.3479947627712296,2.014840359765529,2.476938480138825,2.863232841258716,3.170085660698771,3.401134720885419
0.4795,-0.264988615341356,2.887330392837776,-0.3470346090728864,2.038937911344589,2.501036031717886,2.887330392837776,3.194183212277831,3.42523227246448
0.48,-0.2660308249197996,2.912023005428145,-0.3460735325933361,2.063630523934957,2.525728644308255,2.912023005428145,3.2188758248682,3.449924885054848
0.4805,-0.2670719494282101,2.937340813412435,-0.3451115315571451,2.088948331919248,2.551046452292544,2.937340813412435,3.24419363285249,3.475242693039138
0.481,-0.268111991123624,2.963316299815696,-0.3441486041837516,2.114923818322509,2.577021938695805,2.963316299815696,3.27016911925575,3.501218179442399
0.4815,-0.2691509522560431,2.989984546897857,-0.3431847486874449,2.141592065404669,2.603690185777967,2.989984546897857,3.296837366337912,3.52788642652456
0.482,-0.2701888350684633,3.017383521085971,-0.3422199632773461,2.168991039592784,2.631089159966081,3.017383521085971,3.324236340526026,3.555285400712675
0.4825,-0.2712256417969036,3.045554398052667,-0.3412542461573872,2.19716191655948,2.659260036932777,3.045554398052667,3.352407217492722,3.583456277679371
0.483,-0.2722613746704357,3.07454193492592,-0.3402875955262921,2.226149453432733,2.688247573806029,3.07454193492592,3.381394754365974,3.612443814552623
0.4835,-0.273296035911212,3.104394898075602,-0.3393200095775561,2.256002416582414,2.718100536955711,3.104394898075602,3.411247717515656,3.642296777702305
0.484,-0.2743296277344947,3.135166556742355,-0.3383514864994257,2.286774075249168,2.748872195622464,3.135166556742355,3.44201937618241,3.673068436369058
0.4845,-0.2753621523486839,3.166915255056935,-0.3373820244748778,2.318522773563748,2.780620893937044,3.166915255056935,3.47376807449699,3.704817134683638
0.485,-0.2763936119553461,3.199705077879926,-0.3364116216815991,2.351312596386739,2.813410716760036,3.199705077879926,3.506557897319981,3.73760695750663
0.4855,-0.2774240087492426,3.233606629555608,-0.3354402762919672,2.38521414806242,2.847312268435717,3.233606629555608,3.540459448995662,3.771508509182311
0.486,-0.2784533449183567,3.268697949366878,-0.3344679864730281,2.420305467873691,2.882403588246987,3.268697949366878,3.575550768806933,3.806599828993581
0.4865,-0.2794816226439226,3.305065593537752,-0.333494750386476,2.456673112044565,2.918771232417861,3.305065593537752,3.611918412977807,3.842967473164455
0.487,-0.2805088441004527,3.3428059215206,-0.3325205661886325,2.494413440027412,2.956511560400709,3.3428059215206,3.649658740960654,3.880707801147303
0.4875,-0.2815350114557648,3.38202663467388,-0.3315454320304261,2.533634153180693,2.99573227355399,3.38202663467388,3.688879454113935,3.919928514300584
0.488,-0.2825601268710101,3.422848629194136,-0.3305693460573708,2.574456147700949,3.036554268074245,3.422848629194136,3.729701448634191,3.960750508820839
0.4885,-0.2835841925007003,3.465408243612932,-0.3295923064095443,2.617015762119745,3.079113882493041,3.465408243612932,3.772261063052986,4.003310123239634
0.489,-0.284607210492735,3.509860006183765,-0.3286143112215674,2.661467524690578,3.123565645063874,3.509860006183765,3.81671282562382,4.047761885810468
0.4895,-0.285629182988428,3.556380021818659,-0.3276353586225831,2.707987540325472,3.170085660698768,3.556380021818659,3.863232841258713,4.094281901445362
0.49,-0.2866501121225352,3.605170185988091,-0.3266554467362344,2.756777704494904,3.2188758248682,3.605170185988091,3.912023005428146,4.143072065614794
0.4905,-0.2876700000232807,3.656463480375641,-0.3256745736806426,2.808070998882454,3.27016911925575,3.656463480375641,3.963316299815696,4.194365360002344
0.491,-0.2886888488123835,3.710530701645917,-0.3246927375683857,2.86213822015273,3.324236340526026,3.710530701645917,4.017383521085971,4.24843258127262
0.4915,-0.2897066606050842,3.767689115485865,-0.3237099365064775,2.919296633992678,3.381394754365974,3.767689115485865,4.07454193492592,4.305590995112568
0.492,-0.290723437510171,3.828313737302301,-0.3227261685963448,2.979921255809113,3.44201937618241,3.828313737302301,4.135166556742355,4.366215616929003
0.4925,-0.2917391816300066,3.892852258439872,-0.3217414319338054,3.044459776946685,3.506557897319981,3.892852258439872,4.199705077879926,4.430754138066574
0.493,-0.292753895060553,3.961845129926822,-0.3207557246090461,3.113452648433635,3.575550768806932,3.961845129926822,4.268697949366877,4.499747009553525
0.4935,-0.2937675798913992,4.035953102080545,-0.3197690447066009,3.187560620587358,3.649658740960654,4.035953102080545,4.3428059215206,4.573854981707248
0.494,-0.2947802382057855,4.115995809754081,-0.3187813903053285,3.267603328260894,3.729701448634191,4.115995809754081,4.422848629194136,4.653897689380784
0.4945,-0.2957918720806297,4.203007186743711,-0.3177927594783891,3.354614705250524,3.81671282562382,4.203007186743711,4.509860006183765,4.740909066370413
0.495,-0.2968024835865533,4.298317366548035,-0.3168031502932228,3.449924885054848,3.912023005428145,4.298317366548035,4.60517018598809,4.836219246174738
0.4955,-0.2978120747879056,4.403677882205862,-0.3158125608115265,3.555285400712675,4.017383521085971,4.403677882205862,4.710530701645917,4.941579761832565
0.496,-0.2988206477427904,4.521460917862245,-0.3148209890892316,3.673068436369058,4.135166556742354,4.521460917862245,4.8283137373023,5.059362797488948
0.4965,-0.2998282045030902,4.654992310486768,-0.31382843317648,3.806599828993581,4.268697949366877,4.654992310486768,4.961845129926822,5.192894190113471
0.497,-0.3008347471144917,4.809142990314027,-0.3128348911176022,3.96075050882084,4.422848629194136,4.809142990314027,5.115995809754081,5.34704486994073
0.4975,-0.3018402776165104,4.991464547107981,-0.3118403609510937,4.143072065614794,4.60517018598809,4.991464547107981,5.298317366548035,5.529366426734684
0.498,-0.3028447980425159,5.214608098422191,-0.3108448407095922,4.366215616929003,4.8283137373023,5.214608098422191,5.521460917862245,5.752509978048893
0.4985,-0.303848310419756,5.502290170873972,-0.3098483284198533,4.653897689380785,5.115995809754081,5.502290170873972,5.809142990314027,6.040192050500675
0.499,-0.3048508167693816,5.907755278982136,-0.3088508221027277,5.059362797488949,5.521460917862245,5.907755278982136,6.214608098422191,6.445657158608839
0.4995,-0.3058523191064711,6.600902459542081,-0.3078523197731381,5.752509978048894,6.214608098422191,6.600902459542081,6.907755278982136,7.138804339168784
0.5,-0.3068528194400547,inf,-0.3068528194400547,inf,inf,inf,inf,inf
0.5005000000000001,-0.3078523197731383,6.60090245954197,-0.305852319106471,5.752509978048783,6.21460809842208,6.60090245954197,6.907755278982025,7.138804339168673
0.501,-0.3088508221027277,5.907755278982136,-0.3048508167693816,5.059362797488949,5.521460917862245,5.907755278982136,6.214608098422191,6.445657158608839
0.5015000000000001,-0.3098483284198533,5.502290170873935,-0.3038483104197559,4.653897689380748,5.115995809754044,5.502290170873935,5.80914299031399,6.040192050500638
0.502,-0.3108448407095922,5.214608098422191,-0.3028447980425159,4.366215616929003,4.8283137373023,5.214608098422191,5.521460917862245,5.752509978048893
0.5025000000000001,-0.3118403609510939,4.991464547107959,-0.3018402776165103,4.143072065614771,4.605170185988068,4.991464547107959,5.298317366548013,5.529366426734661
0.503,-0.3128348911176022,4.809142990314027,-0.3008347471144917,3.96075050882084,4.422848629194136,4.809142990314027,5.115995809754081,5.34704486994073
0.5035000000000001,-0.31382843317648,4.654992310486752,-0.2998282045030901,3.806599828993565,4.268697949366861,4.654992310486752,4.961845129926806,5.192894190113455
0.504,-0.3148209890892316,4.521460917862245,-0.2988206477427904,3.673068436369058,4.135166556742354,4.521460917862245,4.8283137373023,5.059362797488948
0.5045000000000001,-0.3158125608115268,4.40367788220585,-0.2978120747879055,3.555285400712663,4.017383521085959,4.40367788220585,4.710530701645904,4.941579761832553
0.505,-0.3168031502932228,4.298317366548035,-0.2968024835865533,3.449924885054848,3.912023005428145,4.298317366548035,4.60517018598809,4.836219246174738
0.5055000000000001,-0.3177927594783891,4.203007186743701,-0.2957918720806296,3.354614705250514,3.81671282562381,4.203007186743701,4.509860006183755,4.740909066370404
0.506,-0.3187813903053285,4.115995809754081,-0.2947802382057855,3.267603328260894,3.729701448634191,4.115995809754081,4.422848629194136,4.653897689380784
0.5065000000000001,-0.3197690447066012,4.035953102080536,-0.2937675798913991,3.187560620587349,3.649658740960645,4.035953102080536,4.342805921520591,4.573854981707239
0.507,-0.3207557246090461,3.961845129926822,-0.292753895060553,3.113452648433635,3.575550768806932,3.961845129926822,4.268697949366877,4.499747009553525
0.5075000000000001,-0.3217414319338054,3.892852258439864,-0.2917391816300063,3.044459776946677,3.506557897319973,3.892852258439864,4.199705077879918,4.430754138066566
0.508,-0.3227261685963448,3.828313737302301,-0.290723437510171,2.979921255809113,3.44201937618241,3.828313737302301,4.135166556742355,4.366215616929003
0.5085000000000001,-0.3237099365064777,3.767689115485859,-0.2897066606050841,2.919296633992672,3.381394754365968,3.767689115485859,4.074541934925914,4.305590995112562
0.509,-0.3246927375683857,3.710530701645917,-0.2886888488123835,2.86213822015273,3.324236340526026,3.710530701645917,4.017383521085971,4.24843258127262
0.5095000000000001,-0.3256745736806426,3.656463480375635,-0.2876700000232806,2.808070998882448,3.270169119255744,3.656463480375635,3.963316299815689,4.194365360002338
0.51,-0.3266554467362344,3.605170185988091,-0.2866501121225352,2.756777704494904,3.2188758248682,3.605170185988091,3.912023005428146,4.143072065614794
0.5105000000000001,-0.3276353586225833,3.556380021818653,-0.2856291829884279,2.707987540325466,3.170085660698763,3.556380021818653,3.863232841258708,4.094281901445356
0.511,-0.3286143112215674,3.509860006183765,-0.284607210492735,2.661467524690578,3.123565645063874,3.509860006183765,3.81671282562382,4.047761885810468
0.5115000000000001,-0.3295923064095443,3.465408243612927,-0.2835841925007002,2.61701576211974,3.079113882493036,3.465408243612927,3.772261063052982,4.00331012323963
0.512,-0.3305693460573708,3.422848629194136,-0.2825601268710101,2.574456147700949,3.036554268074245,3.422848629194136,3.729701448634191,3.960750508820839
0.5125,-0.3315454320304261,3.382026634673885,-0.2815350114557649,2.533634153180698,2.995732273553994,3.382026634673885,3.688879454113939,3.919928514300588
0.513,-0.3325205661886325,3.3428059215206,-0.2805088441004527,2.494413440027412,2.956511560400709,3.3428059215206,3.649658740960654,3.880707801147303
0.5135,-0.3334947503864758,3.305065593537757,-0.2794816226439228,2.45667311204457,2.918771232417866,3.305065593537757,3.611918412977811,3.84296747316446
0.514,-0.3344679864730281,3.268697949366878,-0.2784533449183567,2.420305467873691,2.882403588246987,3.268697949366878,3.575550768806933,3.806599828993581
0.5145,-0.3354402762919672,3.233606629555611,-0.2774240087492427,2.385214148062424,2.84731226843572,3.233606629555611,3.540459448995666,3.771508509182314
0.515,-0.3364116216815991,3.199705077879926,-0.2763936119553461,2.351312596386739,2.813410716760036,3.199705077879926,3.506557897319981,3.73760695750663
0.5155,-0.3373820244748775,3.166915255056939,-0.275362152348684,2.318522773563751,2.780620893937048,3.166915255056939,3.473768074496993,3.704817134683642
0.516,-0.3383514864994257,3.135166556742355,-0.2743296277344947,2.286774075249168,2.748872195622464,3.135166556742355,3.44201937618241,3.673068436369058
0.5165,-0.3393200095775561,3.104394898075604,-0.2732960359112121,2.256002416582417,2.718100536955713,3.104394898075604,3.411247717515659,3.642296777702307
0.517,-0.3402875955262921,3.07454193492592,-0.2722613746704357,2.226149453432733,2.688247573806029,3.07454193492592,3.381394754365974,3.612443814552623
0.5175,-0.341254246157387,3.045554398052671,-0.2712256417969037,2.197161916559484,2.65926003693278,3.045554398052671,3.352407217492726,3.583456277679374
0.518,-0.3422199632773461,3.017383521085971,-0.2701888350684633,2.168991039592784,2.631089159966081,3.017383521085971,3.324236340526026,3.555285400712675
0.5185,-0.3431847486874449,2.98998454689786,-0.2691509522560432,2.141592065404673,2.603690185777969,2.98998454689786,3.296837366337915,3.527886426524563
0.519,-0.3441486041837516,2.963316299815696,-0.268111991123624,2.114923818322509,2.577021938695805,2.963316299815696,3.27016911925575,3.501218179442399
0.5195,-0.3451115315571449,2.937340813412438,-0.2670719494282102,2.088948331919251,2.551046452292547,2.937340813412438,3.244193632852492,3.475242693039141
0.52,-0.3460735325933361,2.912023005428145,-0.2660308249197996,2.063630523934957,2.525728644308255,2.912023005428145,3.2188758248682,3.449924885054848
0.5205,-0.3470346090728864,2.887330392837776,-0.264988615341356,2.038937911344589,2.501036031717886,2.887330392837776,3.194183212277831,3.42523227246448
0.521,-0.3479947627712299,2.863232841258713,-0.2639453184287781,2.014840359765526,2.476938480138823,2.863232841258713,3.170085660698768,3.401134720885417
0.5215,-0.34895399545869,2.839702343848522,-0.2629009319108719,1.991309862355334,2.453407982728631,2.839702343848522,3.146555163288576,3.377604223475225
0.522,-0.3499123089005017,2.81671282562382,-0.2618554535093189,1.968320344130633,2.43041846450393,2.81671282562382,3.123565645063875,3.354614705250524
0.5225,-0.350869704856829,2.794239969771764,-0.260808880938648,1.945847488278577,2.407945608651874,2.794239969771764,3.101092789211819,3.332141849398468
0.523,-0.3518261850827858,2.772261063052986,-0.2597612119062042,1.923868581559799,2.385966701933095,2.772261063052986,3.079113882493041,3.310162942679689
0.5235,-0.3527817513284545,2.750754857832025,-0.2587124441121198,1.902362376338838,2.364460496712135,2.750754857832025,3.05760767727208,3.288656737458728
0.524,-0.3537364053389052,2.729701448634191,-0.2576625752492829,1.881308967141003,2.3434070875143,2.729701448634191,3.036554268074245,3.267603328260894
0.5245,-0.3546901488542148,2.709082161431457,-0.256611603003308,1.86068967993827,2.322787800311566,2.709082161431457,3.015934980871512,3.24698404105816
0.525,-0.3556429836094868,2.688879454113935,-0.2555595250525041,1.840486972620748,2.302585092994045,2.688879454113935,2.99573227355399,3.226781333740639
0.5255,-0.3565949113348686,2.669076826817758,-0.2545063390678456,1.82068434532457,2.282782465697867,2.669076826817758,2.975929646257812,3.206978706444461
0.526,-0.3575459337555729,2.649658740960654,-0.2534520427129394,1.801266259467467,2.263364379840763,2.649658740960654,2.956511560400709,3.187560620587357
0.5265,-0.3584960525918931,2.630610545989962,-0.252396633643996,1.782218064496774,2.244316184870071,2.630610545989962,2.937463365430016,3.168512425616665
0.527,-0.3594452695592253,2.611918412977807,-0.2513401095097959,1.76352593148462,2.225624051857917,2.611918412977807,2.918771232417862,3.14982029260451
0.5275,-0.3603935863680845,2.593569274309612,-0.2502824679516604,1.745176792816425,2.207274913189722,2.593569274309612,2.900422093749667,3.131471153936316
0.528,-0.3613410047241244,2.575550768806932,-0.2492237066034183,1.727158287313745,2.189256407687042,2.575550768806932,2.882403588246987,3.113452648433635
0.5285,-0.3622875263281552,2.557851191707533,-0.2481638230913752,1.709458710214346,2.171556830587643,2.557851191707533,2.864704011147588,3.095753071334236
0.529,-0.3632331528761624,2.540459448995662,-0.2471028150342807,1.692066967502475,2.154165087875771,2.540459448995662,2.847312268435717,3.078361328622365
0.5295,-0.364177886059324,2.523365015636364,-0.2460406800432974,1.674972534143176,2.137070654516473,2.523365015636364,2.830217835076418,3.061266895263067
0.53,-0.3651217275640305,2.506557897319981,-0.2449774157219672,1.658165415826794,2.12026353620009,2.506557897319981,2.813410716760036,3.044459776946684
0.5305,-0.3660646790719008,2.490028595368772,-0.2439130196661806,1.641636113875585,2.103734234248882,2.490028595368772,2.796881414808827,3.027930474995475
0.531,-0.3670067422598018,2.47376807449699,-0.2428474894641423,1.625375593003803,2.0874737133771,2.47376807449699,2.780620893937045,3.011669954123693
0.5315,-0.3679479187998655,2.457767733150551,-0.2417808226963399,1.609375251657363,2.07147337203066,2.457767733150551,2.764620552590605,2.995669612777254
0.532,-0.3688882103595074,2.44201937618241,-0.2407130169355096,1.593626894689222,2.055725015062519,2.44201937618241,2.748872195622464,2.979921255809113
0.5325,-0.3698276186014431,2.426515189646446,-0.2396440697466047,1.578122708153259,2.040220828526556,2.426515189646446,2.7333680090865,2.964417069273149
0.533,-0.3707661451837075,2.411247717515656,-0.2385739786867602,1.562855236022469,2.024953356395765,2.411247717515656,2.718100536955711,2.949149597142359
0.5335,-0.3717037917596709,2.396209840151117,-0.2375027413052615,1.54781735865793,2.009915479031227,2.396209840151117,2.703062659591172,2.93411171977782
0.534,-0.3726405599780579,2.381394754365975,-0.2364303551435087,1.533002272872787,1.995100393246084,2.381394754365975,2.688247573806029,2.919296633992678
0.5345,-0.3735764514829628,2.366795954944824,-0.2353568177349847,1.518403473451637,1.980501593824933,2.366795954944824,2.673648774384878,2.904697834571527
0.535,-0.3745114679138696,2.352407217492722,-0.2342821266052192,1.504014735999535,1.966112856372832,2.352407217492722,2.659260036932777,2.890309097119426
0.5355,-0.3754456109056664,2.338222582500768,-0.2332062792717562,1.48983010100758,1.951928221380877,2.338222582500768,2.645075401940822,2.876124462127471
0.536,-0.376378882088665,2.324236340526026,-0.2321292732441181,1.475843859032839,1.937941979406135,2.324236340526026,2.631089159966081,2.862138220152729
0.5365,-0.3773112830886161,2.310443018393692,-0.2310511060237729,1.462050536900504,1.924148657273801,2.310443018393692,2.617295837833746,2.848344898020395
0.537,-0.3782428155267277,2.296837366337912,-0.2299717751040969,1.448444884844724,1.910543005218021,2.296837366337912,2.603690185777966,2.834739245964615
0.5375,-0.3791734810196807,2.283414346005773,-0.2288912779703429,1.435021864512585,1.897119984885882,2.283414346005773,2.590267165445827,2.821316225632476
0.538,-0.3801032811796474,2.27016911925575,-0.2278096120996017,1.421776637762563,1.88387475813586,2.27016911925575,2.577021938695805,2.808070998882453
0.5385,-0.3810322176143062,2.257097037688399,-0.2267267749607699,1.408704556195212,1.870802676568508,2.257097037688399,2.563949857128454,2.794998917315102
0.539,-0.3819602919268602,2.24419363285249,-0.2256427640145114,1.395801151359302,1.857899271732599,2.24419363285249,2.551046452292544,2.782095512479193
0.5395,-0.3828875057160522,2.231454607075062,-0.2245575767132245,1.383062125581874,1.845160245955171,2.231454607075062,2.538307426515116,2.769356486701765
0.54,-0.3838138605761831,2.2188758248682,-0.2234712105010036,1.370483343375012,1.832581463748309,2.2188758248682,2.525728644308254,2.756777704494903
0.5405,-0.3847393580971259,2.206453304869644,-0.2223836628136048,1.358060823376457,1.820158943749753,2.206453304869644,2.513306124309699,2.744355184496347
0.541,-0.3856639998643445,2.194183212277828,-0.221294931078408,1.345790730784641,1.807888851157938,2.194183212277828,2.501036031717883,2.732085091904532
0.5415,-0.3865877874589082,2.182061851745485,-0.2202050127143825,1.333669370252297,1.795767490625594,2.182061851745485,2.488914671185539,2.719963731372188
0.542,-0.3875107224575092,2.170085660698768,-0.2191139051320479,1.321693179205581,1.783791299578877,2.170085660698768,2.476938480138823,2.707987540325471
0.5425,-0.3884328064324776,2.158251203051766,-0.218021605733439,1.309858721558579,1.771956841931876,2.158251203051766,2.465104022491821,2.69615308267847
0.543,-0.3893540409517985,2.146555163288574,-0.2169281119120675,1.298162681795386,1.760260802168683,2.146555163288574,2.453407982728628,2.684457042915277
0.5435,-0.390274427579127,2.134994340887499,-0.2158334210528862,1.286601859394312,1.748699979767608,2.134994340887499,2.441847160327554,2.672896220514202
0.544,-0.3911939678738057,2.123565645063875,-0.214737530532249,1.275173163570688,1.737271283943984,2.123565645063875,2.43041846450393,2.661467524690578
0.5445,-0.392112663390878,2.112266089809943,-0.213640437717876,1.263873608316756,1.725971728690052,2.112266089809943,2.419118909249998,2.650167969436646
0.545,-0.3930305156811071,2.101092789211816,-0.2125421399688133,1.252700307718629,1.714798428091926,2.101092789211816,2.407945608651871,2.63899466883852
0.5455,-0.3939475262909884,2.090042953025232,-0.2114426346353965,1.241650471532045,1.703748591905342,2.090042953025232,2.396895772465287,2.627944832651936
0.546,-0.3948636967627681,2.079113882493041,-0.2103419190592108,1.230721400999854,1.692819521373151,2.079113882493041,2.385966701933096,2.617015762119745
0.5465,-0.3957790286344561,2.068302966388827,-0.2092399905730543,1.219910484895639,1.682008605268936,2.068302966388827,2.375155785828881,2.60620484601553
0.547,-0.3966935234398442,2.057607677272077,-0.2081368465008969,1.20921519577889,1.671313316152187,2.057607677272077,2.364460496712132,2.595509556898781
0.5475,-0.3976071827085188,2.047025567941542,-0.2070324841578438,1.198633086448355,1.660731206821651,2.047025567941542,2.353878387381596,2.584927447568245
0.548,-0.3985200079658786,2.036554268074245,-0.205926900850094,1.188161786581058,1.650259906954355,2.036554268074245,2.3434070875143,2.574456147700948
0.5485,-0.3994320007331479,2.0261914810387,-0.2048200938749031,1.177798999545512,1.639897119918809,2.0261914810387,2.333044300478754,2.564093360665403
0.549,-0.4003431625273937,2.015934980871509,-0.2037120605205412,1.167542499378322,1.629640619751619,2.015934980871509,2.322787800311564,2.553836860498213
0.5495,-0.4012534948615389,2.005782609407493,-0.2026027980662556,1.157390127914306,1.619488248287602,2.005782609407493,2.312635428847547,2.543684489034196
0.55,-0.4021629992443796,1.99573227355399,-0.2014923037822283,1.147339792060803,1.609437912434099,1.99573227355399,2.302585092994045,2.533634153180693
0.5505,-0.4030716771805976,1.985781942700823,-0.200380574929538,1.137389461207636,1.599487581580932,1.985781942700823,2.292634762140878,2.523683822327526
0.551,-0.4039795301707775,1.97592964625781,-0.1992676087601172,1.127537164764623,1.58963528513792,1.97592964625781,2.282782465697865,2.513831525884513
0.5515,-0.4048865597114201,1.966173471312447,-0.1981534025167138,1.117780989819259,1.579879110192556,1.966173471312447,2.273026290752501,2.50407535093915
0.552,-0.4057927672949584,1.956511560400709,-0.197037953432848,1.108119078907521,1.570217199280818,1.956511560400709,2.263364379840763,2.494413440027412
0.5525,-0.4066981544097709,1.946942109384559,-0.195921258732773,1.098549627891372,1.560647748264669,1.946942109384559,2.253794928824614,2.484843989011262
0.553,-0.4076027225401978,1.937463365430014,-0.1948033156314317,1.089070883936827,1.551169004310124,1.937463365430014,2.244316184870069,2.475365245056718
0.5535,-0.4085064731665545,1.928073625080176,-0.1936841213344167,1.079681143586989,1.541779263960286,1.928073625080176,2.234926444520231,2.46597550470688
0.554,-0.4094094077651469,1.918771232417862,-0.1925636730379269,1.070378750924674,1.532476871297971,1.918771232417862,2.225624051857916,2.456673112044565
0.5545,-0.4103115278082846,1.909554577312939,-0.1914419679287269,1.061162095819751,1.523260216193048,1.909554577312939,2.216407396752993,2.447456456939642
0.555,-0.4112128347642976,1.900422093749665,-0.190319003184103,1.052029612256478,1.514127732629775,1.900422093749665,2.20727491318972,2.438323973376368
0.5555,-0.4121133300975476,1.891372258229748,-0.1891947759718222,1.042979776736561,1.505077897109858,1.891372258229748,2.198225077669803,2.429274137856452
0.556,-0.4130130152684454,1.882403588246987,-0.1880692834500876,1.034011106753799,1.496109227127096,1.882403588246987,2.189256407687041,2.42030546787369
0.5565,-0.4139118917334624,1.873514640829742,-0.1869425227674971,1.025122159336554,1.487220279709851,1.873514640829742,2.180367460269796,2.411416520456445
0.5570000000000001,-0.4148099609451471,1.864704011147586,-0.1858144910629985,1.016311529654399,1.478409650027696,1.864704011147586,2.171556830587641,2.402605890774289
0.5575,-0.4157072243521368,1.855970331178832,-0.1846851854658471,1.007577849685645,1.469675970058942,1.855970331178832,2.162823150618887,2.393872210805536
0.5580000000000001,-0.416603683399174,1.847312268435717,-0.1835546030955609,0.9989197869425295,1.461017907315826,1.847312268435717,2.154165087875771,2.38521414806242
0.5585,-0.4174993395271184,1.838728524744326,-0.1824227410618776,0.990336043251139,1.452434163624436,1.838728524744326,2.145581344184381,2.37663040437103
0.5590000000000001,-0.4183941941729622,1.830217835076417,-0.1812895964647088,0.9818253535832293,1.443923473956526,1.830217835076417,2.137070654516471,2.36811971470312
0.5595,-0.4192882487698428,1.821778966430553,-0.1801551663940971,0.9733864849373657,1.435484605310662,1.821778966430553,2.128631785870608,2.359680846057256
0.5600000000000001,-0.420181504747058,1.813410716760036,-0.1790194479301697,0.9650182352668482,1.427116355640145,1.813410716760036,2.12026353620009,2.351312596386739
0.5605,-0.4210739635300775,1.805111913945341,-0.1778824381430947,0.956719432452154,1.418817552825451,1.805111913945341,2.111964733385396,2.343013793572045
0.5610000000000001,-0.4219656265405594,1.796881414808825,-0.1767441340930341,0.9484889333156377,1.410587053688934,1.796881414808825,2.10373423424888,2.334783294435528
0.5615,-0.4228564951963608,1.788718104169665,-0.1756045328301007,0.9403256226764773,1.402423743049774,1.788718104169665,2.095570923609719,2.326619983796368
0.5620000000000001,-0.4237465709115541,1.780620893937045,-0.174463631394309,0.9322284124438573,1.394326532817154,1.780620893937045,2.087473713377099,2.318522773563748
0.5625,-0.4246358550964382,1.772588722239781,-0.1733214268155321,0.9241962407465938,1.386294361119891,1.772588722239781,2.079441541679836,2.310490601866484
