epsilon_over_T,occupation
3.450000000000001,0.03076885935714798
3.460000000000001,0.03047203326464414
3.470000000000001,0.03017798148587592
3.48,0.02988667980363622
3.49,0.02959810417913918
3.5,0.02931223075135632
3.51,0.02902903583634077
3.52,0.02874849592653998
3.529999999999999,0.02847058769009726
3.540000000000001,0.02819528797014255
3.550000000000001,0.027922573784073
3.56,0.02765242232282313
3.57,0.02738481095012568
3.58,0.02711971720176303
3.59,0.02685711878480966
3.6,0.02659699357686586
3.609999999999999,0.0263393196252834
3.620000000000001,0.02608407514638291
3.630000000000001,0.02583123852466404
3.640000000000001,0.02558078831200767
3.65,0.02533270322687172
3.66,0.02508696215347981
3.67,0.02484354414100369
3.68,0.02460242840273945
3.69,0.02436359431527786
3.700000000000001,0.02412702141766918
3.710000000000001,0.02389268941058274
3.720000000000001,0.02366057815546119
3.73,0.0234306676736703
3.74,0.02320293814564407
3.75,0.02297736991002561
3.76,0.022753943462804
3.77,0.02253263945644732
3.779999999999999,0.02231343869903225
3.790000000000001,0.02209632215337017
3.800000000000001,0.02188127093613046
3.81,0.02166826631696052
3.82,0.02145728971760351
3.83,0.02124832271101348
3.84,0.02104134702046828
3.85,0.02083634451868043
3.859999999999999,0.02063329722690621
3.870000000000001,0.020432187314053
3.880000000000001,0.02023299709578538
3.890000000000001,0.02003570903362965
3.9,0.0198403057340775
3.91,0.0196467699476887
3.92,0.01945508456819303
3.93,0.01926523263159168
3.94,0.01907719731525817
3.950000000000001,0.01889096193703903
3.960000000000001,0.01870650995435459
3.970000000000001,0.0185238249632994
3.98,0.01834289069774328
3.99,0.01816369102843251
4,0.01798620996209156
4.01,0.0178104316405254
4.02,0.01763634033972268
4.029999999999999,0.0174639204689597
4.040000000000001,0.01729315656990541
4.050000000000001,0.01712403331572773
4.06,0.01695653551020077
4.07,0.01679064808681381
4.08,0.01662635610788162
4.09,0.01646364476365629
4.1,0.01630249937144095
4.109999999999999,0.01614290537470522
4.120000000000001,0.01598484834220257
4.130000000000001,0.01582831396708983
4.140000000000001,0.01567328806604856
4.15,0.01551975657840889
4.16,0.01536770556527555
4.17,0.0152171212086563
4.18,0.01506798981059282
4.19,0.01492029779229421
4.200000000000001,0.01477403169327304
4.210000000000001,0.01462917817048431
4.220000000000001,0.01448572399746688
4.23,0.01434365606348809
4.24,0.01420296137269112
4.25,0.01406362704324547
4.26,0.01392564030650039
4.27,0.01378898850614156
4.279999999999999,0.0136536590973509
4.290000000000001,0.01351963964596963
4.300000000000001,0.01338691782766477
4.31,0.01325548142709877
4.32,0.0131253183371028
4.33,0.01299641655785336
4.34,0.01286876419605251
4.35,0.01274234946411161
4.359999999999999,0.0126171606793387
4.370000000000001,0.01249318626312954
4.380000000000001,0.01237041474016242
4.390000000000001,0.0122488347375965
4.4,0.01212843498427423
4.41,0.01200920430992738
4.42,0.01189113164438699
4.43,0.01177420601679722
4.44,0.01165841655483311
4.450000000000001,0.01154375248392228
4.460000000000001,0.01143020312647071
4.470000000000001,0.01131775790109234
4.48,0.01120640632184287
4.49,0.01109613799745757
4.5,0.01098694263059318
4.51,0.01087881001707392
4.52,0.01077173004514163
4.529999999999999,0.01066569269471
4.540000000000001,0.01056068803662311
4.550000000000001,0.01045670623191806
4.56,0.01035373753109174
4.57,0.01025177227337196
4.58,0.01015080088599272
4.59,0.01005081388347376
4.6,0.009951801866904326
4.609999999999999,0.009853755523231273
4.620000000000001,0.009756665624551349
4.630000000000001,0.009660523027407894
4.640000000000001,0.009565318672091665
4.65,0.009471043581946106
4.66,0.009377688862676856
4.67,0.009285245701665574
4.68,0.009193705367288097
4.69,0.009103059208236888
4.700000000000001,0.009013298652847813
4.710000000000001,0.008924415208431314
4.720000000000001,0.008836400460607713
4.73,0.008749246072647061
4.74,0.008662943784813163
4.75,0.008577485413711986
4.76,0.008492862851644354
4.77,0.008409068065962979
4.779999999999999,0.008326093098433789
4.790000000000001,0.008243930064601557
4.800000000000001,0.00816257115315989
4.81,0.00808200862532539
4.82,0.00800223481421624
4.83,0.007923242124234984
4.84,0.007845023030455632
4.85,0.007767570078015002
4.859999999999999,0.007690875881508337
4.870000000000001,0.007614933124389149
4.880000000000001,0.007539734558373387
4.890000000000001,0.007465273002847684
4.9,0.007391541344281971
4.91,0.007318532535646224
4.92,0.007246239595831428
4.93,0.007174655609074737
4.94,0.007103773724388781
4.950000000000001,0.007033587154995153
4.960000000000001,0.006964089177762083
4.970000000000001,0.006895273132646138
4.98,0.006827132422138159
4.99,0.006759660510713249
5,0.006692850924284856
5.01,0.006626697249662945
5.02,0.006561193134016228
5.029999999999999,0.006496332284338439
5.040000000000001,0.006432108466918629
5.050000000000001,0.006368515506815543
5.06,0.006305547287335857
5.07,0.00624319774951655
5.08,0.006181460891611145
5.09,0.00612033076857993
5.1,0.006059801491584116
5.109999999999999,0.00599986722748389
5.120000000000001,0.005940522198340365
5.130000000000001,0.005881760680921455
5.140000000000001,0.005823577006211515
5.15,0.005765965558924903
5.16,0.005708920777023342
5.17,0.005652437151237075
5.18,0.005596509224589802
5.19,0.005541131591927409
5.200000000000001,0.005486298899450398
5.210000000000001,0.005432005844250122
5.220000000000001,0.005378247173848605
5.23,0.00532501768574217
5.24,0.005272312226948674
5.25,0.005220125693558397
5.26,0.005168453030288567
5.27,0.005117289230041487
5.279999999999999,0.005066629333466259
5.290000000000001,0.005016468428524047
5.300000000000001,0.004966801650056956
5.31,0.004917624179360328
5.32,0.004868931243758641
5.33,0.004820718116184851
5.34,0.004772980114763201
5.35,0.004725712602395482
5.359999999999999,0.004678910986350706
5.370000000000001,0.004632570717858183
5.380000000000001,0.004586687291704016
5.390000000000001,0.004541256245830871
5.4,0.004496273160941178
5.41,0.0044517336601036
5.42,0.004407633408362807
5.43,0.004363968112352543
5.44,0.004320733519911921
5.450000000000001,0.00427792541970497
5.460000000000001,0.00423553964084342
5.470000000000001,0.004193572052512612
5.48,0.004152018563600642
5.49,0.004110875122330632
5.5,0.004070137715896127
5.51,0.004029802370099612
5.52,0.003989865148994104
5.529999999999999,0.003950322154527816
5.540000000000001,0.003911169526191866
5.550000000000001,0.003872403440671028
5.56,0.003834020111497444
5.57,0.003796015788707357
5.58,0.0037583867585008
5.59,0.003721129342904211
5.6,0.003684239899435989
5.609999999999999,0.003647714820774928
5.620000000000001,0.003611550534431545
5.630000000000001,0.003575743502422284
5.640000000000001,0.003540290220946503
5.65,0.003505187220066337
5.66,0.003470431063389331
5.67,0.003436018347753853
5.68,0.003401945702917264
5.69,0.003368209791246832
5.700000000000001,0.003334807307413341
5.710000000000001,0.003301734978087444
5.720000000000001,0.003268989561638617
5.73,0.003236567847836839
5.74,0.003204466657556877
5.75,0.003172682842485189
5.76,0.003141213284829428
5.77,0.003110054897030518
5.779999999999999,0.0030792046214773
5.790000000000001,0.003048659430223696
5.800000000000001,0.003018416324708422
5.81,0.002988472335477155
5.82,0.002958824521907228
5.83,0.002929469971934752
5.84,0.0029004058017842
5.85,0.0028716291557004
5.859999999999999,0.00284313720568294
5.870000000000001,0.00281492715122295
5.880000000000001,0.002786996219042279
5.890000000000001,0.002759341662834957
5.9,0.00273196076301106
5.91,0.002704850826442828
5.92,0.002678009186213117
5.93,0.002651433201366092
5.94,0.002625120256660196
5.950000000000001,0.002599067762323345
5.960000000000001,0.002573273153810366
5.970000000000001,0.002547733891562595
5.98,0.002522447460769695
5.99,0.002497411371133627
6,0.002472623156634775
