time_us,graph_A_target_probability,graph_B_target_probability,graph_C_target_probability,graph_D_target_probability,graph_E_target_probability,graph_F_target_probability
6.44,0.6625502442196484,0.6813209188172573,0.6859126950604315,0.6629247921745131,0.5626104008911428,0.1317948978891439
6.468,0.6519355180869489,0.6989997082877328,0.6819368810478847,0.6676861888262988,0.5528387663046226,0.1321727885542707
6.496,0.6700690117296842,0.7051861830483637,0.7075742084272528,0.6703880812647238,0.5615388290454101,0.13042066699218818
6.524,0.6828229343531694,0.7241129859073989,0.7150482941020043,0.6649540166805432,0.5768812131276908,0.12815382126023908
6.5520000000000005,0.6955167526776239,0.7239132097820891,0.7085896817771572,0.6735474175091591,0.5763307920649654,0.12531378874619073
6.58,0.7063135335399884,0.7042810737031895,0.7155130638063036,0.6994723919188042,0.5838024414673959,0.1257491392189277
6.6080000000000005,0.6895414182288193,0.7273387903143362,0.7209314905005706,0.7166582680796416,0.5930461382275296,0.12976330782567644
6.636,0.691053584974118,0.7502513243763298,0.7379696725320923,0.7195692088890819,0.5888190792602414,0.13373146196727054
6.664,0.7053366665694121,0.7478885794038832,0.7434420314613234,0.719395654214867,0.5855579986145328,0.1388006909336446
6.692,0.7149828868133477,0.7447454742082729,0.7310823242172217,0.718427405425407,0.591582588311626,0.1400833301183331
6.72,0.7368894220336976,0.7466322677649051,0.7460417131173522,0.7178070868120326,0.5917725234873084,0.139916542312406
6.748,0.7262802066901197,0.7609217637514057,0.7594028624545621,0.7356435298328079,0.5941611065797975,0.13885255764230509
6.776,0.7205126420579423,0.7753050724305947,0.7525505165425901,0.7526508331343122,0.5943489588841706,0.13957788251547026
6.804,0.7288975865912344,0.7813863982824294,0.7543178333238855,0.7545710703621749,0.593181159700872,0.139332389571689
6.832,0.7367614893968832,0.7636900670453125,0.7595697833975279,0.758470324508651,0.5852730041865497,0.1417087196407625
6.86,0.7621198184996005,0.7796553037668691,0.7724686804029532,0.7644037780134817,0.5815319967804807,0.1442702576605624
6.888,0.752643444575291,0.8060756935682764,0.7672190333725458,0.7632635229747913,0.5761044468821119,0.1422443446861034
6.916,0.7499618105292022,0.7926668599110807,0.7662519643105047,0.768484306024548,0.5647520264851215,0.13624085459654922
6.944,0.7490167489268149,0.7963223452818675,0.7873301458913013,0.7882063359410014,0.5606073594187062,0.13203932753551645
6.972,0.7584594021378065,0.800904375197254,0.7808782587274372,0.7965370266426911,0.5497091730513701,0.12998011115730632
7.0,0.7821225575590225,0.8187850066684501,0.7804844256717666,0.7975193024708565,0.5350734411287077,0.12799429920823094
7.0280000000000005,0.7668060187366499,0.8229468661488768,0.796445238411842,0.7953160689192524,0.5260077412387832,0.12571615548163334
7.056,0.7710614663988122,0.811155554747551,0.7953780748797212,0.790023942351809,0.49985954506038666,0.12445945686052469
7.0840000000000005,0.7641185951419385,0.8220679198840886,0.787613730933465,0.8089239105047422,0.4840893686627258,0.12372500470504266
7.112,0.7861387820582673,0.8472006451142624,0.801236874530776,0.8276028025298726,0.4679536168779605,0.12423906090481839
7.140000000000001,0.795926647453432,0.8280206134981609,0.8093283203730295,0.8208658908797235,0.4401569128645183,0.12890421687543765
7.168,0.7925086481703372,0.8376692467123206,0.7907953738503726,0.8248286304505859,0.4241732862587352,0.13442372754406354
7.196,0.7861329534090918,0.8456846731287636,0.8114496858888104,0.8234742863913656,0.39454429076633635,0.13681479716927913
7.224,0.7951370675793299,0.857640198383019,0.8133181862691229,0.8306171925891555,0.3697801050409218,0.13739006819424632
7.252,0.8100543924825014,0.8485361312900752,0.807784403936304,0.8439936452799246,0.34653643418076807,0.13643663667698397
7.28,0.8013978789164569,0.8500458563395439,0.8154476653688159,0.8481659975810181,0.32180228761837376,0.13549528309423672
7.308,0.8001505835117786,0.8775299041255574,0.8126837296368195,0.8458504514893499,0.3073415882393481,0.13392099429815296
7.336,0.8005939255493599,0.8571474291729203,0.8175049433621946,0.8403024978109004,0.2882398719318602,0.12964690901662518
7.364,0.8193969942554503,0.8685463997756262,0.8256209973004993,0.8595078880107834,0.2812999677621064,0.12367677242430851
7.392,0.8197344700531891,0.87667756308097,0.8074045795559284,0.8680736667146478,0.27171133923196494,0.11938631481903687
7.42,0.8119803480106704,0.8818380365493086,0.8270788324194174,0.8615861979234354,0.2756522368815484,0.11809077146516679
7.448,0.8090889770320353,0.8713311400065911,0.8194892378166694,0.8641720321195427,0.28451628099689236,0.11539464206660043
7.476,0.8234687033849852,0.8913504285184601,0.8293687443093567,0.8625212161839939,0.29875037287062084,0.11384050893803407
7.5040000000000004,0.8306926686116034,0.889188997028976,0.817857525269142,0.880888611612109,0.31724622057651986,0.11103406991746863
7.532,0.8158152526061077,0.886320892900764,0.8194921581870345,0.8832362575129175,0.3314976374732847,0.11043711061086704
7.5600000000000005,0.8253114466668701,0.8959896896276536,0.8241453074867083,0.878418584213654,0.3434578884927496,0.10979347640426773
7.588,0.8263948480199118,0.9030575967016501,0.8278896039385211,0.8742661033721792,0.34768472966925823,0.10779468131463152
7.6160000000000005,0.8298337005461971,0.8910339958397405,0.8231957977565346,0.8935020213712176,0.3522895150327641,0.10383432107512369
7.644,0.8223591394175658,0.9123774256264248,0.8160222268391752,0.8917077778134759,0.3469238493706954,0.10320685538714293
7.672000000000001,0.8322493050473652,0.90331148831521,0.818652907323289,0.8928642198953614,0.338672228507993,0.1023212960079722
7.7,0.8313043083735809,0.9067081545891432,0.8176877007010213,0.8885753484148504,0.3274497584134018,0.10012753196297815
7.728,0.8194813125149256,0.9155825328227969,0.8290610129374492,0.9032078751510421,0.31606971496600744,0.09783521700697802
7.756,0.8354678063476537,0.9159361723443349,0.8082872895897018,0.9033770787648081,0.3181719935210879,0.09851691055179722
7.784,0.8347479039961203,0.9105819774747763,0.8165682174422724,0.9004482288950766,0.32548425547367593,0.09710165933534319
7.812,0.8189636602823742,0.9265422068896869,0.79787988056919,0.9002283133383984,0.33964953398300635,0.09334314065821697
7.84,0.8270102566615138,0.9191483798210238,0.8119778985043759,0.9153473425781,0.35109324243140017,0.0898284700002468
7.868,0.8363250035297596,0.9228521591224808,0.8096558575047224,0.9118611300662951,0.34569276573287777,0.08750390167835424
7.896,0.8226465104669748,0.933104873384134,0.8004027500360501,0.906238983915814,0.3391675360118506,0.08501974384488606
7.924,0.8212232610162382,0.9210222242067583,0.7938395676570708,0.913730728059838,0.3259803579525775,0.07888434653332817
7.952,0.8273570209618691,0.935478690146659,0.7814472733984795,0.922777345943777,0.32720595164861244,0.07419767514227749
7.98,0.8148897947426297,0.9323543210071746,0.7795095337826516,0.916010752478293,0.33989100119211146,0.07020586572274848
8.008000000000001,0.8241781082911247,0.9341401008927731,0.7755029556653859,0.9173647171898998,0.3448767184324749,0.06467335916692811
8.036,0.8312076338493617,0.9412922181161612,0.7837860440651158,0.9266634717791884,0.35219434610144884,0.06116068334697847
8.064,0.8320817488744567,0.9488933133522582,0.7891901110434794,0.9425562023466731,0.34898325769254757,0.06029832947244494
8.092,0.8558220834424924,0.9607687443663089,0.8025005292441534,0.9471664503807002,0.34917086552767806,0.057538677600348954
8.120000000000001,0.8844093594865355,0.9573538142484143,0.8278403567660036,0.9532380043888076,0.35989953361963506,0.05210395196440682
8.148,0.8966260966518231,0.9754007925431138,0.8513068447281253,0.9684294046564328,0.36996536851043116,0.04877022210707177
8.176,0.9013331159675386,0.9740422452379428,0.8698974748160919,0.9681543765610711,0.37656197833575333,0.04510095721198095
8.204,0.9211487180738405,0.9783861986294556,0.8890869395956682,0.9768051502385451,0.3800542180385743,0.04057756015828511
8.232,0.9263625531093572,0.9901494882174078,0.9042406333800217,0.9848308775811903,0.3804595360118968,0.03746625981677556
8.26,0.950181743746424,0.9851160007488733,0.9122199307399956,0.9850618009977566,0.3800419583342239,0.03482402639218629
8.288,0.9675856910791697,0.9944376208548572,0.9302565510027668,0.9915882141083388,0.3835169558040901,0.03204377521464818
8.316,0.9812244159156889,0.9953366673463051,0.9422134648208256,0.9942539331012935,0.3855423388626505,0.030495426343732514
8.344,0.9883630755903139,0.9960467807318889,0.9540654528792192,0.996258156073486,0.386636001541825,0.029533195326643367
8.372,0.995769865138131,0.9991965591569802,0.966600656324724,0.9978795372588476,0.3877183506568963,0.02894555676685282
8.4,0.9971791184812998,0.9989611103452629,0.9713466635463521,0.9986066253310137,0.3878226224648168,0.028884173695161112
