state_index_1_based,graph_E_probability,graph_F_probability
2122,5.789409033481978e-08,3.3296145328823754e-08
2123,4.09906174058499e-08,7.377398204649155e-09
2124,1.4355408318786064e-08,5.050514201989537e-08
2125,6.984043394173118e-10,3.009163267334884e-10
2126,6.314419132513804e-09,1.6715706284032446e-08
2127,4.690952815081077e-09,5.91593901005786e-09
2128,4.32611831735804e-09,4.0175972641387e-10
2129,1.116814580858894e-10,9.565294231814335e-10
2130,5.438235477677337e-10,1.319924970503879e-09
2131,7.147406999121589e-09,2.961801350150275e-08
2132,7.959882419954085e-10,1.8864966657352528e-10
2133,2.5628505728308177e-10,9.494287926856307e-11
2134,8.65107159923243e-11,4.022938120894854e-12
2135,1.9668498255459942e-09,1.5154321615003974e-09
2136,7.499974667699404e-10,1.3559233047393605e-09
2137,3.857607040246366e-09,8.53711797623764e-09
2138,2.9683024813663023e-09,1.0920837662042323e-08
2139,1.349050495199589e-08,8.16967079251126e-09
2140,1.9201774722642853e-09,1.0727657686606949e-08
2141,1.7550183400093952e-10,4.2608494803931153e-10
2142,9.37000198324502e-09,7.2119594428102584e-09
2143,1.7225675954342913e-08,7.481444490519073e-09
2144,6.784479310809709e-09,7.947337351194422e-10
2145,3.0272461530796773e-09,2.403560291700622e-09
2146,1.9647617699332797e-08,5.763359780138572e-09
2147,8.059580533835958e-09,1.4767978673066768e-08
2148,1.266506434484809e-08,5.3185461338765554e-08
2149,3.2739006902029674e-09,3.6092174990367896e-09
2150,2.1210083798291195e-09,1.4870149211857138e-09
2151,5.170050175304374e-09,2.1718294884201108e-08
2152,1.7013904919431333e-08,2.8310469028268537e-08
2153,1.5841203460022134e-09,5.328758150617738e-09
2154,6.264340142802756e-08,2.9901748420145035e-08
2155,3.7781907535921695e-09,2.3317708709964826e-12
2156,4.149255672440615e-09,1.340767422913783e-08
2157,1.2713037598872652e-08,2.131070831679996e-08
2158,3.0255729097694072e-06,1.0114125163123577e-05
2159,1.4930085800697935e-07,3.557499537333266e-09
2160,2.9328349543080627e-07,4.474820179293088e-09
2161,1.6062028867906146e-09,6.205116815388089e-09
2162,1.9348188602558645e-08,1.3325099627781338e-08
2163,4.3393440944735714e-08,1.5837403948576657e-09
2164,3.5815051865007525e-10,2.0564358251538253e-09
2165,1.0307633457078662e-09,1.1652380819625296e-09
2166,5.464792751649218e-10,1.659091455244759e-08
2167,2.926914999658922e-09,7.543576048726608e-09
2168,4.6074110119567235e-10,5.449383350960459e-10
2169,2.3984146401418396e-10,5.3523435843323795e-09
2170,2.0861012972210528e-07,5.276460873710804e-07
2171,1.6933877451383724e-07,2.661213520353971e-07
2172,9.954426522280912e-09,1.6962423201398478e-09
2173,2.7754219279180383e-10,6.826067066134359e-12
2174,8.091266664275184e-09,9.513612403036713e-10
2175,2.761945063917009e-10,1.2302371875121338e-08
2176,5.0297317274505844e-11,4.628746115746182e-12
2177,6.242464150970187e-11,1.116853237412131e-11
2178,5.3484556479482615e-11,7.206700282968051e-10
2179,1.3081307563882567e-09,4.5952559565996155e-09
2180,4.8474781696044946e-09,2.306267331698575e-09
2181,2.3198073655445324e-10,6.8169352657293785e-12
2182,4.542118037445036e-10,8.901777629117991e-10
2183,8.657640843208812e-09,6.260092714621253e-09
2184,5.993713210749524e-09,3.214826559239379e-09
2185,4.7335612773994445e-11,2.5682096055807217e-11
2186,1.9751421502061503e-10,1.697192567042347e-10
2187,2.1589408058556557e-10,2.592145961100023e-10
2188,5.86338549565708e-10,2.473012684119825e-09
2189,1.1530885715451833e-09,1.7971279969881944e-09
2190,7.409350574768171e-10,5.174797018067744e-09
2191,1.6751908087603973e-08,6.641440955107076e-09
2192,4.785283190901812e-09,5.019843574325064e-10
2193,8.932161559348958e-11,5.031836086117944e-11
2194,8.885988621956827e-10,3.8915499751826635e-10
2195,8.059580533840367e-09,1.4767978673060326e-08
2196,5.366179432668517e-09,8.666930863390527e-09
2197,5.242807884133862e-10,7.586842231065847e-10
2198,1.0820139066262162e-09,1.741110897846874e-11
2199,5.170050175305702e-09,9.331996896449088e-09
2200,1.081306002408875e-09,1.2331873946920186e-08
2201,1.0095968294343233e-09,4.4062007318052313e-10
2202,2.7329172653625056e-10,2.5812013884901554e-09
2203,3.778190753580549e-09,6.918388653632381e-10
2204,8.868961963789637e-09,2.2888526344982664e-09
2205,4.213884465488912e-09,5.068038005919913e-11
2206,2.6145470991029422e-09,8.281324560249828e-09
2207,1.4930085800688898e-07,6.732057809078576e-08
2208,7.882365864355685e-08,2.4153539300300877e-09
2209,4.700926470205382e-10,6.620012432027085e-11
2210,1.281265531138259e-09,2.8521433895690373e-10
2211,1.2524475161463757e-09,9.17781311013928e-11
2212,1.0471632236322491e-08,4.0750559253717674e-10
2213,1.2826440649297451e-09,3.431625728867189e-10
2214,1.2385810897415145e-08,3.290748350665334e-09
2215,7.777445915795476e-09,2.276197768189441e-09
2216,1.5077264675672026e-09,6.550337985743747e-10
2217,4.110296404015691e-14,3.500297492662563e-14
2218,5.676473045077301e-13,1.4640517931087608e-12
2219,3.720947094027644e-14,1.4908837645189538e-15
2220,2.2385028446516615e-10,1.7637886882101825e-10
2221,9.846484071813629e-10,6.960501856383523e-10
2222,2.1506480037390144e-09,2.1806833915881795e-08
2223,2.9235720697648503e-09,1.3319184170633038e-09
2224,2.655587057677431e-09,1.8399296784979627e-09
2225,9.564226898201595e-09,4.127917065291561e-10
2226,8.024675479568103e-09,1.7707089135651568e-09
2227,7.378030965033151e-09,1.1283017874960672e-09
2228,6.813428014545009e-10,2.8314718979268754e-10
2229,5.605687122844591e-10,6.436566941170206e-09
2230,3.082856498280529e-09,1.6035022031130804e-09
2231,4.323228844585966e-09,1.0396902796799718e-07
2232,5.764577235757393e-09,2.734860436965069e-09
2233,1.1253494263750956e-09,9.807153253850621e-10
2234,4.462492235729229e-09,8.39374970929009e-09
2235,3.2295037841354874e-09,4.5706046697824914e-09
2236,4.524989790868711e-09,1.1919501312714117e-09
2237,1.4448470670665258e-09,1.5359188465697617e-10
2238,1.4659907477096054e-09,1.6232438101937305e-09
2239,3.93264640619933e-09,3.5844205601039182e-09
2240,1.207324336022958e-10,8.234826091702444e-13
2241,5.694389283935731e-10,1.0485574321028457e-08
2242,2.406253444115112e-09,3.770911768708643e-09
2243,1.2695038864204751e-08,3.305228918107105e-10
2244,7.400003415024103e-10,1.025750057752547e-08
2245,1.5491074559912148e-10,1.5028799384982625e-09
2246,2.047464946098561e-09,4.453690069291842e-11
2247,5.899354264882298e-10,2.2459299203177577e-09
2248,3.809464049023277e-09,1.1261232213917418e-08
2249,5.328637695328037e-09,2.6638178831907384e-09
2250,3.7225269871195127e-09,3.005134018879102e-08
2251,1.248713920542101e-06,8.006747238038566e-09
2252,2.781832589624552e-07,7.475942965830735e-07
2253,1.1472155247478509e-09,1.704188387705127e-11
2254,2.9790696956539683e-10,1.5212365338570555e-10
2255,2.003147663718885e-09,6.593923531865411e-09
2256,4.419676268121379e-11,3.983088119333755e-13
2257,3.1436326976561038e-09,2.0267374143303466e-09
2258,1.4541815068796817e-09,1.0026899870011722e-08
2259,4.339344094474151e-08,1.5837403948448705e-09
2260,8.934476306733485e-10,8.051970923092435e-09
2261,3.6224767294360405e-09,2.7566761541684738e-09
2262,3.416062238396394e-09,3.830766997696244e-09
2263,2.9269149996467522e-09,1.5898548243826286e-08
2264,1.9095804605019764e-08,1.3374769171804768e-08
2265,9.81233895873628e-10,8.402827082915902e-09
2266,4.57984520493967e-09,1.0170526573570286e-07
2267,1.6933877451395202e-07,4.9522101326428956e-09
2268,5.678595244447292e-07,5.302679397355943e-07
2269,3.002386833138547e-10,3.1978527136275658e-09
2270,9.467204164216758e-10,7.48922070090912e-10
2271,2.761945063923657e-10,7.593911644270668e-10
2272,4.908383828966009e-09,2.533597016196603e-10
2273,1.0077970998724544e-09,2.6936070182099114e-09
2274,5.2841676082775124e-08,3.010712421815838e-08
2275,7.378030965023085e-09,1.1283017875022339e-09
2276,2.0555361477690377e-07,7.405089008469324e-07
2277,6.925196251702593e-08,3.6056280472934815e-09
2278,6.589398056217407e-07,1.814421623719111e-08
2279,4.32322884457302e-09,4.627840683759855e-08
2280,1.4386517166104472e-06,1.5014166017620318e-06
2281,1.0877940895419486e-09,1.0911170596436388e-09
2282,2.527258976115941e-07,6.04387555961007e-07
2283,3.22950378410803e-09,6.562239168311712e-10
2284,1.6469120012658397e-06,1.2804247922728287e-06
2285,1.7156466010208839e-09,3.755623260167233e-09
2286,1.0286317298230825e-08,1.020804430265e-08
2287,3.932646406203406e-09,2.711549927724055e-09
2288,9.707863402848818e-09,3.2365007972713256e-10
2289,2.576085889290503e-10,1.527341767615304e-09
2290,1.0286799924732882e-10,4.733969640956869e-10
2291,4.298798490787445e-08,8.104252653873538e-09
2292,9.493305434288794e-12,3.5048261957225446e-11
2293,8.394238673006387e-10,3.5614925841844993e-09
2294,3.1096095585836973e-09,2.3562638628464126e-09
2295,1.1644786868358055e-08,3.5344275707169775e-08
2296,9.775707805402214e-11,1.1977391895055697e-10
2297,2.7405758796141106e-09,6.204837045122317e-09
2298,5.389541431651672e-10,7.292959885762269e-09
2299,4.857208327955452e-07,1.975297509343378e-09
2300,2.1543906708344945e-09,5.941638782068076e-11
2301,4.504983801136572e-13,7.584464966629155e-13
2302,4.487762897846999e-13,1.2273302362458184e-12
2303,9.664967494525336e-13,5.06857763588558e-13
2304,3.1973687007873356e-14,5.931286148556616e-16
2305,6.447098208913326e-11,1.0547766748109265e-10
2306,5.07013050599187e-11,2.991554546755895e-10
2307,3.756810487751329e-10,1.6671206359722297e-08
2308,6.984043394195702e-10,2.4541157215123262e-09
2309,3.058937488315003e-10,1.9333455502145628e-09
2310,3.808445334445655e-09,4.801329039062742e-10
2311,5.789409033488718e-08,1.3289857912056672e-08
2312,6.314419132501264e-09,6.586471726792342e-08
2313,2.6572065116187256e-09,3.583387535664922e-09
2314,2.4344337721392374e-09,1.621717799540773e-07
2315,4.0990617405878256e-08,1.0703368984018292e-09
2316,4.690952815063493e-09,1.2755620948759552e-09
2317,1.0778224799671833e-09,6.443363442940446e-09
2318,4.388268858172743e-09,1.1565792160190575e-07
2319,1.4355408318775924e-08,4.959145473152181e-09
2320,4.3261183173669504e-09,1.0889655983075515e-09
2321,1.1168145808576752e-10,4.782092099738789e-10
2322,2.5628505728212865e-10,1.891389838766722e-09
2323,3.857607040242424e-09,1.6056669969383153e-10
2324,1.7550183400132248e-10,5.160735502335234e-09
2325,5.438235477652669e-10,2.5338377929133577e-09
2326,8.651071599265718e-11,7.81599124359358e-11
2327,2.9683024813551064e-09,6.4742805276072976e-09
2328,9.37000198323903e-09,1.4239659242882747e-09
2329,7.147406999130256e-09,1.344242581481767e-09
2330,1.966849825541388e-09,8.170193026591306e-10
2331,1.3490504952034484e-08,5.776311664211392e-10
2332,1.7225675954348078e-08,1.173420563993433e-08
2333,7.959882419974988e-10,1.360212372591608e-09
2334,7.499974667714766e-10,7.008488965375656e-09
2335,1.920177472263688e-09,2.4301282036337817e-08
2336,6.784479310815454e-09,3.384726692763347e-10
2337,3.02724615308638e-09,1.9908416266611985e-10
2338,3.2739006901952386e-09,1.3463907364181163e-07
2339,1.5841203460084613e-09,6.2600927146277595e-09
2340,1.2713037598922375e-08,1.5985895149872635e-08
2341,1.96476176993113e-08,1.2652826101528215e-08
2342,2.1210083798408977e-09,1.3272926130815923e-07
2343,6.264340142793812e-08,3.2662551179925084e-07
2344,3.025572909768705e-06,1.2050423666362933e-06
2345,8.059580533822526e-09,8.21802910629743e-10
2346,5.170050175292229e-09,1.2914141261782394e-07
2347,3.778190753597423e-09,5.199256339938086e-11
2348,1.4930085800716871e-07,1.517065666127007e-08
2349,1.2665064344776263e-08,1.7257679603414762e-08
2350,1.7013904919506316e-08,2.9141656412224726e-07
2351,4.1492556724420925e-09,4.770200468709834e-08
2352,2.9328349543079356e-07,9.25270607765074e-10
2353,1.6062028867864525e-09,1.0026693016187238e-09
2354,1.0307633457018338e-09,4.138683629514697e-08
2355,2.3984146401376107e-10,2.245929920293536e-09
2356,2.77542192792223e-10,1.4107945779080536e-11
2357,1.934818860254321e-08,4.755272596221055e-08
2358,5.464792751654082e-10,3.163773737097735e-08
2359,2.0861012972204628e-07,6.820183945005861e-08
2360,8.091266664271719e-09,2.0163503682066995e-09
2361,4.3393440944749856e-08,2.1455620917033078e-09
2362,2.92691499963784e-09,5.423629015856246e-07
2363,1.6933877451399495e-07,1.0811532962754823e-09
2364,2.761945063936952e-10,2.8880797092307782e-09
2365,3.5815051865143125e-10,5.910320983177297e-10
2366,4.607411011992564e-10,4.762820393492664e-09
2367,9.954426522266433e-09,2.0976077588942615e-09
2368,5.029731727465767e-11,2.1457499905618763e-12
2369,2.2202641402333986e-12,5.254653335917406e-10
2370,1.5843371870007281e-09,3.6318533230958375e-09
2371,3.857607040245223e-09,3.5077904579674546e-09
2372,4.2376014277044293e-10,3.2139587271720784e-08
2373,1.5843371869990554e-09,9.831348701495841e-10
2374,2.101353848702981e-09,1.542239425322033e-09
2375,2.9683024813603966e-09,6.47428052762456e-09
2376,3.1690859336509375e-09,3.6323094942700195e-09
2377,3.857607040244712e-09,1.3700376861974482e-08
2378,2.968302481360822e-09,1.5768885515684806e-07
2379,1.3490504951996673e-08,5.634329012445256e-09
2380,1.920177472269298e-09,4.4890809574906026e-09
2381,4.237601427706516e-10,9.45880010784535e-09
2382,3.1690859336588317e-09,3.9368816935668574e-08
2383,1.9201774722649582e-09,6.835899767840407e-09
2384,3.5322442526994894e-08,2.018953733039053e-09
2385,2.790323917331287e-10,6.486007575257464e-11
2386,2.4515787939325777e-11,5.241637694235685e-10
2387,1.2178058524972307e-08,1.51543216150147e-09
2388,1.9703537170032036e-09,5.31887357684287e-10
2389,2.4515787939443256e-11,4.330246022121675e-11
2390,2.4168046977972546e-13,7.864287017116113e-14
2391,5.463510751863382e-10,2.371042841168559e-09
2392,1.2735892301895026e-10,9.82952046241101e-10
2393,1.2178058524963211e-08,2.038138491065607e-09
2394,5.463510751884064e-10,8.173318243703785e-09
2395,9.214116132391067e-08,1.1167155779628202e-09
2396,2.642017694238684e-09,4.63598095559993e-10
2397,1.9703537170060627e-09,4.049118992248614e-09
2398,1.273589230194994e-10,1.6809430256424207e-10
2399,2.6420176942416293e-09,1.2685811679542536e-08
2400,1.0306945566580181e-08,2.685545673736751e-10
2401,1.882479588949832e-08,8.340973939495317e-09
2402,2.3898832842212358e-08,5.429270741887821e-08
2403,1.7904809870245607e-09,9.331996896424743e-09
2404,1.0999412133449872e-08,1.218680605091904e-09
2405,2.3898832842204615e-08,2.3513551927053163e-08
2406,6.453837751383422e-08,1.7759256832664369e-07
2407,9.021430093399572e-09,6.243907082704659e-08
2408,6.057701977823299e-08,1.5805505356338486e-07
2409,1.7904809870142182e-09,1.862763877005623e-09
2410,9.021430093426123e-09,3.5187926203231494e-08
2411,2.038642585217681e-08,2.7846600196536877e-12
2412,1.2259147869067776e-07,5.180675406679273e-07
2413,1.099941213350129e-08,1.0719821890186034e-08
2414,6.057701977812742e-08,1.1018404067570383e-07
2415,1.2259147869068623e-07,2.409147284764938e-07
2416,2.9334931933415406e-07,3.504224939789389e-08
2417,3.576045862386461e-09,9.118505722735468e-09
2418,1.937247617666998e-09,9.714589211972464e-09
2419,1.6522797688299294e-08,1.5898548243875186e-08
2420,4.451224017525444e-09,1.0118127406815375e-09
2421,1.9372476176842548e-09,8.227485231275135e-09
2422,1.6799984917883564e-08,6.8710227247565435e-09
2423,1.9875307989008575e-07,1.8458290637639145e-08
2424,1.4899154397651625e-09,6.073012564894891e-09
2425,1.6522797688337013e-08,3.998775699043185e-09
2426,1.987530798899356e-07,1.7195378828313318e-07
2427,4.889677347949947e-06,3.0491073771419684e-08
2428,5.511704739090991e-09,1.1629701511023323e-09
2429,4.4512240175214356e-09,4.107767817092898e-09
2430,1.4899154397702701e-09,6.988866851416461e-09
2431,5.5117047390510265e-09,2.272431096633348e-08
2432,6.072128808232498e-10,5.811845569924619e-12
2433,5.695443285835999e-10,1.8276831099444405e-10
2434,6.820448320773463e-10,1.3006498940115397e-09
2435,1.5841203460113703e-09,4.00569287188341e-09
2436,5.909046376959482e-09,5.156521094783929e-09
2437,1.1722728598333986e-09,7.12050459006342e-09
2438,4.469368313089831e-10,1.902215762769535e-09
2439,6.264340142797739e-08,3.2662551179931183e-07
2440,1.1302531166466263e-10,1.2461180722803602e-08
2441,1.0095968294337724e-09,5.101224932415375e-10
2442,2.7329172653652477e-10,6.998244242374843e-09
2443,3.778190753583631e-09,2.445124199160901e-09
2444,8.868961963795308e-09,4.475173395011618e-09
2445,2.312867101498085e-09,1.974938037641792e-09
2446,5.624765137556552e-10,4.880489273730751e-09
2447,4.149255672439164e-09,5.255464727288752e-09
2448,3.4172345677315e-08,3.4103448844712767e-09
2449,1.0142160818976888e-09,2.6675512294614943e-10
2450,1.4376264398403755e-11,1.6210808539738563e-09
2451,1.790480987026246e-09,2.171829488421794e-08
2452,4.490624536656801e-09,3.3873485906573795e-09
2453,1.6554694657314035e-09,8.767978255090837e-10
2454,4.107310267520382e-09,1.550335253660137e-11
2455,9.021430093388416e-09,6.243907082704817e-08
2456,1.6608226812145745e-09,2.9280186861305093e-10
2457,7.798539198791148e-09,8.854779839263346e-10
2458,3.891637900079079e-11,6.678220908786565e-09
2459,2.0386425852168112e-08,1.725471614682286e-09
2460,4.8347846869342545e-08,3.388889118902315e-10
2461,3.2111942204749437e-09,5.069232810224756e-09
2462,1.6110130913907403e-09,3.3787860546209687e-10
2463,1.225914786906671e-07,1.632288468679637e-07
2464,1.0392470564531899e-07,8.933883181146265e-10
2465,9.040075985314866e-10,1.2055347593484761e-09
2466,5.424749331364942e-09,2.7520497784887133e-08
2467,5.353734632977194e-12,2.276197768189457e-09
2468,1.7247610698388477e-08,4.391122358892402e-09
2469,2.90690100461808e-09,1.9491952777464936e-09
2470,6.788674223768269e-09,1.998743999279229e-08
2471,2.113504797654213e-09,1.4798827130845172e-07
2472,1.013894795995187e-08,1.0025262374362098e-09
2473,8.83937378653155e-13,2.668185425594158e-12
2474,4.757078842726565e-12,4.338895211329247e-11
2475,1.1638179976779758e-13,3.58010788693519e-14
2476,7.604535768924639e-10,3.926256226653469e-09
2477,4.539486513725868e-09,1.0103933848769476e-08
2478,2.695553566909555e-09,4.1322865978416346e-08
2479,3.0211477798513466e-09,2.385611798506112e-09
2480,3.139943868080395e-07,1.4652566306839804e-09
2481,3.3931049661020104e-09,1.0744740492874912e-09
2482,2.6120856342953558e-09,1.299294601807573e-09
2483,2.2108521012520586e-07,4.62784068377635e-08
2484,2.92442529166419e-09,9.694305910349278e-10
2485,4.137571195977962e-09,5.695344400456494e-09
2486,2.042180411751213e-09,1.1103685517887637e-08
2487,2.5709039749585085e-06,7.289920351388746e-07
2488,2.9228565703703766e-08,1.784965439869128e-08
2489,2.588361977763619e-09,2.249367004863423e-08
2490,2.1158262811475027e-09,6.14282689340827e-09
2491,4.884096222891496e-08,2.179623714852347e-09
2492,3.1031760709810822e-09,1.4742308201518694e-09
2493,4.502178734653079e-09,6.083428805715712e-10
2494,4.390206810249635e-09,3.828500590503352e-08
2495,8.449930482019686e-09,3.0228916514286415e-08
2496,5.820985760389836e-10,1.2483509564344726e-12
2497,4.779113729905018e-09,2.7806201857587725e-09
2498,4.2655652213970774e-09,2.1009756329740647e-09
2499,2.398414640130591e-10,5.6164905583566845e-09
2500,1.5596083216649362e-08,6.036777333457053e-09
2501,1.3526494000263915e-08,2.7124953929433303e-08
2502,6.976857143889273e-11,1.4829178677104497e-08
2503,2.086101297220669e-07,6.820183945008688e-08
2504,2.3146250589662667e-06,1.9332182955470617e-06
2505,9.812338958710903e-10,5.582261174907147e-09
2506,4.579845204940955e-09,8.73703874949179e-07
2507,1.6933877451372062e-07,2.4134419776459993e-08
2508,5.678595244450292e-07,9.779929694414197e-08
2509,2.715851440569666e-10,2.4517979060352122e-09
2510,2.088249790400236e-09,1.2807391179331924e-08
2511,9.954426522265912e-09,2.5977116360980718e-08
2512,1.2252167501596763e-08,1.2629029226883825e-10
2513,4.535629093898887e-09,1.40860277781889e-09
2514,4.624467227883791e-10,2.4964239766396254e-09
2515,1.6522797688276563e-08,7.543576048760656e-09
2516,9.273271167959283e-09,5.941277186164903e-08
2517,4.261721044875581e-10,1.5113781575996218e-09
2518,4.967572906149125e-10,5.654644556166552e-10
2519,1.987530798898799e-07,1.8458290637607944e-08
2520,4.036656487541958e-08,2.3307325722880598e-07
2521,9.199116827166207e-08,2.318505633553554e-08
2522,3.240079830809417e-08,1.8766947810165417e-07
2523,4.889677347950244e-06,1.9551970736545937e-07
2524,5.392174468043026e-08,2.9492601315145558e-06
2525,2.8040809206502314e-09,8.96049890290253e-09
2526,1.479764936092936e-10,7.031557990464247e-10
2527,5.511704739062403e-09,2.3781229600829096e-09
2528,6.2289443451576925e-09,4.0266426540978813e-10
2529,5.596908595745837e-08,4.3114558218480784e-08
2530,1.809548410854171e-08,1.824055553783308e-07
2531,2.2108521012495347e-07,1.0396902796788922e-07
2532,4.453636183507094e-05,5.285679666845791e-06
2533,2.7148656845934737e-06,1.4320680822449398e-06
2534,2.537823725524149e-07,1.0090302209109722e-06
2535,2.5709039749577753e-06,7.289920351392517e-07
2536,0.16267694164081775,0.05666455660616319
2537,1.981687474505084e-07,1.1336947523201538e-07
2538,1.2039933928288233e-07,1.0662996701980356e-06
2539,4.88409622289396e-08,1.227188262925162e-08
2540,0.001392667134739097,0.0005796453831991349
2541,2.1174761021566504e-08,1.5590276019980504e-09
2542,4.238128380395318e-09,7.95726228313932e-08
2543,8.449930482028924e-09,1.965862386819204e-08
2544,6.736246762298652e-07,1.7995680722609947e-08
2545,1.8574998166654797e-09,2.442699143171011e-10
2546,1.155953905373146e-08,2.1012498672563465e-09
2547,1.629832634559942e-08,3.534427570717898e-08
2548,2.217946952092835e-12,1.205888128690456e-11
2549,3.743339939539062e-08,5.7496757246190835e-08
2550,1.7349604306361617e-09,2.355300364796404e-08
2551,1.3659490015860906e-08,3.8513201200525955e-09
2552,6.942309108780023e-10,5.802138598402122e-10
2553,2.684581197719436e-09,4.565000817663522e-09
2554,5.605747037830052e-10,3.054923868889991e-07
2555,1.095243014317775e-07,4.36017139117776e-09
2556,4.077145043609684e-09,5.561062953515456e-09
2557,3.2007442405005088e-12,1.3364294755714201e-12
2558,9.646657553723282e-12,1.3937286335904398e-13
2559,9.305786276903141e-11,3.5955556557717905e-11
2560,1.3570601378016541e-12,5.111304152066178e-15
2561,6.242464150943872e-11,9.013870393561183e-11
2562,2.3198073655472132e-10,4.407955870940257e-10
2563,4.733561277377277e-11,7.389877649393977e-10
2564,1.1530885715399661e-09,3.9147695853741795e-09
2565,5.348455647954698e-11,1.605771603263649e-10
2566,4.542118037460204e-10,6.475428297492357e-10
2567,1.9751421502157722e-10,1.0703368984015317e-09
2568,7.409350574755925e-10,3.771784981951985e-09
2569,1.3081307563873635e-09,3.5364208962993396e-10
2570,8.657640843206191e-09,4.385591275653638e-09
2571,2.1589408058601835e-10,3.2028943401212467e-09
2572,1.6751908087601974e-08,4.2195145243861366e-08
2573,4.847478169606371e-09,1.762919329262081e-09
2574,5.9937132107482246e-09,4.788471271539165e-09
2575,5.863385495705203e-10,3.654123837884145e-09
2576,4.7852831908911885e-09,7.656715802896096e-11
2577,8.932161559349541e-11,1.2098565307580186e-09
2578,5.24280788413249e-10,2.637378826869991e-09
2579,1.0095968294339279e-09,7.3773982046435116e-09
2580,4.21388446549742e-09,1.3971230895174111e-08
2581,8.885988621976675e-10,2.4002400170029436e-10
2582,1.0820139066278648e-09,2.221813830333343e-11
2583,2.7329172653598013e-10,5.634329012437921e-09
2584,2.6145470990884153e-09,7.263403102048585e-09
2585,8.059580533833854e-09,4.895692713532182e-09
2586,5.170050175309354e-09,4.42916387683413e-09
2587,3.778190753604657e-09,2.691192749700719e-10
2588,1.4930085800706683e-07,3.0002190218796356e-09
2589,5.366179432678717e-09,6.164223205695339e-09
2590,1.081306002417572e-09,8.532677775700424e-09
2591,8.868961963803802e-09,8.482712948281434e-08
2592,7.882365864329486e-08,1.5131259648759897e-09
2593,4.700926470191707e-10,5.516350354584328e-11
2594,1.282644064933213e-09,2.446685298917706e-10
2595,4.110296403930289e-14,2.592145961105887e-10
2596,9.8464840718439e-10,1.1577637106702815e-09
2597,1.2812655311371918e-09,1.3228318630543147e-09
2598,1.238581089740595e-08,1.2039323334639165e-09
2599,5.676473045039627e-13,2.4451241991661784e-09
2600,2.1506480037306164e-09,5.2509399115615655e-09
2601,1.2524475161454544e-09,2.1807126322463733e-11
2602,7.777445915804378e-09,1.475844394057657e-10
2603,3.720947094044568e-14,1.911358343425215e-13
2604,2.9235720697624945e-09,6.247683260696195e-10
2605,1.0471632236291249e-08,2.3308800961522843e-09
2606,1.507726467569124e-09,2.814439664947883e-08
2607,2.238502844653062e-10,3.4951185869665797e-09
2608,2.6555870576665992e-09,1.4564436834727609e-09
2609,9.564226898223813e-09,1.7358406511499912e-09
2610,5.605687122844158e-10,1.1220940445616153e-08
2611,1.1253494263597156e-09,8.0067472381069e-09
2612,1.4448470670672589e-09,1.0483481850173792e-10
2613,8.024675479570376e-09,5.172390909794652e-10
2614,3.0828564982382513e-09,2.8692594743761643e-09
2615,4.462492235731466e-09,2.4134419776320633e-08
2616,1.4659907477138085e-09,3.772340927795947e-09
2617,7.378030965028109e-09,5.098334964936971e-09
2618,4.323228844583385e-09,1.54721454268204e-08
2619,3.2295037841429647e-09,6.417251521160473e-09
2620,3.9326464061904734e-09,2.9208133335782743e-09
2621,6.813428014559173e-10,2.2714285194487353e-09
2622,5.764577235761457e-09,9.342028831537504e-09
2623,4.5249897908716e-09,3.3520750329014806e-09
2624,1.2073243360219789e-10,4.2398645867243424e-13
2625,5.695443285832885e-10,6.749683434751403e-11
2626,1.1722728598361093e-09,5.474162618187433e-09
2627,1.0095968294349007e-09,2.6790259142624486e-09
2628,2.31286710150828e-09,1.0861047708586072e-09
2629,6.820448320764164e-10,2.343577853080881e-10
2630,4.469368313122932e-10,3.2058629031810095e-09
2631,2.732917265336174e-10,5.776311664250586e-10
2632,5.624765137445692e-10,1.4199869683630033e-09
2633,1.5841203460052055e-09,1.7878482996966696e-09
2634,6.26434014279338e-08,1.0384707803741793e-07
2635,3.778190753585669e-09,2.691192749699394e-10
2636,4.149255672446131e-09,3.789200914170188e-11
2637,5.909046376956231e-09,8.762116353116955e-09
2638,1.1302531166839939e-10,8.852744696821055e-09
2639,8.86896196380174e-09,9.27049146820867e-09
2640,3.417234567728249e-08,3.449544443768507e-10
2641,1.0142160818977746e-09,5.205572594387133e-10
2642,1.6554694657253837e-09,1.0654699447151175e-09
2643,7.798539198769534e-09,8.169670792491219e-09
2644,3.2111942204739275e-09,7.297758108274983e-09
2645,1.4376264398600123e-11,2.4961957940503556e-10
2646,4.1073102675193765e-09,7.860281878400223e-11
2647,3.891637900140401e-11,1.1167155779628905e-09
2648,1.6110130913907687e-09,6.159401592883264e-09
2649,1.790480987020349e-09,2.1870213326864252e-08
2650,9.021430093405473e-09,4.6875184462555514e-08
2651,2.038642585214314e-08,6.158475520561755e-09
2652,1.2259147869074722e-07,1.1179558107508479e-09
2653,4.490624536654063e-09,3.2169315676980814e-09
2654,1.6608226812054658e-09,5.613578499295464e-10
2655,4.834784686935797e-08,1.2761568971665515e-07
2656,1.0392470564554452e-07,3.996912161531012e-10
2657,9.040075985337813e-10,6.357716672477504e-10
2658,2.9069010046154758e-09,4.9591629030681905e-09
2659,8.83937378646617e-13,6.918388653636976e-10
2660,4.539486513723635e-09,3.668699860340355e-09
2661,5.424749331351897e-09,2.195650001889639e-09
