target_id,s,photon_number,probability,mean_photons,parameter_match,generated_data_provenance
T010,0.05,170,3.6281595895598526e-52,17.814879607375055,reconstructed,independent_numerics
T010,0.05,171,1.9417359537991258e-52,17.814879607375055,reconstructed,independent_numerics
T010,0.05,172,1.021492564556512e-52,17.814879607375055,reconstructed,independent_numerics
T010,0.05,173,5.277762592631839e-53,17.814879607375055,reconstructed,independent_numerics
T010,0.05,174,2.675862800037711e-53,17.814879607375055,reconstructed,independent_numerics
T010,0.05,175,1.33017454695186e-53,17.814879607375055,reconstructed,independent_numerics
T010,0.05,176,6.477653413961246e-54,17.814879607375055,reconstructed,independent_numerics
T010,0.05,177,3.087641958802875e-54,17.814879607375055,reconstructed,independent_numerics
T010,0.05,178,1.439378289868526e-54,17.814879607375055,reconstructed,independent_numerics
T010,0.05,179,6.556975431663656e-55,17.814879607375055,reconstructed,independent_numerics
T010,0.05,180,2.916474478544269e-55,17.814879607375055,reconstructed,independent_numerics
T010,0.05,181,1.2655763034254097e-55,17.814879607375055,reconstructed,independent_numerics
T010,0.05,182,5.353627534319262e-56,17.814879607375055,reconstructed,independent_numerics
T010,0.05,183,2.205956612582491e-56,17.814879607375055,reconstructed,independent_numerics
T010,0.05,184,8.847079697529362e-57,17.814879607375055,reconstructed,independent_numerics
T010,0.05,185,3.45087140559112e-57,17.814879607375055,reconstructed,independent_numerics
T010,0.05,186,1.3081649190388588e-57,17.814879607375055,reconstructed,independent_numerics
T010,0.05,187,4.816020392058825e-58,17.814879607375055,reconstructed,independent_numerics
T010,0.05,188,1.7206898248026443e-58,17.814879607375055,reconstructed,independent_numerics
T010,0.05,189,5.962273506460515e-59,17.814879607375055,reconstructed,independent_numerics
T010,0.05,190,2.0023233246248683e-59,17.814879607375055,reconstructed,independent_numerics
T010,0.05,191,6.513287028410225e-60,17.814879607375055,reconstructed,independent_numerics
T010,0.05,192,2.0509486219782623e-60,17.814879607375055,reconstructed,independent_numerics
T010,0.05,193,6.248251683240787e-61,17.814879607375055,reconstructed,independent_numerics
T010,0.05,194,1.8407277340503445e-61,17.814879607375055,reconstructed,independent_numerics
T010,0.05,195,5.241378085273869e-62,17.814879607375055,reconstructed,independent_numerics
T010,0.05,196,1.4419342181732237e-62,17.814879607375055,reconstructed,independent_numerics
T010,0.05,197,3.831178669590256e-63,17.814879607375055,reconstructed,independent_numerics
T010,0.05,198,9.828237494101839e-64,17.814879607375055,reconstructed,independent_numerics
T010,0.05,199,2.433735645106991e-64,17.814879607375055,reconstructed,independent_numerics
T010,0.05,200,5.81641971043185e-65,17.814879607375055,reconstructed,independent_numerics
T010,0.05,201,1.341490212492886e-65,17.814879607375055,reconstructed,independent_numerics
T010,0.05,202,2.9858745078643205e-66,17.814879607375055,reconstructed,independent_numerics
T010,0.05,203,6.41433975464276e-67,17.814879607375055,reconstructed,independent_numerics
T010,0.05,204,1.3302015982225453e-67,17.814879607375055,reconstructed,independent_numerics
T010,0.05,205,2.6638198494660217e-68,17.814879607375055,reconstructed,independent_numerics
T010,0.05,206,5.153500858409241e-69,17.814879607375055,reconstructed,independent_numerics
T010,0.05,207,9.637246502660792e-70,17.814879607375055,reconstructed,independent_numerics
T010,0.05,208,1.743241588545691e-70,17.814879607375055,reconstructed,independent_numerics
T010,0.05,209,3.0526555242794132e-71,17.814879607375055,reconstructed,independent_numerics
T010,0.05,210,5.180103272649548e-72,17.814879607375055,reconstructed,independent_numerics
T010,0.05,211,8.527649053177594e-73,17.814879607375055,reconstructed,independent_numerics
T010,0.05,212,1.3636619826316659e-73,17.814879607375055,reconstructed,independent_numerics
T010,0.05,213,2.1212588348960245e-74,17.814879607375055,reconstructed,independent_numerics
T010,0.05,214,3.214988414899182e-75,17.814879607375055,reconstructed,independent_numerics
T010,0.05,215,4.755737002754804e-76,17.814879607375055,reconstructed,independent_numerics
T010,0.05,216,6.878990126166959e-77,17.814879607375055,reconstructed,independent_numerics
T010,0.05,217,9.749326880219516e-78,17.814879607375055,reconstructed,independent_numerics
T010,0.05,218,1.356728486172445e-78,17.814879607375055,reconstructed,independent_numerics
T010,0.05,219,1.858071166710291e-79,17.814879607375055,reconstructed,independent_numerics
T010,0.05,220,2.509867300393993e-80,17.814879607375055,reconstructed,independent_numerics
T010,0.05,221,3.3517995516513877e-81,17.814879607375055,reconstructed,independent_numerics
T010,0.05,222,4.4351221192968243e-82,17.814879607375055,reconstructed,independent_numerics
T010,0.05,223,5.8137913631887045e-83,17.814879607375055,reconstructed,independent_numerics
T010,0.05,224,7.538821657372407e-84,17.814879607375055,reconstructed,independent_numerics
T010,0.05,225,9.567793093891279e-85,17.814879607375055,reconstructed,independent_numerics
T010,0.05,226,1.1836675485896928e-85,17.814879607375055,reconstructed,independent_numerics
T010,0.05,227,1.5697458760809722e-86,17.814879607375055,reconstructed,independent_numerics
T010,0.05,228,2.728225643713493e-87,17.814879607375055,reconstructed,independent_numerics
T010,0.05,229,7.710153691794274e-88,17.814879607375055,reconstructed,independent_numerics
T010,0.05,230,2.7245737649152395e-88,17.814879607375055,reconstructed,independent_numerics
T010,0.05,231,1.566478275126612e-88,17.814879607375055,reconstructed,independent_numerics
T010,0.05,232,7.970432229001558e-89,17.814879607375055,reconstructed,independent_numerics
T010,0.05,233,3.20411949375118e-89,17.814879607375055,reconstructed,independent_numerics
T010,0.05,234,1.062239434166597e-89,17.814879607375055,reconstructed,independent_numerics
T010,0.05,235,3.603566469378488e-90,17.814879607375055,reconstructed,independent_numerics
T010,0.05,236,1.4779026996342235e-90,17.814879607375055,reconstructed,independent_numerics
T010,0.05,237,5.544044589733078e-91,17.814879607375055,reconstructed,independent_numerics
T010,0.05,238,1.9148429348512318e-91,17.814879607375055,reconstructed,independent_numerics
T010,0.05,239,5.574649440808533e-92,17.814879607375055,reconstructed,independent_numerics
T010,0.05,240,1.5481008875363808e-92,17.814879607375055,reconstructed,independent_numerics
T010,0.05,241,5.353255471698542e-93,17.814879607375055,reconstructed,independent_numerics
T010,0.05,242,2.9032328113267724e-93,17.814879607375055,reconstructed,independent_numerics
T010,0.05,243,1.6742842562426382e-93,17.814879607375055,reconstructed,independent_numerics
T010,0.05,244,8.412175680147812e-94,17.814879607375055,reconstructed,independent_numerics
T010,0.05,245,3.382619155111068e-94,17.814879607375055,reconstructed,independent_numerics
T010,0.05,246,1.5715036231008639e-94,17.814879607375055,reconstructed,independent_numerics
T010,0.05,247,8.776403246054145e-95,17.814879607375055,reconstructed,independent_numerics
T010,0.05,248,4.003126118153681e-95,17.814879607375055,reconstructed,independent_numerics
T010,0.05,249,1.142502754123688e-95,17.814879607375055,reconstructed,independent_numerics
