target_id,series_id,target_activity,measured_activity,duration,seed,jump_time,generated_data_provenance
T003,k_2,2.0,1.9766666666666666,300.0,101,185.52,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,185.715,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,186.5,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,186.79500000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,187.1,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,188.0,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,188.48,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,188.74,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,189.22,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,189.525,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,189.845,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,190.23,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,190.78,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,191.155,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,191.62,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,191.805,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,192.06,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,192.32500000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,192.645,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,193.05,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,193.35500000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,193.6,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,194.07500000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,194.34,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,194.85,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,195.17000000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,195.625,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,196.255,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,196.595,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,196.88,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,197.04500000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,197.56,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,198.245,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,198.445,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,198.955,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,199.86,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,200.16,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,200.55,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,201.085,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,201.27,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,202.47,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,202.895,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,203.085,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,203.57,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,203.76500000000001,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,204.88,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,205.335,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,205.89000000000001,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,206.20000000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,206.445,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,207.07,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,207.345,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,207.595,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,207.8,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,208.22,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,208.615,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,209.26,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,209.495,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,210.345,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,210.635,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,211.3,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,211.465,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,212.12,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,212.635,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,213.345,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,213.79500000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,213.96,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,214.11,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,215.06,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,215.56,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,216.09,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,216.94,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,218.125,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,218.335,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,218.875,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,219.26500000000001,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,219.805,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,220.305,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,220.435,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,221.62,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,222.095,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,222.665,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,223.455,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,224.95000000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,225.175,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,225.68,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,226.33,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,226.60500000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,226.81,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,227.235,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,227.54500000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,228.535,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,228.95000000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,229.73000000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,229.96,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,230.415,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,230.49,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,230.65,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,231.89000000000001,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,232.09,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,232.95000000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,233.31,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,233.93,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,234.17000000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,234.805,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,235.12,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,235.635,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,235.945,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,236.395,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,237.13,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,237.51500000000001,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,238.175,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,238.54500000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,239.88,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,240.335,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,240.85500000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,241.535,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,242.495,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,242.925,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,243.42000000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,244.08,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,244.415,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,244.615,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,245.39000000000001,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,245.785,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,247.095,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,247.455,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,247.9,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,248.08,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,249.10500000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,250.31,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,251.12,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,252.05,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,252.28,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,252.68,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,253.625,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,253.82500000000002,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,254.26500000000001,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,254.5,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,254.85,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,255.225,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,255.54,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,255.915,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,256.175,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,256.64,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,256.825,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,257.525,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,258.65500000000003,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,259.685,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,259.865,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,260.73,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,261.265,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,261.485,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,262.065,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,262.21500000000003,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,262.625,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,262.765,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,263.43,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,264.01,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,264.315,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,265.005,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,265.695,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,266.285,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,266.62,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,267.305,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,267.735,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,268.295,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,269.57,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,270.815,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,271.265,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,271.92,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,272.34000000000003,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,272.71,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,274.035,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,274.235,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,275.065,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,275.445,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,275.92,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,276.62,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,277.535,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,278.105,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,278.505,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,279.115,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,279.78000000000003,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,280.07,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,280.545,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,281.005,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,281.42,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,281.66,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,281.925,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,282.805,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,282.925,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,283.265,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,283.455,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,284.495,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,284.88,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,286.19,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,286.86,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,287.605,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,287.7,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,288.52,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,289.28000000000003,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,290.26,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,291.015,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,291.69,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,291.83,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,292.49,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,292.81,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,293.575,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,294.03000000000003,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,294.29,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,295.075,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,295.54,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,296.03000000000003,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,296.51,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,296.76,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,297.03000000000003,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,297.595,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,297.87,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,298.175,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,298.645,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,299.18,independent_numerics
T003,k_2,2.0,1.9766666666666666,300.0,101,299.62,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,1.615,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,3.325,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,5.34,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,6.71,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,8.21,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,12.370000000000001,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,13.815,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,16.305,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,18.46,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,19.395,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,20.29,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,21.305,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,23.015,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,24.335,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,25.080000000000002,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,27.965,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,28.47,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,29.195,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,31.365000000000002,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,32.4,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,32.910000000000004,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,33.13,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,35.075,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,36.09,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,36.755,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,39.955,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,40.695,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,42.755,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,45.550000000000004,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,46.46,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,48.195,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,49.565,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,50.875,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,52.225,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,53.44,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,54.660000000000004,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,55.715,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,57.935,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,58.775,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,59.34,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,61.625,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,62.300000000000004,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,63.31,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,65.365,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,66.28,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,67.93,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,69.265,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,70.21000000000001,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,74.46000000000001,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,75.075,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,77.965,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,79.775,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,80.415,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,81.72500000000001,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,82.405,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,85.785,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,86.645,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,89.135,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,90.095,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,90.415,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,91.98,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,93.15,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,93.99,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,94.715,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,100.215,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,101.795,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,104.675,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,108.545,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,109.125,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,110.31,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,111.93,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,112.995,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,114.055,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,114.785,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,115.295,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,118.09,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,120.07000000000001,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,121.455,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,122.75,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,125.48,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,128.76500000000001,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,130.175,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,131.955,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,132.365,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,133.88,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,135.05,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,138.64000000000001,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,139.53,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,139.975,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,141.89000000000001,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,144.065,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,145.405,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,146.845,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,147.85,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,149.82500000000002,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,151.82500000000002,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,152.485,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,153.29500000000002,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,156.61,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,157.78,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,158.32500000000002,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,159.675,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,162.01500000000001,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,162.665,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,165.46,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,166.305,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,167.01,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,168.785,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,170.685,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,171.095,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,171.945,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,175.365,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,176.915,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,178.625,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,179.845,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,181.365,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,182.5,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,184.57500000000002,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,186.025,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,186.96,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,189.175,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,193.28,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,193.715,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,194.405,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,195.14000000000001,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,196.365,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,197.905,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,199.18,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,200.625,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,201.37,independent_numerics
