target_id,s,theta_eigen,theta_exact,activity_eigen,activity_exact,mandel_eigen,mandel_exact,generated_data_provenance
T001,-2.0749999999999997,1.9940823261070162,1.9940823261070153,1.3313607754072976,1.331360775369005,-0.6666671054108686,-0.6666666666666666,independent_numerics
T001,-2.05,1.9609366057064173,1.9609366057064155,1.3203122019866953,1.3203122019021385,-0.6666679639122599,-0.6666666666666666,independent_numerics
T001,-2.025,1.9280659519396917,1.9280659519396943,1.3093553173870731,1.3093553173132313,-0.6666640957566519,-0.6666666666666666,independent_numerics
T001,-2.0,1.8954680821093568,1.8954680821093515,1.298489360781474,1.2984893607031172,-0.6666695509821718,-0.6666666666666666,independent_numerics
T001,-1.9749999999999996,1.8631407324613276,1.8631407324613267,1.2877135775779536,1.287713577487109,-0.666666574020594,-0.6666666666666666,independent_numerics
T001,-1.9499999999999997,1.8310816580277942,1.831081658027792,1.2770272193840526,1.2770272193425973,-0.6666671366748258,-0.6666666666666666,independent_numerics
T001,-1.9249999999999998,1.7992886324712485,1.7992886324712494,1.2664295442466056,1.266429544157083,-0.6666659433413298,-0.6666666666666666,independent_numerics
T001,-1.9,1.7677594479299232,1.7677594479299255,1.2559198160211338,1.2559198159766418,-0.666664027387257,-0.6666666666666666,independent_numerics
T001,-1.875,1.7364919148644447,1.7364919148644447,1.2454973050335383,1.2454973049548148,-0.6666663100419953,-0.6666666666666666,independent_numerics
T001,-1.8499999999999996,1.705483861905781,1.7054838619057784,1.2351612873917617,1.235161287301926,-0.6666678120179352,-0.6666666666666666,independent_numerics
T001,-1.8249999999999997,1.6747331357044533,1.6747331357044546,1.224911045318855,1.2249110452348182,-0.6666661426190541,-0.6666666666666666,independent_numerics
T001,-1.7999999999999998,1.6442376007810178,1.6442376007810178,1.2147458669886646,1.214745866927006,-0.6666658522669819,-0.6666666666666666,independent_numerics
T001,-1.775,1.6139951393777343,1.6139951393777316,1.2046650465169506,1.2046650464592439,-0.6666684026351039,-0.6666666666666666,independent_numerics
T001,-1.75,1.58400365131151,1.584003651311511,1.194667883863687,1.1946678837705036,-0.6666666813250651,-0.6666666666666666,independent_numerics
T001,-1.7249999999999996,1.5542610538280779,1.5542610538280761,1.1847536846598672,1.1847536846093587,-0.6666672821960744,-0.6666666666666666,independent_numerics
T001,-1.6999999999999997,1.5247652814573165,1.524765281457317,1.1749217605672158,1.1749217604857722,-0.6666670448341248,-0.6666666666666666,independent_numerics
T001,-1.6749999999999998,1.4955142858698522,1.4955142858698527,1.1651714286875503,1.1651714286232842,-0.6666662100691056,-0.6666666666666666,independent_numerics
T001,-1.65,1.4665060357347883,1.46650603573479,1.1555020119979886,1.1555020119115966,-0.6666645676496512,-0.6666666666666666,independent_numerics
T001,-1.625,1.4377385165786585,1.4377385165786571,1.1459128388979778,1.1459128388595523,-0.6666673277007178,-0.6666666666666666,independent_numerics
T001,-1.5999999999999996,1.4092097306455065,1.409209730645506,1.13640324358677,1.1364032435485019,-0.6666676842939521,-0.6666666666666666,independent_numerics
T001,-1.5749999999999997,1.3809176967581802,1.3809176967581824,1.126972565659301,1.1269725655860607,-0.6666656964217411,-0.6666666666666666,independent_numerics
T001,-1.5499999999999998,1.3528604501807417,1.3528604501807409,1.1176201501283956,1.117620150060247,-0.6666665137958714,-0.6666666666666666,independent_numerics
T001,-1.525,1.3250360424820062,1.3250360424820045,1.1083453475491112,1.1083453474940015,-0.6666664859757379,-0.6666666666666666,independent_numerics
T001,-1.5,1.2974425414002568,1.2974425414002564,1.099147513849985,1.0991475138000855,-0.666667335593166,-0.6666666666666666,independent_numerics
T001,-1.4749999999999996,1.2700780307090547,1.2700780307090538,1.090026010288625,1.0900260102363513,-0.6666672597058145,-0.6666666666666666,independent_numerics
T001,-1.4499999999999997,1.2429406100841591,1.2429406100841587,1.0809802033806548,1.0809802033613862,-0.6666666968715853,-0.6666666666666666,independent_numerics
T001,-1.4249999999999998,1.2160283949715676,1.2160283949715653,1.0720094650595868,1.0720094649905216,-0.6666674280312862,-0.6666666666666666,independent_numerics
T001,-1.4,1.1893395164566312,1.1893395164566312,1.0631131721838827,1.0631131721522102,-0.6666667840544225,-0.6666666666666666,independent_numerics
T001,-1.375,1.1628721211342912,1.1628721211342885,1.0542907070698604,1.0542907070447627,-0.6666689156699992,-0.6666666666666666,independent_numerics
T001,-1.3499999999999996,1.1366243709803365,1.1366243709803374,1.045541457016519,1.0455414569934458,-0.6666655422388623,-0.6666666666666666,independent_numerics
T001,-1.3249999999999997,1.1105944432238015,1.110594443223802,1.0368648144432058,1.036864814407934,-0.6666660950260653,-0.6666666666666666,independent_numerics
T001,-1.2999999999999998,1.0847805302203497,1.0847805302203488,1.028260176774154,1.0282601767401163,-0.6666677139107229,-0.6666666666666666,independent_numerics
T001,-1.275,1.0591808393267583,1.0591808393267574,1.0197269464606862,1.0197269464422525,-0.6666663978263936,-0.6666666666666666,independent_numerics
T001,-1.25,1.0337935927764286,1.0337935927764268,1.0112645309634516,1.0112645309254755,-0.6666671471485514,-0.6666666666666666,independent_numerics
T001,-1.2249999999999996,1.008617027555922,1.0086170275559216,1.002872342570349,1.0028723425186405,-0.6666664532508753,-0.6666666666666666,independent_numerics
T001,-1.1999999999999997,0.9836493952825398,0.9836493952825403,0.9945497984675811,0.9945497984275133,-0.6666651560634947,-0.6666666666666666,independent_numerics
T001,-1.1749999999999998,0.9588889620828938,0.958888962082896,0.9862963207485365,0.9862963206942986,-0.6666643060015508,-0.6666666666666666,independent_numerics
T001,-1.15,0.9343340084725122,0.93433400847251,0.9781113362228311,0.9781113361575033,-0.6666678962738859,-0.6666666666666666,independent_numerics
T001,-1.125,0.9099828292364034,0.9099828292364025,0.9699942764562763,0.9699942764121341,-0.6666670529197327,-0.6666666666666666,independent_numerics
T001,-1.0999999999999996,0.8858337333106738,0.8858337333106734,0.9619445778108471,0.9619445777702245,-0.6666677471136357,-0.6666666666666666,independent_numerics
T001,-1.0749999999999997,0.8618850436650685,0.8618850436650685,0.953961681262605,0.9539616812216895,-0.6666666567557242,-0.6666666666666666,independent_numerics
T001,-1.0499999999999998,0.8381350971865151,0.8381350971865142,0.9460450324572101,0.9460450323955047,-0.6666666397260677,-0.6666666666666666,independent_numerics
T001,-1.025,0.814582244563629,0.8145822445636282,0.9381940815700318,0.9381940815212093,-0.6666661078169627,-0.6666666666666666,independent_numerics
T001,-1.0,0.7912248501721795,0.791224850172179,0.9304082834349359,0.9304082833907263,-0.6666659028645279,-0.6666666666666666,independent_numerics
T001,-0.9749999999999996,0.7680612919615024,0.7680612919615024,0.9226870973688683,0.9226870973205008,-0.6666652602995282,-0.6666666666666666,independent_numerics
T001,-0.9500000000000002,0.7450899613418605,0.7450899613418596,0.9150299871540923,0.9150299871139531,-0.6666671770030856,-0.6666666666666666,independent_numerics
T001,-0.9249999999999998,0.7223092630727237,0.7223092630727237,0.9074364210626129,0.9074364210242412,-0.6666659430042039,-0.6666666666666666,independent_numerics
T001,-0.8999999999999995,0.699717615152007,0.6997176151520059,0.8999058717495956,0.8999058717173353,-0.6666675013686475,-0.6666666666666666,independent_numerics
T001,-0.875,0.6773134487061874,0.677313448706188,0.8924378162622482,0.892437816235396,-0.6666656562431419,-0.6666666666666666,independent_numerics
T001,-0.8499999999999996,0.6550952078813743,0.6550952078813732,0.8850317360153959,0.8850317359604577,-0.666666549295003,-0.6666666666666666,independent_numerics
T001,-0.8250000000000002,0.6330613497352442,0.6330613497352435,0.8776871166338296,0.8776871165784145,-0.6666668160495339,-0.6666666666666666,independent_numerics
T001,-0.7999999999999998,0.6112103441299053,0.6112103441299039,0.8704034480855327,0.8704034480433013,-0.6666674697775283,-0.6666666666666666,independent_numerics
T001,-0.7749999999999995,0.5895406736256301,0.5895406736256295,0.8631802245906428,0.8631802245418765,-0.6666665755882214,-0.6666666666666666,independent_numerics
T001,-0.75,0.5680508333754839,0.5680508333754828,0.8560169444904453,0.8560169444584942,-0.6666669080947565,-0.6666666666666666,independent_numerics
T001,-0.7249999999999996,0.5467393310208088,0.5467393310208086,0.8489131103783798,0.8489131103402695,-0.6666657919611447,-0.6666666666666666,independent_numerics
T001,-0.7000000000000002,0.525604686587603,0.5256046865876027,0.8418682289068613,0.8418682288625342,-0.6666670044453288,-0.6666666666666666,independent_numerics
T001,-0.6749999999999998,0.5046454323837288,0.5046454323837284,0.8348818108139255,0.8348818107945761,-0.6666659407821012,-0.6666666666666666,independent_numerics
T001,-0.6499999999999995,0.4838601128970008,0.4838601128969997,0.8279533710076059,0.8279533709656666,-0.6666666392358196,-0.6666666666666666,independent_numerics
T001,-0.625,0.4632472846940998,0.46324728469409937,0.8210824282861573,0.8210824282313665,-0.6666665691382045,-0.6666666666666666,independent_numerics
T001,-0.5999999999999996,0.4428055163203397,0.44280551632033927,0.8142685054712828,0.8142685054401131,-0.6666661701688521,-0.6666666666666666,independent_numerics
T001,-0.5750000000000002,0.42253338820025754,0.42253338820025776,0.8075111294325588,0.8075111294000858,-0.6666655687512002,-0.6666666666666666,independent_numerics
T001,-0.5499999999999998,0.40242949253903126,0.40242949253903104,0.8008098308898148,0.8008098308463436,-0.6666651191011308,-0.6666666666666666,independent_numerics
T001,-0.5249999999999995,0.3824924332247166,0.3824924332247157,0.7941641444442205,0.7941641444082386,-0.6666672020908372,-0.6666666666666666,independent_numerics
T001,-0.5,0.3627208257312933,0.3627208257312917,0.7875736086204732,0.7875736085770972,-0.6666678517627945,-0.6666666666666666,independent_numerics
T001,-0.47499999999999964,0.34311329702251503,0.34311329702251436,0.7810377657135881,0.7810377656741714,-0.6666670637907767,-0.6666666666666666,independent_numerics
T001,-0.4500000000000002,0.3236684854565677,0.32366848545656657,0.7745561618532903,0.7745561618188554,-0.6666679320332507,-0.6666666666666666,independent_numerics
T001,-0.4249999999999998,0.3043850406914963,0.30438504069149586,0.7681283469374023,0.7681283468971652,-0.6666666027855492,-0.6666666666666666,independent_numerics
T001,-0.39999999999999947,0.2852616235914449,0.2852616235914449,0.7617538745707808,0.7617538745304816,-0.6666654487835875,-0.6666666666666666,independent_numerics
T001,-0.375,0.2662969061336533,0.26629690613365264,0.7554323020764198,0.7554323020445508,-0.6666675713980159,-0.6666666666666666,independent_numerics
T001,-0.34999999999999964,0.24748957131622862,0.2474895713162284,0.7491631904776863,0.7491631904387428,-0.6666662779484895,-0.6666666666666666,independent_numerics
T001,-0.3250000000000002,0.22883831306669733,0.2288383130666971,0.7429461043884089,0.7429461043555656,-0.6666664872328439,-0.6666666666666666,independent_numerics
T001,-0.2999999999999998,0.21034183615129542,0.21034183615129498,0.7367806120917031,0.7367806120504317,-0.6666664748005737,-0.6666666666666666,independent_numerics
T001,-0.27499999999999947,0.1919988560850261,0.19199885608502587,0.730666285393422,0.7306662853616752,-0.6666669513772294,-0.6666666666666666,independent_numerics
T001,-0.25,0.17380809904245853,0.17380809904245798,0.7246026997131949,0.7246026996808193,-0.6666672436270653,-0.6666666666666666,independent_numerics
T001,-0.22499999999999964,0.15576830176926348,0.15576830176926304,0.718589433961192,0.7185894339230876,-0.6666673986912756,-0.6666666666666666,independent_numerics
T001,-0.1999999999999993,0.13787821149449264,0.1378782114944923,0.7126260705203613,0.7126260704981641,-0.6666660960117208,-0.6666666666666666,independent_numerics
T001,-0.17499999999999982,0.12013658584357712,0.12013658584357634,0.7067121953174826,0.7067121952811921,-0.6666667483036471,-0.6666666666666666,independent_numerics
T001,-0.14999999999999947,0.10254219275204834,0.10254219275204779,0.7008473976144458,0.7008473975840159,-0.6666665482529984,-0.6666666666666666,independent_numerics
T001,-0.125,0.08509381037998265,0.08509381037998276,0.6950312701559103,0.6950312701266609,-0.6666664930095074,-0.6666666666666666,independent_numerics
T001,-0.09999999999999964,0.06779022702714876,0.06779022702714776,0.6892634090460703,0.6892634090090493,-0.6666663264937551,-0.6666666666666666,independent_numerics
T001,-0.07499999999999929,0.05063024104885727,0.05063024104885727,0.68354341372312,0.6835434136829523,-0.6666666302121926,-0.6666666666666666,independent_numerics
T001,-0.04999999999999982,0.03361266077252212,0.033612660772521785,0.6778708869514816,0.6778708869241739,-0.6666653863236924,-0.6666666666666666,independent_numerics
T001,-0.024999999999999467,0.0167363044148946,0.0167363044148936,0.6722454348384588,0.6722454348049645,-0.6666673151437099,-0.6666666666666666,independent_numerics
T001,0.0,7.771561172376096e-16,-0.0,0.6666666666987897,0.6666666666666666,-0.6666671053962748,-0.6666666666666666,independent_numerics
T001,0.025000000000000355,-0.01659741472224796,-0.016597414722248294,0.6611341951123784,0.6611341950925839,-0.6666663212687518,-0.6666666666666666,independent_numerics
T001,0.05000000000000071,-0.03305709235676446,-0.03305709235676546,0.6556476359154129,0.6556476358810781,-0.6666673269264891,-0.6666666666666666,independent_numerics
T001,0.07500000000000018,-0.04938017594333444,-0.04938017594333477,0.6502066080504854,0.6502066080188884,-0.6666665571287345,-0.6666666666666666,independent_numerics
T001,0.10000000000000053,-0.06556779903598836,-0.06556779903598864,0.6448107336864961,0.6448107336546705,-0.6666660445245466,-0.6666666666666666,independent_numerics
T001,0.125,-0.08162108578172339,-0.08162108578172367,0.6394596380937534,0.6394596380727587,-0.6666672324140999,-0.6666666666666666,independent_numerics
T001,0.15000000000000036,-0.09754115099857102,-0.09754115099857219,0.6341529497028153,0.6341529496671425,-0.6666684976817069,-0.6666666666666666,independent_numerics
