branch,epsilon,kappa,gamma_log2,p_plus,p_minus,status,solver,iterations,solve_time_seconds,solver_setup_time_seconds,solver_internal_time_seconds,trace_residual,signed_weight_residual,minimum_eigenvalue_plus,minimum_eigenvalue_minus,worst_diamond_psd_violation,worst_diamond_trace_violation,endpoint_t10_half_diamond,time_points,time_grid,full_grid_points,unconstrained_grid_points,unconstrained_max_half_diamond_upper_bound,unconstrained_max_upper_bound_excess,unconstrained_worst_time,full_source_grid_certified,fast_certificate_points,batch_exact_certificate_points,batch_diamond_seconds,batch_diamond_status
damping_plus_z,0.165,1.3671461067156179,0.4511674318029702,1.18357305609511,0.1835730506205078,optimal,SCS,200,1.198778625112027,0.008847125,1.144493416,2.118262346569322e-08,5.474602327026901e-09,-3.3237721342602163e-06,-5.063886592156694e-06,3.803790146872377e-05,3.32951019128003e-05,0.16514119939199315,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.16547207276693637,0.0004720727669363656,4.72,True,291,608,18.382651708088815,optimal
damping_plus_z,0.17,1.3440963610727983,0.42663657164229646,1.1720481838073384,0.17204817726545987,optimal,SCS,200,1.2782016671262681,0.016831625,1.1910827910000001,2.3948368436951384e-08,6.541878594390482e-09,-4.296179252971544e-06,-5.661734719927701e-06,2.874669829810994e-05,2.5169378784772864e-05,0.17014858071698977,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.17044511135863094,0.00044511135863092854,6.09,True,280,619,18.77289754198864,optimal
damping_plus_z,0.17500000000000002,1.3211150248275478,0.4017560824241933,1.1605575118666918,0.16055751296085613,optimal,SCS,175,0.9273529590573162,0.009939875,0.8682962909999999,1.0764811318224806e-08,1.0941643147077684e-09,-4.28040614972408e-06,-4.1524129224391895e-06,2.618891116054622e-05,2.292842930989858e-05,0.175155580519364,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.175452095809407,0.0004520958094069716,6.13,True,273,626,18.81981062493287,optimal
damping_plus_z,0.18,1.2982028110979922,0.37651578526994745,1.1491014024610635,0.14910140863692872,optimal,SCS,150,0.7820555840153247,0.011855041,0.715244041,3.470492111599343e-08,6.175865152613369e-09,8.757862900129724e-07,-4.056781318032516e-06,3.6847268990836124e-05,3.243361896171361e-05,0.1801741358136028,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.1804933918374159,0.0004933918374158963,6.55,True,264,635,20.193628125125542,optimal
damping_plus_z,0.185,1.2753686941109066,0.35091437357281985,1.1376843470308289,0.13768434708007776,optimal,SCS,2000,9.832940791966394,0.009695125,9.773314625000001,4.8511451250389075e-09,4.924882723855717e-11,-1.1835217145036085e-06,-1.602451745933662e-06,5.2115502336996833e-05,4.5529198895333245e-05,0.18517516650015445,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.18549890938785535,0.0004989093878553508,1.96,True,254,645,18.40454141702503,optimal
damping_plus_z,0.19,1.2526503714146813,0.3249837986881116,1.1263251856695051,0.1263251857451761,optimal,SCS,1525,7.05897141690366,0.010102541,7.007240125,5.966195724352417e-09,7.567102500161127e-11,-1.0572890911463753e-06,-1.5061089784534498e-06,5.169417908970632e-05,4.5161149452743756e-05,0.19017693774935532,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.19047454606927483,0.00047454606927482823,6.29,True,231,668,20.282239207997918,optimal
damping_plus_z,0.195,1.2300036019027927,0.29866254031222916,1.115001800882027,0.11500180102076571,optimal,SCS,300,1.5226405409630388,0.009226625,1.468060208,2.539432998488808e-08,1.387386872053753e-10,-6.857871717033308e-06,-7.274750945191951e-06,4.706601877069829e-05,3.8609591876515026e-05,0.19517157303035565,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.19545867629345243,0.0004586762934524202,1.99,True,217,682,17.917636750033125,optimal
damping_plus_z,0.2,1.207441186143638,0.27195291781849185,1.1037205920338322,0.1037205941098058,optimal,SCS,4750,24.918764708098024,0.008103541,22.647714916,1.304014100514982e-08,2.075973615234261e-09,-2.603568031239506e-07,-7.388762719840884e-07,5.1044528852069966e-05,4.0879404130889085e-05,0.20017010799411797,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.20047147837474835,0.00047147837474834087,2.17,True,213,686,19.036276290891692,optimal
pure_damping,0.0,2.000000011680915,1.000000008425999,1.5000000058354594,0.5000000058454556,optimal,SCS,375,0.849507249891758,0.00729125,0.808415625,6.201087157239468e-10,9.996115046817522e-12,1.303692840179621e-07,1.3639153376539424e-07,3.625140198613213e-07,2.8494004350929514e-08,6.657417813369637e-13,101,101 active source-grid constraints; all 1000 source points certified,1000,899,2.1185433090633417e-07,2.1185433090633417e-07,0.01,True,899,0,0.0,not_needed
pure_damping,0.005,1.6122204538427785,0.6890490304167041,1.3061102275573029,0.3061102262854756,optimal,SCS,20675,49.0788062911015,0.0069025,48.991066790999994,4.185367775881258e-09,1.2718273101341993e-09,-1.6767101195099506e-06,-6.147215438524805e-07,2.3578511876288782e-05,1.948366168832462e-05,0.005007919453562132,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.005499444427649331,0.0004994444276493308,9.92,True,780,119,1.6498970841057599,optimal
pure_damping,0.01,1.5265213673400906,0.6102477836749509,1.2632606836111016,0.26326068372898903,optimal,SCS,3200,7.516257582930848,0.008068833,7.453911958,1.1770893789798448e-09,1.1788747755758777e-10,3.754158814162933e-08,-5.029973443417346e-08,2.1103626284539716e-05,1.7834044585354064e-05,0.0032342481859897612,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.010497642364239036,0.000497642364239036,6.62,True,680,219,3.8059153330978006,optimal
pure_damping,0.015,1.4909857886298954,0.5762665066013118,1.2454928943521784,0.24549289427771706,optimal,SCS,2000,5.6780518752057105,0.007035291,5.6168935,1.2594338670791495e-09,7.44613259939797e-11,1.944176377096963e-07,2.500657069855916e-07,2.9614346398170925e-05,2.5465581526950415e-05,0.011733238613046247,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.01548936021389945,0.0004893602138994514,8.07,True,587,312,10.358337667072192,optimal
pure_damping,0.02,1.459884968244598,0.5458546963099914,1.2299424841479885,0.22994248409660967,optimal,SCS,1725,3.7755875838920474,0.006724125,3.7221374999999997,1.0951960472697774e-09,5.1378901133602994e-11,2.0213511414514166e-07,2.3899446265372985e-07,2.2100308746125554e-05,1.9086815571424387e-05,0.018735279645914135,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.020488565102166883,0.0004885651021668824,9.26,True,519,380,6.344690625090152,optimal
pure_damping,0.025,1.431579640957868,0.5176079318943346,1.2157898210639317,0.2157898198939363,optimal,SCS,8550,19.43203204195015,0.0072525409999999995,19.367251125,6.823099284203423e-09,1.1699954338695306e-09,-5.540279652792083e-06,-4.653684900593859e-06,2.046729782087255e-05,1.9145446957274936e-05,0.024739041041479466,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.025496752336440685,0.000496752336440684,6.09,True,550,349,6.9794738329946995,optimal
pure_damping,0.03,1.4053496421856801,0.49092910859069777,1.2026748211292266,0.20267482105645357,optimal,SCS,400,1.1386956670321524,0.0068372500000000004,1.072211416,2.0248474443721058e-08,7.277312086273469e-11,1.016762024029912e-06,1.0711735800647458e-06,9.887003038656214e-06,7.994545548187237e-06,0.03000930427585303,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.030490400538696776,0.0004904005386967766,6.25,True,559,340,5.7765772910788655,optimal
pure_damping,0.035,1.379841226294083,0.4645022704698608,1.1899206131098667,0.18992061318421607,optimal,SCS,350,0.9105014160741121,0.007858791,0.859976666,2.3648498450347596e-08,7.434930449079502e-11,-1.1775730613861297e-06,-1.2344075942404921e-06,1.554716057549525e-05,1.2351922788145231e-05,0.0350094838952265,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.035491499179758725,0.0004914991797587212,6.8500000000000005,True,608,291,6.3792242500931025,optimal
pure_damping,0.04,1.35437883150798,0.4376313296773194,1.1771894157691838,0.17718941573879632,optimal,SCS,350,1.1399046250153333,0.009090208,1.08718725,1.469346759823717e-08,3.038747031780531e-11,2.2491521991734894e-07,2.4738819207574825e-07,4.209050885818631e-05,3.749055094041942e-05,0.040073506954868894,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.04049761109619608,0.0004976110961960808,7.32,True,646,253,6.24437008285895,optimal
pure_damping,0.045,1.3289571476354733,0.41029458550910236,1.1644785737046537,0.16447857393081966,optimal,SCS,325,1.0396261669229716,0.010270333000000001,0.979532416,1.535632013209892e-08,2.2616597483704481e-10,-7.319751427639946e-06,-7.493050217274529e-06,2.723887550209096e-05,2.4826750911755013e-05,0.04505812401113122,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.045483182846302386,0.00048318284630238795,7.82,True,687,212,6.82961320807226,optimal
pure_damping,0.05,1.3035932963925636,0.3824938382829539,1.1517966485784157,0.15179664781414787,optimal,SCS,250,0.6900268748868257,0.011679708,0.6443647499999999,1.0877943194587653e-08,7.642677601893411e-10,-6.556835199027777e-06,-5.965469007292892e-06,2.785931089821504e-05,2.4657265635968928e-05,0.050064844531906745,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.0504981471105697,0.0004981471105696966,8.27,True,726,173,3.6475161670241505,optimal
pure_damping,0.055,1.2782520795369758,0.35417237308939137,1.139126039725944,0.13912603981103197,optimal,SCS,275,0.8094188750255853,0.009747707999999999,0.755439125,2.814720309021125e-08,8.508804771878431e-11,-1.298234312896962e-05,-1.3046852129791232e-05,2.921909583510768e-05,2.2022085929329638e-05,0.05499631107736777,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.055488443453414,0.0004884434534139989,8.63,True,755,144,3.6803541250992566,optimal
pure_damping,0.06,1.2529640388256316,0.32534500863229215,1.1264820193445895,0.12648201948104207,optimal,SCS,275,0.8421331669669598,0.012404875000000001,0.7877224159999999,3.451508009049566e-08,1.3645262697536964e-10,-1.3980861596514163e-05,-1.408477300466185e-05,4.0714891882912105e-05,3.093014643087977e-05,0.05999326264531161,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.06049354034282517,0.0004935403428251717,8.89,True,777,122,3.45233012503013,optimal
pure_damping,0.065,1.2277315178654706,0.2959951045250543,1.1138657589366483,0.1138657589288223,optimal,SCS,225,1.1847309169825166,0.012939708,1.0634970000000001,8.934546769995385e-09,7.825962100582728e-12,-2.4949139734221796e-07,-3.476518050788132e-07,3.5593293043162257e-06,2.274060242585252e-06,0.06504812556605162,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.0654805650182698,0.0004805650182698046,9.07,True,792,107,3.3761213331017643,optimal
pure_damping,0.07,1.2025697418972112,0.2661205641588258,1.1012848709447411,0.10128487095246998,optimal,SCS,225,0.5232379590161145,0.006192291,0.49001475,3.8430789084873285e-10,7.728817585928027e-12,-4.241026359670824e-08,-4.744845099726646e-08,0.0,0.0,0.07004960058244654,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.07046376969489064,0.0004637696948906339,0.29,True,804,95,2.3265496660023928,optimal
pure_damping,0.075,1.1774649191105084,0.23568407743531228,1.0887324595685148,0.08873245954199353,optimal,SCS,225,0.5346725000999868,0.006249833,0.49896358300000004,1.4719796094626705e-09,2.6521229656850664e-11,-1.210399570013493e-07,-1.0603776478819068e-07,2.969945807754083e-07,2.2825517573266119e-07,0.07505552627624501,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.07549941355475279,0.0004994135547527895,9.35,True,815,84,1.5467487089335918,optimal
