k,direction,omega_khz,input_power_w,cutoff,delta_l_over_u,delta_f_over_u,mean_n,g1,g2,g3,g4,analytic_g2,analytic_g3,f,f2,one_photon_blockade,two_photon_blockade,pit_2_to_4,residual_norm,trace_error,hermiticity_error,minimum_eigenvalue,tail_probability
2.2375000000000003,-1,45.0,2e-15,12,-1.2375000000000003,-0.7876197572404787,4.074900925926229e-05,1.0,4.915002463534784,12477.322320026953,53782.0527674849,3.9007876659057366,12484.35238547709,0.9999592518209703,1.5083977745705486,False,False,True,6.197934620966703e-17,0.0,1.0480685693598438e-19,-4.44713989714719e-35,0.0
2.25,-1,45.0,2e-15,12,-1.25,-0.7876197572404787,4.024973873010374e-05,1.0,4.47558854360967,7744.2521265269,34677.443827984076,3.854566215487055,7748.003168296631,0.9999597510712798,1.3116638758240378,False,False,True,3.0838618081394797e-17,0.0,2.155147248632841e-19,-2.7736196616494506e-35,0.0
2.2625,-1,45.0,2e-15,12,-1.2625000000000002,-0.7876197572404787,3.975987498131209e-05,1.0,4.210006387791255,5061.598304946482,23551.416568924033,3.809709600739846,5063.762084069841,0.999960240915432,1.2012087567257252,False,False,True,9.607253889501466e-17,2.407412430484045e-35,6.131437065164748e-19,-8.060086693455672e-31,0.0
2.275,-1,45.0,2e-15,12,-1.275,-0.7876197572404787,3.92790546687984e-05,1.0,4.039351594618651,3503.85419506133,16945.44660118506,3.7661604667576754,3505.1949911663337,0.9999607217167432,1.1375888021960558,False,False,True,6.243510458066813e-17,0.0,2.380947702474275e-19,-1.1538434886714349e-30,0.0
2.2875,-1,45.0,2e-15,12,-1.2875,-0.7876197572404787,3.8806986572526765e-05,1.0,3.9196207695515044,2547.4051431613984,12808.660929804224,3.723864546678531,2548.282197349042,0.9999611937664088,1.0988183109518588,False,False,True,8.742190805773798e-17,0.0,2.0597144075354378e-19,-3.3351306533848753e-31,0.0
2.3000000000000003,-1,45.0,2e-15,12,-1.3000000000000003,-0.7876197572404787,3.8343424985248695e-05,1.0,3.828668692707222,1926.5878897835998,0.0,3.6827704604452185,1927.5707752859744,0.9999616573101144,1.0738336355395204,False,False,False,1.0164098901617002e-16,0.0,1.9915349349865852e-19,-1.0755167490510959e-35,0.0
2.3125,-1,45.0,2e-15,12,-1.3125,-0.7876197572404787,3.788814916191932e-05,1.0,3.7550737010542488,1504.6330694870499,0.0,3.6428295288800077,1505.360124020196,0.9999621125685849,1.0569698747392668,False,False,False,5.381248995447575e-17,0.0,5.917025806953671e-20,-2.1729993760243246e-32,0.0
2.325,-1,45.0,2e-15,12,-1.3250000000000002,-0.7876197572404787,3.7440953327000004e-05,1.0,3.6925974997774578,1205.9709903966414,0.0,3.603995601745885,1206.5231353229442,0.9999625597475768,1.0451152633127334,False,False,False,1.5727747419103054e-16,0.0,8.858308022430554e-20,-2.104843524025585e-59,0.0
2.3375,-1,45.0,2e-15,12,-1.3375,-0.7876197572404787,3.700164199737326e-05,1.0,3.637658522778237,987.4475324092438,0.0,3.566224898595519,987.8756786920735,0.9999629990425549,1.0365001791279513,False,False,False,1.2833049529070594e-17,1.1102230246251565e-16,2.0597170683158408e-19,-2.6489311240283313e-31,0.0
2.35,-1,45.0,2e-15,12,-1.35,-0.7876197572404787,3.6570027643261714e-05,1.0,3.5880914676960742,823.0471219786161,0.0,3.529475861323968,823.3846935092436,0.9999634306410321,1.0300622866434972,False,False,False,1.1823731849230376e-18,0.0,1.8609953054546016e-19,-4.3489181092092425e-32,0.0
2.3625000000000003,-1,45.0,2e-15,12,-1.3625000000000003,-0.7876197572404787,3.614592942920645e-05,1.0,3.542527240485182,696.4161080456622,0.0,3.4937090174441012,696.6858431328579,0.999963854723827,1.025136462218608,False,False,False,6.28844006351635e-17,0.0,2.0421146525785825e-19,-6.69263374439414e-32,0.0
2.375,-1,45.0,2e-15,12,-1.375,-0.7876197572404787,3.572917246859035e-05,1.0,3.5000649144126696,596.8933306832016,0.0,3.4588868531956627,597.111169816073,0.9999642714658107,1.0212907762231422,False,False,False,7.484652992767362e-18,0.0,5.659690573161123e-19,-2.830680928052819e-38,0.0
2.3875,-1,45.0,2e-15,12,-1.3875000000000002,-0.7876197572404787,3.531958733728537e-05,1.0,3.4600900608449345,517.3051002346436,0.0,3.4249736956814756,517.4825080870191,0.999964681036392,1.0182356837041526,False,False,False,1.4674350942515147e-16,0.0,4.06015604960699e-19,-1.897637405745023e-31,0.0
2.4000000000000004,-1,45.0,2e-15,12,-1.4000000000000004,-0.7876197572404787,3.4917009725673295e-05,1.0,3.4221698990651213,452.689137796584,0.0,3.3919356032983505,452.83454355211614,0.999965083599866,1.015771634627016,False,False,False,9.069941800448544e-17,0.0,3.2828333750833613e-19,-5.431481599667847e-32,0.0
2.4125,-1,45.0,2e-15,12,-1.4125,-0.7876197572404787,3.45212801689344e-05,1.0,3.3859905080097117,399.5286278209631,0.0,3.3597402637967995,399.6483484079994,0.9999654793156836,1.013757719012201,False,False,False,6.881620961030113e-17,0.0,9.252529249978854e-20,-1.0721925645140033e-46,0.0
2.4250000000000003,-1,45.0,2e-15,12,-1.4250000000000003,-0.7876197572404787,3.413224382429123e-05,1.0,3.351317969047064,355.2772624146739,0.0,3.3283568993635377,355.3761115006101,0.9999658683386741,1.0120922784846385,False,False,False,1.5394698026825234e-16,0.0,4.792003545956985e-19,-1.9260447860685417e-32,0.0
