k,direction,omega_khz,input_power_w,cutoff,delta_l_over_u,delta_f_over_u,mean_n,g1,g2,g3,g4,analytic_g2,analytic_g3,f,f2,one_photon_blockade,two_photon_blockade,pit_2_to_4,residual_norm,trace_error,hermiticity_error,minimum_eigenvalue,tail_probability
0.95,0,0.0,2e-15,12,0.050000000000000044,0.0,0.047963828416828676,1.0,0.0031573380954166164,2.6168108357155765e-06,0.0,0.002856010672551778,2.140816824898162e-06,0.9531682640590972,0.9531683895713631,True,False,False,7.446447570621912e-17,2.407412430484045e-34,8.303883739031576e-17,-7.650848275018228e-27,0.0
0.9583333333333334,0,0.0,2e-15,12,0.04166666666666663,0.0,0.061429569159044815,1.0,0.002504797270521497,1.634170808717271e-06,0.0,0.0021982840022870364,1.258484879536464e-06,0.9404191779205585,0.9404192783069673,True,False,False,7.633497974053182e-17,1.1102230246251565e-16,1.316584000454391e-16,-7.122403700562158e-26,0.0
0.9666666666666667,0,0.0,2e-15,12,0.033333333333333326,0.0,0.07974774082627345,1.0,0.001960659717167991,9.934314171752262e-07,0.0,0.001648890133165713,7.024951977488297e-07,0.9233492403270103,0.9233493195509215,True,False,False,9.173957388952043e-17,9.62964972193618e-35,4.0785407693943965e-18,-2.3310931824502404e-31,0.0
0.975,0,0.0,2e-15,12,0.025000000000000022,0.0,0.1038288125620993,1.0,0.00153048695057314,6.005263840765981e-07,0.0,0.0012133924760729057,3.7739855130631545e-07,0.9013795890768614,0.9013796514288028,True,False,False,1.1053605837125982e-16,9.62964972193618e-35,8.858926084879186e-17,-1.4607375578154952e-25,0.0
0.9833333333333333,0,0.0,2e-15,12,0.01666666666666672,0.0,0.1323821760360582,1.0,0.001220118922498495,3.785942307152644e-07,0.0,0.0008976332336912105,2.0487576466305576e-07,0.8760061425420219,0.87600619266115,True,False,False,7.25722734067952e-17,2.220446049250313e-16,1.1898168255103413e-17,-1.1450766339608611e-29,0.0
0.9916666666666667,0,0.0,2e-15,12,0.008333333333333304,0.0,0.15854204524953341,1.0,0.0010356895105195069,2.7057164533341356e-07,0.0,0.0007077489266502384,1.2632894295083598e-07,0.8533870821637951,0.8533871250607772,True,False,False,1.408342770774066e-16,0.0,8.092409105976089e-17,-2.5320053782745534e-31,0.0
1.0,0,0.0,2e-15,12,0.0,0.0,0.16972196537636802,1.0,0.0009836429813199104,2.4205127104692354e-07,0.0,0.0006501868973080202,1.0573731211892971e-07,0.8438994172381769,0.8438994583195943,True,False,False,4.887626167690865e-17,0.0,7.852945901136452e-17,-1.1159880221780442e-25,0.0
1.0083333333333333,0,0.0,2e-15,12,-0.008333333333333304,0.0,0.15854352923996448,1.0,0.001070751497051627,2.844290306177302e-07,0.0,0.0007317228605682404,1.3280284302037537e-07,0.8533858157464708,0.8533858608408531,True,False,False,5.177121060323383e-17,0.0,8.781895773306515e-17,-2.2014622675703044e-25,0.0
1.0166666666666666,0,0.0,2e-15,12,-0.016666666666666607,0.0,0.13238473240915583,1.0,0.0013041337392772233,4.183685275349204e-07,0.0,0.0009594795766523211,2.2641326224206775e-07,0.8760039031463481,0.8760039585319537,True,False,False,7.161859711477972e-17,0.0,1.9628832002382228e-16,-5.293572336193917e-26,0.0
1.025,0,0.0,2e-15,12,-0.02499999999999991,0.0,0.10383192119292833,1.0,0.0016912747309703973,6.976127296445004e-07,0.0,0.0013409467267469896,4.3845272972960163e-07,0.9013767870248375,0.9013768594593075,True,False,False,5.904761084267442e-17,0.0,5.555564452815618e-17,-3.28071825890452e-36,0.0
