k,direction,omega_khz,input_power_w,cutoff,delta_l_over_u,delta_f_over_u,mean_n,g1,g2,g3,g4,analytic_g2,analytic_g3,f,f2,one_photon_blockade,two_photon_blockade,pit_2_to_4,residual_norm,trace_error,hermiticity_error,minimum_eigenvalue,tail_probability
2.61,-1,29.0,2e-15,12,-1.6099999999999999,-0.5075771768883085,3.7265792434329076e-05,1.0,3.6700509318829875,1111.446526828429,0.0,3.588891128142518,1111.9445771932712,0.9999627349019267,1.041381670472571,False,False,False,9.630348872039423e-17,6.018531076210112e-36,1.556653296612641e-19,-1.1855000216717408e-31,0.0
2.62,-1,29.0,2e-15,12,-1.62,-0.5075771768883085,3.69161872872436e-05,1.0,3.627541523485501,951.4737458407322,0.0,3.558920862976695,951.8818556487277,0.9999630844941069,1.0350878674944586,False,False,False,7.536502915340368e-17,0.0,3.570186825928527e-19,-3.130490296003957e-31,0.0
2.63,-1,29.0,2e-15,12,-1.63,-0.5075771768883085,3.657148500749604e-05,1.0,3.5882529018332887,823.5356816362867,0.0,3.529599355252001,823.8735183739141,0.9999634291837212,1.0300813520178207,False,False,False,7.42869912177531e-17,0.0,2.263057840320876e-19,-3.6346835927872974e-32,0.0
2.64,-1,29.0,2e-15,12,-1.6400000000000001,-0.5075771768883085,3.623159333121068e-05,1.0,3.5515197696488254,719.6925171850015,0.0,3.5009064975840847,719.9745795948812,0.9999637690630251,1.0260393756691875,False,False,False,6.849360917062329e-17,0.0,1.1551677749730682e-19,-3.6837655050490874e-36,0.0
2.65,-1,29.0,2e-15,12,-1.65,-0.5075771768883085,3.589642242597154e-05,1.0,3.516865533317119,634.2992199457043,0.0,3.4728229848320358,634.5364023589887,0.9999641042218429,1.0227331769654782,False,False,False,8.255141671475339e-17,0.0,3.1931545403746194e-19,-1.270643168118222e-36,0.0
2.66,-1,29.0,2e-15,12,-1.6600000000000001,-0.5075771768883085,3.556588472795854e-05,1.0,3.4839408572354444,563.259763145038,0.0,3.445330275200563,563.4603901897792,0.9999644347477307,1.0199972665556443,False,False,False,7.158211731074672e-18,0.0,1.179117836087365e-19,-1.1980622141707987e-31,0.0
2.67,-1,29.0,2e-15,12,-1.67,-0.5075771768883085,3.523989481857541e-05,1.0,3.4524842179225494,503.5473196487939,0.0,3.4184105535525773,503.7178476636996,0.9999647607260992,1.0177097153066983,False,False,False,1.8736162213874203e-17,0.0,1.6891559656386932e-19,-5.533448853109413e-32,0.0
2.68,-1,29.0,2e-15,12,-1.6800000000000002,-0.5075771768883085,3.491836932587607e-05,1.0,3.422295964422325,452.888123317105,0.0,3.392046696788565,453.0336263638279,0.9999650822403133,1.015779196993603,False,False,False,1.3908880637746932e-16,0.0,2.0480571187430706e-20,-9.663373062259166e-42,0.0
2.69,-1,29.0,2e-15,12,-1.69,-0.5075771768883085,3.4601226842152094e-05,1.0,3.3932208816348237,409.548590395982,0.0,3.3662222411596843,409.67310369588097,0.9999653993717734,1.0141362830509484,False,False,False,8.670093959995951e-17,2.407412430484045e-35,6.2453419177690415e-19,-1.2915102083465435e-42,0.0
2.7,-1,29.0,2e-15,12,-1.7000000000000002,-0.5075771768883085,3.4288387852455516e-05,1.0,3.3651362318308986,372.18910309321524,0.0,3.3409213513910556,372.2958700400241,0.9999657121999876,1.0127274765213055,False,False,False,5.981593043296252e-17,0.0,1.303405189023787e-20,-5.663947710742723e-32,0.0
2.71,-1,29.0,2e-15,12,-1.71,-0.5075771768883085,3.3979774670815086e-05,1.0,3.337943401293029,339.7617460956016,0.0,3.3161287915006556,339.8533987753901,0.9999660208026352,1.0115110483767265,False,False,False,1.0394135335576961e-16,0.0,3.7833823122205964e-19,-5.074087970912409e-36,0.0
2.72,-1,29.0,2e-15,12,-1.7200000000000002,-0.5075771768883085,3.3675311382078174e-05,1.0,3.311561966097242,311.43758967190064,0.0,3.2918298972072866,311.5162827143859,0.9999663252556249,1.0104540830639102,False,False,False,7.364303320587323e-17,0.0,1.3232281945237716e-19,-1.0574451141116938e-36,0.0
2.73,-1,29.0,2e-15,12,-1.73,-0.5075771768883085,3.33749237880303e-05,1.0,3.2859254105572444,286.55419163860705,0.0,3.2680105498286927,286.6217027828875,0.9999666256331485,1.0095303499402277,False,False,False,9.092147181502145e-17,0.0,5.73474584829344e-20,-2.152459281424325e-32,0.0
2.74,-1,29.0,2e-15,12,-1.7400000000000002,-0.5075771768883085,3.30785393568893e-05,1.0,3.2609779934950436,264.57716375214653,0.0,3.24465715157772,264.63497032059917,0.999966922007732,1.0087187481318416,False,False,False,6.098082868604313e-17,0.0,2.4120756115680738e-19,-1.606525881371481e-36,0.0
2.75,-1,29.0,2e-15,12,-1.75,-0.5075771768883085,3.27860871755549e-05,1.0,3.236672423931778,245.07167042098575,0.0,3.2217566021709017,245.12100811942418,0.9999672144502824,1.0080021556009637,False,False,False,6.386553670421157e-17,0.0,1.585719096796208e-19,-5.173587916717125e-32,0.0
2.7600000000000002,-1,29.0,2e-15,12,-1.7600000000000002,-0.5075771768883085,3.2497497904178774e-05,1.0,3.212968115696095,227.6810403087386,0.0,3.199296276669647,227.72294889917606,0.9999675030301338,1.0073665671603882,False,False,False,6.154319689340787e-17,0.0,3.0376887432151424e-19,-5.666907831590011e-37,0.0
2.77,-1,29.0,2e-15,12,-1.77,-0.5075771768883085,3.221270373274178e-05,1.0,3.1898298615309253,212.11053807941022,0.0,3.1772640044797686,212.1458971900651,0.9999677878150909,1.0068004417368355,False,False,False,2.7174771031678813e-17,0.0,8.046788795286044e-20,-1.4152587385314243e-32,0.0
