series_id,time_kappa,sz_over_N,generated_N,paper_series_N,parameter_match
finite_N_16,9,0.00953318750050898,16,"40,80,160",reduced_scale
finite_N_16,9.0999999999999996,0.014637102693232339,16,"40,80,160",reduced_scale
finite_N_16,9.2000000000000011,0.019172682426088498,16,"40,80,160",reduced_scale
finite_N_16,9.3000000000000007,0.02310104332557093,16,"40,80,160",reduced_scale
finite_N_16,9.4000000000000004,0.026391827168286551,16,"40,80,160",reduced_scale
finite_N_16,9.5,0.029023495261625253,16,"40,80,160",reduced_scale
finite_N_16,9.6000000000000014,0.030983480634168153,16,"40,80,160",reduced_scale
finite_N_16,9.7000000000000011,0.032268193038717793,16,"40,80,160",reduced_scale
finite_N_16,9.8000000000000007,0.032882876408729347,16,"40,80,160",reduced_scale
finite_N_16,9.9000000000000004,0.032841322904295284,16,"40,80,160",reduced_scale
finite_N_16,10,0.032165451830330129,16,"40,80,160",reduced_scale
finite_N_16,10.100000000000001,0.030884765339111893,16,"40,80,160",reduced_scale
finite_N_16,10.200000000000001,0.029035695817512329,16,"40,80,160",reduced_scale
finite_N_16,10.300000000000001,0.026660862127456393,16,"40,80,160",reduced_scale
finite_N_16,10.4,0.023808253382383793,16,"40,80,160",reduced_scale
finite_N_16,10.5,0.020530359709673998,16,"40,80,160",reduced_scale
finite_N_16,10.600000000000001,0.016883269511443595,16,"40,80,160",reduced_scale
finite_N_16,10.700000000000001,0.012925752164678122,16,"40,80,160",reduced_scale
finite_N_16,10.800000000000001,0.0087183439882448626,16,"40,80,160",reduced_scale
finite_N_16,10.9,0.0043224537544582931,16,"40,80,160",reduced_scale
finite_N_16,11,-0.00020049785154831364,16,"40,80,160",reduced_scale
finite_N_16,11.100000000000001,-0.0047898925084248912,16,"40,80,160",reduced_scale
finite_N_16,11.200000000000001,-0.0093866721481509589,16,"40,80,160",reduced_scale
finite_N_16,11.300000000000001,-0.013934032538249382,16,"40,80,160",reduced_scale
finite_N_16,11.4,-0.018378046765219567,16,"40,80,160",reduced_scale
finite_N_16,11.5,-0.022668214814426262,16,"40,80,160",reduced_scale
finite_N_16,11.600000000000001,-0.026757937234377908,16,"40,80,160",reduced_scale
finite_N_16,11.700000000000001,-0.030604912436749825,16,"40,80,160",reduced_scale
finite_N_16,11.800000000000001,-0.03417145849830136,16,"40,80,160",reduced_scale
finite_N_16,11.9,-0.037424761392292637,16,"40,80,160",reduced_scale
finite_N_16,12,-0.040337052393263635,16,"40,80,160",reduced_scale
finite_N_16,12.100000000000001,-0.042885717988883319,16,"40,80,160",reduced_scale
finite_N_16,12.200000000000001,-0.045053346023035609,16,"40,80,160",reduced_scale
finite_N_16,12.300000000000001,-0.046827712018102825,16,"40,80,160",reduced_scale
finite_N_16,12.4,-0.048201709717450671,16,"40,80,160",reduced_scale
finite_N_16,12.5,-0.04917322988811193,16,"40,80,160",reduced_scale
finite_N_16,12.600000000000001,-0.049744991363943669,16,"40,80,160",reduced_scale
finite_N_16,12.700000000000001,-0.049924328223192121,16,"40,80,160",reduced_scale
finite_N_16,12.800000000000001,-0.049722936908813478,16,"40,80,160",reduced_scale
finite_N_16,12.9,-0.049156587036628438,16,"40,80,160",reduced_scale
finite_N_16,13,-0.048244799610537806,16,"40,80,160",reduced_scale
finite_N_16,13.100000000000001,-0.047010496384015561,16,"40,80,160",reduced_scale
finite_N_16,13.200000000000001,-0.045479624174844337,16,"40,80,160",reduced_scale
finite_N_16,13.300000000000001,-0.043680758051539675,16,"40,80,160",reduced_scale
finite_N_16,13.4,-0.041644687455982543,16,"40,80,160",reduced_scale
finite_N_16,13.5,-0.039403989494279479,16,"40,80,160",reduced_scale
finite_N_16,13.600000000000001,-0.036992593800826305,16,"40,80,160",reduced_scale
finite_N_16,13.700000000000001,-0.034445343541484139,16,"40,80,160",reduced_scale
finite_N_16,13.800000000000001,-0.031797557252965618,16,"40,80,160",reduced_scale
finite_N_16,13.9,-0.029084596300227306,16,"40,80,160",reduced_scale
finite_N_16,14,-0.026341442757121386,16,"40,80,160",reduced_scale
finite_N_16,14.100000000000001,-0.023602292465882677,16,"40,80,160",reduced_scale
finite_N_16,14.200000000000001,-0.020900167899815355,16,"40,80,160",reduced_scale
finite_N_16,14.300000000000001,-0.018266555236245249,16,"40,80,160",reduced_scale
finite_N_16,14.4,-0.015731069742876871,16,"40,80,160",reduced_scale
finite_N_16,14.5,-0.013321153193501776,16,"40,80,160",reduced_scale
finite_N_16,14.600000000000001,-0.011061806565519944,16,"40,80,160",reduced_scale
finite_N_16,14.700000000000001,-0.0089753607420817502,16,"40,80,160",reduced_scale
finite_N_16,14.800000000000001,-0.0070812873585018657,16,"40,80,160",reduced_scale
finite_N_16,14.9,-0.0053960513104829837,16,"40,80,160",reduced_scale
finite_N_16,15,-0.0039330057963021647,16,"40,80,160",reduced_scale
finite_N_16,15.100000000000001,-0.0027023301125678762,16,"40,80,160",reduced_scale
finite_N_16,15.200000000000001,-0.0017110097793087958,16,"40,80,160",reduced_scale
finite_N_16,15.300000000000001,-0.0009628579499726727,16,"40,80,160",reduced_scale
finite_N_16,15.4,-0.00045857647897037945,16,"40,80,160",reduced_scale
finite_N_16,15.5,-0.00019585448544050948,16,"40,80,160",reduced_scale
finite_N_16,15.600000000000001,-0.00016950177656313917,16,"40,80,160",reduced_scale
finite_N_16,15.700000000000001,-0.00037161408434079751,16,"40,80,160",reduced_scale
finite_N_16,15.800000000000001,-0.00079176673125717391,16,"40,80,160",reduced_scale
finite_N_16,15.9,-0.0014172330752572609,16,"40,80,160",reduced_scale
finite_N_16,16,-0.0022332238935242072,16,"40,80,160",reduced_scale
finite_N_16,16.100000000000001,-0.0032231437460356702,16,"40,80,160",reduced_scale
finite_N_16,16.199999999999999,-0.004368860310641362,16,"40,80,160",reduced_scale
finite_N_16,16.300000000000001,-0.0056509826967790742,16,"40,80,160",reduced_scale
finite_N_16,16.400000000000002,-0.0070491448192392912,16,"40,80,160",reduced_scale
finite_N_16,16.5,-0.0085422900401394188,16,"40,80,160",reduced_scale
finite_N_16,16.600000000000001,-0.010108953459588805,16,"40,80,160",reduced_scale
finite_N_16,16.699999999999999,-0.011727538446375169,16,"40,80,160",reduced_scale
finite_N_16,16.800000000000001,-0.0133765842424436,16,"40,80,160",reduced_scale
finite_N_16,16.900000000000002,-0.015035021742336903,16,"40,80,160",reduced_scale
finite_N_16,17,-0.016682414834955736,16,"40,80,160",reduced_scale
finite_N_16,17.100000000000001,-0.018299184994388807,16,"40,80,160",reduced_scale
finite_N_16,17.199999999999999,-0.019866817114199818,16,"40,80,160",reduced_scale
finite_N_16,17.300000000000001,-0.021368044891151072,16,"40,80,160",reduced_scale
finite_N_16,17.400000000000002,-0.022787014376232387,16,"40,80,160",reduced_scale
finite_N_16,17.5,-0.024109424619990164,16,"40,80,160",reduced_scale
finite_N_16,17.600000000000001,-0.025322644642971199,16,"40,80,160",reduced_scale
finite_N_16,17.699999999999999,-0.026415806258504215,16,"40,80,160",reduced_scale
finite_N_16,17.800000000000001,-0.027379872562272103,16,"40,80,160",reduced_scale
finite_N_16,17.900000000000002,-0.028207682179668944,16,"40,80,160",reduced_scale
finite_N_16,18,-0.028893969626435069,16,"40,80,160",reduced_scale
finite_N_16,18.100000000000001,-0.02943536238926462,16,"40,80,160",reduced_scale
finite_N_16,18.199999999999999,-0.029830355569754045,16,"40,80,160",reduced_scale
finite_N_16,18.300000000000001,-0.03007926515597701,16,"40,80,160",reduced_scale
finite_N_16,18.400000000000002,-0.030184161189864792,16,"40,80,160",reduced_scale
finite_N_16,18.5,-0.030148782284155268,16,"40,80,160",reduced_scale
finite_N_16,18.600000000000001,-0.029978433108633885,16,"40,80,160",reduced_scale
finite_N_16,18.699999999999999,-0.029679866610441016,16,"40,80,160",reduced_scale
finite_N_16,18.800000000000001,-0.02926115285611857,16,"40,80,160",reduced_scale
finite_N_16,18.900000000000002,-0.028731536482689189,16,"40,80,160",reduced_scale
finite_N_16,19,-0.028101284820427987,16,"40,80,160",reduced_scale
finite_N_16,19.100000000000001,-0.027381528800343537,16,"40,80,160",reduced_scale
finite_N_16,19.200000000000003,-0.026584098784235261,16,"40,80,160",reduced_scale
finite_N_16,19.300000000000001,-0.025721357454349114,16,"40,80,160",reduced_scale
finite_N_16,19.400000000000002,-0.024806031873270441,16,"40,80,160",reduced_scale
finite_N_16,19.5,-0.023851046773287345,16,"40,80,160",reduced_scale
finite_N_16,19.600000000000001,-0.022869361058927146,16,"40,80,160",reduced_scale
finite_N_16,19.700000000000003,-0.021873809407985959,16,"40,80,160",reduced_scale
finite_N_16,19.800000000000001,-0.020876950736761712,16,"40,80,160",reduced_scale
finite_N_16,19.900000000000002,-0.019890925156334161,16,"40,80,160",reduced_scale
finite_N_16,20,-0.018927320890864768,16,"40,80,160",reduced_scale
finite_N_16,20.100000000000001,-0.017997052458528003,16,"40,80,160",reduced_scale
finite_N_16,20.200000000000003,-0.017110251233532617,16,"40,80,160",reduced_scale
finite_N_16,20.300000000000001,-0.016276169316594591,16,"40,80,160",reduced_scale
finite_N_16,20.400000000000002,-0.015503097444094355,16,"40,80,160",reduced_scale
finite_N_16,20.5,-0.014798297465932688,16,"40,80,160",reduced_scale
finite_N_16,20.600000000000001,-0.014167949721679061,16,"40,80,160",reduced_scale
finite_N_16,20.700000000000003,-0.013617115446785682,16,"40,80,160",reduced_scale
finite_N_16,20.800000000000001,-0.013149714148065136,16,"40,80,160",reduced_scale
finite_N_16,20.900000000000002,-0.012768515702762167,16,"40,80,160",reduced_scale
finite_N_16,21,-0.012475146760623234,16,"40,80,160",reduced_scale
finite_N_16,21.100000000000001,-0.012270110865364489,16,"40,80,160",reduced_scale
finite_N_16,21.200000000000003,-0.012152821562559429,16,"40,80,160",reduced_scale
finite_N_16,21.300000000000001,-0.012121647626641214,16,"40,80,160",reduced_scale
finite_N_16,21.400000000000002,-0.012173969421561081,16,"40,80,160",reduced_scale
finite_N_16,21.5,-0.012306245308506629,16,"40,80,160",reduced_scale
finite_N_16,21.600000000000001,-0.012514086930518078,16,"40,80,160",reduced_scale
finite_N_16,21.700000000000003,-0.012792342138129745,16,"40,80,160",reduced_scale
finite_N_16,21.800000000000001,-0.013135184272341572,16,"40,80,160",reduced_scale
finite_N_16,21.900000000000002,-0.013536206491086292,16,"40,80,160",reduced_scale
finite_N_16,22,-0.013988519812484314,16,"40,80,160",reduced_scale
finite_N_16,22.100000000000001,-0.014484853551959363,16,"40,80,160",reduced_scale
finite_N_16,22.200000000000003,-0.015017656849943686,16,"40,80,160",reduced_scale
finite_N_16,22.300000000000001,-0.015579200021507263,16,"40,80,160",reduced_scale
finite_N_16,22.400000000000002,-0.016161674507743296,16,"40,80,160",reduced_scale
finite_N_16,22.5,-0.016757290269982378,16,"40,80,160",reduced_scale
finite_N_16,22.600000000000001,-0.017358369540638473,16,"40,80,160",reduced_scale
finite_N_16,22.700000000000003,-0.017957435927408776,16,"40,80,160",reduced_scale
finite_N_16,22.800000000000001,-0.018547297959289374,16,"40,80,160",reduced_scale
finite_N_16,22.900000000000002,-0.019121126262035583,16,"40,80,160",reduced_scale
finite_N_16,23,-0.019672523655873041,16,"40,80,160",reduced_scale
finite_N_16,23.100000000000001,-0.020195587578025375,16,"40,80,160",reduced_scale
finite_N_16,23.200000000000003,-0.020684964345549992,16,"40,80,160",reduced_scale
finite_N_16,23.300000000000001,-0.021135894888659641,16,"40,80,160",reduced_scale
finite_N_16,23.400000000000002,-0.021544251699784869,16,"40,80,160",reduced_scale
finite_N_16,23.5,-0.021906566857762627,16,"40,80,160",reduced_scale
finite_N_16,23.600000000000001,-0.022220051098441666,16,"40,80,160",reduced_scale
finite_N_16,23.700000000000003,-0.022482604011455798,16,"40,80,160",reduced_scale
finite_N_16,23.800000000000001,-0.022692815546781639,16,"40,80,160",reduced_scale
finite_N_16,23.900000000000002,-0.022849959112907492,16,"40,80,160",reduced_scale
finite_N_16,24,-0.022953976640020385,16,"40,80,160",reduced_scale
finite_N_16,24.100000000000001,-0.02300545606569614,16,"40,80,160",reduced_scale
finite_N_16,24.200000000000003,-0.023005601776396128,16,"40,80,160",reduced_scale
finite_N_16,24.300000000000001,-0.022956198604979196,16,"40,80,160",reduced_scale
finite_N_16,24.400000000000002,-0.022859570041913902,16,"40,80,160",reduced_scale
finite_N_16,24.5,-0.022718531365514945,16,"40,80,160",reduced_scale
finite_N_16,24.600000000000001,-0.022536338434069707,16,"40,80,160",reduced_scale
finite_N_16,24.700000000000003,-0.022316632910016058,16,"40,80,160",reduced_scale
finite_N_16,24.800000000000001,-0.022063384703378132,16,"40,80,160",reduced_scale
finite_N_16,24.900000000000002,-0.021780832428571196,16,"40,80,160",reduced_scale
finite_N_16,25,-0.021473422665695199,16,"40,80,160",reduced_scale
finite_N_16,25.100000000000001,-0.021145748804897006,16,"40,80,160",reduced_scale
finite_N_16,25.200000000000003,-0.020802490230762975,16,"40,80,160",reduced_scale
finite_N_16,25.300000000000001,-0.020448352573568022,16,"40,80,160",reduced_scale
finite_N_16,25.400000000000002,-0.020088009716206119,16,"40,80,160",reduced_scale
finite_N_16,25.5,-0.019726048200500348,16,"40,80,160",reduced_scale
finite_N_16,25.600000000000001,-0.019366914625126783,16,"40,80,160",reduced_scale
finite_N_16,25.700000000000003,-0.01901486657044853,16,"40,80,160",reduced_scale
finite_N_16,25.800000000000001,-0.018673927524029209,16,"40,80,160",reduced_scale
finite_N_16,25.900000000000002,-0.018347846215405479,16,"40,80,160",reduced_scale
finite_N_16,26,-0.018040060700776663,16,"40,80,160",reduced_scale
finite_N_16,26.100000000000001,-0.017753667468553919,16,"40,80,160",reduced_scale
finite_N_16,26.200000000000003,-0.017491395766125312,16,"40,80,160",reduced_scale
finite_N_16,26.300000000000001,-0.017255587277639366,16,"40,80,160",reduced_scale
finite_N_16,26.400000000000002,-0.017048181212955017,16,"40,80,160",reduced_scale
finite_N_16,26.5,-0.016870704799976446,16,"40,80,160",reduced_scale
finite_N_16,26.600000000000001,-0.016724269107157526,16,"40,80,160",reduced_scale
finite_N_16,26.700000000000003,-0.016609570060736663,16,"40,80,160",reduced_scale
finite_N_16,26.800000000000001,-0.016526894462891854,16,"40,80,160",reduced_scale
finite_N_16,26.900000000000002,-0.016476130763065047,16,"40,80,160",reduced_scale
finite_N_16,27,-0.016456784285685665,16,"40,80,160",reduced_scale
finite_N_16,27.100000000000001,-0.016467996573852162,16,"40,80,160",reduced_scale
finite_N_16,27.200000000000003,-0.016508568470537277,16,"40,80,160",reduced_scale
finite_N_16,27.300000000000001,-0.016576986526828177,16,"40,80,160",reduced_scale
finite_N_16,27.400000000000002,-0.016671452300768934,16,"40,80,160",reduced_scale
finite_N_16,27.5,-0.016789914090633282,16,"40,80,160",reduced_scale
finite_N_16,27.600000000000001,-0.016930100632939288,16,"40,80,160",reduced_scale
finite_N_16,27.700000000000003,-0.01708955628815903,16,"40,80,160",reduced_scale
finite_N_16,27.800000000000001,-0.01726567723575138,16,"40,80,160",reduced_scale
finite_N_16,27.900000000000002,-0.01745574820465071,16,"40,80,160",reduced_scale
finite_N_16,28,-0.017656979275418448,16,"40,80,160",reduced_scale
finite_N_16,28.100000000000001,-0.017866542305594688,16,"40,80,160",reduced_scale
finite_N_16,28.200000000000003,-0.01808160654999556,16,"40,80,160",reduced_scale
finite_N_16,28.300000000000001,-0.018299373072382052,16,"40,80,160",reduced_scale
finite_N_16,28.400000000000002,-0.018517107573620836,16,"40,80,160",reduced_scale
finite_N_16,28.5,-0.018732171293680516,16,"40,80,160",reduced_scale
finite_N_16,28.600000000000001,-0.018942049680051691,16,"40,80,160",reduced_scale
finite_N_16,28.700000000000003,-0.019144378552912143,16,"40,80,160",reduced_scale
finite_N_16,28.800000000000001,-0.019336967537043497,16,"40,80,160",reduced_scale
finite_N_16,28.900000000000002,-0.019517820571593836,16,"40,80,160",reduced_scale
finite_N_16,29,-0.019685153350729862,16,"40,80,160",reduced_scale
finite_N_16,29.100000000000001,-0.019837407590498859,16,"40,80,160",reduced_scale
finite_N_16,29.200000000000003,-0.019973262059297482,16,"40,80,160",reduced_scale
finite_N_16,29.300000000000001,-0.020091640350727795,16,"40,80,160",reduced_scale
finite_N_16,29.400000000000002,-0.020191715417828555,16,"40,80,160",reduced_scale
finite_N_16,29.5,-0.020272910926258086,16,"40,80,160",reduced_scale
finite_N_16,29.600000000000001,-0.020334899520563523,16,"40,80,160",reduced_scale
finite_N_16,29.700000000000003,-0.020377598131824038,16,"40,80,160",reduced_scale
finite_N_16,29.800000000000001,-0.020401160486375202,16,"40,80,160",reduced_scale
finite_N_16,29.900000000000002,-0.020405967003716472,16,"40,80,160",reduced_scale
finite_N_16,30,-0.020392612296837836,16,"40,80,160",reduced_scale
finite_N_16,30.100000000000001,-0.020361890509877911,16,"40,80,160",reduced_scale
finite_N_16,30.200000000000003,-0.020314778746102345,16,"40,80,160",reduced_scale
finite_N_16,30.300000000000001,-0.020252418853572922,16,"40,80,160",reduced_scale
finite_N_16,30.400000000000002,-0.020176097846514307,16,"40,80,160",reduced_scale
finite_N_16,30.5,-0.020087227247280036,16,"40,80,160",reduced_scale
finite_N_16,30.600000000000001,-0.019987321637015519,16,"40,80,160",reduced_scale
finite_N_16,30.700000000000003,-0.019877976702703345,16,"40,80,160",reduced_scale
finite_N_16,30.800000000000001,-0.019760847064385322,16,"40,80,160",reduced_scale
finite_N_16,30.900000000000002,-0.019637624159153849,16,"40,80,160",reduced_scale
finite_N_16,31,-0.019510014448195299,16,"40,80,160",reduced_scale
finite_N_16,31.100000000000001,-0.019379718199983832,16,"40,80,160",reduced_scale
finite_N_16,31.200000000000003,-0.019248409086925211,16,"40,80,160",reduced_scale
finite_N_16,31.300000000000001,-0.019117714814620431,16,"40,80,160",reduced_scale
finite_N_16,31.400000000000002,-0.018989198982760053,16,"40,80,160",reduced_scale
finite_N_16,31.5,-0.018864344354787746,16,"40,80,160",reduced_scale
finite_N_16,31.600000000000001,-0.018744537690210249,16,"40,80,160",reduced_scale
finite_N_16,31.700000000000003,-0.0186310562691159,16,"40,80,160",reduced_scale
finite_N_16,31.800000000000001,-0.018525056213420439,16,"40,80,160",reduced_scale
finite_N_16,31.900000000000002,-0.018427562683924606,16,"40,80,160",reduced_scale
finite_N_16,32,-0.018339462006758095,16,"40,80,160",reduced_scale
finite_N_16,32.100000000000001,-0.018261495757517808,16,"40,80,160",reduced_scale
finite_N_16,32.200000000000003,-0.01819425680667687,16,"40,80,160",reduced_scale
finite_N_16,32.300000000000004,-0.018138187305931079,16,"40,80,160",reduced_scale
finite_N_16,32.399999999999999,-0.018093578572319559,16,"40,80,160",reduced_scale
finite_N_16,32.5,-0.018060572805446477,16,"40,80,160",reduced_scale
finite_N_16,32.600000000000001,-0.018039166553155479,16,"40,80,160",reduced_scale
finite_N_16,32.700000000000003,-0.018029215822755976,16,"40,80,160",reduced_scale
finite_N_16,32.800000000000004,-0.018030442718532595,16,"40,80,160",reduced_scale
finite_N_16,32.899999999999999,-0.018042443471917087,16,"40,80,160",reduced_scale
finite_N_16,33,-0.018064697718470697,16,"40,80,160",reduced_scale
finite_N_16,33.100000000000001,-0.018096578865787125,16,"40,80,160",reduced_scale
finite_N_16,33.200000000000003,-0.018137365388629499,16,"40,80,160",reduced_scale
finite_N_16,33.300000000000004,-0.018186252882070396,16,"40,80,160",reduced_scale
finite_N_16,33.399999999999999,-0.018242366700107707,16,"40,80,160",reduced_scale
finite_N_16,33.5,-0.018304775006135712,16,"40,80,160",reduced_scale
finite_N_16,33.600000000000001,-0.01837250206270135,16,"40,80,160",reduced_scale
finite_N_16,33.700000000000003,-0.018444541591080079,16,"40,80,160",reduced_scale
finite_N_16,33.800000000000004,-0.018519870036258251,16,"40,80,160",reduced_scale
finite_N_16,33.899999999999999,-0.018597459579775093,16,"40,80,160",reduced_scale
finite_N_16,34,-0.018676290751417707,16,"40,80,160",reduced_scale
finite_N_16,34.100000000000001,-0.018755364500809685,16,"40,80,160",reduced_scale
finite_N_16,34.200000000000003,-0.018833713601316408,16,"40,80,160",reduced_scale
finite_N_16,34.300000000000004,-0.018910413271224683,16,"40,80,160",reduced_scale
finite_N_16,34.399999999999999,-0.018984590910645402,16,"40,80,160",reduced_scale
finite_N_16,34.5,-0.019055434866842601,16,"40,80,160",reduced_scale
finite_N_16,34.600000000000001,-0.019122202155509554,16,"40,80,160",reduced_scale
finite_N_16,34.700000000000003,-0.019184225080692452,16,"40,80,160",reduced_scale
finite_N_16,34.800000000000004,-0.019240916711409786,16,"40,80,160",reduced_scale
finite_N_16,34.899999999999999,-0.019291775188338744,16,"40,80,160",reduced_scale
finite_N_16,35,-0.01933638684905158,16,"40,80,160",reduced_scale
finite_N_16,35.100000000000001,-0.019374428175012472,16,"40,80,160",reduced_scale
finite_N_16,35.200000000000003,-0.01940566657772131,16,"40,80,160",reduced_scale
finite_N_16,35.300000000000004,-0.019429960054862475,16,"40,80,160",reduced_scale
finite_N_16,35.399999999999999,-0.019447255759946526,16,"40,80,160",reduced_scale
finite_N_16,35.5,-0.019457587540595907,16,"40,80,160",reduced_scale
finite_N_16,35.600000000000001,-0.019461072511212495,16,"40,80,160",reduced_scale
finite_N_16,35.700000000000003,-0.019457906735190319,16,"40,80,160",reduced_scale
finite_N_16,35.800000000000004,-0.019448360100017388,16,"40,80,160",reduced_scale
finite_N_16,35.899999999999999,-0.019432770475500721,16,"40,80,160",reduced_scale
finite_N_16,36,-0.019411537250901424,16,"40,80,160",reduced_scale
finite_N_16,36.100000000000001,-0.019385114350965665,16,"40,80,160",reduced_scale
finite_N_16,36.200000000000003,-0.019354002833678684,16,"40,80,160",reduced_scale
finite_N_16,36.300000000000004,-0.019318743174061723,16,"40,80,160",reduced_scale
finite_N_16,36.399999999999999,-0.019279907338509362,16,"40,80,160",reduced_scale
finite_N_16,36.5,-0.019238090753069044,16,"40,80,160",reduced_scale
finite_N_16,36.600000000000001,-0.019193904266750536,16,"40,80,160",reduced_scale
finite_N_16,36.700000000000003,-0.019147966207496637,16,"40,80,160",reduced_scale
finite_N_16,36.800000000000004,-0.019100894623923399,16,"40,80,160",reduced_scale
finite_N_16,36.899999999999999,-0.019053299800446257,16,"40,80,160",reduced_scale
finite_N_16,37,-0.01900577712704192,16,"40,80,160",reduced_scale
finite_N_16,37.100000000000001,-0.018958900397768964,16,"40,80,160",reduced_scale
finite_N_16,37.200000000000003,-0.018913215604389428,16,"40,80,160",reduced_scale
finite_N_16,37.300000000000004,-0.018869235283121389,16,"40,80,160",reduced_scale
finite_N_16,37.399999999999999,-0.018827433463825205,16,"40,80,160",reduced_scale
finite_N_16,37.5,-0.018788241261903999,16,"40,80,160",reduced_scale
finite_N_16,37.600000000000001,-0.018752043144004266,16,"40,80,160",reduced_scale
finite_N_16,37.700000000000003,-0.018719173889348656,16,"40,80,160",reduced_scale
finite_N_16,37.800000000000004,-0.018689916259338642,16,"40,80,160",reduced_scale
finite_N_16,37.899999999999999,-0.018664499379035797,16,"40,80,160",reduced_scale
finite_N_16,38,-0.018643097825372976,16,"40,80,160",reduced_scale
finite_N_16,38.100000000000001,-0.018625831408555532,16,"40,80,160",reduced_scale
finite_N_16,38.200000000000003,-0.018612765625178929,16,"40,80,160",reduced_scale
finite_N_16,38.300000000000004,-0.018603912754190838,16,"40,80,160",reduced_scale
finite_N_16,38.400000000000006,-0.018599233560035913,16,"40,80,160",reduced_scale
finite_N_16,38.5,-0.018598639561199917,16,"40,80,160",reduced_scale
finite_N_16,38.600000000000001,-0.018601995816967622,16,"40,80,160",reduced_scale
finite_N_16,38.700000000000003,-0.018609124180568287,16,"40,80,160",reduced_scale
finite_N_16,38.800000000000004,-0.01861980696302977,16,"40,80,160",reduced_scale
finite_N_16,38.900000000000006,-0.018633790949020457,16,"40,80,160",reduced_scale
finite_N_16,39,-0.018650791703733453,16,"40,80,160",reduced_scale
finite_N_16,39.100000000000001,-0.01867049810845909,16,"40,80,160",reduced_scale
finite_N_16,39.200000000000003,-0.018692577061889051,16,"40,80,160",reduced_scale
finite_N_16,39.300000000000004,-0.018716678284376221,16,"40,80,160",reduced_scale
finite_N_16,39.400000000000006,-0.018742439163310694,16,"40,80,160",reduced_scale
finite_N_16,39.5,-0.018769489579426007,16,"40,80,160",reduced_scale
finite_N_16,39.600000000000001,-0.01879745665617481,16,"40,80,160",reduced_scale
finite_N_16,39.700000000000003,-0.018825969377259825,16,"40,80,160",reduced_scale
finite_N_16,39.800000000000004,-0.018854663020915798,16,"40,80,160",reduced_scale
finite_N_16,39.900000000000006,-0.018883183363548463,16,"40,80,160",reduced_scale
finite_N_16,40,-0.018911190609783614,16,"40,80,160",reduced_scale
finite_N_16,40.100000000000001,-0.018938363010789681,16,"40,80,160",reduced_scale
finite_N_16,40.200000000000003,-0.018964400137846595,16,"40,80,160",reduced_scale
finite_N_16,40.300000000000004,-0.01898902578346166,16,"40,80,160",reduced_scale
finite_N_16,40.400000000000006,-0.019011990467814578,16,"40,80,160",reduced_scale
finite_N_16,40.5,-0.019033073533872201,16,"40,80,160",reduced_scale
finite_N_16,40.600000000000001,-0.019052084820081708,16,"40,80,160",reduced_scale
finite_N_16,40.700000000000003,-0.019068865905058789,16,"40,80,160",reduced_scale
finite_N_16,40.800000000000004,-0.019083290924072221,16,"40,80,160",reduced_scale
finite_N_16,40.900000000000006,-0.01909526696232525,16,"40,80,160",reduced_scale
finite_N_16,41,-0.019104734034992629,16,"40,80,160",reduced_scale
finite_N_16,41.100000000000001,-0.019111664668635987,16,"40,80,160",reduced_scale
finite_N_16,41.200000000000003,-0.019116063102945974,16,"40,80,160",reduced_scale
finite_N_16,41.300000000000004,-0.019117964135703481,16,"40,80,160",reduced_scale
finite_N_16,41.400000000000006,-0.019117431637382564,16,"40,80,160",reduced_scale
finite_N_16,41.5,-0.019114556764904117,16,"40,80,160",reduced_scale
finite_N_16,41.600000000000001,-0.019109455906670247,16,"40,80,160",reduced_scale
finite_N_16,41.700000000000003,-0.019102268393150375,16,"40,80,160",reduced_scale
finite_N_16,41.800000000000004,-0.019093154008939482,16,"40,80,160",reduced_scale
finite_N_16,41.900000000000006,-0.019082290343367645,16,"40,80,160",reduced_scale
finite_N_16,42,-0.019069870017405621,16,"40,80,160",reduced_scale
finite_N_16,42.100000000000001,-0.019056097824799653,16,"40,80,160",reduced_scale
finite_N_16,42.200000000000003,-0.019041187825086722,16,"40,80,160",reduced_scale
finite_N_16,42.300000000000004,-0.019025360425416509,16,"40,80,160",reduced_scale
finite_N_16,42.400000000000006,-0.019008839486955344,16,"40,80,160",reduced_scale
finite_N_16,42.5,-0.018991849490105541,16,"40,80,160",reduced_scale
finite_N_16,42.600000000000001,-0.018974612790868189,16,"40,80,160",reduced_scale
finite_N_16,42.700000000000003,-0.018957346998447616,16,"40,80,160",reduced_scale
finite_N_16,42.800000000000004,-0.018940262501677498,16,"40,80,160",reduced_scale
finite_N_16,42.900000000000006,-0.018923560169085044,16,"40,80,160",reduced_scale
finite_N_16,43,-0.018907429244439777,16,"40,80,160",reduced_scale
finite_N_16,43.100000000000001,-0.018892045456502443,16,"40,80,160",reduced_scale
finite_N_16,43.200000000000003,-0.018877569358441718,16,"40,80,160",reduced_scale
finite_N_16,43.300000000000004,-0.018864144909062401,16,"40,80,160",reduced_scale
finite_N_16,43.400000000000006,-0.018851898304634275,16,"40,80,160",reduced_scale
finite_N_16,43.5,-0.018840937066765411,16,"40,80,160",reduced_scale
finite_N_16,43.600000000000001,-0.018831349388470846,16,"40,80,160",reduced_scale
finite_N_16,43.700000000000003,-0.018823203737380154,16,"40,80,160",reduced_scale
finite_N_16,43.800000000000004,-0.018816548711947149,16,"40,80,160",reduced_scale
finite_N_16,43.900000000000006,-0.018811413143600873,16,"40,80,160",reduced_scale
