Q,P_over_pi,R_over_2pi_kappa,branch_cut_argument,parameter_match
-0.82499999999999996,0.28454545454545455,-0.15548087631991855,-1.7402178371057222,paper_subset
-0.82499999999999996,0.29090909090909084,-0.14267379812196174,-1.7982347014116691,paper_subset
-0.82499999999999996,0.29727272727272724,-0.13059262747077716,-1.8565740875070889,paper_subset
-0.82499999999999996,0.30363636363636365,-0.11920652120635679,-1.9151427398949659,paper_subset
-0.82499999999999996,0.30999999999999994,-0.10848691183866344,-1.9738470365961618,paper_subset
-0.82499999999999996,0.31636363636363635,-0.098407307431555818,-2.0325931388041329,paper_subset
-0.82499999999999996,0.3227272727272727,-0.088943112199414032,-2.0912871408862395,paper_subset
-0.82499999999999996,0.3290909090909091,-0.080071465489171295,-2.149835220491882,paper_subset
-0.82499999999999996,0.33545454545454539,-0.071771097087727595,-2.2081437885275115,paper_subset
-0.82499999999999996,0.3418181818181818,-0.064022197034797682,-2.2661196387587763,paper_subset
-0.82499999999999996,0.3481818181818182,-0.056806298335193052,-2.3236700968006678,paper_subset
-0.82499999999999996,0.3545454545454545,-0.050106171154190096,-2.3807031682575057,paper_subset
-0.82499999999999996,0.3609090909090909,-0.043905727247073915,-2.4371276857759656,paper_subset
-0.82499999999999996,0.36727272727272725,-0.038189933521395575,-2.4928534547760695,paper_subset
-0.82499999999999996,0.3736363636363636,-0.032944733760078754,-2.547791397627206,paper_subset
-0.82499999999999996,0.37999999999999995,-0.028156977647331865,-2.6018536960387086,paper_subset
-0.82499999999999996,0.38636363636363635,-0.023814356339173646,-2.6549539314373698,paper_subset
-0.82499999999999996,0.39272727272727276,-0.019905343908038886,-2.7070072231075164,paper_subset
-0.82499999999999996,0.39909090909090905,-0.016419144067835682,-2.7579303638728159,paper_subset
-0.82499999999999996,0.40545454545454535,-0.013345641653378156,-2.8076419531029311,paper_subset
-0.82499999999999996,0.41181818181818181,-0.01067535838745972,-2.8560625268324147,paper_subset
-0.82499999999999996,0.41818181818181815,-0.008399412521040631,-2.9031146847838332,paper_subset
-0.82499999999999996,0.42454545454545445,-0.0065094819779612165,-2.948723214092106,paper_subset
-0.82499999999999996,0.43090909090909091,-0.0049977706761109809,-2.9928152095322491,paper_subset
-0.82499999999999996,0.4372727272727272,-0.0038569777327146452,-3.0353201900583615,paper_subset
-0.82499999999999996,0.44363636363636355,-0.0030802692929760324,-3.0761702114675673,paper_subset
-0.82499999999999996,0.45000000000000001,-0.002661252749284092,-3.1152999750088073,paper_subset
-0.81666666666666665,-0.25,1.6631508560893411,-2.5771096564393594,paper_subset
-0.81666666666666665,-0.24363636363636365,1.6480073357348761,-2.5212829201022955,paper_subset
-0.81666666666666665,-0.23727272727272727,1.6324687397921798,-2.4646229131216226,paper_subset
-0.81666666666666665,-0.23090909090909092,1.6165263663099174,-2.4072202065071764,paper_subset
-0.81666666666666665,-0.22454545454545452,1.6001709573382825,-2.3491665584740087,paper_subset
-0.81666666666666665,-0.21818181818181817,1.583392666153264,-2.2905547677668991,paper_subset
-0.81666666666666665,-0.21181818181818182,1.5661810220725392,-2.2314785253215792,paper_subset
-0.81666666666666665,-0.20545454545454545,1.5485248927582156,-2.1720322644997916,paper_subset
-0.81666666666666665,-0.1990909090909091,1.5304124439213389,-2.1123110101375815,paper_subset
-0.81666666666666665,-0.19272727272727275,1.5118310963739789,-2.0524102266481106,paper_subset
-0.81666666666666665,-0.18636363636363637,1.4927674804209616,-1.9924256654218162,paper_subset
-0.81666666666666665,-0.17999999999999999,1.4732073876503871,-1.9324532117678319,paper_subset
-0.81666666666666665,-0.17363636363636364,1.453135720277515,-1.8725887316413377,paper_subset
-0.81666666666666665,-0.16727272727272727,1.4325364383304824,-1.8129279184018525,paper_subset
-0.81666666666666665,-0.16090909090909092,1.4113925051523415,-1.7535661398474169,paper_subset
-0.81666666666666665,-0.15454545454545454,1.3896858319507635,-1.6945982857691873,paper_subset
-0.81666666666666665,-0.14818181818181819,1.3673972224798456,-1.6361186162701231,paper_subset
-0.81666666666666665,-0.14181818181818182,1.3445063194226283,-1.5782206110902317,paper_subset
-0.81666666666666665,-0.13545454545454544,1.3209915547060875,-1.5209968201792234,paper_subset
-0.81666666666666665,-0.12909090909090909,1.2968301068885404,-1.4645387157554328,paper_subset
-0.81666666666666665,-0.12272727272727273,1.2719978700042194,-1.4089365460874992,paper_subset
-0.81666666666666665,-0.11636363636363636,1.2464694399587004,-1.3542791912325249,paper_subset
-0.81666666666666665,-0.11000000000000001,1.2202181269203087,-1.3006540209613222,paper_subset
-0.81666666666666665,-0.10363636363636365,1.1932160053971643,-1.2481467550978536,paper_subset
-0.81666666666666665,-0.097272727272727275,1.1654340181811111,-1.1968413264961082,paper_subset
-0.81666666666666665,-0.090909090909090912,1.1368421565803655,-1.1468197468734533,paper_subset
-0.81666666666666665,-0.084545454545454549,1.1074097480674447,-1.098161975714919,paper_subset
-0.81666666666666665,-0.0781818181818182,1.077105894660519,-1.0509457924579788,paper_subset
-0.81666666666666665,-0.071818181818181837,1.0459001225017679,-1.0052466721621323,paper_subset
-0.81666666666666665,-0.06545454545454546,1.0137633273041744,-0.96113766486203978,paper_subset
-0.81666666666666665,-0.059090909090909104,0.98066913463889116,-0.91868927879705642,paper_subset
-0.81666666666666665,-0.05272727272727272,0.94659584277289632,-0.87796936770382339,paper_subset
-0.81666666666666665,-0.046363636363636371,0.9115291851235916,-0.83904302235208572,paper_subset
-0.81666666666666665,-0.040000000000000022,0.87546624804864059,-0.80197246649710929,paper_subset
-0.81666666666666665,-0.033636363636363638,0.83842101949328363,-0.76681695741501921,paper_subset
-0.81666666666666665,-0.027272727272727285,0.80043224040471561,-0.73363269118005858,paper_subset
-0.81666666666666665,-0.020909090909090901,0.76157450197730991,-0.70247271283517176,paper_subset
-0.81666666666666665,-0.014545454545454551,0.72197389436535231,-0.6733868315995164,paper_subset
-0.81666666666666665,-0.0081818181818181998,0.68182996871042234,-0.64642154124843487,paper_subset
-0.81666666666666665,-0.0018181818181818143,0.64144627937898702,-0.62161994579316415,paper_subset
-0.81666666666666665,0.0045454545454545357,0.60127216120614713,-0.59902169057908372,paper_subset
-0.81666666666666665,0.010909090909090886,0.56195822665238615,-0.57866289891263678,paper_subset
-0.81666666666666665,0.017272727272727273,0.52442634540866573,-0.56057611431823329,paper_subset
-0.81666666666666665,0.023636363636363622,0.48994964762216531,-0.54479024851743363,paper_subset
-0.81666666666666665,0.029999999999999971,0.46022625463368194,-0.53133053521356532,paper_subset
-0.81666666666666665,0.036363636363636355,0.43740882938365572,-0.52021848975565455,paper_subset
-0.81666666666666665,0.042727272727272704,0.4240226422668959,-0.51147187474614575,paper_subset
-0.81666666666666665,0.049090909090909095,0.42268658470021325,-0.50510467164738304,paper_subset
-0.81666666666666665,0.055454545454545444,0.43559046518593275,-0.50112705843224736,paper_subset
-0.81666666666666665,0.061818181818181793,0.46382434695549624,-0.49954539331466874,paper_subset
-0.81666666666666665,0.068181818181818177,-1.4931470997038649,-0.50036220458602076,paper_subset
-0.81666666666666665,0.074545454545454526,-1.4375231428216646,-0.50357618657365011,paper_subset
-0.81666666666666665,0.080909090909090917,-1.3726329002858391,-0.50918220172799189,paper_subset
-0.81666666666666665,0.087272727272727224,-1.3021160746057072,-0.51717128883494135,paper_subset
-0.81666666666666665,0.093636363636363615,-1.2292265535673641,-0.52753067734035586,paper_subset
-0.81666666666666665,0.10000000000000001,-1.1564748685158424,-0.54024380776377856,paper_subset
-0.81666666666666665,0.10636363636363631,-1.0855797785903656,-0.55529035816876893,paper_subset
-0.81666666666666665,0.1127272727272727,-1.0175917036324249,-0.57264627664751133,paper_subset
-0.81666666666666665,0.11909090909090908,-0.95306729453979,-0.59228381976778599,paper_subset
-0.81666666666666665,0.12545454545454546,-0.89222953489071621,-0.61417159692083967,paper_subset
-0.81666666666666665,0.13181818181818178,-0.83509103762772952,-0.63827462049926686,paper_subset
-0.81666666666666665,0.13818181818181818,-0.78154035597960347,-0.66455436182469518,paper_subset
-0.81666666666666665,0.14454545454545456,-0.73139887732735487,-0.69296881273586708,paper_subset
-0.81666666666666665,0.15090909090909088,-0.68445673122046968,-0.72347255273867916,paper_subset
-0.81666666666666665,0.15727272727272726,-0.64049460948151948,-0.75601682161083383,paper_subset
-0.81666666666666665,0.16363636363636364,-0.59929648107331768,-0.79054959734504204,paper_subset
-0.81666666666666665,0.16999999999999996,-0.56065657700887839,-0.8270156793061938,paper_subset
-0.81666666666666665,0.17636363636363633,-0.52438284883805619,-0.86535677646956222,paper_subset
-0.81666666666666665,0.18272727272727274,-0.49029830659420826,-0.90551160059899338,paper_subset
-0.81666666666666665,0.18909090909090903,-0.45824111906186027,-0.9474159642161406,paper_subset
-0.81666666666666665,0.19545454545454544,-0.42806402366508445,-0.99100288320413732,paper_subset
-0.81666666666666665,0.20181818181818181,-0.39963338083391398,-1.0362026838816913,paper_subset
-0.81666666666666665,0.20818181818181819,-0.37282807439909482,-1.0829431143764521,paper_subset
-0.81666666666666665,0.21454545454545451,-0.34753837650196556,-1.1311494601196144,paper_subset
-0.81666666666666665,0.22090909090909089,-0.32366484411702368,-1.1807446632771421,paper_subset
-0.81666666666666665,0.22727272727272729,-0.30111728277715288,-1.2316494459266989,paper_subset
-0.81666666666666665,0.23363636363636359,-0.27981379402316597,-1.2837824367833917,paper_subset
-0.81666666666666665,0.23999999999999999,-0.25967991178792527,-1.3370603012717557,paper_subset
-0.81666666666666665,0.24636363636363637,-0.24064782642873309,-1.3913978747360529,paper_subset
-0.81666666666666665,0.25272727272727269,-0.22265569159266194,-1.4467082985759594,paper_subset
-0.81666666666666665,0.25909090909090909,-0.20564700737913238,-1.502903159090021,paper_subset
-0.81666666666666665,0.26545454545454544,-0.18957007262665218,-1.559892628804936,paper_subset
-0.81666666666666665,0.27181818181818179,-0.17437749914327649,-1.6175856100647532,paper_subset
-0.81666666666666665,0.27818181818181814,-0.16002578104218471,-1.6758898806504596,paper_subset
-0.81666666666666665,0.28454545454545455,-0.14647491286229658,-1.7347122411971752,paper_subset
-0.81666666666666665,0.29090909090909084,-0.13368805074486276,-1.7939586641733207,paper_subset
-0.81666666666666665,0.29727272727272724,-0.12163121153914531,-1.8535344441836097,paper_subset
-0.81666666666666665,0.30363636363636365,-0.11027300528904486,-1.913344349355601,paper_subset
-0.81666666666666665,0.30999999999999994,-0.099584397089822585,-1.9732927735678294,paper_subset
-0.81666666666666665,0.31636363636363635,-0.08953849479194724,-2.0332838892761727,paper_subset
-0.81666666666666665,0.3227272727272727,-0.080110359465630623,-2.0932218006941596,paper_subset
-0.81666666666666665,0.3290909090909091,-0.071276835926270252,-2.153010697082367,paper_subset
-0.81666666666666665,0.33545454545454539,-0.063016400961130412,-2.2125550059018657,paper_subset
-0.81666666666666665,0.3418181818181818,-0.055309027195331678,-2.2717595455869084,paper_subset
-0.81666666666666665,0.3481818181818182,-0.048136060795009733,-2.3305296776926396,paper_subset
-0.81666666666666665,0.3545454545454545,-0.041480111431723379,-2.3887714581746327,paper_subset
-0.81666666666666665,0.3609090909090909,-0.035324953128928763,-2.4463917875584276,paper_subset
-0.81666666666666665,0.36727272727272725,-0.029655434782332377,-2.5032985597590183,paper_subset
-0.81666666666666665,0.3736363636363636,-0.024457399294537937,-2.5594008093124145,paper_subset
-0.81666666666666665,0.37999999999999995,-0.019717610393599368,-2.6146088567839176,paper_subset
-0.81666666666666665,0.38636363636363635,-0.015423686317461549,-2.6688344521206773,paper_subset
-0.81666666666666665,0.39272727272727276,-0.011564039644110213,-2.7219909157193838,paper_subset
-0.81666666666666665,0.39909090909090905,-0.008127822632500328,-2.7739932769835969,paper_subset
-0.81666666666666665,0.40545454545454535,-0.0051048775137279012,-2.8247584101492293,paper_subset
-0.81666666666666665,0.41181818181818181,-0.002485691236888939,-2.8742051671610613,paper_subset
-0.81666666666666665,0.41818181818181815,-0.00026135423092387002,-2.9222545073878887,paper_subset
-0.81666666666666665,0.42454545454545445,0.0015764772064522726,-2.9688296239689631,paper_subset
-0.81666666666666665,0.43090909090909091,0.0030356152379164012,-3.0138560665897383,paper_subset
-0.81666666666666665,0.4372727272727272,0.0041233718405852262,-3.0572618604906805,paper_subset
-0.81666666666666665,0.44363636363636355,0.0048465874579068239,-3.0989776215189146,paper_subset
-0.81666666666666665,0.45000000000000001,0.0052116571925366045,-3.1389366670387751,paper_subset
-0.80833333333333335,-0.25,1.667203144380675,-2.5887250820393355,paper_subset
-0.80833333333333335,-0.24363636363636365,1.6519306015212267,-2.5317747268281505,paper_subset
-0.80833333333333335,-0.23727272727272727,1.636257816348224,-2.4739743298224024,paper_subset
-0.80833333333333335,-0.23090909090909092,1.6201757028908561,-2.4154162849451533,paper_subset
-0.80833333333333335,-0.22454545454545452,1.6036745828366346,-2.3561941972194376,paper_subset
-0.80833333333333335,-0.21818181818181817,1.5867441484340037,-2.29640273314065,paper_subset
-0.80833333333333335,-0.21181818181818182,1.569373422373004,-2.2361374693521707,paper_subset
-0.80833333333333335,-0.20545454545454545,1.5515507144379128,-2.1754947398661222,paper_subset
-0.80833333333333335,-0.1990909090909091,1.5332635747264409,-2.1145714820734693,paper_subset
-0.80833333333333335,-0.19272727272727275,1.5144987432379502,-2.0534650817896187,paper_subset
-0.80833333333333335,-0.18636363636363637,1.4952420956514105,-1.9922732175832114,paper_subset
-0.80833333333333335,-0.17999999999999999,1.4754785851469163,-1.9310937046369534,paper_subset
-0.80833333333333335,-0.17363636363636364,1.4551921801784582,-1.870024338390063,paper_subset
-0.80833333333333335,-0.16727272727272727,1.4343657981887086,-1.8091627382122808,paper_subset
-0.80833333333333335,-0.16090909090909092,1.4129812353801949,-1.7486061913593292,paper_subset
-0.80833333333333335,-0.15454545454545454,1.3910190928372956,-1.6884514974592504,paper_subset
-0.80833333333333335,-0.14818181818181819,1.3684586995518022,-1.6287948137782222,paper_subset
-0.80833333333333335,-0.14181818181818182,1.3452780332718399,-1.5697315015131865,paper_subset
-0.80833333333333335,-0.13545454545454544,1.321453640611933,-1.5113559733569961,paper_subset
-0.80833333333333335,-0.12909090909090909,1.2969605585902519,-1.4537615425797423,paper_subset
-0.80833333333333335,-0.12272727272727273,1.2717722407805871,-1.3970402738675129,paper_subset
-0.80833333333333335,-0.11636363636363636,1.2458604926986838,-1.3412828361570091,paper_subset
-0.80833333333333335,-0.11000000000000001,1.2191954230514073,-1.2865783577012677,paper_subset
-0.80833333333333335,-0.10363636363636365,1.1917454202995788,-1.2330142835981692,paper_subset
-0.80833333333333335,-0.097272727272727275,1.1634771679604907,-1.1806762360094618,paper_subset
-0.80833333333333335,-0.090909090909090912,1.1343557176925378,-1.129647877293757,paper_subset
-0.80833333333333335,-0.084545454545454549,1.1043446471695477,-1.0800107762722648,paper_subset
-0.80833333333333335,-0.0781818181818182,1.0734063410960699,-1.0318442778410479,paper_subset
-0.80833333333333335,-0.071818181818181837,1.0415024499436616,-0.98522537613822281,paper_subset
-0.80833333333333335,-0.06545454545454546,1.0085946043158682,-0.94022859146884485,paper_subset
-0.80833333333333335,-0.059090909090909104,0.97464549653974042,-0.89692585118421642,paper_subset
-0.80833333333333335,-0.05272727272727272,0.93962048995392988,-0.85538637470602819,paper_subset
-0.80833333333333335,-0.046363636363636371,0.90348998752839071,-0.81567656287912915,paper_subset
-0.80833333333333335,-0.040000000000000022,0.86623289534708181,-0.77785989182978921,paper_subset
-0.80833333333333335,-0.033636363636363638,0.82784166825650862,-0.74199681149912289,paper_subset
-0.80833333333333335,-0.027272727272727285,0.78832964608937039,-0.70814464901387231,paper_subset
-0.80833333333333335,-0.020909090909090901,0.74774170837211473,-0.6763575170490046,paper_subset
-0.80833333333333335,-0.014545454545454551,0.70616972914573883,-0.64668622732861358,paper_subset
-0.80833333333333335,-0.0081818181818181998,0.6637749363154305,-0.6191782094033873,paper_subset
-0.80833333333333335,-0.0018181818181818143,0.62082007910408044,-0.59387743483448197,paper_subset
-0.80833333333333335,0.0045454545454545357,0.57771518995857551,-0.57082434690499007,paper_subset
-0.80833333333333335,0.010909090909090886,0.53508132575244138,-0.55005579597136012,paper_subset
-0.80833333333333335,0.017272727272727273,0.49383596689095038,-0.53160498055810801,paper_subset
-0.80833333333333335,0.023636363636363622,0.45529937647964369,-0.51550139428998532,paper_subset
-0.80833333333333335,0.029999999999999971,0.42130857502800867,-0.50177077874642362,paper_subset
-0.80833333333333335,0.036363636363636355,0.39429798272217015,-0.4904350823136252,paper_subset
-0.80833333333333335,0.042727272727272704,0.37725990231597345,-0.48151242510007242,paper_subset
-0.80833333333333335,0.049090909090909095,0.37345236444041319,-0.4750170699715377,paper_subset
-0.80833333333333335,0.055454545454545444,0.38574517369348238,-0.47095939975189616,paper_subset
-0.80833333333333335,0.061818181818181793,0.41568842452347354,-0.46934590062618375,paper_subset
-0.80833333333333335,0.068181818181818177,-1.5372775728257249,-0.47017915177242897,paper_subset
-0.80833333333333335,0.074545454545454526,-1.4759137434470695,-0.47345782123884272,paper_subset
-0.80833333333333335,0.080909090909090917,-1.4044147875084261,-0.4791766680729368,paper_subset
-0.80833333333333335,0.087272727272727224,-1.3272486726586532,-0.48732655069919062,paper_subset
-0.80833333333333335,0.093636363636363615,-1.2482405261616556,-0.49789444153185447,paper_subset
-0.80833333333333335,0.10000000000000001,-1.1701807293910593,-0.5108634477995444,paper_subset
-0.80833333333333335,0.10636363636363631,-1.0948510534325067,-0.5262128385483329,paper_subset
-0.80833333333333335,0.1127272727272727,-1.0232424190339311,-0.5439180777801762,paper_subset
-0.80833333333333335,0.11909090909090908,-0.95580046457610157,-0.56395086367370006,paper_subset
-0.80833333333333335,0.12545454545454546,-0.89262705855118318,-0.58627917382465689,paper_subset
-0.80833333333333335,0.13181818181818178,-0.83362329958762593,-0.61086731643373238,paper_subset
-0.80833333333333335,0.13818181818181818,-0.77858289939021808,-0.63767598735988074,paper_subset
-0.80833333333333335,0.14454545454545456,-0.72724988109214361,-0.66666233294798305,paper_subset
-0.80833333333333335,0.15090909090909088,-0.67935266942716011,-0.6977800185304095,paper_subset
-0.80833333333333335,0.15727272727272726,-0.63462330631371089,-0.73097930249297582,paper_subset
-0.80833333333333335,0.16363636363636364,-0.59280759444890352,-0.76620711578690237,paper_subset
-0.80833333333333335,0.16999999999999996,-0.55366985074690911,-0.80340714675967795,paper_subset
-0.80833333333333335,0.17636363636363633,-0.51699454257401012,-0.84251993116922796,paper_subset
-0.80833333333333335,0.18272727272727274,-0.48258618439380296,-0.88348294723748966,paper_subset
-0.80833333333333335,0.18909090909090903,-0.45026831737847017,-0.92623071559146375,paper_subset
-0.80833333333333335,0.19545454545454544,-0.41988205546435797,-0.97069490393197988,paper_subset
-0.80833333333333335,0.20181818181818181,-0.39128447620439327,-1.0168044362628614,paper_subset
-0.80833333333333335,0.20818181818181819,-0.3643470116758053,-1.0644856065058919,paper_subset
-0.80833333333333335,0.21454545454545451,-0.33895392148765713,-1.113662196319966,paper_subset
-0.80833333333333335,0.22090909090909089,-0.31500088691472122,-1.164255596936095,paper_subset
-0.80833333333333335,0.22727272727272729,-0.29239374037836174,-1.2161849348135036,paper_subset
-0.80833333333333335,0.23363636363636359,-0.27104733062341851,-1.2693672009159727,paper_subset
-0.80833333333333335,0.23999999999999999,-0.25088451658745564,-1.3237173834017661,paper_subset
-0.80833333333333335,0.24636363636363637,-0.23183527944903498,-1.3791486035150413,paper_subset
-0.80833333333333335,0.25272727272727269,-0.21383594105570522,-1.4355722544615246,paper_subset
-0.80833333333333335,0.25909090909090909,-0.19682847689399671,-1.4928981430464545,paper_subset
-0.80833333333333335,0.26545454545454544,-0.18075991238826167,-1.551034633848384,paper_subset
-0.80833333333333335,0.27181818181818179,-0.16558179225657313,-1.6098887956983838,paper_subset
-0.80833333333333335,0.27818181818181814,-0.15124971370910123,-1.6693665502304991,paper_subset
-0.80833333333333335,0.28454545454545455,-0.13772291533424372,-1.7293728222659963,paper_subset
-0.80833333333333335,0.29090909090909084,-0.12496391452011225,-1.7898116917910176,paper_subset
-0.80833333333333335,0.29727272727272724,-0.11293818717501468,-1.850586547284707,paper_subset
-0.80833333333333335,0.30363636363636365,-0.10161388432988167,-1.9116002401527026,paper_subset
-0.80833333333333335,0.30999999999999994,-0.090961580928112837,-1.972755240019147,paper_subset
-0.80833333333333335,0.31636363636363635,-0.080954052739490912,-2.0339537906289773,paper_subset
-0.80833333333333335,0.3227272727272727,-0.071566077882676687,-2.0950980661112721,paper_subset
-0.80833333333333335,0.3290909090909091,-0.062774259914384165,-2.1560903273538932,paper_subset
-0.80833333333333335,0.33545454545454539,-0.054556869851586434,-2.2168330782394321,paper_subset
-0.80833333333333335,0.3418181818181818,-0.046893704844512461,-2.2772292214927381,paper_subset
-0.80833333333333335,0.3481818181818182,-0.03976596152043535,-2.3371822138908902,paper_subset
-0.80833333333333335,0.3545454545454545,-0.033156122278191993,-2.3965962205875209,paper_subset
-0.80833333333333335,0.3609090909090909,-0.027047853036987916,-2.4553762683047999,paper_subset
-0.80833333333333335,0.36727272727272725,-0.02142591113556748,-2.5134283971481977,paper_subset
-0.80833333333333335,0.3736363636363636,-0.016276062243736577,-2.5706598108013585,paper_subset
-0.80833333333333335,0.37999999999999995,-0.011585005291385847,-2.6269790248609963,paper_subset
-0.80833333333333335,0.38636363636363635,-0.0073403045438219308,-2.6822960130746907,paper_subset
-0.80833333333333335,0.39272727272727276,-0.0035303280592593796,-2.7365223512478378,paper_subset
-0.80833333333333335,0.39909090909090905,-0.00014419185705067877,-2.7895713585897033,paper_subset
-0.80833333333333335,0.40545454545454535,0.0028282907942358852,-2.8413582362726539,paper_subset
-0.80833333333333335,0.41181818181818181,0.0053966554897672487,-2.8918002029830632,paper_subset
-0.80833333333333335,0.41818181818181815,0.0075698286623134851,-2.9408166272472229,paper_subset
-0.80833333333333335,0.42454545454545445,0.0093561658236759968,-2.9883291563207433,paper_subset
-0.80833333333333335,0.43090909090909091,0.010763486433786017,-3.0342618414353977,paper_subset
-0.80833333333333335,0.4372727272727272,0.01179910571680111,-3.0785412592032055,paper_subset
-0.80833333333333335,0.44363636363636355,0.012469863707758709,-3.1210966289837163,paper_subset
-0.80833333333333335,0.45000000000000001,0.012782151781860056,-3.1618599260268412,paper_subset
-0.80000000000000004,-0.25,1.6711512522329952,-2.5999999999999996,paper_subset
-0.80000000000000004,-0.24363636363636365,1.6557578472313412,-2.5419589649410792,paper_subset
-0.80000000000000004,-0.23727272727272727,1.6399594098519523,-2.483051608585007,paper_subset
-0.80000000000000004,-0.23090909090909092,1.6237464964331418,-2.4233720943291464,paper_subset
-0.80000000000000004,-0.22454545454545452,1.6071090370218688,-2.3630158198651081,paper_subset
-0.80000000000000004,-0.21818181818181817,1.5900362942085124,-2.3020792646855623,paper_subset
-0.80000000000000004,-0.21181818181818182,1.5725168183565332,-2.2406598358617851,paper_subset
-0.80000000000000004,-0.20545454545454545,1.5545383989233994,-2.1788557123384762,paper_subset
-0.80000000000000004,-0.1990909090909091,1.5360880115511422,-2.1167656879947381,paper_subset
-0.80000000000000004,-0.19272727272727275,1.5171517605901086,-2.0544890137220753,paper_subset
-0.80000000000000004,-0.18636363636363637,1.4977148167101622,-1.9921252387718662,paper_subset
-0.80000000000000004,-0.17999999999999999,1.4777613492528578,-1.9297740516259072,paper_subset
-0.80000000000000004,-0.17363636363636364,1.457274452990603,-1.86753512064439,paper_subset
-0.80000000000000004,-0.16727272727272727,1.4362360689908169,-1.8055079347460501,paper_subset
-0.80000000000000004,-0.16090909090909092,1.4146268993437225,-1.7437916443751511,paper_subset
-0.80000000000000004,-0.15454545454545454,1.392426315614314,-1.6824849030095168,paper_subset
-0.80000000000000004,-0.14818181818181819,1.3696122610402079,-1.6216857094629689,paper_subset
-0.80000000000000004,-0.14181818181818182,1.3461611467429127,-1.5614912512342405,paper_subset
-0.80000000000000004,-0.13545454545454544,1.3220477425863819,-1.5019977491527816,paper_subset
-0.80000000000000004,-0.12909090909090909,1.297245063854652,-1.4433003035697798,paper_subset
-0.80000000000000004,-0.12272727272727273,1.2717242557025723,-1.385492742340269,paper_subset
-0.80000000000000004,-0.11636363636363636,1.2454544784642416,-1.328667470839322,paper_subset
-0.80000000000000004,-0.11000000000000001,1.2184027985324779,-1.2729153242520777,paper_subset
-0.80000000000000004,-0.10363636363636365,1.190534091865866,-1.2183254223737132,paper_subset
-0.80000000000000004,-0.097272727272727275,1.1618109705522495,-1.1649850271514723,paper_subset
-0.80000000000000004,-0.090909090909090912,1.1321937477188495,-1.1129794031964577,paper_subset
-0.80000000000000004,-0.084545454545454549,1.1016404631061609,-1.0623916814881691,paper_subset
-0.80000000000000004,-0.0781818181818182,1.0701070018169434,-1.013302726489647,paper_subset
-0.80000000000000004,-0.071818181818181837,1.0375473536050746,-0.96579100688564656,paper_subset
-0.80000000000000004,-0.06545454545454546,1.003914081818021,-0.91993247015045942,paper_subset
-0.80000000000000004,-0.059090909090909104,0.96915910312193976,-0.87580042114589385,paper_subset
-0.80000000000000004,-0.05272727272727272,0.93323492652507711,-0.83346540494346222,paper_subset
-0.80000000000000004,-0.046363636363636371,0.8960965707311479,-0.7929950940581052,paper_subset
-0.80000000000000004,-0.040000000000000022,0.8577044842996483,-0.7544541802736846,paper_subset
-0.80000000000000004,-0.033636363636363638,0.81802895135873332,-0.71790427123318246,paper_subset
-0.80000000000000004,-0.027272727272727285,0.77705670358281576,-0.68340379195889667,paper_subset
-0.80000000000000004,-0.020909090909090901,0.7348008163260662,-0.65100789146005189,paper_subset
-0.80000000000000004,-0.014545454545454551,0.69131549883457799,-0.62076835457712143,paper_subset
-0.80000000000000004,-0.0081818181818181998,0.64671816681299887,-0.59273351920376971,paper_subset
-0.80000000000000004,-0.0018181818181818143,0.60122228269888278,-0.56694819901873839,paper_subset
-0.80000000000000004,0.0045454545454545357,0.55518587973211697,-0.54345361185119012,paper_subset
-0.80000000000000004,0.010909090909090886,0.50918223522583872,-0.52228731379401716,paper_subset
-0.80000000000000004,0.017272727272727273,0.46409994038188618,-0.50348313917043352,paper_subset
-0.80000000000000004,0.023636363636363622,0.42127708905302269,-0.48707114644981786,paper_subset
-0.80000000000000004,0.029999999999999971,0.38266251803578627,-0.473077570199254,paper_subset
-0.80000000000000004,0.036363636363636355,0.35096488288196548,-0.46152477914758161,paper_subset
-0.80000000000000004,0.042727272727272704,0.32968532789836108,-0.4524312404289883,paper_subset
-0.80000000000000004,0.049090909090909095,0.32284205717029152,-0.44581149006329834,paper_subset
-0.80000000000000004,0.055454545454545444,0.33417653704505362,-0.44167610972014826,paper_subset
-0.80000000000000004,0.061818181818181793,0.36587333397043237,-0.4400317098041906,paper_subset
-0.80000000000000004,0.068181818181818177,-1.5826247170408505,-0.44088091888836201,paper_subset
-0.80000000000000004,0.074545454545454526,-1.5148022987206402,-0.44422237951211119,paper_subset
-0.80000000000000004,0.080909090909090917,-1.4359616521297929,-0.45005075035129938,paper_subset
-0.80000000000000004,0.087272727272727224,-1.3515762323154599,-0.45835671475630368,paper_subset
-0.80000000000000004,0.093636363636363615,-1.2661017198931426,-0.46912699564468419,paper_subset
-0.80000000000000004,0.10000000000000001,-1.1825832892873012,-0.48234437672459207,paper_subset
-0.80000000000000004,0.10636363636363631,-1.1028089515456641,-0.49798773001501284,paper_subset
-0.80000000000000004,0.1127272727272727,-1.0276550465255216,-0.51603204961883797,paper_subset
-0.80000000000000004,0.11909090909090908,-0.95741495463594439,-0.5364484916947867,paper_subset
-0.80000000000000004,0.12545454545454546,-0.89204257695503997,-0.55920442056428032,paper_subset
-0.80000000000000004,0.13181818181818178,-0.83131166964404513,-0.58426346087956915,paper_subset
-0.80000000000000004,0.13818181818181818,-0.77491262766101388,-0.61158555576971718,paper_subset
