panel_id,trajectory_id,time,Q,P_over_pi,omega_0,kappa,omega_x,omega_z,parameter_match
S5a,10,37.125,0.67753292092841488,-0.076743876043598877,1.0,0.5,0.0,0.0,paper_subset
S5a,10,37.25,0.59170390731774869,-0.090952499429599348,1.0,0.5,0.0,0.0,paper_subset
S5a,10,37.375,0.48768416317161989,-0.10150999292381528,1.0,0.5,0.0,0.0,paper_subset
S5a,10,37.5,0.3673120830980014,-0.10898015215448598,1.0,0.5,0.0,0.0,paper_subset
S5a,10,37.625,0.23375787891413485,-0.11380411857088604,1.0,0.5,0.0,0.0,paper_subset
S5a,10,37.75,0.091407694777222506,-0.1162771900465719,1.0,0.5,0.0,0.0,paper_subset
S5a,10,37.875,-0.054470823117184812,-0.11655229707688111,1.0,0.5,0.0,0.0,paper_subset
S5a,10,38,-0.19824068780078127,-0.11464648171930028,1.0,0.5,0.0,0.0,paper_subset
S5a,10,38.125,-0.33448671892880505,-0.11044179168058728,1.0,0.5,0.0,0.0,paper_subset
S5a,10,38.25,-0.45855896165298926,-0.10367978744332843,1.0,0.5,0.0,0.0,paper_subset
S5a,10,38.375,-0.56695867416677648,-0.093955851288965025,1.0,0.5,0.0,0.0,paper_subset
S5a,10,38.5,-0.65750998280987627,-0.080732062239441738,1.0,0.5,0.0,0.0,paper_subset
S5a,10,38.625,-0.72932352009956369,-0.0634118439105847,1.0,0.5,0.0,0.0,paper_subset
S5a,10,38.75,-0.7826058341729335,-0.041551819622317639,1.0,0.5,0.0,0.0,paper_subset
S5a,10,38.875,-0.81838762420276789,-0.015273521832935892,1.0,0.5,0.0,0.0,paper_subset
S5a,10,39,-0.83823742555597658,0.014253689258478872,1.0,0.5,0.0,0.0,paper_subset
S5a,10,39.125,-0.8440068583843281,0.044750599169561735,1.0,0.5,0.0,0.0,paper_subset
S5a,10,39.25,-0.8376305178990322,0.073600259595207218,1.0,0.5,0.0,0.0,paper_subset
S5a,10,39.375,-0.8209853076209076,0.098932957771271202,1.0,0.5,0.0,0.0,paper_subset
S5a,10,39.5,-0.79580285835800257,0.12006523807004373,1.0,0.5,0.0,0.0,paper_subset
S5a,10,39.625,-0.76362375564120877,0.1371963901045645,1.0,0.5,0.0,0.0,paper_subset
S5a,10,39.75,-0.7257816115178819,0.15091768549157045,1.0,0.5,0.0,0.0,paper_subset
S5a,10,39.875,-0.68340658318395531,0.16188482623331146,1.0,0.5,0.0,0.0,paper_subset
S5a,10,40,-0.63744025633964385,0.1706760987167483,1.0,0.5,0.0,0.0,paper_subset
S5a,10,40.125,-0.58865619361666421,0.17775641720708973,1.0,0.5,0.0,0.0,paper_subset
S5a,10,40.25,-0.53768237664397012,0.18348465503375108,1.0,0.5,0.0,0.0,paper_subset
S5a,10,40.375,-0.48502326488912784,0.18813320548750526,1.0,0.5,0.0,0.0,paper_subset
S5a,10,40.5,-0.4310802242422288,0.19190768756825988,1.0,0.5,0.0,0.0,paper_subset
S5a,10,40.625,-0.37616976018302828,0.19496320611979093,1.0,0.5,0.0,0.0,paper_subset
S5a,10,40.75,-0.32053942350992604,0.19741677155687892,1.0,0.5,0.0,0.0,paper_subset
S5a,10,40.875,-0.26438149183838472,0.19935645695140866,1.0,0.5,0.0,0.0,paper_subset
S5a,10,41,-0.20784467357081365,0.20084802654920431,1.0,0.5,0.0,0.0,paper_subset
S5a,10,41.125,-0.15104412388288418,0.20193966809203992,1.0,0.5,0.0,0.0,paper_subset
S5a,10,41.25,-0.094070102920627202,0.20266531230516449,1.0,0.5,0.0,0.0,paper_subset
S5a,10,41.375,-0.036995579258610384,0.20304688135484919,1.0,0.5,0.0,0.0,paper_subset
S5a,10,41.5,0.020116910946952421,0.20309569867396743,1.0,0.5,0.0,0.0,paper_subset
S5a,10,41.625,0.077208864354426365,0.2028132029700537,1.0,0.5,0.0,0.0,paper_subset
S5a,10,41.75,0.13421959053738236,0.20219103761452792,1.0,0.5,0.0,0.0,paper_subset
S5a,10,41.875,0.1910798920025808,0.20121052642871098,1.0,0.5,0.0,0.0,paper_subset
S5a,10,42,0.24770537100309734,0.19984148056812515,1.0,0.5,0.0,0.0,paper_subset
S5a,10,42.125,0.30398907806890113,0.19804021792702184,1.0,0.5,0.0,0.0,paper_subset
S5a,10,42.25,0.35979319885815658,0.19574659076610373,1.0,0.5,0.0,0.0,paper_subset
S5a,10,42.375,0.41493946803201376,0.19287971307175181,1.0,0.5,0.0,0.0,paper_subset
S5a,10,42.5,0.4691980030308483,0.18933195321897542,1.0,0.5,0.0,0.0,paper_subset
S5a,10,42.625,0.52227422591900452,0.18496059724736005,1.0,0.5,0.0,0.0,paper_subset
S5a,10,42.75,0.57379364529801036,0.17957646963443852,1.0,0.5,0.0,0.0,paper_subset
S5a,10,42.875,0.62328431733672007,0.17292883768256095,1.0,0.5,0.0,0.0,paper_subset
S5a,10,43,0.67015699524153571,0.16468655591486461,1.0,0.5,0.0,0.0,paper_subset
S5a,10,43.125,0.71368350006519676,0.15441773857639821,1.0,0.5,0.0,0.0,paper_subset
S5a,10,43.25,0.75297418687404249,0.14157669259090153,1.0,0.5,0.0,0.0,paper_subset
S5a,10,43.375,0.7869565286710829,0.12552215699499331,1.0,0.5,0.0,0.0,paper_subset
S5a,10,43.5,0.81435805359300795,0.10561935450100371,1.0,0.5,0.0,0.0,paper_subset
S5a,10,43.625,0.83369874604522032,0.081506414650088038,1.0,0.5,0.0,0.0,paper_subset
S5a,10,43.75,0.84330023606562821,0.053554796121934867,1.0,0.5,0.0,0.0,paper_subset
S5a,10,43.875,0.84132155204534476,0.023287869520520407,1.0,0.5,0.0,0.0,paper_subset
S5a,10,44,0.82583309279037176,-0.0068001526414569694,1.0,0.5,0.0,0.0,paper_subset
S5a,10,44.125,0.79494056455521989,-0.034216007245150497,1.0,0.5,0.0,0.0,paper_subset
S5a,10,44.25,0.74696746651629631,-0.057433489374926025,1.0,0.5,0.0,0.0,paper_subset
S5a,10,44.375,0.68069507231415871,-0.076065063882193418,1.0,0.5,0.0,0.0,paper_subset
S5a,10,44.5,0.59564317794023991,-0.090438660900001286,1.0,0.5,0.0,0.0,paper_subset
S5a,10,44.625,0.49235233162242453,-0.10113608342583021,1.0,0.5,0.0,0.0,paper_subset
S5a,10,44.75,0.37260612993088016,-0.10872483346655608,1.0,0.5,0.0,0.0,paper_subset
S5a,10,44.875,0.2395202163824337,-0.11365193198723215,1.0,0.5,0.0,0.0,paper_subset
S5a,10,45,0.097435358722052251,-0.1162187472400137,1.0,0.5,0.0,0.0,paper_subset
S5a,10,45.125,-0.048408193281982675,-0.11658397840213251,1.0,0.5,0.0,0.0,paper_subset
S5a,10,45.25,-0.19237716197229923,-0.11477024980590417,1.0,0.5,0.0,0.0,paper_subset
S5a,10,45.375,-0.32903556135943313,-0.11066529715694919,1.0,0.5,0.0,0.0,paper_subset
S5a,10,45.5,-0.45369255496075633,-0.10401667387185784,1.0,0.5,0.0,0.0,paper_subset
S5a,10,45.625,-0.56279657034280139,-0.094425814906882996,1.0,0.5,0.0,0.0,paper_subset
S5a,10,45.75,-0.65411614955052677,-0.081359495898916653,1.0,0.5,0.0,0.0,paper_subset
S5a,10,45.875,-0.72671140379068055,-0.064220609688918726,1.0,0.5,0.0,0.0,paper_subset
S5a,10,46,-0.78074841565640873,-0.042552599907301071,1.0,0.5,0.0,0.0,paper_subset
S5a,10,46.125,-0.81722940956435519,-0.0164432052687048,1.0,0.5,0.0,0.0,paper_subset
S5a,10,46.25,-0.83770596049869828,0.012988121002026006,1.0,0.5,0.0,0.0,paper_subset
S5a,10,46.375,-0.84402232000786082,0.043498526431795165,1.0,0.5,0.0,0.0,paper_subset
S5a,10,46.5,-0.83811283628148914,0.072461899940082189,1.0,0.5,0.0,0.0,paper_subset
S5a,10,46.625,-0.82185888897987647,0.097962306751845002,1.0,0.5,0.0,0.0,paper_subset
S5a,10,46.75,-0.79699931013931213,0.11926960386190812,1.0,0.5,0.0,0.0,paper_subset
S5a,10,46.875,-0.76508311152075736,0.13655663885485583,1.0,0.5,0.0,0.0,paper_subset
S5a,10,47,-0.72745254773672208,0.15040641025432303,1.0,0.5,0.0,0.0,paper_subset
S5a,10,47.125,-0.68524599421762322,0.16147579510739415,1.0,0.5,0.0,0.0,paper_subset
S5a,10,47.25,-0.63941249170438652,0.17034748516150205,1.0,0.5,0.0,0.0,paper_subset
S5a,10,47.375,-0.59073214586510603,0.17749112154832844,1.0,0.5,0.0,0.0,paper_subset
S5a,10,47.5,-0.53983854377241058,0.18326962307253475,1.0,0.5,0.0,0.0,paper_subset
S5a,10,47.625,-0.48724086068080963,0.18795856816243151,1.0,0.5,0.0,0.0,paper_subset
S5a,10,47.75,-0.43334436879763388,0.19176600081511946,1.0,0.5,0.0,0.0,paper_subset
S5a,10,47.875,-0.37846876960886827,0.19484885362178764,1.0,0.5,0.0,0.0,paper_subset
S5a,10,48,-0.32286419314295411,0.19732551840594342,1.0,0.5,0.0,0.0,paper_subset
S5a,10,48.125,-0.26672497082412128,0.19928512439125917,1.0,0.5,0.0,0.0,paper_subset
S5a,10,48.25,-0.21020141072656434,0.20079425763624958,1.0,0.5,0.0,0.0,paper_subset
S5a,10,48.375,-0.15340988331710137,0.20190176225455383,1.0,0.5,0.0,0.0,paper_subset
S5a,10,48.5,-0.096441525241419884,0.20264211035099211,1.0,0.5,0.0,0.0,paper_subset
S5a,10,48.625,-0.039369884624918805,0.20303769035325223,1.0,0.5,0.0,0.0,paper_subset
S5a,10,48.75,0.017742199183924105,0.20310024755753506,1.0,0.5,0.0,0.0,paper_subset
S5a,10,48.875,0.074836179845114148,0.20283162551480793,1.0,0.5,0.0,0.0,paper_subset
S5a,10,49,0.13185158151553936,0.20222388121743171,1.0,0.5,0.0,0.0,paper_subset
S5a,10,49.125,0.18871968969888051,0.20125878608439499,1.0,0.5,0.0,0.0,paper_subset
S5a,10,49.25,0.24535688112430593,0.19990666389185421,1.0,0.5,0.0,0.0,paper_subset
S5a,10,49.375,0.30165730157458753,0.19812444510309038,1.0,0.5,0.0,0.0,paper_subset
S5a,10,49.5,0.35748459982872893,0.19585274077658726,1.0,0.5,0.0,0.0,paper_subset
S5a,10,49.625,0.41266240474614546,0.19301163369896152,1.0,0.5,0.0,0.0,paper_subset
S5a,10,49.75,0.46696322183733707,0.18949475153448991,1.0,0.5,0.0,0.0,paper_subset
S5a,10,49.875,0.52009545919466982,0.18516104283050364,1.0,0.5,0.0,0.0,paper_subset
S5a,10,50,0.57168828013786221,0.17982353738265977,1.0,0.5,0.0,0.0,paper_subset
S5a,10,50.125,0.62127416155603665,0.17323441304058451,1.0,0.5,0.0,0.0,paper_subset
S5a,10,50.25,0.66826916581383788,0.16506628048096933,1.0,0.5,0.0,0.0,paper_subset
S5a,10,50.375,0.71195133725612691,0.15489180469235689,1.0,0.5,0.0,0.0,paper_subset
S5a,10,50.5,0.75143818691697861,0.14217000719282782,1.0,0.5,0.0,0.0,paper_subset
S5a,10,50.625,0.78566517595826324,0.12626239732141828,1.0,0.5,0.0,0.0,paper_subset
S5a,10,50.75,0.8133683850583342,0.10653003641976434,1.0,0.5,0.0,0.0,paper_subset
S5a,10,50.875,0.83307638994548427,0.082591623744510761,1.0,0.5,0.0,0.0,paper_subset
S5a,10,51,0.8431185783758085,0.054777855294491883,1.0,0.5,0.0,0.0,paper_subset
S5a,10,51.125,0.84165957958413773,0.024561739013975483,1.0,0.5,0.0,0.0,paper_subset
S5a,10,51.25,0.8267713633524767,-0.0055874887611505218,1.0,0.5,0.0,0.0,paper_subset
S5a,10,51.375,0.79655498756812892,-0.033153373491277366,1.0,0.5,0.0,0.0,paper_subset
S5a,10,51.5,0.74932045693201299,-0.056559975084211518,1.0,0.5,0.0,0.0,paper_subset
S5a,10,51.625,0.68382460847507154,-0.075378858347661087,1.0,0.5,0.0,0.0,paper_subset
S5a,10,51.75,0.59955073567869677,-0.08991847159151338,1.0,0.5,0.0,0.0,paper_subset
S5a,10,51.875,0.49699185485474179,-0.10075681828041637,1.0,0.5,0.0,0.0,paper_subset
S5a,10,52,0.37787693691581203,-0.10846493448381446,1.0,0.5,0.0,0.0,paper_subset
S5a,10,52.125,0.24526685977810062,-0.11349568528717439,1.0,0.5,0.0,0.0,paper_subset
S5a,10,52.25,0.1034564676402729,-0.11615651774470417,1.0,0.5,0.0,0.0,paper_subset
S5a,10,52.375,-0.042342293473272702,-0.11661191170513052,1.0,0.5,0.0,0.0,paper_subset
S5a,10,52.5,-0.18650088688534727,-0.11489007680152319,1.0,0.5,0.0,0.0,paper_subset
S5a,10,52.625,-0.32356348481382524,-0.11088442611236955,1.0,0.5,0.0,0.0,paper_subset
S5a,10,52.75,-0.44879906520619506,-0.10434849393096565,1.0,0.5,0.0,0.0,paper_subset
S5a,10,52.875,-0.55860352955369685,-0.094889781670203469,1.0,0.5,0.0,0.0,paper_subset
S5a,10,53,-0.65068978347271944,-0.081979872704274787,1.0,0.5,0.0,0.0,paper_subset
S5a,10,53.125,-0.72406708204176906,-0.065021470167705153,1.0,0.5,0.0,0.0,paper_subset
S5a,10,53.25,-0.77886056652883795,-0.043545546187341799,1.0,0.5,0.0,0.0,paper_subset
S5a,10,53.375,-0.8160434846067115,-0.017606964234537004,1.0,0.5,0.0,0.0,paper_subset
S5a,10,53.5,-0.83715000247669535,0.011724482718336393,1.0,0.5,0.0,0.0,paper_subset
S5a,10,53.625,-0.8440166535315774,0.042243660981943307,1.0,0.5,0.0,0.0,paper_subset
S5a,10,53.75,-0.83857729169412254,0.071317365696947937,1.0,0.5,0.0,0.0,paper_subset
S5a,10,53.875,-0.82271762063558185,0.096984273833157705,1.0,0.5,0.0,0.0,paper_subset
S5a,10,54,-0.79818359088480517,0.1184669640678305,1.0,0.5,0.0,0.0,paper_subset
S5a,10,54.125,-0.76653261786913607,0.13591093833189938,1.0,0.5,0.0,0.0,paper_subset
S5a,10,54.25,-0.72911560022041155,0.14989034089633763,1.0,0.5,0.0,0.0,paper_subset
S5a,10,54.375,-0.68707915882780279,0.16106298120509682,1.0,0.5,0.0,0.0,paper_subset
S5a,10,54.5,-0.64137982623352219,0.17001589960561067,1.0,0.5,0.0,0.0,paper_subset
S5a,10,54.625,-0.5928042893298251,0.17722347830748975,1.0,0.5,0.0,0.0,paper_subset
S5a,10,54.75,-0.54199177991995673,0.18305271703653023,1.0,0.5,0.0,0.0,paper_subset
S5a,10,54.875,-0.48945622321772481,0.18778241408511329,1.0,0.5,0.0,0.0,paper_subset
S5a,10,55,-0.43560683028498365,0.19162306681402755,1.0,0.5,0.0,0.0,paper_subset
S5a,10,55.125,-0.38076652651119502,0.19473345724443358,1.0,0.5,0.0,0.0,paper_subset
S5a,10,55.25,-0.32518804531830076,0.1972333745957697,1.0,0.5,0.0,0.0,paper_subset
S5a,10,55.375,-0.26906779007482995,0.19921301552161802,1.0,0.5,0.0,0.0,paper_subset
S5a,10,55.5,-0.21255768783815579,0.20073979634597305,1.0,0.5,0.0,0.0,paper_subset
S5a,10,55.625,-0.15577533917956266,0.20186322332367326,1.0,0.5,0.0,0.0,paper_subset
S5a,10,55.75,-0.098812771035104163,0.20261831396730612,1.0,0.5,0.0,0.0,paper_subset
S5a,10,55.875,-0.04174412080455929,0.20302792504674119,1.0,0.5,0.0,0.0,paper_subset
S5a,10,56,0.015367456588839562,0.2031042251698835,1.0,0.5,0.0,0.0,paper_subset
S5a,10,56.125,0.072463360667769539,0.20284946307072377,1.0,0.5,0.0,0.0,paper_subset
S5a,10,56.25,0.1294833196022738,0.20225610850415998,1.0,0.5,0.0,0.0,paper_subset
S5a,10,56.375,0.18635909191570263,0.20130637878628579,1.0,0.5,0.0,0.0,paper_subset
S5a,10,56.5,0.24300781407912841,0.1999711062667402,1.0,0.5,0.0,0.0,paper_subset
S5a,10,56.625,0.299324712446849,0.1982078287712912,1.0,0.5,0.0,0.0,paper_subset
S5a,10,56.75,0.35517488440388689,0.19595790993783915,1.0,0.5,0.0,0.0,paper_subset
S5a,10,56.875,0.41038383306949994,0.19314239079306419,1.0,0.5,0.0,0.0,paper_subset
S5a,10,57,0.46472643511006184,0.18965614451218263,1.0,0.5,0.0,0.0,paper_subset
S5a,10,57.125,0.5179140470680369,0.18535976186858583,1.0,0.5,0.0,0.0,paper_subset
S5a,10,57.25,0.56957945706637636,0.18006845214519981,1.0,0.5,0.0,0.0,paper_subset
S5a,10,57.375,0.61925954549686824,0.17353727296880583,1.0,0.5,0.0,0.0,paper_subset
S5a,10,57.5,0.66637563290931934,0.16544255308474182,1.0,0.5,0.0,0.0,paper_subset
S5a,10,57.625,0.71021194805120225,0.15536148223370302,1.0,0.5,0.0,0.0,paper_subset
S5a,10,57.75,0.74989312172255684,0.14275781732860374,1.0,0.5,0.0,0.0,paper_subset
S5a,10,57.875,0.78436257445254021,0.12699599264735936,1.0,0.5,0.0,0.0,paper_subset
S5a,10,58,0.81236492232072677,0.10743334482672078,1.0,0.5,0.0,0.0,paper_subset
S5a,10,58.125,0.83243734943588166,0.083669957612294218,1.0,0.5,0.0,0.0,paper_subset
S5a,10,58.25,0.84291705354914193,0.055996598475217048,1.0,0.5,0.0,0.0,paper_subset
S5a,10,58.375,0.84197437382555507,0.02583571472438053,1.0,0.5,0.0,0.0,paper_subset
S5a,10,58.5,0.82768311776585057,-0.004370203277959569,1.0,0.5,0.0,0.0,paper_subset
S5a,10,58.625,0.79813992310296245,-0.032083370867615292,1.0,0.5,0.0,0.0,paper_subset
S5a,10,58.75,0.75164177198007864,-0.055678423942281521,1.0,0.5,0.0,0.0,paper_subset
S5a,10,58.875,0.68692153388931543,-0.074685220311450251,1.0,0.5,0.0,0.0,paper_subset
S5a,10,59,0.60342649998471631,-0.089391887667110856,1.0,0.5,0.0,0.0,paper_subset
S5a,10,59.125,0.50160255842809987,-0.10037215998291729,1.0,0.5,0.0,0.0,paper_subset
S5a,10,59.25,0.38312422978613658,-0.10820042810065583,1.0,0.5,0.0,0.0,paper_subset
S5a,10,59.375,0.25099746117003302,-0.11333536191940977,1.0,0.5,0.0,0.0,paper_subset
S5a,10,59.5,0.10947061832748989,-0.11609049474843472,1.0,0.5,0.0,0.0,paper_subset
S5a,10,59.625,-0.036273532192510213,-0.11663610030383334,1.0,0.5,0.0,0.0,paper_subset
S5a,10,59.75,-0.18061223651075056,-0.11500597534960742,1.0,0.5,0.0,0.0,paper_subset
S5a,10,59.875,-0.31807079658766046,-0.11109920188662468,1.0,0.5,0.0,0.0,paper_subset
S5a,10,60,-0.44387870054791495,-0.10467528130725386,1.0,0.5,0.0,0.0,paper_subset
S5a,10,60.125,-0.55437966788897386,-0.09534779402315785,1.0,0.5,0.0,0.0,paper_subset
S5a,10,60.25,-0.64723090894130841,-0.082593236133611123,1.0,0.5,0.0,0.0,paper_subset
S5a,10,60.375,-0.72139050920096315,-0.06581444816286508,1.0,0.5,0.0,0.0,paper_subset
S5a,10,60.5,-0.77694219136307174,-0.04453062489795951,1.0,0.5,0.0,0.0,paper_subset
S5a,10,60.625,-0.8148297229746716,-0.018764674425449896,1.0,0.5,0.0,0.0,paper_subset
S5a,10,60.75,-0.83656941319953959,0.010462969748851894,1.0,0.5,0.0,0.0,paper_subset
S5a,10,60.875,-0.84398971931667233,0.040986184693768725,1.0,0.5,0.0,0.0,paper_subset
S5a,10,61,-0.83902375290802234,0.070166753862315537,1.0,0.5,0.0,0.0,paper_subset
S5a,10,61.125,-0.82356138269740908,0.095998870913375917,1.0,0.5,0.0,0.0,paper_subset
S5a,10,61.25,-0.79935559819577218,0.11765728451805314,1.0,0.5,0.0,0.0,paper_subset
S5a,10,61.375,-0.76797218484099206,0.1352592399173885,1.0,0.5,0.0,0.0,paper_subset
S5a,10,61.5,-0.73077069340503931,0.14936943114268456,1.0,0.5,0.0,0.0,paper_subset
S5a,10,61.625,-0.68890601532879692,0.16064634688888929,1.0,0.5,0.0,0.0,paper_subset
S5a,10,61.75,-0.64334220913309315,0.16968131226259817,1.0,0.5,0.0,0.0,paper_subset
S5a,10,61.875,-0.59487258339826077,0.17695346475802845,1.0,0.5,0.0,0.0,paper_subset
S5a,10,62,-0.54414205193613552,0.18283391979756511,1.0,0.5,0.0,0.0,paper_subset
S5a,10,62.125,-0.49166932628963356,0.18760473032384631,1.0,0.5,0.0,0.0,paper_subset
S5a,10,62.25,-0.43786758891146671,0.191478875859315,1.0,0.5,0.0,0.0,paper_subset
S5a,10,62.375,-0.38306301533982884,0.19461700966436873,1.0,0.5,0.0,0.0,paper_subset
S5a,10,62.5,-0.3275109666179975,0.19714033448474888,1.0,0.5,0.0,0.0,paper_subset
S5a,10,62.625,-0.27140993980561701,0.19914012623294455,1.0,0.5,0.0,0.0,paper_subset
S5a,10,62.75,-0.21491349831952261,0.20068463986005916,1.0,0.5,0.0,0.0,paper_subset
S5a,10,62.875,-0.1581404862041299,0.20182404936297352,1.0,0.5,0.0,0.0,paper_subset
S5a,10,63,-0.10118383466636388,0.20259392175894844,1.0,0.5,0.0,0.0,paper_subset
S5a,10,63.125,-0.04411828283891589,0.2030175847724045,1.0,0.5,0.0,0.0,paper_subset
S5a,10,63.25,0.012992687347811047,0.20310763182325747,1.0,0.5,0.0,0.0,paper_subset
S5a,10,63.375,0.070090411267042893,0.20286671692990213,1.0,0.5,0.0,0.0,paper_subset
S5a,10,63.5,0.12711481116482734,0.2022877214204554,1.0,0.5,0.0,0.0,paper_subset
S5a,10,63.625,0.18399810490414228,0.20135330673571228,1.0,0.5,0.0,0.0,paper_subset
S5a,10,63.75,0.24065817653568825,0.20003481050202551,1.0,0.5,0.0,0.0,paper_subset
S5a,10,63.875,0.29699132206424622,0.19829037396779231,1.0,0.5,0.0,0.0,paper_subset
S5a,10,64,0.3528640690738532,0.1960621052834709,1.0,0.5,0.0,0.0,paper_subset
S5a,10,64.125,0.40810377404529774,0.19327199325502312,1.0,0.5,0.0,0.0,paper_subset
S5a,10,64.25,0.46248766240120276,0.189816143234733,1.0,0.5,0.0,0.0,paper_subset
S5a,10,64.375,0.51573001352384562,0.18555676900997939,1.0,0.5,0.0,0.0,paper_subset
S5a,10,64.5,0.56746722023345975,0.18031123472858646,1.0,0.5,0.0,0.0,paper_subset
S5a,10,64.625,0.61724051723097562,0.17383744406698567,1.0,0.5,0.0,0.0,paper_subset
S5a,10,64.75,0.6644764527153536,0.16581540832928376,1.0,0.5,0.0,0.0,paper_subset
S5a,10,64.875,0.70846540014201831,0.1558268142970074,1.0,0.5,0.0,0.0,paper_subset
S5a,10,65,0.74833907574542802,0.14334017117837664,1.0,0.5,0.0,0.0,paper_subset
S5a,10,65.125,0.78304882231747197,0.12772298628456288,1.0,0.5,0.0,0.0,paper_subset
S5a,10,65.25,0.8113477805058249,0.10832929348710912,1.0,0.5,0.0,0.0,paper_subset
S5a,10,65.375,0.83178174657963733,0.084741356818544888,1.0,0.5,0.0,0.0,paper_subset
S5a,10,65.5,0.84269579212395607,0.057210873541504656,1.0,0.5,0.0,0.0,paper_subset
S5a,10,65.625,0.8422661035518938,0.027109598086620119,1.0,0.5,0.0,0.0,paper_subset
S5a,10,65.75,0.82856846077421442,-0.003148458219584485,1.0,0.5,0.0,0.0,paper_subset
S5a,10,65.875,0.79969548447082672,-0.031006069071751158,1.0,0.5,0.0,0.0,paper_subset
S5a,10,66,0.75393148096758922,-0.054788831325430144,1.0,0.5,0.0,0.0,paper_subset
S5a,10,66.125,0.68998585513433386,-0.073984111186114365,1.0,0.5,0.0,0.0,paper_subset
S5a,10,66.25,0.60727039685965289,-0.088858864699897705,1.0,0.5,0.0,0.0,paper_subset
S5a,10,66.375,0.50618427442301184,-0.099982070394337749,1.0,0.5,0.0,0.0,paper_subset
S5a,10,66.5,0.38834774093751467,-0.10793128677490879,1.0,0.5,0.0,0.0,paper_subset
S5a,10,66.625,0.25671167314944598,-0.11317094487326844,1.0,0.5,0.0,0.0,paper_subset
S5a,10,66.75,0.11547741275115889,-0.11602067132497369,1.0,0.5,0.0,0.0,paper_subset
S5a,10,66.875,-0.03020231962634215,-0.11665654651624467,1.0,0.5,0.0,0.0,paper_subset
S5a,10,67,-0.17471158761618244,-0.11511795803595878,1.0,0.5,0.0,0.0,paper_subset
S5a,10,67.125,-0.31255779992441579,-0.11130964693943622,1.0,0.5,0.0,0.0,paper_subset
S5a,10,67.25,-0.43893168355756473,-0.10499706959505137,1.0,0.5,0.0,0.0,paper_subset
S5a,10,67.375,-0.55012510014587479,-0.095799894420743673,1.0,0.5,0.0,0.0,paper_subset
S5a,10,67.5,-0.64373955711512387,-0.08319962943505417,1.0,0.5,0.0,0.0,paper_subset
S5a,10,67.625,-0.7186816414529813,-0.066599568765813633,1.0,0.5,0.0,0.0,paper_subset
S5a,10,67.75,-0.77499319540184253,-0.045507804888222703,1.0,0.5,0.0,0.0,paper_subset
S5a,10,67.875,-0.81358800066280712,-0.019916215841237109,1.0,0.5,0.0,0.0,paper_subset
S5a,10,68,-0.83596405331843571,0.0092037759621895372,1.0,0.5,0.0,0.0,paper_subset
S5a,10,68.125,-0.84394137856298357,0.039726281808636146,1.0,0.5,0.0,0.0,paper_subset
S5a,10,68.25,-0.83945208747827493,0.069010165297041445,1.0,0.5,0.0,0.0,paper_subset
S5a,10,68.375,-0.82439005655415554,0.095006112979983348,1.0,0.5,0.0,0.0,paper_subset
S5a,10,68.5,-0.80051522572872269,0.11684053141514858,1.0,0.5,0.0,0.0,paper_subset
S5a,10,68.625,-0.76940172256644934,0.13460149514455402,1.0,0.5,0.0,0.0,paper_subset
S5a,10,68.75,-0.73241775263386366,0.1488436350832581,1.0,0.5,0.0,0.0,paper_subset
S5a,10,68.875,-0.69072650087508725,0.16022585341289922,1.0,0.5,0.0,0.0,paper_subset
S5a,10,69,-0.64529958965692025,0.16934369300806673,1.0,0.5,0.0,0.0,paper_subset
S5a,10,69.125,-0.59693698650147964,0.1766810580067204,1.0,0.5,0.0,0.0,paper_subset
S5a,10,69.25,-0.54628932694845234,0.18261321400905603,1.0,0.5,0.0,0.0,paper_subset
S5a,10,69.375,-0.4938801443135924,0.18742550381926174,1.0,0.5,0.0,0.0,paper_subset
S5a,10,69.5,-0.44012662361303495,0.19133341804213375,1.0,0.5,0.0,0.0,paper_subset
S5a,10,69.625,-0.38535821967559358,0.19449950340506589,1.0,0.5,0.0,0.0,paper_subset
S5a,10,69.75,-0.32983294548698006,0.19704639257906142,1.0,0.5,0.0,0.0,paper_subset
S5a,10,69.875,-0.27375141112206214,0.19906645244528623,1.0,0.5,0.0,0.0,paper_subset
S5a,10,70,-0.21726883395770658,0.2006287850329049,1.0,0.5,0.0,0.0,paper_subset
S5a,10,70.125,-0.16050531782643834,0.20178423820631486,1.0,0.5,0.0,0.0,paper_subset
S5a,10,70.25,-0.1035547115222118,0.20256893255097472,1.0,0.5,0.0,0.0,paper_subset
S5a,10,70.375,-0.046492367533658749,0.20300666930946162,1.0,0.5,0.0,0.0,paper_subset
S5a,10,70.5,0.010617895360983232,0.203110467712112,1.0,0.5,0.0,0.0,paper_subset
S5a,10,70.625,0.067717336481805862,0.20288338757065041,1.0,0.5,0.0,0.0,paper_subset
S5a,10,70.75,0.12474606033909585,0.20231872129051059,1.0,0.5,0.0,0.0,paper_subset
S5a,10,70.875,0.18163673481131554,0.20139957248918713,1.0,0.5,0.0,0.0,paper_subset
S5a,10,71,0.2383079794529453,0.2000977811658792,1.0,0.5,0.0,0.0,paper_subset
S5a,10,71.125,0.29465714202413162,0.19837208564998896,1.0,0.5,0.0,0.0,paper_subset
S5a,10,71.25,0.35055216550538659,0.19616533268767597,1.0,0.5,0.0,0.0,paper_subset
S5a,10,71.375,0.4058222433444949,0.19340044943821436,1.0,0.5,0.0,0.0,paper_subset
