rank_descending,open_bitstring,probability,scaled_Np,conditional_probability,scaled_conditional_Lp
2041,011001101101,2.62366792784834308e-06,6.87778805277876049e-01,1.68338226336444460e-04,6.89513375074076507e-01
2042,000001111101,2.62246075251258137e-06,6.87462351506658131e-01,1.68260772268137153e-04,6.89196123210289779e-01
2043,101000101111,2.62140546681415254e-06,6.87185714692529204e-01,1.68193063652703707e-04,6.88918788721474384e-01
2044,000111111001,2.62069715232612928e-06,6.87000034299380835e-01,1.68147617198395746e-04,6.88732640044628974e-01
2045,101000111101,2.62001324261571998e-06,6.86820751472255298e-01,1.68103736588962445e-04,6.88552905068390175e-01
2046,010001110110,2.61948910850998579e-06,6.86683352861241714e-01,1.68070107407165012e-04,6.88415159939747889e-01
2047,111000001101,2.61475171870910880e-06,6.85441474549280616e-01,1.67766149810977147e-04,6.87170149625762394e-01
2048,111010111110,2.61353754072521083e-06,6.85123185075869667e-01,1.67688246442911147e-04,6.86851057430164058e-01
2049,010100010111,2.61353579612552974e-06,6.85122727739530868e-01,1.67688134506940563e-04,6.86850598940428547e-01
2050,110110110100,2.61111503842454816e-06,6.84488140632764752e-01,1.67532815286299810e-04,6.86214411412684022e-01
2051,001101111011,2.61096833953036385e-06,6.84449684397847702e-01,1.67523402878810894e-04,6.86175858191609422e-01
2052,000000010010,2.60813393673327169e-06,6.83706662711006774e-01,1.67341543606712835e-04,6.85430962613095773e-01
2053,001000110011,2.60704242130198400e-06,6.83420528489787293e-01,1.67271510440635863e-04,6.85144106764844496e-01
2054,110011011100,2.60583540618830093e-06,6.83104116719825960e-01,1.67194066652402604e-04,6.84826897008241064e-01
2055,110011100101,2.60564814540967398e-06,6.83055027430273576e-01,1.67182051737328221e-04,6.84777683916096391e-01
2056,110010011100,2.60545475144631834e-06,6.83004330363143675e-01,1.67169643308490894e-04,6.84726858991578702e-01
2057,111100010110,2.60453457020639572e-06,6.82763110372185400e-01,1.67110603185237317e-04,6.84485030646732051e-01
2058,001110000101,2.60363328523768960e-06,6.82526843925348903e-01,1.67052775473336261e-04,6.84248168338785323e-01
2059,011010000101,2.60285004004613844e-06,6.82321520897854916e-01,1.67002521359645720e-04,6.84042327489108870e-01
2060,010100011001,2.59942480192149447e-06,6.81423615274908245e-01,1.66782753261494903e-04,6.83142157359083124e-01
2061,100001010110,2.59891069763790852e-06,6.81288845921591890e-01,1.66749767607200702e-04,6.83007048119094073e-01
2062,010011100010,2.59706275794606252e-06,6.80804419619012613e-01,1.66631201196108721e-04,6.82521400099261322e-01
2063,001011100011,2.59493544083513822e-06,6.80246756202286473e-01,1.66494709536662384e-04,6.81962330262169125e-01
2064,110011110001,2.59386178317845525e-06,6.79965303289532974e-01,1.66425822150533925e-04,6.81680167528586956e-01
2065,011111110110,2.59246486507462242e-06,6.79599109590121819e-01,1.66336193919216813e-04,6.81313050293112066e-01
2066,001110100011,2.59205340397396865e-06,6.79491247531352038e-01,1.66309793995981359e-04,6.81204916207539646e-01
2067,111101111000,2.59201876297087128e-06,6.79482166600236082e-01,1.66307571380475030e-04,6.81195812374425724e-01
2068,011100111110,2.59143727156519467e-06,6.79329732117186391e-01,1.66270262073598763e-04,6.81042993453460532e-01
2069,000101111000,2.58889588453103142e-06,6.78663522754502702e-01,1.66107203105188701e-04,6.80375103918852919e-01
2070,000011111101,2.58870289275414879e-06,6.78612931118143581e-01,1.66094820481201466e-04,6.80324384691001205e-01
2071,010100001011,2.58738516805514860e-06,6.78267497494648874e-01,1.66010273410181178e-04,6.79978079888102105e-01
2072,100000100001,2.58227155867804542e-06,6.76926995478097537e-01,1.65682177036557835e-04,6.78634197141740891e-01
2073,100111100111,2.58067677086782245e-06,6.76508931422374449e-01,1.65579853206431919e-04,6.78215078733545140e-01
2074,111010111000,2.57988841982049888e-06,6.76302269925424859e-01,1.65529271493849978e-04,6.78007896038809510e-01
2075,110100101101,2.57684357258399504e-06,6.75504081491458797e-01,1.65333909810377004e-04,6.77207694583304209e-01
2076,111101100001,2.57539193712260444e-06,6.75123543965068018e-01,1.65240770836399468e-04,6.76826197345892222e-01
2077,010110110100,2.57406561770058535e-06,6.74775857286502245e-01,1.65155672315855603e-04,6.76477633805744549e-01
2078,100101100011,2.56908896865021203e-06,6.73471258597841183e-01,1.64836363509528948e-04,6.75169744935030569e-01
2079,011101001110,2.56811957928535820e-06,6.73217138992180941e-01,1.64774166123732979e-04,6.74914984442810284e-01
2080,101110010110,2.56354694603534704e-06,6.72018450621490016e-01,1.64480779539697845e-04,6.73713272994602375e-01
2081,111111110011,2.56343231532220403e-06,6.71988400867823854e-01,1.64473424671831631e-04,6.73683147455822362e-01
2082,010001101101,2.56256567104140162e-06,6.71761215269477185e-01,1.64417819555213632e-04,6.73455388898155038e-01
2083,101000011001,2.56045123028451095e-06,6.71206927311702839e-01,1.64282154060761974e-04,6.72899703032881047e-01
2084,110100101110,2.56027215100373685e-06,6.71159982752723594e-01,1.64270664082103053e-04,6.72852640080294107e-01
2085,000100110101,2.55816991765237668e-06,6.70608894893064633e-01,1.64135781831968781e-04,6.72300162383744127e-01
2086,000010000101,2.55729723932976718e-06,6.70380127506862489e-01,1.64079789562737212e-04,6.72070818048971619e-01
2087,101101001001,2.55093458871049812e-06,6.68712196822924820e-01,1.63671552945336978e-04,6.70398680864100260e-01
2088,101110101000,2.55020929626530173e-06,6.68522065760171258e-01,1.63625017161405035e-04,6.70208070293115021e-01
2089,010111010111,2.54882934207782706e-06,6.68160319049649898e-01,1.63536477358833466e-04,6.69845411261781876e-01
2090,010111011010,2.54625175865489940e-06,6.67484621020829949e-01,1.63371095979183902e-04,6.69168009130737262e-01
2091,110011100001,2.54513030289160595e-06,6.67190638121217150e-01,1.63299141799272705e-04,6.68873284809821000e-01
2092,000011000010,2.54469725431604658e-06,6.67077117035425715e-01,1.63271356793268937e-04,6.68759477425229565e-01
2093,101001110010,2.54465985061145509e-06,6.67067311878689284e-01,1.63268956918946991e-04,6.68749647540006875e-01
2094,011001001110,2.54138557164379268e-06,6.66208979292990389e-01,1.63058874572741291e-04,6.67889150249948327e-01
2095,111001001110,2.54049001577568689e-06,6.65974214695501665e-01,1.63001414447996857e-04,6.67653793578995125e-01
2096,100011001101,2.53907467084437981e-06,6.65603190513829102e-01,1.62910603925498339e-04,6.67281833678841196e-01
2097,111011110011,2.53863172774902672e-06,6.65487075639040859e-01,1.62882184073180814e-04,6.67165425963748615e-01
2098,101001101100,2.53153769408548253e-06,6.63627417278344733e-01,1.62427020890440916e-04,6.65301077567245991e-01
2099,001100110011,2.53080830204736251e-06,6.63436211531903797e-01,1.62380222070857932e-04,6.65109389602234091e-01
2100,010011101110,2.52919660328898215e-06,6.63013714372586938e-01,1.62276813210500772e-04,6.64685826910211164e-01
2101,110110010111,2.52770147391629748e-06,6.62621775178313888e-01,1.62180883605968961e-04,6.64292899250048863e-01
2102,111010100001,2.52574953038259643e-06,6.62110084892615358e-01,1.62055644162027002e-04,6.63779918487662601e-01
2103,001011011111,2.52430484905115256e-06,6.61731370349665338e-01,1.61962951374812838e-04,6.63400248831233386e-01
2104,110000101011,2.52311952217488257e-06,6.61420644021012416e-01,1.61886899134412190e-04,6.63088738854552329e-01
2105,110001001110,2.52223105602366035e-06,6.61187737950266419e-01,1.61829893895879814e-04,6.62855245397523718e-01
2106,111101001111,2.51710542267804604e-06,6.59844083922513702e-01,1.61501026047516396e-04,6.61508202690627156e-01
2107,110100110001,2.51440721889739514e-06,6.59136765990638751e-01,1.61327905495975573e-04,6.60799100911515946e-01
2108,011001100111,2.51238792788483921e-06,6.58607420967443291e-01,1.61198344943017330e-04,6.60268420886598983e-01
2109,111100011001,2.51073072458035650e-06,6.58172995064392974e-01,1.61092016446947234e-04,6.59832899366695869e-01
2110,011110110010,2.50895816365725013e-06,6.57708328853766178e-01,1.60978286443732329e-04,6.59367061273527622e-01
2111,110001101111,2.50765743859600088e-06,6.57367351583310056e-01,1.60894830093392428e-04,6.59025224062535386e-01
2112,011000111111,2.50664990024397346e-06,6.57103231449556180e-01,1.60830185014895267e-04,6.58760437821011013e-01
2113,010100110111,2.50647065205174768e-06,6.57056242611453345e-01,1.60818684198639901e-04,6.58713330477629033e-01
2114,100111100001,2.50577968282778623e-06,6.56875109175207195e-01,1.60774350640882787e-04,6.58531740225055895e-01
2115,001110010100,2.50478629264089559e-06,6.56614697898054933e-01,1.60710613328570411e-04,6.58270672193824402e-01
2116,001111110100,2.50470953487827024e-06,6.56594576311129274e-01,1.60705688442505098e-04,6.58250499860500882e-01
2117,011000011111,2.50397170446760023e-06,6.56401158495954595e-01,1.60658348205064628e-04,6.58056594247944715e-01
2118,111111100000,2.50370311903931698e-06,6.56330750437442711e-01,1.60641115386026413e-04,6.57986008621164187e-01
2119,001000000011,2.49718739254788547e-06,6.54622691832072889e-01,1.60223057205256375e-04,6.56273642312730110e-01
2120,000101110111,2.49440223586409468e-06,6.53892579718357236e-01,1.60044357633087967e-04,6.55541688865128314e-01
2121,010010110011,2.49364359569333628e-06,6.53693706749433945e-01,1.59995682212156248e-04,6.55342314340991994e-01
2122,101011011101,2.49280923987962787e-06,6.53474985379005169e-01,1.59942148769024085e-04,6.55123041357922653e-01
2123,010001101011,2.49103385455224191e-06,6.53009578767742904e-01,1.59828237548056057e-04,6.54656460996837608e-01
2124,111000001000,2.48633497806533277e-06,6.51777796489958594e-01,1.59526751020289175e-04,6.53421572179104460e-01
2125,101110001001,2.48534882100060236e-06,6.51519281332381905e-01,1.59463477795273223e-04,6.53162405049439121e-01
2126,010111111100,2.48196719485441857e-06,6.50632808327916701e-01,1.59246507903032172e-04,6.52273696370819778e-01
2127,001110010101,2.48160905610096878e-06,6.50538924402532359e-01,1.59223529216629778e-04,6.52179575671315570e-01
2128,110110111001,2.47773523713677616e-06,6.49523426003983051e-01,1.58974979540560277e-04,6.51161516198134893e-01
2129,100011011000,2.47667937850650441e-06,6.49246638999209091e-01,1.58907234165013540e-04,6.50884031139895458e-01
2130,010001001000,2.47268203321984147e-06,6.48198758916382123e-01,1.58650758866265272e-04,6.49833508316222552e-01
2131,010101010100,2.47093746482640969e-06,6.47741430779454341e-01,1.58538824903146013e-04,6.49375026803286071e-01
2132,111001100010,2.46633943193767733e-06,6.46536084045870485e-01,1.58243808642547586e-04,6.48166640199874911e-01
2133,111010010001,2.46264422744277119e-06,6.45567408358757810e-01,1.58006719122177880e-04,6.47195521524440598e-01
2134,001010001000,2.46137259088129262e-06,6.45234056463985572e-01,1.57925129130917280e-04,6.46861328920237177e-01
2135,011111101010,2.46079161172335467e-06,6.45081756263607087e-01,1.57887852690576785e-04,6.46708644620602513e-01
2136,101010000010,2.45888827890883662e-06,6.44582808986278066e-01,1.57765732178783699e-04,6.46208439004298030e-01
2137,000011001100,2.45812452476357293e-06,6.44382595419622062e-01,1.57716728638051227e-04,6.46007720501457827e-01
2138,100001001011,2.45493780027207492e-06,6.43547214714522808e-01,1.57512263910244900e-04,6.45170232976363112e-01
2139,000111101100,2.45489112181103857e-06,6.43534978236032895e-01,1.57509268954497819e-04,6.45157965637623065e-01
2140,001101100001,2.45355260605710095e-06,6.43184094362232672e-01,1.57423387900135095e-04,6.44806196838953349e-01
2141,001010110010,2.45171569138446786e-06,6.42702558202289942e-01,1.57305528869790490e-04,6.44323446250661847e-01
2142,101001001111,2.45144652937268016e-06,6.42631998995871867e-01,1.57288259056343247e-04,6.44252709094781939e-01
2143,010011101001,2.45072909801557735e-06,6.42443928670195508e-01,1.57242227650885674e-04,6.44064164458027721e-01
2144,111000111011,2.44882256319265252e-06,6.41944142005574703e-01,1.57119901693727278e-04,6.43563117337506929e-01
2145,011101101110,2.44755617361595243e-06,6.41612165576380233e-01,1.57038648356393716e-04,6.43230303667788661e-01
2146,001011001110,2.44748731757559861e-06,6.41594115378537722e-01,1.57034230455948827e-04,6.43212207947566394e-01
2147,100100100111,2.44704855279516825e-06,6.41479095823936585e-01,1.57006078690196538e-04,6.43096898315045018e-01
2148,100001100010,2.44452175062371353e-06,6.40816709795502759e-01,1.56843955507102032e-04,6.42432841757089923e-01
2149,110001100001,2.43925316638406573e-06,6.39435582048584528e-01,1.56505915728213615e-04,6.41048230822762966e-01
2150,001011001010,2.43689928153452242e-06,6.38818525258585845e-01,1.56354887163826168e-04,6.40429617823031982e-01
2151,000000000111,2.43538550204964009e-06,6.38421697049300851e-01,1.56257760941850904e-04,6.40031788817821301e-01
2152,010001010100,2.42326305841140071e-06,6.35243871184198228e-01,1.55479967899040681e-04,6.36845948514470628e-01
2153,111001010111,2.42314510768378553e-06,6.35212951108658275e-01,1.55472400014373925e-04,6.36814950458875595e-01
2154,011111010001,2.42097140082733583e-06,6.34643126898481125e-01,1.55332931923573951e-04,6.36243689158958903e-01
2155,001000010101,2.41838020014281967e-06,6.33963859186239320e-01,1.55166676841258372e-04,6.35562708341794291e-01
2156,011100110111,2.41830367945401612e-06,6.33943799746793601e-01,1.55161767166183052e-04,6.35542598312685780e-01
2157,100000001001,2.41581678184626767e-06,6.33291874460307991e-01,1.55002204316050546e-04,6.34889028878543038e-01
2158,101001000110,2.41374026994038798e-06,6.32747529323253066e-01,1.54868972390054119e-04,6.34343310909661673e-01
2159,000101110000,2.41140511951917905e-06,6.32135383651235672e-01,1.54719145852952105e-04,6.33729621413691824e-01
2160,010101100011,2.40952268617775229e-06,6.31641915045380697e-01,1.54598366280762786e-04,6.33234908286004372e-01
2161,111001000001,2.40918787987508660e-06,6.31554147581974701e-01,1.54576884637236666e-04,6.33146919474121384e-01
2162,001011101010,2.40882427573231566e-06,6.31458830937572158e-01,1.54553555283764373e-04,6.33051362442298871e-01
2163,011000111010,2.40867336671166360e-06,6.31419271043262342e-01,1.54543872748636721e-04,6.33011702778416008e-01
2164,010010000101,2.40852006325308745e-06,6.31379083461417356e-01,1.54534036583002315e-04,6.32971413843977482e-01
2165,010001010000,2.40403455271743877e-06,6.30203233787560269e-01,1.54246239914921778e-04,6.31792598691519602e-01
2166,000110011101,2.40202517578037229e-06,6.29676487679769914e-01,1.54117315462998282e-04,6.31264524136440963e-01
2167,001111100111,2.40095060738918755e-06,6.29394796023431180e-01,1.54048369642862569e-04,6.30982122057165085e-01
2168,100100100110,2.40084296113851005e-06,6.29366577204693578e-01,1.54041462907936834e-04,6.30953832070909271e-01
2169,111111101111,2.39983033037565530e-06,6.29101122125995782e-01,1.53976491093194814e-04,6.30687707517725960e-01
2170,010010011000,2.39914658500097148e-06,6.28921882378494668e-01,1.53932621027772924e-04,6.30508015729757898e-01
2171,011010011001,2.39905228588072713e-06,6.28897162429917334e-01,1.53926570663518179e-04,6.30483233437770463e-01
2172,100010101110,2.39728086061234376e-06,6.28432793924362243e-01,1.53812913525508410e-04,6.30017693800482448e-01
2173,010000100001,2.39711762111448896e-06,6.28390001669436593e-01,1.53802439849611705e-04,6.29974793624009544e-01
2174,110011011110,2.39397666367426450e-06,6.27566618522226394e-01,1.53600911600219539e-04,6.29149333914499231e-01
2175,100100000111,2.39114515948744235e-06,6.26824356688676088e-01,1.53419238307035363e-04,6.28405200105616846e-01
2176,110101100111,2.38219305817738972e-06,6.24477617042853650e-01,1.52844858889380071e-04,6.26052542010900770e-01
2177,110111110000,2.38137887624690016e-06,6.24264184134867395e-01,1.52792619830984373e-04,6.25838570827711993e-01
2178,101011010000,2.38037300029984543e-06,6.24000499790602681e-01,1.52728081414729645e-04,6.25574221474732628e-01
2179,011010010101,2.37718214797518566e-06,6.23164036998807069e-01,1.52523351839338862e-04,6.24735649133931981e-01
2180,011110011100,2.37249822003465132e-06,6.21936173392763636e-01,1.52222824431343351e-04,6.23504688870782364e-01
2181,101111010011,2.37087886308685403e-06,6.21511668685040264e-01,1.52118924210776428e-04,6.23079113567340248e-01
2182,011101001101,2.36968848720024600e-06,6.21199618788621288e-01,1.52042548018767402e-04,6.22766276684871278e-01
2183,110001101110,2.36317232244601183e-06,6.19491445295287324e-01,1.51624461718439222e-04,6.21053795198727054e-01
2184,010110111010,2.36218175496893253e-06,6.19231773974575850e-01,1.51560905515160541e-04,6.20793468990097574e-01
2185,110000001101,2.36159621034771718e-06,6.19078276965391971e-01,1.51523336148271523e-04,6.20639584863320160e-01
2186,001000001101,2.36148115782658844e-06,6.19048116637293200e-01,1.51515954216611368e-04,6.20609348471240163e-01
2187,111001101111,2.36143448980533015e-06,6.19035882895528466e-01,1.51512959930695122e-04,6.20597083876127220e-01
2188,110010001111,2.36098952118069958e-06,6.18919237040393311e-01,1.51484410117568773e-04,6.20480143841561693e-01
2189,101101110000,2.35929326468439471e-06,6.18474573577425968e-01,1.51375575913754789e-04,6.20034358942739616e-01
2190,001111001011,2.35778594424538369e-06,6.18079438568261863e-01,1.51278864113251952e-04,6.19638227407879993e-01
2191,110111101011,2.35718022584660457e-06,6.17920653124332309e-01,1.51240000368405443e-04,6.19479041508988693e-01
2192,000001000111,2.35487162653455560e-06,6.17315467666274542e-01,1.51091877387830474e-04,6.18872329780553621e-01
2193,001011111000,2.35301403787867826e-06,6.16828511945668234e-01,1.50972691885628004e-04,6.18384145963532306e-01
2194,001001110011,2.35161754755256182e-06,6.16462430385618765e-01,1.50883091101131154e-04,6.18017141150233207e-01
2195,010110010101,2.34884579744761442e-06,6.15735832726107435e-01,1.50705251713927399e-04,6.17288711020246628e-01
2196,100110111110,2.34824571321985792e-06,6.15578524246306436e-01,1.50666749465422269e-04,6.17131005810369615e-01
2197,011100000101,2.34817277098657901e-06,6.15559402877505768e-01,1.50662069389089095e-04,6.17111836217708931e-01
2198,111110001001,2.34785007471080332e-06,6.15474809984988824e-01,1.50641364741929717e-04,6.17027029982944120e-01
2199,010111101100,2.34777856480846876e-06,6.15456064093151234e-01,1.50636776565965557e-04,6.17008236814194921e-01
2200,001010010001,2.34379342270945740e-06,6.14411383002748002e-01,1.50381084240909627e-04,6.15960921050765831e-01
2201,110111000011,2.34072881872419964e-06,6.13608015455636591e-01,1.50184454936634463e-04,6.15155527420454762e-01
2202,101001101010,2.33882916607895541e-06,6.13110032912601688e-01,1.50062570549680811e-04,6.14656288971492604e-01
2203,000110000001,2.33824737143214214e-06,6.12957518936707468e-01,1.50025241786426493e-04,6.14503390357202917e-01
2204,000001010011,2.33779881746858215e-06,6.12839933206484000e-01,1.49996461932909057e-04,6.14385508077195497e-01
2205,100100111011,2.33659848668383300e-06,6.12525273693246719e-01,1.49919447020626528e-04,6.14070054996486259e-01
2206,100110110001,2.33628394969899328e-06,6.12442819709892894e-01,1.49899265885055559e-04,6.13987393065187570e-01
2207,011101011110,2.33482333275072150e-06,6.12059927740605136e-01,1.49805550646240769e-04,6.13603535447002191e-01
2208,011011101001,2.33352835371924280e-06,6.11720456757377185e-01,1.49722462969256899e-04,6.13263208322076259e-01
2209,101001100100,2.33190228205198885e-06,6.11294191826236566e-01,1.49618131922840534e-04,6.12835868355954827e-01
2210,100111000101,2.33157244243523478e-06,6.11207726349742186e-01,1.49596968948871709e-04,6.12749184814578518e-01
2211,010011110011,2.33011104854112169e-06,6.10824630708763805e-01,1.49503203860118397e-04,6.12365123011044954e-01
2212,101011011110,2.32875661138591487e-06,6.10469573135149268e-01,1.49416301266245302e-04,6.12009169986540758e-01
2213,010011010001,2.32846021814786795e-06,6.10391875426154695e-01,1.49397284259000839e-04,6.11931276324867435e-01
2214,111110100101,2.32651576655332374e-06,6.09882149107354499e-01,1.49272525508417994e-04,6.11420264482480103e-01
2215,101100001010,2.32619875939087236e-06,6.09799047581760845e-01,1.49252185882775372e-04,6.11336953375847925e-01
2216,110010011001,2.32248699779607454e-06,6.08826031550254165e-01,1.49014034035577084e-04,6.10361483409723737e-01
2217,001111011100,2.32101294315544149e-06,6.08439616970540054e-01,1.48919456615510554e-04,6.09974094297131231e-01
2218,100110101101,2.31742386934651918e-06,6.07498762805973924e-01,1.48689176589303102e-04,6.09030867309785506e-01
2219,010000011110,2.31665393807754478e-06,6.07296929943399899e-01,1.48639776715620746e-04,6.08828525427182576e-01
2220,101010100100,2.31495011341265672e-06,6.06850282530447482e-01,1.48530456927460376e-04,6.08380751574877698e-01
2221,101001111010,2.31366297311457202e-06,6.06512866424146369e-01,1.48447872194641905e-04,6.08042484509253245e-01
2222,111001001010,2.31097020442043020e-06,6.05806973267589255e-01,1.48275100365899903e-04,6.07334811098726002e-01
2223,100110010101,2.31095852337386677e-06,6.05803911151318930e-01,1.48274350893514545e-04,6.07331741259835578e-01
2224,100000000001,2.30561877726964937e-06,6.04404128748574965e-01,1.47931745269254747e-04,6.05928428622867443e-01
2225,000111111100,2.30478479292414030e-06,6.04185504756305836e-01,1.47878235660044995e-04,6.05709253263544301e-01
2226,011001010110,2.30050253881684589e-06,6.03062937535603250e-01,1.47603480210434761e-04,6.04583854941940779e-01
2227,000110101101,2.30028402172526241e-06,6.03005654591147189e-01,1.47589459846336491e-04,6.04526427530594268e-01
2228,110100010111,2.29828716142024438e-06,6.02482189643348542e-01,1.47461338479138913e-04,6.04001642410552986e-01
2229,111101011110,2.29691772850868259e-06,6.02123201022180088e-01,1.47373473736435700e-04,6.03641748424440627e-01
2230,010001111000,2.29439520184319151e-06,6.01461935791981595e-01,1.47211624875820396e-04,6.02978815491360343e-01
2231,101100011010,2.29292296992878591e-06,6.01075999029011654e-01,1.47117164404433610e-04,6.02591905400560068e-01
2232,101011110001,2.28731338102362062e-06,5.99605478955056004e-01,1.46757245286336020e-04,6.01117676692832337e-01
2233,101111010100,2.28703884616802928e-06,5.99533511289871868e-01,1.46739630743669539e-04,6.01045527526070433e-01
2234,001000100000,2.28394192124426671e-06,5.98721671002657052e-01,1.46540927682497135e-04,6.00231639787508264e-01
2235,010001111111,2.28331916324588770e-06,5.98558418729929986e-01,1.46500970652961799e-04,6.00067975794531527e-01
2236,110111110111,2.28301028372395284e-06,5.98477447816531893e-01,1.46481152508172116e-04,5.99986800673472986e-01
2237,001100001111,2.28295188191316784e-06,5.98462138132245469e-01,1.46477405365807761e-04,5.99971452378348591e-01
2238,101100001110,2.27998077918871262e-06,5.97683281379645881e-01,1.46286775234002808e-04,5.99190631358475501e-01
2239,100001101000,2.27605019605740329e-06,5.96652902595271928e-01,1.46034583489091264e-04,5.98157653971317815e-01
2240,111011111011,2.27464047229454306e-06,5.96283351969180697e-01,1.45944133628670531e-04,5.97787171343034496e-01
2241,100010111000,2.26919456660889196e-06,5.94855740469121375e-01,1.45594716656275748e-04,5.96355959424105464e-01
2242,011010100011,2.26884477787332813e-06,5.94764045450825729e-01,1.45572273718771236e-04,5.96264033152086981e-01
2243,001001110101,2.26529414776922978e-06,5.93833269072816972e-01,1.45344460294764160e-04,5.95330909367354000e-01
2244,010011000000,2.26395988703486781e-06,5.93483500626868388e-01,1.45258852248445180e-04,5.94980258809631457e-01
2245,010001100111,2.26302868150449276e-06,5.93239390684313750e-01,1.45199104791202534e-04,5.94735533224765578e-01
2246,111100101110,2.25999635645492687e-06,5.92444484866520349e-01,1.45004546548865013e-04,5.93938622664151095e-01
2247,000101111001,2.25906977043657129e-06,5.92201585901324545e-01,1.44945095486014226e-04,5.93695111110714269e-01
2248,111110100100,2.25765063468730230e-06,5.91829567979468174e-01,1.44854041739300742e-04,5.93322154964175841e-01
2249,011001110011,2.25726071492508235e-06,5.91727352853320787e-01,1.44829023938652674e-04,5.93219682052721353e-01
2250,000000110011,2.25496122615060136e-06,5.91124555668023244e-01,1.44681485502988607e-04,5.92615364620241336e-01
2251,111011011001,2.25295581060339691e-06,5.90598848014816880e-01,1.44552815219413209e-04,5.92088331138716506e-01
2252,011101000011,2.25214371639459557e-06,5.90385962390544861e-01,1.44500710112178927e-04,5.91874908619484885e-01
2253,100110110011,2.25136510348778372e-06,5.90181853688701574e-01,1.44450753212395925e-04,5.91670285157973708e-01
2254,111010110010,2.25039528422372250e-06,5.89927621387543510e-01,1.44388528243661853e-04,5.91415411686038950e-01
2255,010010000010,2.25004615211542579e-06,5.89836098500146178e-01,1.44366127436286831e-04,5.91323657979030859e-01
2256,100011010101,2.24950983640418836e-06,5.89695506554339555e-01,1.44331716665538042e-04,5.91182711462043819e-01
2257,100000111010,2.24950342907362735e-06,5.89693826911076968e-01,1.44331305562192720e-04,5.91181027582741381e-01
2258,111110001010,2.24860979327804598e-06,5.89459565649080086e-01,1.44273968632003429e-04,5.90946175516686045e-01
2259,100010111010,2.24581835959627049e-06,5.88727808058004731e-01,1.44094866318811196e-04,5.90212572441850658e-01
2260,000100101001,2.24546149753304537e-06,5.88634258809302646e-01,1.44071969546650196e-04,5.90118787263079203e-01
2261,001010011000,2.24474842446335771e-06,5.88447330982522443e-01,1.44026217775046239e-04,5.89931388006589397e-01
2262,111001110011,2.24385316676871624e-06,5.88212644549418351e-01,1.43968776781530877e-04,5.89696109697150472e-01
2263,001101111100,2.24377989976712391e-06,5.88193438044552930e-01,1.43964075867605715e-04,5.89676854753713009e-01
2264,110101011000,2.23725263705687380e-06,5.86482355288637125e-01,1.43545277506802255e-04,5.87961456667862037e-01
2265,010000001001,2.23583220692395369e-06,5.86109998051872916e-01,1.43454140710612242e-04,5.87588160350667743e-01
2266,100000100111,2.23568663849698563e-06,5.86071838162153802e-01,1.43444800835490727e-04,5.87549904222170016e-01
2267,111001111110,2.23462321569885957e-06,5.85793068256161842e-01,1.43376570132290002e-04,5.87270431261859849e-01
2268,110100001001,2.23438695598315533e-06,5.85731134189248270e-01,1.43361411376460320e-04,5.87208340997981471e-01
2269,011000001101,2.23409217750376673e-06,5.85653859779547425e-01,1.43342497974403708e-04,5.87130871703157586e-01
2270,001110111000,2.22933591770161575e-06,5.84407034809972359e-01,1.43037329652379822e-04,5.85880902256147751e-01
2271,011110111101,2.22904500643817412e-06,5.84330774167728717e-01,1.43018664376340392e-04,5.85804449285490247e-01
2272,011011001110,2.22786113486120098e-06,5.84020429337054670e-01,1.42942705509990558e-04,5.85493321768921327e-01
2273,000101111010,2.22763823937956645e-06,5.83961998623917067e-01,1.42928404222225256e-04,5.85434743694234649e-01
2274,000110000100,2.22450657229654217e-06,5.83141050888104751e-01,1.42727472055224653e-04,5.84611725538200178e-01
2275,001011110000,2.22347455934830557e-06,5.82870514885802216e-01,1.42661256652193484e-04,5.84340507247384511e-01
2276,100010000000,2.22282373099787599e-06,5.82699904138707203e-01,1.42619498589369360e-04,5.84169466222056899e-01
2277,001110001010,2.22014390158984033e-06,5.81997402938367103e-01,1.42447556963432351e-04,5.83465193322218911e-01
2278,101110011011,2.22013451324719458e-06,5.81994941840672575e-01,1.42446954594156717e-04,5.83462726017665911e-01
2279,110100010000,2.21398129990972940e-06,5.80381913883536105e-01,1.42052155767481990e-04,5.81845630023606231e-01
2280,000011100001,2.21302915935522468e-06,5.80132315950016020e-01,1.41991065089630927e-04,5.81595402607128276e-01
2281,010101001001,2.21277771659514808e-06,5.80066401739118498e-01,1.41974932168308397e-04,5.81529322161391193e-01
2282,001100000001,2.21217299444476413e-06,5.79907877455728249e-01,1.41936132344160890e-04,5.81370398081683004e-01
2283,011101010000,2.21117597510399901e-06,5.79646514817662717e-01,1.41872162180228909e-04,5.81108376290217610e-01
2284,101111010110,2.20989227096216582e-06,5.79309999479105997e-01,1.41789797916030985e-04,5.80771012264062914e-01
2285,010011110010,2.20587167195491759e-06,5.78256023572949918e-01,1.41531830625846774e-04,5.79714378243468387e-01
2286,001010110101,2.20579219034568046e-06,5.78235187945978057e-01,1.41526730973949772e-04,5.79693490069298267e-01
2287,000011111011,2.20572496805779375e-06,5.78217566026542285e-01,1.41522417897362214e-04,5.79675823707595628e-01
2288,010100100000,2.20535246496828363e-06,5.78119916576645743e-01,1.41498517574944349e-04,5.79577927986972052e-01
2289,110111001110,2.20260033962977742e-06,5.77398463431908371e-01,1.41321937340371876e-04,5.78854655346163205e-01
