model,launch,time_ns,site_i,site_j,G_ij
strong,Q1_Q12,37.5,4,7,0.07024400681493966
strong,Q1_Q12,37.5,4,8,0.09697424730710184
strong,Q1_Q12,37.5,4,9,0.07111517360652585
strong,Q1_Q12,37.5,4,10,0.006594075196284581
strong,Q1_Q12,37.5,4,11,0.005138043936182104
strong,Q1_Q12,37.5,4,12,0.0029007516562064434
strong,Q1_Q12,37.5,5,1,0.0002694760631903361
strong,Q1_Q12,37.5,5,2,0.0001809097503990792
strong,Q1_Q12,37.5,5,3,0.00036204676879562675
strong,Q1_Q12,37.5,5,4,0.011252365674730931
strong,Q1_Q12,37.5,5,5,0.001137606764473748
strong,Q1_Q12,37.5,5,6,0.052787409498696314
strong,Q1_Q12,37.5,5,7,0.06309982585065574
strong,Q1_Q12,37.5,5,8,0.13975466266753672
strong,Q1_Q12,37.5,5,9,0.08478251877767408
strong,Q1_Q12,37.5,5,10,0.008976760907312925
strong,Q1_Q12,37.5,5,11,0.006683510470806709
strong,Q1_Q12,37.5,5,12,0.003646081782467977
strong,Q1_Q12,37.5,6,1,0.0009644898796149662
strong,Q1_Q12,37.5,6,2,0.0013120376268057577
strong,Q1_Q12,37.5,6,3,0.004464815921139161
strong,Q1_Q12,37.5,6,4,0.016865520352247938
strong,Q1_Q12,37.5,6,5,0.052787409498696314
strong,Q1_Q12,37.5,6,6,0.004392522039750333
strong,Q1_Q12,37.5,6,7,0.08310001505841892
strong,Q1_Q12,37.5,6,8,0.0583385895803574
strong,Q1_Q12,37.5,6,9,0.058177718019202816
strong,Q1_Q12,37.5,6,10,0.004376834107733474
strong,Q1_Q12,37.5,6,11,0.003672047525722714
strong,Q1_Q12,37.5,6,12,0.0021890172156396985
strong,Q1_Q12,37.5,7,1,0.0027992908677815405
strong,Q1_Q12,37.5,7,2,0.002970950652803503
strong,Q1_Q12,37.5,7,3,0.008566385982265844
strong,Q1_Q12,37.5,7,4,0.07024400681493966
strong,Q1_Q12,37.5,7,5,0.06309982585065574
strong,Q1_Q12,37.5,7,6,0.08310001505841892
strong,Q1_Q12,37.5,7,7,0.00266440730002711
strong,Q1_Q12,37.5,7,8,0.04857706930879699
strong,Q1_Q12,37.5,7,9,0.012901023818435378
strong,Q1_Q12,37.5,7,10,0.0025188770392252256
strong,Q1_Q12,37.5,7,11,0.0015465704799499534
strong,Q1_Q12,37.5,7,12,0.0007199758648618608
strong,Q1_Q12,37.5,8,1,0.0043713276938845014
strong,Q1_Q12,37.5,8,2,0.005075023952869611
strong,Q1_Q12,37.5,8,3,0.015581400769305233
strong,Q1_Q12,37.5,8,4,0.09697424730710184
strong,Q1_Q12,37.5,8,5,0.13975466266753672
strong,Q1_Q12,37.5,8,6,0.0583385895803574
strong,Q1_Q12,37.5,8,7,0.04857706930879699
strong,Q1_Q12,37.5,8,8,0.00164784884262707
strong,Q1_Q12,37.5,8,9,0.009124474750507478
strong,Q1_Q12,37.5,8,10,0.00014420582388146238
strong,Q1_Q12,37.5,8,11,0.00022195072985739607
strong,Q1_Q12,37.5,8,12,0.00020527010276604035
strong,Q1_Q12,37.5,9,1,0.0030462914301577575
strong,Q1_Q12,37.5,9,2,0.0034109971660428373
strong,Q1_Q12,37.5,9,3,0.010212793994522922
strong,Q1_Q12,37.5,9,4,0.07111517360652585
strong,Q1_Q12,37.5,9,5,0.08478251877767408
strong,Q1_Q12,37.5,9,6,0.058177718019202816
strong,Q1_Q12,37.5,9,7,0.012901023818435378
strong,Q1_Q12,37.5,9,8,0.009124474750507478
strong,Q1_Q12,37.5,9,9,0.00013408806282026278
strong,Q1_Q12,37.5,9,10,0.00031257890210269147
strong,Q1_Q12,37.5,9,11,0.00010405683530774689
strong,Q1_Q12,37.5,9,12,2.261201220909901e-05
strong,Q1_Q12,37.5,10,1,0.00029265150118707296
strong,Q1_Q12,37.5,10,2,0.00033600387824277443
strong,Q1_Q12,37.5,10,3,0.0010238345802085196
strong,Q1_Q12,37.5,10,4,0.006594075196284581
strong,Q1_Q12,37.5,10,5,0.008976760907312925
strong,Q1_Q12,37.5,10,6,0.004376834107733474
strong,Q1_Q12,37.5,10,7,0.0025188770392252256
strong,Q1_Q12,37.5,10,8,0.00014420582388146238
strong,Q1_Q12,37.5,10,9,0.00031257890210269147
strong,Q1_Q12,37.5,10,10,3.545095244022449e-06
strong,Q1_Q12,37.5,10,11,4.060901892161923e-06
strong,Q1_Q12,37.5,10,12,4.889147615642411e-06
strong,Q1_Q12,37.5,11,1,0.00022525517215748897
strong,Q1_Q12,37.5,11,2,0.00025640183146590694
strong,Q1_Q12,37.5,11,3,0.000776587605276381
strong,Q1_Q12,37.5,11,4,0.005138043936182104
strong,Q1_Q12,37.5,11,5,0.006683510470806709
strong,Q1_Q12,37.5,11,6,0.003672047525722714
strong,Q1_Q12,37.5,11,7,0.0015465704799499534
strong,Q1_Q12,37.5,11,8,0.00022195072985739607
strong,Q1_Q12,37.5,11,9,0.00010405683530774689
strong,Q1_Q12,37.5,11,10,4.060901892161923e-06
strong,Q1_Q12,37.5,11,11,7.263867490072565e-08
strong,Q1_Q12,37.5,11,12,7.523107571622255e-07
strong,Q1_Q12,37.5,12,1,0.00012601059183145474
strong,Q1_Q12,37.5,12,2,0.00014251602839717535
strong,Q1_Q12,37.5,12,3,0.0004296992151950007
strong,Q1_Q12,37.5,12,4,0.0029007516562064434
strong,Q1_Q12,37.5,12,5,0.003646081782467977
strong,Q1_Q12,37.5,12,6,0.0021890172156396985
strong,Q1_Q12,37.5,12,7,0.0007199758648618608
strong,Q1_Q12,37.5,12,8,0.00020527010276604035
strong,Q1_Q12,37.5,12,9,2.261201220909901e-05
strong,Q1_Q12,37.5,12,10,4.889147615642411e-06
strong,Q1_Q12,37.5,12,11,7.523107571622255e-07
strong,Q1_Q12,37.5,12,12,1.1147792001040922e-08
strong,Q1_Q12,46.5,1,1,3.956921767655054e-08
strong,Q1_Q12,46.5,1,2,4.3943007600155285e-06
strong,Q1_Q12,46.5,1,3,5.810005091761721e-06
strong,Q1_Q12,46.5,1,4,6.267555830675265e-06
strong,Q1_Q12,46.5,1,5,3.020266288068279e-05
strong,Q1_Q12,46.5,1,6,8.92065517389486e-05
strong,Q1_Q12,46.5,1,7,2.9349383174167407e-05
strong,Q1_Q12,46.5,1,8,3.321198925545745e-05
strong,Q1_Q12,46.5,1,9,5.321612547508489e-06
strong,Q1_Q12,46.5,1,10,6.566214432843649e-07
strong,Q1_Q12,46.5,1,11,7.764354177553472e-07
strong,Q1_Q12,46.5,1,12,5.3830539169707196e-08
strong,Q1_Q12,46.5,2,1,4.3943007600155285e-06
strong,Q1_Q12,46.5,2,2,6.428677923842879e-06
strong,Q1_Q12,46.5,2,3,0.0003734159845850299
strong,Q1_Q12,46.5,2,4,0.0011928318464291517
strong,Q1_Q12,46.5,2,5,0.0017037072048522283
strong,Q1_Q12,46.5,2,6,0.009985481399936847
strong,Q1_Q12,46.5,2,7,0.005883790067185554
strong,Q1_Q12,46.5,2,8,0.006076646632803702
strong,Q1_Q12,46.5,2,9,8.11456700405832e-05
strong,Q1_Q12,46.5,2,10,0.0006641915094688456
strong,Q1_Q12,46.5,2,11,0.0005538701231852984
strong,Q1_Q12,46.5,2,12,7.346518560063211e-06
strong,Q1_Q12,46.5,3,1,5.810005091761721e-06
strong,Q1_Q12,46.5,3,2,0.0003734159845850299
strong,Q1_Q12,46.5,3,3,1.3254863250374897e-05
strong,Q1_Q12,46.5,3,4,0.0004091329007226724
strong,Q1_Q12,46.5,3,5,0.008338486799615017
strong,Q1_Q12,46.5,3,6,0.0015354080773947454
strong,Q1_Q12,46.5,3,7,0.01636096952636426
strong,Q1_Q12,46.5,3,8,0.0017500584101191525
strong,Q1_Q12,46.5,3,9,0.0007947963154480452
strong,Q1_Q12,46.5,3,10,0.001133043483837187
strong,Q1_Q12,46.5,3,11,0.0003629283847384249
strong,Q1_Q12,46.5,3,12,1.9546438884280327e-06
strong,Q1_Q12,46.5,4,1,6.267555830675265e-06
strong,Q1_Q12,46.5,4,2,0.0011928318464291517
strong,Q1_Q12,46.5,4,3,0.0004091329007226724
strong,Q1_Q12,46.5,4,4,0.00021109942143938474
strong,Q1_Q12,46.5,4,5,0.01788068763085377
strong,Q1_Q12,46.5,4,6,0.0028856019878796086
strong,Q1_Q12,46.5,4,7,0.029044672677602523
strong,Q1_Q12,46.5,4,8,0.0008932121993672837
strong,Q1_Q12,46.5,4,9,0.002073701701177016
strong,Q1_Q12,46.5,4,10,0.0015907054412668193
strong,Q1_Q12,46.5,4,11,0.0002183261881961663
strong,Q1_Q12,46.5,4,12,2.3039096188706326e-06
strong,Q1_Q12,46.5,5,1,3.020266288068279e-05
strong,Q1_Q12,46.5,5,2,0.0017037072048522283
strong,Q1_Q12,46.5,5,3,0.008338486799615017
strong,Q1_Q12,46.5,5,4,0.01788068763085377
strong,Q1_Q12,46.5,5,5,0.003149410648816142
strong,Q1_Q12,46.5,5,6,0.18009836258265136
strong,Q1_Q12,46.5,5,7,0.017563860435101594
strong,Q1_Q12,46.5,5,8,0.09112785147791587
strong,Q1_Q12,46.5,5,9,0.001104843101935535
strong,Q1_Q12,46.5,5,10,0.0033195826706746666
strong,Q1_Q12,46.5,5,11,0.0057186725448058265
strong,Q1_Q12,46.5,5,12,0.00012157895638075398
strong,Q1_Q12,46.5,6,1,8.92065517389486e-05
strong,Q1_Q12,46.5,6,2,0.009985481399936847
strong,Q1_Q12,46.5,6,3,0.0015354080773947454
strong,Q1_Q12,46.5,6,4,0.0028856019878796086
strong,Q1_Q12,46.5,6,5,0.18009836258265136
strong,Q1_Q12,46.5,6,6,0.016313158017846514
strong,Q1_Q12,46.5,6,7,0.3254219396960936
strong,Q1_Q12,46.5,6,8,0.013192853133387073
strong,Q1_Q12,46.5,6,9,0.019280997911700588
strong,Q1_Q12,46.5,6,10,0.020170935209653042
strong,Q1_Q12,46.5,6,11,0.004410873447926422
strong,Q1_Q12,46.5,6,12,1.8917178022079058e-05
strong,Q1_Q12,46.5,7,1,2.9349383174167407e-05
strong,Q1_Q12,46.5,7,2,0.005883790067185554
strong,Q1_Q12,46.5,7,3,0.01636096952636426
strong,Q1_Q12,46.5,7,4,0.029044672677602523
strong,Q1_Q12,46.5,7,5,0.017563860435101594
strong,Q1_Q12,46.5,7,6,0.3254219396960936
strong,Q1_Q12,46.5,7,7,0.009547756230813907
strong,Q1_Q12,46.5,7,8,0.15259336804631984
strong,Q1_Q12,46.5,7,9,0.004645168418534216
strong,Q1_Q12,46.5,7,10,0.0024341208765572228
strong,Q1_Q12,46.5,7,11,0.00771069154130586
strong,Q1_Q12,46.5,7,12,0.0002142664513163178
strong,Q1_Q12,46.5,8,1,3.321198925545745e-05
strong,Q1_Q12,46.5,8,2,0.006076646632803702
strong,Q1_Q12,46.5,8,3,0.0017500584101191525
strong,Q1_Q12,46.5,8,4,0.0008932121993672837
strong,Q1_Q12,46.5,8,5,0.09112785147791587
strong,Q1_Q12,46.5,8,6,0.013192853133387073
strong,Q1_Q12,46.5,8,7,0.15259336804631984
strong,Q1_Q12,46.5,8,8,0.00402870128668319
strong,Q1_Q12,46.5,8,9,0.010695190864372602
strong,Q1_Q12,46.5,8,10,0.008481654742951377
strong,Q1_Q12,46.5,8,11,0.0011680637386139315
strong,Q1_Q12,46.5,8,12,8.399319035835202e-06
strong,Q1_Q12,46.5,9,1,5.321612547508489e-06
strong,Q1_Q12,46.5,9,2,8.11456700405832e-05
strong,Q1_Q12,46.5,9,3,0.0007947963154480452
strong,Q1_Q12,46.5,9,4,0.002073701701177016
strong,Q1_Q12,46.5,9,5,0.001104843101935535
strong,Q1_Q12,46.5,9,6,0.019280997911700588
strong,Q1_Q12,46.5,9,7,0.004645168418534216
strong,Q1_Q12,46.5,9,8,0.010695190864372602
strong,Q1_Q12,46.5,9,9,6.323563448876311e-05
strong,Q1_Q12,46.5,9,10,0.0006555939315362006
strong,Q1_Q12,46.5,9,11,0.0008019501091164487
strong,Q1_Q12,46.5,9,12,1.3751027238249002e-05
strong,Q1_Q12,46.5,10,1,6.566214432843649e-07
strong,Q1_Q12,46.5,10,2,0.0006641915094688456
strong,Q1_Q12,46.5,10,3,0.001133043483837187
strong,Q1_Q12,46.5,10,4,0.0015907054412668193
strong,Q1_Q12,46.5,10,5,0.0033195826706746666
strong,Q1_Q12,46.5,10,6,0.020170935209653042
strong,Q1_Q12,46.5,10,7,0.0024341208765572228
strong,Q1_Q12,46.5,10,8,0.008481654742951377
strong,Q1_Q12,46.5,10,9,0.0006555939315362006
strong,Q1_Q12,46.5,10,10,2.4828552436971277e-05
strong,Q1_Q12,46.5,10,11,0.00032585343563200196
strong,Q1_Q12,46.5,10,12,1.3592595821324907e-05
strong,Q1_Q12,46.5,11,1,7.764354177553472e-07
strong,Q1_Q12,46.5,11,2,0.0005538701231852984
strong,Q1_Q12,46.5,11,3,0.0003629283847384249
strong,Q1_Q12,46.5,11,4,0.0002183261881961663
strong,Q1_Q12,46.5,11,5,0.0057186725448058265
strong,Q1_Q12,46.5,11,6,0.004410873447926422
strong,Q1_Q12,46.5,11,7,0.00771069154130586
strong,Q1_Q12,46.5,11,8,0.0011680637386139315
strong,Q1_Q12,46.5,11,9,0.0008019501091164487
strong,Q1_Q12,46.5,11,10,0.00032585343563200196
strong,Q1_Q12,46.5,11,11,3.908395351353384e-06
strong,Q1_Q12,46.5,11,12,2.471684812065665e-06
strong,Q1_Q12,46.5,12,1,5.3830539169707196e-08
strong,Q1_Q12,46.5,12,2,7.346518560063211e-06
strong,Q1_Q12,46.5,12,3,1.9546438884280327e-06
strong,Q1_Q12,46.5,12,4,2.3039096188706326e-06
strong,Q1_Q12,46.5,12,5,0.00012157895638075398
strong,Q1_Q12,46.5,12,6,1.8917178022079058e-05
strong,Q1_Q12,46.5,12,7,0.0002142664513163178
strong,Q1_Q12,46.5,12,8,8.399319035835202e-06
strong,Q1_Q12,46.5,12,9,1.3751027238249002e-05
strong,Q1_Q12,46.5,12,10,1.3592595821324907e-05
strong,Q1_Q12,46.5,12,11,2.471684812065665e-06
strong,Q1_Q12,46.5,12,12,3.207527430202899e-08
strong,Q1_Q12,55.5,1,1,5.388970577845657e-07
strong,Q1_Q12,55.5,1,2,5.9743986599703065e-05
strong,Q1_Q12,55.5,1,3,0.0006339566823190479
strong,Q1_Q12,55.5,1,4,0.00016591576900640162
strong,Q1_Q12,55.5,1,5,0.0007949714498459923
strong,Q1_Q12,55.5,1,6,0.0030269294742827006
strong,Q1_Q12,55.5,1,7,0.0003544421597440581
strong,Q1_Q12,55.5,1,8,0.0011348223957592138
strong,Q1_Q12,55.5,1,9,0.001276276161174399
strong,Q1_Q12,55.5,1,10,6.98836206846311e-05
strong,Q1_Q12,55.5,1,11,3.8602710262462316e-05
strong,Q1_Q12,55.5,1,12,4.925580251482697e-05
strong,Q1_Q12,55.5,2,1,5.9743986599703065e-05
strong,Q1_Q12,55.5,2,2,2.546701579785998e-06
strong,Q1_Q12,55.5,2,3,0.00044735743410159246
strong,Q1_Q12,55.5,2,4,0.0005651460046399367
strong,Q1_Q12,55.5,2,5,0.00010285104024508273
strong,Q1_Q12,55.5,2,6,0.0020103119598859492
strong,Q1_Q12,55.5,2,7,0.004493704341807548
strong,Q1_Q12,55.5,2,8,0.003937041171516207
strong,Q1_Q12,55.5,2,9,0.0020793031797482135
strong,Q1_Q12,55.5,2,10,0.0008257217171705465
strong,Q1_Q12,55.5,2,11,0.00020979063495426466
strong,Q1_Q12,55.5,2,12,5.765568330403572e-05
strong,Q1_Q12,55.5,3,1,0.0006339566823190479
strong,Q1_Q12,55.5,3,2,0.00044735743410159246
strong,Q1_Q12,55.5,3,3,0.00018040489843615694
strong,Q1_Q12,55.5,3,4,0.013142844983962664
strong,Q1_Q12,55.5,3,5,0.012265352271627828
strong,Q1_Q12,55.5,3,6,0.0014278013025834035
strong,Q1_Q12,55.5,3,7,0.03567032991386299
strong,Q1_Q12,55.5,3,8,0.014957092268442457
strong,Q1_Q12,55.5,3,9,0.003646324801210666
strong,Q1_Q12,55.5,3,10,0.006688463966003033
strong,Q1_Q12,55.5,3,11,0.0010904419553438125
strong,Q1_Q12,55.5,3,12,7.363354855933423e-05
strong,Q1_Q12,55.5,4,1,0.00016591576900640162
strong,Q1_Q12,55.5,4,2,0.0005651460046399367
strong,Q1_Q12,55.5,4,3,0.013142844983962664
strong,Q1_Q12,55.5,4,4,0.0005169278706828711
strong,Q1_Q12,55.5,4,5,0.0053172215363673945
strong,Q1_Q12,55.5,4,6,0.06083021883257321
strong,Q1_Q12,55.5,4,7,0.025434270542275123
strong,Q1_Q12,55.5,4,8,0.04303397981331838
strong,Q1_Q12,55.5,4,9,0.03492538860097594
strong,Q1_Q12,55.5,4,10,0.0046112186650900085
strong,Q1_Q12,55.5,4,11,0.0018116410776968111
strong,Q1_Q12,55.5,4,12,0.0011887845900422263
strong,Q1_Q12,55.5,5,1,0.0007949714498459923
strong,Q1_Q12,55.5,5,2,0.00010285104024508273
strong,Q1_Q12,55.5,5,3,0.012265352271627828
strong,Q1_Q12,55.5,5,4,0.0053172215363673945
strong,Q1_Q12,55.5,5,5,0.00028470578696749183
strong,Q1_Q12,55.5,5,6,0.057315282543114104
strong,Q1_Q12,55.5,5,7,0.07149797412744519
strong,Q1_Q12,55.5,5,8,0.07610782498341685
strong,Q1_Q12,55.5,5,9,0.046642800587956376
strong,Q1_Q12,55.5,5,10,0.013021006633379885
strong,Q1_Q12,55.5,5,11,0.003765041026071106
strong,Q1_Q12,55.5,5,12,0.001396305595457897
strong,Q1_Q12,55.5,6,1,0.0030269294742827006
strong,Q1_Q12,55.5,6,2,0.0020103119598859492
strong,Q1_Q12,55.5,6,3,0.0014278013025834035
strong,Q1_Q12,55.5,6,4,0.06083021883257321
strong,Q1_Q12,55.5,6,5,0.057315282543114104
strong,Q1_Q12,55.5,6,6,0.007018891425787954
strong,Q1_Q12,55.5,6,7,0.1750119184742552
strong,Q1_Q12,55.5,6,8,0.07451223599043577
strong,Q1_Q12,55.5,6,9,0.017944582333531578
strong,Q1_Q12,55.5,6,10,0.03288687976231456
strong,Q1_Q12,55.5,6,11,0.005420418499333795
strong,Q1_Q12,55.5,6,12,0.0003440141792956805
strong,Q1_Q12,55.5,7,1,0.0003544421597440581
strong,Q1_Q12,55.5,7,2,0.004493704341807548
strong,Q1_Q12,55.5,7,3,0.03567032991386299
strong,Q1_Q12,55.5,7,4,0.025434270542275123
strong,Q1_Q12,55.5,7,5,0.07149797412744519
strong,Q1_Q12,55.5,7,6,0.1750119184742552
strong,Q1_Q12,55.5,7,7,0.0037096370482535257
strong,Q1_Q12,55.5,7,8,0.033996762529852995
strong,Q1_Q12,55.5,7,9,0.0578869374517468
strong,Q1_Q12,55.5,7,10,0.0013474475334802236
strong,Q1_Q12,55.5,7,11,0.0007924427523998789
strong,Q1_Q12,55.5,7,12,0.002532670981811653
strong,Q1_Q12,55.5,8,1,0.0011348223957592138
strong,Q1_Q12,55.5,8,2,0.003937041171516207
strong,Q1_Q12,55.5,8,3,0.014957092268442457
strong,Q1_Q12,55.5,8,4,0.04303397981331838
strong,Q1_Q12,55.5,8,5,0.07610782498341685
strong,Q1_Q12,55.5,8,6,0.07451223599043577
strong,Q1_Q12,55.5,8,7,0.033996762529852995
strong,Q1_Q12,55.5,8,8,0.00010278755172298408
strong,Q1_Q12,55.5,8,9,0.011707950158328274
strong,Q1_Q12,55.5,8,10,0.006674950046520582
strong,Q1_Q12,55.5,8,11,0.00023516531342810296
strong,Q1_Q12,55.5,8,12,0.0007719252449769354
strong,Q1_Q12,55.5,9,1,0.001276276161174399
strong,Q1_Q12,55.5,9,2,0.0020793031797482135
strong,Q1_Q12,55.5,9,3,0.003646324801210666
strong,Q1_Q12,55.5,9,4,0.03492538860097594
strong,Q1_Q12,55.5,9,5,0.046642800587956376
strong,Q1_Q12,55.5,9,6,0.017944582333531578
strong,Q1_Q12,55.5,9,7,0.0578869374517468
strong,Q1_Q12,55.5,9,8,0.011707950158328274
strong,Q1_Q12,55.5,9,9,0.000466050588463633
strong,Q1_Q12,55.5,9,10,0.011439057563259462
strong,Q1_Q12,55.5,9,11,0.0012365047266936025
strong,Q1_Q12,55.5,9,12,0.00010121754640557561
strong,Q1_Q12,55.5,10,1,6.98836206846311e-05
strong,Q1_Q12,55.5,10,2,0.0008257217171705465
strong,Q1_Q12,55.5,10,3,0.006688463966003033
strong,Q1_Q12,55.5,10,4,0.0046112186650900085
strong,Q1_Q12,55.5,10,5,0.013021006633379885
strong,Q1_Q12,55.5,10,6,0.03288687976231456
strong,Q1_Q12,55.5,10,7,0.0013474475334802236
strong,Q1_Q12,55.5,10,8,0.006674950046520582
strong,Q1_Q12,55.5,10,9,0.011439057563259462
strong,Q1_Q12,55.5,10,10,0.0001938342476458249
strong,Q1_Q12,55.5,10,11,0.0001541825958221838
strong,Q1_Q12,55.5,10,12,0.000495917606428541
strong,Q1_Q12,55.5,11,1,3.8602710262462316e-05
strong,Q1_Q12,55.5,11,2,0.00020979063495426466
strong,Q1_Q12,55.5,11,3,0.0010904419553438125
strong,Q1_Q12,55.5,11,4,0.0018116410776968111
strong,Q1_Q12,55.5,11,5,0.003765041026071106
strong,Q1_Q12,55.5,11,6,0.005420418499333795
strong,Q1_Q12,55.5,11,7,0.0007924427523998789
strong,Q1_Q12,55.5,11,8,0.00023516531342810296
strong,Q1_Q12,55.5,11,9,0.0012365047266936025
strong,Q1_Q12,55.5,11,10,0.0001541825958221838
strong,Q1_Q12,55.5,11,11,1.6219977902932153e-07
strong,Q1_Q12,55.5,11,12,7.31186502515518e-05
strong,Q1_Q12,55.5,12,1,4.925580251482697e-05
strong,Q1_Q12,55.5,12,2,5.765568330403572e-05
strong,Q1_Q12,55.5,12,3,7.363354855933423e-05
strong,Q1_Q12,55.5,12,4,0.0011887845900422263
strong,Q1_Q12,55.5,12,5,0.001396305595457897
strong,Q1_Q12,55.5,12,6,0.0003440141792956805
strong,Q1_Q12,55.5,12,7,0.002532670981811653
strong,Q1_Q12,55.5,12,8,0.0007719252449769354
strong,Q1_Q12,55.5,12,9,0.00010121754640557561
strong,Q1_Q12,55.5,12,10,0.000495917606428541
strong,Q1_Q12,55.5,12,11,7.31186502515518e-05
strong,Q1_Q12,55.5,12,12,1.0578097900153497e-06
strong,Q6_Q7,10.5,1,1,3.362449178143862e-14
strong,Q6_Q7,10.5,1,2,4.811275225084139e-12
strong,Q6_Q7,10.5,1,3,4.2993353234203317e-10
strong,Q6_Q7,10.5,1,4,1.8231734742566278e-08
strong,Q6_Q7,10.5,1,5,3.3113181644594024e-07
strong,Q6_Q7,10.5,1,6,2.0821321267468093e-06
strong,Q6_Q7,10.5,1,7,1.5714948228528571e-06
strong,Q6_Q7,10.5,1,8,2.510779544511138e-06
strong,Q6_Q7,10.5,1,9,5.452769811040514e-07
strong,Q6_Q7,10.5,1,10,4.673261731780387e-08
strong,Q6_Q7,10.5,1,11,2.118872897351797e-09
strong,Q6_Q7,10.5,1,12,6.118738838998446e-11
strong,Q6_Q7,10.5,2,1,4.811275225084139e-12
strong,Q6_Q7,10.5,2,2,6.804739346943181e-11
strong,Q6_Q7,10.5,2,3,6.469186072016683e-09
strong,Q6_Q7,10.5,2,4,4.3034127512051706e-07
strong,Q6_Q7,10.5,2,5,9.749922314810488e-06
strong,Q6_Q7,10.5,2,6,7.13469729945178e-05
strong,Q6_Q7,10.5,2,7,6.233706290140191e-05
strong,Q6_Q7,10.5,2,8,9.40066594411891e-05
strong,Q6_Q7,10.5,2,9,2.014832740744897e-05
strong,Q6_Q7,10.5,2,10,1.7162277159405477e-06
strong,Q6_Q7,10.5,2,11,7.753466934279113e-08
strong,Q6_Q7,10.5,2,12,2.2335868848336126e-09
strong,Q6_Q7,10.5,3,1,4.2993353234203317e-10
strong,Q6_Q7,10.5,3,2,6.469186072016683e-09
strong,Q6_Q7,10.5,3,3,3.9215998419881456e-08
strong,Q6_Q7,10.5,3,4,4.457090196321121e-06
strong,Q6_Q7,10.5,3,5,0.00015927328983400424
strong,Q6_Q7,10.5,3,6,0.0015094361056119223
strong,Q6_Q7,10.5,3,7,0.001617735415430967
strong,Q6_Q7,10.5,3,8,0.002262559647662572
strong,Q6_Q7,10.5,3,9,0.00047616799727313034
strong,Q6_Q7,10.5,3,10,4.0207536815025194e-05
strong,Q6_Q7,10.5,3,11,1.807004196178568e-06
strong,Q6_Q7,10.5,3,12,5.186965671452594e-08
strong,Q6_Q7,10.5,4,1,1.8231734742566278e-08
strong,Q6_Q7,10.5,4,2,4.3034127512051706e-07
strong,Q6_Q7,10.5,4,3,4.457090196321121e-06
strong,Q6_Q7,10.5,4,4,1.1221029164489935e-05
strong,Q6_Q7,10.5,4,5,0.0009223654643077844
strong,Q6_Q7,10.5,4,6,0.01568675944429863
strong,Q6_Q7,10.5,4,7,0.023514345640957477
strong,Q6_Q7,10.5,4,8,0.029453844673002837
strong,Q6_Q7,10.5,4,9,0.006025554871547832
strong,Q6_Q7,10.5,4,10,0.0005017583926083133
strong,Q6_Q7,10.5,4,11,2.235832702795096e-05
strong,Q6_Q7,10.5,4,12,6.379743324937438e-07
strong,Q6_Q7,10.5,5,1,3.3113181644594024e-07
strong,Q6_Q7,10.5,5,2,9.749922314810488e-06
strong,Q6_Q7,10.5,5,3,0.00015927328983400424
strong,Q6_Q7,10.5,5,4,0.0009223654643077844
strong,Q6_Q7,10.5,5,5,0.0002200213001506966
strong,Q6_Q7,10.5,5,6,0.047981037874563655
strong,Q6_Q7,10.5,5,7,0.15328089181881405
strong,Q6_Q7,10.5,5,8,0.15775339986739698
strong,Q6_Q7,10.5,5,9,0.03055716370272034
strong,Q6_Q7,10.5,5,10,0.00247512116758141
strong,Q6_Q7,10.5,5,11,0.00010839413185392572
strong,Q6_Q7,10.5,5,12,3.054813911133004e-06
strong,Q6_Q7,10.5,6,1,2.0821321267468093e-06
strong,Q6_Q7,10.5,6,2,7.13469729945178e-05
strong,Q6_Q7,10.5,6,3,0.0015094361056119223
strong,Q6_Q7,10.5,6,4,0.01568675944429863
strong,Q6_Q7,10.5,6,5,0.047981037874563655
strong,Q6_Q7,10.5,6,6,0.009330065222691267
strong,Q6_Q7,10.5,6,7,0.2594813307959755
strong,Q6_Q7,10.5,6,8,0.15634336429080856
strong,Q6_Q7,10.5,6,9,0.025077411927964015
strong,Q6_Q7,10.5,6,10,0.0018287763142633819
strong,Q6_Q7,10.5,6,11,7.47027535578346e-05
strong,Q6_Q7,10.5,6,12,1.998835730996446e-06
strong,Q6_Q7,10.5,7,1,1.5714948228528571e-06
strong,Q6_Q7,10.5,7,2,6.233706290140191e-05
strong,Q6_Q7,10.5,7,3,0.001617735415430967
strong,Q6_Q7,10.5,7,4,0.023514345640957477
strong,Q6_Q7,10.5,7,5,0.15328089181881405
strong,Q6_Q7,10.5,7,6,0.2594813307959755
strong,Q6_Q7,10.5,7,7,0.015318875502723102
strong,Q6_Q7,10.5,7,8,0.0512843736534718
strong,Q6_Q7,10.5,7,9,0.015814378910102768
strong,Q6_Q7,10.5,7,10,0.00158201704939918
strong,Q6_Q7,10.5,7,11,7.847136361739093e-05
strong,Q6_Q7,10.5,7,12,2.4060898159280658e-06
strong,Q6_Q7,10.5,8,1,2.510779544511138e-06
strong,Q6_Q7,10.5,8,2,9.40066594411891e-05
strong,Q6_Q7,10.5,8,3,0.002262559647662572
strong,Q6_Q7,10.5,8,4,0.029453844673002837
strong,Q6_Q7,10.5,8,5,0.15775339986739698
strong,Q6_Q7,10.5,8,6,0.15634336429080856
strong,Q6_Q7,10.5,8,7,0.0512843736534718
strong,Q6_Q7,10.5,8,8,0.00041264732172810855
strong,Q6_Q7,10.5,8,9,0.0009707141879479264
