time_ns,site,density,entropy_nats,rms_distance_sites
68.5,5,0.0010381837675331653,0.008170260406785042,3.166962195687845
68.5,6,0.1673665322056277,0.45168583764613274,3.166962195687845
68.5,7,0.00011154352480349538,0.0011267055960116005,3.166962195687845
68.5,8,0.013164854539102348,0.0700843278741354,3.166962195687845
68.5,9,0.27394770969754534,0.5871459073797568,3.166962195687845
68.5,10,0.09599011763199125,0.31618194921984777,3.166962195687845
68.5,11,0.03846187066769667,0.1630246988232454,3.166962195687845
69.0,1,0.025114505447344882,0.11732607834808156,3.144299691215731
69.0,2,0.12726825882578977,0.3811605899558795,3.144299691215731
69.0,3,0.24856654722617774,0.5607548493494366,3.144299691215731
69.0,4,0.009229593502108594,0.052430655291271736,3.144299691215731
69.0,5,0.002016735535478162,0.014531116186535343,3.144299691215731
69.0,6,0.16560391733391525,0.44884670689163686,3.144299691215731
69.0,7,0.0004730967274664552,0.004095113023003215,3.144299691215731
69.0,8,0.018561043259924116,0.0923848432646527,3.144299691215731
69.0,9,0.28103964709043255,0.5939325455145996,3.144299691215731
69.0,10,0.07897874818461716,0.2762680074246737,3.144299691215731
69.0,11,0.04314790686674563,0.17782245919975825,3.144299691215731
69.5,1,0.02943059291361984,0.13275724760273327,3.1220092904403387
69.5,2,0.10968205660509381,0.3458500828779219,3.1220092904403387
69.5,3,0.2576849093219068,0.5706214497305607,3.1220092904403387
69.5,4,0.013805948422231495,0.07283632886695392,3.1220092904403387
69.5,5,0.0032119616848581486,0.02164626324029104,3.1220092904403387
69.5,6,0.1631193323591537,0.44480643362748506,3.1220092904403387
69.5,7,0.0010222189879218137,0.008060470932582586,3.1220092904403387
69.5,8,0.025087489966547413,0.11722721718628384,3.1220092904403387
69.5,9,0.2860600409844971,0.59858610811625,3.1220092904403387
69.5,10,0.06329271386288927,0.2359330263615849,3.1220092904403387
69.5,11,0.04760273489128121,0.19139521045855085,3.1220092904403387
70.0,1,0.03372520332675822,0.1474619143063105,3.100050399810693
70.0,2,0.09292016771211403,0.3092424646119146,3.100050399810693
70.0,3,0.2650713093127457,0.5782947906518439,3.100050399810693
70.0,4,0.019510741448269656,0.09612885105557932,3.100050399810693
70.0,5,0.004549993300677622,0.029076054527770727,3.100050399810693
70.0,6,0.15999096971390372,0.4396549048240229,3.100050399810693
70.0,7,0.0016947924171894588,0.012506461573374934,3.100050399810693
70.0,8,0.03278709061548436,0.14430073050940767,3.100050399810693
70.0,9,0.2889012734514955,0.6011649666534684,3.100050399810693
70.0,10,0.049104567953494514,0.1958702101757459,3.100050399810693
70.0,11,0.05174389074786764,0.20361835762488512,3.100050399810693
70.5,1,0.03791582521040042,0.16126300159529985,3.078383025455415
70.5,2,0.0771685195075035,0.27179885116042096,3.078383025455415
70.5,3,0.27058862230062386,0.5838434186238859,3.078383025455415
70.5,4,0.026408028610874882,0.1220253047970786,3.078383025455415
70.5,5,0.005958042494737674,0.03646338890096082,3.078383025455415
70.5,6,0.1563026008457359,0.43348756880938005,3.078383025455415
70.5,7,0.0024293244857888207,0.01705124977383663,3.078383025455415
70.5,8,0.04168133387179553,0.17325119299256186,3.078383025455415
70.5,9,0.2894905590360378,0.6016949068287238,3.078383025455415
70.5,10,0.036559547869082845,0.15685165470598827,3.078383025455415
70.5,11,0.05549759576741915,0.21439491070824918,3.078383025455415
71.0,1,0.041925267954606465,0.17401521385706076,3.0569687326139254
71.0,2,0.06259390737029977,0.23404588936263077,3.0569687326139254
71.0,3,0.27412753231373727,0.5873210964723226,3.0569687326139254
71.0,4,0.034542737895682886,0.1501947328243016,3.0569687326139254
71.0,5,0.007366431949919709,0.04351446768846795,3.0569687326139254
71.0,6,0.15214163769228678,0.42640605807165366,3.0569687326139254
71.0,7,0.0031687561993802263,0.02139807217922167,3.0569687326139254
71.0,8,0.051768609879540343,0.20369024250100973,3.0569687326139254
71.0,9,0.28779198935362377,0.6001628081966657,3.0569687326139254
71.0,10,0.025773432626698643,0.11972821793843322,3.0569687326139254
71.0,11,0.05879969676422454,0.22365199280568754,3.0569687326139254
71.5,1,0.045682660381966785,0.18560130147786516,3.03577155292725
71.5,2,0.04934157610400403,0.1965719718689158,3.03577155292725
71.5,3,0.27560903529626646,0.5887582467184831,3.03577155292725
71.5,4,0.04393865905365508,0.18026548317508986,3.03577155292725
71.5,5,0.00871047454394986,0.04998820325204341,3.03577155292725
71.5,6,0.14759725865297826,0.4185185498761463,3.03577155292725
71.5,7,0.003862070301838101,0.0253143969303162,3.03577155292725
71.5,8,0.06302300254880625,0.23520564777829858,3.03577155292725
71.5,9,0.28380791052410936,0.5965138787820399,3.03577155292725
71.5,10,0.016830924900063566,0.08543502431520182,3.03577155292725
71.5,11,0.0615964276923625,0.23133774099196663,3.03577155292725
72.0,1,0.049124328477700444,0.19592876536067025,3.014758825894215
72.0,2,0.03753317676827768,0.1600236050918085,3.014758825894215
72.0,3,0.2749864264074379,0.5881556186439433,3.014758825894215
72.0,4,0.054596842070240445,0.21183410871947334,3.014758825894215
72.0,5,0.009932155480337669,0.055689547665008915,3.014758825894215
72.0,6,0.14275864408869623,0.40993979256321705,3.014758825894215
72.0,7,0.004465657471280759,0.02862085720296456,3.014758825894215
72.0,8,0.07539360360453372,0.2673722010394635,3.014758825894215
72.0,9,0.2775795976824452,0.5906527850257264,3.014758825894215
72.0,10,0.009784585901534,0.05500932031737675,3.014758825894215
72.0,11,0.06384498204751611,0.2374186032547615,3.014758825894215
72.5,1,0.052194539830128256,0.20492692474619698,2.993901962512622
72.5,2,0.027265132886592186,0.12510301932992096,2.993901962512622
72.5,3,0.2722467280386106,0.5854807036827205,2.993901962512622
72.5,4,0.06649444732631259,0.24447529155607664,2.993901962512622
72.5,5,0.01098157539039596,0.06046483277962108,2.993901962512622
72.5,6,0.13771336127941106,0.4007907589815586,2.993901962512622
72.5,7,0.00494440591888634,0.03118447775419932,2.993901962512622
72.5,8,0.08880437497055887,0.2997628209838751,2.993901962512622
72.5,9,0.2691872044932972,0.5824487384152541,2.993901962512622
72.5,10,0.004654341192318554,0.029637095218702978,2.993901962512622
72.5,11,0.06551388867348851,0.2418770432887963,2.993901962512622
73.0,1,0.05484610468332802,0.2125443138098222,2.973177120928237
73.0,2,0.018607442718203516,0.0925688951777061,2.973177120928237
73.0,3,0.2674115253324893,0.580667253402974,2.973177120928237
73.0,4,0.07958408085740981,0.2777523758241291,2.973177120928237
73.0,5,0.011818119912700818,0.06419825937150392,2.973177120928237
73.0,6,0.13254593270878193,0.3911979218511754,2.973177120928237
73.0,7,0.00527248811056743,0.03291409760744558,2.973177120928237
73.0,8,0.10315457366745988,0.33195950362360493,2.973177120928237
73.0,9,0.25874897984222184,0.5717443179595605,2.973177120928237
73.0,10,0.0014275650032696515,0.01077964463774389,2.973177120928237
73.0,11,0.06658318716356812,0.24470966357888613,2.973177120928237
73.5,1,0.05704082602013883,0.21874639511670582,2.952565785748111
73.5,2,0.01160293653836042,0.06324381320819616,2.952565785748111
73.5,3,0.2605371870782343,0.5736180483361758,2.952565785748111
73.5,4,0.09379363768874124,0.3112281437130279,2.952565785748111
73.5,5,0.01241132911538112,0.06680911832808135,2.952565785748111
73.5,6,0.12733661470980165,0.38129217663393433,2.952565785748111
73.5,7,0.0054338272815959475,0.03375705266354318,2.952565785748111
73.5,8,0.11831974056884291,0.36356376966048054,2.952565785748111
73.5,9,0.2464197583926754,0.5583675558153917,2.952565785748111
73.5,10,5.973997423259607e-05,0.0006407398573679193,2.952565785748111
73.5,11,0.06704440263199592,0.2459257490961661,2.952565785748111
74.0,1,0.05874979372599713,0.22351358821333445,2.9320552444909587
74.0,2,0.006266999786170519,0.03803641132113695,2.9320552444909587
74.0,3,0.2517144614426214,0.5642108465844483,2.9320552444909587
74.0,4,0.10902666522266344,0.3444754948229919,2.9320552444909587
74.0,5,0.012741448593409904,0.06824953085450719,2.9320552444909587
74.0,6,0.12216040610049596,0.3712074638324933,2.9320552444909587
74.0,7,0.005422235762331854,0.03369665231562593,2.9320552444909587
74.0,8,0.1341532413829786,0.39420626915826285,2.9320552444909587
74.0,9,0.23238874618731437,0.5421466193196725,2.9320552444909587
74.0,10,0.0004756785922095497,0.004114872066043786,2.9320552444909587
74.0,11,0.0669003232038077,0.24554622155383,2.9320552444909587
74.5,1,0.0599535205853469,0.22683961359331056,2.911638956410343
74.5,2,0.0025877646640359215,0.017999626275950097,2.911638956410343
74.5,3,0.24106744785233064,0.5523072330362552,2.911638956410343
74.5,4,0.1251632473269772,0.3770877041050825,2.911638956410343
74.5,5,0.012799652924931666,0.06850258940919385,2.911638956410343
74.5,6,0.11708629868019446,0.36107916312800264,2.911638956410343
74.5,7,0.005241226628221565,0.03275019513607211,2.911638956410343
74.5,8,0.15048833540525894,0.42355522056745865,2.911638956410343
74.5,9,0.2168766366347989,0.5229263032829342,2.911638956410343
74.5,10,0.0025712822317552285,0.017901431040895716,2.911638956410343
74.5,11,0.06616458706614868,0.2436029795304617,2.911638956410343
75.0,1,0.060641920584398934,0.2287301487553914,2.891316810613173
75.0,2,0.0005267644586945529,0.004503042618762138,2.891316810613173
75.0,3,0.22875195823172484,0.53776391550885,2.891316810613173
75.0,4,0.1420613983681151,0.4086879459482904,2.891316810613173
75.0,5,0.012587941176676616,0.06758082220926567,2.891316810613173
75.0,6,0.11217677356855175,0.35104234547123636,2.891316810613173
75.0,7,0.004903509575152395,0.030967370949565084,2.891316810613173
75.0,8,0.16714073521955436,0.4513233843136114,2.891316810613173
75.0,9,0.2001321057660609,0.5005855064884602,2.891316810613173
75.0,10,0.006215803774900273,0.03777683257837176,2.891316810613173
75.0,11,0.06486108927617043,0.24013858458504903,2.891316810613173
75.5,1,0.06081413268837735,0.22920178606127958,2.8710952719952347
75.5,2,2.0036655086325733e-05,0.00023679193129074982,2.8710952719952347
75.5,3,0.21495329248867268,0.5204458896509224,2.8710952719952347
75.5,4,0.1595589452067642,0.43893778572536046,2.8710952719952347
75.5,5,0.01211871307531257,0.06552491819374898,2.8710952719952347
75.5,6,0.10748753957586629,0.34122997569134383,2.8710952719952347
75.5,7,0.004430190951571265,0.02842895273917686,2.8710952719952347
75.5,8,0.18391160890179722,0.4772733032608651,2.8710952719952347
75.5,9,0.1824277482847073,0.4750549003932246,2.8710952719952347
75.5,10,0.011254570503900243,0.061690042514655416,2.8710952719952347
75.5,11,0.06302322166794483,0.23520623921527672,2.8710952719952347
76.0,1,0.06047819588027345,0.22828127314566787,2.850987415026405
76.0,2,0.000979652981742637,0.007766514620461419,2.850987415026405
76.0,3,0.1998834643962748,0.5002408284424807,2.850987415026405
76.0,4,0.17747586437459703,0.46754435789955207,2.850987415026405
76.0,5,0.011414043079174842,0.06240265056065007,2.850987415026405
76.0,6,0.10306750231395581,0.33177115734552665,2.850987415026405
76.0,7,0.0038497063109200497,0.02524572372738205,2.850987415026405
76.0,8,0.20059096566966125,0.501220585342253,2.850987415026405
76.0,9,0.16405552741050372,0.44633409398329227,2.850987415026405
76.0,10,0.01751211549736914,0.08819197157571199,2.850987415026405
76.0,11,0.06069296208552738,0.22886999034310904,2.850987415026405
76.5,1,0.05965058374521271,0.22600500699044568,2.8310128468484943
76.5,2,0.0032956470063300485,0.022125336504096014,2.8310128468484943
76.5,3,0.18377792461715942,0.47707404511650375,2.8310128468484943
76.5,4,0.1956170315202027,0.4942659736537643,2.8310128468484943
76.5,5,0.010504677672289903,0.05830793409674698,2.8310128468484943
76.5,6,0.09895894580071214,0.3227895037702343,2.8310128468484943
76.5,7,0.003196521457370428,0.02155763523150452,2.8310128468484943
76.5,8,0.21696135657851168,0.5230350593042623,2.8310128468484943
76.5,9,0.1453218215815679,0.41450774277290114,2.8310128468484943
76.5,10,0.024795658282169373,0.11615737185037828,2.8310128468484943
76.5,11,0.05791983173847379,0.22120508285738438,2.8310128468484943
77.0,1,0.05835560921588884,0.22241874348672339,2.8111975225123924
77.0,2,0.006838302930654403,0.04090528330533957,2.8111975225123924
77.0,3,0.16689183734871968,0.4509234246378725,2.8111975225123924
77.0,4,0.21377533097586002,0.5189159327536844,2.8111975225123924
77.0,5,0.009428788553648731,0.053359950600807726,2.8111975225123924
77.0,6,0.0951979020711325,0.3144017053589901,2.8111975225123924
77.0,7,0.0025096445418069037,0.017533275922922524,2.8111975225123924
77.0,8,0.2328018140081078,0.5426397043667097,2.8111975225123924
77.0,9,0.12654215952729106,0.37976023118753355,2.8111975225123924
77.0,10,0.03289886914395064,0.14467883516682678,2.8111975225123924
77.0,11,0.05475974168293954,0.21229838220999678,2.8111975225123924
77.5,1,0.056624712219338895,0.2175774762106599,2.7915734564957964
77.5,2,0.011460762943621689,0.06261099142871437,2.7915734564957964
77.5,3,0.1494959757387285,0.42183380963283407,2.7915734564957964
77.5,4,0.23173506516060896,0.5413643558011648,2.7915734564957964
77.5,5,0.008230520822635697,0.047702282915882396,2.7915734564957964
77.5,6,0.09181467895445165,0.30671634409319365,2.7915734564957964
77.5,7,0.0018309971477009222,0.013369901830295215,2.7915734564957964
77.5,8,0.24789194750579938,0.5600073395674241,2.7915734564957964
77.5,9,0.1080357418704036,0.3423887726202229,2.7915734564957964
77.5,10,0.04160584640060703,0.17301445881593797,2.7915734564957964
77.5,11,0.05127375123610382,0.20224878345826747,2.7915734564957964
78.0,1,0.054495644846762864,0.21154543187278396,2.7721783359266152
78.0,2,0.01700190499318541,0.08612961623124346,2.7721783359266152
78.0,3,0.13187230865882507,0.389930453133595,2.7721783359266152
78.0,4,0.24927559668085184,0.5615379059673966,2.7721783359266152
78.0,5,0.006958380603991605,0.04150201705988362,2.7721783359266152
78.0,6,0.08883451185657945,0.2998329837379289,2.7721783359266152
78.0,7,0.0012036963435860715,0.00929464956007793,2.7721783359266152
78.0,8,0.26201610920123225,0.5751551584483867,2.7721783359266152
78.0,9,0.09011985212023835,0.3028150294887243,2.7721783359266152
78.0,10,0.05069523219281639,0.20055724642842768,2.7721783359266152
78.0,11,0.04752676250193089,0.19116752650143823,2.7721783359266152
78.5,1,0.05201157027383802,0.20439612590715595,2.7530550422065456
78.5,2,0.02328943823389002,0.11057869824910332,2.7530550422065456
78.5,3,0.11430935748064784,0.3554313074860437,2.7530550422065456
78.5,4,0.2661751505707641,0.5794173353488293,2.7530550422065456
78.5,5,0.0056635106785542415,0.03494881193564093,2.7530550422065456
78.5,6,0.08627830221547717,0.29384153963471416,2.7530550422065456
78.5,7,0.0006703022610850134,0.005568500229984894,2.7530550422065456
78.5,8,0.2749675395945088,0.5881373075765041,2.7530550422065456
78.5,9,0.07310426257733926,0.26159568694154856,2.7530550422065456
78.5,10,0.05994439001547851,0.22681448224098533,2.7530550422065456
78.5,11,0.043586176098416946,0.17917834336799482,2.7530550422065456
79.0,1,0.04922009296193189,0.19621242019187157,2.7342510889958396
79.0,2,0.03014315977793871,0.13523945409483112,2.7342510889958396
79.0,3,0.09709740605575977,0.31865810822533985,2.7342510889958396
79.0,4,0.2822147002525277,0.5950328713915801,2.7342510889958396
79.0,5,0.004397905486679414,0.028254012609194044,2.7342510889958396
79.0,6,0.08416340335793754,0.2888219076646451,2.7342510889958396
79.0,7,0.00027108681364498496,0.002497505433969617,2.7342510889958396
79.0,8,0.28655240410979366,0.5990358287270835,2.7342510889958396
79.0,9,0.05728574122166931,0.21943288803741917,2.7342510889958396
79.0,10,0.06913356634664256,0.2513919642858887,2.7342510889958396
79.0,11,0.03952053361547462,0.16641737288978875,2.7342510889958396
79.5,1,0.04617223864930229,0.18708652599756603,2.715817985788197
79.5,2,0.03737831378891393,0.15952085471844693,2.715817985788197
79.5,3,0.08052365006584773,0.28004644781778565,2.715817985788197
79.5,4,0.2971818585777573,0.6084575534761978,2.715817985788197
79.5,5,0.003212618281114049,0.021650030496599432,2.715817985788197
79.5,6,0.08250441382829739,0.28484380983745683,2.715817985788197
79.5,7,4.237866995673441e-05,0.00046908289514290945,2.715817985788197
79.5,8,0.29659363241928854,0.6079504068898902,2.715817985788197
79.5,9,0.042942764085931014,0.17718620823146403,2.715817985788197
79.5,10,0.07804995934106211,0.27398066843034596,2.715817985788197
79.5,11,0.03539817229252891,0.15303279045940263,2.715817985788197
80.0,1,0.042921403280358136,0.17711989884504234,2.6978105375686816
80.0,2,0.044808992452760335,0.182937174344213,2.6978105375686816
80.0,3,0.06486737322573839,0.24015535264711302,2.6978105375686816
80.0,4,0.3108746947869032,0.6197987370994333,2.6978105375686816
80.0,5,0.0021560131922678176,0.015390518474834547,2.6978105375686816
80.0,6,0.08131393889583612,0.281966796180303,2.6978105375686816
80.0,7,1.5037546859060595e-05,0.00018202879558393598,2.6978105375686816
80.0,8,0.30493447615162744,0.614987478875823,2.6978105375686816
80.0,9,0.03033053394921703,0.1358892662579329,2.6978105375686816
80.0,10,0.08649161962946245,0.2943446692243956,2.6978105375686816
80.0,11,0.0312859168889701,0.1391841152935993,2.6978105375686816
80.5,1,0.03952229031118702,0.16642297778396226,2.6802860922907574
80.5,2,0.05225151796426517,0.20509208132064413,2.6802860922907574
80.5,3,0.05039523746326936,0.19967735568351766,2.6802860922907574
80.5,4,0.3231053994057979,0.6291880989773768,2.6802860922907574
80.5,5,0.001272113534823439,0.009752581114057333,2.6802860922907574
80.5,6,0.08060328285464041,0.2802403310254424,2.6802860922907574
80.5,7,0.00021310733934927487,0.0020146332518270987,2.6802860922907574
80.5,8,0.31144170613149075,0.6202493468438488,2.6802860922907574
80.5,9,0.019676400495187384,0.09677703658686085,2.6802860922907574
80.5,10,0.09427111175887026,0.31230979699841976,2.6802860922907574
80.5,11,0.027247832741119103,0.12504117426696934,2.6802860922907574
81.0,1,0.03602985576811815,0.15511472935208137,2.6633037491018463
81.0,2,0.05952774538197948,0.22566611519994723,2.6633037491018463
81.0,3,0.03735677217515412,0.15945086883308623,2.6633037491018463
81.0,4,0.3337037219630138,0.6367705935138959,2.6633037491018463
81.0,5,0.0005990948702446748,0.00504425358709155,2.6633037491018463
81.0,6,0.08038303784855609,0.27970388784588546,2.6633037491018463
81.0,7,0.0006526926495427161,0.005439591318593272,2.6633037491018463
81.0,8,0.31600837763669604,0.6238239930151119,2.6633037491018463
81.0,9,0.011175769476226765,0.06133707604715616,2.6633037491018463
81.0,10,0.10121886965304797,0.32775287980083917,2.6633037491018463
81.0,11,0.02334406257742015,0.11078271965965021,2.6633037491018463
81.5,1,0.03249828002682774,0.14332196575058817,2.646923541348216
81.5,2,0.0664682280123131,0.24440601908786405,2.646923541348216
81.5,3,0.025980144008103185,0.12047820695087065,2.646923541348216
81.5,4,0.34252011089618944,0.6426929187426165,2.646923541348216
81.5,5,0.00016796722004167307,0.0016278808061820276,2.646923541348216
81.5,6,0.08066353919149184,0.28038698120326133,2.646923541348216
81.5,7,0.00134109703872699,0.010210571674433868,2.646923541348216
81.5,8,0.3185561011463335,0.6257762929622115,2.646923541348216
81.5,9,0.004988579063405456,0.03141859832911949,2.646923541348216
81.5,10,0.10718618556788181,0.34059163633982786,2.646923541348216
81.5,11,0.019629767828685266,0.0965947181349727,2.646923541348216
82.0,1,0.028979984532475675,0.13117841716683165,2.631205609345766
82.0,2,0.07291518984594385,0.2611151868264747,2.631205609345766
82.0,3,0.016468283413271428,0.08395595517064003,2.631205609345766
82.0,4,0.34942849102218315,0.6470921345371601,2.631205609345766
82.0,5,1.485508026977543e-06,2.142065882222197e-05,2.631205609345766
82.0,6,0.08145516238512351,0.2823090770453036,2.631205609345766
82.0,7,0.002276253967872599,0.016125177027580324,2.631205609345766
82.0,8,0.3190367664916604,0.6261412662432793,2.631205609345766
82.0,9,0.001236410630971842,0.009514086195638002,2.631205609345766
82.0,10,0.11204777924284418,0.3507754117708908,2.631205609345766
82.0,11,0.016154192959626418,0.0826683505699076,2.631205609345766
82.5,1,0.02552471061283652,0.11882354929825402,2.616209378650166
82.5,2,0.07872525342850124,0.27564490503056926,2.616209378650166
82.5,3,0.008995437574087942,0.05133270289836062,2.616209378650166
82.5,4,0.354328621343394,0.6500851227954287,2.616209378650166
82.5,5,0.00011332093524528902,0.0011428676920574273,2.616209378650166
82.5,6,0.08276844310903328,0.2854793424916477,2.616209378650166
82.5,7,0.0034464731031095563,0.022983421566455192,2.616209378650166
82.5,8,0.3174336799794093,0.6249198830968672,2.616209378650166
82.5,9,2.889457021866214e-07,4.639608913724929e-06,2.616209378650166
82.5,10,0.11570390216272709,0.35827701034306064,2.616209378650166
82.5,11,0.012959868805953645,0.06919778873094896,2.616209378650166
83.0,1,0.022178676168338973,0.10640112863893404,2.6019927600281907
83.0,2,0.08377187632608599,0.28788630640599927,2.6019927600281907
83.0,3,0.003704211345632871,0.024434572729480835,2.6019927600281907
83.0,4,0.35714798458895,0.6517595749598364,2.6019927600281907
83.0,5,0.0005075187249028675,0.004357415264983058,2.6019927600281907
83.0,6,0.08461400819525865,0.28989622148018196,2.6019927600281907
83.0,7,0.0048305156602109585,0.030579013727965242,2.6019927600281907
83.0,8,0.3137620866752746,0.6220777717722112,2.6019927600281907
83.0,9,0.0013192133558131139,0.01006567674852503,2.6019927600281907
83.0,10,0.11808194088111716,0.3630858923382235,2.6019927600281907
83.0,11,0.01008196807841487,0.05637784908147565,2.6019927600281907
83.5,1,0.01898382438274796,0.09405754972992847,2.5886113874514396
83.5,2,0.08794745495094178,0.2977630849010007,2.5886113874514396
83.5,3,0.0007031487267214722,0.005807720523399026,2.5886113874514396
83.5,4,0.3578431695558512,0.6521671277161978,2.5886113874514396
83.5,5,0.001178259705528865,0.009123415002634203,2.5886113874514396
83.5,6,0.08700231280328849,0.2955468506444897,2.5886113874514396
83.5,7,0.006398002982521236,0.038698727476009276,2.5886113874514396
83.5,8,0.3080690633311477,0.6175469591614766,2.5886113874514396
83.5,9,0.005189447374178116,0.032478306068831314,2.5886113874514396
83.5,10,0.11913749304016404,0.36520297673334484,2.5886113874514396
83.5,11,0.007547823146909324,0.04440167462853495,2.5886113874514396
84.0,1,0.015977176718079397,0.08193995022957773,2.5761179101378304
84.0,2,0.09116506083485165,0.3052250938192653,2.5761179101378304
84.0,3,6.489729492841818e-05,0.0006906806344082476,2.5761179101378304
84.0,4,0.3564007178100823,0.6513191417430595,2.5761179101378304
84.0,5,0.0021099347360683464,0.015107222493507322,2.5761179101378304
84.0,6,0.0899431864714876,0.3024063576241458,2.5761179101378304
84.0,7,0.008110152840608571,0.047124630916941995,2.5761179101378304
84.0,8,0.3004327811143395,0.6112305507383382,2.5761179101378304
84.0,9,0.011564579316117585,0.06307325780318353,2.5761179101378304
84.0,10,0.1188548998596002,0.3646372334816774,2.5761179101378304
84.0,11,0.005376613003836411,0.033458681641884,2.5761179101378304
84.5,1,0.013190300373599114,0.07019415142289714,2.56456135390078
84.5,2,0.09335978135599882,0.3102429749584617,2.56456135390078
84.5,3,0.0018249871698532963,0.013332022695551072,2.56456135390078
84.5,4,0.3528374174017774,0.6491854392124031,2.56456135390078
84.5,5,0.003277532236967313,0.02202181758759662,2.56456135390078
84.5,6,0.09344519821674267,0.3104371087445718,2.56456135390078
84.5,7,0.009920828267558812,0.05563741335132977,2.56456135390078
84.5,8,0.2909611510421835,0.6030100400161366,2.56456135390078
84.5,9,0.02035635168377144,0.09942274922468197,2.56456135390078
84.5,10,0.11724722926291548,0.3614041685787066,2.56456135390078
84.5,11,0.0035792229886321366,0.02373317548151895,2.56456135390078
85.0,1,0.010648898141260823,0.05896247409824552,2.553986565794237
85.0,2,0.0944896443070195,0.31280396167834096,2.553986565794237
85.0,3,0.005981244645482326,0.03658206978494721,2.553986565794237
85.0,4,0.3472000376995797,0.645696100938491,2.553986565794237
85.0,5,0.004647330304426204,0.029599474466479647,2.553986565794237
85.0,6,0.09751485816286151,0.31958799207272265,2.553986565794237
85.0,7,0.011777874360867161,0.06402005376493511,2.553986565794237
85.0,8,0.2797898785301156,0.5927547562676608,2.553986565794237
85.0,9,0.03143624209227196,0.13969977963424487,2.553986565794237
85.0,10,0.11435571425701524,0.3555262104869731,2.553986565794237
85.0,11,0.002158277499100031,0.015404414095874605,2.553986565794237
85.5,1,0.008372526221239535,0.04838149363583106,2.544433754251785
85.5,2,0.09453611339776435,0.31290896959995773,2.544433754251785
85.5,3,0.012493848873235423,0.06717000180220581,2.544433754251785
85.5,4,0.339564511007883,0.6407461978905999,2.544433754251785
85.5,5,0.006177876280548283,0.03758425567913164,2.544433754251785
85.5,6,0.10215568008002085,0.3297938333341837,2.544433754251785
85.5,7,0.013624709644537531,0.0720614536761146,2.544433754251785
85.5,8,0.2670799664193315,0.580332829220937,2.544433754251785
85.5,9,0.04463776401096935,0.18241295757989637,2.544433754251785
85.5,10,0.11024866148032508,0.34703490810877335,2.544433754251785
85.5,11,0.0011083425841451305,0.008649877010780575,2.544433754251785
86.0,1,0.006374443115768156,0.03857981597229213,2.5359381346269236
86.0,2,0.09350414967065374,0.3105710422299871,2.5359381346269236
86.0,3,0.021286028113477493,0.10300277148712594,2.5359381346269236
86.0,4,0.3300345780453621,0.6342031206634641,2.5359381346269236
86.0,5,0.007821228455835529,0.0457306664345484,2.5359381346269236
86.0,6,0.1073671355014449,0.3409750449528086,2.5359381346269236
86.0,7,0.015402130535613257,0.07955983654585158,2.5359381346269236
86.0,8,0.25301471796675506,0.5656229792516813,2.5359381346269236
86.0,9,0.05975944174090161,0.22630510429607378,2.5359381346269236
86.0,10,0.10501985478373538,0.3359747583510342,2.5359381346269236
86.0,11,0.00041629207045286844,0.0036566742772181095,2.5359381346269236
86.5,1,0.004661590242793848,0.029675982805944145,2.5285296872985135
86.5,2,0.09142184172185752,0.3058151617849034,2.5285296872985135
86.5,3,0.03224538033611204,0.1424627234156527,2.5285296872985135
86.5,4,0.318739925386642,0.6259159979076359,2.5285296872985135
86.5,5,0.00952442700851322,0.05380461311381616,2.5285296872985135
86.5,6,0.1131435355532701,0.35303760228109404,2.5285296872985135
86.5,7,0.017050280422128077,0.08632581903163976,2.5285296872985135
86.5,8,0.23779630227913895,0.5485264306717721,2.5285296872985135
86.5,9,0.07656840114813766,0.2703071497935119,2.5285296872985135
86.5,10,0.09878648811742545,0.3224084044870098,2.5285296872985135
86.5,11,6.18277839812548e-05,0.0006610086783694921,2.5285296872985135
87.0,1,0.003234702448751809,0.021776661354411784,2.522233032391415
87.0,2,0.08833961542070444,0.2986793744434929,2.522233032391415
87.0,3,0.04522579156777926,0.18421034883911563,2.522233032391415
87.0,4,0.3058338533629015,0.6157265768948512,2.522233032391415
87.0,5,0.011231154538572668,0.06158521590127815,2.522233032391415
87.0,6,0.11947288111313047,0.3658734264366368,2.522233032391415
87.0,7,0.018510729034610977,0.09218512914282925,2.522233032391415
87.0,8,0.2216419543032397,0.5289782862340688,2.522233032391415
87.0,9,0.0948045059817726,0.31351497296736347,2.522233032391415
87.0,10,0.09168667068453439,0.30642289228155795,2.522233032391415
87.0,11,1.814154400239621e-05,0.00021619816664837698,2.522233032391415
87.5,1,0.002088544197056195,0.014975369434789575,2.5170674217877007
87.5,2,0.08432904135884842,0.28921712059021365,2.5170674217877007
87.5,3,0.060049914573225706,0.22710484212974963,2.5170674217877007
87.5,4,0.29149052245806184,0.6034808830823273,2.5170674217877007
87.5,5,0.012883540814116282,0.0688668425895094,2.5170674217877007
87.5,6,0.12633572525123113,0.3793612311763951,2.5170674217877007
87.5,7,0.01972860335172645,0.09698099892927324,2.5170674217877007
87.5,8,0.20477988952444817,0.5069577806299865,2.5170674217877007
87.5,9,0.11418495935963456,0.35517653094833335,2.5170674217877007
87.5,10,0.08387655512510049,0.28813664432798214,2.5170674217877007
87.5,11,0.00025270398655079387,0.0023458929057126564,2.5170674217877007
88.0,1,0.0012122649093054487,0.009352209745183644,2.513046845601873
88.0,2,0.07948126540191444,0.27750061021439654,2.513046845601873
88.0,3,0.0765121604279234,0.2701670929624621,2.513046845601873
