tau,normalized_time,coefficient_Jx,coefficient_Jy,coefficient_Jz,lambda_max,leading_rank,eigen_residual
0.5056000676871073,0.32187499999999997,0,0.99626276291225802,0.086374227836977666,211.43682218651503,1,2.9455164067729087e-14
0.51050880620834138,0.32500000000000001,0,0.99654727404482801,0.083027288248037415,211.32646935112706,1,1.2410809123689744e-13
0.51541754472957546,0.328125,0,0.99681470626637891,0.079752375331852268,211.22285143339062,1,8.9938385455752221e-15
0.52032628325080954,0.33125000000000004,0,0.99706564283636756,0.076551315307453002,211.12573124232156,1,9.1085354137818389e-14
0.52523502177204351,0.33437499999999998,0,0.99730069016224776,0.073425699873438235,211.03486119843606,1,5.8593415302158039e-14
0.53014376029327759,0.33750000000000002,0,0.99752047263495303,0.070376890199410735,210.94998611315546,1,8.5548196049212345e-14
0.53505249881451167,0.34062500000000001,0,0.99772562771813678,0.067406021945001504,210.87084569022363,1,5.7027492288178734e-14
0.53996123733574564,0.34374999999999994,0,0.99791680132169958,0.064514011190340878,210.79717676557524,1,1.2758799229074924e-14
0.54486997585697972,0.34687499999999999,0,0.99809464348319921,0.061701561164573732,210.72871530188775,1,8.5830531259467419e-14
0.5497787143782138,0.34999999999999998,0,0.99825980437423367,0.058969169662770549,210.66519815373243,1,2.9532891079877157e-14
0.55468745289944787,0.35312500000000002,0,0.99841293064288927,0.05631713704616903,210.60636461883124,1,8.5412322435091105e-14
0.55959619142068195,0.35625000000000001,0,0.9985546620978637,0.053745574725935913,210.55195779046247,1,1.1376410372116908e-13
0.56450492994191592,0.359375,0,0.99868562873498179,0.05125441403639272,210.50172572552688,1,5.8895739453418389e-14
0.56941366846315,0.36249999999999999,0,0.99880644810248942,0.048843415409748639,210.45542244224652,1,5.7384208613463076e-14
0.57432240698438408,0.36562500000000003,0,0.99891772299775727,0.046512177770727255,210.41280876087899,1,5.7175939990627892e-14
0.57923114550561805,0.36874999999999997,0,0.99902003948484441,0.044260148075893693,210.37365300025778,1,2.887800541874257e-14
0.58413988402685213,0.37187499999999996,0,0.99911396521970952,0.042086630928942631,210.3377315423682,1,2.8724292468440367e-14
0.58904862254808621,0.375,0,0.99920004806773421,0.039990798209557733,210.30482927658812,1,5.7787971347411848e-14
0.59395736106932029,0.37812500000000004,0,0.99927881499654525,0.03797169865966072,210.27473993463366,1,9.7436766708713572e-15
0.59886609959055437,0.38125000000000003,0,0.99935077122591021,0.036028267376858596,210.24726632668313,1,2.9227043074684246e-14
0.60377483811178834,0.38437499999999997,0,0.99941639961564599,0.034159335170631036,210.22222048857861,1,9.9032378227925897e-15
0.60868357663302242,0.38750000000000001,0,0.99947616027201425,0.03236363774223866,210.19942374946399,1,8.5733619241036806e-14
0.6135923151542565,0.390625,0,0.99953049035291786,0.030639824654452027,210.17870672866621,1,1.7081036642392835e-13
0.61850105367549046,0.39374999999999999,0,0.99957980405232849,0.028986468061987118,210.15990927010614,1,1.8543222450718099e-13
0.62340979219672454,0.39687499999999998,0,0.9996244927447292,0.027402071177976359,210.1428803220021,1,8.6079409648046567e-14
0.62831853071795862,0.40000000000000002,0,0.99966492527089912,0.025885076455896071,210.12747776912892,1,2.9587494759471217e-14
0.6332272692391927,0.40312500000000001,0,0.99970144834707775,0.024433873470141736,210.11356822440004,1,1.6024537279273e-14
0.63813600776042678,0.40625000000000006,0,0.99973438708038254,0.023046806481850417,210.10102678605801,1,3.0741311872352411e-14
0.64304474628166075,0.40937499999999999,0,0.99976404557429177,0.021722181679688767,210.08973676629142,1,2.9265678445198322e-14
0.64795348480289483,0.41249999999999998,0,0.99979070760901523,0.020458274088117696,210.07958939664036,1,2.9475638551587121e-14
0.65286222332412891,0.41562500000000002,0,0.99981463738263221,0.019253334138160872,210.0704835151069,1,1.4131898803885802e-14
0.65777096184536288,0.41874999999999996,0,0.99983608029996729,0.018105593897943837,210.06232523946028,1,5.7356871362845885e-14
0.66267970036659696,0.421875,0,0.99985526379727152,0.017013272962263296,210.05502763080921,1,3.4453708229464168e-15
0.66758843888783104,0.42499999999999999,0,0.99987239819186746,0.015974584002207633,210.04851035111722,1,2.04688628252518e-14
0.67249717740906512,0.42812500000000003,0,0.9998876775469937,0.014987737977392787,210.04269931795054,1,8.5330004107010257e-14
0.6774059159302992,0.43125000000000002,0,0.99990128054312699,0.014050949014738218,210.03752635938375,1,2.2855630931503655e-13
0.68231465445153316,0.43437499999999996,0,0.99991337134806513,0.013162438958883445,210.03292887164062,1,1.9979579753546375e-13
0.68722339297276724,0.4375,0,0.99992410047901736,0.012320441600363453,210.02884948171652,1,1.1434241530295979e-13
0.69213213149400132,0.44062500000000004,0,0.99993360565085398,0.011523206588549325,210.02523571691614,1,1.1379421004762259e-13
0.69704087001523529,0.44374999999999998,0,0.99994201260552451,0.010769003037096846,210.0220396829605,1,8.533559697448489e-14
0.70194960853646937,0.44687499999999997,0,0.99994943591844776,0.010056122830297698,210.01921775202356,1,4.5462832345805031e-15
0.70685834705770345,0.45000000000000001,0,0.99995597977841622,0.0093828836392550966,210.01673026183724,1,1.1514154744434837e-13
0.71176708557893753,0.453125,0,0.99996173873823246,0.0087476316572517449,210.01454122674602,1,5.716088335950342e-14
0.71667582410017161,0.45625000000000004,0,0.99996679843391734,0.0081487440640473016,210.01261806139561,1,2.8762097800623922e-14
0.72158456262140558,0.45937499999999998,0,0.99997123627088302,0.0075846312291324002,210.01093131755107,1,1.1631110780718903e-13
0.72649330114263966,0.46250000000000002,0,0.99997512207597306,0.0070537386641960406,210.00945443435199,1,8.5423768116763159e-14
0.73140203966387374,0.46562500000000001,0,0.99997851871471577,0.0065545487352474188,210.00816350217571,1,1.4331666902597513e-13
0.73631077818510771,0.46874999999999994,0,0.99998148267353293,0.0060855821449305849,210.00703704013182,1,5.7343043988885511e-14
0.74121951670634179,0.47187499999999999,0,0.99998406460699241,0.0056453991956720668,210.00605578709718,1,1.4501268578989185e-13
0.74612825522757587,0.47499999999999998,0,0.99998630985049186,0.0052326008443333658,210.00520250609338,1,2.8653450786349469e-14
0.75103699374880994,0.47812500000000002,0,0.99998825889901577,0.0048458295590113601,210.00446180172645,1,8.8901571291052231e-14
0.75594573227004402,0.48125000000000001,0,0.99998994785282158,0.0044837699886324019,210.00381995032296,1,2.8442521274099923e-14
0.76085447079127799,0.484375,0,0.99999140883109006,0.0041451494558825634,210.00326474235328,1,2.9246150201918984e-14
0.76576320931251207,0.48749999999999999,0,0.99999267035471473,0.0038287382839396317,210.00278533666273,1,5.8360486846601956e-14
0.77067194783374615,0.49062500000000003,0,0.99999375769952104,0.0035333499673419629,210.0023721260082,1,3.163054076723447e-14
0.77558068635498012,0.49374999999999997,0,0.99999469322128598,0.0032578411971748247,210.00201661336712,1,8.8497660487146247e-16
0.7804894248762142,0.49687499999999996,0,0.99999549665399012,0.00300111175059298,210.00171129845666,1,8.5455788219276533e-14
0.78539816339744828,0.5,0,0.99999618538276802,0.0027621042544965025,210.0014495739014,1,7.3845643607488055e-14
0.79030690191868236,0.50312500000000004,0,0.99999677469304371,0.0025398038329644259,210.00122563047887,1,2.8488579263578324e-14
0.79521564043991644,0.50625000000000009,0,0.99999727799733484,0.0023332376478213085,210.00103437086716,1,1.18690380505733e-13
0.80012437896115041,0.50937500000000002,0,0.99999770704119362,0.0021414743414639999,210.00087133133906,1,2.9053686968111281e-14
0.80503311748238449,0.51249999999999996,0,0.99999807208973113,0.0019636233908060952,210.00073261084543,1,8.5312875513883846e-14
0.80994185600361857,0.515625,0,0.99999838209612613,0.0017988343809226446,210.00061480695342,1,8.5685153222228914e-14
0.81485059452485253,0.51874999999999993,0,0.99999864485348178,0.0016462962066873677,210.00051495811925,1,4.6024264909230103e-14
0.81975933304608661,0.52187499999999998,0,0.99999886713133368,0.0015052362103917479,210.00043049179996,1,2.8623315234709929e-14
0.82466807156732069,0.52500000000000002,0,0.99999905479806339,0.0013749192630174549,210.00035917792405,1,2.8505182698552134e-14
0.82957681008855477,0.52812500000000007,0,0.99999921293039828,0.0012546467965247167,210.0002990872724,1,2.8829241078274874e-14
0.83448554860978885,0.53125,0,0.99999934591112782,0.0011437557941773649,210.00024855434037,1,2.8782959877111067e-14
0.83939428713102282,0.53437499999999993,0,0.99999945751608899,0.0010416177456029291,210.00020614427746,1,1.5796209195062397e-14
0.8443030256522569,0.53749999999999998,0,0.99999955099141435,0.00094763757294370873,210.00017062353049,1,1.1763206804789536e-14
0.84921176417349098,0.54062500000000002,0,0.99999962912196749,0.00086125253411709307,210.00014093383527,1,3.5804611513299364e-14
0.85412050269472495,0.54374999999999996,0,0.99999969429182378,0.00078193110885508058,210.00011616923126,1,1.2018057451627042e-13
0.85902924121595903,0.546875,0,0.99999974853759577,0.0007091718728648032,210.00009555579749,1,7.8776672812419343e-15
0.86393797973719311,0.55000000000000004,0,0.9999997935953342,0.00064250236509511623,210.00007843382895,1,5.7485228612955239e-14
0.86884671825842719,0.55312499999999998,0,0.99999983094168099,0.00058147795277314071,210.00006424219745,1,1.2508876387160351e-13
0.87375545677966127,0.55625000000000002,0,0.99999986182989209,0.00052568069852539025,210.00005250466134,1,1.1402697800535105e-13
0.87866419530089523,0.55937499999999996,0,0.99999988732129308,0.00047471823358246316,210.00004281791263,1,1.0304184134912865e-14
0.88357293382212931,0.5625,0,0.99999990831268082,0.00042822264073226485,210.00003484116058,1,2.9490248507255171e-14
0.88848167234336339,0.56562500000000004,0,0.99999992556013662,0.00038584935038063917,210.00002828707966,1,8.8379194671434647e-14
0.89339041086459736,0.56874999999999998,0,0.99999993969966983,0.0003472760527624964,210.00002291395748,1,5.8104037871593922e-14
0.89829914938583144,0.57187500000000002,0,0.99999995126507024,0.00031220162905173655,210.00001851889687,1,2.8945031975203417e-14
0.90320788790706552,0.57499999999999996,0,0.99999996070331065,0.00028034510382645371,210.00001493193852,1,9.5901577441473397e-14
0.9081166264282996,0.578125,0,0.99999996838780081,0.00025144462107020798,210.00001201098115,1,3.6604520968523405e-14
0.91302536494953368,0.58125000000000004,0,0.99999997462976653,0.00022525644561390728,210.00000963738421,1,1.7056425611304634e-13
0.91793410347076765,0.58437499999999998,0,0.99999997968799403,0.00020155399167683517,210.00000771214278,1,2.8851630378936765e-14
0.92284284199200173,0.58750000000000002,0,0.99999998377715349,0.00018012687991083922,210.00000615252301,1,1.1596219433789009e-13
0.92775158051323581,0.59062500000000007,0,0.99999998707489179,0.00016078002411969809,210.00000488904982,1,1.1400498221979199e-13
0.93266031903446978,0.59375,0,0.99999998972786153,0.00014333274861314302,210.0000038627133,1,7.0146614006152587e-15
0.93756905755570386,0.59687499999999993,0,0.99999999185683108,0.00012761793693421208,210.0000030222588,1,2.8833740145675602e-14
0.94247779607693793,0.59999999999999998,0,0.99999999356100722,0.0001134812125134126,210.00000232137737,1,1.1595248673885222e-13
0.94738653459817201,0.60312500000000002,0,0.99999999492168057,0.00010078015161714724,210.00000171558617,1,1.1651507756135247e-13
0.95229527311940609,0.60625000000000007,0,0.99999999600529244,8.9383528784268902e-05,210.00000115851785,1,5.7034415851734247e-14
0.95720401164064006,0.609375,0,0.99999999686600849,7.9170594796297897e-05,210.00000059725875,1,3.5728070824723866e-15
0.96211275016187414,0.61250000000000004,1,0,0,210.00000072730759,1,7.4593914658807147e-15
0.96702148868310822,0.61562499999999998,1,0,0,210.00000136574124,1,9.3646657914850752e-16
0.97193022720434219,0.61874999999999991,1,0,0,210.00000230854195,1,2.7942754836646917e-15
0.97683896572557627,0.62187499999999996,1,0,0,210.00000371382066,1,5.5098692558769821e-15
0.98174770424681035,0.625,1,0,0,210.00000580681476,1,8.6812706581359397e-15
0.98665644276804443,0.62812500000000004,1,0,0,210.00000890607726,1,4.7972659527059427e-15
0.99156518128927851,0.63125000000000009,1,0,0,210.00001345834994,1,5.5001303652465952e-15
0.99647391981051248,0.63437500000000002,1,0,0,210.00002008459552,1,5.4634373395593336e-16
1.0013826583317464,0.63749999999999996,1,0,0,210.00002964022954,1,4.4089435418828831e-16
1.0062913968529805,0.640625,1,0,0,210.00004329325799,1,1.7304922319640243e-15
1.0112001353742146,0.64374999999999993,1,0,0,210.00006262480053,1,4.0243215000134615e-15
1.0161088738954487,0.64687499999999998,1,0,0,210.00008975736691,1,7.797626671565332e-16
1.0210176124166828,0.65000000000000002,1,0,0,210.00012751726058,1,2.1351607811381646e-15
1.0259263509379168,0.65312500000000007,1,0,0,210.00017963861961,1,8.4648107897898453e-16
1.0308350894591509,0.65625,1,0,0,210.0002510178754,1,4.4194761458234119e-15
1.035743827980385,0.65937500000000004,1,0,0,210.0003480287981,1,4.7465335547344856e-15
1.0406525665016191,0.66250000000000009,1,0,0,210.00047890982663,1,3.8294556176662533e-15
1.0455613050228529,0.66562499999999991,1,0,0,210.00065423701488,1,3.935979845774415e-15
1.050470043544087,0.66874999999999996,1,0,0,210.00088749768022,1,7.4838087226975578e-15
1.0553787820653211,0.671875,1,0,0,210.00119578166812,1,2.283829205390967e-15
1.0602875205865552,0.67500000000000004,1,0,0,210.00160060905176,1,7.8116491776537762e-15
1.0651962591077893,0.67812499999999998,1,0,0,210.00212891501687,1,2.4200476586228634e-15
1.0701049976290233,0.68125000000000002,1,0,0,210.00281421461116,1,5.959811506297392e-15
1.0750137361502574,0.68437500000000007,1,0,0,210.00369797192525,1,3.3607813112108797e-15
1.0799224746714913,0.68749999999999989,1,0,0,210.00483120004984,1,2.0055809100333814e-15
1.0848312131927254,0.69062499999999993,1,0,0,210.00627631978253,1,1.4287303696646708e-15
1.0897399517139594,0.69374999999999998,1,0,0,210.00810930645775,1,4.4199373218947834e-15
1.0946486902351935,0.69687500000000002,1,0,0,210.01042215537524,1,9.1286760466872368e-15
1.0995574287564276,0.69999999999999996,1,0,0,210.01332569703089,1,2.7406116841750277e-15
1.1044661672776617,0.703125,1,0,0,210.01695279361888,1,4.1876419585710723e-15
1.1093749057988957,0.70625000000000004,1,0,0,210.02146194799806,1,4.2578736831085088e-15
1.1142836443201298,0.70937500000000009,1,0,0,210.02704135539551,1,2.755275266370375e-15
1.1191923828413639,0.71250000000000002,1,0,0,210.03391342647703,1,6.6764071961654825e-15
1.1241011213625978,0.71562499999999996,1,0,0,210.04233980796079,1,7.144135144268189e-15
1.1290098598838318,0.71875,1,0,0,210.05262692358099,1,2.341510730298245e-15
1.1339185984050659,0.72187499999999993,1,0,0,210.06513205388367,1,5.4187364373550701e-15
1.1388273369263,0.72499999999999998,1,0,0,210.08026996793745,1,1.8158947004399027e-15
1.1437360754475341,0.72812500000000002,1,0,0,210.09852011356156,1,2.8677715038895562e-15
1.1486448139687682,0.73125000000000007,1,0,0,210.12043436502421,1,2.6428649091496683e-15
1.1535535524900022,0.734375,1,0,0,210.1466453183514,1,2.704657268125512e-15
1.1584622910112361,0.73749999999999993,1,0,0,210.17787511439252,1,2.416207684785557e-16
1.1633710295324702,0.74062499999999998,1,0,0,210.21494475862502,1,2.0559609344020235e-15
1.1682797680537043,0.74374999999999991,1,0,0,210.25878389441104,1,5.059099084401144e-15
1.1731885065749383,0.74687499999999996,1,0,0,210.31044097308632,1,2.0643816804115502e-15
1.1780972450961724,0.75,1,0,0,210.37109374999989,1,3.2989770395378975e-15
