tau,normalized_time,subgroup_max,state_norm_error,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8
0.77885317870246951,0.49583333333333329,83.464904445203388,3.2307490016592055e-14,122.64416710839473,111.01075519469799,75.514286298028424,64.611898204978857,64.611898204978772,52.656297427956474,52.65629742795646,46.87903180279001
0.78539816339744828,0.5,83.426573679495505,3.2973623831367149e-14,122.6181679030943,111.40848529383194,75.507100419099231,64.35620971789217,64.356209717892156,52.774494980234806,52.774494980234785,46.767447916664821
0.79194314809242694,0.50416666666666665,83.386562075773497,3.3528735343679728e-14,122.58312113327408,111.78605044379123,75.50143702448888,64.111128650337676,64.111128650337633,52.89353215553907,52.893532155539063,46.665098190226608
0.79848813278740571,0.5083333333333333,83.345200978851054,3.4416913763379853e-14,122.53990751870731,112.14422151399148,75.497445863873097,63.876189497816071,63.87618949781605,53.013086360337901,53.01308636033783,46.571394985095665
0.80503311748238449,0.51249999999999996,83.302815942698388,3.4194869158454821e-14,122.48941275474758,112.48373010339769,75.495229429903034,63.650940521613109,63.650940521613109,53.13285550252688,53.132855502526866,46.4857699944465
0.81157810217736315,0.51666666666666661,83.259725787554871,3.4861002973229915e-14,122.43252180798808,112.80526847000492,75.494849232739355,63.434943051853466,63.434943051853452,53.252559676023601,53.252559676023537,46.407675518095004
0.81812308687234192,0.52083333333333326,83.21624170792461,3.5083047578154947e-14,122.37011393580738,113.10948983283537,75.496331291245752,63.22777052200788,63.227770522007866,53.371942688389609,53.371942688389609,46.336585482381167
0.82466807156732069,0.52500000000000002,83.172666442996103,3.8635761256955448e-14,122.30305840382132,113.3970089941083,75.499670888313986,63.029007247483314,63.029007247483314,53.490773472102738,53.490773472102731,46.271996220972248
0.83121305626229935,0.52916666666666667,83.129293512615348,3.8746783559417963e-14,122.23221085639659,113.66840324426173,75.504836643398335,62.838246966601005,62.838246966600998,53.608847411436201,53.608847411436173,46.213427033208518
0.83775804095727813,0.53333333333333333,83.08640651269188,3.8635761256955448e-14,122.15841027466779,113.92421352947737,75.511773960303259,62.655091169155142,62.655091169155135,53.725987606587736,53.725987606587729,46.160420536910273
0.8443030256522569,0.53749999999999998,83.044278454607152,3.8524738954492932e-14,122.0824764354485,114.16494587892866,75.520407912796003,62.479147245745729,62.479147245745715,53.842046084997293,53.842046084997286,46.112542832702196
0.85084801034723556,0.54166666666666663,83.00317112458319,3.8857805861880479e-14,122.00520776466097,114.3910731054728,75.530645634620114,62.310026499994009,62.310026499993995,53.956904957052458,53.956904957052402,46.069383496867843
0.85739299504221433,0.54583333333333328,82.963334431877115,3.8635761256955448e-14,121.92737946222101,114.60303680749101,75.542378283955372,62.147342075253292,62.147342075253277,54.070477500047616,54.070477500047602,46.03055541957125
0.86393797973719311,0.55000000000000004,82.925005709778162,3.8635761256955448e-14,121.84974176336101,114.80124970962676,75.55548265507214,61.990706857081776,61.990706857081761,54.18270914087622,54.182709140876199,45.995694504965371
0.87048296443217177,0.55416666666666659,82.88840893127022,3.8746783559417963e-14,121.77301819563021,114.9860983851425,75.56982251161503,61.839731421989796,61.83973142198974,54.293578295099344,54.293578295099302,45.964459249273425
0.87702794912715054,0.55833333333333335,82.853753802291067,3.8968828164342995e-14,121.69790369246449,115.15794640173067,75.585249716331774,61.694022111188588,61.694022111188588,54.403097008450416,54.403097008450388,45.936530212390132
0.88357293382212931,0.5625,82.821234699942153,3.8635761256955448e-14,121.62506243399856,115.31713792546003,75.601605230803855,61.553179314554228,61.553179314554214,54.511311337193327,54.51131133719332,45.911609397926199
0.89011791851710798,0.56666666666666665,82.7910294307474,3.8857805861880479e-14,121.55512530397721,115.46400180417061,75.618720055585115,61.41679605408369,61.41679605408369,54.618301396779216,54.618301396779152,45.88941955591941
0.89666290321208675,0.5708333333333333,82.763297794863419,3.8857805861880479e-14,121.48868687791891,115.59885613250928,75.636416175904927,61.28445695709086,61.284456957090846,54.724181004592026,54.724181004592019,45.869703421687134
0.90320788790706552,0.57499999999999996,82.738179955527173,3.8968828164342995e-14,121.4263018912735,115.72201327682647,75.654507570698627,61.155737706671239,61.155737706671232,54.829096842811261,54.829096842811239,45.852222903506785
0.90975287260204418,0.57916666666666661,82.715794628344085,3.9301895071730542e-14,121.36848117582549,115.83378531056123,75.672801333308726,61.030205050099802,61.030205050099795,54.93322707195189,54.933227071951841,45.836758231012276
0.91629785729702296,0.58333333333333326,82.696237121476031,3.9634961979118088e-14,121.31568709619438,115.9344897810815,75.691098941072198,60.907417434520859,60.907417434520809,55.036779334714801,55.036779334714787,45.823107075404479
0.92284284199200173,0.58750000000000002,82.679577274497916,4.0412118096355698e-14,121.26832856373306,116.02445569892051,75.70919769870909,60.786926323463234,60.78692632346322,55.139988103368765,55.139988103368751,45.811083651826479
0.92938782668698039,0.59166666666666667,82.665857359724384,4.0967229608668276e-14,121.22675574993875,116.10402961181632,75.726892367682154,60.668278227529079,60.668278227529044,55.243111341729744,55.24311134172973,45.800517813576569
0.93593281138195916,0.59583333333333333,82.655090024259664,4.1744385725905886e-14,121.19125466306255,116.17358160074023,75.743976981384435,60.551017458455512,60.551017458455505,55.346426474358502,55.346426474358481,45.791254147268759
0.94247779607693793,0.59999999999999998,82.647256363022777,4.2743586448068527e-14,121.16204178735266,116.23351101493054,75.760246835100901,60.434689588317653,60.434689588317632,55.450225680040347,55.45022568004034,45.783151077639793
