tau,normalized_time,lambda_1,lambda_2,lambda_3,analytic_qfi
1.3646293089030663,0.86874999999999991,249.30755408066369,170.69244591933634,19.999999999999982,170.69244591933631
1.3695380474243004,0.87187499999999996,252.42266551360765,167.57733448639249,19.999999999999989,167.57733448639249
1.3744467859455345,0.875,255.69091208211,164.30908791789034,19.999999999999989,164.30908791789022
1.3793555244667686,0.87812500000000004,259.11102007100607,160.88897992899393,19.999999999999986,160.88897992899399
1.3842642629880026,0.88125000000000009,262.68080307210926,157.31919692789103,19.999999999999993,157.31919692789094
1.3891730015092367,0.88437500000000002,266.39711971294372,153.60288028705619,19.999999999999979,153.60288028705628
1.3940817400304706,0.88749999999999996,270.25583713821948,149.74416286178067,19.999999999999989,149.74416286178067
1.3989904785517047,0.890625,274.25180093814697,145.74819906185337,19.999999999999986,145.74819906185326
1.4038992170729387,0.89374999999999993,278.37881217973745,141.62118782026263,19.999999999999979,141.62118782026261
1.4088079555941728,0.89687499999999998,282.62961214890856,137.37038785109158,19.999999999999989,137.37038785109166
1.4137166941154069,0.90000000000000002,286.99587535273685,133.00412464726335,19.999999999999993,133.00412464726341
1.418625432636641,0.90312500000000007,291.46821126294907,128.53178873705087,19.999999999999982,128.53178873705104
1.4235341711578751,0.90625,296.03617520423029,123.9638247957698,19.999999999999993,123.96382479576988
1.4284429096791091,0.90937500000000004,300.68828870487096,119.31171129512902,19.999999999999982,119.31171129512906
1.4333516482003432,0.91250000000000009,305.41206953353463,114.58793046646565,19.999999999999996,114.58793046646562
1.4382603867215771,0.91562499999999991,310.19407154548372,109.80592845451631,19.999999999999982,109.80592845451639
1.4431691252428112,0.91874999999999996,315.01993435564327,104.98006564435696,19.999999999999989,104.98006564435688
1.4480778637640452,0.921875,319.87444274562574,100.12555725437429,19.999999999999986,100.1255572543742
1.4529866022852793,0.92500000000000004,324.7415955987359,95.258404401264102,19.999999999999986,95.258404401264173
1.4578953408065134,0.92812499999999998,329.60468404240612,90.395315957593979,19.999999999999982,90.395315957593965
1.4628040793277475,0.93125000000000002,334.44637836310676,85.553621636893354,19.999999999999979,85.553621636893553
1.4677128178489816,0.93437500000000007,339.24882314603963,80.751176853960544,19.999999999999993,80.751176853960516
1.4726215563702154,0.93749999999999989,343.99373998251457,76.00626001748536,19.999999999999982,76.006260017485374
1.4775302948914495,0.94062499999999993,348.66253698339904,71.337463016601077,19.999999999999996,71.337463016601092
1.4824390334126836,0.94374999999999998,353.23642423900139,66.763575760998577,19.999999999999982,66.763575760998577
1.4873477719339177,0.94687500000000002,357.69653427572541,62.303465724274616,19.999999999999986,62.30346572427483
1.4922565104551517,0.94999999999999996,362.02404647921685,57.97595352078325,19.999999999999986,57.975953520783371
1.4971652489763858,0.953125,366.20031438389287,53.799685616107197,19.999999999999986,53.799685616107006
1.5020739874976199,0.95625000000000004,370.20699467084347,49.793005329156571,19.999999999999989,49.793005329156571
1.506982726018854,0.95937500000000009,374.02617667121388,45.973823328786374,19.999999999999993,45.973823328786409
1.511891464540088,0.96250000000000002,377.64051114116597,42.359488858833949,19.999999999999979,42.359488858833998
1.5168002030613219,0.96562499999999996,381.03333705807654,38.966662941923644,19.999999999999993,38.966662941923488
1.521708941582556,0.96875,384.18880518622643,35.811194813773625,19.999999999999979,35.81119481377381
1.5266176801037901,0.97187499999999993,387.09199717418181,32.908002825818173,19.999999999999986,32.908002825818294
1.5315264186250241,0.97499999999999998,389.72903897535218,30.270961024647939,19.999999999999993,30.270961024647931
1.5364351571462582,0.97812500000000002,392.08720742771936,27.912792572280658,19.999999999999986,27.91279257228058
1.5413438956674923,0.98125000000000007,394.15502888803076,25.84497111196945,19.999999999999993,25.844971111969286
1.5462526341887264,0.984375,395.92236888921764,24.077631110782242,19.999999999999986,24.077631110782189
1.5511613727099602,0.98749999999999993,397.38051187663388,22.619488123366324,19.999999999999993,22.619488123366366
1.5560701112311943,0.99062499999999998,398.52223017781546,21.477769822184623,19.999999999999986,21.477769822184751
1.5609788497524284,0.99374999999999991,399.34184147069095,20.658158529309052,19.999999999999979,20.658158529309155
1.5658875882736625,0.99687499999999996,399.83525413503526,20.164745864964821,19.999999999999986,20.164745864964832
1.5707963267948966,1,400,20.000000000000014,19.999999999999979,20
