tau,normalized_time,leading_rank,eigen_residual,coefficient_Qx,coefficient_Qy,coefficient_Qz,coefficient_Sigma_x,coefficient_Sigma_y,coefficient_Sigma_z,coefficient_M_x,coefficient_M_y,coefficient_N_x,coefficient_N_y,coefficient_P_z,coefficient_U_x,coefficient_U_y,coefficient_V_x,coefficient_V_y
0.47123889803846897,0.29999999999999999,1,6.5666133696551464e-14,-4.8934366774388671e-17,-6.4801092390694504e-16,0.47440890646768152,3.7569295253916339e-17,3.2139027293477002e-16,-0.47440890646767808,0.66071145513956908,0.33664930116611513,-6.9388939039072315e-18,-4.3368086899420197e-19,2.3380212160115487e-15,5.0080645257183594e-16,-3.638936255650141e-16,-4.2666403418901754e-16,-4.2380840298813522e-16
0.47778388273344768,0.30416666666666664,1,4.9253611973284428e-14,-4.1380995413097373e-17,4.7493718026984841e-16,0.46925828367596822,-6.7552197215175466e-17,-5.6162482457464271e-16,-0.469258283675965,0.66428906475772043,0.34396709849386053,-7.9797279894933114e-17,-1.1275702593849243e-17,2.50090327200647e-15,-4.4391035102979077e-17,4.7417210176692259e-16,1.3949326215738551e-16,5.3516605226600729e-16
0.4843288674284264,0.30833333333333329,1,5.9831878572562817e-14,4.7274004564478466e-18,2.6538808825973375e-16,0.4637559578536658,-1.6513725131656653e-16,-6.1383550356707026e-17,-0.46375595785366192,0.66806943782040196,0.35148833460129747,-6.9388939039072315e-18,0,2.5528792335536889e-15,-1.1910828222376072e-16,4.0619467579152814e-16,-1.1966670397637419e-17,-4.3441742405985582e-17
0.49087385212340517,0.3125,1,4.5784837586673699e-14,6.505469253268913e-18,1.6342240231216163e-16,0.45788271126234964,-1.9666771381963864e-16,-1.0016511110328473e-16,-0.45788271126234587,0.67204879714735577,0.35921756597760535,-6.9388939039072276e-18,7.6327832942979512e-17,2.8710691181257202e-15,-4.936443358396299e-17,4.7465114586851921e-16,2.214575590698637e-16,3.4646083467149624e-16
0.49741883681838389,0.31666666666666665,1,8.0629422546607877e-14,-5.5052599921961879e-18,-2.0669753014850135e-16,0.45162239219929984,-8.9434088739331516e-17,2.8302455059392734e-16,-0.45162239219929573,0.67621789232195184,0.36715635883370512,-1.3877787807814463e-17,-3.4694469519536157e-18,2.7053785457201756e-15,1.1040099197459103e-16,1.367798148870984e-19,-1.2603133764973463e-16,-1.2216393673245981e-16
0.50396382151336261,0.3208333333333333,1,7.0661469542936641e-14,-1.2314699066429916e-18,2.7600690226189312e-16,0.44496284836278754,1.1680759723998679e-16,-4.4326689799726919e-16,-0.44496284836278355,0.68056149628454388,0.37530278033701808,-1.3877787807814449e-17,2.0816681711721673e-17,2.9094058958245253e-15,-2.0612047372147217e-16,9.575909505034051e-17,1.9472223613678907e-16,2.4075958488339809e-16
0.51050880620834138,0.32500000000000001,1,8.5663046442003428e-14,1.4382745633794022e-17,5.5787533755642797e-16,0.43789689783033542,1.3951975236890671e-17,-4.2328369317795389e-16,-0.43789689783033064,0.68505807037756239,0.38365095327877463,-1.3877787807814455e-17,3.4694469519536138e-18,3.0465555799810097e-15,-2.9075758817830881e-16,2.4644842442063963e-16,2.1864251639211616e-16,3.0738028071755757e-16
0.51705379090332004,0.32916666666666661,1,6.7569311061302154e-14,-1.7361540718553394e-17,-3.148885474064038e-17,0.43042329079296715,8.1363944107203007e-17,-9.7320062871717185e-17,-0.4304232907929626,0.68967965352822613,0.39219071508017045,-3.4694469519536119e-18,-1.7347234759768059e-18,3.2784787236893421e-15,2.0075392362809057e-17,-4.0580911352505517e-17,1.9828607343172142e-17,3.9219833841629767e-17
0.52359877559829882,0.33333333333333331,1,5.290548000558591e-14,-3.1254475095689323e-18,1.7517518674908633e-16,0.42254760089716287,-7.5128971236520672e-17,-2.8155954548283569e-16,-0.42254760089715837,0.694392027218108,0.40090742383751654,0,6.9388939039072245e-18,3.226161194774903e-15,-1.4946187815395117e-16,4.2695554011211326e-16,2.4776796722492963e-16,3.6847056970670343e-16
0.53014376029327759,0.33750000000000002,1,5.8331558154190815e-14,-2.9039425196784882e-17,2.2641395135044141e-16,0.41428297314972712,1.231933274740031e-17,-1.4099013859534192e-16,-0.41428297314972212,0.69915519639960411,0.40978195136423473,-3.469446951953613e-18,0,3.1738871205697218e-15,1.6346067930203165e-16,4.0488449289590561e-17,-7.2359780377515681e-17,1.5927713767464712e-16
0.53668874498825625,0.34166666666666662,1,4.6139723032679281e-14,-7.6855299137456887e-18,-3.1320063252274239e-16,0.40565064872669382,1.0316125344739675e-16,1.007267918726483e-16,-0.40565064872668993,0.70392420674701128,0.41879089475634379,0,3.469446951953615e-18,2.7999841872630047e-15,1.5299612278787956e-16,-3.5542942190191208e-16,-1.5266733362763218e-16,-1.6141357532017997e-16
0.54323372968323502,0.34583333333333333,1,4.9851056285928867e-14,3.0826326765200848e-18,-1.9674927319554714e-16,0.39668018867851562,5.0552606155815822e-17,3.7067927950749699e-17,-0.39668018867851174,0.70865029111625577,0.42790702345346393,0,0,2.9406045731651096e-15,-1.0387411788574237e-16,-9.8882398059053648e-17,-1.7683094425385152e-17,-9.0229787156931593e-17
0.5497787143782138,0.34999999999999998,1,6.1043632515068692e-14,-2.1402456793247804e-17,-1.5669040315516307e-16,0.38740933079907902,-7.655636521263368e-17,-1.2440541909651424e-17,-0.38740933079907725,0.71328230516508873,0.43709995877144425,0,-4.3368086899420197e-19,9.2366494088506407e-16,2.165686320037005e-16,9.6178074396084212e-17,-6.9583549835201253e-17,2.693964548430929e-16
0.55632369907319246,0.35416666666666663,1,9.8335707016062884e-14,-1.0546596841782413e-17,5.0089305676763956e-16,0.37788343771326033,-1.2872576121581126e-16,-7.0487199659840613e-17,-0.37788343771325816,0.71776837792557691,0.44633705946751145,-3.4694469519536115e-18,8.6736173798840287e-19,1.2582619179379082e-15,-4.5809663189258814e-17,4.1862448415397416e-16,1.3365024704741407e-16,3.1765878760568773e-16
0.56286868376817123,0.35833333333333334,1,6.5682638042259047e-14,1.0214759223523447e-17,-8.2873830103545221e-17,0.36815452823037004,1.2853428977074093e-16,-1.0158107669042042e-16,-0.36815452823036893,0.72205767323010861,0.4555844633176922,0,8.6736173798840355e-19,1.0813195983950984e-15,-1.5503105896358972e-16,-1.5031259501212676e-16,1.7801020347481381e-16,-4.7637516749003549e-17
0.56941366846315,0.36249999999999999,1,8.1746805746854106e-14,8.5110676401684008e-18,-4.8674009491467649e-17,0.35827992442084811,-1.7339718649873598e-16,5.1467728477609022e-16,-0.35827992442084644,0.72610213804271317,0.46480821490565821,3.4694469519536134e-18,-8.6736173798840335e-19,1.3939830217657974e-15,7.4715908357091987e-18,1.6253665945200427e-16,1.0513385383231733e-16,4.1186142423464636e-17
0.57595865315812866,0.36666666666666664,1,4.6172296453213739e-14,2.1027921121645983e-19,-1.8002683599372363e-17,0.34832058782785935,1.0692025805610298e-18,5.046627660606034e-17,-0.34832058782785813,0.72985810854886923,0.47397539764841895,1.1102230246251568e-16,0,1.227030536361753e-15,-6.9320701148069675e-17,1.1450484264647484e-17,1.4536028195178085e-16,1.786982172290445e-16
0.58250363785310744,0.37083333333333329,1,5.4416715790460016e-14,4.3628353797248137e-18,2.0625182104986457e-16,0.33833925289027844,-7.3061040906915673e-17,-2.4932840939173286e-16,-0.33833925289027678,0.73328765639472471,0.48305518617072085,0,-1.7347234759768075e-18,9.1359141778593591e-16,-2.4486429299526287e-16,4.1676510386962095e-16,3.5685765115026138e-16,4.8803454312677823e-16
0.58904862254808621,0.375,1,6.3964711751297321e-14,-9.2924183449737291e-18,-8.6297742751170617e-17,0.32839848783429831,6.932526761343387e-17,-4.4749673920135668e-17,-0.32839848783429687,0.73635958450866046,0.49201974419582623,0,-1.7347234759768075e-18,5.9645650813919937e-16,2.0390916034433317e-16,-2.5401931335123225e-16,-1.5707309355934417e-16,-3.2825678419989621e-17
0.59559360724306487,0.3791666666666666,1,4.6127665687545434e-14,-4.4495741705800283e-18,3.5618235065673442e-16,0.31855881902267924,1.0560038586542198e-17,-4.8761873583237936e-16,-0.31855881902267791,0.73905002005221554,0.5008449116309085,-6.9388939039072276e-18,0,9.6858479544597204e-16,-1.6287724808025726e-16,2.842847855937141e-16,2.0609248273287005e-16,4.1649656448650183e-16
0.60213859193804364,0.3833333333333333,1,5.6067852786732214e-14,4.9462878919234846e-18,1.4833819819678552e-16,0.30887704332704752,1.2080149414345127e-16,-5.2885818468696649e-16,-0.30887704332704619,0.74134259465872898,0.50951064910926713,0,0,1.0401140625142852e-15,-2.452182602687077e-16,4.5676525266368296e-17,9.8654106805869159e-17,-1.9701741293603022e-17
0.60868357663302242,0.38750000000000001,1,4.3111729580059764e-14,1.1906688201349971e-18,-3.2475697064266322e-16,0.29940482717236555,-3.2814220251928568e-17,-1.0784643897637218e-17,-0.29940482717236477,0.74322824215909544,0.51800123454377334,-6.9388939039072299e-18,3.469446951953615e-18,7.5184882994834844e-16,-1.2064597404592974e-16,1.9179172265786745e-16,1.6470402688228714e-16,1.0973760785061743e-16
0.61522856132800108,0.39166666666666661,1,4.6212843189020645e-14,-1.1914271214193649e-19,-1.6588105489373709e-16,0.29018765569791638,-1.7064552722795403e-17,-4.7350307967955082e-17,-0.29018765569791583,0.74470467558668685,0.52630522999531648,0,-4.1633363423443383e-17,7.1563176364023398e-16,-1.4572029337956768e-16,1.3940973991765022e-16,8.5950317443747094e-17,8.7746422739506848e-17
0.62177354602297985,0.39583333333333331,1,6.347233187719487e-14,-4.9735150889841296e-18,-2.0703585807234939e-16,0.28126415729955812,-1.3898859330716739e-17,2.2207049974753694e-16,-0.28126415729955734,0.74577562488593108,0.53441525517441801,1.3877787807814455e-17,0,3.4874617054584076e-16,1.6957146852487534e-16,-1.1086124739379428e-16,-1.5264808865630036e-16,-1.3881677120117727e-16
0.62831853071795862,0.40000000000000002,1,7.2096850209336512e-14,-2.2095331914360908e-18,-3.8346902726331464e-16,0.27266579356003201,-7.1264579919124266e-17,3.940181384762541e-16,-0.2726657935600314,0.74644992365666507,0.54232761456292744,0,-3.469446951953615e-18,5.2568024917620059e-16,1.964516002532546e-16,-4.927737581536262e-17,-3.1673486649149313e-17,3.3066552494242054e-17
0.63486351541293728,0.40416666666666662,1,6.0616013198081575e-14,-2.0310018089551952e-18,-3.7333354803552562e-16,0.26441687656075658,-9.4178597391069701e-17,3.4070438994304645e-16,-0.26441687656075663,0.74674052904801047,0.55004182846107685,-1.3877787807814455e-17,-6.9388939039072276e-18,2.376196368589464e-16,1.2024043720924167e-16,6.4931651922492028e-17,-2.2693099674367871e-17,8.6942043572303993e-17
0.64140850010791606,0.40833333333333333,1,6.7817562238480482e-14,2.001583125063163e-18,-4.6433350600976558e-16,0.25653485701615469,6.7645249446715215e-18,5.4424485995825423e-16,-0.25653485701615403,0.74666354666422108,0.55756011546218853,-1.3877787807814451e-17,3.4694469519536126e-18,4.2259248707868204e-16,1.7076776999986157e-16,-3.0555781476203624e-16,-1.393640391591946e-16,-3.3303093025222337e-16
0.64795348480289483,0.41249999999999998,1,4.4059399788841933e-14,-5.5548751389087729e-18,1.2929900327970335e-18,0.24903081777268535,1.3824910755429757e-17,-2.0737698062679834e-16,-0.24903081777268463,0.74623731565599072,0.56488686683395017,1.387778780781446e-17,-3.469446951953615e-18,6.8030206313616796e-16,8.9644547910869508e-17,2.520396235620078e-17,-9.4895440256248665e-17,3.0670712631362944e-17
0.65449846949787349,0.41666666666666663,1,5.0433753386100497e-14,7.9210058795752088e-18,-1.3103827225754537e-16,0.2419101066468578,6.2941575000947957e-17,7.9229320702410711e-18,-0.24191010664685761,0.74548159132377756,0.57202814406424118,0,-3.469446951953615e-18,4.4253718391541713e-16,-1.0937653958777508e-16,-1.6526035813250244e-16,1.1254166574744671e-16,-1.2502697591014875e-16
0.66104345419285226,0.42083333333333334,1,7.0411198304623623e-14,-6.8871380201037349e-19,9.1296180928410507e-18,0.23517304817877469,4.881879468965423e-17,-1.2410881401763921e-16,-0.23517304817877357,0.74441684602639635,0.57899122115341306,1.387778780781446e-17,-6.9388939039072299e-18,3.7680577596597637e-16,3.0513214387349256e-17,-1.1702525811777829e-16,8.9504250118513925e-17,1.1669877201304245e-16
0.66758843888783104,0.42499999999999999,1,2.7302005197692408e-14,2.6053676044811303e-18,2.9415146339972843e-19,0.22881568327923205,3.7716162239127067e-18,2.3689167645325255e-17,-0.22881568327923035,0.7430636954713421,0.58578418435750712,-1.387778780781446e-17,-6.9388939039072299e-18,1.2560900334652694e-15,-2.5419384850820753e-17,-1.9562085342080313e-17,-9.4080306847049375e-17,-1.876778970919093e-16
0.6741334235828097,0.42916666666666664,1,7.3321492933886299e-14,-3.3262877913629984e-20,6.271383057500011e-17,0.22283049682119482,5.9437465950650827e-17,-1.9081479815584036e-16,-0.2228304968211943,0.74144244718450181,0.59241559473556782,-5.551115123125779e-17,2.7755575615628895e-17,2.269503845884202e-16,2.1636571933565437e-17,-1.2118888895481894e-16,3.4136181154158104e-17,-1.4658183862241229e-18
0.68067840827778847,0.43333333333333329,1,7.9755649974903412e-14,-1.1152808422220465e-18,2.2420745280168029e-16,0.21720710432977794,-3.4396729027533068e-17,-3.9573517681527734e-16,-0.21720710432977752,0.7395727610764935,0.59889421330568715,1.387778780781446e-17,-6.9388939039072299e-18,-5.2407240371438055e-17,-2.7559304345754318e-16,3.7763367278728669e-16,1.4327638638709184e-16,2.010937052431715e-16
0.68722339297276724,0.4375,1,6.2368737533795111e-14,-1.9061351275308532e-18,-9.4935144710028666e-19,0.21193287897197297,-8.9725418817270553e-18,-4.4066734769922218e-17,-0.21193287897197224,0.73747340809292783,0.60522878482199138,-2.775557561562891e-17,0,2.4937652557412607e-16,2.9606305161314951e-17,5.3178924880745165e-17,-7.6023940018014656e-17,-4.4526810349256611e-17
0.69376837766774591,0.4416666666666666,1,5.9307508869249059e-14,-1.4814303113583942e-18,1.2882079923782391e-16,0.20699350845314118,7.5961775158602193e-17,-1.9247105561563588e-16,-0.20699350845314163,0.73516211132164277,0.61142787390960784,0,-6.9388939039072253e-18,-4.662168532131687e-16,2.0064675782910127e-16,-2.806850670219948e-16,-2.3377984100370091e-16,-2.1670905703098721e-16
0.70031336236272468,0.4458333333333333,1,5.171127690582449e-14,-6.9913663401588987e-19,-9.2399179917220679e-17,0.20237347799537586,-6.0414167632327503e-17,1.0727694149402646e-16,-0.20237347799537578,0.73265545397077647,0.61749974621451131,0,-1.3877787807814457e-17,-9.6910191175473545e-17,-7.0965360106736783e-17,1.9079969785651498e-16,1.3498485397385648e-16,2.4920921840763126e-16
0.70685834705770345,0.45000000000000001,1,5.9144765783208567e-14,2.6834452421968469e-18,9.8806594917208635e-17,0.19805648037145568,-1.5303617421443871e-17,-1.0632405958089794e-16,-0.1980564803714554,0.72996883973752746,0.62345228700999256,-2.7755575615628914e-17,1.3877787807814457e-17,-2.4745973371986801e-18,-2.5558908078781798e-16,2.0286820733138341e-16,3.3519693625583305e-16,2.1185035274845856e-16
0.71340333175268211,0.45416666666666661,1,7.9903914556883931e-14,-3.0446250383776276e-19,2.7388850970659746e-16,0.19402575721630241,8.0578038535481408e-17,-3.3454522857129131e-16,-0.19402575721630236,0.72711649278449497,0.62929295005907726,0,-1.3877787807814455e-17,-3.6676637256956728e-16,1.4625350395858912e-16,-2.6945675376898269e-16,-7.7256710728521672e-17,-5.0488201508640397e-17
0.71994831644766089,0.45833333333333331,1,3.9980792143905401e-14,5.872409341357534e-20,5.4673929788299399e-17,0.19026437782108391,-1.65090936264779e-17,-1.5016102164420023e-17,-0.19026437782108427,0.72411148648017076,0.63502873022579776,0,2.7755575615628932e-17,-2.3209747640590902e-16,-9.1079390789629223e-17,8.8334154091065012e-17,-6.0275012382012701e-17,-5.7119247570514321e-17
0.72649330114263966,0.46250000000000002,1,3.1064389936492615e-14,8.6095433714848509e-19,-1.7153450987166301e-16,0.18675546262661669,1.8753141921549663e-17,2.4642704899895238e-17,-0.18675546262661827,0.72096579200605126,0.64066615418275641,-5.5511151231257809e-17,2.0816681711721682e-17,-7.9825145724395442e-16,2.1979175580565523e-17,-9.0048763935583958e-17,1.8969786918425414e-17,-2.8191889381017148e-17
0.73303828583761832,0.46666666666666662,1,6.5665956607358244e-14,2.4422740628927701e-18,-1.9999157702354645e-17,0.18348235893939574,-2.4498417611681876e-18,2.9207100291366396e-16,-0.18348235893939652,0.71769033974095853,0.64621128445623477,2.7755575615628904e-17,-6.9388939039072261e-18,-1.1445913156802838e-15,-1.9216277363251427e-17,-5.5094618039148181e-17,3.0639101779530123e-17,-1.1076124131110917e-16
0.73958327053259709,0.47083333333333333,1,7.6322946759279085e-14,-1.9612682116102741e-18,-1.0245739024783459e-16,0.18042877621996792,-4.9212957740557352e-17,3.474106764673073e-16,-0.18042877621996836,0.71429508792777918,0.65166973290599861,0,-1.3877787807814448e-17,-8.7288313743263899e-16,4.1254440381995102e-17,1.0821331977284082e-16,-6.7142174202112207e-18,9.5514267325594557e-17
0.74612825522757587,0.47499999999999998,1,4.9230321347670559e-14,-1.224684599099761e-18,1.7903996849879494e-16,0.17757888781735887,3.0455808448537695e-17,-4.3028634117598873e-16,-0.17757888781735914,0.71078909448001026,0.65704668051165638,0,1.3877787807814454e-17,-4.7204683051286473e-16,9.9570509131784456e-19,-2.3003569561563326e-17,1.7149923927154737e-17,6.8075230584029557e-17
0.75267323992255453,0.47916666666666663,1,7.1868864000733606e-14,1.4729229566235478e-19,3.2803025192544432e-17,0.17491740537845746,-3.7006114347335745e-17,7.6937202215061022e-17,-0.17491740537845776,0.707180588897384,0.66234690101040383,2.7755575615628914e-17,2.7755575615628914e-17,-1.2936981620892091e-16,-1.5889876398403031e-16,2.06845258442214e-16,-1.6976189850463931e-16,-2.2356233858917675e-16
0.7592182246175333,0.48333333333333334,1,4.98446014798493e-14,-1.4365184315567976e-18,-3.1799007332057153e-17,0.17242963144360282,2.1818619328018309e-17,-2.0176664191146708e-16,-0.17242963144360499,0.7034770421503207,0.6675747864980236,-2.7755575615628907e-17,0,-1.3378470031603917e-15,1.1666921971768031e-16,-7.1784984868994912e-17,-1.3790889525028908e-16,-8.8460084571732957e-17
0.76576320931251207,0.48749999999999999,1,6.5395475809325173e-14,1.721819773468339e-19,-1.0955360698578095e-16,0.17010149501414196,-1.4889691180785856e-17,9.0279986477147e-17,-0.17010149501414221,0.69968523308981356,0.67273437357099641,5.5511151231257809e-17,0,-4.9760918153851874e-16,5.5151874863266035e-18,3.5528464315527284e-17,1.2759439135416165e-16,1.6889615015213276e-16
0.77230819400749073,0.49166666666666664,1,8.5529640528250372e-14,3.742703703322695e-19,5.4935514862684442e-16,0.16791957418587428,5.9608591052390421e-17,-4.9013199041492553e-16,-0.16791957418587494,0.69581131047319189,0.67782936896246138,0,2.775557561562892e-17,-9.5851636697215257e-16,1.4635140264414142e-16,-2.3992813874485675e-16,-8.5090245438508658e-17,-7.2531033595576106e-17
0.77885317870246951,0.49583333333333329,1,7.777319206730493e-14,1.1689011351731372e-18,-1.0441296233011308e-17,0.16587110930791185,-1.6966031374395733e-17,2.3972536094623766e-17,-0.16587110930791268,0.69186085009617493,0.68286317392148443,5.5511151231257827e-17,-1.3877787807814457e-17,-3.8683427739948979e-16,-1.7123992416729927e-16,1.3072097247863102e-16,-1.8465180938350407e-17,-1.1795032557640409e-16
0.78539816339744828,0.5,1,7.4867056474393118e-14,9.5261732255404125e-19,2.7581860947289938e-16,0.16394400956045044,5.2981558815287986e-17,-4.5977348158113229e-16,-0.16394400956045144,0.68783890681558346,0.68783890681556292,0,1.3877787807814451e-17,-1.3664509714116987e-15,6.5521988526857543e-17,-2.2269261123217391e-16,-1.6132159729137832e-16,-1.9140344573399483e-16
0.79194314809242694,0.50416666666666665,1,8.1827747928787928e-14,7.6192496774576741e-19,-2.1417712895027853e-16,0.16212685534967006,2.0843743097774901e-17,4.212594218333308e-17,-0.16212685534967095,0.68375006145725292,0.69275942361404008,5.5511151231257809e-17,-2.7755575615628904e-17,-9.2593968665957941e-16,9.4979113176619993e-17,-1.4181796456566729e-16,-7.4237831925789695e-17,-1.077763762281491e-16
0.79848813278740571,0.5083333333333333,1,3.4902074899943294e-14,-1.327782217247249e-18,1.1323825779955729e-16,0.1604088984893822,-1.423807230503887e-17,1.0158936257705829e-16,-0.16040889848938231,0.67959846275104829,0.69762733604501059,5.5511151231257827e-17,0,7.0435225175048495e-17,4.8112252486348573e-17,4.7740288576150763e-17,-3.003148145984806e-17,7.0495544748513954e-17
0.80503311748238449,0.51249999999999996,1,4.7301862867746627e-14,-6.6460020161298367e-21,1.6424654312559411e-17,0.15878006176913262,-1.2207042479963671e-17,6.5218790875591846e-17,-0.15878006176913512,0.6753878645347714,0.7024450273212427,-8.3266726846886679e-17,0,-1.3765466180037716e-15,-6.9810044719040334e-17,6.9314982202748559e-17,2.6666456086718982e-17,2.5045929857230654e-17
0.81157810217736315,0.51666666666666661,1,8.9634862115088294e-14,-6.2682344647489606e-19,1.1875762972503056e-16,0.15723093918715506,1.0064500059334567e-18,-2.4859308949269834e-16,-0.1572309391871598,0.67112165853474048,0.70721466540946953,5.5511151231257852e-17,0,-2.8384258709875732e-15,-5.8291308942831322e-17,3.6334207622323074e-17,3.1570643512369059e-17,6.3733556151694006e-17
0.81812308687234192,0.52083333333333326,1,7.8273533805127298e-14,4.0346144863615903e-19,-1.7656637768414071e-16,0.15575279784170326,-7.6686949525345483e-18,2.60338432941773e-16,-0.15575279784170759,0.6668029030734226,0.71193821387941914,-1.1102230246251564e-16,-2.775557561562891e-17,-2.6793565466181948e-15,-2.0842176668095888e-17,1.2009305756751258e-17,1.2718051696067179e-17,-1.3312786103988582e-17
0.82466807156732069,0.52500000000000002,1,5.6145868344793947e-14,-6.6942468552720791e-19,8.8638503709728091e-17,0.15433758221423441,8.9988054765966484e-19,-7.0558050385968058e-17,-0.15433758221424285,0.66243434808118129,0.71661744042047049,-5.5511151231257839e-17,5.5511151231257839e-17,-6.3023758999570627e-15,7.2201501625858247e-17,-4.1009528073410233e-19,3.1302850729993648e-17,7.468602496222367e-17
0.83121305626229935,0.52916666666666667,1,4.6776391350552656e-14,4.8159135460628369e-19,-1.1957826070239714e-17,0.15297792133064378,1.7706783928838932e-17,2.1303550143148857e-16,-0.15297792133065249,0.65801845680648796,0.72125392315932424,5.5511151231257839e-17,2.775557561562892e-17,-6.2584373456898483e-15,1.4313228214445997e-16,-1.5370957024581524e-16,-1.8320583428206744e-16,-2.0013603912665316e-16
0.83775804095727813,0.53333333333333333,1,5.8945947880463353e-14,1.2257762060038011e-19,8.9782333159823143e-17,0.15166713904209358,-9.4587296753651176e-19,-1.2140909258952925e-16,-0.1516671390421028,0.653557424631238,0.72584905495492202,-5.5511151231257839e-17,-5.5511151231257839e-17,-6.9237820423223279e-15,-5.798300718750929e-17,3.0118698286937487e-17,9.7590260957163037e-17,6.52669987596409e-17
0.8443030256522569,0.53749999999999998,1,7.8246564909026946e-14,-4.8712572820393809e-19,3.5830838414292915e-16,0.15039926741644141,-1.8711522445127805e-18,-3.3622633978994001e-16,-0.15039926741645124,0.64905319540665551,0.73040404589076757,0,-2.775557561562892e-17,-6.4056262564511686e-15,-1.8819195187917022e-17,3.9326884724952801e-17,-2.5207934603336098e-18,5.7054110502861846e-17
0.85084801034723556,0.54166666666666663,1,3.8865831274532054e-14,-2.5753918024776328e-19,2.8438163026075102e-17,0.14916906296905197,-5.9266798703906509e-18,-1.1618289345110323e-16,-0.14916906296906132,0.64450747573364386,0.73491992422937713,-1.1102230246251568e-16,0,-6.7635049962274552e-15,-6.7532298158789442e-17,5.8886157061314471e-17,4.7277814729717408e-17,5.2525969571062866e-17
0.85739299504221433,0.54583333333333328,1,1.0818405028140633e-13,1.8005813876306975e-19,3.6878045426226849e-16,0.14797202518576344,4.1000048522824599e-17,-1.9745274162447322e-16,-0.14797202518577202,0.63992174761774323,0.73939753614053816,5.5511151231257827e-17,1.1102230246251565e-16,-5.9718508824147285e-15,3.025485149334141e-16,-2.983345611495732e-16,-3.0069089315338346e-16,-2.6398298506516421e-16
0.86393797973719311,0.55000000000000004,1,1.2479309914039164e-13,6.6469156365745307e-19,1.5944917111815123e-16,0.14680441650239445,-9.7912811118883081e-18,-4.2260421501862095e-16,-0.14680441650240764,0.63529727993319118,0.74383754456216289,0,-5.5511151231257876e-17,-8.3687451635164803e-15,-2.1489821084510393e-16,1.0304354880343529e-16,1.597494123750337e-16,1.0528634368015273e-16
0.87048296443217177,0.55416666666666659,1,5.5501019350669823e-14,-1.4097907932115074e-19,-2.5015209054443534e-17,0.145663282610734,-1.4705577443714119e-17,8.8186875328616186e-17,-0.14566328261074216,0.6306351391302164,0.74824042759820264,-5.5511151231257839e-17,0,-6.1682950808675117e-15,-9.9997962107212666e-17,1.0346348354708717e-16,4.8787890028096394e-17,6.3449996308907388e-17
0.87702794912715054,0.55833333333333335,1,5.5138535730743141e-14,-1.504240602445118e-19,-3.2846219123253567e-16,0.14454647167047358,1.9738144169224766e-17,4.0330896579979839e-16,-0.14454647167048354,0.62593619961335589,0.7526064768980002,-5.5511151231257821e-17,0,-7.035626178085266e-15,2.6554893994794715e-16,-1.8191148385667331e-16,-1.643803245889436e-16,-1.2936805501405158e-16
0.88357293382212931,0.5625,1,6.3537521468403187e-14,5.642315496784763e-19,2.1630264765605648e-16,0.14345265073555685,1.4326442870410695e-18,-3.6429677017804331e-16,-0.1434526507355659,0.62120115420115385,0.7569357964933594,-1.1102230246251563e-16,0,-6.2383139237148086e-15,-1.0948851907858675e-16,1.6175653992608728e-17,-4.1873483103778148e-17,-9.8250358175316597e-17
0.89011791851710798,0.56666666666666665,1,7.6048872201878848e-14,6.2877790743595767e-20,-1.8995424744431419e-16,0.14238131746945057,3.6070312097682694e-18,1.6738868451218016e-16,-0.14238131746946167,0.61643052505019358,0.76122830258580543,0,0,-8.049147553204162e-15,4.268266809324195e-17,-2.9464165969630795e-17,-3.5944582603748267e-17,-5.4530683354029989e-17
0.89666290321208675,0.5708333333333333,1,1.1031233123528124e-13,1.5779238852067463e-19,2.1427552595182684e-16,0.14133280504917275,-3.0041600223964475e-17,-4.2903916311701527e-16,-0.14133280504918264,0.61162467538221865,0.76548372477633897,5.5511151231257864e-17,-5.5511151231257864e-17,-7.3217772601307183e-15,-3.9527095848292689e-16,2.7107029915520277e-16,3.9181277882159154e-16,2.9034801850302879e-16
0.90320788790706552,0.57499999999999996,1,9.5613150826713503e-14,-3.4034453190710394e-20,1.459082596981699e-17,0.14030827806412471,2.1314053156237134e-18,7.6622749753445156e-18,-0.14030827806413232,0.60678382229560379,0.76970160920560349,5.5511151231257796e-17,2.2204460492503118e-16,-5.8328568408687698e-15,2.1633902740775386e-17,-1.590275657666678e-17,-1.3396860791159431e-17,-1.3179474275235967e-17
0.90975287260204418,0.57916666666666661,1,6.1677642351478936e-14,-3.4114918805744884e-19,1.2161994191035391e-16,0.13930971722540958,-1.3861393349796416e-18,-6.8522797905328955e-18,-0.13930971722541977,0.60190805086764598,0.77388132402446652,-5.5511151231257809e-17,5.5511151231257809e-17,-7.0194848898440195e-15,-1.0281011979032003e-17,2.0157328515762457e-17,1.0099991628590171e-17,1.928344876762026e-17
0.91629785729702296,0.58333333333333326,1,6.8822702562556032e-14,6.7534316659670999e-20,4.8848750721611547e-17,0.13833989083313636,1.1094794182594221e-17,4.3009641752586492e-17,-0.13833989083314324,0.59699732966673591,0.77802206754007741,-1.1102230246251563e-16,1.6653345369377346e-16,-4.8321414686643293e-15,1.637733409673957e-16,-9.4464263432820755e-17,-8.8538455663279142e-17,-6.4556055931214704e-17
