ensemble,frequency,normalized_power
chaotic_GOE,0.06134081632653136,0.007837126758632051
chaotic_GOE,0.06276734693877627,0.0030262727733920487
chaotic_GOE,0.06419387755102118,0.00038737609790602664
chaotic_GOE,0.0656204081632661,0.010016330741061834
chaotic_GOE,0.06704693877551102,0.008449005306854161
chaotic_GOE,0.06847346938775593,0.00032275553739234274
chaotic_GOE,0.06990000000000085,0.0024474643301572395
chaotic_GOE,0.07132653061224577,0.001454474896014134
chaotic_GOE,0.07275306122449067,0.007808520275610942
chaotic_GOE,0.07417959183673559,0.0006505146742074664
chaotic_GOE,0.0756061224489805,0.0041069853030298075
chaotic_GOE,0.07703265306122542,0.004222794354574664
chaotic_GOE,0.07845918367347034,0.007192682861784608
chaotic_GOE,0.07988571428571525,0.008824143044390251
chaotic_GOE,0.08131224489796017,0.00036644559144648247
chaotic_GOE,0.08273877551020509,7.546377499866925e-05
chaotic_GOE,0.08416530612245,0.004787355595575411
chaotic_GOE,0.0855918367346949,0.005164405369139465
chaotic_GOE,0.08701836734693982,0.002111170885755032
chaotic_GOE,0.08844489795918474,0.004014702447062673
chaotic_GOE,0.08987142857142966,0.009451103270491732
chaotic_GOE,0.09129795918367457,0.00031105361160868345
chaotic_GOE,0.09272448979591949,0.0021415522197395826
chaotic_GOE,0.09415102040816441,0.0018985332956423283
chaotic_GOE,0.09557755102040932,0.010497051244807971
chaotic_GOE,0.09700408163265424,0.007684499019990481
chaotic_GOE,0.09843061224489914,0.00014269054489678988
chaotic_GOE,0.09985714285714406,0.0005286221878374823
chaotic_GOE,0.10128367346938898,0.0039621621468154235
chaotic_GOE,0.1027102040816339,0.003052378433420165
chaotic_GOE,0.10413673469387881,0.004080193532969793
chaotic_GOE,0.10556326530612373,0.0030988334609417675
chaotic_GOE,0.10698979591836864,0.002067392159098893
chaotic_GOE,0.10841632653061356,0.014718752782079377
chaotic_GOE,0.10984285714285848,0.00989541206822266
chaotic_GOE,0.11126938775510338,0.0032786295642006974
chaotic_GOE,0.1126959183673483,0.005972930931379003
chaotic_GOE,0.11412244897959321,0.02740926315020182
chaotic_GOE,0.11554897959183813,0.001723598438578807
chaotic_GOE,0.11697551020408305,0.00574514985966665
chaotic_GOE,0.11840204081632796,0.0015573307071398278
chaotic_GOE,0.11982857142857288,0.0030712215601277526
chaotic_GOE,0.1212551020408178,0.0011442454712282145
chaotic_GOE,0.12268163265306271,0.014930016655732152
chaotic_GOE,0.12410816326530762,0.006909840076363885
chaotic_GOE,0.12553469387755253,0.000513410313715372
chaotic_GOE,0.12696122448979746,0.0044636733235483925
chaotic_GOE,0.12838775510204237,0.0018942811968270272
chaotic_GOE,0.1298142857142873,0.019946112136399033
chaotic_GOE,0.1312408163265322,0.0013807253650125622
chaotic_GOE,0.1326673469387771,0.00043961246859086027
chaotic_GOE,0.13409387755102203,0.0001662032147745919
chaotic_GOE,0.13552040816326694,0.005130015998029727
chaotic_GOE,0.13694693877551187,0.006620765025723487
chaotic_GOE,0.13837346938775677,0.0017807174101737212
chaotic_GOE,0.1398000000000017,0.0007329512303435628
chaotic_GOE,0.1412265306122466,0.003597318968413547
chaotic_GOE,0.14265306122449153,0.002187436957938823
chaotic_GOE,0.14407959183673644,0.0006439468543215637
chaotic_GOE,0.14550612244898134,0.014195125118364182
chaotic_GOE,0.14693265306122627,0.015351350499912321
chaotic_GOE,0.14835918367347117,0.008816034764275166
chaotic_GOE,0.1497857142857161,0.003133070376059996
chaotic_GOE,0.151212244897961,0.004915094067910123
chaotic_GOE,0.15263877551020594,0.0024005624394285987
chaotic_GOE,0.15406530612245084,0.0011327094348593373
chaotic_GOE,0.15549183673469577,0.00923127214752058
chaotic_GOE,0.15691836734694067,0.0009444921391938427
chaotic_GOE,0.15834489795918558,0.002440107286156634
chaotic_GOE,0.1597714285714305,0.0006901317139928154
chaotic_GOE,0.1611979591836754,0.0019917643159906065
chaotic_GOE,0.16262448979592034,0.005054902362518155
chaotic_GOE,0.16405102040816524,0.007180674568760852
chaotic_GOE,0.16547755102041017,0.003969231499879795
chaotic_GOE,0.16690408163265508,0.0017414524672406272
chaotic_GOE,0.1683306122449,0.0012108027360198943
chaotic_GOE,0.1697571428571449,0.0033095317575179235
chaotic_GOE,0.1711836734693898,0.0004891350348214567
chaotic_GOE,0.17261020408163474,0.0005963823850383489
chaotic_GOE,0.17403673469387965,0.009252056773253997
chaotic_GOE,0.17546326530612458,0.0007647257685830595
chaotic_GOE,0.17688979591836948,0.024335390061619708
chaotic_GOE,0.1783163265306144,0.005501040781111357
chaotic_GOE,0.1797428571428593,0.0033837498715969315
chaotic_GOE,0.18116938775510424,0.0005415915137195012
chaotic_GOE,0.18259591836734915,0.0011745774882549313
chaotic_GOE,0.18402244897959405,0.005346025734649215
chaotic_GOE,0.18544897959183898,0.0001497975148677771
chaotic_GOE,0.18687551020408388,0.0060884130250827406
chaotic_GOE,0.18830204081632881,0.0013413050041518565
chaotic_GOE,0.18972857142857372,0.0012058650351885237
chaotic_GOE,0.19115510204081865,0.007458467137929333
