sector,x,integrated_count
0,5,8.5678764132791443
0,5.0200000000000005,8.7069447914151681
0,5.04,8.8483757239770782
0,5.0600000000000005,8.9922103820576194
0,5.0800000000000001,9.1384906981648939
0,5.1000000000000005,9.2872593799911272
0,5.1200000000000001,9.4385599244216074
0,5.1399999999999997,9.5924366317889174
0,5.1600000000000001,9.7489346203769678
0,5.1799999999999997,9.9080998411794674
0,5.2000000000000002,10.069979092917958
0,5.2199999999999998,10.234620037324264
0,5.2400000000000002,10.402071214692421
0,5.2599999999999998,10.572382059705216
0,5.2800000000000002,10.745602917540694
0,5.2999999999999998,10.921785060264174
0,5.3200000000000003,11.100980703510798
0,5.3399999999999999,11.283243023464692
0,5.3600000000000003,11.468626174140143
0,5.3799999999999999,11.657185304970826
0,5.4000000000000004,11.848976578712771
0,5.4199999999999999,12.044057189667429
0,5.4400000000000004,12.242485382230656
0,5.46,12.444320469774111
0,5.4800000000000004,12.649622853865516
0,5.5,12.858454043834243
0,5.5200000000000005,13.070876676688806
0,5.54,13.286954537393079
0,5.5600000000000005,13.506752579508403
0,5.5800000000000001,13.730336946208196
0,5.6000000000000005,13.957774991672826
0,5.6200000000000001,14.189135302871135
0,5.6399999999999997,14.424487721737609
0,5.6600000000000001,14.663903367750997
0,5.6799999999999997,14.907454660923495
0,5.7000000000000002,15.155215345207802
0,5.7199999999999998,15.40726051233041
0,5.7400000000000002,15.663666626058768
0,5.7599999999999998,15.924511546911443
0,5.7800000000000002,16.189874557319232
0,5.7999999999999998,16.459836387246131
0,5.8200000000000003,16.734479240278983
0,5.8399999999999999,17.013886820194863
0,5.8600000000000003,17.298144358015232
0,5.8799999999999999,17.587338639556403
0,5.9000000000000004,17.881558033485778
0,5.9199999999999999,18.180892519893362
0,5.9400000000000004,18.485433719389167
0,5.96,18.795274922735288
0,5.9800000000000004,19.110511121024437
0,6,19.431239036414279
0,6.0200000000000005,19.757557153428603
0,6.04,20.089565750836378
0,6.0600000000000005,20.427366934119483
0,6.0800000000000001,20.7710646685405
0,6.1000000000000005,21.120764812821957
0,6.1200000000000001,21.476575153448717
0,6.1400000000000006,21.838605439605782
0,6.1600000000000001,22.206967418763092
0,6.1799999999999997,22.581774872919784
0,6.2000000000000002,22.963143655521197
0,6.2199999999999998,23.351191729060428
0,6.2400000000000002,23.746039203377737
0,6.2599999999999998,24.147808374672532
0,6.2800000000000002,24.556623765238545
0,6.2999999999999998,24.972612163939299
0,6.3200000000000003,25.395902667435493
0,6.3399999999999999,25.826626722179938
0,6.3600000000000003,26.264918167193862
0,6.3799999999999999,26.710913277640024
0,6.4000000000000004,27.164750809207696
0,6.4199999999999999,27.626572043324124
0,6.4400000000000004,28.096520833209603
0,6.46,28.574743650790957
0,6.4800000000000004,29.061389634489903
0,6.5,29.556610637903592
0,6.5200000000000005,30.060561279393347
0,6.54,30.573398992599689
0,6.5600000000000005,31.095284077899731
0,6.5800000000000001,31.626379754827159
0,6.6000000000000005,32.166852215470065
0,6.6200000000000001,32.716870678868027
0,6.6400000000000006,33.276607446424933
0,6.6600000000000001,33.846237958358323
0,6.6799999999999997,34.425940851204338
0,6.7000000000000002,35.015898016397692
0,6.7199999999999998,35.616294659947656
0,6.7400000000000002,36.227319363231032
0,6.7599999999999998,36.849164144921673
0,6.7800000000000002,37.482024524080039
0,6.7999999999999998,38.126099584422661
0,6.8200000000000003,38.781592039795356
0,6.8399999999999999,39.448708300872134
0,6.8600000000000003,40.127658543102946
0,6.8799999999999999,40.818656775933448
0,6.9000000000000004,41.52192091332207
0,6.9199999999999999,42.237672845576448
0,6.9400000000000004,42.966138512537633
0,6.96,43.707547978132162
0,6.9800000000000004,44.462135506324486
0,7,45.230139638489597
0,7.0200000000000005,46.011803272236762
0,7.04,46.807373741710023
0,7.0600000000000005,47.617102899393132
0,7.0800000000000001,48.441247199448924
0,7.1000000000000005,49.280067782618971
0,7.1200000000000001,50.133830562714763
0,7.1400000000000006,51.00280631473202
0,7.1600000000000001,51.887270764612893
0,7.1799999999999997,52.787504680695129
0,7.2000000000000002,53.703793966872283
0,7.2199999999999998,54.636429757500984
0,7.2400000000000002,55.58570851408917
0,7.2599999999999998,56.551932123793833
0,7.2800000000000002,57.535407999769085
0,7.2999999999999998,58.536449183391717
0,7.3200000000000003,59.555374448407512
0,7.3399999999999999,60.592508407025292
0,7.3600000000000003,61.648181618005161
0,7.3799999999999999,62.722730696769233
0,7.4000000000000004,63.816498427580051
0,7.4199999999999999,64.929833877819618
0,7.4400000000000004,66.063092514413796
0,7.46,67.216636322437495
0,7.4800000000000004,68.390833925945174
0,7.5,69.586060711066608
0,7.5200000000000005,70.802698951410733
0,7.54,72.041137935820956
0,7.5600000000000005,73.301774098526749
0,7.5800000000000001,74.585011151734207
0,7.6000000000000005,75.891260220704936
0,7.6200000000000001,77.220939981366541
0,7.6400000000000006,78.574476800504002
0,7.6600000000000001,79.95230487857971
0,7.6799999999999997,81.35486639523296
0,7.7000000000000002,82.782611657506123
0,7.7199999999999998,84.235999250851563
0,7.7400000000000002,85.715496192971415
0,7.7599999999999998,87.221578090539268
0,7.7800000000000002,88.754729298865016
0,7.7999999999999998,90.315443084551148
0,7.8200000000000003,91.9042217912003
0,7.8399999999999999,93.521577008230778
0,7.8600000000000003,95.168029742859659
0,7.8799999999999999,96.844110595307441
0,7.9000000000000004,98.550359937294189
0,7.9199999999999999,100.28732809387792
0,7.9400000000000004,102.05557552871004
0,7.96,103.85567303275941
0,7.9800000000000004,105.68820191657932
0,8,107.55375420618185
0,8.0199999999999996,109.4529328425853
0,8.0400000000000009,111.38635188510467
0,8.0600000000000005,113.35463671845594
0,8.0800000000000001,115.35842426374695
0,8.0999999999999996,117.39836319342473
0,8.120000000000001,119.47511415025664
0,8.1400000000000006,121.58934997041975
0,8.1600000000000001,123.74175591077621
0,8.1799999999999997,125.93302988041307
0,8.1999999999999993,128.16388267652661
0,8.2200000000000006,130.43503822473241
0,8.2400000000000002,132.74723382388569
0,8.2599999999999998,135.10122039549759
0,8.2799999999999994,137.49776273782817
0,8.3000000000000007,139.93763978475394
0,8.3200000000000003,142.42164486948863
0,8.3399999999999999,144.95058599325679
0,8.3599999999999994,147.52528609901191
0,8.3800000000000008,150.14658335029057
0,8.4000000000000004,152.81533141530002
0,8.4199999999999999,155.53239975634551
0,8.4399999999999995,158.29867392468344
0,8.4600000000000009,161.11505586091863
0,8.4800000000000004,163.98246420103391
0,8.5,166.90183458817543
0,8.5199999999999996,169.87411999028521
0,8.5400000000000009,172.90029102370599
0,8.5600000000000005,175.9813362828566
0,8.5800000000000001,179.1182626761051
0,8.5999999999999996,182.31209576795209
0,8.620000000000001,185.56388012763475
0,8.6400000000000006,188.87467968428899
0,8.6600000000000001,192.24557808877708
0,8.6799999999999997,195.67767908232054
0,8.7000000000000011,199.17210687205323
0,8.7200000000000006,202.73000651363685
0,8.7400000000000002,206.35254430106428
0,8.7599999999999998,210.04090816379133
0,8.7799999999999994,213.79630807133353
0,8.8000000000000007,217.619976445464
0,8.8200000000000003,221.51316858016355
0,8.8399999999999999,225.47716306946955
0,8.8599999999999994,229.51326224336282
0,8.8800000000000008,233.62279261185466
0,8.9000000000000004,237.80710531742145
0,8.9199999999999999,242.06757659595533
0,8.9399999999999995,246.40560824637637
0,8.9600000000000009,250.82262810908404
0,8.9800000000000004,255.32009055340237
0,9,259.89947697420416
0,9.0199999999999996,264.56229629787259
0,9.0400000000000009,269.31008549778397
0,9.0600000000000005,274.144410119491
0,9.0800000000000001,279.066864815793
0,9.0999999999999996,284.07907389187153
0,9.120000000000001,289.18269186069011
0,9.1400000000000006,294.37940400884725
0,9.1600000000000001,299.67092697308328
0,9.1799999999999997,305.05900932764337
0,9.2000000000000011,310.54543218269436
0,9.2200000000000006,316.13200979401569
0,9.2400000000000002,321.82059018417272
0,9.2599999999999998,327.61305577538315
0,9.2799999999999994,333.51132403431262
0,9.3000000000000007,339.51734812901242
0,9.3200000000000003,345.63311759822864
0,9.3399999999999999,351.86065903333497
0,9.3599999999999994,358.20203677310201
0,9.3800000000000008,364.65935361156869
0,9.4000000000000004,371.23475151924094
0,9.4199999999999999,377.93041237790976
0,9.4399999999999995,384.74855872928617
0,9.4600000000000009,391.69145453778236
0,9.4800000000000004,398.76140596764412
0,9.5,405.9607621747615
0,9.5199999999999996,413.29191611339684
0,9.5400000000000009,420.75730535812403
0,9.5600000000000005,428.35941294128173
0,9.5800000000000001,436.10076820621327
0,9.5999999999999996,443.98394767660375
0,9.620000000000001,452.01157594222099
0,9.6400000000000006,460.1863265613635
0,9.6600000000000001,468.51092298034115
0,9.6799999999999997,476.98813947030595
0,9.7000000000000011,485.62080208175928
0,9.7200000000000006,494.41178961708107
0,9.7400000000000002,503.36403462141402
0,9.7599999999999998,512.48052439225023
0,9.7799999999999994,521.76430200808386
0,9.8000000000000007,531.21846737648514
0,9.8200000000000003,540.84617830196021
0,9.8399999999999999,550.65065157398237
0,9.8599999999999994,560.63516407557302
0,9.8800000000000008,570.80305391281775
0,9.9000000000000004,581.15772156572154
0,9.9199999999999999,591.70263106080256
0,9.9399999999999995,602.44131116585197
0,9.9600000000000009,613.37735660724775
0,9.9800000000000004,624.51442931029158
0,10,635.85625966297607
1,0,4.5434030361835066e-17
1,0.02,6.0792174570169291e-05
1,0.040000000000000001,0.00024316227210359896
1,0.059999999999999998,0.00054709102313473977
1,0.080000000000000002,0.00097254634209514943
1,0.10000000000000001,0.0015194833726181029
1,0.12,0.0021878445509376644
1,0.14000000000000001,0.0029775596873684237
1,0.16,0.0038885460658309393
1,0.17999999999999999,0.0049207085613947061
1,0.20000000000000001,0.0060739397757902328
1,0.22,0.0073481201908537274
1,0.23999999999999999,0.0087431183398419023
1,0.26000000000000001,0.010258790996563433
1,0.28000000000000003,0.011894983382255557
1,0.29999999999999999,0.013651529390149844
1,0.32000000000000001,0.015528251827629593
1,0.34000000000000002,0.017524962675912775
1,0.35999999999999999,0.019641463367161591
1,0.38,0.021877545078931714
1,0.40000000000000002,0.024232989045857616
1,0.41999999999999998,0.026707566888464266
1,0.44,0.029301040959007277
1,0.46000000000000002,0.032013164704204733
1,0.47999999999999998,0.034843683044765435
1,0.5,0.037792332771557982
1,0.52000000000000002,0.040858842958311541
1,0.54000000000000004,0.044042935390704072
1,0.56000000000000005,0.047344325011688025
1,0.57999999999999996,0.050762720382918416
1,0.59999999999999998,0.054297824162128486
1,0.62,0.057949333596294984
1,0.64000000000000001,0.061716941030434333
1,0.66000000000000003,0.065600334431870175
1,0.68000000000000005,0.069599197929792009
1,0.70000000000000007,0.073713212369948794
1,0.71999999999999997,0.07794205588428825
1,0.73999999999999999,0.082285404475369167
1,0.76000000000000001,0.086742932615358315
1,0.78000000000000003,0.091314313859436516
1,0.80000000000000004,0.095999221473404908
1,0.82000000000000006,0.10079732907532284
1,0.83999999999999997,0.10570831129095695
1,0.85999999999999999,0.11073184442286667
1,0.88,0.11586760713290568
1,0.90000000000000002,0.12111528113795025
1,0.92000000000000004,0.12647455191864235
1,0.94000000000000006,0.13194510944094015
1,0.95999999999999996,0.13752664889027258
1,0.97999999999999998,0.14321887141808123
1,1,0.14902148490054581
1,1.02,0.15493420470925701
1,1.04,0.16095675449367103
1,1.0600000000000001,0.16708886697506803
1,1.0800000000000001,0.17333028475185699
1,1.1000000000000001,0.17968076111596629
1,1.1200000000000001,0.18614006088013721
1,1.1400000000000001,0.19270796121588132
1,1.1599999999999999,0.19938425250189853
1,1.1799999999999999,0.20616873918273967
1,1.2,0.21306124063748894
1,1.22,0.22006159205826462
1,1.24,0.22716964533832168
1,1.26,0.2343852699695386
1,1.28,0.24170835394908605
1,1.3,0.24913880469506597
1,1.3200000000000001,0.2566765499709146
1,1.3400000000000001,0.26432153881836989
1,1.3600000000000001,0.27207374249878946
1,1.3800000000000001,0.27993315544263642
1,1.4000000000000001,0.28789979620692563
1,1.4199999999999999,0.29597370844043902
1,1.4399999999999999,0.30415496185652424
1,1.46,0.31244365321328427
1,1.48,0.32083990730098139
1,1.5,0.32934387793647235
1,1.52,0.3379557489645057
1,1.54,0.34667573526569734
1,1.5600000000000001,0.35550408377104709
1,1.5800000000000001,0.36444107448279783
1,1.6000000000000001,0.37348702150151508
1,1.6200000000000001,0.38264227405921786
1,1.6400000000000001,0.39190721755842844
1,1.6600000000000001,0.40128227461698507
1,1.6799999999999999,0.41076790611850422
1,1.7,0.42036461226835459
1,1.72,0.43007293365502774
1,1.74,0.43989345231677685
1,1.76,0.44982679281344978
1,1.78,0.45987362330337905
1,1.8,0.4700346566252615
1,1.8200000000000001,0.48031065138493084
1,1.8400000000000001,0.4907024130469565
1,1.8600000000000001,0.50121079503098698
1,1.8800000000000001,0.51183669981278523
1,1.9000000000000001,0.52258108002990455
1,1.9199999999999999,0.5334449395919495
1,1.9399999999999999,0.54442933479540312
1,1.96,0.55553537544298404
1,1.98,0.56676422596751164
1,2,0.57811710656029125
1,2.02,0.58959529430398716
1,2.04,0.60120012431003933
1,2.0600000000000001,0.61293299086060471
1,2.0800000000000001,0.62479534855508367
1,2.1000000000000001,0.63678871346124755
1,2.1200000000000001,0.64891466427105682
1,2.1400000000000001,0.66117484346118172
1,2.1600000000000001,0.67357095845836268
1,2.1800000000000002,0.68610478280962861
1,2.2000000000000002,0.69877815735753068
1,2.2200000000000002,0.71159299142046528
1,2.2400000000000002,0.72455126397818892
1,2.2600000000000002,0.73765502486272705
1,2.2800000000000002,0.75090639595472986
1,2.3000000000000003,0.76430757238550884
1,2.3199999999999998,0.77786082374486265
1,2.3399999999999999,0.79156849529491946
1,2.3599999999999999,0.80543300919015581
1,2.3799999999999999,0.81945686570381848
1,2.3999999999999999,0.83364264446094904
1,2.4199999999999999,0.84799300567827385
1,2.4399999999999999,0.86251069141117187
1,2.46,0.87719852680798827
1,2.48,0.89205942137199279
1,2.5,0.90709637023122391
1,2.52,0.92231245541655926
1,2.54,0.93771084714830011
1,2.5600000000000001,0.95329480513161191
1,2.5800000000000001,0.96906767986115483
1,2.6000000000000001,0.98503291393527648
1,2.6200000000000001,1.0011940433801099
1,2.6400000000000001,1.0175546989840005
1,2.6600000000000001,1.0341186076426256
1,2.6800000000000002,1.0508895937152465
1,2.7000000000000002,1.0678715803925305
1,2.7200000000000002,1.0850685910763507
1,2.7400000000000002,1.1024847507720745
1,2.7600000000000002,1.1201242874937885
1,2.7800000000000002,1.1379915336829436
1,2.8000000000000003,1.1560909276409759
1,2.8199999999999998,1.1744270149763594
1,2.8399999999999999,1.1930044500666959
1,2.8599999999999999,1.2118279975363531
1,2.8799999999999999,1.2309025337502462
1,2.8999999999999999,1.2502330483243536
1,2.9199999999999999,1.2698246456535431
1,2.9399999999999999,1.2896825464573767
1,2.96,1.3098120893444836
1,2.98,1.3302187323962056
1,3,1.350908054770144
1,3.02,1.3718857583243018
1,3.04,1.3931576692625938
1,3.0600000000000001,1.414729739802318
1,3.0800000000000001,1.4366080498644809
1,3.1000000000000001,1.4587988087876074
1,3.1200000000000001,1.4813083570658767
1,3.1400000000000001,1.5041431681123876
1,3.1600000000000001,1.5273098500482998
1,3.1800000000000002,1.550815147518763
1,3.2000000000000002,1.574665943536405
1,3.2200000000000002,1.5988692613533018
1,3.2400000000000002,1.6234322663622816
1,3.2600000000000002,1.6483622680284684
1,3.2800000000000002,1.6736667218519965
1,3.3000000000000003,1.6993532313628286
1,3.3200000000000003,1.7254295501486265
1,3.3399999999999999,1.7519035839166599
1,3.3599999999999999,1.7787833925907897
1,3.3799999999999999,1.8060771924444143
1,3.3999999999999999,1.8337933582705805
1,3.4199999999999999,1.8619404255901939
1,3.4399999999999999,1.890527092899436
1,3.46,1.9195622239574923
1,3.48,1.9490548501157052
1,3.5,1.979014172689233
1,3.52,2.0094495653724782
1,3.54,2.0403705766993165
1,3.5600000000000001,2.0717869325494362
1,3.5800000000000001,2.1037085387019605
1,3.6000000000000001,2.1361454834375655
1,3.6200000000000001,2.1691080401903799
1,3.6400000000000001,2.2026066702509461
1,3.6600000000000001,2.2366520255215248
1,3.6800000000000002,2.2712549513250515
1,3.7000000000000002,2.3064264892691591
1,3.7200000000000002,2.3421778801665099
1,3.7400000000000002,2.3785205670129348
1,3.7600000000000002,2.415466198024752
1,3.7800000000000002,2.453026629736657
1,3.8000000000000003,2.4912139301617144
1,3.8200000000000003,2.5300403820148301
1,3.8399999999999999,2.5695184860013418
1,3.8599999999999999,2.6096609641721087
1,3.8799999999999999,2.6504807633467555
1,3.8999999999999999,2.6919910586065625
1,3.9199999999999999,2.7342052568586723
1,3.9399999999999999,2.777137000473251
1,3.96,2.820800170995073
1,3.98,2.8652088929314643
1,4,2.9103775376181331
1,4.0200000000000005,2.9563207271646217
1,4.04,3.0030533384811746
1,4.0600000000000005,3.0505905073888679
1,4.0800000000000001,3.0989476328145837
1,4.0999999999999996,3.1481403810729565
1,4.1200000000000001,3.1981846902368485
1,4.1399999999999997,3.2490967745985793
1,4.1600000000000001,3.300893129223474
1,4.1799999999999997,3.3535905345979176
1,4.2000000000000002,3.4072060613738788
1,4.2199999999999998,3.4617570752117626
1,4.2400000000000002,3.5172612417237499
1,4.2599999999999998,3.573736531519669
1,4.2800000000000002,3.6312012253575316
1,4.2999999999999998,3.6896739194007404
1,4.3200000000000003,3.7491735305842866
1,4.3399999999999999,3.8097193020920352
1,4.3600000000000003,3.8713308089473508
1,4.3799999999999999,3.9340279637193598
1,4.4000000000000004,3.9978310223471119
1,4.4199999999999999,4.0627605900839914
1,4.4400000000000004,4.1288376275647085
1,4.46,4.1960834569974024
1,4.4800000000000004,4.2645197684831011
1,4.5,4.3341686264652264
1,4.5200000000000005,4.4050524763114947
1,4.54,4.4771941510308997
1,4.5600000000000005,4.5506168781283129
1,4.5800000000000001,4.6253442865992991
1,4.6000000000000005,4.7014004140680035
1,4.6200000000000001,4.7788097140705439
1,4.6399999999999997,4.8575970634870203
1,4.6600000000000001,4.9377877701246495
1,4.6799999999999997,5.0194075804550513
1,4.7000000000000002,5.1024826875085445
1,4.7199999999999998,5.1870397389284051
1,4.7400000000000002,5.2731058451879953
1,4.7599999999999998,5.3607085879740808
1,4.7800000000000002,5.4498760287389301
1,4.7999999999999998,5.5406367174248805
1,4.8200000000000003,5.6330197013642689
1,4.8399999999999999,5.7270545343579
1,4.8600000000000003,5.8227712859356489
1,4.8799999999999999,5.9202005508022353
1,4.9000000000000004,6.0193734584717529
1,4.9199999999999999,6.1203216830944038
1,4.9400000000000004,6.2230774534789317
1,4.96,6.3276735633142254
1,4.9800000000000004,6.4341433815940636
1,5,6.5425208632481562
1,5.0200000000000005,6.6528405599839795
1,5.04,6.7651376313423137
1,5.0600000000000005,6.8794478559713772
1,5.0800000000000001,6.9958076431226335
1,5.1000000000000005,7.114254044372915
1,5.1200000000000001,7.2348247655765396
1,5.1399999999999997,7.3575581790518694
1,5.1600000000000001,7.4824933360064838
1,5.1799999999999997,7.6096699792050524
1,5.2000000000000002,7.7391285558846006
1,5.2199999999999998,7.8709102309215311
1,5.2400000000000002,8.0050569002547931
1,5.2599999999999998,8.1416112045699212
1,5.2800000000000002,8.2806165432487884
1,5.2999999999999998,8.4221170885895447
1,5.3200000000000003,8.5661578003019496
1,5.3399999999999999,8.7127844402826611
1,5.3600000000000003,8.8620435876758954
1,5.3799999999999999,9.0139826542243728
1,5.4000000000000004,9.1686498999158808
1,5.4199999999999999,9.3260944489305668
1,5.4400000000000004,9.4863663058947161
1,5.46,9.6495163724461008
1,5.4800000000000004,9.8155964641169486
1,5.5,9.9846593275398234
1,5.5200000000000005,10.156758657982673
1,5.54,10.331949117218331
1,5.5600000000000005,10.510286351735351
1,5.5800000000000001,10.691827011295455
1,5.6000000000000005,10.876628767844526
1,5.6200000000000001,11.064750334782925
1,5.6399999999999997,11.256251486602167
1,5.6600000000000001,11.451193078894224
1,5.6799999999999997,11.649637068740109
1,5.7000000000000002,11.851646535484846
1,5.7199999999999998,12.05728570190578
1,5.7400000000000002,12.266619955780909
1,5.7599999999999998,12.479715871865251
1,5.7800000000000002,12.696641234281735
1,5.7999999999999998,12.917465059334804
1,5.8200000000000003,13.142257618753959
1,5.8399999999999999,13.371090463375344
1,5.8600000000000003,13.604036447269312
1,5.8799999999999999,13.841169752321306
1,5.9000000000000004,14.082565913275753
1,5.9199999999999999,14.328301843249736
1,5.9400000000000004,14.578455859726427
1,5.96,14.833107711035778
1,5.9800000000000004,15.092338603332431
1,6,15.356231228079055
1,6.0200000000000005,15.624869790044654
1,6.04,15.898340035827452
1,6.0600000000000005,16.176729282911744
1,6.0800000000000001,16.460126449267953
1,6.1000000000000005,16.748622083507051
1,6.1200000000000001,17.042308395598265
1,6.1400000000000006,17.341279288160862
1,6.1600000000000001,17.645630388340962
1,6.1799999999999997,17.955459080283134
1,6.2000000000000002,18.270864538208659
1,6.2199999999999998,18.591947760111061
1,6.2400000000000002,18.91881160208041
1,6.2599999999999998,19.25156081326768
1,6.2800000000000002,19.590302071501725
1,6.2999999999999998,19.935144019569911
1,6.3200000000000003,20.286197302175133
1,6.3399999999999999,20.643574603581946
1,6.3600000000000003,21.007390685963987
1,6.3799999999999999,21.377762428465807
1,6.4000000000000004,21.754808866993191
1,6.4199999999999999,22.138651234743232
1,6.4400000000000004,22.529413003490735
1,6.46,22.927219925642618
1,6.4800000000000004,23.332200077075921
1,6.5,23.74448390077329
1,6.5200000000000005,24.164204251270981
1,6.54,24.591496439934311
1,6.5600000000000005,25.026498281076456
1,6.5800000000000001,25.469350138935454
1,6.6000000000000005,25.920194975526183
1,6.6200000000000001,26.379178399382997
1,6.6400000000000006,26.846448715210212
1,6.6600000000000001,27.32215697445648
1,6.6799999999999997,27.806457026831747
1,6.7000000000000002,28.299505572782483
1,6.7199999999999998,28.801462216944916
1,6.7400000000000002,29.312489522593463
1,6.7599999999999998,29.83275306710301
1,6.7800000000000002,30.362421498444643
1,6.7999999999999998,30.901666592733733
1,6.8200000000000003,31.450663312850015
1,6.8399999999999999,32.009589868149568
1,6.8600000000000003,32.578627775290478
1,6.8799999999999999,33.157961920191028
1,6.9000000000000004,33.74778062114342
1,6.9199999999999999,34.348275693103773
1,6.9400000000000004,34.959642513180626
1,6.96,35.582080087345147
1,6.9800000000000004,36.215791118385056
1,7,36.860982075126195
1,7.0200000000000005,37.517863262945497
1,7.04,38.186648895599689
1,7.0600000000000005,38.86755716839496
1,7.0800000000000001,39.560810332721182
1,7.1000000000000005,40.266634771979447
1,7.1200000000000001,40.985261078925546
1,7.1400000000000006,41.716924134459326
1,7.1600000000000001,42.461863187884802
1,7.1799999999999997,43.220321938670772
1,7.2000000000000002,43.992548619738628
1,7.2199999999999998,44.778796082306727
1,7.2400000000000002,45.579321882321921
1,7.2599999999999998,46.394388368505616
1,7.2800000000000002,47.22426277204864
1,7.2999999999999998,48.069217297981361
1,7.3200000000000003,48.929529218255816
1,7.3399999999999999,49.805480966567856
1,7.3600000000000003,50.69736023495534
1,7.3799999999999999,51.60546007220433
1,7.4000000000000004,52.530078984097891
1,7.4199999999999999,53.47152103554258
1,7.4400000000000004,54.430095954609101
1,7.46,55.406119238519842
1,7.4800000000000004,56.399912261626298
1,7.5,57.411802385407078
1,7.5200000000000005,58.44212307053143
1,7.54,59.491213991021361
1,7.5600000000000005,60.559421150557668
1,7.5800000000000001,61.647097000966554
1,7.6000000000000005,62.754600562929262
1,7.6200000000000001,63.882297548959293
1,7.6400000000000006,65.030560488685836
1,7.6600000000000001,66.199768856491445
1,7.6799999999999997,67.390309201545392
1,7.7000000000000002,68.602575280280888
1,7.7199999999999998,69.836968191359816
1,7.7400000000000002,71.093896513175693
1,7.7599999999999998,72.373776443938596
1,7.7800000000000002,73.677031944395637
1,7.7999999999999998,75.004094883234231
1,7.8200000000000003,76.355405185219112
1,7.8399999999999999,77.731410982117467
1,7.8600000000000003,79.132568766462171
1,7.8799999999999999,80.559343548208403
1,7.9000000000000004,82.012209014340428
1,7.9199999999999999,83.491647691479542
1,7.9400000000000004,84.998151111557661
1,7.96,86.532219980607024
1,7.9800000000000004,88.094364350730672
1,8,89.685103795313367
1,8.0199999999999996,91.304967587531166
1,8.0400000000000009,92.954494882227465
1,8.0600000000000005,94.634234901213986
1,8.0800000000000001,96.34474712206864
1,8.0999999999999996,98.086601470490734
1,8.120000000000001,99.86037851628123
1,8.1400000000000006,101.66666967302339
1,8.1600000000000001,103.50607740152856
1,8.1799999999999997,105.37921541711844
1,8.1999999999999993,107.28670890081966
1,8.2200000000000006,109.22919471454533
1,8.2400000000000002,111.20732162033516
1,8.2599999999999998,113.22175050373747
1,8.2799999999999994,115.27315460140646
1,8.3000000000000007,117.36221973299767
1,8.3200000000000003,119.48964453744314
1,8.3399999999999999,121.65614071368974
1,8.3599999999999994,123.8624332659853
1,8.3800000000000008,126.10926075379773
1,8.4000000000000004,128.39737554645808
1,8.4199999999999999,130.72754408261568
1,8.4399999999999995,133.10054713459786
1,8.4600000000000009,135.51718007776429
1,8.4800000000000004,137.97825316495695
1,8.5,140.48459180613898
1,8.5199999999999996,143.03703685331928
1,8.5400000000000009,145.63644489086846
1,8.5600000000000005,148.28368853132503
1,8.5800000000000001,150.97965671679702
1,8.5999999999999996,153.7252550260678
1,8.620000000000001,156.52140598751095
1,8.6400000000000006,159.36904939792785
1,8.6600000000000001,162.26914264741828
1,8.6799999999999997,165.22266105040185
1,8.7000000000000011,168.23059818290596
1,8.7200000000000006,171.29396622623557
1,8.7400000000000002,174.41379631715546
1,8.7599999999999998,177.5911389046999
1,8.7799999999999994,180.82706411374042
1,8.8000000000000007,184.12266211544031
1,8.8200000000000003,187.47904350472265
1,8.8399999999999999,190.89733968489676
1,8.8599999999999994,194.37870325956274
1,8.8800000000000008,197.92430843194595
1,8.9000000000000004,201.53535141179901
1,8.9199999999999999,205.21305083001133
1,8.9399999999999995,208.95864816108164
1,8.9600000000000009,212.77340815359386
1,8.9800000000000004,216.65861926885168
1,9,220.61559412783706
1,9.0199999999999996,224.64566996663103
1,9.0400000000000009,228.75020910047817
1,9.0600000000000005,232.9305993966465
1,9.0800000000000001,237.18825475625587
1,9.0999999999999996,241.5246156052464
1,9.120000000000001,245.94114939465427
1,9.1400000000000006,250.43935111038147
1,9.1600000000000001,255.02074379263223
1,9.1799999999999997,259.68687906520825
1,9.2000000000000011,264.43933767484066
1,9.2200000000000006,269.27973004075886
1,9.2400000000000002,274.20969681468944
1,9.2599999999999998,279.23090945147641
1,9.2799999999999994,284.34507079053793
1,9.3000000000000007,289.55391564835355
1,9.3200000000000003,294.8592114221974
1,9.3399999999999999,300.26275870533908
1,9.3599999999999994,305.76639191391564
1,9.3800000000000008,311.37197992570617
1,9.4000000000000004,317.08142673103902
1,9.4199999999999999,322.8966720960521
1,9.4399999999999995,328.8196922385564
1,9.4600000000000009,334.8525005167246
1,9.4800000000000004,340.99714813086433
1,9.5,347.25572483852341
1,9.5199999999999996,353.63035968317212
1,9.5400000000000009,360.12322173673073
1,9.5600000000000005,366.73652085619835
1,9.5800000000000001,373.47250845466669
1,9.5999999999999996,380.33347828696702
1,9.620000000000001,387.32176725026306
1,9.6400000000000006,394.43975619983649
1,9.6600000000000001,401.68987078039356
1,9.6799999999999997,409.07458227315965
1,9.7000000000000011,416.59640845907484
1,9.7200000000000006,424.25791449839528
1,9.7400000000000002,432.06171382701649
1,9.7599999999999998,440.01046906983964
1,9.7799999999999994,448.10689297148019
1,9.8000000000000007,456.3537493447019
1,9.8200000000000003,464.75385403685766
1,9.8399999999999999,473.31007591471786
1,9.8599999999999994,482.02533786801985
1,9.8800000000000008,490.90261783210769
1,9.9000000000000004,499.94494983001118
1,9.9199999999999999,509.1554250343529
1,9.9399999999999995,518.53719284944486
1,9.9600000000000009,528.09346201396852
