target_ids,vp_recoil,vd_recoil,sites,grid_points_per_site,phase_samples,evaluation,reference_imbalance_time_tau,reference_edge_time_tau,parameter_match,averaging,imbalance,edge_density,imbalance_phase_std,edge_density_phase_std
T003;T004,4.0,0.7000000000000001,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.21885633484549263,0.09388794060478763,nan,nan
T003;T004,4.0,0.75,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.3087868819663414,0.019673477561239217,0.01051961328683812,0.0017527615228556948
T003;T004,4.0,0.75,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.25291339056054835,0.07982485018603669,nan,nan
T003;T004,4.0,0.8,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.34015950954010277,0.01676874900398534,0.010556307073059434,0.0014244164848504215
T003;T004,4.0,0.8,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.2847715120707523,0.052822303848240576,nan,nan
T003;T004,4.0,0.8500000000000001,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.36801539491990787,0.01492723051730016,0.009366510009889112,0.0009807523192576495
T003;T004,4.0,0.8500000000000001,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.3183912163041365,0.028052068283539407,nan,nan
T003;T004,4.0,0.9,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.3932632244321729,0.013518385847836545,0.007664863323008253,0.000191636219028124
T003;T004,4.0,0.9,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.3461576368278491,0.019086713652712077,nan,nan
T003;T004,4.0,0.9500000000000001,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.4164403048130232,0.012231718178195572,0.005823734735813241,0.0006987842745014294
T003;T004,4.0,0.9500000000000001,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.37074997585708674,0.01614179145160818,nan,nan
T003;T004,4.0,1.0,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.4378460198378211,0.011058729560257885,0.004039640446375781,0.0014637320169118562
T003;T004,4.0,1.0,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.3932314780563909,0.014244411875584442,nan,nan
T003;T004,4.0,1.05,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.45763286841905243,0.01003368824232942,0.0024338580341833893,0.0019674113219787515
