phi,phi_over_pi,ab_g,ab_gamma_a,ab_gamma_b,ab_gamma_coll,aabb_g,aabb_gamma_a,aabb_gamma_b,aabb_gamma_coll,abab_g,abab_gamma_a,abab_gamma_b,abab_gamma_coll,abba_g,abba_gamma_a,abba_gamma_b,abba_gamma_coll
0.76026542216872994,0.24199999999999999,0.34455690419367424,1,1,0.72465313018704669,1.7224748184440526,3.4493062603740934,3.4493062603740934,0.17330804124570698,1.4128516702253835,2.1004886363595392,2.1004886363595392,1.5221256652602611,1.6878507649933661,0.69633254939824218,3.4493062603740934,1.5497948967336326
0.76340701482231976,0.24300000000000002,0.34569348447760323,1,1,0.72248464285334979,1.7208188876877837,3.4449692857066996,3.4449692857066996,0.15146881715536265,1.4131729219648654,2.0879362366357297,2.0879362366357297,1.5085018662263323,1.6904199036333312,0.6820958753325661,3.4449692857066996,1.5329055223424293
0.76654860747590958,0.24400000000000002,0.34682665290640252,1,1,0.72030902488790682,1.7190866982590829,3.4406180497758134,3.4406180497758134,0.12967752279352418,1.4134505314312986,2.075380365339869,2.075380365339869,1.4949152072294689,1.6929427784533941,0.66797626513149688,3.4406180497758134,1.5159984151156827
0.7696902001294994,0.24500000000000002,0.34795639829615721,1,1,0.71812629776318881,1.7172785061511935,3.4362525955263776,3.4362525955263776,0.10793530240967164,1.4136847423777763,2.0628215181562561,2.0628215181562561,1.4813663797797927,1.695419356958046,0.65397497298045293,3.4362525955263776,1.499074113682634
0.77283179278308911,0.246,0.34908270949673631,1,1,0.71593648302183122,1.7153945718913164,3.4318729660436622,3.4318729660436622,0.086243295186087088,1.413875801601489,2.0502601908866751,2.0502601908866751,1.4678560703430745,1.6978496082767727,0.64009324255516153,3.4318729660436622,1.4821331569303375
0.77597338543667893,0.247,0.35020557539190317,1,1,0.7137396022764213,1.7134351605161635,3.4274792045528426,3.4274792045528426,0.064602635162829491,1.414023958919161,2.0376968794308166,2.0376968794308166,1.454384960284856,1.7002335031646152,0.62633230691118369,3.4274792045528426,1.465176083983659
0.77911497809026875,0.24800000000000003,0.3513249848994246,1,1,0.71153567720928534,1.711400541547194,3.4230713544185707,3.4230713544185707,0.043014451163185252,1.4141294671422271,2.025132079766705,2.025132079766705,1.4409537258150507,1.7025710140026653,0.61269338837438969,3.4230713544185707,1.4482034341852759
0.78225657074385857,0.24900000000000003,0.35244092697118073,1,1,0.70932472957227388,1.7092909889655283,3.4186494591445475,3.4186494591445475,0.021479866719585128,1.4141925820517529,2.0125662879311177,2.0125662879311177,1.4275630379330153,1.7048621147984986,0.59917769843238711,3.4186494591445475,1.4312157470756655
0.78539816339744828,0.25,0.35355339059327373,1,1,0.70710678118654757,1.7071067811865475,3.4142135623730949,3.4142135623730949,2.2204460492503131e-16,1.4142135623730949,2,2,1.4142135623730954,1.7071067811865475,0.58578643762690508,3.4142135623730949,1.4142135623730954
0.7885397560510381,0.251,0.35466236478613694,1,1,0.70488185394236136,1.7048482010341772,3.4097637078847227,3.4097637078847227,-0.021424036265178081,1.414192669750314,1.9874337120688821,1.9874337120688821,1.4009059595506623,1.709304990428411,0.57252079544715695,3.4097637078847227,1.3971974199536048
0.79168134870462792,0.252,0.35576783860464267,1,1,0.70264996979884919,1.7025155357148614,3.4052999395976986,3.4052999395976986,-0.042791134855763024,1.4141301687203303,1.9748679202332946,1.9748679202332946,1.3876408845086405,1.7114567214131013,0.55938195022418613,3.4052999395976986,1.380167859830993
0.79482294135821774,0.253,0.35686980113821065,1,1,0.70041115078380634,1.7001090767912237,3.4008223015676124,3.4008223015676124,-0.064100194133912991,1.4140263266868363,1.9623031205691834,1.9623031205691834,1.3744189868645162,1.7135619546572303,0.54637106902619448,3.4008223015676124,1.3631254221367961
0.79796453401180745,0.254,0.35796824151091555,1,1,0.69816541899347273,1.6976291201554252,3.3963308379869455,3.3963308379869455,-0.085350118115761875,1.4138814138939564,1.9497398091133251,1.9497398091133251,1.3612409107578585,1.715620672305131,0.53348930755488033,3.3963308379869455,1.3460706471002706
0.80110612666539727,0.255,0.35906314888159441,1,1,0.69591279659231431,1.6950759660022126,3.3918255931846284,3.3918255931846284,-0.10653981654255207,1.4136957033996698,1.9371784818437434,1.9371784818437434,1.3481072947983332,1.7176328581289204,0.52073781004278041,3.3918255931846284,1.329004075028372
0.80424771931898709,0.25600000000000001,0.36015451244395341,1,1,0.69365330581280493,1.6924499188016684,3.3873066116256099,3.3873066116256099,-0.12766820495124631,1.4134694710489861,1.9246196346601308,1.9246196346601308,1.3350187720142328,1.7195984975284961,0.50811770915163579,3.3873066116256099,1.3119262462857406
0.80738931197257691,0.25700000000000001,0.36124232142667495,1,1,0.69138696895520635,1.689751287271658,3.3827739379104127,3.3827739379104127,-0.14873420474463528,1.4132029954468832,1.9120637633642701,1.9120637633642701,1.3219759698015074,1.7215175775314746,0.49563012587177679,3.3827739379104127,1.2948377012746828
0.81053090462616673,0.25800000000000001,0.36232656509352335,1,1,0.68911380838734837,1.6869803843499802,3.378227616774697,3.378227616774697,-0.16973674326091293,1.4128965579310093,1.8995113636404606,1.8995113636404606,1.308979509873323,1.723390086793064,0.48327616942255625,3.378227616774697,1.2777389804151573
0.81367249727975643,0.25900000000000001,0.36340723274345138,1,1,0.68683384654440827,1.684137527166222,3.3736676930888168,3.3736676930888168,-0.19067475384273225,1.4125504425441497,1.886962931035951,1.886962931035951,1.296030008210133,1.7252160155958778,0.47105693715381691,3.3736676930888168,1.2606306241247676
0.81681408993334625,0.26000000000000001,0.36448431371070578,1,1,0.68454710592868862,1.6812230370133219,3.3690942118573775,3.3690942118573775,-0.21154717590572758,1.4121649360064619,1.8744189609413733,1.8744189609413733,1.2831280750102763,1.7269953558496831,0.45897351444842127,3.3690942118573775,1.2435131727987505
0.81995568258693607,0.26100000000000001,0.36555779736493205,1,1,0.68225360910939636,1.6782372393188418,3.3645072182187929,3.3645072182187929,-0.23235295500649411,1.4117403276874807,1.8618799485711883,1.8618799485711883,1.2702743146411102,1.7287281010910893,0.44702697462584262,3.3645072182187929,1.2263871667899811
0.82309727524052589,0.26200000000000001,0.36662767311128003,1,1,0.67995337872241912,1.6751804636159502,3.359906757444838,3.359906757444838,-0.2530910429100347,1.4112769095778963,1.8493463889441344,1.8493463889441344,1.2574693255906695,1.730414246483174,0.43521837884682379,3.359906757444838,1.2092531463889726
0.8262388678941156,0.26300000000000001,0.36769393039050791,1,1,0.67764643747010223,1.6720530435141236,3.3552928749402042,3.3552928749402042,-0.27376039765665272,1.4107749762611097,1.836818776863685,1.836818776863685,1.244713700419867,1.7320537888150458,0.42354877601912011,3.3552928749402042,1.1921116518038894
0.82938046054770542,0.26400000000000001,0.36875655867908697,1,1,0.67533280812102447,1.6688553166695623,3.3506656162420487,3.3506656162420487,-0.29435998362829729,1.4102348248845638,1.8242976068985137,1.8242976068985137,1.2320080257152382,1.7336467265013464,0.41201920270432923,3.3506656162420487,1.1749632231405625
0.83252205320129524,0.26500000000000001,0.3698155474893049,1,1,0.67301251350977331,1.665587624755327,3.3460250270195466,3.3460250270195466,-0.31488877161434603,1.4096567551308565,1.8117833733629713,1.8117833733629713,1.2193528820422292,1.7351930595816898,0.40063068302581883,3.3460250270195466,1.157808400382518
0.83566364585488506,0.26600000000000001,0.3708708863693696,1,1,0.67068557653672001,1.6622503134311992,3.3413711530734398,3.3413711530734398,-0.33534573887683211,1.4090410691886384,1.7992765702975699,1.7992765702975699,1.2067488438990379,1.7366927897200393,0.38938422857775579,3.3413711530734398,1.1406477233710099
0.83880523850847477,0.26700000000000002,0.3719225649035125,1,1,0.66835202016779305,1.6588437323132665,3.3367040403355861,3.3367040403355861,-0.35572986921509997,1.4083880717232926,1.7867776914494802,1.7867776914494802,1.1941964796710056,1.7381459202040239,0.37828083833525339,3.3367040403355861,1.1234817317850663
0.84194683116206459,0.26800000000000002,0.37297057271209105,1,1,0.66601186743425156,1.6553682349432333,3.3320237348685033,3.3320237348685033,-0.3760401530298958,1.4076980698474069,1.7742872302530366,1.7742872302530366,1.1816963515855705,1.7395524559441906,0.36732149856563212,3.3320237348685033,1.1063109651215397
0.84508842381565441,0.26900000000000002,0.37401489945169125,1,1,0.66366514143245847,1.6518241787574668,3.3273302828649172,3.3273302828649172,-0.39627558738687163,1.4069713730910356,1.7618056798102604,1.7618056798102604,1.1692490156677848,1.7409124034731962,0.35650718274081905,3.3273302828649172,1.0891359626751773
0.84823001646924423,0.27000000000000002,0.3750555348152298,1,1,0.66131186532365183,1.6482119250557727,3.3226237306473037,3.3226237306473037,-0.41643517607951885,1.4062082933717546,1.7493335328713913,1.7493335328713913,1.1568550216963935,1.7422257709449374,0.34583885145087612,3.3226237306473037,1.0719572635186949
0.85137160912283394,0.27100000000000002,0.37609246853205569,1,1,0.65895206233371695,1.6445318389699093,3.3179041246674341,3.3179041246674341,-0.43651792969151143,1.4054091449645141,1.736871281815435,1.736871281815435,1.1445149131604873,1.743492568133618,0.33531745231867305,3.3179041246674341,1.0547754064828689
0.85451320177642376,0.27200000000000002,0.37712569036805188,1,1,0.65658575575295641,1.6407842894318376,3.3131715115059128,3.3131715115059128,-0.45652286565846134,1.4045742444712901,1.724419418630724,1.724419418630724,1.1322292272167276,1.7447128064327551,0.32494391991571669,3.3131715115059128,1.0375909301366368
0.85765479443001358,0.27300000000000002,0.37815519012573595,1,1,0.65421296893586101,1.6369696491417169,3.3084259378717222,3.3084259378717222,-0.47644900832907583,1.4037039107905378,1.7119784348954956,1.7119784348954956,1.1199984946471506,1.7458864988541229,0.31471917567913521,3.3084259378717222,1.0204043727672176
0.8607963870836034,0.27400000000000002,0.37918095764436094,1,1,0.65183372530087869,1.633088294535642,3.3036674506017576,3.3036674506017576,-0.49629538902571885,1.4027984650864498,1.6995488217584858,1.6995488217584858,1.1078232398175527,1.7470136600266359,0.30464412782983352,3.3036674506017576,1.0032162723602431
0.86393797973719311,0.27500000000000002,0.38020298280001547,1,1,0.64944804833018366,1.6291406057531277,3.2988960966603673,3.2988960966603673,-0.5160610461043702,1.4018582307580207,1.6871310699195383,1.6871310699195383,1.0957039806364588,1.7480943061951688,0.29471967129181564,3.2988960966603673,0.98602716657990563
0.86707957239078293,0.27600000000000002,0.38122125550572394,1,1,0.64705596156944434,1.6251269666043453,3.2941119231388889,3.2941119231388889,-0.53574502501397492,1.4008835334079253,1.6747256696102328,1.6747256696102328,1.0836412285146808,1.7491284552193158,0.28494668761269581,3.2941119231388889,0.96883759274912151
0.87022116504437275,0.27700000000000002,0.38223576571154583,1,1,0.64465748862759131,1.6210477645371102,3.2893149772551826,3.2893149772551826,-0.55534637835518041,1.3998747008112038,1.6623331105745323,1.6623331105745323,1.07163548832547,1.7501161265720897,0.27532604488539203,3.2893149772551826,0.95164808782971488
0.87336275769796257,0.27800000000000002,0.38324650340467492,1,1,0.64225265317658431,1.6169033906036254,3.2845053063531688,3.2845053063531688,-0.57486416593845824,1.3988320628837698,1.6499538820494477,1.6499538820494477,1.0596872583652626,1.7510573413385551,0.26585859767101949,3.2845053063531688,0.93445918840261633
0.87650435035155239,0.27900000000000003,0.38425345860953836,1,1,0.63984147895117838,1.6126942394269863,3.2796829579023568,3.2796829579023568,-0.59429745484160557,1.3977559516507334,1.6375884727457251,1.6375884727457251,1.0477970303150261,1.7519521222144063,0.256545186922982,3.2796829579023568,0.91727143064808181
0.87964594300514209,0.28000000000000003,0.38525662138789463,1,1,0.63742398974868975,1.608420709167441,3.2748479794973795,3.2748479794973795,-0.61364531946662304,1.3966467012145416,1.6252373708285508,1.6252373708285508,1.0359652892022058,1.7528004935044779,0.24738663991227283,3.2748479794973795,0.90008535032593029
0.88278753565873191,0.28100000000000003,0.38625598183893223,1,1,0.63500020942876056,1.6040832014884225,3.2700004188575211,3.2700004188575211,-0.63290684159596355,1.3955046477229529,1.6129010638982795,1.6129010638982795,1.0241925133632781,1.7536024811211985,0.23838377015399281,3.2700004188575211,0.8829014827558006
0.88592912831232173,0.28200000000000003,0.38725153009936691,1,1,0.63257016191312443,1.5996821215223429,3.2651403238262491,3.2651403238262491,-0.65208111044814521,1.3943301293368298,1.6005800389711857,1.6005800389711857,1.0124791744069177,1.7543581125829806,0.22953737733508928,3.2651403238262491,0.86572036279743458
0.88907072096591155,0.28300000000000003,0.38824325634353934,1,1,0.63013387118536901,1.5952178778361612,3.260267742370738,3.260267742370738,-0.67116722273273188,1.3931234861977677,1.588274782460237,1.588274782460237,1.0008257371777689,1.7550674170125506,0.22084824724332397,3.260267742370738,0.84854252483097503
0.89221231361950126,0.28400000000000003,0.38923115078351173,1,1,0.62769136129070047,1.5906908823967214,3.2553827225814009,3.2553827225814009,-0.69016428270467256,1.3918850603955513,1.5759857801558907,1.5759857801558907,0.98923265972083763,1.755730425135217,0.21231715169747245,3.2553827225814009,0.83136850273729168
0.89535390627309108,0.28500000000000003,0.39021520366916485,1,1,0.62524265633570519,1.58610155053587,3.2504853126714104,3.2504853126714104,-0.70907140221799547,1.3906151959354522,1.563713517206915,1.563713517206915,0.97770039324650004,1.7563471692770771,0.20394484847876893,3.2504853126714104,0.81419882987832526
0.8984954989266809,0.28600000000000003,0.39119540528829405,1,1,0.62278778048811245,1.5814503009153507,3.2455755609762251,3.2455755609762251,-0.7278877007788529,1.3893142387053616,1.5514584781012375,1.5514584781012375,0.9662293820961344,1.7569176833631652,0.19573208126359432,3.2455755609762251,0.7970340390774624
0.90163709158027072,0.28700000000000003,0.39217174596670507,1,1,0.62032675797655601,1.5767375554914831,3.2406535159531122,3.2406535159531122,-0.74661230559791547,1.3879825364427667,1.5392211466468186,1.5392211466468186,0.95482006370837791,1.7574420029155366,0.18767957955741998,3.2406535159531122,0.77987466259993066
0.90477868423386043,0.28799999999999998,0.39314421606830946,1,1,0.61785961309033433,1.5719637394796255,3.2357192261806684,3.2357192261806684,-0.76524435164211058,1.3866204387015706,1.5270020059525506,1.5270020059525506,0.94347286858600743,1.757920165051293,0.17978805863000868,3.2357192261806684,0.7627212321332193
0.90792027688745025,0.28900000000000003,0.39411280599522003,1,1,0.61538637017917153,1.5671292813184259,3.2307727403583431,3.2307727403583431,-0.78378298168570448,1.3852282968187599,1.5148015384091851,1.5148015384091851,0.93218822026345338,1.7583522084805459,0.1720582194518776,3.2307727403583431,0.74557427876752813
0.91106186954104007,0.29000000000000004,0.39507750618784521,1,1,0.61290705365297649,1.5622346126338664,3.2258141073059532,3.2258141073059532,-0.80222734636071436,1.383806463880926,1.5026202256702903,1.5026202256702903,0.92096653527494821,1.7587381735043215,0.16449074863203772,3.2258141073059532,0.72843433297624327
0.91420346219462989,0.29100000000000004,0.39603830712498356,1,1,0.61042168798160246,1.5572801682031017,3.2208433759632049,3.2208433759632049,-0.82057660420666068,1.3823552946906337,1.4904585486332356,1.4904585486332356,0.90980822312330878,1.7590781020124022,0.15708631835700282,3.2208433759632049,0.71130192459644037
0.9173450548482196,0.29199999999999998,0.39699519932391764,1,1,0.60793029769460538,1.5522663859180921,3.215860595389211,3.215860595389211,-0.83882992171964654,1.3808751457326536,1.4783169874202062,1.4783169874202062,0.89871368624935788,1.7593720374811093,0.14984558633108369,3.215860595389211,0.69417758280941699
0.92048664750180942,0.29300000000000004,0.39794817334050792,1,1,0.60543290738100142,1.5471937067490431,3.2108658147620028,3.2108658147620028,-0.85698647340076706,1.3793663751400493,1.4661960213592489,1.4661960213592489,0.88768332000198691,1.7596200249710257,0.14276919571796531,3.2108658147620028,0.6770618361212517
0.92362824015539924,0.29400000000000004,0.39889721976928549,1,1,0.60292954168902468,1.5420625747076444,3.2058590833780496,3.2058590833780496,-0.87504544180383681,1.3778293426601294,1.4540961289653493,1.4540961289653493,0.87671751260886299,1.7598221111246568,0.1358577750835781,3.2058590833780496,0.65995521234339882
0.92676983280898906,0.29500000000000004,0.39984232924354529,1,1,0.60042022532588402,1.5368734368101169,3.2008404506517678,3.2008404506517678,-0.89300601758244202,1.3762644096202643,1.4420177879215412,1.4420177879215412,0.86581664514778478,1.7599783441640335,0.12911193834026524,3.2008404506517678,0.64285823857330937
0.92991142546257877,0.29599999999999999,0.40078349243543826,1,1,0.59790498305751894,1.5316267430400727,3.1958099661150379,3.1958099661150379,-0.91086739953630724,1.3746719388935733,1.4299614750600478,1.4299614750600478,0.85498109151868273,1.7600887738882525,0.12253228469225186,3.1958099661150379,0.62577144117508576
0.93305301811616859,0.29699999999999999,0.40172070005606381,1,1,0.59538383970835496,1.5263229463111845,3.1907676794167097,3.1907676794167097,-0.92862879465697923,1.3730522948644817,1.4179276663434563,1.4179276663434563,0.84421121841627444,1.760153451670958,0.11611939858241893,3.1907676794167097,0.60869534576016626
0.93619461076975841,0.29800000000000004,0.402653942855561,1,1,0.59285682016105923,1.5209625024296751,3.1857136403221187,3.1857136403221187,-0.94628941817281564,1.3714058433941541,1.4059168368459301,1.4059168368459301,0.83350738530337265,1.7601724304577648,0.10987384964039015,3.1857136403221187,0.59163047716804851
0.93933620342334823,0.29900000000000004,0.40358321162320016,1,1,0.59032394935629451,1.5155458700566242,3.1806478987125892,3.1806478987125892,-0.96384849359328562,1.3697329517858059,1.3939294607344519,1.3939294607344519,0.82286994438485139,1.7601457647636192,0.10379619263193596,3.1806478987125892,0.57457735944704091
0.94247779607693805,0.30000000000000004,0.40450849718747373,1,1,0.58778525229247303,1.5100735106701009,3.1755705045849458,3.1755705045849458,-0.98130525275257574,1.3680339887498947,1.3819660112501049,1.3819660112501049,0.81229924058226555,1.7600735106701011,0.097886967409692716,3.1755705045849458,0.55753651583505093
0.94561938873052775,0.30099999999999999,0.40542979041618671,1,1,0.58524075402551012,1.5045458885271195,3.1704815080510205,3.1704815080510205,-0.99865893585249299,1.3663093243691982,1.3700269606893904,1.3700269606893904,0.8017956115091367,1.7599557258226679,0.092146698865212873,3.1704815080510205,0.5405084687404107
0.94876098138411757,0.30199999999999999,0.40634708221654697,1,1,0.58269047966857601,1.4989634706254271,3.1653809593371518,3.1653809593371518,-1.0159087915046736,1.3645593300637768,1.3581127803855808,1.3581127803855808,0.7913593874468976,1.7597924694278382,0.08657589688233891,3.1653809593371518,0.52349373972273294
0.95190257403770739,0.30300000000000005,0.40726036353525469,1,1,0.5801344543918493,1.4933267266651242,3.1602689087836984,3.1602689087836984,-1.0330540767720786,1.3627843785558287,1.3462239406901149,1.3462239406901149,0.78099089132150523,1.7595838022503143,0.08117505629191446,3.1602689087836984,0.50649284947381346
0.95504416669129721,0.30400000000000005,0.40816962535859203,1,1,0.57757270342226752,1.4876361290101188,3.155145406844535,3.155145406844535,-1.0500940572097921,1.3609848438344385,1.3343609109540264,1.3343609109540264,0.77069043868071663,1.7593297866100484,0.075944656827828139,3.155145406844535,0.48950631779856146
0.95818575934488692,0.30499999999999999,0.4090748587125117,1,1,0.57500525204327857,1.4818921526494238,3.1500105040865574,3.1500105040865574,-1.0670280069051024,1.3591611011202216,1.3225241595094173,1.3225241595094173,0.76045833767203752,1.759030486379249,0.070885163084403846,3.1500105040865574,0.4725346635959744
0.96132735199847674,0.30599999999999999,0.40997605466272619,1,1,0.57243212559459089,1.4760952751582914,3.1448642511891816,3.1448642511891816,-1.0838552085168782,1.3573135268298697,1.3107141536509659,1.3107141536509659,0.75029488902133779,1.7586859669793264,0.065997024475130006,3.1448642511891816,0.45557840484014767
0.96446894465206656,0.30700000000000005,0.41087320431479513,1,1,0.56985334947192379,1.4702459766592004,3.1397066989438476,3.1397066989438476,-1.1005749533142237,1.3554424985405984,1.2989313596174819,1.2989313596174819,0.740200386012142,1.7582962953777825,0.061280675192741274,3.1397066989438476,0.43863805856132942
0.96761053730565638,0.30800000000000005,0.41176629881421373,1,1,0.56726894912675641,1.4643447397826881,3.1345378982535128,3.1345378982535128,-1.1171865412144193,1.3535483949545035,1.2871762425734983,1.2871762425734983,0.73017511446559524,1.7578615400850395,0.056736534170652053,3.1345378982535128,0.4217141408270112
0.97075212995924609,0.309,0.41265532934649979,1,1,0.56467895006607705,1.458392049628034,3.1293579001321543,3.1293579001321543,-1.1336892808201431,1.3516315958628224,1.2754492665909087,1.2754492665909087,0.72021935272110216,1.7573817711512105,0.052365005045742263,3.1293579001321543,0.40480716672306283
0.97389372261283591,0.31,0.41354028713728092,1,1,0.56208337785213058,1.4523883937238034,3.1241667557042612,3.1241667557042612,-1.1500824894559729,1.3496924821101139,1.2637508946306442,1.2637508946306442,0.71033337161764432,1.7568570601628131,0.048166476122505131,3.1241667557042612,0.38791765033490522
0.97703531526642573,0.311,0.41442116345238095,1,1,0.5594822581021669,1.446334261988248,3.1189645162043336,3.1189645162043336,-1.1663654932041561,1.3477314355583487,1.252081588524399,1.252081588524399,0.70051743447577897,1.7562874802394233,0.044141320338556334,3.1189645162043336,0.37104610472873278
0.98017690792001555,0.31200000000000006,0.41529794959790634,1,1,0.55687561648818795,1.4402301466895677,3.1137512329763757,3.1137512329763757,-1.1825376269396615,1.3457488390509225,1.2404418089563976,1.2404418089563976,0.69077179708031711,1.7556731060302706,0.040289895231506279,3.1137512329763757,0.35419304193277346
0.98331850057360526,0.313,0.41617063692033168,1,1,0.55426347873669413,1.4340765424060418,3.108526957473388,3.108526957473388,-1.1985982343644976,1.3437450763765901,1.228832015445207,1.228832015445207,0.68109670766368369,1.7550140137107784,0.036612542907202394,3.108526957473388,0.33735897291859529
0.98646009322719508,0.314,0.41703921680658562,1,1,0.55164587062843018,1.4278739459860248,3.1032917412568604,3.1032917412568604,-1.2145466680413044,1.3417205322333257,1.2172526663255951,1.2172526663255951,0.67149240688996081,1.7543102809790416,0.03310959000934055,3.1032917412568604,0.3205444075824555
0.9896016858807849,0.315,0.41790368068413514,1,1,0.54902281799813168,1.4216228565078211,3.0980456359962636,3.0980456359962636,-1.2303822894262035,1.3396755921921102,1.2057042187304385,1.2057042187304385,0.66195912783962108,1.7535619870522514,0.029781347690452264,3.0980456359962636,0.30374985472670202
0.99274327853437472,0.316,0.41876402002107088,1,1,0.54639434673426901,1.4153237752394301,3.0927886934685382,3.0927886934685382,-1.2461044689009246,1.3376106426606542,1.1941871285726746,1.1941871285726746,0.65249709599493877,1.7527692126630594,0.026628111584263703,3.0927886934685382,0.28697582204121252
0.99588487118796443,0.317,0.41962022632619084,1,1,0.54376048277879252,1.4089772055981742,3.087520965557585,3.087520965557585,-1.2617125858041858,1.3355260708470531,1.1827018505273021,1.1827018505273021,0.64310652922609712,1.7519320400558844,0.023650161779439127,3.087520965557585,0.27022281608488707
0.99902646384155425,0.318,0.42047229114908452,1,1,0.54112125212687578,1.4025836531102063,3.0822425042537516,3.0822425042537516,-1.2772060284623434,1.3334222647233795,1.1712488380134318,1.1712488380134318,0.63378763777797642,1.7510505529831648,0.020847762794698133,3.0822425042537516,0.25349134226718328
1.0021680564951441,0.31900000000000001,0.42132020608021614,1,1,0.53847668082666011,1.3961436253699091,3.0769533616533202,3.0769533616533202,-1.2925841942192913,1.3312996129892245,1.1598285431763875,1.1598285431763875,0.62454062425764156,1.7501248367015492,0.018221163555322439,3.0769533616533202,0.23678190482970762
1.0053096491487339,0.32000000000000001,0.42216396275100754,1,1,0.53582679497899655,1.3896576319991791,3.0716535899579931,3.0716535899579931,-1.3078464894656268,1.3291585050351746,1.1484414168698547,1.1484414168698547,0.61536568362251176,1.7491549779680344,0.015770597371044248,3.0716535899579931,0.22009500682784766
1.0084512418023237,0.32100000000000006,0.4230035528339211,1,1,0.5331716207371886,1.3831261846066045,3.0663432414743772,3.0663432414743772,-1.3229923296670689,1.326999330906244,1.1370879086380818,1.1370879086380818,0.60626300316922643,1.7481410650360449,0.013496281915321262,3.0663432414743772,0.20343115011245894
1.0115928344559135,0.32200000000000006,0.42383896804254162,1,1,0.53051118430673394,1.3765497967465425,3.0610223686134681,3.0610223686134681,-1.3380211393921311,1.3248224812652547,1.1257684666981338,1.1257684666981338,0.59723276252320279,1.7470831876514543,0.011398419206002153,3.0610223686134681,0.18679083531160168
1.0147344271095033,0.32300000000000006,0.42467020013165829,1,1,0.52784551194506624,1.3699289838780935,3.0556910238901325,3.0556910238901325,-1.3529323523390457,1.3226283473561744,1.1144835379221965,1.1144835379221965,0.58827513362889028,1.7459814370485525,0.0094771955873831359,3.0556910238901325,0.17017456181232893
1.0178760197630929,0.32400000000000001,0.42549724089734592,1,1,0.52517462996129571,1.3632642633239815,3.0503492599225916,3.0503492599225916,-1.367725411361941,1.3204173209674095,1.1032335678199359,1.1032335678199359,0.57939028074071453,1.7448359059459557,0.0077327817136549903,3.0503492599225916,0.15358282774252718
1.0210176124166828,0.32500000000000001,0.42632008217704609,1,1,0.52249856471594891,1.3565561542293365,3.0449971294318976,3.0449971294318976,-1.3823997684962726,1.3181897943950609,1.0920190005209065,1.0920190005209065,0.57057836041471888,1.74364668854246,0.0061653325337440723,3.0449971294318976,0.13701612995280432
1.0241592050702726,0.32600000000000001,0.42713871584964758,1,1,0.51981734262070944,1.3498051775203952,3.0396346852414187,3.0396346852414187,-1.3969548849834914,1.3159461604061458,1.0808402787570244,1.0808402787570244,0.56183952150090322,1.7424138805128397,0.0047749872775495472,3.0396346852414187,0.12047496399844326
1.0273007977238624,0.32700000000000001,0.42795313383556649,1,1,0.51713099013815722,1.343011855863107,3.0342619802763142,3.0342619802763142,-1.4113902312949713,1.3136868122017848,1.0696978438450833,1.0696978438450833,0.55317390513625997,1.7411375790035881,0.0035618694435763931,3.0342619802763142,0.1039598241213977
1.0304423903774522,0.32800000000000001,0.42876332809682616,1,1,0.51443953378150642,1.3361767136216642,3.0288790675630128,3.0288790675630128,-1.4257052871551763,1.3114121433803632,1.0585921356693349,1.0585921356693349,0.54458164473850179,1.7398178826286057,0.002526086787965065,3.0288790675630128,0.087471203232347583
1.033583983031042,0.32900000000000001,0.42956929063713623,1,1,0.51174300011434493,1.3293002768169475,3.0234860002286901,3.0234860002286901,-1.4398995415640736,1.3091225479006636,1.0475235926641215,1.0475235926641215,0.53606286600049458,1.7384548914648286,0.0016677313149198181,3.0234860002286901,0.071009592892811391
1.0367255756846319,0.33000000000000002,0.43037101350197182,1,1,0.50904141575037121,1.3223830730848993,3.0180828315007426,3.0180828315007426,-1.4539724928187914,1.3068184200449795,1.0364926517965691,1.0364926517965691,0.52761768688538191,1.7370487070478071,0.00098687926853679997,3.0180828315007426,0.054575483297311544
1.0398671683382217,0.33100000000000007,0.43116848877865199,1,1,0.50633480735313241,1.3154256316348245,3.0126696147062648,3.0126696147062648,-1.4679236485345166,1.3045001543822083,1.0254997485493349,1.0254997485493349,0.51924621762241319,1.7355994323672239,0.00048359112603191257,3.0126696147062648,0.03816936325559972
1.0430087609918113,0.33199999999999996,0.43196170859641764,1,1,0.50362320163576091,1.3084284832076196,3.0072464032715218,3.0072464032715218,-1.4817525256646382,1.3021681457309293,1.0145453169034171,1.0145453169034171,0.51094856070346661,1.7341071718623611,0.00015791159236777652,3.0072464032715218,0.021791720174938911
1.0461503536454011,0.33300000000000002,0.43275066512650945,1,1,0.50090662536070996,1.3013921600339393,3.0018132507214199,3.0018132507214199,-1.4954586505201299,1.2998227891224681,1.0036297893210184,1.0036297893210184,0.50272481088027166,1.732572031417509,9.8695962835737561e-06,3.0018132507214199,0.0054430400424383407
1.0492919462989909,0.33400000000000002,0.43353535058224502,1,1,0.49818510533949084,1.294317195792301,2.9963702106789816,2.9963702106789816,-1.509041558788168,1.2974644797639556,0.9927535967284784,0.9927535967284784,0.49457505516233546,1.7309941183573254,3.9478287725769334e-05,2.9963702106789816,-0.010876192592539913
1.0524335389525807,0.33500000000000002,0.43431575721909566,1,1,0.49545866843240755,1.2872041255671292,2.9909173368648152,2.9909173368648152,-1.5225007955499956,1.2950936130013768,0.98191716849925736,0.98191716849925736,0.48649937281556199,1.729373541442135,0.00024673503667882457,2.9909173368648152,-0.027165494635927545
