target_id,panel,mechanism,n_sites,time,observable,mean,sem,samples,parameter_match,artifact_stage
T002,ab,dephasing,4,2.5,sink,0.16681426345380523,0.00294700424215471,3,paper_subset,exploratory
T002,ab,dephasing,4,3.0,sink,0.19920166058217226,0.002521228776298534,3,paper_subset,exploratory
T002,ab,dephasing,4,3.5,sink,0.2275259984848298,0.0027379534191493034,3,paper_subset,exploratory
T002,ab,dephasing,4,4.0,sink,0.25594035925045705,0.002293714168690365,3,paper_subset,exploratory
T002,ab,dephasing,4,4.5,sink,0.2840315476909695,0.0027841756713279913,3,paper_subset,exploratory
T002,ab,dephasing,4,5.0,sink,0.3112934871706687,0.002594182100459828,3,paper_subset,exploratory
T002,ab,dephasing,4,5.5,sink,0.3374140907969813,0.002886641989936259,3,paper_subset,exploratory
T002,ab,dephasing,4,6.0,sink,0.36248847314116056,0.002826984457478043,3,paper_subset,exploratory
T002,ab,dephasing,4,6.5,sink,0.38634276001975354,0.0029238910117309006,3,paper_subset,exploratory
T002,ab,dephasing,4,7.0,sink,0.4093652019679563,0.002876044365832545,3,paper_subset,exploratory
T002,ab,dephasing,4,7.5,sink,0.4315417935878017,0.0029200028282473926,3,paper_subset,exploratory
T002,ab,dephasing,4,8.0,sink,0.4529319559831398,0.002855610704443338,3,paper_subset,exploratory
T002,ab,dephasing,4,8.5,sink,0.47355173733546047,0.0028703880203343347,3,paper_subset,exploratory
T002,ab,dephasing,4,9.0,sink,0.4933834784087159,0.002822626480959258,3,paper_subset,exploratory
T002,ab,dephasing,4,9.5,sink,0.5124447534334287,0.0028067717522426623,3,paper_subset,exploratory
T002,ab,dephasing,4,10.0,sink,0.5307839601251477,0.0027654871663145286,3,paper_subset,exploratory
T002,ab,dephasing,4,10.5,sink,0.54842593023807,0.002737344014834844,3,paper_subset,exploratory
T002,ab,dephasing,4,11.0,sink,0.565412094391791,0.002696812734267342,3,paper_subset,exploratory
T002,ab,dephasing,4,11.5,sink,0.5817586767634385,0.002666272429289027,3,paper_subset,exploratory
T002,ab,dephasing,4,12.0,sink,0.5974891366433436,0.0026276059323648727,3,paper_subset,exploratory
T002,ab,dephasing,4,12.5,sink,0.6126261905640854,0.0025928939191513073,3,paper_subset,exploratory
T002,ab,dephasing,4,13.0,sink,0.6271930762434134,0.0025538304934639967,3,paper_subset,exploratory
T002,ab,dephasing,4,13.5,sink,0.6412119576648914,0.0025153617805331327,3,paper_subset,exploratory
T002,ab,dephasing,4,14.0,sink,0.6547049691422072,0.0024747694492823174,3,paper_subset,exploratory
T002,ab,dephasing,4,14.5,sink,0.6676904701794628,0.002434615648855051,3,paper_subset,exploratory
T002,ab,dephasing,4,15.0,sink,0.6801879451631252,0.0023934351910484624,3,paper_subset,exploratory
T002,ab,dephasing,4,15.5,sink,0.6922148716773752,0.0023527036356048854,3,paper_subset,exploratory
T002,ab,dephasing,4,16.0,sink,0.7037892200324766,0.002311449632467468,3,paper_subset,exploratory
T002,ab,dephasing,4,16.5,sink,0.7149281715599298,0.002270219325420561,3,paper_subset,exploratory
T002,ab,dephasing,4,17.0,sink,0.7256483279041867,0.002228733249720935,3,paper_subset,exploratory
T002,ab,dephasing,4,17.5,sink,0.7359653450032656,0.0021872699157293174,3,paper_subset,exploratory
T002,ab,dephasing,4,18.0,sink,0.7458944447305034,0.0021457928158818335,3,paper_subset,exploratory
T002,ab,dephasing,4,18.5,sink,0.7554500924022078,0.002104449759732003,3,paper_subset,exploratory
T002,ab,dephasing,4,19.0,sink,0.7646463760518062,0.0020632114885567802,3,paper_subset,exploratory
T002,ab,dephasing,4,19.5,sink,0.7734967962245589,0.0020221631897192924,3,paper_subset,exploratory
T002,ab,dephasing,4,20.0,sink,0.7820143928667312,0.0019813123757375724,3,paper_subset,exploratory
T002,ab,dephasing,4,20.5,sink,0.7902116810330367,0.0019407119876190969,3,paper_subset,exploratory
T002,ab,dephasing,4,21.0,sink,0.7981007160247612,0.0019003943854370318,3,paper_subset,exploratory
T002,ab,dephasing,4,21.5,sink,0.8056930677448012,0.001860400458267199,3,paper_subset,exploratory
T002,ab,dephasing,4,22.0,sink,0.8129998984974073,0.0018207589154973693,3,paper_subset,exploratory
T002,ab,dephasing,4,22.5,sink,0.8200319420389715,0.0017814975510238261,3,paper_subset,exploratory
T002,ab,dephasing,4,23.0,sink,0.8267995394011179,0.0017426384859338694,3,paper_subset,exploratory
T002,ab,dephasing,4,23.5,sink,0.8333126355150929,0.0017042049415695235,3,paper_subset,exploratory
T002,ab,dephasing,4,24.0,sink,0.8395808032149303,0.0016662180066805232,3,paper_subset,exploratory
T002,ab,dephasing,4,24.5,sink,0.8456132518325193,0.0016286966924083427,3,paper_subset,exploratory
T002,ab,dephasing,4,25.0,sink,0.8514188465883409,0.0015916585527110344,3,paper_subset,exploratory
T002,ab,dephasing,4,25.5,sink,0.8570061176228837,0.0015551186296653312,3,paper_subset,exploratory
T002,ab,dephasing,4,26.0,sink,0.8623832760976432,0.0015190905449886437,3,paper_subset,exploratory
T002,ab,dephasing,4,26.5,sink,0.8675582237123282,0.0014835860056175985,3,paper_subset,exploratory
T002,ab,dephasing,4,27.0,sink,0.8725385653386445,0.0014486154875898508,3,paper_subset,exploratory
T002,ab,dephasing,4,27.5,sink,0.8773316192429915,0.0014141879943931118,3,paper_subset,exploratory
T002,ab,dephasing,4,28.0,sink,0.8819444286845811,0.0013803113336717996,3,paper_subset,exploratory
T002,ab,dephasing,4,28.5,sink,0.8863837719823847,0.0013469918342707927,3,paper_subset,exploratory
T002,ab,dephasing,4,29.0,sink,0.8906561727112839,0.0013142347444138433,3,paper_subset,exploratory
T002,ab,dephasing,4,29.5,sink,0.8947679090258326,0.0012820441147175941,3,paper_subset,exploratory
T002,ab,dephasing,4,30.0,sink,0.8987250230007616,0.0012504230300198452,3,paper_subset,exploratory
T002,ab,dephasing,4,0.0,trace,1.0,0.0,3,paper_subset,exploratory
T002,ab,dephasing,4,0.5,trace,0.9999999999999999,7.850462293418875e-17,3,paper_subset,exploratory
T002,ab,dephasing,4,1.0,trace,0.9999999999999996,5.551115123125784e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,1.5,trace,0.9999999999999996,5.822058658345461e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,2.0,trace,0.9999999999999996,6.425880329391635e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,2.5,trace,0.9999999999999996,6.783574731503469e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,3.0,trace,0.9999999999999997,7.876587032160197e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,3.5,trace,0.9999999999999996,8.171020218150497e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,4.0,trace,0.9999999999999997,8.246100082453039e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,4.5,trace,0.9999999999999997,7.837367267966344e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,5.0,trace,0.9999999999999997,7.516245408138224e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,5.5,trace,0.9999999999999997,8.145839818620396e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,6.0,trace,0.9999999999999997,8.246100082453039e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,6.5,trace,0.9999999999999997,8.145839818620396e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,7.0,trace,0.9999999999999997,8.539821264374527e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,7.5,trace,0.9999999999999997,7.294314539210524e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,8.0,trace,0.9999999999999997,8.145839818620396e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,8.5,trace,0.9999999999999997,7.771561172376096e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,9.0,trace,0.9999999999999999,8.527784864785347e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,9.5,trace,0.9999999999999997,7.837367267966344e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,10.0,trace,0.9999999999999999,1.090621077026094e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,10.5,trace,1.0,1.1176000029527271e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,11.0,trace,0.9999999999999999,1.0677783136387646e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,11.5,trace,0.9999999999999999,1.1203538469706679e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,12.0,trace,1.0,1.0175362097255204e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,12.5,trace,1.0,1.0175362097255204e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,13.0,trace,1.0,1.0175362097255204e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,13.5,trace,1.0,1.1176000029527271e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,14.0,trace,0.9999999999999997,1.1203538469706679e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,14.5,trace,0.9999999999999997,9.710485573708405e-16,3,paper_subset,exploratory
T002,ab,dephasing,4,15.0,trace,0.9999999999999997,1.1905815549843721e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,15.5,trace,0.9999999999999997,1.1905815549843721e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,16.0,trace,1.0,1.1923057869594662e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,16.5,trace,0.9999999999999999,1.2279555167535916e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,17.0,trace,0.9999999999999999,1.2650373071400572e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,17.5,trace,0.9999999999999996,1.3837019749137328e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,18.0,trace,1.0,1.3105021667570456e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,18.5,trace,1.0,1.1923057869594662e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,19.0,trace,1.0,1.3866681133119839e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,19.5,trace,0.9999999999999999,1.4581586534405329e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,20.0,trace,1.0,1.4447125937006503e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,20.5,trace,1.0000000000000002,1.4819155569464652e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,21.0,trace,0.9999999999999999,1.4805286445631255e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,21.5,trace,0.9999999999999994,1.482608526615831e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,22.0,trace,1.0,1.666567661532422e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,22.5,trace,1.0,1.666567661532422e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,23.0,trace,1.0,1.6291679637240792e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,23.5,trace,1.0,1.5915348135865872e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,24.0,trace,1.0,1.6342040436300993e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,24.5,trace,1.0000000000000002,1.686784071690291e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,25.0,trace,1.0,1.5595900501194065e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,25.5,trace,1.0000000000000002,1.4130832128153975e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,26.0,trace,1.0,1.6120550460907066e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,26.5,trace,0.9999999999999997,1.6977097394549845e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,27.0,trace,1.0000000000000002,1.5966895957105116e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,27.5,trace,1.0000000000000002,1.6958936828758671e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,28.0,trace,1.0000000000000002,1.603750368063665e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,28.5,trace,1.0000000000000002,1.5966895957105116e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,29.0,trace,1.0000000000000002,1.5543122344752192e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,29.5,trace,1.0000000000000002,1.3755121145835179e-15,3,paper_subset,exploratory
T002,ab,dephasing,4,30.0,trace,1.0000000000000002,1.6342040436300993e-15,3,paper_subset,exploratory
T002,ab,rescue,16,0.0,bright,0.06326496373486484,0.0010735916532907614,3,paper_subset,exploratory
T002,ab,rescue,16,0.5,bright,0.39479822958556293,0.0015683071435801997,3,paper_subset,exploratory
T002,ab,rescue,16,1.0,bright,0.5537278794826994,0.0006856039590248387,3,paper_subset,exploratory
T002,ab,rescue,16,1.5,bright,0.6139994876677486,0.0006528641228293841,3,paper_subset,exploratory
T002,ab,rescue,16,2.0,bright,0.6175813886863747,0.00016332534162917143,3,paper_subset,exploratory
T002,ab,rescue,16,2.5,bright,0.5905075803566936,0.0006387707940462417,3,paper_subset,exploratory
T002,ab,rescue,16,3.0,bright,0.5487592725706267,0.000838529061754258,3,paper_subset,exploratory
T002,ab,rescue,16,3.5,bright,0.5006867518307813,0.0012163022122899756,3,paper_subset,exploratory
T002,ab,rescue,16,4.0,bright,0.451605247633778,0.001413029612658791,3,paper_subset,exploratory
T002,ab,rescue,16,4.5,bright,0.40430000645954517,0.001569806761216735,3,paper_subset,exploratory
T002,ab,rescue,16,5.0,bright,0.3600467562610912,0.0016893445985523552,3,paper_subset,exploratory
T002,ab,rescue,16,5.5,bright,0.3195601914168555,0.001748760431902379,3,paper_subset,exploratory
T002,ab,rescue,16,6.0,bright,0.28295654023284633,0.0017743663556249822,3,paper_subset,exploratory
T002,ab,rescue,16,6.5,bright,0.2501362997839958,0.0017716144729533992,3,paper_subset,exploratory
T002,ab,rescue,16,7.0,bright,0.22088327874803282,0.0017426876016562053,3,paper_subset,exploratory
T002,ab,rescue,16,7.5,bright,0.19489968414594086,0.0016968315835324428,3,paper_subset,exploratory
T002,ab,rescue,16,8.0,bright,0.17188072023455356,0.0016377685260870534,3,paper_subset,exploratory
T002,ab,rescue,16,8.5,bright,0.15152671839015958,0.0015681708909715297,3,paper_subset,exploratory
T002,ab,rescue,16,9.0,bright,0.1335484433688284,0.0014920159007604148,3,paper_subset,exploratory
T002,ab,rescue,16,9.5,bright,0.11768257507779527,0.0014121864114241282,3,paper_subset,exploratory
T002,ab,rescue,16,10.0,bright,0.10368921451443841,0.001329901478970418,3,paper_subset,exploratory
T002,ab,rescue,16,10.5,bright,0.0913519520473464,0.0012472940990950723,3,paper_subset,exploratory
T002,ab,rescue,16,11.0,bright,0.08047786536038487,0.0011654909979316602,3,paper_subset,exploratory
T002,ab,rescue,16,11.5,bright,0.07089546428803702,0.0010854492238819176,3,paper_subset,exploratory
T002,ab,rescue,16,12.0,bright,0.0624521864404736,0.001007970103455407,3,paper_subset,exploratory
T002,ab,rescue,16,12.5,bright,0.05501344128451813,0.0009335222102560508,3,paper_subset,exploratory
T002,ab,rescue,16,13.0,bright,0.048460124266816444,0.0008624937391774427,3,paper_subset,exploratory
T002,ab,rescue,16,13.5,bright,0.04268705697140687,0.0007951495279777009,3,paper_subset,exploratory
T002,ab,rescue,16,14.0,bright,0.03760153942204778,0.0007315964391769262,3,paper_subset,exploratory
T002,ab,rescue,16,14.5,bright,0.03312176120182509,0.0006718958252904669,3,paper_subset,exploratory
T002,ab,rescue,16,15.0,bright,0.029175629066066106,0.0006160332735361906,3,paper_subset,exploratory
T002,ab,rescue,16,15.5,bright,0.025699616870919564,0.0005639384831111325,3,paper_subset,exploratory
T002,ab,rescue,16,16.0,bright,0.02263772790833769,0.0005155102977456431,3,paper_subset,exploratory
T002,ab,rescue,16,16.5,bright,0.019940639565044733,0.000470612925443668,3,paper_subset,exploratory
T002,ab,rescue,16,17.0,bright,0.017564895509421967,0.0004290929770561956,3,paper_subset,exploratory
T002,ab,rescue,16,17.5,bright,0.015472209733263595,0.00039078395671674116,3,paper_subset,exploratory
T002,ab,rescue,16,18.0,bright,0.013628859941588021,0.00035551013601396866,3,paper_subset,exploratory
T002,ab,rescue,16,18.5,bright,0.012005138323725168,0.0003230921193333873,3,paper_subset,exploratory
T002,ab,rescue,16,19.0,bright,0.010574876402277028,0.0002933506844586169,3,paper_subset,exploratory
T002,ab,rescue,16,19.5,bright,0.009315023527976673,0.0002661082998948801,3,paper_subset,exploratory
T002,ab,rescue,16,20.0,bright,0.008205275243470317,0.00024119183244209171,3,paper_subset,exploratory
T002,ab,rescue,16,20.5,bright,0.007227746468011795,0.00021843402146530812,3,paper_subset,exploratory
T002,ab,rescue,16,21.0,bright,0.006366683148216701,0.00019767424087933656,3,paper_subset,exploratory
T002,ab,rescue,16,21.5,bright,0.005608208337612018,0.0001787596313150201,3,paper_subset,exploratory
T002,ab,rescue,16,22.0,bright,0.004940098665236556,0.00016154529928322963,3,paper_subset,exploratory
T002,ab,rescue,16,22.5,bright,0.004351587229838249,0.00014589468993353658,3,paper_subset,exploratory
T002,ab,rescue,16,23.0,bright,0.003833190056397692,0.00013167964256662694,3,paper_subset,exploratory
T002,ab,rescue,16,23.5,bright,0.0033765532554367876,0.00011878032465187202,3,paper_subset,exploratory
T002,ab,rescue,16,24.0,bright,0.0029743183271263005,0.00010708506659582566,3,paper_subset,exploratory
T002,ab,rescue,16,24.5,bright,0.0026200035764047803,9.649012736553677e-05,3,paper_subset,exploratory
T002,ab,rescue,16,25.0,bright,0.00230789962065742,8.689938280311353e-05,3,paper_subset,exploratory
T002,ab,rescue,16,25.5,bright,0.002032977360445556,7.822398953794242e-05,3,paper_subset,exploratory
T002,ab,rescue,16,26.0,bright,0.0017908069207553665,7.038201386772961e-05,3,paper_subset,exploratory
T002,ab,rescue,16,26.5,bright,0.001577486246447396,6.32980461835781e-05,3,paper_subset,exploratory
T002,ab,rescue,16,27.0,bright,0.0013895782071504587,5.690281177531332e-05,3,paper_subset,exploratory
T002,ab,rescue,16,27.5,bright,0.001224055199521076,5.1132778839912096e-05,3,paper_subset,exploratory
T002,ab,rescue,16,28.0,bright,0.001078250348711103,4.59297743294174e-05,3,paper_subset,exploratory
T002,ab,rescue,16,28.5,bright,0.000949814525737239,4.124060926345133e-05,3,paper_subset,exploratory
T002,ab,rescue,16,29.0,bright,0.0008366784868937609,3.7016717216808194e-05,3,paper_subset,exploratory
T002,ab,rescue,16,29.5,bright,0.0007370195244191586,3.321380818570801e-05,3,paper_subset,exploratory
T002,ab,rescue,16,30.0,bright,0.000649232091340178,2.9791539337161957e-05,3,paper_subset,exploratory
T002,ab,rescue,16,0.0,dark,0.9367350362651351,0.0010735916532906235,3,paper_subset,exploratory
T002,ab,rescue,16,0.5,dark,0.5726502040508433,0.0015533558026589419,3,paper_subset,exploratory
T002,ab,rescue,16,1.0,dark,0.35105357688418454,0.001440004789109147,3,paper_subset,exploratory
T002,ab,rescue,16,1.5,dark,0.2157275681367973,0.0015187594469073308,3,paper_subset,exploratory
T002,ab,rescue,16,2.0,dark,0.13326030946509929,0.0013456747724468656,3,paper_subset,exploratory
T002,ab,rescue,16,2.5,dark,0.0829517160049027,0.0012151948917189417,3,paper_subset,exploratory
T002,ab,rescue,16,3.0,dark,0.052050114108453026,0.001110019529597671,3,paper_subset,exploratory
T002,ab,rescue,16,3.5,dark,0.03311511948226783,0.0009595809628602818,3,paper_subset,exploratory
T002,ab,rescue,16,4.0,dark,0.021420661944216723,0.0008494549917068009,3,paper_subset,exploratory
T002,ab,rescue,16,4.5,dark,0.014141169970247253,0.0007499468695638296,3,paper_subset,exploratory
T002,ab,rescue,16,5.0,dark,0.009599486777976578,0.0006556577625998038,3,paper_subset,exploratory
T002,ab,rescue,16,5.5,dark,0.006711259659872561,0.0005781743577968504,3,paper_subset,exploratory
T002,ab,rescue,16,6.0,dark,0.004852142647351932,0.0005094496162256901,3,paper_subset,exploratory
T002,ab,rescue,16,6.5,dark,0.003631512682709269,0.00044836620421073064,3,paper_subset,exploratory
T002,ab,rescue,16,7.0,dark,0.002806754377056516,0.0003956726929418698,3,paper_subset,exploratory
T002,ab,rescue,16,7.5,dark,0.002234809104813861,0.00034899876521655006,3,paper_subset,exploratory
T002,ab,rescue,16,8.0,dark,0.001824524027377421,0.0003079015056452044,3,paper_subset,exploratory
T002,ab,rescue,16,8.5,dark,0.0015192285658348296,0.0002719176206537852,3,paper_subset,exploratory
T002,ab,rescue,16,9.0,dark,0.0012850742971558151,0.00024018965639312646,3,paper_subset,exploratory
T002,ab,rescue,16,9.5,dark,0.0010997352158725858,0.0002120782050934349,3,paper_subset,exploratory
T002,ab,rescue,16,10.0,dark,0.0009491270555949362,0.00018740149647226693,3,paper_subset,exploratory
T002,ab,rescue,16,10.5,dark,0.0008242493892466557,0.0001655817623729831,3,paper_subset,exploratory
T002,ab,rescue,16,11.0,dark,0.0007189451625873852,0.00014631781694381287,3,paper_subset,exploratory
T002,ab,rescue,16,11.5,dark,0.0006289924368301705,0.00012931116732150727,3,paper_subset,exploratory
T002,ab,rescue,16,12.0,dark,0.0005515179777895273,0.00011427505260400423,3,paper_subset,exploratory
T002,ab,rescue,16,12.5,dark,0.00048430498770093196,0.0001009974345655264,3,paper_subset,exploratory
T002,ab,rescue,16,13.0,dark,0.0004257250617315414,8.92667638281551e-05,3,paper_subset,exploratory
T002,ab,rescue,16,13.5,dark,0.0003745106196987003,7.889448016029779e-05,3,paper_subset,exploratory
T002,ab,rescue,16,14.0,dark,0.0003296183523538358,6.973035299679455e-05,3,paper_subset,exploratory
T002,ab,rescue,16,14.5,dark,0.00029021005835465553,6.163107634322671e-05,3,paper_subset,exploratory
T002,ab,rescue,16,15.0,dark,0.00025557634900511163,5.447166904692975e-05,3,paper_subset,exploratory
T002,ab,rescue,16,15.5,dark,0.00022511178604216455,4.814452302138809e-05,3,paper_subset,exploratory
T002,ab,rescue,16,16.0,dark,0.00019830277673177897,4.255158107561844e-05,3,paper_subset,exploratory
T002,ab,rescue,16,16.5,dark,0.00017470041641687263,3.7608342758975075e-05,3,paper_subset,exploratory
T002,ab,rescue,16,17.0,dark,0.00015391554170713089,3.3239221572998784e-05,3,paper_subset,exploratory
T002,ab,rescue,16,17.5,dark,0.00013560922766539584,2.9377380750564968e-05,3,paper_subset,exploratory
T002,ab,rescue,16,18.0,dark,0.00011948335823287737,2.5963989529932334e-05,3,paper_subset,exploratory
T002,ab,rescue,16,18.5,dark,0.00010527711221037069,2.294708717083562e-05,3,paper_subset,exploratory
T002,ab,rescue,16,19.0,dark,9.276124517941157e-05,2.0280526434141744e-05,3,paper_subset,exploratory
T002,ab,rescue,16,19.5,dark,8.173412214421208e-05,1.7923683253714268e-05,3,paper_subset,exploratory
T002,ab,rescue,16,20.0,dark,7.201839047946778e-05,1.5840612397141116e-05,3,paper_subset,exploratory
T002,ab,rescue,16,20.5,dark,6.345790319279776e-05,1.39994949878863e-05,3,paper_subset,exploratory
T002,ab,rescue,16,21.0,dark,5.591517854833589e-05,1.2372272770139894e-05,3,paper_subset,exploratory
T002,ab,rescue,16,21.5,dark,4.926915742705046e-05,1.0934088922416413e-05,3,paper_subset,exploratory
T002,ab,rescue,16,22.0,dark,4.3413184544433946e-05,9.663000052489387e-06,3,paper_subset,exploratory
T002,ab,rescue,16,22.5,dark,3.825331289837075e-05,8.5396028375914e-06,3,paper_subset,exploratory
T002,ab,rescue,16,23.0,dark,3.370677988928427e-05,7.546744039336789e-06,3,paper_subset,exploratory
T002,ab,rescue,16,23.5,dark,2.9700663583805018e-05,6.669262617609358e-06,3,paper_subset,exploratory
T002,ab,rescue,16,24.0,dark,2.617072108021918e-05,5.893758884893621e-06,3,paper_subset,exploratory
T002,ab,rescue,16,24.5,dark,2.3060345758618686e-05,5.208386470479637e-06,3,paper_subset,exploratory
T002,ab,rescue,16,25.0,dark,2.0319662777592503e-05,4.602675928151944e-06,3,paper_subset,exploratory
T002,ab,rescue,16,25.5,dark,1.7904727725867248e-05,4.067372591390094e-06,3,paper_subset,exploratory
T002,ab,rescue,16,26.0,dark,1.577682005849839e-05,3.594296418533928e-06,3,paper_subset,exploratory
T002,ab,rescue,16,26.5,dark,1.39018223944613e-05,3.176217526345376e-06,3,paper_subset,exploratory
T002,ab,rescue,16,27.0,dark,1.2249673373061801e-05,2.8067453216417373e-06,3,paper_subset,exploratory
T002,ab,rescue,16,27.5,dark,1.079388493030547e-05,2.4802315320172384e-06,3,paper_subset,exploratory
T002,ab,rescue,16,28.0,dark,9.511117725409884e-06,2.1916838635491634e-06,3,paper_subset,exploratory
T002,ab,rescue,16,28.5,dark,8.380806756495809e-06,1.936689886336499e-06,3,paper_subset,exploratory
T002,ab,rescue,16,29.0,dark,7.38483149477312e-06,1.7113497220835805e-06,3,paper_subset,exploratory
T002,ab,rescue,16,29.5,dark,6.507225333763364e-06,1.512216543883128e-06,3,paper_subset,exploratory
T002,ab,rescue,16,30.0,dark,5.733919516656031e-06,1.3362439496522466e-06,3,paper_subset,exploratory
T002,ab,rescue,16,0.0,cavity,0.0,0.0,3,paper_subset,exploratory
T002,ab,rescue,16,0.5,cavity,0.17992042877353578,0.0012663140080618265,3,paper_subset,exploratory
T002,ab,rescue,16,1.0,cavity,0.26603277547092635,0.0017652687311579054,3,paper_subset,exploratory
T002,ab,rescue,16,1.5,cavity,0.30147904324871205,0.0011488413956652268,3,paper_subset,exploratory
T002,ab,rescue,16,2.0,cavity,0.3079853380210636,0.0014623084575585267,3,paper_subset,exploratory
T002,ab,rescue,16,2.5,cavity,0.29696666682502637,0.0011668347730523635,3,paper_subset,exploratory
T002,ab,rescue,16,3.0,cavity,0.2772260453991464,0.0006010457835799065,3,paper_subset,exploratory
T002,ab,rescue,16,3.5,cavity,0.2541449281878656,0.000766985682005918,3,paper_subset,exploratory
T002,ab,rescue,16,4.0,cavity,0.22982062769346712,0.0003010513225189049,3,paper_subset,exploratory
T002,ab,rescue,16,4.5,cavity,0.2059629813146744,0.00016852261271642883,3,paper_subset,exploratory
T002,ab,rescue,16,5.0,cavity,0.18387216618288646,4.718090561782365e-05,3,paper_subset,exploratory
T002,ab,rescue,16,5.5,cavity,0.16321489319664692,0.0001320332322369687,3,paper_subset,exploratory
T002,ab,rescue,16,6.0,cavity,0.14465089668162986,0.00021147534448187955,3,paper_subset,exploratory
T002,ab,rescue,16,6.5,cavity,0.12793263927105006,0.00028244498951210677,3,paper_subset,exploratory
T002,ab,rescue,16,7.0,cavity,0.11298179294209343,0.0003540143847958042,3,paper_subset,exploratory
T002,ab,rescue,16,7.5,cavity,0.09972982654266639,0.0003808012166577469,3,paper_subset,exploratory
T002,ab,rescue,16,8.0,cavity,0.08795840514026294,0.00041053802985099495,3,paper_subset,exploratory
T002,ab,rescue,16,8.5,cavity,0.07754508344087128,0.0004280285960560835,3,paper_subset,exploratory
T002,ab,rescue,16,9.0,cavity,0.06835360266981771,0.00042984293974772245,3,paper_subset,exploratory
T002,ab,rescue,16,9.5,cavity,0.060234553100775766,0.00042952106152936606,3,paper_subset,exploratory
T002,ab,rescue,16,10.0,cavity,0.053072432159676795,0.0004222687008837948,3,paper_subset,exploratory
T002,ab,rescue,16,10.5,cavity,0.04676100525446595,0.0004103680785591104,3,paper_subset,exploratory
T002,ab,rescue,16,11.0,cavity,0.041193683033619984,0.00039571338035613944,3,paper_subset,exploratory
T002,ab,rescue,16,11.5,cavity,0.03628996413972454,0.0003785388631281033,3,paper_subset,exploratory
T002,ab,rescue,16,12.0,cavity,0.0319681785269609,0.0003599104199306951,3,paper_subset,exploratory
T002,ab,rescue,16,12.5,cavity,0.028160324820307336,0.00034046328076316315,3,paper_subset,exploratory
T002,ab,rescue,16,13.0,cavity,0.02480603469104774,0.00032040265896897234,3,paper_subset,exploratory
T002,ab,rescue,16,13.5,cavity,0.021850785172649212,0.00030035406137781393,3,paper_subset,exploratory
T002,ab,rescue,16,14.0,cavity,0.01924758441122236,0.0002805547258200174,3,paper_subset,exploratory
