protocol,length,gamma,distance,scaled_distance,mean_correlation,std_correlation,trajectories
qsd,64,4.0,2,1.9967887860712368,0.0044440444711064675,0.0012711010840141534,8
qsd,64,4.0,3,2.9891686799091075,0.0011917581728141569,0.000945959153266299,8
qsd,64,4.0,4,3.974347404576823,0.0003749062492291131,0.0006792238248013617,8
qsd,64,4.0,5,4.949951578235194,9.174730970658507e-05,0.0001986778031558762,8
qsd,64,4.0,6,5.913630884977044,3.287106280599898e-05,5.750209660874283e-05,8
qsd,64,4.0,7,6.863063736944095,3.3921149405816928e-06,5.3891826318373795e-06,8
qsd,64,4.0,9,8.710080840133957,4.882956349686267e-07,8.12421377835717e-07,8
qsd,64,4.0,10,9.603215465375593,3.3530125582296974e-07,8.125636833615132e-07,8
qsd,64,4.0,12,11.317983848932585,4.497941481983396e-07,1.261789924836111e-06,8
qsd,64,4.0,14,12.923753860985036,6.919612355303301e-09,1.8944123341016305e-08,8
qsd,64,4.0,17,15.094532376287274,4.0211611399849556e-09,1.1274916535380392e-08,8
qsd,64,4.0,20,16.93855985006744,5.280153796958542e-10,1.4611113079720716e-09,8
qsd,64,4.0,23,18.415918656351273,6.367110332468444e-11,1.799824666297387e-10,8
qsd,64,4.0,27,19.76131441914081,2.2323169688048963e-13,6.311406353183111e-13,8
qsd,64,4.0,32,20.371832715762604,1.155216603058171e-15,3.2672030420843947e-15,8
qsd,64,6.0,1,0.9995984531496791,0.012917541365952483,0.0032310984764542324,8
qsd,64,6.0,2,1.9967887860712368,0.0020353563497549384,0.001317799201813425,8
qsd,64,6.0,3,2.9891686799091075,0.00036437674572157745,0.0003055644442308174,8
qsd,64,6.0,4,3.974347404576823,7.399389897676302e-05,0.00011590249513466054,8
qsd,64,6.0,5,4.949951578235194,1.4180054130472943e-05,2.5947944857251275e-05,8
qsd,64,6.0,6,5.913630884977044,2.8962022680416224e-06,6.043473525437536e-06,8
qsd,64,6.0,7,6.863063736944095,1.3169234733630766e-06,2.831952717062289e-06,8
qsd,64,6.0,9,8.710080840133957,1.4466557840481451e-08,3.546891042554711e-08,8
qsd,64,6.0,10,9.603215465375593,5.161786400041291e-09,9.628781315549491e-09,8
qsd,64,6.0,12,11.317983848932585,5.2766805713386804e-11,1.4199065553248234e-10,8
qsd,64,6.0,14,12.923753860985036,7.801402439056402e-13,1.5269742812452746e-12,8
qsd,64,6.0,17,15.094532376287274,7.94659043386116e-16,1.486167083376161e-15,8
qsd,64,6.0,20,16.93855985006744,6.587407730750431e-20,1.266279255596125e-19,8
qsd,64,6.0,23,18.415918656351273,1.4888723306527905e-21,3.852774466196428e-21,8
qsd,64,6.0,27,19.76131441914081,3.3865124288828756e-26,7.623467940202057e-26,8
qsd,64,6.0,32,20.371832715762604,8.515358018124646e-30,2.3913835196295223e-29,8
qsd,96,0.0,1,0.9998215227876079,0.007029216683473505,0.0,1
qsd,96,0.0,2,1.9985724116458168,0.0007341426711124887,0.0,1
qsd,96,0.0,3,2.995183179106855,0.0003474200363621312,0.0,1
qsd,96,0.0,4,3.9885866293985472,0.00022866131016356208,0.0,1
qsd,96,0.0,5,4.977719001224279,0.0002269798975624754,0.0,1
qsd,96,0.0,6,5.961521106865234,0.0012852558854036227,0.0,1
qsd,96,0.0,8,7.908927435722953,0.00024034312272803952,0.0,1
qsd,96,0.0,9,8.870446327465567,0.003088705814258451,0.0,1
qsd,96,0.0,11,10.763968575556094,0.0014730713493501385,0.0,1
qsd,96,0.0,13,12.61139785769157,0.011805049425138069,0.0,1
qsd,96,0.0,16,15.27887453682195,0.00014136401498837916,0.0,1
qsd,96,0.0,19,17.799207301880315,0.0026885071343786377,0.0,1
qsd,96,0.0,23,20.8890420338895,0.002104310457570147,0.0,1
qsd,96,0.0,28,24.24309229935679,0.004360452584339774,0.0,1
qsd,96,0.0,33,26.94952869866781,0.004869657790528745,0.0,1
qsd,96,0.0,40,29.5165190234935,0.003032464883407089,0.0,1
qsd,96,0.0,48,30.557749073643905,0.015332822704162525,0.0,1
qsd,96,0.05,1,0.9998215227876079,0.0085682513656,0.0007375441190733772,8
qsd,96,0.05,2,1.9985724116458168,0.006509850601501412,0.000623010467541344,8
qsd,96,0.05,3,2.995183179106855,0.005519805581327605,0.0007322833047500989,8
qsd,96,0.05,4,3.9885866293985472,0.004314922146511389,0.00026899518916031166,8
qsd,96,0.05,5,4.977719001224279,0.0040981102438042176,0.00042927544675695566,8
qsd,96,0.05,6,5.961521106865234,0.003987244149010612,0.0007152775335751994,8
qsd,96,0.05,8,7.908927435722953,0.0033417685074416783,0.0004752488242863209,8
qsd,96,0.05,9,8.870446327465567,0.003207021247497407,0.0008224082574292413,8
qsd,96,0.05,11,10.763968575556094,0.002891462060393594,0.00029061434317849053,8
qsd,96,0.05,13,12.61139785769157,0.00251404897742275,0.0003478139956321683,8
qsd,96,0.05,16,15.27887453682195,0.00229983505907204,0.0002562234121050471,8
qsd,96,0.05,19,17.799207301880315,0.002100840876856999,0.00029992574451806237,8
qsd,96,0.05,23,20.8890420338895,0.0018473441613848797,0.00025079168297164966,8
qsd,96,0.05,28,24.24309229935679,0.0018146839397172475,0.0003003107702577336,8
qsd,96,0.05,33,26.94952869866781,0.0017727259061753034,0.00015401028282624013,8
qsd,96,0.05,40,29.5165190234935,0.0016617359336799154,0.0001827921860495335,8
qsd,96,0.05,48,30.557749073643905,0.0015416620573249185,0.00029974212092282685,8
qsd,96,0.1,1,0.9998215227876079,0.011040793462434825,0.0015025453808912394,8
qsd,96,0.1,2,1.9985724116458168,0.007199355349083627,0.0015816358432787767,8
qsd,96,0.1,3,2.995183179106855,0.006865907317698927,0.0006318913598035614,8
qsd,96,0.1,4,3.9885866293985472,0.006114556829949024,0.0008386058294775239,8
qsd,96,0.1,5,4.977719001224279,0.004811133922748366,0.000919992066069659,8
qsd,96,0.1,6,5.961521106865234,0.004370141483102917,0.0007699063406498475,8
qsd,96,0.1,8,7.908927435722953,0.0035243899534556046,0.000449407760213899,8
qsd,96,0.1,9,8.870446327465567,0.0033255205802827452,0.0006295855760503316,8
qsd,96,0.1,11,10.763968575556094,0.002775002923625787,0.0004807198506362424,8
qsd,96,0.1,13,12.61139785769157,0.002467255388774279,0.000497932363528502,8
qsd,96,0.1,16,15.27887453682195,0.002344194207657259,0.00032773330031784533,8
qsd,96,0.1,19,17.799207301880315,0.002018809593219657,0.00016259428775734146,8
qsd,96,0.1,23,20.8890420338895,0.0016158905052203571,0.00030285683913134693,8
qsd,96,0.1,28,24.24309229935679,0.0013847093900873218,0.00014161089969914577,8
qsd,96,0.1,33,26.94952869866781,0.0012840812234466243,0.00017381259115102908,8
qsd,96,0.1,40,29.5165190234935,0.0010902194291739459,0.00019890516394113666,8
qsd,96,0.1,48,30.557749073643905,0.001195154009338362,0.0002335208740339004,8
qsd,96,0.15,1,0.9998215227876079,0.014490379474736928,0.002349233078780387,8
qsd,96,0.15,2,1.9985724116458168,0.009405190024700095,0.0010447928330637136,8
qsd,96,0.15,3,2.995183179106855,0.0075758339707100025,0.0008295693380286143,8
qsd,96,0.15,4,3.9885866293985472,0.006437109314632186,0.00079619805953079,8
qsd,96,0.15,5,4.977719001224279,0.005013767885027883,0.0006354900664234627,8
qsd,96,0.15,6,5.961521106865234,0.0046072640624586275,0.00048726037137050227,8
qsd,96,0.15,8,7.908927435722953,0.003378641203296953,0.0006720267156896608,8
qsd,96,0.15,9,8.870446327465567,0.0033489651597817735,0.0004666183120643485,8
qsd,96,0.15,11,10.763968575556094,0.0027958160695993996,0.0005400684422089839,8
qsd,96,0.15,13,12.61139785769157,0.002346328861882964,0.000571465101563242,8
qsd,96,0.15,16,15.27887453682195,0.0019842394125904996,0.00037787540582235246,8
qsd,96,0.15,19,17.799207301880315,0.0013994653909322951,0.0003494953375630903,8
qsd,96,0.15,23,20.8890420338895,0.0013515952776201117,0.00027407090774778553,8
qsd,96,0.15,28,24.24309229935679,0.0010396559675477663,0.00026022492369159016,8
qsd,96,0.15,33,26.94952869866781,0.0009601681717606492,0.00012369719795446226,8
qsd,96,0.15,40,29.5165190234935,0.0008266434394122951,0.00013381842292147642,8
qsd,96,0.15,48,30.557749073643905,0.0007723946570705683,0.00011940392511023009,8
qsd,96,0.2,1,0.9998215227876079,0.016574970506188398,0.0022730019925828776,8
qsd,96,0.2,2,1.9985724116458168,0.010864856077602276,0.0012929185767600179,8
qsd,96,0.2,3,2.995183179106855,0.008033412270685032,0.0014035472540907504,8
qsd,96,0.2,4,3.9885866293985472,0.0067058854942713105,0.0009513715994021822,8
qsd,96,0.2,5,4.977719001224279,0.005537161812475759,0.000701266491066923,8
qsd,96,0.2,6,5.961521106865234,0.004471970679541435,0.0004975331537015094,8
qsd,96,0.2,8,7.908927435722953,0.0033552155519542487,0.0005231639099111189,8
qsd,96,0.2,9,8.870446327465567,0.0029614441404356307,0.0004173844594895261,8
qsd,96,0.2,11,10.763968575556094,0.002465533379465921,0.00030383167833823304,8
qsd,96,0.2,13,12.61139785769157,0.0021727325908260137,0.0003599580249654181,8
qsd,96,0.2,16,15.27887453682195,0.0016384835305191295,0.0002641595171006333,8
qsd,96,0.2,19,17.799207301880315,0.001492531548999319,0.000180175425553024,8
qsd,96,0.2,23,20.8890420338895,0.0011915863753556807,0.00023071346919254719,8
qsd,96,0.2,28,24.24309229935679,0.0008741438054336649,0.0001246009749173763,8
qsd,96,0.2,33,26.94952869866781,0.0007919944274507832,0.00018684592833237003,8
qsd,96,0.2,40,29.5165190234935,0.0006735894696261647,0.00011450254905214078,8
qsd,96,0.2,48,30.557749073643905,0.000661906401573043,0.00016762359168829058,8
qsd,96,0.25,1,0.9998215227876079,0.016584618241299365,0.0031447178054054906,8
qsd,96,0.25,2,1.9985724116458168,0.011493944042359193,0.0012759356582841962,8
qsd,96,0.25,3,2.995183179106855,0.008117436032678426,0.0012459966044434292,8
qsd,96,0.25,4,3.9885866293985472,0.006763339563071055,0.0007911349926723458,8
qsd,96,0.25,5,4.977719001224279,0.0052758778168849165,0.0006716187415661892,8
qsd,96,0.25,6,5.961521106865234,0.004543966498401464,0.0006919373843963303,8
qsd,96,0.25,8,7.908927435722953,0.003384080283385057,0.0002887353584536263,8
qsd,96,0.25,9,8.870446327465567,0.0029217767675656574,0.0006193995123302822,8
qsd,96,0.25,11,10.763968575556094,0.002408745051968085,0.0002809571174434564,8
qsd,96,0.25,13,12.61139785769157,0.0020435938312294826,0.0003495794968854391,8
qsd,96,0.25,16,15.27887453682195,0.0016321010760814605,0.0003139288605063291,8
qsd,96,0.25,19,17.799207301880315,0.0013320431342229095,0.00017243804265596173,8
qsd,96,0.25,23,20.8890420338895,0.0009649932721351264,0.0001524681990726915,8
qsd,96,0.25,28,24.24309229935679,0.0007626168526082597,0.00015918188230618327,8
qsd,96,0.25,33,26.94952869866781,0.000642473096023005,8.865277030277926e-05,8
qsd,96,0.25,40,29.5165190234935,0.0005055859297329138,0.00012068117920164207,8
qsd,96,0.25,48,30.557749073643905,0.0005650994067453461,0.0002080128212285879,8
qsd,96,0.3,1,0.9998215227876079,0.019379933156883335,0.0033109500571731477,8
qsd,96,0.3,2,1.9985724116458168,0.012559422675299393,0.002195621202876617,8
qsd,96,0.3,3,2.995183179106855,0.008613133784063016,0.000573236768356551,8
qsd,96,0.3,4,3.9885866293985472,0.006691147658287693,0.0010506060608357376,8
qsd,96,0.3,5,4.977719001224279,0.005180222058901437,0.000745096715058639,8
qsd,96,0.3,6,5.961521106865234,0.004235718807287985,0.0008656311838756949,8
qsd,96,0.3,8,7.908927435722953,0.0028367118776370824,0.00042107351642630954,8
qsd,96,0.3,9,8.870446327465567,0.002884834896620651,0.00047784683438163673,8
qsd,96,0.3,11,10.763968575556094,0.0023923162625665946,0.00045732610640127096,8
qsd,96,0.3,13,12.61139785769157,0.002008662516727539,0.0004352064968269069,8
qsd,96,0.3,16,15.27887453682195,0.001316246738622137,0.00018831745836787254,8
qsd,96,0.3,19,17.799207301880315,0.001095214212749776,0.00017119187670559425,8
qsd,96,0.3,23,20.8890420338895,0.0008299004507634253,0.00010293758948878762,8
qsd,96,0.3,28,24.24309229935679,0.0006075791977639631,0.00012389126746743145,8
qsd,96,0.3,33,26.94952869866781,0.0005178943116118499,5.406980719163234e-05,8
qsd,96,0.3,40,29.5165190234935,0.0004670734452267022,0.0001600940971994721,8
qsd,96,0.3,48,30.557749073643905,0.00041489829668948485,0.00015865601649889938,8
qsd,96,0.35,1,0.9998215227876079,0.02124963457855701,0.0036859385419220157,8
qsd,96,0.35,2,1.9985724116458168,0.012549013273247133,0.0020016457949215308,8
qsd,96,0.35,3,2.995183179106855,0.008496841595747283,0.0013446232120610181,8
qsd,96,0.35,4,3.9885866293985472,0.005839350398048772,0.0010470081126098566,8
qsd,96,0.35,5,4.977719001224279,0.00537416813848235,0.0012982527627325717,8
qsd,96,0.35,6,5.961521106865234,0.0045249664644753315,0.0007404505425877441,8
qsd,96,0.35,8,7.908927435722953,0.003151156558228323,0.0008021427331060887,8
qsd,96,0.35,9,8.870446327465567,0.002869798232614331,0.0005541772998136408,8
qsd,96,0.35,11,10.763968575556094,0.0017772076549590636,0.00030961142522269224,8
qsd,96,0.35,13,12.61139785769157,0.0016257710144703002,0.0003744860975917793,8
qsd,96,0.35,16,15.27887453682195,0.0009891810681988864,0.00023430410877157935,8
qsd,96,0.35,19,17.799207301880315,0.0008951641732932197,0.00020654110514589945,8
qsd,96,0.35,23,20.8890420338895,0.0007441106121737317,0.00021356783505952805,8
qsd,96,0.35,28,24.24309229935679,0.0005711567202686493,0.00011935419701207622,8
qsd,96,0.35,33,26.94952869866781,0.0004975228665445901,9.91378385284595e-05,8
qsd,96,0.35,40,29.5165190234935,0.0003831405800196388,8.097298637463014e-05,8
qsd,96,0.35,48,30.557749073643905,0.0004877065180422678,0.0003469473595922559,8
qsd,96,0.4,1,0.9998215227876079,0.022125520096775084,0.0026513671185182737,8
qsd,96,0.4,2,1.9985724116458168,0.012649296474336772,0.0023552153773612958,8
qsd,96,0.4,3,2.995183179106855,0.008284150144862269,0.0011631969044704335,8
qsd,96,0.4,4,3.9885866293985472,0.005996160558813874,0.0005747779358878417,8
qsd,96,0.4,5,4.977719001224279,0.0050822562726375396,0.0006741275736494006,8
qsd,96,0.4,6,5.961521106865234,0.00435462410612857,0.0009443637835925561,8
qsd,96,0.4,8,7.908927435722953,0.003182902839269121,0.0004762815167881116,8
qsd,96,0.4,9,8.870446327465567,0.0025571793764882166,0.0004989496525709528,8
qsd,96,0.4,11,10.763968575556094,0.0021009138579842113,0.0006458111671887288,8
qsd,96,0.4,13,12.61139785769157,0.0015754462490489964,0.0002878260078823309,8
qsd,96,0.4,16,15.27887453682195,0.0011328535946747854,0.00021362020445526045,8
qsd,96,0.4,19,17.799207301880315,0.0009171893122239532,0.00021930768909463703,8
qsd,96,0.4,23,20.8890420338895,0.0006905545753824833,0.00011542209474973142,8
qsd,96,0.4,28,24.24309229935679,0.00048188597645666985,0.00016808252892570993,8
qsd,96,0.4,33,26.94952869866781,0.00036895183168936236,0.00010893009118608863,8
qsd,96,0.4,40,29.5165190234935,0.0003141236543369788,9.214173674005263e-05,8
qsd,96,0.4,48,30.557749073643905,0.00025895117818854004,6.844693130380557e-05,8
qsd,96,0.5,1,0.9998215227876079,0.020203882061928944,0.0021953439673629083,8
qsd,96,0.5,2,1.9985724116458168,0.013361837810113589,0.0017955160918436824,8
qsd,96,0.5,3,2.995183179106855,0.009088758712483111,0.0011366127628032183,8
qsd,96,0.5,4,3.9885866293985472,0.006688952163324911,0.0007522825291526249,8
qsd,96,0.5,5,4.977719001224279,0.004682495915310605,0.0002742667869223037,8
qsd,96,0.5,6,5.961521106865234,0.0038125967019777955,0.0007241572415199295,8
qsd,96,0.5,8,7.908927435722953,0.0026573470192843055,0.00037089236166383245,8
qsd,96,0.5,9,8.870446327465567,0.0023724118776910622,0.0003149068286470836,8
qsd,96,0.5,11,10.763968575556094,0.0017772366915655223,0.00040933268336620774,8
qsd,96,0.5,13,12.61139785769157,0.001199707648864871,0.00024716422691575216,8
qsd,96,0.5,16,15.27887453682195,0.0008368029612712081,0.00016209167116917157,8
qsd,96,0.5,19,17.799207301880315,0.0005941166414379441,0.00011434419896747473,8
qsd,96,0.5,23,20.8890420338895,0.0004554128751519008,9.008174344689009e-05,8
qsd,96,0.5,28,24.24309229935679,0.00032416173531066436,5.681260844779301e-05,8
qsd,96,0.5,33,26.94952869866781,0.0002387092854788541,5.3152616366785046e-05,8
qsd,96,0.5,40,29.5165190234935,0.0002160023328142717,6.021018211548184e-05,8
qsd,96,0.5,48,30.557749073643905,0.00020170035960641704,9.041726813014668e-05,8
qsd,96,0.6,1,0.9998215227876079,0.024737673994247443,0.002973465674723542,8
qsd,96,0.6,2,1.9985724116458168,0.01178241602146508,0.0022776746780282997,8
qsd,96,0.6,3,2.995183179106855,0.008842060264833486,0.001487844745865344,8
qsd,96,0.6,4,3.9885866293985472,0.0065770841210773005,0.0011148909232492868,8
qsd,96,0.6,5,4.977719001224279,0.004789226951267927,0.0006908487486129157,8
qsd,96,0.6,6,5.961521106865234,0.004183996914575248,0.00041666275036850826,8
qsd,96,0.6,8,7.908927435722953,0.002573326399173221,0.0005330780377370791,8
qsd,96,0.6,9,8.870446327465567,0.0018848789526560734,0.0003460384694114721,8
qsd,96,0.6,11,10.763968575556094,0.001573542820554523,0.000329424247496481,8
qsd,96,0.6,13,12.61139785769157,0.0011780894063449627,0.0002816621525140897,8
qsd,96,0.6,16,15.27887453682195,0.0007406714205981764,0.00016013004666512833,8
qsd,96,0.6,19,17.799207301880315,0.0005539288568826981,0.00012501826234268765,8
qsd,96,0.6,23,20.8890420338895,0.0004003194749252571,8.787637271718881e-05,8
qsd,96,0.6,28,24.24309229935679,0.00027082170579449455,8.73557398953207e-05,8
qsd,96,0.6,33,26.94952869866781,0.0002062519245915735,4.634130780798511e-05,8
qsd,96,0.6,40,29.5165190234935,0.00018316418621932632,7.254670514320142e-05,8
qsd,96,0.6,48,30.557749073643905,0.00012431638324380097,4.199984282327345e-05,8
qsd,96,0.8,1,0.9998215227876079,0.027876150235394657,0.0029939827148935056,8
qsd,96,0.8,2,1.9985724116458168,0.011545241426204257,0.0015452605717873051,8
qsd,96,0.8,3,2.995183179106855,0.00794703183601485,0.0019213759066450768,8
qsd,96,0.8,4,3.9885866293985472,0.005292441355466329,0.0008080624351628482,8
qsd,96,0.8,5,4.977719001224279,0.0037839881715042737,0.0005427393906372557,8
qsd,96,0.8,6,5.961521106865234,0.003000901502608775,0.000494962137742725,8
qsd,96,0.8,8,7.908927435722953,0.00182136306432399,0.000591924307811165,8
qsd,96,0.8,9,8.870446327465567,0.0014554246163736918,0.00025981276558974194,8
qsd,96,0.8,11,10.763968575556094,0.001139817180202294,0.0004949208343231814,8
qsd,96,0.8,13,12.61139785769157,0.0007395864531833654,0.0002545104825714709,8
qsd,96,0.8,16,15.27887453682195,0.00047006631189184394,0.00013407827206484256,8
qsd,96,0.8,19,17.799207301880315,0.000341775047076173,0.00013014969360513974,8
qsd,96,0.8,23,20.8890420338895,0.00020928620459387988,4.689151431772932e-05,8
qsd,96,0.8,28,24.24309229935679,0.00013790137016827416,5.4440724888639024e-05,8
qsd,96,0.8,33,26.94952869866781,8.353824594273293e-05,4.387522751676607e-05,8
qsd,96,0.8,40,29.5165190234935,6.910868523955498e-05,4.486528456491216e-05,8
qsd,96,0.8,48,30.557749073643905,9.106522189046665e-05,6.26143588801957e-05,8
qsd,96,1.0,1,0.9998215227876079,0.02569649449860297,0.0034548199963164127,8
qsd,96,1.0,2,1.9985724116458168,0.013499543391237956,0.0029003621380142997,8
qsd,96,1.0,3,2.995183179106855,0.0074093929360413415,0.0009737229311665385,8
qsd,96,1.0,4,3.9885866293985472,0.0049229467032779455,0.001269379908551088,8
qsd,96,1.0,5,4.977719001224279,0.0036074492268280884,0.0004705812727528498,8
qsd,96,1.0,6,5.961521106865234,0.002620716656999043,0.0007176880641107722,8
qsd,96,1.0,8,7.908927435722953,0.0016798314204593255,0.0005296870133392518,8
qsd,96,1.0,9,8.870446327465567,0.0012586784529690313,0.00046363958297836785,8
qsd,96,1.0,11,10.763968575556094,0.0006546149799069696,0.0002039293435636157,8
qsd,96,1.0,13,12.61139785769157,0.0005001168988741149,0.00020926770678657736,8
qsd,96,1.0,16,15.27887453682195,0.0002715822579574597,0.00014894061175329336,8
qsd,96,1.0,19,17.799207301880315,0.00018407297044625842,0.00013548254626675956,8
qsd,96,1.0,23,20.8890420338895,9.704515801353034e-05,7.41464524024904e-05,8
qsd,96,1.0,28,24.24309229935679,0.00011630085304075505,0.00011069665266063964,8
qsd,96,1.0,33,26.94952869866781,5.425074992387035e-05,5.4379937631682185e-05,8
qsd,96,1.0,40,29.5165190234935,8.054708305362901e-05,0.00014868922578169388,8
qsd,96,1.0,48,30.557749073643905,5.740001974205757e-05,0.00013614303098355264,8
qsd,96,2.0,1,0.9998215227876079,0.027824106095564276,0.004833375987333627,8
qsd,96,2.0,2,1.9985724116458168,0.008814091846942386,0.0020522717310179905,8
qsd,96,2.0,3,2.995183179106855,0.004480658671855111,0.0018888888005810882,8
qsd,96,2.0,4,3.9885866293985472,0.0028513579445786866,0.00132755393290322,8
qsd,96,2.0,5,4.977719001224279,0.0013918982193823544,0.001039665422726196,8
qsd,96,2.0,6,5.961521106865234,0.0007690534868806442,0.0006472771482481151,8
qsd,96,2.0,8,7.908927435722953,0.00045554514321028626,0.0005286983637231141,8
qsd,96,2.0,9,8.870446327465567,0.0004880326655126273,0.0004674072269568623,8
qsd,96,2.0,11,10.763968575556094,0.0001318674893581814,0.0001564574242346379,8
qsd,96,2.0,13,12.61139785769157,7.36758669782407e-05,0.00010390897543626844,8
qsd,96,2.0,16,15.27887453682195,4.536895579602628e-06,4.3409499972347935e-06,8
qsd,96,2.0,19,17.799207301880315,5.049639616511611e-06,5.76328314356029e-06,8
qsd,96,2.0,23,20.8890420338895,1.4320215357087935e-06,2.7032909582028555e-06,8
qsd,96,2.0,28,24.24309229935679,3.6504718785309475e-07,8.615429394730043e-07,8
qsd,96,2.0,33,26.94952869866781,5.861580808098752e-08,1.4382249117997627e-07,8
qsd,96,2.0,40,29.5165190234935,1.653093759741016e-09,2.005846361676402e-09,8
qsd,96,2.0,48,30.557749073643905,5.311475668128868e-10,1.2031358171557813e-09,8
qsd,96,4.0,1,0.9998215227876079,0.018953692555859297,0.0028856926934430864,8
qsd,96,4.0,2,1.9985724116458168,0.003852467569595201,0.0019122302201537318,8
qsd,96,4.0,3,2.995183179106855,0.0012968009099384968,0.0007481750421653281,8
qsd,96,4.0,4,3.9885866293985472,0.0003495742625490031,0.0003191377561812496,8
qsd,96,4.0,5,4.977719001224279,8.518885075688337e-05,0.0001130409588649216,8
qsd,96,4.0,6,5.961521106865234,7.61393824593931e-05,0.00011643822302215752,8
qsd,96,4.0,8,7.908927435722953,2.603364080115557e-06,4.050842750485436e-06,8
qsd,96,4.0,9,8.870446327465567,1.114704219480595e-06,2.596596580894856e-06,8
qsd,96,4.0,11,10.763968575556094,6.062667173516273e-08,1.268950283468465e-07,8
qsd,96,4.0,13,12.61139785769157,1.4729388920591372e-08,3.138856133997374e-08,8
qsd,96,4.0,16,15.27887453682195,5.831752490273321e-11,1.0827546862018874e-10,8
qsd,96,4.0,19,17.799207301880315,2.7381105198924447e-11,6.064843698219425e-11,8
qsd,96,4.0,23,20.8890420338895,5.5987802657474345e-15,1.0354122446463086e-14,8
qsd,96,4.0,28,24.24309229935679,1.3922527866065996e-16,3.66945939311594e-16,8
qsd,96,4.0,33,26.94952869866781,1.3316143666187325e-19,2.3808337784582687e-19,8
qsd,96,4.0,40,29.5165190234935,1.7014558944666275e-24,3.911307058295136e-24,8
qsd,96,4.0,48,30.557749073643905,3.3444876190907805e-27,9.446687075800236e-27,8
qsd,96,6.0,1,0.9998215227876079,0.011956064170060262,0.0024622352936312037,8
qsd,96,6.0,2,1.9985724116458168,0.0024014384859575525,0.0016068212484060148,8
qsd,96,6.0,3,2.995183179106855,0.0003340382938365739,0.00029627079838913297,8
qsd,96,6.0,4,3.9885866293985472,4.86681226184018e-05,7.690817231746862e-05,8
qsd,96,6.0,5,4.977719001224279,2.129329447985659e-05,3.277979551121364e-05,8
qsd,96,6.0,6,5.961521106865234,5.117481986242995e-06,8.762586764855213e-06,8
qsd,96,6.0,8,7.908927435722953,1.6678232029397883e-08,1.7811455708103026e-08,8
qsd,96,6.0,9,8.870446327465567,6.142886637855788e-09,6.314478620168028e-09,8
qsd,96,6.0,11,10.763968575556094,4.033562046739012e-11,4.916494441807695e-11,8
qsd,96,6.0,13,12.61139785769157,6.172324324222307e-13,8.424750753058681e-13,8
qsd,96,6.0,16,15.27887453682195,1.294108905581353e-13,3.642742317570314e-13,8
qsd,96,6.0,19,17.799207301880315,1.8844079933524547e-16,5.309268694569939e-16,8
qsd,96,6.0,23,20.8890420338895,1.7989108480846506e-19,5.010637476114354e-19,8
qsd,96,6.0,28,24.24309229935679,5.015588701986131e-25,1.411435572034309e-24,8
qsd,96,6.0,33,26.94952869866781,6.767666928834986e-30,1.820037364681091e-29,8
qsd,96,6.0,40,29.5165190234935,8.084350187584702e-33,6.492800678608471e-33,8
qsd,96,6.0,48,30.557749073643905,2.0027577837317085e-32,6.552321088851233e-33,8
