protocol,length,gamma,subsystem,chord_coordinate,mean_entropy,std_entropy,trajectories,t_final
qsd,64,1.0,20,0.8314696123025452,2.7592468340107272,0.8403293813049993,8,20.0
qsd,64,1.0,23,0.9039892931234433,2.767657410708225,0.767125401278973,8,20.0
qsd,64,1.0,27,0.970031253194544,3.0811449121368604,0.9108263104090432,8,20.0
qsd,64,1.0,32,1.0,3.0202149378029564,0.6925647460608018,8,20.0
qsd,64,2.0,2,0.0980171403295606,0.6689445294234522,0.3294422652480698,8,20.0
qsd,64,2.0,3,0.14673047445536175,0.9703019035344432,0.35807132578340956,8,20.0
qsd,64,2.0,4,0.19509032201612825,0.7529072162950213,0.22975441619173095,8,20.0
qsd,64,2.0,5,0.24298017990326387,0.6852807082747641,0.19341925660208098,8,20.0
qsd,64,2.0,6,0.29028467725446233,0.930718349560673,0.41631214237916114,8,20.0
qsd,64,2.0,7,0.33688985339222005,0.8455633066821808,0.3281282751650302,8,20.0
qsd,64,2.0,9,0.4275550934302821,0.9669203472436048,0.3922516596933964,8,20.0
qsd,64,2.0,10,0.47139673682599764,0.9866355957174311,0.4858615828808752,8,20.0
qsd,64,2.0,12,0.5555702330196022,0.9680213981845907,0.3454106114603671,8,20.0
qsd,64,2.0,14,0.6343932841636455,0.8714119031218851,0.5557259455410366,8,20.0
qsd,64,2.0,17,0.7409511253549591,1.0141375573947369,0.3731789086690989,8,20.0
qsd,64,2.0,20,0.8314696123025452,0.7641788210787541,0.2985550095158367,8,20.0
qsd,64,2.0,23,0.9039892931234433,0.810177416148754,0.4273691809075675,8,20.0
qsd,64,2.0,27,0.970031253194544,0.6963546398793712,0.3645414696228432,8,20.0
qsd,64,2.0,32,1.0,0.9859621768618603,0.4264465131197317,8,20.0
qsd,64,4.0,2,0.0980171403295606,0.3276113199462715,0.40290176506223147,8,20.0
qsd,64,4.0,3,0.14673047445536175,0.4272924156758863,0.6261716161823649,8,20.0
qsd,64,4.0,4,0.19509032201612825,0.6218990870135512,0.5490915678716136,8,20.0
qsd,64,4.0,5,0.24298017990326387,0.5359636522532607,0.41830224488629625,8,20.0
qsd,64,4.0,6,0.29028467725446233,0.3927907064427076,0.2833825481004037,8,20.0
qsd,64,4.0,7,0.33688985339222005,0.5069582997890976,0.39888384298785545,8,20.0
qsd,64,4.0,9,0.4275550934302821,0.31450056312441654,0.3636646151623411,8,20.0
qsd,64,4.0,10,0.47139673682599764,0.41072464030555994,0.4693633879499111,8,20.0
qsd,64,4.0,12,0.5555702330196022,0.28487476308507653,0.34369098450232943,8,20.0
qsd,64,4.0,14,0.6343932841636455,0.49768232859163725,0.4467279622151437,8,20.0
qsd,64,4.0,17,0.7409511253549591,0.7625162769012073,0.6351473249654919,8,20.0
qsd,64,4.0,20,0.8314696123025452,0.4923080960762016,0.45426925901877574,8,20.0
qsd,64,4.0,23,0.9039892931234433,0.2961841118072089,0.31695909408892203,8,20.0
qsd,64,4.0,27,0.970031253194544,0.3156072600906138,0.4152659403486951,8,20.0
qsd,64,4.0,32,1.0,0.4939138068305957,0.3238966869892074,8,20.0
qsd,64,6.0,2,0.0980171403295606,0.25938431068488044,0.38912875282731707,8,20.0
qsd,64,6.0,3,0.14673047445536175,0.2823738381042644,0.4071760858728833,8,20.0
qsd,64,6.0,4,0.19509032201612825,0.15900690439242188,0.16205168521259608,8,20.0
qsd,64,6.0,5,0.24298017990326387,0.2834784248325282,0.30520930500508947,8,20.0
qsd,64,6.0,6,0.29028467725446233,0.1577570568212539,0.16047585838185366,8,20.0
qsd,64,6.0,7,0.33688985339222005,0.18689573558406358,0.11861900433681,8,20.0
qsd,64,6.0,9,0.4275550934302821,0.2478874050758495,0.337162628046912,8,20.0
qsd,64,6.0,10,0.47139673682599764,0.30305617912469157,0.38989568701895855,8,20.0
qsd,64,6.0,12,0.5555702330196022,0.1823871377593373,0.1325848629809466,8,20.0
qsd,64,6.0,14,0.6343932841636455,0.2692376197492241,0.29269156214874725,8,20.0
qsd,64,6.0,17,0.7409511253549591,0.1874585733711486,0.15766331205156572,8,20.0
qsd,64,6.0,20,0.8314696123025452,0.16365951743217388,0.19149756895243328,8,20.0
qsd,64,6.0,23,0.9039892931234433,0.27688005856145914,0.31332852398838357,8,20.0
qsd,64,6.0,27,0.970031253194544,0.17224321116440125,0.13943720165645546,8,20.0
qsd,64,6.0,32,1.0,0.1969900846648317,0.13181412715310098,8,20.0
qsd,96,0.0,2,0.06540312923014306,1.9066330195237842,0.0,1,60.0
qsd,96,0.0,3,0.0980171403295606,2.834116254760549,0.0,1,60.0
qsd,96,0.0,4,0.13052619222005157,3.7598079371249082,0.0,1,60.0
qsd,96,0.0,5,0.16289547339458874,4.684067160017342,0.0,1,60.0
qsd,96,0.0,6,0.19509032201612825,5.606824957968701,0.0,1,60.0
qsd,96,0.0,7,0.2270762630343732,6.5220027664137685,0.0,1,60.0
qsd,96,0.0,9,0.29028467725446233,8.345426711577,0.0,1,60.0
qsd,96,0.0,11,0.3522500479212335,10.128828017445498,0.0,1,60.0
qsd,96,0.0,13,0.4127070298043947,11.884685304241744,0.0,1,60.0
qsd,96,0.0,16,0.49999999999999994,14.213834188018184,0.0,1,60.0
qsd,96,0.0,19,0.5824776968678022,16.408771063159502,0.0,1,60.0
qsd,96,0.0,23,0.6835923020228712,19.215433129530737,0.0,1,60.0
qsd,96,0.0,27,0.773010453362737,21.66067109235582,0.0,1,60.0
qsd,96,0.0,33,0.881921264348355,24.680569726630868,0.0,1,60.0
qsd,96,0.0,40,0.9659258262890683,27.152768792041492,0.0,1,60.0
qsd,96,0.0,48,1.0,28.284731356416792,0.0,1,60.0
qsd,96,0.05,2,0.06540312923014306,1.8258689015499676,0.11493710147425533,8,120.0
qsd,96,0.05,3,0.0980171403295606,2.6584177136883973,0.16820443390636786,8,120.0
qsd,96,0.05,4,0.13052619222005157,3.4716084410853654,0.17714972955788644,8,120.0
qsd,96,0.05,5,0.16289547339458874,4.211322701969194,0.2757533449598549,8,120.0
qsd,96,0.05,6,0.19509032201612825,4.963774459094065,0.2651376429487957,8,120.0
qsd,96,0.05,7,0.2270762630343732,5.7365339494041425,0.26525511996204265,8,120.0
qsd,96,0.05,9,0.29028467725446233,7.178728629370076,0.3835869793143973,8,120.0
qsd,96,0.05,11,0.3522500479212335,8.503044791300027,0.39658594520869894,8,120.0
qsd,96,0.05,13,0.4127070298043947,9.736486181276941,0.38655347794724204,8,120.0
qsd,96,0.05,16,0.49999999999999994,11.261177860108258,0.3107129229063318,8,120.0
qsd,96,0.05,19,0.5824776968678022,12.746139791453258,0.36024014094067813,8,120.0
qsd,96,0.05,23,0.6835923020228712,14.524582766264428,0.46862559300380235,8,120.0
qsd,96,0.05,27,0.773010453362737,16.05925455596067,0.5671727940054835,8,120.0
qsd,96,0.05,33,0.881921264348355,17.991978036115512,0.5478299457061772,8,120.0
qsd,96,0.05,40,0.9659258262890683,19.36471921541823,0.6884326890226217,8,120.0
qsd,96,0.05,48,1.0,19.753949300445328,0.48037751386800953,8,120.0
qsd,96,0.1,2,0.06540312923014306,1.7273056065498549,0.1805955793097936,8,60.0
qsd,96,0.1,3,0.0980171403295606,2.4778100047084206,0.22849913942759512,8,60.0
qsd,96,0.1,4,0.13052619222005157,3.282706129502598,0.27508279495142735,8,60.0
qsd,96,0.1,5,0.16289547339458874,3.9961207772097103,0.31762300598960735,8,60.0
qsd,96,0.1,6,0.19509032201612825,4.6259365894889415,0.3965312922581228,8,60.0
qsd,96,0.1,7,0.2270762630343732,5.2595901238583185,0.44012952975117925,8,60.0
qsd,96,0.1,9,0.29028467725446233,6.5364355053911645,0.46061224527319833,8,60.0
qsd,96,0.1,11,0.3522500479212335,7.660458090840142,0.5243015979771901,8,60.0
qsd,96,0.1,13,0.4127070298043947,8.643755621582812,0.5900439032944729,8,60.0
qsd,96,0.1,16,0.49999999999999994,10.11985498782101,0.6202810380255784,8,60.0
qsd,96,0.1,19,0.5824776968678022,11.335871904165394,0.6468848310639618,8,60.0
qsd,96,0.1,23,0.6835923020228712,12.544776209677188,0.4578275606462971,8,60.0
qsd,96,0.1,27,0.773010453362737,13.705374730100331,0.5849944067782252,8,60.0
qsd,96,0.1,33,0.881921264348355,14.997458084277914,0.5397907599249933,8,60.0
qsd,96,0.1,40,0.9659258262890683,15.977149121206914,0.9076536596133548,8,60.0
qsd,96,0.1,48,1.0,16.24373368925896,0.8213589615695295,8,60.0
qsd,96,0.15,2,0.06540312923014306,1.696143442029957,0.21759703918469253,8,40.0
qsd,96,0.15,3,0.0980171403295606,2.4485763705143717,0.3091397753776349,8,40.0
qsd,96,0.15,4,0.13052619222005157,3.2458840273362672,0.3415644588642144,8,40.0
qsd,96,0.15,5,0.16289547339458874,3.796423065000957,0.3234748213979131,8,40.0
qsd,96,0.15,6,0.19509032201612825,4.5004682126516755,0.29051398783982196,8,40.0
qsd,96,0.15,7,0.2270762630343732,4.898182143107359,0.39250034399009476,8,40.0
qsd,96,0.15,9,0.29028467725446233,6.014208538849547,0.4640552205946367,8,40.0
qsd,96,0.15,11,0.3522500479212335,7.004389961924361,0.6259460940112935,8,40.0
qsd,96,0.15,13,0.4127070298043947,7.900637849743808,0.6880798769904831,8,40.0
qsd,96,0.15,16,0.49999999999999994,8.910947787004655,0.6526026918358705,8,40.0
qsd,96,0.15,19,0.5824776968678022,9.716407156156274,0.6884131986603815,8,40.0
qsd,96,0.15,23,0.6835923020228712,10.849306483598266,0.7684202486102483,8,40.0
qsd,96,0.15,27,0.773010453362737,11.578831663719324,0.553990757331021,8,40.0
qsd,96,0.15,33,0.881921264348355,12.5989328834437,0.7271025412226031,8,40.0
qsd,96,0.15,40,0.9659258262890683,13.358549942983252,0.7993617395158938,8,40.0
qsd,96,0.15,48,1.0,13.438575179544463,0.3281506944747575,8,40.0
qsd,96,0.2,2,0.06540312923014306,1.6676094447431986,0.2071189496940325,8,30.0
qsd,96,0.2,3,0.0980171403295606,2.37341269380908,0.21252198890176102,8,30.0
qsd,96,0.2,4,0.13052619222005157,3.0286407467618783,0.1810294341191387,8,30.0
qsd,96,0.2,5,0.16289547339458874,3.5902110772171354,0.13093993310012353,8,30.0
qsd,96,0.2,6,0.19509032201612825,4.155189305096527,0.36004840293487517,8,30.0
qsd,96,0.2,7,0.2270762630343732,4.62749957013091,0.39124239480242673,8,30.0
qsd,96,0.2,9,0.29028467725446233,5.611900843430661,0.572083453037092,8,30.0
qsd,96,0.2,11,0.3522500479212335,6.425201967420348,0.6249313291369404,8,30.0
qsd,96,0.2,13,0.4127070298043947,7.026128588063262,0.33600006875302824,8,30.0
qsd,96,0.2,16,0.49999999999999994,7.723864708443587,0.6369271490103194,8,30.0
qsd,96,0.2,19,0.5824776968678022,8.497280712876163,0.5103875644188133,8,30.0
qsd,96,0.2,23,0.6835923020228712,9.278936810982394,0.4680017895167396,8,30.0
qsd,96,0.2,27,0.773010453362737,10.184998234400458,0.44541503842606767,8,30.0
qsd,96,0.2,33,0.881921264348355,11.012333548118624,0.47163723280548014,8,30.0
qsd,96,0.2,40,0.9659258262890683,11.689270691662852,0.5758091558733328,8,30.0
qsd,96,0.2,48,1.0,11.790505524676053,0.8404368982798235,8,30.0
qsd,96,0.25,2,0.06540312923014306,1.6996777399049958,0.21516586179106423,8,24.0
qsd,96,0.25,3,0.0980171403295606,2.378429549493227,0.34594841979835583,8,24.0
qsd,96,0.25,4,0.13052619222005157,2.933388698305967,0.5371132117478247,8,24.0
qsd,96,0.25,5,0.16289547339458874,3.483132751593209,0.4513667665079221,8,24.0
qsd,96,0.25,6,0.19509032201612825,4.0633617467934044,0.4917754884994844,8,24.0
qsd,96,0.25,7,0.2270762630343732,4.68056115612575,0.613067648806979,8,24.0
qsd,96,0.25,9,0.29028467725446233,5.340266672243878,0.6622101585848194,8,24.0
qsd,96,0.25,11,0.3522500479212335,6.047245804613471,0.8826754970378172,8,24.0
qsd,96,0.25,13,0.4127070298043947,6.697390811588585,1.0379781748080024,8,24.0
qsd,96,0.25,16,0.49999999999999994,7.319052254852842,0.865415619387907,8,24.0
qsd,96,0.25,19,0.5824776968678022,8.020299603231337,0.7454872233283744,8,24.0
qsd,96,0.25,23,0.6835923020228712,8.617744265689556,0.8865748518544734,8,24.0
qsd,96,0.25,27,0.773010453362737,9.180013924321196,1.0328212260322878,8,24.0
qsd,96,0.25,33,0.881921264348355,9.726643074015133,0.7912599720043455,8,24.0
qsd,96,0.25,40,0.9659258262890683,10.3813222278011,0.8395995183574022,8,24.0
qsd,96,0.25,48,1.0,10.428387520755585,0.661252631601142,8,24.0
qsd,96,0.3,2,0.06540312923014306,1.5415053454300915,0.3221617257864805,8,20.0
qsd,96,0.3,3,0.0980171403295606,2.18375177007111,0.37307368230797455,8,20.0
qsd,96,0.3,4,0.13052619222005157,2.742678097726528,0.41480318182867787,8,20.0
qsd,96,0.3,5,0.16289547339458874,3.3303827055340833,0.46350916178759755,8,20.0
qsd,96,0.3,6,0.19509032201612825,3.7706741103028967,0.5889755618458573,8,20.0
qsd,96,0.3,7,0.2270762630343732,4.010506069617741,0.6903831752316281,8,20.0
qsd,96,0.3,9,0.29028467725446233,4.709291396612736,0.547728011249651,8,20.0
qsd,96,0.3,11,0.3522500479212335,5.414222385070353,0.7166465881369186,8,20.0
qsd,96,0.3,13,0.4127070298043947,5.927057665538634,0.7852770180596642,8,20.0
qsd,96,0.3,16,0.49999999999999994,6.448613156949745,1.0586109372263055,8,20.0
qsd,96,0.3,19,0.5824776968678022,6.8397297821943885,0.9616813397963664,8,20.0
qsd,96,0.3,23,0.6835923020228712,7.523104763012989,0.8246384576109513,8,20.0
qsd,96,0.3,27,0.773010453362737,8.09310213045561,0.3805077166226901,8,20.0
qsd,96,0.3,33,0.881921264348355,8.564762238518274,0.6176002253649538,8,20.0
qsd,96,0.3,40,0.9659258262890683,8.833070504497613,0.46496729209653187,8,20.0
qsd,96,0.3,48,1.0,9.003047301784004,0.5223266625704964,8,20.0
qsd,96,0.35,2,0.06540312923014306,1.668980953642606,0.12219421388744728,8,20.0
qsd,96,0.35,3,0.0980171403295606,2.2733203267074638,0.20093817783684514,8,20.0
qsd,96,0.35,4,0.13052619222005157,2.70952326365813,0.25134746413138326,8,20.0
qsd,96,0.35,5,0.16289547339458874,3.1160373631134193,0.5554346072232932,8,20.0
qsd,96,0.35,6,0.19509032201612825,3.5917933486490314,0.6708305844680555,8,20.0
qsd,96,0.35,7,0.2270762630343732,4.001141095985224,0.7507464456992778,8,20.0
qsd,96,0.35,9,0.29028467725446233,4.675543705056817,0.7730203682045425,8,20.0
qsd,96,0.35,11,0.3522500479212335,5.252563455761628,0.7031916616370647,8,20.0
qsd,96,0.35,13,0.4127070298043947,5.812115864994908,0.5657148710352092,8,20.0
qsd,96,0.35,16,0.49999999999999994,6.445039651452319,0.7085129352081238,8,20.0
qsd,96,0.35,19,0.5824776968678022,6.855873443800759,0.9176108450488756,8,20.0
qsd,96,0.35,23,0.6835923020228712,7.578783805935536,0.8581363588391226,8,20.0
qsd,96,0.35,27,0.773010453362737,7.878676511670364,1.0168389902487651,8,20.0
qsd,96,0.35,33,0.881921264348355,8.115309031562845,0.73211859374506,8,20.0
qsd,96,0.35,40,0.9659258262890683,8.262249679483045,1.094152862220296,8,20.0
qsd,96,0.35,48,1.0,8.836342587944205,0.8852553637175566,8,20.0
qsd,96,0.4,2,0.06540312923014306,1.537709589109355,0.34787497570398873,8,20.0
qsd,96,0.4,3,0.0980171403295606,2.048925644381777,0.4754288255844522,8,20.0
qsd,96,0.4,4,0.13052619222005157,2.516012872374721,0.49169468012365564,8,20.0
qsd,96,0.4,5,0.16289547339458874,2.8892263775925704,0.39251889262512485,8,20.0
qsd,96,0.4,6,0.19509032201612825,3.3053821922404634,0.4253424570246048,8,20.0
qsd,96,0.4,7,0.2270762630343732,3.6548294876412912,0.29579398423727965,8,20.0
qsd,96,0.4,9,0.29028467725446233,4.203483173092435,0.4430557409766471,8,20.0
qsd,96,0.4,11,0.3522500479212335,4.684595217226718,0.6325260562623578,8,20.0
qsd,96,0.4,13,0.4127070298043947,5.174147858639395,0.6151269075951646,8,20.0
qsd,96,0.4,16,0.49999999999999994,5.712279066512747,0.6433758126629983,8,20.0
qsd,96,0.4,19,0.5824776968678022,6.159019216933053,0.8471447923793903,8,20.0
qsd,96,0.4,23,0.6835923020228712,6.706896770109764,0.844332213339237,8,20.0
qsd,96,0.4,27,0.773010453362737,7.049286348803722,0.807290749072674,8,20.0
qsd,96,0.4,33,0.881921264348355,7.2063685831863475,0.8321958555572913,8,20.0
qsd,96,0.4,40,0.9659258262890683,7.345987158284066,0.7221061791838633,8,20.0
qsd,96,0.4,48,1.0,7.343691964975085,0.9670132192247334,8,20.0
qsd,96,0.5,2,0.06540312923014306,1.3725547515837473,0.4338563858974392,8,20.0
qsd,96,0.5,3,0.0980171403295606,1.9261800494386552,0.41465172313368537,8,20.0
qsd,96,0.5,4,0.13052619222005157,2.42144061811079,0.3094580064292008,8,20.0
qsd,96,0.5,5,0.16289547339458874,2.657852511338128,0.4105666618639899,8,20.0
qsd,96,0.5,6,0.19509032201612825,2.817470661390805,0.46247313059637607,8,20.0
qsd,96,0.5,7,0.2270762630343732,2.9771933922646334,0.607606496740292,8,20.0
qsd,96,0.5,9,0.29028467725446233,3.5963015946754577,0.7620349516308136,8,20.0
qsd,96,0.5,11,0.3522500479212335,3.7457582351409062,0.669539490450495,8,20.0
qsd,96,0.5,13,0.4127070298043947,4.020587979686811,0.640879042833363,8,20.0
qsd,96,0.5,16,0.49999999999999994,4.457085828367356,0.7516577528753907,8,20.0
qsd,96,0.5,19,0.5824776968678022,4.787932589137514,0.7606426154205732,8,20.0
qsd,96,0.5,23,0.6835923020228712,4.945726905054281,0.6119165605977951,8,20.0
qsd,96,0.5,27,0.773010453362737,5.135613798786859,0.7320779930544973,8,20.0
qsd,96,0.5,33,0.881921264348355,5.33156362725699,0.5785310568094096,8,20.0
qsd,96,0.5,40,0.9659258262890683,5.65620518368644,0.6044564374050673,8,20.0
qsd,96,0.5,48,1.0,5.89996748394911,0.6750049360554428,8,20.0
qsd,96,0.6,2,0.06540312923014306,1.3832496912442733,0.33501299954540276,8,20.0
qsd,96,0.6,3,0.0980171403295606,1.9348514392492457,0.577173083577038,8,20.0
qsd,96,0.6,4,0.13052619222005157,2.4149767027440974,0.6324737068653812,8,20.0
qsd,96,0.6,5,0.16289547339458874,2.772332855428215,0.5604523445783433,8,20.0
qsd,96,0.6,6,0.19509032201612825,3.1581711211056662,0.7253760632950077,8,20.0
qsd,96,0.6,7,0.2270762630343732,3.3866767653247685,0.7229446905203599,8,20.0
qsd,96,0.6,9,0.29028467725446233,3.7093417843967416,0.7353969345391719,8,20.0
qsd,96,0.6,11,0.3522500479212335,4.018726946169519,0.7451863981891093,8,20.0
qsd,96,0.6,13,0.4127070298043947,4.066963774306247,0.7337777686283667,8,20.0
qsd,96,0.6,16,0.49999999999999994,4.547759881929963,0.9353628760154317,8,20.0
qsd,96,0.6,19,0.5824776968678022,4.870979414608994,0.9931399248157277,8,20.0
qsd,96,0.6,23,0.6835923020228712,5.071620436209516,1.1178076509968269,8,20.0
qsd,96,0.6,27,0.773010453362737,5.33145463990389,0.8260727662361043,8,20.0
qsd,96,0.6,33,0.881921264348355,5.5195442862828195,0.7586227698039918,8,20.0
qsd,96,0.6,40,0.9659258262890683,5.523265561841035,0.3728694378724841,8,20.0
qsd,96,0.6,48,1.0,5.509948091569437,0.6681730999783512,8,20.0
qsd,96,0.8,2,0.06540312923014306,0.9116343165396157,0.34477021086804394,8,20.0
qsd,96,0.8,3,0.0980171403295606,1.1058225361009233,0.3807830951688137,8,20.0
qsd,96,0.8,4,0.13052619222005157,1.2922633130143626,0.4824812897259246,8,20.0
qsd,96,0.8,5,0.16289547339458874,1.5988714544709322,0.45884250426437956,8,20.0
qsd,96,0.8,6,0.19509032201612825,1.8482964740620509,0.5896771584642974,8,20.0
qsd,96,0.8,7,0.2270762630343732,1.9831552334813014,0.5869747117783131,8,20.0
qsd,96,0.8,9,0.29028467725446233,2.4491691347583786,0.8354479497263219,8,20.0
qsd,96,0.8,11,0.3522500479212335,2.5886110158462876,0.930303648445578,8,20.0
qsd,96,0.8,13,0.4127070298043947,2.7817837776195633,0.7836762639019705,8,20.0
qsd,96,0.8,16,0.49999999999999994,2.9219777994314726,0.6435269090934047,8,20.0
qsd,96,0.8,19,0.5824776968678022,2.6841333807011343,0.8699575960311584,8,20.0
qsd,96,0.8,23,0.6835923020228712,2.7849898659057404,0.9419336353289963,8,20.0
qsd,96,0.8,27,0.773010453362737,3.0785750567201084,0.6391018527363103,8,20.0
qsd,96,0.8,33,0.881921264348355,3.0043866270703075,0.5084345347111872,8,20.0
qsd,96,0.8,40,0.9659258262890683,3.183417735337283,0.4281865040802463,8,20.0
qsd,96,0.8,48,1.0,3.643134373145153,0.6713168574606758,8,20.0
qsd,96,1.0,2,0.06540312923014306,0.9702101971239315,0.4294456335569681,8,20.0
qsd,96,1.0,3,0.0980171403295606,1.2340395294903286,0.5962891412167113,8,20.0
qsd,96,1.0,4,0.13052619222005157,1.5453051197398988,0.49996025372415603,8,20.0
qsd,96,1.0,5,0.16289547339458874,1.744945107950297,0.5928540560181177,8,20.0
qsd,96,1.0,6,0.19509032201612825,1.8149581902443588,0.6279147172439771,8,20.0
qsd,96,1.0,7,0.2270762630343732,1.8497938335146853,0.6415043653890172,8,20.0
qsd,96,1.0,9,0.29028467725446233,1.9410832675019303,0.47531460540546977,8,20.0
qsd,96,1.0,11,0.3522500479212335,2.120694855016493,0.4903564672816524,8,20.0
qsd,96,1.0,13,0.4127070298043947,2.2031116635723262,0.7397404272156487,8,20.0
qsd,96,1.0,16,0.49999999999999994,2.170722936210935,0.6700561795776819,8,20.0
qsd,96,1.0,19,0.5824776968678022,2.336837824614033,0.7417782674104257,8,20.0
qsd,96,1.0,23,0.6835923020228712,2.6045847514115255,1.105061500431078,8,20.0
qsd,96,1.0,27,0.773010453362737,2.660885629568023,0.9386592317206864,8,20.0
qsd,96,1.0,33,0.881921264348355,2.7017450931249103,0.9477879919825486,8,20.0
qsd,96,1.0,40,0.9659258262890683,2.5397549290779446,0.889850860314548,8,20.0
qsd,96,1.0,48,1.0,2.604924679910285,0.6892867415415083,8,20.0
qsd,96,2.0,2,0.06540312923014306,0.6776031131330648,0.4352113264065576,8,20.0
qsd,96,2.0,3,0.0980171403295606,0.7124407001201222,0.5456061767104748,8,20.0
qsd,96,2.0,4,0.13052619222005157,0.7540969276320677,0.4979364221334088,8,20.0
qsd,96,2.0,5,0.16289547339458874,0.8893843731558609,0.41954818039742575,8,20.0
qsd,96,2.0,6,0.19509032201612825,0.9691693567244666,0.4232261141286169,8,20.0
qsd,96,2.0,7,0.2270762630343732,0.9015221291799036,0.4550544854349709,8,20.0
qsd,96,2.0,9,0.29028467725446233,0.8491991578596021,0.4714941355454862,8,20.0
qsd,96,2.0,11,0.3522500479212335,1.0184591507974552,0.7411150244263716,8,20.0
qsd,96,2.0,13,0.4127070298043947,1.1940885290779601,0.6463668584741721,8,20.0
qsd,96,2.0,16,0.49999999999999994,0.972904770024517,0.5784077487678995,8,20.0
qsd,96,2.0,19,0.5824776968678022,0.912774880821326,0.5855137743170862,8,20.0
qsd,96,2.0,23,0.6835923020228712,1.0355930565581186,0.3787532321966532,8,20.0
qsd,96,2.0,27,0.773010453362737,0.9179835037022185,0.5248638658341009,8,20.0
qsd,96,2.0,33,0.881921264348355,1.097943045735506,0.5366904597243028,8,20.0
qsd,96,2.0,40,0.9659258262890683,0.910633735812406,0.5164873187635846,8,20.0
qsd,96,2.0,48,1.0,0.6924323457977506,0.5126941337094312,8,20.0
qsd,96,4.0,2,0.06540312923014306,0.0832914924087428,0.08072907078092303,8,20.0
qsd,96,4.0,3,0.0980171403295606,0.14424842827261447,0.13975297794975786,8,20.0
qsd,96,4.0,4,0.13052619222005157,0.10220454724385769,0.07443697285933987,8,20.0
qsd,96,4.0,5,0.16289547339458874,0.10089299548345883,0.090534431590857,8,20.0
qsd,96,4.0,6,0.19509032201612825,0.15893195855383216,0.11289902455534487,8,20.0
qsd,96,4.0,7,0.2270762630343732,0.06554511956729255,0.047095448675713,8,20.0
qsd,96,4.0,9,0.29028467725446233,0.1939212495610937,0.2289065750921278,8,20.0
qsd,96,4.0,11,0.3522500479212335,0.16368992006923175,0.16216149556692244,8,20.0
qsd,96,4.0,13,0.4127070298043947,0.2458970828999144,0.26445114466319025,8,20.0
qsd,96,4.0,16,0.49999999999999994,0.20706830695173867,0.21442151238140886,8,20.0
qsd,96,4.0,19,0.5824776968678022,0.09003447630446747,0.09821435872277985,8,20.0
qsd,96,4.0,23,0.6835923020228712,0.47658918009396223,0.39349708162010677,8,20.0
qsd,96,4.0,27,0.773010453362737,0.23410323220724746,0.2873517841719603,8,20.0
qsd,96,4.0,33,0.881921264348355,0.3931101202294025,0.4067190782510305,8,20.0
qsd,96,4.0,40,0.9659258262890683,0.2361014880928044,0.2524958336389009,8,20.0
qsd,96,4.0,48,1.0,0.19694348593602837,0.3328289360529968,8,20.0
qsd,96,6.0,2,0.06540312923014306,0.19028983879500586,0.3342086780576308,8,20.0
qsd,96,6.0,3,0.0980171403295606,0.23480517059290013,0.33707861482580287,8,20.0
qsd,96,6.0,4,0.13052619222005157,0.26773229564236034,0.32449881688642795,8,20.0
qsd,96,6.0,5,0.16289547339458874,0.3800492206797202,0.39938782693798036,8,20.0
qsd,96,6.0,6,0.19509032201612825,0.26110655910039443,0.35609548930296686,8,20.0
qsd,96,6.0,7,0.2270762630343732,0.1996766698406711,0.3371785780745259,8,20.0
qsd,96,6.0,9,0.29028467725446233,0.22809350420058785,0.3358672741739931,8,20.0
qsd,96,6.0,11,0.3522500479212335,0.2131086421118831,0.3259051587872916,8,20.0
qsd,96,6.0,13,0.4127070298043947,0.29494228336498146,0.3224896442297638,8,20.0
qsd,96,6.0,16,0.49999999999999994,0.2036310168095273,0.33020276392487263,8,20.0
qsd,96,6.0,19,0.5824776968678022,0.22211002141654856,0.31845659584305713,8,20.0
qsd,96,6.0,23,0.6835923020228712,0.2096938310784213,0.34738342845259557,8,20.0
qsd,96,6.0,27,0.773010453362737,0.36755907219789424,0.581806090487499,8,20.0
qsd,96,6.0,33,0.881921264348355,0.34973221064667365,0.5798314200789021,8,20.0
qsd,96,6.0,40,0.9659258262890683,0.36340416947228693,0.4195864579175244,8,20.0
qsd,96,6.0,48,1.0,0.2821380854817376,0.3421575455224177,8,20.0
qsdc,96,0.05,2,0.06540312923014306,1.8579639841319802,0.06423923116903503,8,120.0
qsdc,96,0.05,3,0.0980171403295606,2.6970114334602098,0.09912326483109107,8,120.0
qsdc,96,0.05,4,0.13052619222005157,3.586619238064873,0.09250289266892889,8,120.0
qsdc,96,0.05,5,0.16289547339458874,4.434885376800746,0.12554666681817325,8,120.0
qsdc,96,0.05,6,0.19509032201612825,5.228434244419537,0.2084525410940069,8,120.0
qsdc,96,0.05,7,0.2270762630343732,5.98303104331417,0.2886442396273974,8,120.0
qsdc,96,0.05,9,0.29028467725446233,7.37601188880551,0.21403660878987374,8,120.0
qsdc,96,0.05,11,0.3522500479212335,8.836446844867798,0.23514915682471227,8,120.0
qsdc,96,0.05,13,0.4127070298043947,10.124146313629339,0.27418722271226487,8,120.0
qsdc,96,0.05,16,0.49999999999999994,11.74700083078201,0.30600358091838037,8,120.0
qsdc,96,0.05,19,0.5824776968678022,13.25435825139089,0.4516267148184604,8,120.0
qsdc,96,0.05,23,0.6835923020228712,15.04478426880545,0.6540517047941988,8,120.0
qsdc,96,0.05,27,0.773010453362737,16.52390628580713,0.534863140351131,8,120.0
