qubit_cavity_detuning_over_g,probe_detuning_over_g,normalized_power
-0.27272727272727293,0.8166666666666664,9.905200186462709e-05
-0.27272727272727293,0.8333333333333335,0.00011447572103770078
-0.27272727272727293,0.8500000000000001,0.00013284827558819942
-0.27272727272727293,0.8666666666666667,0.00015492470783241518
-0.27272727272727293,0.8833333333333333,0.00018171347705792082
-0.27272727272727293,0.8999999999999999,0.00021458469877651265
-0.27272727272727293,0.9166666666666665,0.00025543609195798035
-0.27272727272727293,0.9333333333333331,0.00030695453202041195
-0.27272727272727293,0.9500000000000002,0.0003730415115691911
-0.27272727272727293,0.9666666666666668,0.0004595308904005237
-0.27272727272727293,0.9833333333333334,0.0005754522924144588
-0.27272727272727293,1.0,0.0007353696014549284
-0.27272727272727293,1.0166666666666666,0.0009639792000896387
-0.27272727272727293,1.0333333333333332,0.0013058483355153068
-0.27272727272727293,1.0499999999999998,0.0018480622619036434
-0.27272727272727293,1.0666666666666664,0.0027797297145126442
-0.27272727272727293,1.0833333333333335,0.004576787352738843
-0.27272727272727293,1.1,0.008736420130147226
-0.27272727272727293,1.1166666666666667,0.022192492784472446
-0.27272727272727293,1.1333333333333333,0.12587920752587697
-0.27272727272727293,1.15,1.0
-0.27272727272727293,1.1666666666666665,0.044816397699595285
-0.27272727272727293,1.1833333333333331,0.01425570659157296
-0.27272727272727293,1.2000000000000002,0.006996704259579754
-0.27272727272727293,1.2166666666666668,0.00418045369116703
-0.27272727272727293,1.2333333333333334,0.00279571411568737
-0.27272727272727293,1.25,0.0020113653258386813
-0.27272727272727293,1.2666666666666666,0.001523070428667323
-0.27272727272727293,1.2833333333333332,0.001197790600079767
-0.27272727272727293,1.2999999999999998,0.0009697791297639883
-0.27272727272727293,1.3166666666666664,0.0008034698697934775
-0.27272727272727293,1.3333333333333335,0.0006782363033886546
-0.27272727272727293,1.35,0.0005814357377294653
-0.27272727272727293,1.3666666666666667,0.0005049617819682965
-0.27272727272727293,1.3833333333333333,0.0004434183075963174
-0.27272727272727293,1.4,0.00039309786050289005
-0.27272727272727293,1.4166666666666665,0.0003513832779551166
-0.27272727272727293,1.4333333333333331,0.00031638321632821776
-0.27272727272727293,1.4499999999999997,0.00028670253839551167
-0.27272727272727293,1.4666666666666668,0.0002612933448352552
-0.27272727272727293,1.4833333333333334,0.0002393557941581409
-0.27272727272727293,1.5,0.00022027053888474678
-0.27272727272727293,1.5166666666666666,0.00020355174713816254
-0.27272727272727293,1.5333333333333332,0.00018881383096526795
-0.27272727272727293,1.5499999999999998,0.0001757474870967683
-0.27272727272727293,1.5666666666666664,0.00016410218115563252
-0.27272727272727293,1.5833333333333335,0.00015367316482813219
-0.27272727272727293,1.6,0.0001442917307003749
-0.27272727272727293,1.6166666666666667,0.00013581781198762768
-0.27272727272727293,1.6333333333333333,0.00012813430245056938
-0.27272727272727293,1.65,0.00012114265323726467
-0.27272727272727293,1.6666666666666665,0.00011475942805648505
-0.27272727272727293,1.6833333333333331,0.0001089135849400537
-0.27272727272727293,1.6999999999999997,0.00010354431414346539
-0.27272727272727293,1.7166666666666668,9.859930550912568e-05
-0.27272727272727293,1.7333333333333334,9.403335023293763e-05
-0.27272727272727293,1.75,8.980720505000673e-05
-0.27272727272727293,1.7666666666666666,8.588666386253052e-05
-0.27272727272727293,1.7833333333333332,8.224179448412527e-05
-0.27272727272727293,1.7999999999999998,7.884630766770998e-05
-0.27272727272727293,1.8166666666666664,7.567703276560173e-05
-0.27272727272727293,1.8333333333333335,7.27134798456154e-05
-0.27272727272727293,1.85,6.993747229180615e-05
-0.27272727272727293,1.8666666666666667,6.733283717022051e-05
-0.27272727272727293,1.8833333333333333,6.488514317128546e-05
-0.27272727272727293,1.9,6.258147792322944e-05
-0.27272727272727293,1.9166666666666665,6.0410258033326374e-05
-0.27272727272727293,1.9333333333333331,5.836106645189416e-05
-0.27272727272727293,1.9499999999999997,5.642451274047124e-05
-0.27272727272727293,1.9666666666666668,5.4592112615657077e-05
-0.27272727272727293,1.9833333333333334,5.285618377596885e-05
-0.27272727272727293,2.0,5.1209755533253335e-05
-0.2454545454545456,-2.0,3.067632476130361e-06
-0.2454545454545456,-1.9833333333333334,3.148097009109135e-06
-0.2454545454545456,-1.9666666666666666,3.231983617152611e-06
-0.2454545454545456,-1.95,3.319496394045728e-06
-0.2454545454545456,-1.9333333333333333,3.410855195083144e-06
-0.2454545454545456,-1.9166666666666667,3.5062971381991576e-06
-0.2454545454545456,-1.9,3.60607827581308e-06
-0.2454545454545456,-1.8833333333333333,3.710475460050708e-06
-0.2454545454545456,-1.8666666666666667,3.819788427454769e-06
-0.2454545454545456,-1.85,3.9343421333450296e-06
-0.2454545454545456,-1.8333333333333333,4.054489370747707e-06
-0.2454545454545456,-1.8166666666666667,4.180613714423985e-06
-0.2454545454545456,-1.8,4.313132837159208e-06
-0.2454545454545456,-1.7833333333333332,4.452502253337256e-06
-0.2454545454545456,-1.7666666666666666,4.5992195541744205e-06
-0.2454545454545456,-1.75,4.753829210140255e-06
-0.2454545454545456,-1.7333333333333334,4.916928029439636e-06
-0.2454545454545456,-1.7166666666666668,5.089171377455757e-06
-0.2454545454545456,-1.7,5.2712802813623605e-06
-0.2454545454545456,-1.6833333333333333,5.464049567461447e-06
-0.2454545454545456,-1.6666666666666667,5.66835720714134e-06
-0.2454545454545456,-1.65,5.885175081879316e-06
-0.2454545454545456,-1.6333333333333333,6.115581419957037e-06
-0.2454545454545456,-1.6166666666666667,6.360775209457172e-06
-0.2454545454545456,-1.6,6.622092956154014e-06
-0.2454545454545456,-1.5833333333333333,6.901028234305477e-06
-0.2454545454545456,-1.5666666666666667,7.19925457724953e-06
-0.2454545454545456,-1.55,7.518652378514625e-06
-0.2454545454545456,-1.5333333333333332,7.861340629959955e-06
-0.2454545454545456,-1.5166666666666666,8.229714520619733e-06
-0.2454545454545456,-1.5,8.626490170852424e-06
-0.2454545454545456,-1.4833333333333334,9.054758097694244e-06
-0.2454545454545456,-1.4666666666666668,9.518047421348443e-06
-0.2454545454545456,-1.45,1.0020403359860546e-05
-0.2454545454545456,-1.4333333333333333,1.0566481260766219e-05
-0.2454545454545456,-1.4166666666666665,1.1161661342172334e-05
-0.2454545454545456,-1.4,1.1812189541161107e-05
-0.2454545454545456,-1.3833333333333333,1.2525351506815975e-05
-0.2454545454545456,-1.3666666666666667,1.3309688987938568e-05
-0.2454545454545456,-1.35,1.4175270880464537e-05
-0.2454545454545456,-1.3333333333333335,1.5134035348934894e-05
-0.2454545454545456,-1.3166666666666667,1.6200225208486253e-05
-0.2454545454545456,-1.3,1.7390946875882397e-05
-0.2454545454545456,-1.2833333333333332,1.8726894768164302e-05
-0.2454545454545456,-1.2666666666666666,2.023329972851023e-05
-0.2454545454545456,-1.25,2.1941184512170254e-05
-0.2454545454545456,-1.2333333333333334,2.388904572511943e-05
-0.2454545454545456,-1.2166666666666668,2.6125136582945093e-05
-0.2454545454545456,-1.2,2.8710609504380426e-05
-0.2454545454545456,-1.1833333333333333,3.1723910506929e-05
-0.2454545454545456,-1.1666666666666665,3.526703081019182e-05
-0.2454545454545456,-1.15,3.9474572056310655e-05
-0.2454545454545456,-1.1333333333333333,4.4527174427379295e-05
-0.2454545454545456,-1.1166666666666667,5.067188865636618e-05
-0.2454545454545456,-1.1,5.825392950223914e-05
-0.2454545454545456,-1.0833333333333335,6.776771832722281e-05
-0.2454545454545456,-1.0666666666666667,7.99418954073749e-05
-0.2454545454545456,-1.05,9.588688026957413e-05
-0.2454545454545456,-1.0333333333333332,0.00011736379125112114
-0.2454545454545456,-1.0166666666666666,0.00014730402311181575
-0.2454545454545456,-1.0,0.00019088746929232678
-0.2454545454545456,-0.9833333333333334,0.00025798973012180386
-0.2454545454545456,-0.9666666666666668,0.0003694200430820047
-0.2454545454545456,-0.95,0.0005755317701117021
-0.2454545454545456,-0.9333333333333333,0.001025992819152578
-0.2454545454545456,-0.9166666666666667,0.002349294127067139
-0.2454545454545456,-0.8999999999999999,0.010171548715086604
-0.2454545454545456,-0.8833333333333333,1.0
-0.2454545454545456,-0.8666666666666667,0.007007282588282443
-0.2454545454545456,-0.8500000000000001,0.0018758195519733402
-0.2454545454545456,-0.8333333333333333,0.0008456165807676168
-0.2454545454545456,-0.8166666666666667,0.00047566709433367996
-0.2454545454545456,-0.8,0.0003026269352700721
-0.2454545454545456,-0.7833333333333334,0.00020825227543299173
-0.2454545454545456,-0.7666666666666666,0.00015131312409070107
-0.2454545454545456,-0.75,0.00011441014441940772
-0.2454545454545456,-0.7333333333333334,8.917888632775048e-05
-0.2454545454545456,-0.7166666666666668,7.119689842661461e-05
-0.2454545454545456,-0.7,5.794949474701071e-05
-0.2454545454545456,-0.6833333333333333,4.7922100991669325e-05
-0.2454545454545456,-0.6666666666666667,4.0158900135833245e-05
-0.2454545454545456,-0.6499999999999999,3.403290821614382e-05
-0.2454545454545456,-0.6333333333333333,2.9119224121173792e-05
-0.2454545454545456,-0.6166666666666667,2.5121770027358868e-05
-0.2454545454545456,-0.6000000000000001,2.1829211403542316e-05
-0.2454545454545456,-0.5833333333333333,1.90875003456878e-05
-0.2454545454545456,-0.5666666666666667,1.678225046837049e-05
-0.2454545454545456,-0.55,1.482711965945626e-05
-0.2454545454545456,-0.5333333333333334,1.3155971314393503e-05
-0.2454545454545456,-0.5166666666666666,1.1717473433025356e-05
-0.2454545454545456,-0.5,1.0471306949119715e-05
-0.2454545454545456,-0.4833333333333334,9.385458357159188e-06
-0.2454545454545456,-0.4666666666666668,8.43425663361528e-06
-0.2454545454545456,-0.44999999999999996,7.5969297628997805e-06
-0.2454545454545456,-0.43333333333333335,6.856529642355711e-06
-0.2454545454545456,-0.41666666666666674,6.1991218693914284e-06
-0.2454545454545456,-0.3999999999999999,5.613168483652199e-06
-0.2454545454545456,-0.3833333333333333,5.089052965639085e-06
-0.2454545454545456,-0.3666666666666667,4.618711286483863e-06
-0.2454545454545456,-0.3500000000000001,4.1953428386734836e-06
-0.2454545454545456,-0.33333333333333326,3.813182117012315e-06
-0.2454545454545456,-0.31666666666666665,3.467317017559407e-06
-0.2454545454545456,-0.30000000000000004,3.1535432119022376e-06
-0.2454545454545456,-0.28333333333333344,2.8682466594674558e-06
-0.2454545454545456,-0.2666666666666666,2.608308230389474e-06
-0.2454545454545456,-0.25,2.371025824557695e-06
-0.2454545454545456,-0.2333333333333334,2.1540504272552247e-06
-0.2454545454545456,-0.21666666666666679,1.9553333356884066e-06
-0.2454545454545456,-0.19999999999999996,1.7730823929180343e-06
-0.2454545454545456,-0.18333333333333335,1.6057255259161331e-06
-0.2454545454545456,-0.16666666666666674,1.4518802386509678e-06
-0.2454545454545456,-0.15000000000000013,1.3103279855071052e-06
-0.2454545454545456,-0.1333333333333333,1.1799925643045613e-06
-0.2454545454545456,-0.1166666666666667,1.0599218360269685e-06
-0.2454545454545456,-0.10000000000000009,9.492722108131293e-07
-0.2454545454545456,-0.08333333333333326,8.472954448671372e-07
-0.2454545454545456,-0.06666666666666665,7.533273768016085e-07
-0.2454545454545456,-0.050000000000000044,6.667782991981951e-07
-0.2454545454545456,-0.03333333333333344,5.871247154168537e-07
-0.2454545454545456,-0.016666666666666607,5.139022756629812e-07
-0.2454545454545456,0.0,4.4669972216624657e-07
-0.2454545454545456,0.016666666666666607,3.851537027049144e-07
-0.2454545454545456,0.033333333333333215,3.2894433593524305e-07
-0.2454545454545456,0.04999999999999982,2.7779143209299486e-07
-0.2454545454545456,0.06666666666666643,2.3145128944781268e-07
-0.2454545454545456,0.08333333333333348,1.8971400107242564e-07
-0.2454545454545456,0.10000000000000009,1.524012185725585e-07
-0.2454545454545456,0.1166666666666667,1.193643298478617e-07
-0.2454545454545456,0.1333333333333333,9.048301708243246e-08
-0.2454545454545456,0.1499999999999999,6.566416930195495e-08
-0.2454545454545456,0.16666666666666652,4.484113124783128e-08
-0.2454545454545456,0.18333333333333313,2.7973277241515868e-08
-0.2454545454545456,0.20000000000000018,1.504590536007629e-08
-0.2454545454545456,0.21666666666666679,6.0704538223775896e-09
-0.2454545454545456,0.2333333333333334,1.0850481989905401e-09
-0.2454545454545456,0.25,1.5539512095823017e-10
-0.2454545454545456,0.2666666666666666,3.3760458036670005e-09
-0.2454545454545456,0.2833333333333332,1.0872061181691096e-08
-0.2454545454545456,0.2999999999999998,2.2801120069213615e-08
-0.2454545454545456,0.31666666666666643,3.935612287568664e-08
-0.2454545454545456,0.3333333333333335,6.076835645065618e-08
-0.2454545454545456,0.3500000000000001,8.731130113794339e-08
-0.2454545454545456,0.3666666666666667,1.1930517975166562e-07
-0.2454545454545456,0.3833333333333333,1.571223707808011e-07
-0.2454545454545456,0.3999999999999999,2.0119383574680532e-07
-0.2454545454545456,0.4166666666666665,2.520167446385324e-07
-0.2454545454545456,0.4333333333333331,3.1016352548101624e-07
-0.2454545454545456,0.4500000000000002,3.7629261663056383e-07
-0.2454545454545456,0.4666666666666668,4.511612662938202e-07
-0.2454545454545456,0.4833333333333334,5.356408069414911e-07
-0.2454545454545456,0.5,6.30734937886986e-07
-0.2454545454545456,0.5166666666666666,7.376016842006297e-07
-0.2454545454545456,0.5333333333333332,8.575798735561272e-07
-0.2454545454545456,0.5499999999999998,9.922211970302271e-07
-0.2454545454545456,0.5666666666666664,1.1433292122941733e-06
-0.2454545454545456,0.5833333333333335,1.3130070313942718e-06
-0.2454545454545456,0.6000000000000001,1.5037159427713752e-06
-0.2454545454545456,0.6166666666666667,1.7183478935550777e-06
-0.2454545454545456,0.6333333333333333,1.960315667358368e-06
-0.2454545454545456,0.6499999999999999,2.23366582589095e-06
-0.2454545454545456,0.6666666666666665,2.543221171046892e-06
-0.2454545454545456,0.6833333333333331,2.8947618192629215e-06
-0.2454545454545456,0.7000000000000002,3.29525724470979e-06
-0.2454545454545456,0.7166666666666668,3.753166265342014e-06
-0.2454545454545456,0.7333333333333334,4.278828557794086e-06
-0.2454545454545456,0.75,4.884980881956531e-06
-0.2454545454545456,0.7666666666666666,5.587445320776372e-06
-0.2454545454545456,0.7833333333333332,6.406057959404637e-06
-0.2454545454545456,0.7999999999999998,7.365938539933603e-06
-0.2454545454545456,0.8166666666666664,8.499251361141406e-06
-0.2454545454545456,0.8333333333333335,9.847686278278484e-06
-0.2454545454545456,0.8500000000000001,1.1466015603711858e-05
-0.2454545454545456,0.8666666666666667,1.3427292828675322e-05
-0.2454545454545456,0.8833333333333333,1.5830616398600885e-05
-0.2454545454545456,0.8999999999999999,1.8813008000401066e-05
-0.2454545454545456,0.9166666666666665,2.256809020630262e-05
-0.2454545454545456,0.9333333333333331,2.73763874934068e-05
-0.2454545454545456,0.9500000000000002,3.365628611188825e-05
-0.2454545454545456,0.9666666666666668,4.205341133762312e-05
-0.2454545454545456,0.9833333333333334,5.3605354426060426e-05
-0.2454545454545456,1.0,7.006390851262106e-05
-0.2454545454545456,1.0166666666666666,9.457316694167899e-05
-0.2454545454545456,1.0333333333333332,0.00013323369943675015
-0.2454545454545456,1.0499999999999998,0.000199168354006082
-0.2454545454545456,1.0666666666666664,0.000324959744236234
-0.2454545454545456,1.0833333333333335,0.0006109430222685306
-0.2454545454545456,1.1,0.0015035612057425448
-0.2454545454545456,1.1166666666666667,0.0076261184230347655
-0.2454545454545456,1.1333333333333333,0.1452565441678874
-0.2454545454545456,1.15,0.003746398431189339
-0.2454545454545456,1.1666666666666665,0.0011259432779253255
-0.2454545454545456,1.1833333333333331,0.000540677786579882
-0.2454545454545456,1.2000000000000002,0.0003192922440749386
-0.2454545454545456,1.2166666666666668,0.00021196099217979446
-0.2454545454545456,1.2333333333333334,0.0001517148701841623
-0.2454545454545456,1.25,0.00011444687923709312
-0.2454545454545456,1.2666666666666666,8.973818578752283e-05
-0.2454545454545456,1.2833333333333332,7.24819476462945e-05
-0.2454545454545456,1.2999999999999998,5.9932708653811123e-05
-0.2454545454545456,1.3166666666666664,5.050602067201935e-05
-0.2454545454545456,1.3333333333333335,4.3234562912298513e-05
-0.2454545454545456,1.35,3.75001297161068e-05
-0.2454545454545456,1.3666666666666667,3.289234189504584e-05
-0.2454545454545456,1.3833333333333333,2.9129912811554488e-05
-0.2454545454545456,1.4,2.60146848372683e-05
-0.2454545454545456,1.4166666666666665,2.3403713595706698e-05
-0.2454545454545456,1.4333333333333331,2.1191725395468774e-05
-0.2454545454545456,1.4499999999999997,1.9299760978478707e-05
-0.2454545454545456,1.4666666666666668,1.766762952946304e-05
-0.2454545454545456,1.4833333333333334,1.62487771422154e-05
-0.2454545454545456,1.5,1.5006724374790938e-05
-0.2454545454545456,1.5166666666666666,1.3912546798727179e-05
-0.2454545454545456,1.5333333333333332,1.294306307161517e-05
-0.2454545454545456,1.5499999999999998,1.2079511869788992e-05
-0.2454545454545456,1.5666666666666664,1.1306572291089153e-05
-0.2454545454545456,1.5833333333333335,1.0611629290460414e-05
-0.2454545454545456,1.6,9.98421638763816e-06
-0.2454545454545456,1.6166666666666667,9.41558828794168e-06
-0.2454545454545456,1.6333333333333333,8.898389849110239e-06
-0.2454545454545456,1.65,8.426397292253336e-06
-0.2454545454545456,1.6666666666666665,7.994314141971273e-06
-0.2454545454545456,1.6833333333333331,7.597609024459704e-06
-0.2454545454545456,1.6999999999999997,7.232385765906536e-06
-0.2454545454545456,1.7166666666666668,6.895278624531571e-06
-0.2454545454545456,1.7333333333333334,6.583367233258979e-06
-0.2454545454545456,1.75,6.2941071141419904e-06
-0.2454545454545456,1.7666666666666666,6.025272580178246e-06
-0.2454545454545456,1.7833333333333332,5.774909555878662e-06
-0.2454545454545456,1.7999999999999998,5.5412963890544855e-06
-0.2454545454545456,1.8166666666666664,5.322911138558298e-06
-0.2454545454545456,1.8333333333333335,5.118404139145098e-06
-0.2454545454545456,1.85,4.926574889185451e-06
-0.2454545454545456,1.8666666666666667,4.746352497237362e-06
-0.2454545454545456,1.8833333333333333,4.5767790724513985e-06
-0.2454545454545456,1.9,4.4169955611097125e-06
-0.2454545454545456,1.9166666666666665,4.266229624532137e-06
-0.2454545454545456,1.9333333333333331,4.123785227593454e-06
-0.2454545454545456,1.9499999999999997,3.989033666343445e-06
-0.2454545454545456,1.9666666666666668,3.861405810885807e-06
-0.2454545454545456,1.9833333333333334,3.7403853782000674e-06
-0.2454545454545456,2.0,3.6255030808744065e-06
-0.21818181818181825,-2.0,6.171558742554092e-06
-0.21818181818181825,-1.9833333333333334,6.334708440177999e-06
-0.21818181818181825,-1.9666666666666666,6.504863073738319e-06
-0.21818181818181825,-1.95,6.68244482158154e-06
-0.21818181818181825,-1.9333333333333333,6.867908827849912e-06
-0.21818181818181825,-1.9166666666666667,7.061746378280831e-06
-0.21818181818181825,-1.9,7.264488441441988e-06
-0.21818181818181825,-1.8833333333333333,7.476709624496903e-06
-0.21818181818181825,-1.8666666666666667,7.699032600167117e-06
-0.21818181818181825,-1.85,7.932133070451547e-06
-0.21818181818181825,-1.8333333333333333,8.176745343141245e-06
-0.21818181818181825,-1.8166666666666667,8.433668609542798e-06
-0.21818181818181825,-1.8,8.703774026483735e-06
-0.21818181818181825,-1.7833333333333332,8.988012723090449e-06
-0.21818181818181825,-1.7666666666666666,9.287424873586755e-06
-0.21818181818181825,-1.75,9.603150002178504e-06
-0.21818181818181825,-1.7333333333333334,9.93643871585829e-06
-0.21818181818181825,-1.7166666666666668,1.0288666096796253e-05
-0.21818181818181825,-1.7,1.0661347029265362e-05
-0.21818181818181825,-1.6833333333333333,1.1056153788526609e-05
-0.21818181818181825,-1.6666666666666667,1.1474936282969462e-05
-0.21818181818181825,-1.65,1.1919745418850085e-05
-0.21818181818181825,-1.6333333333333333,1.2392860152741704e-05
-0.21818181818181825,-1.6166666666666667,1.2896818914842411e-05
-0.21818181818181825,-1.6,1.3434456232413243e-05
-0.21818181818181825,-1.5833333333333333,1.4008945564387916e-05
-0.21818181818181825,-1.5666666666666667,1.462384958542125e-05
-0.21818181818181825,-1.55,1.528317944316894e-05
-0.21818181818181825,-1.5333333333333332,1.5991464873325625e-05
-0.21818181818181825,-1.5166666666666666,1.6753837515302014e-05
-0.21818181818181825,-1.5,1.7576130357300074e-05
-0.21818181818181825,-1.4833333333333334,1.846499699314244e-05
-0.21818181818181825,-1.4666666666666668,1.942805534896656e-05
-0.21818181818181825,-1.45,2.0474061810121763e-05
-0.21818181818181825,-1.4333333333333333,2.1613123349621832e-05
-0.21818181818181825,-1.4166666666666665,2.285695747142188e-05
-0.21818181818181825,-1.4,2.4219212733866614e-05
-0.21818181818181825,-1.3833333333333333,2.571586659308335e-05
-0.21818181818181825,-1.3666666666666667,2.73657227067245e-05
-0.21818181818181825,-1.35,2.9191037249824396e-05
-0.21818181818181825,-1.3333333333333335,3.1218314072810306e-05
-0.21818181818181825,-1.3166666666666667,3.347932294711608e-05
-0.21818181818181825,-1.3,3.6012415606780375e-05
-0.21818181818181825,-1.2833333333333332,3.886424372045657e-05
-0.21818181818181825,-1.2666666666666666,4.209202583777279e-05
-0.21818181818181825,-1.25,4.576657387541828e-05
-0.21818181818181825,-1.2333333333333334,4.997638529154819e-05
-0.21818181818181825,-1.2166666666666668,5.483325350356289e-05
-0.21818181818181825,-1.2,6.0480077751454265e-05
-0.21818181818181825,-1.1833333333333333,6.710191837298665e-05
-0.21818181818181825,-1.1666666666666665,7.49419391726434e-05
-0.21818181818181825,-1.15,8.432487704881622e-05
-0.21818181818181825,-1.1333333333333333,9.569240170762122e-05
-0.21818181818181825,-1.1166666666666667,0.00010965779831377543
-0.21818181818181825,-1.1,0.00012709308121923292
-0.21818181818181825,-1.0833333333333335,0.00014927258536278273
-0.21818181818181825,-1.0666666666666667,0.00017811920143767881
-0.21818181818181825,-1.05,0.0002166467220285286
-0.21818181818181825,-1.0333333333333332,0.00026979981740822356
-0.21818181818181825,-1.0166666666666666,0.00034616035049301274
-0.21818181818181825,-1.0,0.0004617169859685797
-0.21818181818181825,-0.9833333333333334,0.0006491394679160104
-0.21818181818181825,-0.9666666666666668,0.0009841269214591099
-0.21818181818181825,-0.95,0.0016772295379039715
-0.21818181818181825,-0.9333333333333333,0.00351450110793563
-0.21818181818181825,-0.9166666666666667,0.011750803007831299
-0.21818181818181825,-0.8999999999999999,0.4461297184738702
-0.21818181818181825,-0.8833333333333333,0.024627497844919997
-0.21818181818181825,-0.8666666666666667,0.004873543899438931
-0.21818181818181825,-0.8500000000000001,0.0019945050892370354
-0.21818181818181825,-0.8333333333333333,0.0010695505747176334
-0.21818181818181825,-0.8166666666666667,0.0006612718771496817
-0.21818181818181825,-0.8,0.0004464400017251669
-0.21818181818181825,-0.7833333333333334,0.00031995763073400767
-0.21818181818181825,-0.7666666666666666,0.00023942986026710981
-0.21818181818181825,-0.75,0.00018511390659817236
-0.21818181818181825,-0.7333333333333334,0.000146816053795428
-0.21818181818181825,-0.7166666666666668,0.00011884577654264582
-0.21818181818181825,-0.7,9.782589568046509e-05
-0.21818181818181825,-0.6833333333333333,8.165075294855818e-05
-0.21818181818181825,-0.6666666666666667,6.895298834656537e-05
-0.21818181818181825,-0.6499999999999999,5.8813864921641504e-05
-0.21818181818181825,-0.6333333333333333,5.0597894802518394e-05
-0.21818181818181825,-0.6166666666666667,4.3854378622046276e-05
-0.21818181818181825,-0.6000000000000001,3.8256633497620194e-05
-0.21818181818181825,-0.5833333333333333,3.356329215176667e-05
-0.21818181818181825,-0.5666666666666667,2.9592973007867136e-05
-0.21818181818181825,-0.55,2.620729547358271e-05
-0.21818181818181825,-0.5333333333333334,2.3299242921002143e-05
-0.21818181818181825,-0.5166666666666666,2.078503415641202e-05
-0.21818181818181825,-0.5,1.8598345892139516e-05
-0.21818181818181825,-0.4833333333333334,1.6686140958789914e-05
-0.21818181818181825,-0.4666666666666668,1.5005612408629746e-05
-0.21818181818181825,-0.44999999999999996,1.3521915443256164e-05
-0.21818181818181825,-0.43333333333333335,1.2206463653485229e-05
-0.21818181818181825,-0.41666666666666674,1.1035634882297508e-05
-0.21818181818181825,-0.3999999999999999,9.989778094466388e-06
-0.21818181818181825,-0.3833333333333333,9.052443962313548e-06
-0.21818181818181825,-0.3666666666666667,8.209783484164179e-06
-0.21818181818181825,-0.3500000000000001,7.450074055473068e-06
-0.21818181818181825,-0.33333333333333326,6.763343101416078e-06
-0.21818181818181825,-0.31666666666666665,6.1410670321654766e-06
-0.21818181818181825,-0.30000000000000004,5.57592882008448e-06
-0.21818181818181825,-0.28333333333333344,5.061621546626866e-06
-0.21818181818181825,-0.2666666666666666,4.592688254629904e-06
-0.21818181818181825,-0.25,4.164390666590984e-06
-0.21818181818181825,-0.2333333333333334,3.772601000265403e-06
-0.21818181818181825,-0.21666666666666679,3.413712377552464e-06
-0.21818181818181825,-0.19999999999999996,3.084564287095749e-06
-0.21818181818181825,-0.18333333333333335,2.7823803018274032e-06
-0.21818181818181825,-0.16666666666666674,2.504715825572452e-06
-0.21818181818181825,-0.15000000000000013,2.2494140887323873e-06
-0.21818181818181825,-0.1333333333333333,2.0145689622838636e-06
-0.21818181818181825,-0.1166666666666667,1.7984934344482798e-06
-0.21818181818181825,-0.10000000000000009,1.5996928123737472e-06
-0.21818181818181825,-0.08333333333333326,1.4168418848455257e-06
-0.21818181818181825,-0.06666666666666665,1.2487654211615764e-06
-0.21818181818181825,-0.050000000000000044,1.0944214933471526e-06
-0.21818181818181825,-0.03333333333333344,9.528871995917174e-07
-0.21818181818181825,-0.016666666666666607,8.233464406325621e-07
-0.21818181818181825,0.0,7.050794612602073e-07
-0.21818181818181825,0.016666666666666607,5.974539189077971e-07
-0.21818181818181825,0.033333333333333215,4.999172825637826e-07
-0.21818181818181825,0.04999999999999982,4.119903997248315e-07
-0.21818181818181825,0.06666666666666643,3.3326209815496213e-07
-0.21818181818181825,0.08333333333333348,2.633847139446227e-07
-0.21818181818181825,0.10000000000000009,2.020704586747263e-07
-0.21818181818181825,0.1166666666666667,1.4908855713474889e-07
-0.21818181818181825,0.1333333333333333,1.0426310365247024e-07
-0.21818181818181825,0.1499999999999999,6.747160020945829e-08
-0.21818181818181825,0.16666666666666652,3.864415362296854e-08
-0.21818181818181825,0.18333333333333313,1.7763322612629392e-08
-0.21818181818181825,0.20000000000000018,4.8646189595437975e-09
-0.21818181818181825,0.21666666666666679,3.768062404001232e-11
-0.21818181818181825,0.2333333333333334,3.4281490500373585e-09
-0.21818181818181825,0.25,1.5240298418204735e-08
-0.21818181818181825,0.2666666666666666,3.574048184351548e-08
-0.21818181818181825,0.2833333333333332,6.526147905533193e-08
-0.21818181818181825,0.2999999999999998,1.042078526736853e-07
-0.21818181818181825,0.31666666666666643,1.530624466805685e-07
-0.21818181818181825,0.3333333333333335,2.1239419215805e-07
-0.21818181818181825,0.3500000000000001,2.8286742316868255e-07
-0.21818181818181825,0.3666666666666667,3.6525295147773847e-07
-0.21818181818181825,0.3833333333333333,4.604412048055351e-07
-0.21818181818181825,0.3999999999999999,5.69457802194311e-07
-0.21818181818181825,0.4166666666666665,6.934820254098329e-07
-0.21818181818181825,0.4333333333333331,8.338687516531593e-07
-0.21818181818181825,0.4500000000000002,9.921745462099526e-07
-0.21818181818181825,0.4666666666666668,1.170188781865622e-06
-0.21818181818181825,0.4833333333333334,1.3699708653491168e-06
-0.21818181818181825,0.5,1.5938949235639003e-06
-0.21818181818181825,0.5166666666666666,1.8447036524664278e-06
-0.21818181818181825,0.5333333333333332,2.125573484214692e-06
-0.21818181818181825,0.5499999999999998,2.4401938177461516e-06
-0.21818181818181825,0.5666666666666664,2.7928638310845925e-06
-0.21818181818181825,0.5833333333333335,3.188611415254972e-06
-0.21818181818181825,0.6000000000000001,3.6333401302874797e-06
-0.21818181818181825,0.6166666666666667,4.1340119111879365e-06
-0.21818181818181825,0.6333333333333333,4.698875728001137e-06
