panel,probe_detuning_MHz,calculated_power,empty_cavity_power
panel_a_MHz,-5.9410125,0.957037508840335,0.004512682531457461
panel_a_MHz,-5.931225,0.9635828824838327,0.00452752067583349
panel_a_MHz,-5.9214375,0.9696533297318229,0.004542432012947355
panel_a_MHz,-5.91165,0.9752264456221438,0.004557417024239228
panel_a_MHz,-5.9018625,0.9802809592271228,0.004572476195108114
panel_a_MHz,-5.892075,0.9847969067897234,0.0045876100149509266
panel_a_MHz,-5.8822875,0.988755800186542,0.004602818977201989
panel_a_MHz,-5.8725000000000005,0.9921407882913491,0.004618103579373024
panel_a_MHz,-5.862712500000001,0.9949368088084845,0.00463346432309357
panel_a_MHz,-5.852925,0.9971307281956031,0.0046489017141519
panel_a_MHz,-5.8431375,0.9987114674019765,0.0046644162625363835
panel_a_MHz,-5.83335,0.9996701113118283,0.004680008482477349
panel_a_MHz,-5.8235625,1.0,0.00469567889248943
panel_a_MHz,-5.813775,0.9996968001758704,0.0047114280154143895
panel_a_MHz,-5.8039875,0.9987585555048037,0.00472725637846447
panel_a_MHz,-5.7942,0.9971857148470494,0.004743164513266222
panel_a_MHz,-5.7844125,0.9949811378327156,0.004759152955904871
panel_a_MHz,-5.774625,0.9921500775879117,0.0047752222469691795
panel_a_MHz,-5.7648375000000005,0.9887001408303044,0.00479137293159686
panel_a_MHz,-5.755050000000001,0.9846412259508204,0.004807605559520507
panel_a_MHz,-5.745262500000001,0.9799854400806959,0.004823920685114071
panel_a_MHz,-5.735475,0.9747469964990552,0.0048403188674398905
panel_a_MHz,-5.7256875,0.9689420940559771,0.004856800670296262
panel_a_MHz,-5.7159,0.9625887805614998,0.0048733666622656005
panel_a_MHz,-5.7061125,0.9557068023157865,0.004890017416763143
panel_a_MHz,-5.696325,0.9483174421251597,0.004906753512086247
panel_a_MHz,-5.6865375,0.9404433482604473,0.004923575531464272
panel_a_MHz,-5.67675,0.9321083568676726,0.004940484063109056
panel_a_MHz,-5.6669625,0.9233373103378874,0.004957479700265991
panel_a_MHz,-5.6571750000000005,0.9141558740863278,0.004974563041265715
panel_a_MHz,-5.647387500000001,0.9045903540857378,0.004991734689576417
panel_a_MHz,-5.637600000000001,0.8946675173506359,0.00500899525385678
panel_a_MHz,-5.6278125,0.884414417385544,0.005026345348009546
panel_a_MHz,-5.618025,0.8738582263980242,0.005043785591235735
panel_a_MHz,-5.6082375,0.8630260758446908,0.005061316608089522
panel_a_MHz,-5.59845,0.8519449066326732,0.0050789390285337676
panel_a_MHz,-5.5886625,0.8406413300476495,0.005096653487996222
panel_a_MHz,-5.578875,0.8291415002292618,0.005114460627426417
panel_a_MHz,-5.5690875,0.8174709987714748,0.005132361093353247
panel_a_MHz,-5.5593,0.8056547317942547,0.005150355537943242
panel_a_MHz,-5.5495125000000005,0.7937168396181409,0.005168444619059563
panel_a_MHz,-5.539725000000001,0.7816806189779173,0.005186629000321705
panel_a_MHz,-5.529937500000001,0.769568457538061,0.0052049093511659485
panel_a_MHz,-5.52015,0.7574017803221964,0.005223286346906524
panel_a_MHz,-5.5103625,0.7452010075420973,0.005241760668797554
panel_a_MHz,-5.500575,0.7329855232085607,0.005260333004095741
panel_a_MHz,-5.4907875,0.720773653826155,0.005279004046123836
panel_a_MHz,-5.481,0.7085826564149471,0.005297774494334876
panel_a_MHz,-5.4712125,0.6964287150633951,0.005316645054377229
panel_a_MHz,-5.461425,0.6843269451957115,0.005335616438160448
panel_a_MHz,-5.4516375,0.6722914047320482,0.0053546893639219145
panel_a_MHz,-5.4418500000000005,0.660335111328747,0.005373864556294346
panel_a_MHz,-5.432062500000001,0.6484700649064832,0.005393142746374114
panel_a_MHz,-5.422275000000001,0.6367072747043412,0.0054125246717904325
panel_a_MHz,-5.4124875,0.6250567901356172,0.005432011076775398
panel_a_MHz,-5.4027,0.6135277347648016,0.005451602712234906
panel_a_MHz,-5.3929125,0.6021283427728377,0.005471300335820477
panel_a_MHz,-5.383125,0.5908659973281621,0.005491104712001948
panel_a_MHz,-5.3733375,0.5797472703326464,0.005511016612141112
panel_a_MHz,-5.36355,0.5687779630634564,0.005531036814566259
panel_a_MHz,-5.3537625,0.5579631472830534,0.005551166104647684
panel_a_MHz,-5.343975,0.5473072064392319,0.005571405274874118
panel_a_MHz,-5.3341875000000005,0.5368138766247457,0.005591755124930158
panel_a_MHz,-5.324400000000001,0.5264862870112162,0.00561221646177465
panel_a_MHz,-5.314612500000001,0.5163269995142636,0.005632790099720103
panel_a_MHz,-5.304825,0.5063380474860644,0.005653476860513074
panel_a_MHz,-5.2950375,0.4965209732675456,0.005674277573415607
panel_a_MHz,-5.2852500000000004,0.48687686446527223,0.0056951930752877095
panel_a_MHz,-5.2754625,0.4774063888477192,0.005716224210670871
panel_a_MHz,-5.265675,0.46810982778213345,0.0057373718318726626
panel_a_MHz,-5.2558875,0.45898710815672233,0.005758636799052421
panel_a_MHz,-5.2461,0.45003783275361364,0.005780019980308043
panel_a_MHz,-5.2363125,0.44126130905603533,0.005801522251763879
panel_a_MHz,-5.2265250000000005,0.4326565764887189,0.0058231444976597855
panel_a_MHz,-5.216737500000001,0.424222432103778,0.00584488761044131
panel_a_MHz,-5.206950000000001,0.41595745473549356,0.005866752490851068
panel_a_MHz,-5.1971625,0.4078600276566933,0.005888740048021276
panel_a_MHz,-5.187375,0.3999283597769985,0.005910851199567508
panel_a_MHz,-5.1775875000000005,0.3921605054292361,0.0059330868716836885
panel_a_MHz,-5.1678,0.38455438279503656,0.005955447999238287
panel_a_MHz,-5.1580125,0.37710779102413605,0.005977935525871805
panel_a_MHz,-5.148225,0.3698184261043574,0.006000550404095521
panel_a_MHz,-5.1384375,0.3626838955408735,0.0060232935953915545
panel_a_MHz,-5.12865,0.35570173190410537,0.006046166070314207
panel_a_MHz,-5.1188625000000005,0.3488694053058024,0.006069168808592689
panel_a_MHz,-5.109075000000001,0.34218433486244226,0.0060923027992351554
panel_a_MHz,-5.099287500000001,0.3356438992042278,0.006115569040634158
panel_a_MHz,-5.0895,0.32924544608673334,0.006138968540673463
panel_a_MHz,-5.0797125,0.3229863011607244,0.006162502316836302
panel_a_MHz,-5.0699250000000005,0.3168637759538918,0.006186171396315072
panel_a_MHz,-5.0601375,0.3108751751163041,0.006209976816122475
panel_a_MHz,-5.05035,0.3050178029792869,0.006233919623204164
panel_a_MHz,-5.0405625,0.29928896947525424,0.006258000874552872
panel_a_MHz,-5.030775,0.293685995463796,0.0062822216373241025
panel_a_MHz,-5.0209875,0.2882062175070566,0.006306582988953336
panel_a_MHz,-5.0112000000000005,0.2828469921351735,0.00633108601727485
panel_a_MHz,-5.001412500000001,0.2776056996403138,0.006355731820642104
panel_a_MHz,-4.991625000000001,0.2724797474356295,0.00638052150804979
panel_a_MHz,-4.9818375,0.2674665730133099,0.006405456199257502
panel_a_MHz,-4.97205,0.2625636465338065,0.006430537024915086
panel_a_MHz,-4.9622625000000005,0.2577684730762943,0.006455765126689718
panel_a_MHz,-4.952475,0.25307859457847903,0.006481141657394681
panel_a_MHz,-4.9426875,0.2484915914920095,0.006506667781119914
panel_a_MHz,-4.9329,0.24400508417795355,0.006532344673364335
panel_a_MHz,-4.9231125,0.2396167340651325,0.00655817352116999
panel_a_MHz,-4.913325,0.23532424459246987,0.006584155523258017
panel_a_MHz,-4.9035375000000005,0.2311253619550173,0.006610291890166514
panel_a_MHz,-4.893750000000001,0.2270178756718609,0.006636583844390254
panel_a_MHz,-4.883962500000001,0.22299961899277695,0.006663032620522384
panel_a_MHz,-4.874175,0.2190684691592193,0.0066896394653980385
panel_a_MHz,-4.8643875,0.21522234753403932,0.006716405638239954
panel_a_MHz,-4.8546000000000005,0.21145921961320246,0.006743332410806123
panel_a_MHz,-4.8448125,0.20777709493174434,0.006770421067539468
panel_a_MHz,-4.835025,0.20417402687520714,0.006797672905719622
panel_a_MHz,-4.8252375,0.20064811240690228,0.0068250892356168155
panel_a_MHz,-4.81545,0.1971974917204886,0.006852671380647934
panel_a_MHz,-4.8056625,0.19382034782657198,0.006880420677534725
panel_a_MHz,-4.7958750000000006,0.19051490608128888,0.006908338476464271
panel_a_MHz,-4.786087500000001,0.18727943366416988,0.006936426141251676
panel_a_MHz,-4.776300000000001,0.18411223901193519,0.006964685049505082
panel_a_MHz,-4.7665125,0.18101167121429626,0.006993116592792988
panel_a_MHz,-4.756725,0.1779761193773008,0.007021722176813941
panel_a_MHz,-4.7469375000000005,0.17500401195924836,0.007050503221568655
panel_a_MHz,-4.73715,0.17209381608375462,0.007079461161534545
panel_a_MHz,-4.7273625,0.1692440368341116,0.007108597445842754
panel_a_MHz,-4.717575,0.16645321653269365,0.007137913538457714
panel_a_MHz,-4.7077875,0.16371993400881305,0.0071674109183592705
panel_a_MHz,-4.698,0.1610428038580816,0.007197091079727395
panel_a_MHz,-4.688212500000001,0.1584204756960375,0.00722695553212958
panel_a_MHz,-4.678425000000001,0.15585163340851793,0.007257005800710893
panel_a_MHz,-4.668637500000001,0.15333499440099554,0.007287243426386804
panel_a_MHz,-4.65885,0.150869308848864,0.00731766996603876
panel_a_MHz,-4.6490625,0.14845335895044542,0.0073482869927126064
panel_a_MHz,-4.6392750000000005,0.14608595818428594,0.0073790960958199
panel_a_MHz,-4.6294875,0.14376595057213692,0.007410098881342107
panel_a_MHz,-4.6197,0.1414922099488454,0.007441296972037806
panel_a_MHz,-4.6099125,0.13926363924022878,0.007472692007652886
panel_a_MHz,-4.600125,0.13707916974987727,0.0075042856451338485
panel_a_MHz,-4.5903375,0.13493776045569422,0.007536079558844183
panel_a_MHz,-4.580550000000001,0.13283839731687838,0.007568075440783979
panel_a_MHz,-4.570762500000001,0.13078009259194398,0.007600275000812698
panel_a_MHz,-4.560975000000001,0.12876188416828438,0.0076326799668752915
panel_a_MHz,-4.5511875,0.12678283490369752,0.007665292085231609
panel_a_MHz,-4.5414,0.12484203198021937,0.007698113120689214
panel_a_MHz,-4.5316125000000005,0.12293858627053415,0.0077311448568396736
panel_a_MHz,-4.521825,0.12107163171717743,0.0077643890962983166
panel_a_MHz,-4.5120375,0.11924032472468629,0.007797847660947591
panel_a_MHz,-4.50225,0.11744384356479805,0.007831522392184036
panel_a_MHz,-4.4924625,0.1156813877947625,0.007865415151168958
panel_a_MHz,-4.482675,0.11395217768878177,0.007899527819082838
panel_a_MHz,-4.472887500000001,0.11225545368256502,0.007933862297383592
panel_a_MHz,-4.463100000000001,0.11059047583094532,0.00796842050806867
panel_a_MHz,-4.453312500000001,0.10895652327848283,0.008003204393941159
panel_a_MHz,-4.443525,0.10735289374295295,0.008038215918879849
panel_a_MHz,-4.4337375,0.10577890301159254,0.008073457068113426
panel_a_MHz,-4.4239500000000005,0.1042338844499597,0.00810892984849882
panel_a_MHz,-4.4141625,0.10271718852324954,0.008144636288803759
panel_a_MHz,-4.404375,0.10122818232988712,0.008180578439993652
panel_a_MHz,-4.3945875,0.0997662491472109,0.008216758375522831
panel_a_MHz,-4.3848,0.0983307879890483,0.008253178191630281
panel_a_MHz,-4.3750125,0.0969212131749755,0.008289840007639849
panel_a_MHz,-4.365225000000001,0.09553695391104666,0.008326745966265123
panel_a_MHz,-4.355437500000001,0.09417745388177198,0.008363898233918962
panel_a_MHz,-4.345650000000001,0.09284217085311872,0.008401299001027826
panel_a_MHz,-4.3358625,0.09153057628630513,0.008438950482350955
panel_a_MHz,-4.326075,0.09024215496215818,0.008476854917304476
panel_a_MHz,-4.3162875000000005,0.08897640461579699,0.008515014570290604
panel_a_MHz,-4.3065,0.087732835581412,0.008553431731031888
panel_a_MHz,-4.2967125,0.08651097044690274,0.008592108714910719
panel_a_MHz,-4.286925,0.08531034371813967,0.008631047863314128
panel_a_MHz,-4.2771375,0.08413050149261961,0.008670251543983999
panel_a_MHz,-4.26735,0.08297100114227875,0.00870972215137275
panel_a_MHz,-4.257562500000001,0.0818314110052388,0.008749462107004651
panel_a_MHz,-4.247775000000001,0.0807113100862547,0.008789473859842788
panel_a_MHz,-4.237987500000001,0.07961028776564118,0.008829759886661882
panel_a_MHz,-4.2282,0.07852794351645725,0.008870322692426966
panel_a_MHz,-4.2184125,0.0774638866297294,0.008911164810678088
panel_a_MHz,-4.2086250000000005,0.07641773594749803,0.008952288803921158
panel_a_MHz,-4.1988375,0.07538911960347806,0.008993697264024974
panel_a_MHz,-4.18905,0.07437767477112522,0.009035392812624636
panel_a_MHz,-4.1792625,0.0733830474189041,0.009077378101531402
panel_a_MHz,-4.169475,0.07240489207255982,0.009119655813149129
panel_a_MHz,-4.1596875,0.07144287158419776,0.009162228660897387
panel_a_MHz,-4.149900000000001,0.07049665690798089,0.009205099389641444
panel_a_MHz,-4.140112500000001,0.06956592688225587,0.009248270776129133
panel_a_MHz,-4.130325000000001,0.06865036801792922,0.009291745629434864
panel_a_MHz,-4.1205375,0.06774967429291115,0.009335526791410777
panel_a_MHz,-4.11075,0.06686354695245704,0.009379617137145269
panel_a_MHz,-4.1009625000000005,0.06599169431523313,0.00942401957542901
panel_a_MHz,-4.091175,0.06513383158494444,0.009468737049228525
panel_a_MHz,-4.0813875,0.06428968066736136,0.009513772536167584
panel_a_MHz,-4.0716,0.0634589699925881,0.00955912904901645
panel_a_MHz,-4.0618125,0.06264143434242148,0.009604809636189225
panel_a_MHz,-4.052025,0.06183681468264899,0.009650817382249334
panel_a_MHz,-4.042237500000001,0.06104485800014305,0.009697155408423433
panel_a_MHz,-4.032450000000001,0.0602653171446093,0.009743826873123765
panel_a_MHz,-4.022662500000001,0.05949795067485208,0.00979083497247925
panel_a_MHz,-4.012875,0.058742522709424004,0.00983818294087536
panel_a_MHz,-4.0030875,0.05799880278153032,0.00988587405150302
panel_a_MHz,-3.9933000000000005,0.057266565698060316,0.009933911616916723
panel_a_MHz,-3.9835125000000002,0.056545591402626355,0.00998229898960193
panel_a_MHz,-3.9737250000000004,0.055835664842489134,0.010031039562552043
panel_a_MHz,-3.9639375000000006,0.055136575839254805,0.010080136769855103
panel_a_MHz,-3.9541500000000003,0.05444811896323171,0.010129594087290342
panel_a_MHz,-3.9443625000000004,0.053770093411338385,0.010179415032934874
panel_a_MHz,-3.934575,0.05310230288845579,0.010229603167780656
panel_a_MHz,-3.9247875000000003,0.052444555492123374,0.010280162096361914
panel_a_MHz,-3.9150000000000005,0.0517966636004771,0.010331095467393284
panel_a_MHz,-3.9052125,0.0511584437633351,0.010382406974418858
panel_a_MHz,-3.8954250000000004,0.05052971659633573,0.010434100356472279
panel_a_MHz,-3.8856375000000005,0.04991030667803797,0.010486179398748257
