kind,x,p,wigner,r,phase_pi,variance,squeezing_dB
wigner,1.2249999999999996,-3.470833333333333,3.3567133105813965e-07,,,,
wigner,1.2541666666666664,-3.470833333333333,4.357798584324551e-07,,,,
wigner,1.2833333333333332,-3.470833333333333,5.634843411462694e-07,,,,
wigner,1.3125,-3.470833333333333,7.257020430046175e-07,,,,
wigner,1.3416666666666668,-3.470833333333333,9.3088629237634e-07,,,,
wigner,1.3708333333333336,-3.470833333333333,1.189314517818601e-06,,,,
wigner,1.4000000000000004,-3.470833333333333,1.513416975370204e-06,,,,
wigner,1.4291666666666671,-3.470833333333333,1.9181487238511857e-06,,,,
wigner,1.458333333333333,-3.470833333333333,2.421406751679548e-06,,,,
wigner,1.4874999999999998,-3.470833333333333,3.044493256547416e-06,,,,
wigner,1.5166666666666666,-3.470833333333333,3.8126248959764472e-06,,,,
wigner,1.5458333333333334,-3.470833333333333,4.755486334477252e-06,,,,
wigner,1.5750000000000002,-3.470833333333333,5.90782459039034e-06,,,,
wigner,1.604166666666667,-3.470833333333333,7.310078520299244e-06,,,,
wigner,1.6333333333333337,-3.470833333333333,9.009035271162428e-06,,,,
wigner,1.6624999999999996,-3.470833333333333,1.1058502695244595e-05,,,,
wigner,1.6916666666666664,-3.470833333333333,1.35199835940909e-05,,,,
wigner,1.7208333333333332,-3.470833333333333,1.6463334289852237e-05,,,,
wigner,1.75,-3.470833333333333,1.996738649344331e-05,,,,
wigner,1.7791666666666668,-3.470833333333333,2.412050785269744e-05,,,,
wigner,1.8083333333333336,-3.470833333333333,2.902107304927535e-05,,,,
wigner,1.8375000000000004,-3.470833333333333,3.477781402549109e-05,,,,
wigner,1.8666666666666671,-3.470833333333333,4.151001504001457e-05,,,,
wigner,1.895833333333333,-3.470833333333333,4.934751597323155e-05,,,,
wigner,1.9249999999999998,-3.470833333333333,5.8430485842331164e-05,,,,
wigner,1.9541666666666666,-3.470833333333333,6.890892806384248e-05,,,,
wigner,1.9833333333333334,-3.470833333333333,8.094187983678264e-05,,,,
wigner,2.0125,-3.470833333333333,9.469627031976736e-05,,,,
wigner,2.041666666666667,-3.470833333333333,0.00011034540622285397,,,,
wigner,2.0708333333333337,-3.470833333333333,0.00012806705917406747,,,,
wigner,2.0999999999999996,-3.470833333333333,0.00014804113684456282,,,,
wigner,2.1291666666666664,-3.470833333333333,0.00017044692935309677,,,,
wigner,2.158333333333333,-3.470833333333333,0.00019545993387031803,,,,
wigner,2.1875,-3.470833333333333,0.00022324827346860424,,,,
wigner,2.216666666666667,-3.470833333333333,0.0002539687408799133,,,,
wigner,2.2458333333333336,-3.470833333333333,0.0002877625135986398,,,,
wigner,2.2750000000000004,-3.470833333333333,0.00032475060326511365,,,,
wigner,2.304166666666667,-3.470833333333333,0.00036502911896021365,,,,
wigner,2.333333333333333,-3.470833333333333,0.00040866444032184825,,,,
wigner,2.3625,-3.470833333333333,0.0004556884115823681,,,,
wigner,2.3916666666666666,-3.470833333333333,0.000506093681001634,,,,
wigner,2.4208333333333334,-3.470833333333333,0.0005598293209973842,,,,
wigner,2.45,-3.470833333333333,0.0006167968718318642,,,,
wigner,2.479166666666667,-3.470833333333333,0.0006768469553340538,,,,
wigner,2.5083333333333337,-3.470833333333333,0.0007397766042397926,,,,
wigner,2.5375000000000005,-3.470833333333333,0.0008053274468640747,,,,
wigner,2.5666666666666664,-3.470833333333333,0.000873184875685664,,,,
wigner,2.595833333333333,-3.470833333333333,0.0009429783119200539,,,,
wigner,2.625,-3.470833333333333,0.0010142826563907764,,,,
wigner,2.654166666666667,-3.470833333333333,0.0010866209903195828,,,,
wigner,2.6833333333333336,-3.470833333333333,0.0011594685586141813,,,,
wigner,2.7125000000000004,-3.470833333333333,0.0012322580336379884,,,,
wigner,2.741666666666667,-3.470833333333333,0.0013043860203102618,,,,
wigner,2.770833333333333,-3.470833333333333,0.0013752207248975154,,,,
wigner,2.8,-3.470833333333333,0.001444110671350974,,,,
wigner,2.8291666666666666,-3.470833333333333,0.0015103943119394191,,,,
wigner,2.8583333333333334,-3.470833333333333,0.0015734103446765058,,,,
wigner,2.8875,-3.470833333333333,0.001632508520066024,,,,
wigner,2.916666666666667,-3.470833333333333,0.0016870606953110073,,,,
wigner,2.9458333333333337,-3.470833333333333,0.001736471876514659,,,,
wigner,2.9750000000000005,-3.470833333333333,0.0017801909794813821,,,,
wigner,3.0041666666666664,-3.470833333333333,0.001817721038171957,,,,
wigner,3.033333333333333,-3.470833333333333,0.0018486285970300918,,,,
wigner,3.0625,-3.470833333333333,0.001872552039290089,,,,
wigner,3.091666666666667,-3.470833333333333,0.0018892086276588436,,,,
wigner,3.1208333333333336,-3.470833333333333,0.001898400065751973,,,,
wigner,3.1500000000000004,-3.470833333333333,0.0019000164273467086,,,,
wigner,3.179166666666667,-3.470833333333333,0.0018940383445955765,,,,
wigner,3.208333333333333,-3.470833333333333,0.0018805373942993786,,,,
wigner,3.2375,-3.470833333333333,0.0018596746714684331,,,,
wigner,3.2666666666666666,-3.470833333333333,0.0018316975899173545,,,,
wigner,3.2958333333333334,-3.470833333333333,0.001796934998732445,,,,
wigner,3.325,-3.470833333333333,0.001755790749378256,,,,
wigner,3.354166666666667,-3.470833333333333,0.0017087358893610775,,,,
wigner,3.3833333333333337,-3.470833333333333,0.0016562996933427686,,,,
wigner,3.4125000000000005,-3.470833333333333,0.0015990597702609827,,,,
wigner,3.4416666666666664,-3.470833333333333,0.001537631504535089,,,,
wigner,3.470833333333333,-3.470833333333333,0.0014726571003312776,,,,
wigner,3.5,-3.470833333333333,0.0014047944999898586,,,,
wigner,-3.5,-3.441666666666667,4.055162109596632e-48,,,,
wigner,-3.470833333333333,-3.441666666666667,1.0031754745753811e-47,,,,
wigner,-3.441666666666667,-3.441666666666667,2.4717661898959363e-47,,,,
wigner,-3.4125,-3.441666666666667,6.06596170692772e-47,,,,
wigner,-3.3833333333333333,-3.441666666666667,1.4827015340787872e-46,,,,
wigner,-3.3541666666666665,-3.441666666666667,3.6096874956352415e-46,,,,
wigner,-3.325,-3.441666666666667,8.752805314070703e-46,,,,
wigner,-3.2958333333333334,-3.441666666666667,2.1139111426287796e-45,,,,
wigner,-3.2666666666666666,-3.441666666666667,5.084965173476378e-45,,,,
wigner,-3.2375,-3.441666666666667,1.218290992536079e-44,,,,
wigner,-3.2083333333333335,-3.441666666666667,2.90720648862274e-44,,,,
wigner,-3.1791666666666667,-3.441666666666667,6.909752964326961e-44,,,,
wigner,-3.15,-3.441666666666667,1.6357275109595429e-43,,,,
wigner,-3.1208333333333336,-3.441666666666667,3.856747359096536e-43,,,,
wigner,-3.091666666666667,-3.441666666666667,9.057184593804644e-43,,,,
wigner,-3.0625,-3.441666666666667,2.118493047583318e-42,,,,
wigner,-3.033333333333333,-3.441666666666667,4.93540347559971e-42,,,,
wigner,-3.0041666666666664,-3.441666666666667,1.1451966730859925e-41,,,,
wigner,-2.975,-3.441666666666667,2.646666914371234e-41,,,,
wigner,-2.9458333333333333,-3.441666666666667,6.092286163839496e-41,,,,
wigner,-2.9166666666666665,-3.441666666666667,1.3967642038520881e-40,,,,
wigner,-2.8875,-3.441666666666667,3.1895373623905707e-40,,,,
wigner,-2.8583333333333334,-3.441666666666667,7.254276198896869e-40,,,,
wigner,-2.8291666666666666,-3.441666666666667,1.6433205092687536e-39,,,,
wigner,-2.8,-3.441666666666667,3.7077655042691825e-39,,,,
wigner,-2.7708333333333335,-3.441666666666667,8.332283524329469e-39,,,,
wigner,-2.7416666666666667,-3.441666666666667,1.864994754659289e-38,,,,
wigner,-2.7125,-3.441666666666667,4.15769843097305e-38,,,,
wigner,-2.6833333333333336,-3.441666666666667,9.231880029464471e-38,,,,
wigner,-2.654166666666667,-3.441666666666667,2.0416867679777307e-37,,,,
wigner,-2.625,-3.441666666666667,4.49727942315018e-37,,,,
wigner,-2.595833333333333,-3.441666666666667,9.86671139367818e-37,,,,
wigner,-2.5666666666666664,-3.441666666666667,2.156039801532739e-36,,,,
wigner,-2.5375,-3.441666666666667,4.6924852727830573e-36,,,,
wigner,-2.5083333333333333,-3.441666666666667,1.0172105557325354e-35,,,,
wigner,-2.479166666666667,-3.441666666666667,2.1962440292613903e-35,,,,
wigner,-2.45,-3.441666666666667,4.7229367007349533e-35,,,,
wigner,-2.4208333333333334,-3.441666666666667,1.0115921527094736e-34,,,,
wigner,-2.3916666666666666,-3.441666666666667,2.1580453854849956e-34,,,,
wigner,-2.3625,-3.441666666666667,4.585402800799344e-34,,,,
wigner,-2.333333333333333,-3.441666666666667,9.704121051542576e-34,,,,
wigner,-2.3041666666666667,-3.441666666666667,2.045486956386146e-33,,,,
wigner,-2.275,-3.441666666666667,4.294365637888904e-33,,,,
wigner,-2.2458333333333336,-3.441666666666667,8.979726705952021e-33,,,,
wigner,-2.216666666666667,-3.441666666666667,1.8702041445962625e-32,,,,
wigner,-2.1875,-3.441666666666667,3.879508488852187e-32,,,,
wigner,-2.158333333333333,-3.441666666666667,8.01541833120339e-32,,,,
wigner,-2.1291666666666664,-3.441666666666667,1.6494436222610077e-31,,,,
wigner,-2.1,-3.441666666666667,3.3807305189619917e-31,,,,
wigner,-2.0708333333333333,-3.441666666666667,6.901530758285584e-31,,,,
wigner,-2.041666666666667,-3.441666666666667,1.4032727673857137e-30,,,,
wigner,-2.0125,-3.441666666666667,2.841846145779065e-30,,,,
wigner,-1.9833333333333334,-3.441666666666667,5.7321932382293784e-30,,,,
wigner,-1.9541666666666666,-3.441666666666667,1.1516032412020916e-29,,,,
wigner,-1.925,-3.441666666666667,2.3043409101845606e-29,,,,
wigner,-1.8958333333333333,-3.441666666666667,4.5925339699036195e-29,,,,
wigner,-1.8666666666666667,-3.441666666666667,9.116325432971953e-29,,,,
wigner,-1.8375,-3.441666666666667,1.8023912008387629e-28,,,,
wigner,-1.8083333333333333,-3.441666666666667,3.549278615687675e-28,,,,
wigner,-1.7791666666666666,-3.441666666666667,6.961341222665428e-28,,,,
wigner,-1.75,-3.441666666666667,1.3599017953092841e-27,,,,
wigner,-1.7208333333333332,-3.441666666666667,2.645964224076176e-27,,,,
wigner,-1.6916666666666667,-3.441666666666667,5.127694988856802e-27,,,,
wigner,-1.6624999999999999,-3.441666666666667,9.897424464259464e-27,,,,
wigner,-1.6333333333333333,-3.441666666666667,1.9027599576873634e-26,,,,
wigner,-1.6041666666666667,-3.441666666666667,3.6434063124123364e-26,,,,
wigner,-1.575,-3.441666666666667,6.948531090137466e-26,,,,
wigner,-1.5458333333333334,-3.441666666666667,1.3198974785977126e-25,,,,
wigner,-1.5166666666666666,-3.441666666666667,2.4971762108167513e-25,,,,
wigner,-1.4874999999999998,-3.441666666666667,4.70565382005478e-25,,,,
wigner,-1.4583333333333335,-3.441666666666667,8.831867710584025e-25,,,,
wigner,-1.4291666666666667,-3.441666666666667,1.650999462251474e-24,,,,
wigner,-1.4,-3.441666666666667,3.073994625881337e-24,,,,
wigner,-1.3708333333333331,-3.441666666666667,5.700606603941952e-24,,,,
wigner,-1.3416666666666668,-3.441666666666667,1.0529332369166868e-23,,,,
wigner,-1.3125,-3.441666666666667,1.93705696969799e-23,,,,
wigner,-1.2833333333333332,-3.441666666666667,3.549324836896599e-23,,,,
wigner,-1.2541666666666664,-3.441666666666667,6.477551851860346e-23,,,,
wigner,-1.225,-3.441666666666667,1.177437446488512e-22,,,,
wigner,-1.1958333333333333,-3.441666666666667,2.131702452750198e-22,,,,
wigner,-1.1666666666666665,-3.441666666666667,3.843944615825184e-22,,,,
wigner,-1.1375000000000002,-3.441666666666667,6.903819909259069e-22,,,,
wigner,-1.1083333333333334,-3.441666666666667,1.2349904006351019e-21,,,,
wigner,-1.0791666666666666,-3.441666666666667,2.2003892037801755e-21,,,,
wigner,-1.0499999999999998,-3.441666666666667,3.9047858825968126e-21,,,,
wigner,-1.0208333333333335,-3.441666666666667,6.901710512656285e-21,,,,
wigner,-0.9916666666666667,-3.441666666666667,1.2150049559670044e-20,,,,
wigner,-0.9624999999999999,-3.441666666666667,2.1304000088790222e-20,,,,
wigner,-0.9333333333333331,-3.441666666666667,3.720540673340952e-20,,,,
wigner,-0.9041666666666668,-3.441666666666667,6.471616202471954e-20,,,,
wigner,-0.875,-3.441666666666667,1.1211952423568725e-19,,,,
wigner,-0.8458333333333332,-3.441666666666667,1.9346906570428251e-19,,,,
wigner,-0.8166666666666664,-3.441666666666667,3.3250916330789886e-19,,,,
wigner,-0.7875000000000001,-3.441666666666667,5.6919030930919605e-19,,,,
wigner,-0.7583333333333333,-3.441666666666667,9.7045001782013e-19,,,,
wigner,-0.7291666666666665,-3.441666666666667,1.6479750900158466e-18,,,,
wigner,-0.7000000000000002,-3.441666666666667,2.787339753984494e-18,,,,
wigner,-0.6708333333333334,-3.441666666666667,4.695598665758605e-18,,,,
wigner,-0.6416666666666666,-3.441666666666667,7.87868664367605e-18,,,,
wigner,-0.6124999999999998,-3.441666666666667,1.3166746695144025e-17,,,,
wigner,-0.5833333333333335,-3.441666666666667,2.1916183547556278e-17,,,,
wigner,-0.5541666666666667,-3.441666666666667,3.633399674621245e-17,,,,
wigner,-0.5249999999999999,-3.441666666666667,5.999612655119096e-17,,,,
wigner,-0.4958333333333331,-3.441666666666667,9.867225368811259e-17,,,,
wigner,-0.4666666666666668,-3.441666666666667,1.6163249556692e-16,,,,
wigner,-0.4375,-3.441666666666667,2.6370848557815283e-16,,,,
wigner,-0.4083333333333332,-3.441666666666667,4.2853009443167666e-16,,,,
wigner,-0.37916666666666643,-3.441666666666667,6.93586041050276e-16,,,,
wigner,-0.3500000000000001,-3.441666666666667,1.1181013120409393e-15,,,,
wigner,-0.3208333333333333,-3.441666666666667,1.795245164933661e-15,,,,
wigner,-0.2916666666666665,-3.441666666666667,2.8709667975141517e-15,,,,
wigner,-0.26249999999999973,-3.441666666666667,4.5729280653344844e-15,,,,
wigner,-0.2333333333333334,-3.441666666666667,7.254748562699865e-15,,,,
wigner,-0.2041666666666666,-3.441666666666667,1.1463365931102166e-14,,,,
wigner,-0.17499999999999982,-3.441666666666667,1.804113027764193e-14,,,,
wigner,-0.14583333333333348,-3.441666666666667,2.8279851509150126e-14,,,,
wigner,-0.1166666666666667,-3.441666666666667,4.415219533739611e-14,,,,
wigner,-0.08749999999999991,-3.441666666666667,6.865770396366337e-14,,,,
wigner,-0.058333333333333126,-3.441666666666667,1.0633789147043623e-13,,,,
wigner,-0.029166666666666785,-3.441666666666667,1.6403956504450493e-13,,,,
wigner,0.0,-3.441666666666667,2.5204086945187694e-13,,,,
wigner,0.029166666666666785,-3.441666666666667,3.857048720610012e-13,,,,
wigner,0.05833333333333357,-3.441666666666667,5.878967724538007e-13,,,,
wigner,0.08749999999999991,-3.441666666666667,8.925012287625812e-13,,,,
wigner,0.1166666666666667,-3.441666666666667,1.349517016439167e-12,,,,
wigner,0.14583333333333348,-3.441666666666667,2.032402418391282e-12,,,,
wigner,0.17500000000000027,-3.441666666666667,3.048616785783948e-12,,,,
wigner,0.2041666666666666,-3.441666666666667,4.5546789058549075e-12,,,,
wigner,0.2333333333333334,-3.441666666666667,6.7775774688542755e-12,,,,
wigner,0.2625000000000002,-3.441666666666667,1.0045070996816797e-11,,,,
wigner,0.2916666666666665,-3.441666666666667,1.4828367008537664e-11,,,,
wigner,0.3208333333333333,-3.441666666666667,2.1801954949577195e-11,,,,
wigner,0.3500000000000001,-3.441666666666667,3.192709061931444e-11,,,,
wigner,0.3791666666666669,-3.441666666666667,4.6567727778580456e-11,,,,
wigner,0.4083333333333332,-3.441666666666667,6.765073909692361e-11,,,,
wigner,0.4375,-3.441666666666667,9.788628344116307e-11,,,,
wigner,0.4666666666666668,-3.441666666666667,1.410694356087944e-10,,,,
wigner,0.49583333333333357,-3.441666666666667,2.024910413116313e-10,,,,
wigner,0.5250000000000004,-3.441666666666667,2.8949461806510006e-10,,,,
wigner,0.5541666666666671,-3.441666666666667,4.12227509337868e-10,,,,
wigner,0.583333333333333,-3.441666666666667,5.84649041514276e-10,,,,
wigner,0.6124999999999998,-3.441666666666667,8.258768816199566e-10,,,,
wigner,0.6416666666666666,-3.441666666666667,1.1619760377208847e-09,,,,
wigner,0.6708333333333334,-3.441666666666667,1.6283240244392328e-09,,,,
wigner,0.7000000000000002,-3.441666666666667,2.272721835661274e-09,,,,
wigner,0.729166666666667,-3.441666666666667,3.1594648940935434e-09,,,,
wigner,0.7583333333333337,-3.441666666666667,4.374642615361287e-09,,,,
wigner,0.7874999999999996,-3.441666666666667,6.033001315938874e-09,,,,
wigner,0.8166666666666664,-3.441666666666667,8.286784716151255e-09,,,,
wigner,0.8458333333333332,-3.441666666666667,1.1337061127627773e-08,,,,
wigner,0.875,-3.441666666666667,1.544815846711646e-08,,,,
wigner,0.9041666666666668,-3.441666666666667,2.0965959322708208e-08,,,,
wigner,0.9333333333333336,-3.441666666666667,2.8340960026107686e-08,,,,
wigner,0.9625000000000004,-3.441666666666667,3.8157171302140597e-08,,,,
wigner,0.9916666666666671,-3.441666666666667,5.1168134256550505e-08,,,,
wigner,1.020833333333333,-3.441666666666667,6.834154410327701e-08,,,,
wigner,1.0499999999999998,-3.441666666666667,9.09142139143671e-08,,,,
wigner,1.0791666666666666,-3.441666666666667,1.2045936918276035e-07,,,,
wigner,1.1083333333333334,-3.441666666666667,1.589685367392437e-07,,,,
wigner,1.1375000000000002,-3.441666666666667,2.089505720328766e-07,,,,
wigner,1.166666666666667,-3.441666666666667,2.735506479044566e-07,,,,
wigner,1.1958333333333337,-3.441666666666667,3.5669229376971065e-07,,,,
wigner,1.2249999999999996,-3.441666666666667,4.632458113291777e-07,,,,
wigner,1.2541666666666664,-3.441666666666667,5.992265827322483e-07,,,,
wigner,1.2833333333333332,-3.441666666666667,7.72026907016367e-07,,,,
wigner,1.3125,-3.441666666666667,9.906850243415745e-07,,,,
wigner,1.3416666666666668,-3.441666666666667,1.266194885187202e-06,,,,
wigner,1.3708333333333336,-3.441666666666667,1.611859960252345e-06,,,,
wigner,1.4000000000000004,-3.441666666666667,2.043693930835278e-06,,,,
wigner,1.4291666666666671,-3.441666666666667,2.580870412096863e-06,,,,
wigner,1.458333333333333,-3.441666666666667,3.246222906016673e-06,,,,
wigner,1.4874999999999998,-3.441666666666667,4.066794922080303e-06,,,,
wigner,1.5166666666666666,-3.441666666666667,5.0744386109621915e-06,,,,
wigner,1.5458333333333334,-3.441666666666667,6.3064583056101944e-06,,,,
wigner,1.5750000000000002,-3.441666666666667,7.806293040829915e-06,,,,
wigner,1.604166666666667,-3.441666666666667,9.624229425287612e-06,,,,
wigner,1.6333333333333337,-3.441666666666667,1.1818133183682264e-05,,,,
wigner,1.6624999999999996,-3.441666666666667,1.4454184306194825e-05,,,,
wigner,1.6916666666666664,-3.441666666666667,1.760759709447838e-05,,,,
wigner,1.7208333333333332,-3.441666666666667,2.1363302561074212e-05,,,,
wigner,1.75,-3.441666666666667,2.5816566732235768e-05,,,,
wigner,1.7791666666666668,-3.441666666666667,3.107351456099088e-05,,,,
wigner,1.8083333333333336,-3.441666666666667,3.7251525544085755e-05,,,,
wigner,1.8375000000000004,-3.441666666666667,4.447946394544655e-05,,,,
wigner,1.8666666666666671,-3.441666666666667,5.2897703974562114e-05,,,,
wigner,1.895833333333333,-3.441666666666667,6.265790858200689e-05,,,,
wigner,1.9249999999999998,-3.441666666666667,7.392251995652346e-05,,,,
wigner,1.9541666666666666,-3.441666666666667,8.686392057829675e-05,,,,
wigner,1.9833333333333334,-3.441666666666667,0.00010166322602867228,,,,
wigner,2.0125,-3.441666666666667,0.00011850867487946729,,,,
wigner,2.041666666666667,-3.441666666666667,0.00013759358704728614,,,,
wigner,2.0708333333333337,-3.441666666666667,0.00015911387010718233,,,,
wigner,2.0999999999999996,-3.441666666666667,0.00018326506325338278,,,,
wigner,2.1291666666666664,-3.441666666666667,0.00021023892082705842,,,,
wigner,2.158333333333333,-3.441666666666667,0.00024021955146183278,,,,
wigner,2.1875,-3.441666666666667,0.00027337914468216634,,,,
wigner,2.216666666666667,-3.441666666666667,0.00030987333387489334,,,,
wigner,2.2458333333333336,-3.441666666666667,0.000349836262477425,,,,
wigner,2.2750000000000004,-3.441666666666667,0.00039337543842209275,,,,
wigner,2.304166666666667,-3.441666666666667,0.0004405664796865769,,,,
wigner,2.333333333333333,-3.441666666666667,0.0004914478704939327,,,,
wigner,2.3625,-3.441666666666667,0.0005460158625001904,,,,
wigner,2.3916666666666666,-3.441666666666667,0.0006042196674005105,,,,
wigner,2.4208333333333334,-3.441666666666667,0.000665957095989253,,,,
wigner,2.45,-3.441666666666667,0.0007310708030890809,,,,
wigner,2.479166666666667,-3.441666666666667,0.000799345297277583,,,,
wigner,2.5083333333333337,-3.441666666666667,0.0008705048684771339,,,,
wigner,2.5375000000000005,-3.441666666666667,0.0009442125748959796,,,,
wigner,2.5666666666666664,-3.441666666666667,0.0010200704133807705,,,,
wigner,2.595833333333333,-3.441666666666667,0.0010976207740595984,,,,
wigner,2.625,-3.441666666666667,0.0011763492515620454,,,,
wigner,2.654166666666667,-3.441666666666667,0.001255688851700051,,,,
wigner,2.6833333333333336,-3.441666666666667,0.0013350255951260547,,,,
wigner,2.7125000000000004,-3.441666666666667,0.0014137054792359295,,,,
