kind,rabi_MHz,detuning_MHz,excited_population,readout_phase_rad,rabi_squared_MHz2,resonant_population,analytic_fwhm_MHz
lineshape,0.1,1.3916666666666666,0.0037989377044567183,-0.7815847572152834,,,
lineshape,0.1,1.3958333333333335,0.00377671897539013,-0.7816071449033696,,,
lineshape,0.1,1.4,0.003754693366708387,-0.7816293370206465,,,
lineshape,0.1,1.4041666666666668,0.0037328586611825912,-0.7816513358267146,,,
lineshape,0.1,1.4083333333333332,0.003711212673104019,-0.781673143548805,,,
lineshape,0.1,1.4125,0.0036897532477515576,-0.7816947623823312,,,
lineshape,0.1,1.4166666666666665,0.003668478260869567,-0.7817161944914297,,,
lineshape,0.1,1.4208333333333334,0.0036473856181558763,-0.7817374420094915,,,
lineshape,0.1,1.4249999999999998,0.0036264732547597483,-0.7817585070396808,,,
lineshape,0.1,1.4291666666666667,0.0036057391347895412,-0.7817793916554455,,,
lineshape,0.1,1.4333333333333331,0.003585181250829906,-0.7818000979010169,,,
lineshape,0.1,1.4375,0.0035647976234682525,-0.7818206277918994,,,
lineshape,0.1,1.4416666666666664,0.0035445863008303547,-0.7818409833153518,,,
lineshape,0.1,1.4458333333333333,0.003524545358124813,-0.7818611664308579,,,
lineshape,0.1,1.4499999999999997,0.0035046728971962642,-0.781881179070589,,,
lineshape,0.1,1.4541666666666666,0.003484967046087077,-0.7819010231398569,,,
lineshape,0.1,1.4583333333333335,0.003465425958607413,-0.7819207005175591,,,
lineshape,0.1,1.4625,0.003446047813913419,-0.7819402130566142,,,
lineshape,0.1,1.4666666666666668,0.0034268308160934134,-0.7819595625843897,,,
lineshape,0.1,1.4708333333333332,0.0034077731937618835,-0.781978750903122,,,
lineshape,0.1,1.475,0.0033888731996611133,-0.7819977797903274,,,
lineshape,0.1,1.4791666666666665,0.0033701291102703145,-0.7820166509992066,,,
lineshape,0.1,1.4833333333333334,0.0033515392254220466,-0.7820353662590398,,,
lineshape,0.1,1.4874999999999998,0.0033331018679258408,-0.7820539272755768,,,
lineshape,0.1,1.4916666666666667,0.0033148153831987982,-0.7820723357314169,,,
lineshape,0.1,1.4958333333333331,0.003296678138903094,-0.7820905932863843,,,
lineshape,0.1,1.5,0.0032786885245901652,-0.7821087015778945,,,
lineshape,0.1,1.5041666666666664,0.003260844951351517,-0.782126662221315,,,
lineshape,0.1,1.5083333333333329,0.0032431458514759347,-0.7821444768103191,,,
lineshape,0.1,1.5125000000000002,0.0032255896781130306,-0.7821621469172325,,,
lineshape,0.1,1.5166666666666666,0.003208174904942967,-0.7821796740933745,,,
lineshape,0.1,1.520833333333333,0.003190900025852202,-0.7821970598693918,,,
lineshape,0.1,1.5250000000000004,0.003173763554615181,-0.7822143057555871,,,
lineshape,0.1,1.5291666666666668,0.003156764024581839,-0.7822314132422412,,,
lineshape,0.1,1.5333333333333332,0.0031398999883707423,-0.7822483837999288,,,
lineshape,0.1,1.5374999999999996,0.0031231700175678337,-0.7822652188798297,,,
lineshape,0.1,1.541666666666667,0.0031065727024306056,-0.7822819199140328,,,
lineshape,0.1,1.5458333333333334,0.0030901066515976287,-0.7822984883158363,,,
lineshape,0.1,1.5499999999999998,0.0030737704918032804,-0.7823149254800403,,,
lineshape,0.1,1.5541666666666663,0.003057562867597622,-0.7823312327832366,,,
lineshape,0.1,1.5583333333333336,0.003041482441071278,-0.7823474115840907,,,
lineshape,0.1,1.5625,0.0030255278915852515,-0.7823634632236209,,,
lineshape,0.1,1.5666666666666664,0.00300969791550552,-0.7823793890254713,,,
lineshape,0.1,1.5708333333333329,0.0029939912259423825,-0.7823951902961798,,,
lineshape,0.1,1.5750000000000002,0.002978406552494416,-0.7824108683254415,,,
lineshape,0.1,1.5791666666666666,0.0029629426409969765,-0.782426424386368,,,
lineshape,0.1,1.583333333333333,0.0029475982532751114,-0.7824418597357411,,,
lineshape,0.1,1.5875000000000004,0.0029323721669008485,-0.7824571756142626,,,
lineshape,0.1,1.5916666666666668,0.0029172631749547558,-0.7824723732467996,,,
lineshape,0.1,1.5958333333333332,0.0029022700857916427,-0.7824874538426253,,,
lineshape,0.1,1.5999999999999996,0.002887391722810397,-0.7825024185956555,,,
lineshape,0.1,1.604166666666667,0.002872626924227815,-0.7825172686846816,,,
lineshape,0.1,1.6083333333333334,0.0028579745428563876,-0.7825320052735983,,,
lineshape,0.1,1.6124999999999998,0.0028434334458859087,-0.7825466295116287,,,
lineshape,0.1,1.6166666666666663,0.0028290025146689044,-0.7825611425335444,,,
lineshape,0.1,1.6208333333333336,0.002814680644509744,-0.7825755454598818,,,
lineshape,0.1,1.625,0.0028004667444574104,-0.7825898393971561,,,
lineshape,0.1,1.6291666666666664,0.002786359737101801,-0.7826040254380694,,,
lineshape,0.1,1.6333333333333329,0.0027723585583735526,-0.7826181046617168,,,
lineshape,0.1,1.6375000000000002,0.002758462157347279,-0.7826320781337882,,,
lineshape,0.1,1.6416666666666666,0.002744669496048186,-0.7826459469067671,,,
lineshape,0.1,1.645833333333333,0.002730979549261942,-0.7826597120201257,,,
lineshape,0.1,1.6500000000000004,0.002717391304347826,-0.7826733745005167,,,
lineshape,0.1,1.6541666666666668,0.002703903761055024,-0.7826869353619612,,,
lineshape,0.1,1.6583333333333332,0.0026905159313420205,-0.7827003956060354,,,
lineshape,0.1,1.6624999999999996,0.002677226839199065,-0.7827137562220513,,,
lineshape,0.1,1.666666666666667,0.0026640355204736064,-0.7827270181872367,,,
lineshape,0.1,1.6708333333333334,0.002650941022698683,-0.782740182466911,,,
lineshape,0.1,1.6749999999999998,0.00263794240492416,-0.782753250014658,,,
lineshape,0.1,1.6791666666666663,0.0026250387375508165,-0.7827662217724964,,,
lineshape,0.1,1.6833333333333336,0.0026122291021671833,-0.782779098671047,,,
lineshape,0.1,1.6875,0.0025995125913891156,-0.7827918816296969,,,
lineshape,0.1,1.6916666666666664,0.002586888308702007,-0.782804571556762,,,
lineshape,0.1,1.6958333333333329,0.0025743553683056355,-0.7828171693496447,,,
lineshape,0.1,1.7000000000000002,0.0025619128949615714,-0.782829675894992,,,
lineshape,0.1,1.7041666666666666,0.0025495600238431082,-0.7828420920688475,,,
lineshape,0.1,1.708333333333333,0.002537295900387644,-0.7828544187368041,,,
lineshape,0.1,1.7125000000000004,0.002525119680151507,-0.782866656754152,,,
lineshape,0.1,1.7166666666666668,0.0025130305286671633,-0.782878806966025,,,
lineshape,0.1,1.7208333333333332,0.0025010276213027357,-0.7828908702075444,,,
lineshape,0.1,1.7249999999999996,0.0024891101431238354,-0.7829028473039611,,,
lineshape,0.1,1.729166666666667,0.0024772772887576345,-0.7829147390707937,,,
lineshape,0.1,1.7333333333333334,0.0024655282622591547,-0.7829265463139662,,,
lineshape,0.1,1.7374999999999998,0.0024538622769797055,-0.7829382698299426,,,
lineshape,0.1,1.7416666666666663,0.0024422785554374642,-0.7829499104058592,,,
lineshape,0.1,1.7458333333333336,0.002430776329190135,-0.7829614688196546,,,
lineshape,0.1,1.75,0.002419354838709678,-0.7829729458401989,,,
lineshape,0.1,1.7541666666666664,0.0024080133332590138,-0.782984342227419,,,
lineshape,0.1,1.7583333333333329,0.002396751070770735,-0.7829956587324228,,,
lineshape,0.1,1.7625000000000002,0.0023855673177277477,-0.7830068960976219,,,
lineshape,0.1,1.7666666666666666,0.002374461349045819,-0.7830180550568507,,,
lineshape,0.1,1.770833333333333,0.002363432447957985,-0.7830291363354858,,,
lineshape,0.1,1.7750000000000004,0.002352479905900804,-0.7830401406505616,,,
lineshape,0.1,1.7791666666666668,0.00234160302240242,-0.7830510687108848,,,
lineshape,0.1,1.7833333333333332,0.0023308011049723762,-0.7830619212171477,,,
lineshape,0.1,1.7874999999999996,0.0023200734689931865,-0.783072698862038,,,
lineshape,0.1,1.791666666666667,0.0023094194376136,-0.783083402330349,,,
lineshape,0.1,1.7958333333333334,0.0022988383416435634,-0.7830940322990861,,,
lineshape,0.1,1.7999999999999998,0.0022883295194508022,-0.7831045894375732,,,
lineshape,0.1,1.8041666666666663,0.0022778923168590413,-0.7831150744075562,,,
lineshape,0.1,1.8083333333333336,0.002267526087047807,-0.7831254878633057,,,
lineshape,0.1,1.8125,0.002257230190453798,-0.7831358304517176,,,
lineshape,0.1,1.8166666666666664,0.0022470039946737696,-0.7831461028124127,,,
lineshape,0.1,1.8208333333333329,0.0022368468743689473,-0.7831563055778334,,,
lineshape,0.1,1.8250000000000002,0.002226758211170904,-0.7831664393733411,,,
lineshape,0.1,1.8291666666666666,0.0022167373935889087,-0.7831765048173098,,,
lineshape,0.1,1.833333333333333,0.002206783816918677,-0.7831865025212204,,,
lineshape,0.1,1.8375000000000004,0.002196896883152547,-0.7831964330897508,,,
lineshape,0.1,1.8416666666666668,0.002187076000891031,-0.783206297120868,,,
lineshape,0.1,1.8458333333333332,0.00217732058525571,-0.7832160952059156,,,
lineshape,0.1,1.8499999999999996,0.0021676300578034697,-0.7832258279297024,,,
lineshape,0.1,1.854166666666667,0.002158003846442041,-0.7832354958705879,,,
lineshape,0.1,1.8583333333333334,0.0021484413853468344,-0.7832450996005677,,,
lineshape,0.1,1.8624999999999998,0.002138942114879017,-0.7832546396853564,,,
lineshape,0.1,1.8666666666666663,0.002129505481504852,-0.7832641166844709,,,
lineshape,0.1,1.8708333333333336,0.0021201309377162462,-0.783273531151311,,,
lineshape,0.1,1.875,0.0021108179419525074,-0.7832828836332388,,,
lineshape,0.1,1.8791666666666664,0.002101565958523262,-0.7832921746716579,,,
lineshape,0.1,1.8833333333333329,0.00209237445753255,-0.7833014048020908,,,
lineshape,0.1,1.8875000000000002,0.0020832429148040454,-0.783310574554255,,,
lineshape,0.1,1.8916666666666666,0.00207417081180741,-0.7833196844521382,,,
lineshape,0.1,1.895833333333333,0.002065157635585727,-0.7833287350140721,,,
lineshape,0.1,1.9000000000000004,0.00205620287868403,-0.7833377267528058,,,
lineshape,0.1,1.9041666666666668,0.002047306039078902,-0.783346660175577,,,
lineshape,0.1,1.9083333333333332,0.0020384666201090965,-0.7833555357841833,,,
lineshape,0.1,1.9124999999999996,0.002029684130407207,-0.7833643540750511,,,
lineshape,0.1,1.916666666666667,0.002020958083832335,-0.7833731155393053,,,
lineshape,0.1,1.9208333333333334,0.002012287999403767,-0.7833818206628359,,,
lineshape,0.1,1.9249999999999998,0.0020036734012355995,-0.7833904699263653,,,
lineshape,0.1,1.9291666666666663,0.001995113818472354,-0.7833990638055134,,,
lineshape,0.1,1.9333333333333336,0.001986608785225517,-0.7834076027708629,,,
lineshape,0.1,1.9375,0.001978157840511025,-0.7834160872880223,,,
lineshape,0.1,1.9416666666666664,0.001969760528187639,-0.7834245178176893,,,
lineshape,0.1,1.9458333333333329,0.001961416396896242,-0.7834328948157124,,,
lineshape,0.1,1.9500000000000002,0.0019531250000000004,-0.7834412187331518,,,
lineshape,0.1,1.9541666666666666,0.0019448858955254124,-0.7834494900163395,,,
lineshape,0.1,1.958333333333333,0.0019366986461041885,-0.7834577091069386,,,
lineshape,0.1,1.9625000000000004,0.0019285628189159869,-0.7834658764420013,,,
lineshape,0.1,1.9666666666666668,0.0019204779856319798,-0.783473992454027,,,
lineshape,0.1,1.9708333333333332,0.001912443722359213,-0.7834820575710184,,,
lineshape,0.1,1.9749999999999996,0.0019044596095857814,-0.7834900722165374,,,
lineshape,0.1,1.979166666666667,0.0018965252321267861,-0.7834980368097604,,,
lineshape,0.1,1.9833333333333334,0.0018886401790710694,-0.7835059517655324,,,
lineshape,0.1,1.9874999999999998,0.0018808040437286952,-0.7835138174944202,,,
lineshape,0.1,1.9916666666666663,0.0018730164235791972,-0.7835216344027657,,,
lineshape,0.1,1.9958333333333336,0.001865276920220552,-0.7835294028927371,,,
lineshape,0.1,2.0,0.001857585139318886,-0.7835371233623806,,,
lineshape,0.1,2.0041666666666664,0.00184994069055888,-0.7835447962056709,,,
lineshape,0.1,2.008333333333333,0.0018423431875948906,-0.7835524218125605,,,
lineshape,0.1,2.0125,0.0018347922480027525,-0.7835600005690293,,,
lineshape,0.1,2.0166666666666666,0.0018272874932322692,-0.7835675328571324,,,
lineshape,0.1,2.020833333333333,0.0018198285485603565,-0.7835750190550482,,,
lineshape,0.1,2.0250000000000004,0.0018124150430448571,-0.7835824595371252,,,
lineshape,0.1,2.029166666666667,0.001805046609479002,-0.7835898546739285,,,
lineshape,0.1,2.033333333333333,0.0017977228843464952,-0.783597204832285,,,
lineshape,0.1,2.0374999999999996,0.0017904435077772405,-0.7836045103753292,,,
lineshape,0.1,2.041666666666667,0.001783208123503674,-0.7836117716625468,,,
lineshape,0.1,2.0458333333333334,0.001776016378817716,-0.7836189890498193,,,
lineshape,0.1,2.05,0.0017688679245283026,-0.7836261628894663,,,
lineshape,0.1,2.0541666666666663,0.001761762414919519,-0.783633293530289,,,
lineshape,0.1,2.0583333333333336,0.001754699507709305,-0.7836403813176115,,,
lineshape,0.1,2.0625,0.001747678864008739,-0.7836474265933224,,,
lineshape,0.1,2.0666666666666664,0.0017407001482818657,-0.7836544296959158,,,
lineshape,0.1,2.070833333333333,0.0017337630283060907,-0.7836613909605314,,,
lineshape,0.1,2.075,0.0017268671751331126,-0.7836683107189942,,,
lineshape,0.1,2.0791666666666666,0.0017200122630503945,-0.7836751892998537,,,
lineshape,0.1,2.083333333333333,0.0017131979695431483,-0.7836820270284228,,,
lineshape,0.1,2.0875000000000004,0.0017064239752568524,-0.7836888242268154,,,
lineshape,0.1,2.091666666666667,0.0016996899639602782,-0.7836955812139842,,,
lineshape,0.1,2.095833333333333,0.0016929956225090047,-0.783702298305758,,,
lineshape,0.1,2.0999999999999996,0.0016863406408094447,-0.7837089758148781,,,
lineshape,0.1,2.104166666666667,0.0016797247117833467,-0.7837156140510341,,,
lineshape,0.1,2.1083333333333334,0.0016731475313327864,-0.7837222133208998,,,
lineshape,0.1,2.1125,0.0016666087983056152,-0.7837287739281682,,,
lineshape,0.1,2.1166666666666663,0.0016601082144613885,-0.7837352961735863,,,
lineshape,0.1,2.1208333333333336,0.0016536454844377415,-0.7837417803549888,,,
lineshape,0.1,2.125,0.0016472203157172276,-0.7837482267673322,,,
lineshape,0.1,2.1291666666666664,0.0016408324185945822,-0.783754635702728,,,
lineshape,0.1,2.133333333333333,0.001634481506144441,-0.7837610074504753,,,
lineshape,0.1,2.1375,0.0016281672941894784,-0.7837673422970932,,,
lineshape,0.1,2.1416666666666666,0.0016218895012689789,-0.7837736405263529,,,
lineshape,0.1,2.145833333333333,0.0016156478486078138,-0.783779902419309,,,
lineshape,0.1,2.1500000000000004,0.001609442060085837,-0.7837861282543305,,,
lineshape,0.1,2.154166666666667,0.001603271862207691,-0.7837923183071321,,,
lineshape,0.1,2.158333333333333,0.001597136984072996,-0.7837984728508035,,,
lineshape,0.1,2.1624999999999996,0.0015910371573469465,-0.78380459215584,,,
lineshape,0.1,2.166666666666667,0.0015849721162312887,-0.7838106764901716,,,
lineshape,0.1,2.1708333333333334,0.0015789415974356822,-0.783816726119192,,,
lineshape,0.1,2.175,0.0015729453401494306,-0.7838227413057877,,,
lineshape,0.1,2.1791666666666663,0.0015669830860135891,-0.783828722310366,,,
lineshape,0.1,2.1833333333333336,0.0015610545790934324,-0.7838346693908831,,,
lineshape,0.1,2.1875,0.0015551595658512885,-0.7838405828028714,,,
lineshape,0.1,2.1916666666666664,0.001549297795119713,-0.783846462799467,,,
lineshape,0.1,2.195833333333333,0.0015434690180750237,-0.7838523096314366,,,
lineshape,0.1,2.2,0.0015376729882111738,-0.7838581235472035,,,
lineshape,0.1,2.2041666666666666,0.0015319094613139676,-0.7838639047928746,,,
lineshape,0.1,2.208333333333333,0.0015261781954355976,-0.7838696536122653,,,
lineshape,0.1,2.2125000000000004,0.0015204789508695242,-0.7838753702469261,,,
lineshape,0.1,2.216666666666667,0.0015148114901256736,-0.7838810549361664,,,
lineshape,0.1,2.220833333333333,0.0015091755779059496,-0.7838867079170805,,,
lineshape,0.1,2.2249999999999996,0.001503570981080066,-0.7838923294245715,,,
lineshape,0.1,2.229166666666667,0.0014979974686616848,-0.7838979196913759,,,
lineshape,0.1,2.2333333333333334,0.001492454811784866,-0.783903478948087,,,
lineshape,0.1,2.2375,0.0014869427836808036,-0.7839090074231789,,,
lineshape,0.1,2.2416666666666663,0.0014814611596548756,-0.7839145053430296,,,
lineshape,0.1,2.2458333333333336,0.0014760097170639708,-0.783919972931944,,,
lineshape,0.1,2.25,0.001470588235294118,-0.7839254104121767,,,
lineshape,0.1,2.2541666666666664,0.0014651964957383818,-0.7839308180039543,,,
lineshape,0.1,2.258333333333333,0.0014598342817750513,-0.7839361959254975,,,
lineshape,0.1,2.2625,0.0014545013787460987,-0.7839415443930429,,,
lineshape,0.1,2.2666666666666666,0.0014491975739359137,-0.7839468636208649,,,
lineshape,0.1,2.270833333333333,0.0014439226565502957,-0.7839521538212966,,,
lineshape,0.1,2.2750000000000004,0.0014386764176957199,-0.7839574152047508,,,
lineshape,0.1,2.279166666666667,0.0014334586503588626,-0.7839626479797412,,,
lineshape,0.1,2.283333333333333,0.001428269149386374,-0.7839678523529026,,,
lineshape,0.1,2.2874999999999996,0.0014231077114649124,-0.7839730285290107,,,
lineshape,0.1,2.291666666666667,0.0014179741351014246,-0.7839781767110032,,,
lineshape,0.1,2.2958333333333334,0.0014128682206036747,-0.7839832970999986,,,
lineshape,0.1,2.3,0.001407789770061005,-0.7839883898953156,,,
lineshape,0.1,2.3041666666666663,0.0014027385873253489,-0.7839934552944934,,,
lineshape,0.1,2.3083333333333336,0.001397714477992468,-0.7839984934933094,,,
lineshape,0.1,2.3125,0.001392717249383433,-0.7840035046857992,,,
lineshape,0.1,2.3166666666666664,0.0013877467105263166,-0.7840084890642739,,,
lineshape,0.1,2.320833333333333,0.0013828026721381277,-0.7840134468193397,,,
lineshape,0.1,2.325,0.0013778849466069586,-0.7840183781399147,,,
lineshape,0.1,2.3291666666666666,0.0013729933479743584,-0.784023283213248,,,
lineshape,0.1,2.333333333333333,0.0013681276919179132,-0.7840281622249362,,,
lineshape,0.1,2.3375000000000004,0.0013632877957340452,-0.7840330153589418,,,
lineshape,0.1,2.341666666666667,0.0013584734783210278,-0.7840378427976096,,,
lineshape,0.1,2.345833333333333,0.0013536845601621922,-0.7840426447216844,,,
lineshape,0.1,2.3499999999999996,0.0013489208633093535,-0.7840474213103275,,,
lineshape,0.1,2.354166666666667,0.0013441822113664298,-0.7840521727411326,,,
lineshape,0.1,2.3583333333333334,0.0013394684294732668,-0.7840568991901439,,,
lineshape,0.1,2.3625,0.0013347793442896477,-0.7840616008318703,,,
lineshape,0.1,2.3666666666666663,0.0013301147839795075,-0.7840662778393028,,,
lineshape,0.1,2.3708333333333336,0.0013254745781953298,-0.7840709303839298,,,
lineshape,0.1,2.375,0.0013208585580627413,-0.7840755586357525,,,
lineshape,0.1,2.3791666666666664,0.0013162665561652772,-0.7840801627633008,,,
lineshape,0.1,2.383333333333333,0.001311698406529344,-0.7840847429336483,,,
lineshape,0.1,2.3875,0.0013071539446093518,-0.7840892993124268,,,
lineshape,0.1,2.3916666666666666,0.0013026330072730347,-0.7840938320638424,,,
lineshape,0.1,2.395833333333333,0.0012981354327869352,-0.784098341350689,,,
lineshape,0.1,2.4000000000000004,0.00129366106080207,-0.7841028273343635,,,
lineshape,0.1,2.404166666666667,0.0012892097323397667,-0.78410729017488,,,
lineshape,0.1,2.408333333333333,0.0012847812897776622,-0.7841117300308836,,,
lineshape,0.1,2.4124999999999996,0.0012803755768358727,-0.784116147059665,,,
lineshape,0.1,2.416666666666667,0.0012759924385633272,-0.784120541417174,,,
lineshape,0.1,2.4208333333333334,0.0012716317213242636,-0.784124913258033,,,
lineshape,0.1,2.425,0.0012672932727848774,-0.784129262735551,,,
lineshape,0.1,2.4291666666666663,0.001262976941900138,-0.7841335900017362,,,
lineshape,0.1,2.4333333333333336,0.0012586825789007506,-0.7841378952073104,,,
lineshape,0.1,2.4375,0.001254410035280283,-0.7841421785017205,,,
lineshape,0.1,2.4416666666666664,0.0012501591637824267,-0.7841464400331528,,,
lineshape,0.1,2.445833333333333,0.0012459298183884254,-0.7841506799485446,,,
lineshape,0.1,2.45,0.001241721854304636,-0.7841548983935975,,,
lineshape,0.1,2.4541666666666666,0.0012375351279502473,-0.7841590955127897,,,
lineshape,0.1,2.458333333333333,0.0012333694969451274,-0.7841632714493881,,,
lineshape,0.1,2.4625000000000004,0.0012292248200978261,-0.7841674263454604,,,
lineshape,0.1,2.466666666666667,0.0012251009573937114,-0.7841715603418876,,,
lineshape,0.1,2.470833333333333,0.00122099776998324,-0.784175673578375,,,
lineshape,0.1,2.4749999999999996,0.001216915120170369,-0.784179766193465,,,
lineshape,0.1,2.479166666666667,0.0012128528714010981,-0.7841838383245475,,,
lineshape,0.1,2.4833333333333334,0.0012088108882521494,-0.7841878901078726,,,
lineshape,0.1,2.4875,0.0012047890364197693,-0.7841919216785608,,,
lineshape,0.1,2.4916666666666663,0.0012007871827086653,-0.784195933170615,,,
lineshape,0.1,2.4958333333333336,0.001196805195021069,-0.7841999247169309,,,
lineshape,0.1,2.5,0.001192842942345925,-0.7842038964493089,,,
lineshape,0.5,-2.5,0.02820609251598346,-0.7563815419924735,,,
lineshape,0.5,-2.495833333333333,0.028294694482796576,-0.7562877927597874,,,
lineshape,0.5,-2.4916666666666667,0.028383705650459928,-0.7561935938528944,,,
lineshape,0.5,-2.4875,0.028473128484992297,-0.7560989424276782,,,
lineshape,0.5,-2.4833333333333334,0.028562965470548412,-0.7560038356178086,,,
lineshape,0.5,-2.4791666666666665,0.02865321910957469,-0.7559082705345377,,,
lineshape,0.5,-2.475,0.02874389192296637,-0.755812244266491,,,
lineshape,0.5,-2.470833333333333,0.02883498645022628,-0.7557157538794583,,,
lineshape,0.5,-2.466666666666667,0.028926505249625027,-0.7556187964161818,,,
lineshape,0.5,-2.4625,0.029018450898362882,-0.7555213688961414,,,
lineshape,0.5,-2.4583333333333335,0.029110825992733076,-0.7554234683153387,,,
lineshape,0.5,-2.4541666666666666,0.029203633148286865,-0.755325091646078,,,
lineshape,0.5,-2.45,0.029296875,-0.7552262358367449,,,
lineshape,0.5,-2.4458333333333333,0.029390554202441056,-0.7551268978115829,,,
lineshape,0.5,-2.441666666666667,0.029484673429941134,-0.7550270744704679,,,
lineshape,0.5,-2.4375,0.02957923537676552,-0.7549267626886791,,,
lineshape,0.5,-2.433333333333333,0.029674242757286685,-0.7548259593166684,,,
lineshape,0.5,-2.4291666666666667,0.0297696983061593,-0.7547246611798276,,,
lineshape,0.5,-2.425,0.02986560477849677,-0.754622865078252,,,
lineshape,0.5,-2.4208333333333334,0.029961964950049522,-0.7545205677865021,,,
lineshape,0.5,-2.4166666666666665,0.030058781617385115,-0.7544177660533632,,,
lineshape,0.5,-2.4125,0.030156057598070017,-0.7543144566016009,,,
lineshape,0.5,-2.408333333333333,0.03025379573085328,-0.7542106361277158,,,
lineshape,0.5,-2.404166666666667,0.030351998875851893,-0.7541063013016944,,,
lineshape,0.5,-2.4,0.030450669914738136,-0.754001448766757,,,
lineshape,0.5,-2.3958333333333335,0.030549811750928513,-0.7538960751391044,,,
lineshape,0.5,-2.3916666666666666,0.0306494273097749,-0.7537901770076597,,,
lineshape,0.5,-2.3875,0.030749519538757205,-0.7536837509338095,,,
lineshape,0.5,-2.3833333333333333,0.03085009140767825,-0.7535767934511401,,,
lineshape,0.5,-2.379166666666667,0.030951145908860337,-0.7534693010651733,,,
lineshape,0.5,-2.375,0.03105268605734396,-0.7533612702530963,,,
lineshape,0.5,-2.3708333333333336,0.031154714891088307,-0.7532526974634917,,,
lineshape,0.5,-2.3666666666666667,0.031257235471173886,-0.753143579116062,,,
lineshape,0.5,-2.3625,0.031360250882007064,-0.753033911601353,,,
lineshape,0.5,-2.3583333333333334,0.03146376423152669,-0.7529236912804729,,,
lineshape,0.5,-2.3541666666666665,0.03156777865141281,-0.7528129144848086,,,
lineshape,0.5,-2.35,0.03167229729729729,-0.7527015775157393,,,
lineshape,0.5,-2.345833333333333,0.03177732334897681,-0.7525896766443467,,,
lineshape,0.5,-2.341666666666667,0.03188286001062762,-0.7524772081111215,,,
lineshape,0.5,-2.3375,0.03198891051102285,-0.7523641681256674,,,
lineshape,0.5,-2.3333333333333335,0.0320954781037516,-0.7522505528664016,,,
lineshape,0.5,-2.3291666666666666,0.03220256606744052,-0.7521363584802516,,,
lineshape,0.5,-2.325,0.03231017770597738,-0.752021581082349,,,
lineshape,0.5,-2.3208333333333333,0.03241831634873704,-0.7519062167557197,,,
lineshape,0.5,-2.316666666666667,0.03252698535080956,-0.7517902615509711,,,
lineshape,0.5,-2.3125,0.03263618809323071,-0.7516737114859751,,,
lineshape,0.5,-2.3083333333333336,0.03274592798321468,-0.7515565625455478,,,
lineshape,0.5,-2.3041666666666667,0.0328562084543892,-0.7514388106811263,,,
lineshape,0.5,-2.3,0.032967032967032975,-0.7513204518104405,,,
lineshape,0.5,-2.2958333333333334,0.03307840500831555,-0.7512014818171829,,,
lineshape,0.5,-2.2916666666666665,0.03319032809253956,-0.7510818965506731,,,
lineshape,0.5,-2.2875,0.0333028057613854,-0.7509616918255195,,,
lineshape,0.5,-2.283333333333333,0.033415841584158425,-0.7508408634212771,,,
lineshape,0.5,-2.279166666666667,0.03352943915803853,-0.7507194070821009,,,
lineshape,0.5,-2.275,0.03364360210833241,-0.7505973185163961,,,
lineshape,0.5,-2.2708333333333335,0.03375833408872815,-0.7504745933964639,,,
lineshape,0.5,-2.2666666666666666,0.03387363878155267,-0.7503512273581433,,,
lineshape,0.5,-2.2625,0.03398951989803144,-0.7502272160004491,,,
lineshape,0.5,-2.2583333333333333,0.034105981178551126,-0.7501025548852053,,,
lineshape,0.5,-2.254166666666667,0.0342230263929247,-0.7499772395366753,,,
lineshape,0.5,-2.25,0.034340659340659344,-0.7498512654411864,,,
lineshape,0.5,-2.2458333333333336,0.03445888385122695,-0.7497246280467518,,,
lineshape,0.5,-2.2416666666666667,0.03457770378433758,-0.7495973227626868,,,
lineshape,0.5,-2.2375,0.03469712303021542,-0.7494693449592208,,,
lineshape,0.5,-2.2333333333333334,0.03481714550987776,-0.7493406899671066,,,
lineshape,0.5,-2.2291666666666665,0.034937775175416755,-0.7492113530772223,,,
lineshape,0.5,-2.225,0.03505901601028398,-0.7490813295401715,,,
lineshape,0.5,-2.220833333333333,0.035180872029577995,-0.7489506145658766,,,
lineshape,0.5,-2.216666666666667,0.035303347280334726,-0.7488192033231693,,,
lineshape,0.5,-2.2125,0.035426445841820926,-0.748687090939375,,,
lineshape,0.5,-2.2083333333333335,0.03555017182583049,-0.7485542724998931,,,
lineshape,0.5,-2.2041666666666666,0.03567452937698399,-0.7484207430477724,,,
lineshape,0.5,-2.2,0.03579952267303102,-0.7482864975832816,,,
lineshape,0.5,-2.1958333333333333,0.03592515592515593,-0.748151531063474,,,
lineshape,0.5,-2.1916666666666664,0.03605143337828637,-0.7480158384017491,,,
lineshape,0.5,-2.1875,0.036178359311405235,-0.747879414467407,,,
lineshape,0.5,-2.1833333333333336,0.03630593803786575,-0.7477422540851991,,,
lineshape,0.5,-2.1791666666666667,0.03643417390570971,-0.7476043520348723,,,
lineshape,0.5,-2.175,0.03656307129798904,-0.7474657030507095,,,
lineshape,0.5,-2.1708333333333334,0.03669263463309064,-0.7473263018210631,,,
lineshape,0.5,-2.1666666666666665,0.036822868365064654,-0.7471861429878844,,,
lineshape,0.5,-2.1625,0.036953776983955904,-0.7470452211462468,,,
lineshape,0.5,-2.158333333333333,0.03708536501613901,-0.7469035308438629,,,
lineshape,0.5,-2.154166666666667,0.037217637024656684,-0.7467610665805975,,,
lineshape,0.5,-2.15,0.037350597609561755,-0.7466178228079736,,,
