kind,two_chi_over_kappa,time_kappa,alpha_g_real,alpha_g_imag,alpha_e_real,alpha_e_imag,integration_kappa_time,snr
trajectory,10.0,9.08,0.9923679924510731,-0.10983798197394257,-0.9923679924510731,-0.10983798197394257,,
trajectory,10.0,9.1,0.9934291927442377,-0.109947863439775,-0.9934291927442377,-0.109947863439775,,
trajectory,10.0,9.120000000000001,0.9944854457788105,-0.1099512189811999,-0.9944854457788105,-0.1099512189811999,,
trajectory,10.0,9.14,0.9955262962220982,-0.10985012442677279,-0.9955262962220982,-0.10985012442677279,,
trajectory,10.0,9.16,0.9965416496621066,-0.10964765808858677,-0.9965416496621066,-0.10964765808858677,,
trajectory,10.0,9.18,0.99752186631669,-0.10934785015556299,-0.99752186631669,-0.10934785015556299,,
trajectory,10.0,9.200000000000001,0.9984578483448137,-0.10895562357837531,-0.9984578483448137,-0.10895562357837531,,
trajectory,10.0,9.22,0.9993411200142628,-0.10847672720512049,-0.9993411200142628,-0.10847672720512049,,
trajectory,10.0,9.24,1.0001639000662788,-0.10791766198923748,-1.0001639000662788,-0.10791766198923748,,
trajectory,10.0,9.26,1.0009191657086136,-0.10728560114413094,-1.0009191657086136,-0.10728560114413094,,
trajectory,10.0,9.28,1.0016007077634075,-0.10658830516211684,-1.0016007077634075,-0.10658830516211684,,
trajectory,10.0,9.3,1.0022031765940298,-0.10583403264845195,-1.0022031765940298,-0.10583403264845195,,
trajectory,10.0,9.32,1.0027221185346173,-0.10503144794419342,-1.0027221185346173,-0.10503144794419342,,
trajectory,10.0,9.34,1.0031540026463808,-0.1041895265244378,-1.0031540026463808,-0.1041895265244378,,
trajectory,10.0,9.36,1.0034962377248993,-0.10331745916118082,-1.0034962377248993,-0.10331745916118082,,
trajectory,10.0,9.38,1.0037471795815216,-0.10242455583279239,-1.0037471795815216,-0.10242455583279239,,
trajectory,10.0,9.4,1.0039061287187088,-0.10152015034519134,-1.0039061287187088,-0.10152015034519134,,
trajectory,10.0,9.42,1.0039733186127542,-0.10061350660357848,-1.0039733186127542,-0.10061350660357848,,
trajectory,10.0,9.44,1.0039498949069445,-0.09971372743851159,-1.0039498949069445,-0.09971372743851159,,
trajectory,10.0,9.46,1.0038378859030257,-0.09882966684668144,-1.0038378859030257,-0.09882966684668144,,
trajectory,10.0,9.48,1.0036401648181121,-0.09796984645560151,-1.0036401648181121,-0.09796984645560151,,
trajectory,10.0,9.5,1.003360404347192,-0.09714237696319186,-1.003360404347192,-0.09714237696319186,,
trajectory,10.0,9.52,1.0030030241375671,-0.09635488523866732,-1.0030030241375671,-0.09635488523866732,,
trajectory,10.0,9.540000000000001,1.0025731318403772,-0.09561444770098126,-1.0025731318403772,-0.09561444770098126,,
trajectory,10.0,9.56,1.0020764584553572,-0.09492753051615459,-1.0020764584553572,-0.09492753051615459,,
trajectory,10.0,9.58,1.0015192887278213,-0.09429993707596993,-1.0015192887278213,-0.09429993707596993,,
trajectory,10.0,9.6,1.0009083873912612,-0.09373676313860506,-1.0009083873912612,-0.09373676313860506,,
trajectory,10.0,9.620000000000001,1.0002509220747595,-0.09324235992769048,-1.0002509220747595,-0.09324235992769048,,
trajectory,10.0,9.64,0.9995543837114992,-0.09282030540088985,-0.9995543837114992,-0.09282030540088985,,
trajectory,10.0,9.66,0.9988265052930794,-0.09247338381329902,-0.9988265052930794,-0.09247338381329902,,
trajectory,10.0,9.68,0.998075179814136,-0.09220357361560345,-0.998075179814136,-0.09220357361560345,,
trajectory,10.0,9.700000000000001,0.9973083782431345,-0.09201204364286625,-0.9973083782431345,-0.09201204364286625,,
trajectory,10.0,9.72,0.9965340683383954,-0.09189915746786066,-0.9965340683383954,-0.09189915746786066,,
trajectory,10.0,9.74,0.9957601351037412,-0.09186448571378299,-0.9957601351037412,-0.09186448571378299,,
trajectory,10.0,9.76,0.9949943036460506,-0.09190682604571988,-0.9949943036460506,-0.09190682604571988,,
trajectory,10.0,9.78,0.9942440651579055,-0.09202423048908104,-0.9942440651579055,-0.09202423048908104,,
trajectory,10.0,9.8,0.9935166067029783,-0.09221403965696762,-0.9935166067029783,-0.09221403965696762,,
trajectory,10.0,9.82,0.9928187454303911,-0.09247292340769656,-0.9928187454303911,-0.09247292340769656,,
trajectory,10.0,9.84,0.9921568677876293,-0.09279692739893462,-0.9921568677876293,-0.09279692739893462,,
trajectory,10.0,9.86,0.9915368742403705,-0.09318152495654808,-0.9915368742403705,-0.09318152495654808,,
trajectory,10.0,9.88,0.990964129942503,-0.09362167363469387,-0.990964129942503,-0.09362167363469387,,
trajectory,10.0,9.9,0.9904434217313816,-0.09411187580915324,-0.9904434217313816,-0.09411187580915324,,
trajectory,10.0,9.92,0.9899789217527409,-0.09464624261864142,-0.9899789217527409,-0.09464624261864142,,
trajectory,10.0,9.94,0.989574157947429,-0.0952185605489437,-0.989574157947429,-0.0952185605489437,,
trajectory,10.0,9.96,0.9892319915589549,-0.0958223599422887,-0.9892319915589549,-0.0958223599422887,,
trajectory,10.0,9.98,0.9889546017475638,-0.09645098470934023,-0.9889546017475638,-0.09645098470934023,,
trajectory,10.0,10.0,0.9887434773238416,-0.0970976625234858,-0.9887434773238416,-0.0970976625234858,,
trajectory,10.0,10.02,0.9885994155434652,-0.09775557478654089,-0.9885994155434652,-0.09775557478654089,,
trajectory,10.0,10.040000000000001,0.9885225278353214,-0.09841792567135078,-0.9885225278353214,-0.09841792567135078,,
trajectory,10.0,10.06,0.988512252268473,-0.09907800956974588,-0.988512252268473,-0.09907800956974588,,
trajectory,10.0,10.08,0.9885673724999723,-0.09972927630353742,-0.9885673724999723,-0.09972927630353742,,
trajectory,10.0,10.1,0.9886860428858816,-0.10036539349130791,-0.9886860428858816,-0.10036539349130791,,
trajectory,10.0,10.120000000000001,0.98886581938257,-0.10098030550419285,-0.98886581938257,-0.10098030550419285,,
trajectory,10.0,10.14,0.9891036958148873,-0.10156828848915406,-0.9891036958148873,-0.10156828848915406,,
trajectory,10.0,10.16,0.9893961450425814,-0.1021240009878623,-0.9893961450425814,-0.1021240009878623,,
trajectory,10.0,10.18,0.9897391645166612,-0.10264252973265457,-0.9897391645166612,-0.10264252973265457,,
trajectory,10.0,10.200000000000001,0.9901283256836136,-0.10311943025750821,-0.9901283256836136,-0.10311943025750821,,
trajectory,10.0,10.22,0.990558826667673,-0.10355076202094639,-0.990558826667673,-0.10355076202094639,,
trajectory,10.0,10.24,0.9910255476398684,-0.1039331177986244,-0.9910255476398684,-0.1039331177986244,,
trajectory,10.0,10.26,0.9915231082674439,-0.10426364716539485,-0.9915231082674439,-0.10426364716539485,,
trajectory,10.0,10.28,0.992045926628464,-0.10454007394927385,-0.992045926628464,-0.10454007394927385,,
trajectory,10.0,10.3,0.9925882789739594,-0.1047607076022844,-0.9925882789739594,-0.1047607076022844,,
trajectory,10.0,10.32,0.9931443597237354,-0.10492444849502265,-0.9931443597237354,-0.10492444849502265,,
trajectory,10.0,10.34,0.993708341091779,-0.10503078720236557,-0.993708341091779,-0.10503078720236557,,
trajectory,10.0,10.36,0.9942744317528687,-0.10507979790644023,-0.9942744317528687,-0.10507979790644023,,
trajectory,10.0,10.38,0.9948369339832177,-0.10507212609925334,-0.9948369339832177,-0.10507212609925334,,
trajectory,10.0,10.4,0.9953902987344615,-0.1050089708207215,-0.9953902987344615,-0.1050089708207215,,
trajectory,10.0,10.42,0.995929178131652,-0.1048920617177727,-0.995929178131652,-0.1048920617177727,,
trajectory,10.0,10.44,0.9964484749217477,-0.10472363125627772,-0.9964484749217477,-0.10472363125627772,,
trajectory,10.0,10.46,0.9969433884389302,-0.10450638245942866,-0.9969433884389302,-0.10450638245942866,,
trajectory,10.0,10.48,0.9974094566964665,-0.1042434525834819,-0.9974094566964665,-0.1042434525834819,,
trajectory,10.0,10.5,0.997842594261268,-0.10393837317423522,-0.997842594261268,-0.10393837317423522,,
trajectory,10.0,10.52,0.9982391256162384,-0.10359502697499214,-0.9982391256162384,-0.10359502697499214,,
trajectory,10.0,10.540000000000001,0.9985958137664281,-0.10321760217890096,-0.9985958137664281,-0.10321760217890096,,
trajectory,10.0,10.56,0.9989098838973588,-0.10281054453533092,-0.9989098838973588,-0.10281054453533092,,
trajectory,10.0,10.58,0.9991790419471226,-0.10237850783129504,-0.9991790419471226,-0.10237850783129504,,
trajectory,10.0,10.6,0.9994014880074018,-0.10192630327484892,-0.9994014880074018,-0.10192630327484892,,
trajectory,10.0,10.620000000000001,0.9995759245219197,-0.10145884830793184,-0.9995759245219197,-0.10145884830793184,,
trajectory,10.0,10.64,0.9997015593034198,-0.10098111537137125,-0.9997015593034198,-0.10098111537137125,,
trajectory,10.0,10.66,0.9997781034416364,-0.10049808113490007,-0.9997781034416364,-0.10049808113490007,,
trajectory,10.0,10.68,0.9998057642243176,-0.10001467669023495,-0.9998057642243176,-0.10001467669023495,,
trajectory,10.0,10.700000000000001,0.999785233240782,-0.09953573918577968,-0.999785233240782,-0.09953573918577968,,
trajectory,10.0,10.72,0.9997176698822585,-0.09906596535763698,-0.9997176698822585,-0.09906596535763698,,
trajectory,10.0,10.74,0.9996046804950135,-0.09860986738366308,-0.9996046804950135,-0.09860986738366308,,
trajectory,10.0,10.76,0.9994482934806291,-0.09817173145563993,-0.9994482934806291,-0.09817173145563993,,
trajectory,10.0,10.78,0.9992509306724693,-0.09775557942965761,-0.9992509306724693,-0.09775557942965761,,
trajectory,10.0,10.8,0.9990153753480492,-0.09736513387691625,-0.9990153753480492,-0.09736513387691625,,
trajectory,10.0,10.82,0.9987447372635216,-0.0970037868168001,-0.9987447372635216,-0.0970037868168001,,
trajectory,10.0,10.84,0.9984424151185968,-0.09667457237170637,-0.9984424151185968,-0.09667457237170637,,
trajectory,10.0,10.86,0.9981120568777956,-0.09638014353918553,-0.9981120568777956,-0.09638014353918553,,
trajectory,10.0,10.88,0.9977575183869254,-0.0961227532319396,-0.9977575183869254,-0.0961227532319396,,
trajectory,10.0,10.9,0.997382820732012,-0.0959042396906047,-0.997382820732012,-0.0959042396906047,,
trajectory,10.0,10.92,0.9969921067916212,-0.09572601632847405,-0.9969921067916212,-0.09572601632847405,,
trajectory,10.0,10.94,0.9965895974326432,-0.0955890660218686,-0.9965895974326432,-0.0955890660218686,,
trajectory,10.0,10.96,0.996179547794256,-0.09549393981517057,-0.996179547794256,-0.09549393981517057,,
trajectory,10.0,10.98,0.9957662040951022,-0.09544075996604316,-0.9957662040951022,-0.09544075996604316,,
trajectory,10.0,11.0,0.9953537613848682,-0.09542922721446875,-0.9953537613848682,-0.09542922721446875,,
trajectory,10.0,11.02,0.9949463226436793,-0.09545863211934179,-0.9949463226436793,-0.09545863211934179,,
trajectory,10.0,11.040000000000001,0.9945478596112729,-0.09552787026880649,-0.9945478596112729,-0.09552787026880649,,
trajectory,10.0,11.06,0.9941621757030619,-0.09563546113566398,-0.9941621757030619,-0.09563546113566398,,
trajectory,10.0,11.08,0.9937928713422802,-0.09577957031728182,-0.9937928713422802,-0.09577957031728182,,
trajectory,10.0,11.1,0.9934433120067462,-0.09595803487078448,-0.9934433120067462,-0.09595803487078448,,
trajectory,10.0,11.120000000000001,0.9931165992557406,-0.09616839142910294,-0.9931165992557406,-0.09616839142910294,,
trajectory,10.0,11.14,0.9928155449674702,-0.09640790676190443,-0.9928155449674702,-0.09640790676190443,,
trajectory,10.0,11.16,0.9925426489809405,-0.09667361042764847,-0.9925426489809405,-0.09667361042764847,,
trajectory,10.0,11.18,0.9923000802982133,-0.09696232914912671,-0.9923000802982133,-0.09696232914912671,,
trajectory,10.0,11.200000000000001,0.9920896619643615,-0.0972707225349048,-0.9920896619643615,-0.0972707225349048,,
trajectory,10.0,11.22,0.9919128597033656,-0.09759531976311314,-0.9919128597033656,-0.09759531976311314,,
trajectory,10.0,11.24,0.9917707743491206,-0.09793255684201434,-0.9917707743491206,-0.09793255684201434,,
trajectory,10.0,11.26,0.9916641380720307,-0.09827881406364546,-0.9916641380720307,-0.09827881406364546,,
trajectory,10.0,11.28,0.9915933143637322,-0.09863045327250407,-0.9915933143637322,-0.09863045327250407,,
trajectory,10.0,11.3,0.9915583017056857,-0.09898385458057858,-0.9915583017056857,-0.09898385458057858,,
trajectory,10.0,11.32,0.9915587408120323,-0.09933545217285727,-0.9915587408120323,-0.09933545217285727,,
trajectory,10.0,11.34,0.9915939253035794,-0.09968176886358364,-0.9915939253035794,-0.09968176886358364,,
trajectory,10.0,11.36,0.9916628156383243,-0.10001944908273404,-0.9916628156383243,-0.10001944908273404,,
trajectory,10.0,11.38,0.9917640560948509,-0.10034528999422586,-0.9917640560948509,-0.10034528999422586,,
trajectory,10.0,11.4,0.9918959945784619,-0.10065627047193929,-0.9918959945784619,-0.10065627047193929,,
trajectory,10.0,11.42,0.9920567049962649,-0.10094957768646526,-0.9920567049962649,-0.10094957768646526,,
trajectory,10.0,11.44,0.9922440119267878,-0.10122263108425399,-0.9922440119267878,-0.10122263108425399,,
trajectory,10.0,11.46,0.9924555172922103,-0.1014731035712174,-0.9924555172922103,-0.1014731035712174,,
trajectory,10.0,11.48,0.9926886287270643,-0.10169893974448925,-0.9926886287270643,-0.10169893974448925,,
trajectory,10.0,11.5,0.9929405893263764,-0.10189837104863576,-0.9929405893263764,-0.10189837104863576,,
trajectory,10.0,11.52,0.9932085084487128,-0.10206992776578687,-0.9932085084487128,-0.10206992776578687,,
trajectory,10.0,11.540000000000001,0.993489393245478,-0.10221244778258419,-0.993489393245478,-0.10221244778258419,,
trajectory,10.0,11.56,0.9937801805870713,-0.10232508211017605,-0.9937801805870713,-0.10232508211017605,,
trajectory,10.0,11.58,0.994077769059056,-0.10240729716640241,-0.994077769059056,-0.10240729716640241,,
trajectory,10.0,11.6,0.9943790507072785,-0.10245887386148012,-0.9943790507072785,-0.10245887386148012,,
trajectory,10.0,11.620000000000001,0.9946809422197292,-0.10247990355961863,-0.9946809422197292,-0.10247990355961863,,
trajectory,10.0,11.64,0.9949804152447573,-0.10247078101877605,-0.9949804152447573,-0.10247078101877605,,
trajectory,10.0,11.66,0.9952745255598202,-0.10243219443893231,-0.9952745255598202,-0.10243219443893231,,
trajectory,10.0,11.68,0.9955604408220986,-0.10236511277556526,-0.9955604408220986,-0.10236511277556526,,
trajectory,10.0,11.700000000000001,0.9958354666517931,-0.10227077049923673,-0.9958354666517931,-0.10227077049923673,,
trajectory,10.0,11.72,0.9960970708205127,-0.10215065000412957,-0.9960970708205127,-0.10215065000412957,,
trajectory,10.0,11.74,0.9963429053406047,-0.10200646188785052,-0.9963429053406047,-0.10200646188785052,,
trajectory,10.0,11.76,0.9965708262762918,-0.10184012334168033,-0.9965708262762918,-0.10184012334168033,,
trajectory,10.0,11.78,0.9967789111237851,-0.10165373490459494,-0.9967789111237851,-0.10165373490459494,,
trajectory,10.0,11.8,0.9969654736348669,-0.10144955584571447,-0.9969654736348669,-0.10144955584571447,,
trajectory,10.0,11.82,0.9971290759864532,-0.10122997844829829,-0.9971290759864532,-0.10122997844829829,,
trajectory,10.0,11.84,0.9972685382271078,-0.10099750147397317,-0.9972685382271078,-0.10099750147397317,,
trajectory,10.0,11.86,0.997382944960038,-0.1007547030885519,-0.997382944960038,-0.1007547030885519,,
trajectory,10.0,11.88,0.9974716492505261,-0.10050421353060929,-0.9974716492505261,-0.10050421353060929,,
trajectory,10.0,11.9,0.9975342737737145,-0.10024868780098416,-0.9975342737737145,-0.10024868780098416,,
trajectory,10.0,11.92,0.9975707092459221,-0.09999077864565918,-0.9975707092459221,-0.09999077864565918,,
trajectory,10.0,11.94,0.9975811102089558,-0.09973311009614483,-0.9975811102089558,-0.09973311009614483,,
trajectory,10.0,11.96,0.9975658882619476,-0.09947825182069192,-0.9975658882619476,-0.09947825182069192,,
trajectory,10.0,11.98,0.9975257028588866,-0.0992286945265418,-0.9975257028588866,-0.0992286945265418,,
trajectory,10.0,12.0,0.9974614498119906,-0.09898682663816435,-0.9974614498119906,-0.09898682663816435,,
trajectory,10.0,12.02,0.9973742476612086,-0.09875491245923088,-0.9973742476612086,-0.09875491245923088,,
trajectory,10.0,12.040000000000001,0.9972654220882984,-0.09853507200713196,-0.9972654220882984,-0.09853507200713196,,
trajectory,10.0,12.06,0.9971364885699162,-0.09832926268839985,-0.9971364885699162,-0.09832926268839985,,
trajectory,10.0,12.08,0.9969891334779106,-0.09813926296166836,-0.9969891334779106,-0.09813926296166836,,
trajectory,10.0,12.1,0.9968251938463969,-0.09796665811204235,-0.9968251938463969,-0.09796665811204235,,
trajectory,10.0,12.120000000000001,0.9966466360341659,-0.0978128282371998,-0.9966466360341659,-0.0978128282371998,,
trajectory,10.0,12.14,0.9964555335174881,-0.09767893852146531,-0.9964555335174881,-0.09767893852146531,,
trajectory,10.0,12.16,0.9962540440524124,-0.09756593184972395,-0.9962540440524124,-0.09756593184972395,,
trajectory,10.0,12.18,0.9960443864472213,-0.09747452378864066,-0.9960443864472213,-0.09747452378864066,,
trajectory,10.0,12.200000000000001,0.9958288171848322,-0.09740519993845231,-0.9958288171848322,-0.09740519993845231,,
trajectory,10.0,12.22,0.9956096071316904,-0.09735821563485168,-0.9956096071316904,-0.09735821563485168,,
trajectory,10.0,12.24,0.9953890185641467,-0.09733359795740638,-0.9953890185641467,-0.09733359795740638,,
trajectory,10.0,12.26,0.9951692827355707,-0.09733114997877423,-0.9951692827355707,-0.09733114997877423,,
trajectory,10.0,12.280000000000001,0.9949525781976201,-0.09735045716788868,-0.9949525781976201,-0.09735045716788868,,
trajectory,10.0,12.3,0.9947410100773382,-0.09739089584048756,-0.9947410100773382,-0.09739089584048756,,
trajectory,10.0,12.32,0.9945365904981937,-0.09745164353201324,-0.9945365904981937,-0.09745164353201324,,
trajectory,10.0,12.34,0.9943412203180326,-0.0975316911511805,-0.9943412203180326,-0.0975316911511805,,
trajectory,10.0,12.36,0.9941566723403283,-0.09762985675752321,-0.9941566723403283,-0.09762985675752321,,
trajectory,10.0,12.38,0.9939845761372923,-0.09774480079310782,-0.9939845761372923,-0.09774480079310782,,
trajectory,10.0,12.4,0.9938264046045703,-0.09787504258743504,-0.9938264046045703,-0.09787504258743504,,
trajectory,10.0,12.42,0.9936834623475678,-0.09801897794541481,-0.9936834623475678,-0.09801897794541481,,
trajectory,10.0,12.44,0.9935568759791722,-0.09817489762124146,-0.9935568759791722,-0.09817489762124146,,
trajectory,10.0,12.46,0.9934475863879638,-0.09834100647605065,-0.9934475863879638,-0.09834100647605065,,
trajectory,10.0,12.48,0.993356343015143,-0.09851544311440852,-0.993356343015143,-0.09851544311440852,,
trajectory,10.0,12.5,0.9932837001575837,-0.09869629979395901,-0.9932837001575837,-0.09869629979395901,,
trajectory,10.0,12.52,0.9932300152938282,-0.09888164240389752,-0.9932300152938282,-0.09888164240389752,,
trajectory,10.0,12.540000000000001,0.9931954494096904,-0.09906953031129834,-0.9931954494096904,-0.09906953031129834,,
trajectory,10.0,12.56,0.9931799692806228,-0.09925803587962244,-0.9931799692806228,-0.09925803587962244,,
trajectory,10.0,12.58,0.993183351649294,-0.099445263470883,-0.993183351649294,-0.099445263470883,,
trajectory,10.0,12.6,0.9932051892191112,-0.09962936775183698,-0.9932051892191112,-0.09962936775183698,,
trajectory,10.0,12.620000000000001,0.9932448983678461,-0.09980857113508192,-0.9932448983678461,-0.09980857113508192,,
trajectory,10.0,12.64,0.9933017284702366,-0.09998118019793033,-0.9933017284702366,-0.09998118019793033,,
trajectory,10.0,12.66,0.9933747727045572,-0.10014560093525694,-0.9933747727045572,-0.10014560093525694,,
trajectory,10.0,12.68,0.993462980205805,-0.10030035271701324,-0.993462980205805,-0.10030035271701324,,
trajectory,10.0,12.700000000000001,0.9935651694174096,-0.1004440808366049,-0.9935651694174096,-0.1004440808366049,,
trajectory,10.0,12.72,0.9936800424843335,-0.10057556755266155,-0.9936800424843335,-0.10057556755266155,,
trajectory,10.0,12.74,0.9938062005231396,-0.10069374154370987,-0.9938062005231396,-0.10069374154370987,,
trajectory,10.0,12.76,0.9939421595990904,-0.1007976857127131,-0.9939421595990904,-0.1007976857127131,,
trajectory,10.0,12.780000000000001,0.9940863672366484,-0.10088664329617418,-0.9940863672366484,-0.10088664329617418,,
trajectory,10.0,12.8,0.9942372192878576,-0.10096002225033723,-0.9942372192878576,-0.10096002225033723,,
trajectory,10.0,12.82,0.9943930769829782,-0.10101739790477911,-0.9943930769829782,-0.10101739790477911,,
trajectory,10.0,12.84,0.9945522839894134,-0.10105851389118653,-0.9945522839894134,-0.10105851389118653,,
trajectory,10.0,12.86,0.994713183308321,-0.10108328137219252,-0.994713183308321,-0.10108328137219252,,
trajectory,10.0,12.88,0.9948741338433063,-0.10109177661163837,-0.9948741338433063,-0.10109177661163837,,
trajectory,10.0,12.9,0.995033526482147,-0.10108423694337909,-0.995033526482147,-0.10108423694337909,,
trajectory,10.0,12.92,0.9951897995405181,-0.10106105521061999,-0.9951897995405181,-0.10106105521061999,,
trajectory,10.0,12.94,0.9953414534260444,-0.10102277276162805,-0.9953414534260444,-0.10102277276162805,,
trajectory,10.0,12.96,0.9954870643916102,-0.10097007110038526,-0.9954870643916102,-0.10097007110038526,,
trajectory,10.0,12.98,0.9956252972585441,-0.10090376230223849,-0.9956252972585441,-0.10090376230223849,,
trajectory,10.0,13.0,0.99575491700296,-0.10082477831476011,-0.99575491700296,-0.10082477831476011,,
trajectory,10.0,13.02,0.9958747991119995,-0.1007341592727917,-0.9958747991119995,-0.1007341592727917,,
trajectory,10.0,13.040000000000001,0.9959839386308633,-0.1006330409639386,-0.9959839386308633,-0.1006330409639386,,
trajectory,10.0,13.06,0.9960814578361636,-0.10052264158657306,-0.9960814578361636,-0.10052264158657306,,
trajectory,10.0,13.08,0.9961666124861337,-0.10040424794665928,-0.9961666124861337,-0.10040424794665928,,
trajectory,10.0,13.1,0.9962387966134247,-0.10027920124242366,-0.9962387966134247,-0.10027920124242366,,
trajectory,10.0,13.120000000000001,0.9962975458414643,-0.10014888258706037,-0.9962975458414643,-0.10014888258706037,,
trajectory,10.0,13.14,0.996342539220476,-0.10001469841930591,-0.996342539220476,-0.10001469841930591,,
trajectory,10.0,13.16,0.9963735995941307,-0.09987806594986957,-0.9963735995941307,-0.09987806594986957,,
trajectory,10.0,13.18,0.9963906925222601,-0.09974039878841852,-0.9963906925222601,-0.09974039878841852,,
trajectory,10.0,13.200000000000001,0.9963939237989866,-0.09960309289114629,-0.9963939237989866,-0.09960309289114629,,
trajectory,10.0,13.22,0.996383535618884,-0.09946751296297877,-0.996383535618884,-0.09946751296297877,,
trajectory,10.0,13.24,0.9963599014562382,-0.09933497944127379,-0.9963599014562382,-0.09933497944127379,,
trajectory,10.0,13.26,0.9963235197340573,-0.09920675617954929,-0.9963235197340573,-0.09920675617954929,,
trajectory,10.0,13.280000000000001,0.99627500637005,-0.0990840389404339,-0.99627500637005,-0.0990840389404339,,
trajectory,10.0,13.3,0.9962150862962815,-0.09896794479678572,-0.9962150862962815,-0.09896794479678572,,
trajectory,10.0,13.32,0.9961445840575642,-0.09885950252889275,-0.9961445840575642,-0.09885950252889275,,
trajectory,10.0,13.34,0.9960644136007525,-0.0987596440939751,-0.9960644136007525,-0.0987596440939751,,
trajectory,10.0,13.36,0.9959755673729875,-0.09866919723198679,-0.9959755673729875,-0.09866919723198679,,
trajectory,10.0,13.38,0.9958791048514932,-0.09858887925909347,-0.9958791048514932,-0.09858887925909347,,
trajectory,10.0,13.4,0.995776140630783,-0.09851929208732033,-0.995776140630783,-0.09851929208732033,,
trajectory,10.0,13.42,0.9956678321950644,-0.09846091849584959,-0.9956678321950644,-0.09846091849584959,,
trajectory,10.0,13.44,0.9955553675042449,-0.09841411966643836,-0.9955553675042449,-0.09841411966643836,,
trajectory,10.0,13.46,0.9954399525212607,-0.09837913398254931,-0.9954399525212607,-0.09837913398254931,,
trajectory,10.0,13.48,0.9953227988065074,-0.09835607707916959,-0.9953227988065074,-0.09835607707916959,,
trajectory,10.0,13.5,0.9952051113019924,-0.09834494311805456,-0.9952051113019924,-0.09834494311805456,,
trajectory,10.0,13.52,0.9950880764235034,-0.09834560725139044,-0.9950880764235034,-0.09834560725139044,,
trajectory,10.0,13.540000000000001,0.9949728505736672,-0.09835782922572814,-0.9949728505736672,-0.09835782922572814,,
trajectory,10.0,13.56,0.9948605491823357,-0.09838125806760183,-0.9948605491823357,-0.09838125806760183,,
trajectory,10.0,13.58,0.9947522363733541,-0.09841543778259802,-0.9947522363733541,-0.09841543778259802,,
trajectory,10.0,13.6,0.9946489153485552,-0.09845981399086683,-0.9946489153485552,-0.09845981399086683,,
trajectory,10.0,13.620000000000001,0.9945515195708479,-0.0985137414142354,-0.9945515195708479,-0.0985137414142354,,
trajectory,10.0,13.64,0.9944609048186741,-0.09857649212325502,-0.9944609048186741,-0.09857649212325502,,
trajectory,10.0,13.66,0.994377842173962,-0.0986472644467359,-0.994377842173962,-0.0986472644467359,,
trajectory,10.0,13.68,0.9943030119951515,-0.09872519244163386,-0.9943030119951515,-0.09872519244163386,,
trajectory,10.0,13.700000000000001,0.9942369989160046,-0.09880935581757744,-0.9942369989160046,-0.09880935581757744,,
trajectory,10.0,13.72,0.9941802878998557,-0.0988987902078742,-0.9941802878998557,-0.0988987902078742,,
trajectory,10.0,13.74,0.9941332613678235,-0.09899249767751533,-0.9941332613678235,-0.09899249767751533,,
trajectory,10.0,13.76,0.9940961974084175,-0.09908945735849742,-0.9940961974084175,-0.09908945735849742,,
trajectory,10.0,13.780000000000001,0.9940692690650067,-0.09918863610368032,-0.9940692690650067,-0.09918863610368032,,
trajectory,10.0,13.8,0.9940525446869334,-0.09928899905236832,-0.9940525446869334,-0.09928899905236832,,
trajectory,10.0,13.82,0.994045989319697,-0.09938952000379946,-0.994045989319697,-0.09938952000379946,,
trajectory,10.0,13.84,0.9940494670997473,-0.09948919149870245,-0.9940494670997473,-0.09948919149870245,,
trajectory,10.0,13.86,0.9940627446100645,-0.09958703451397413,-0.9940627446100645,-0.09958703451397413,,
trajectory,10.0,13.88,0.9940854951439771,-0.0996821076812767,-0.9940854951439771,-0.0996821076812767,,
trajectory,10.0,13.9,0.994117303816631,-0.0997735159468757,-0.994117303816631,-0.0997735159468757,,
trajectory,10.0,13.92,0.9941576734562546,-0.0998604185972611,-0.9941576734562546,-0.0998604185972611,,
trajectory,10.0,13.94,0.9942060312009209,-0.09994203658292287,-0.9942060312009209,-0.09994203658292287,,
trajectory,10.0,13.96,0.9942617357209224,-0.10001765908100553,-0.9942617357209224,-0.10001765908100553,,
trajectory,10.0,13.98,0.994324084982214,-0.10008664924634326,-0.994324084982214,-0.10008664924634326,,
trajectory,10.0,14.0,0.9943923244626419,-0.10014844910948699,-0.9943923244626419,-0.10014844910948699,,
trajectory,10.0,14.02,0.9944656557299015,-0.1002025835896764,-0.9944656557299015,-0.1002025835896764,,
trajectory,10.0,14.040000000000001,0.9945432452883592,-0.10024866360018757,-0.9945432452883592,-0.10024866360018757,,
trajectory,10.0,14.06,0.994624233601021,-0.1002863882330023,-0.994624233601021,-0.1002863882330023,,
trajectory,10.0,14.08,0.9947077441930409,-0.10031554601920196,-0.9947077441930409,-0.10031554601920196,,
trajectory,10.0,14.1,0.9947928927441976,-0.10033601527079476,-0.9947928927441976,-0.10033601527079476,,
trajectory,10.0,14.120000000000001,0.9948787960797135,-0.10034776351875033,-0.9948787960797135,-0.10034776351875033,,
trajectory,10.0,14.14,0.9949645809715993,-0.10035084607075223,-0.9949645809715993,-0.10035084607075223,,
trajectory,10.0,14.16,0.9950493926663395,-0.10034540372050946,-0.9950493926663395,-0.10034540372050946,,
trajectory,10.0,14.18,0.9951324030591332,-0.10033165964831346,-0.9951324030591332,-0.10033165964831346,,
