EJ_over_EC,offset_charge,level,energy_GHz,EC_GHz,EJ_GHz
50.0,0.4125000000000001,0,0.0,0.25,12.5
50.0,0.4125000000000001,1,4.7354705534885095,0.25,12.5
50.0,0.4125000000000001,2,9.183936838791242,0.25,12.5
50.0,0.42500000000000004,0,0.0,0.25,12.5
50.0,0.42500000000000004,1,4.735470363431044,0.25,12.5
50.0,0.42500000000000004,2,9.183942703478397,0.25,12.5
50.0,0.4375,0,0.0,0.25,12.5
50.0,0.4375,1,4.735470200586331,0.25,12.5
50.0,0.4375,2,9.18394772849179,0.25,12.5
50.0,0.4500000000000002,0,0.0,0.25,12.5
50.0,0.4500000000000002,1,4.735470065958334,0.25,12.5
50.0,0.4500000000000002,2,9.183951882831387,0.25,12.5
50.0,0.46250000000000013,0,0.0,0.25,12.5
50.0,0.46250000000000013,1,4.7354699603770705,0.25,12.5
50.0,0.46250000000000013,2,9.183955140867957,0.25,12.5
50.0,0.4750000000000001,0,0.0,0.25,12.5
50.0,0.4750000000000001,1,4.73546988449347,0.25,12.5
50.0,0.4750000000000001,2,9.183957482501471,0.25,12.5
50.0,0.48750000000000004,0,0.0,0.25,12.5
50.0,0.48750000000000004,1,4.735469838775359,0.25,12.5
50.0,0.48750000000000004,2,9.18395889328532,0.25,12.5
50.0,0.5,0,0.0,0.25,12.5
50.0,0.5,1,4.735469823504608,0.25,12.5
50.0,0.5,2,9.1839593645157,0.25,12.5
50.0,0.5125000000000002,0,0.0,0.25,12.5
50.0,0.5125000000000002,1,4.735469838775361,0.25,12.5
50.0,0.5125000000000002,2,9.18395889328532,0.25,12.5
50.0,0.5250000000000001,0,0.0,0.25,12.5
50.0,0.5250000000000001,1,4.735469884493467,0.25,12.5
50.0,0.5250000000000001,2,9.183957482501464,0.25,12.5
50.0,0.5375000000000001,0,0.0,0.25,12.5
50.0,0.5375000000000001,1,4.735469960377072,0.25,12.5
50.0,0.5375000000000001,2,9.183955140867958,0.25,12.5
50.0,0.55,0,0.0,0.25,12.5
50.0,0.55,1,4.735470065958333,0.25,12.5
50.0,0.55,2,9.183951882831389,0.25,12.5
50.0,0.5625,0,0.0,0.25,12.5
50.0,0.5625,1,4.73547020058633,0.25,12.5
50.0,0.5625,2,9.183947728491786,0.25,12.5
50.0,0.5750000000000002,0,0.0,0.25,12.5
50.0,0.5750000000000002,1,4.735470363431046,0.25,12.5
50.0,0.5750000000000002,2,9.183942703478401,0.25,12.5
50.0,0.5875000000000001,0,0.0,0.25,12.5
50.0,0.5875000000000001,1,4.735470553488512,0.25,12.5
50.0,0.5875000000000001,2,9.183936838791249,0.25,12.5
50.0,0.6000000000000001,0,0.0,0.25,12.5
50.0,0.6000000000000001,1,4.735470769586986,0.25,12.5
50.0,0.6000000000000001,2,9.183930170609548,0.25,12.5
50.0,0.6125,0,0.0,0.25,12.5
50.0,0.6125,1,4.735471010394184,0.25,12.5
50.0,0.6125,2,9.183922740068136,0.25,12.5
50.0,0.625,0,0.0,0.25,12.5
50.0,0.625,1,4.735471274425461,0.25,12.5
50.0,0.625,2,9.183914593003221,0.25,12.5
50.0,0.6375000000000002,0,0.0,0.25,12.5
50.0,0.6375000000000002,1,4.735471560053021,0.25,12.5
50.0,0.6375000000000002,2,9.183905779669299,0.25,12.5
50.0,0.6500000000000001,0,0.0,0.25,12.5
50.0,0.6500000000000001,1,4.7354718655158905,0.25,12.5
50.0,0.6500000000000001,2,9.183896354428587,0.25,12.5
50.0,0.6625000000000001,0,0.0,0.25,12.5
50.0,0.6625000000000001,1,4.735472188930828,0.25,12.5
50.0,0.6625000000000001,2,9.183886375415309,0.25,12.5
50.0,0.675,0,0.0,0.25,12.5
50.0,0.675,1,4.735472528303894,0.25,12.5
50.0,0.675,2,9.183875904176656,0.25,12.5
50.0,0.6875,0,0.0,0.25,12.5
50.0,0.6875,1,4.735472881542762,0.25,12.5
50.0,0.6875,2,9.183865005292757,0.25,12.5
50.0,0.7000000000000002,0,0.0,0.25,12.5
50.0,0.7000000000000002,1,4.735473246469622,0.25,12.5
50.0,0.7000000000000002,2,9.183853745977988,0.25,12.5
50.0,0.7125000000000001,0,0.0,0.25,12.5
50.0,0.7125000000000001,1,4.7354736208346,0.25,12.5
50.0,0.7125000000000001,2,9.183842195666111,0.25,12.5
50.0,0.7250000000000001,0,0.0,0.25,12.5
50.0,0.7250000000000001,1,4.735474002329619,0.25,12.5
50.0,0.7250000000000001,2,9.183830425581785,0.25,12.5
50.0,0.7375,0,0.0,0.25,12.5
50.0,0.7375,1,4.735474388602657,0.25,12.5
50.0,0.7375,2,9.183818508301126,0.25,12.5
50.0,0.75,0,0.0,0.25,12.5
50.0,0.75,1,4.735474777272206,0.25,12.5
50.0,0.75,2,9.18380651730399,0.25,12.5
50.0,0.7625000000000002,0,0.0,0.25,12.5
50.0,0.7625000000000002,1,4.735475165941999,0.25,12.5
50.0,0.7625000000000002,2,9.183794526520831,0.25,12.5
50.0,0.7750000000000001,0,0.0,0.25,12.5
50.0,0.7750000000000001,1,4.735475552215758,0.25,12.5
50.0,0.7750000000000001,2,9.183782609876827,0.25,12.5
50.0,0.7875000000000001,0,0.0,0.25,12.5
50.0,0.7875000000000001,1,4.735475933711966,0.25,12.5
50.0,0.7875000000000001,2,9.183770840836171,0.25,12.5
50.0,0.8,0,0.0,0.25,12.5
50.0,0.8,1,4.735476308078555,0.25,12.5
50.0,0.8,2,9.183759291949265,0.25,12.5
50.0,0.8125,0,0.0,0.25,12.5
50.0,0.8125,1,4.735476673007426,0.25,12.5
50.0,0.8125,2,9.183748034405687,0.25,12.5
50.0,0.8250000000000002,0,0.0,0.25,12.5
50.0,0.8250000000000002,1,4.735477026248646,0.25,12.5
50.0,0.8250000000000002,2,9.183737137595585,0.25,12.5
50.0,0.8375000000000001,0,0.0,0.25,12.5
50.0,0.8375000000000001,1,4.735477365624347,0.25,12.5
50.0,0.8375000000000001,2,9.183726668682272,0.25,12.5
50.0,0.8500000000000001,0,0.0,0.25,12.5
50.0,0.8500000000000001,1,4.735477689042139,0.25,12.5
50.0,0.8500000000000001,2,9.18371669218862,0.25,12.5
50.0,0.8625,0,0.0,0.25,12.5
50.0,0.8625,1,4.735477994508024,0.25,12.5
50.0,0.8625,2,9.183707269599783,0.25,12.5
50.0,0.875,0,0.0,0.25,12.5
50.0,0.875,1,4.735478280138665,0.25,12.5
50.0,0.875,2,9.18369845898468,0.25,12.5
50.0,0.8875000000000002,0,0.0,0.25,12.5
50.0,0.8875000000000002,1,4.73547854417303,0.25,12.5
50.0,0.8875000000000002,2,9.18369031463859,0.25,12.5
50.0,0.9000000000000001,0,0.0,0.25,12.5
50.0,0.9000000000000001,1,4.735478784983234,0.25,12.5
50.0,0.9000000000000001,2,9.183682886749041,0.25,12.5
50.0,0.9125000000000001,0,0.0,0.25,12.5
50.0,0.9125000000000001,1,4.735479001084569,0.25,12.5
50.0,0.9125000000000001,2,9.183676221086973,0.25,12.5
50.0,0.925,0,0.0,0.25,12.5
50.0,0.925,1,4.735479191144673,0.25,12.5
50.0,0.925,2,9.183670358725166,0.25,12.5
50.0,0.9375,0,0.0,0.25,12.5
50.0,0.9375,1,4.7354793539917415,0.25,12.5
50.0,0.9375,2,9.183665335785578,0.25,12.5
50.0,0.9500000000000002,0,0.0,0.25,12.5
50.0,0.9500000000000002,1,4.735479488621742,0.25,12.5
50.0,0.9500000000000002,2,9.183661183217163,0.25,12.5
50.0,0.9625000000000001,0,0.0,0.25,12.5
50.0,0.9625000000000001,1,4.735479594204619,0.25,12.5
50.0,0.9625000000000001,2,9.183657926605562,0.25,12.5
50.0,0.9750000000000001,0,0.0,0.25,12.5
50.0,0.9750000000000001,1,4.735479670089411,0.25,12.5
50.0,0.9750000000000001,2,9.183655586015723,0.25,12.5
50.0,0.9875,0,0.0,0.25,12.5
50.0,0.9875,1,4.735479715808241,0.25,12.5
50.0,0.9875,2,9.183654175868526,0.25,12.5
50.0,1.0,0,0.0,0.25,12.5
50.0,1.0,1,4.735479731079233,0.25,12.5
50.0,1.0,2,9.183653704852121,0.25,12.5
