time_ms,ground_occupation
70.5,1.1145559028636212
71.0,1.1155647458432854
71.5,1.1145384928867952
72.0,1.1115556934605824
72.5,1.1067264974309365
73.0,1.1001898008012179
73.5,1.0921099779151766
74.0,1.082673269164179
74.5,1.0720838971522868
75.0,1.060559986806669
75.5,1.0483293660690778
76.0,1.0356253235885118
76.5,1.022682398300168
77.0,1.0097322729873686
77.5,0.9969998399671163
78.0,0.9846995020198058
78.5,0.9730317657181933
79.0,0.9621801775317746
79.5,0.9523086456321213
80.0,0.943559182351742
80.5,0.9360500939076783
81.0,0.9298746354469272
81.5,0.9251001408587425
82.0,0.9217676282800082
82.5,0.9198918739392181
83.0,0.9194619390787084
83.5,0.9204421272896348
84.0,0.9227733428032938
84.5,0.9263748142052544
85.0,0.9311461427595036
85.5,0.9369696301162126
86.0,0.9437128366795182
86.5,0.9512313193642185
87.0,0.9593714958883534
87.5,0.9679735821308925
88.0,0.976874549412142
88.5,0.9859110497950497
89.0,0.9949222596096001
89.5,1.0037525943076668
90.0,1.0122542513877042
90.5,1.0202895424028198
91.0,1.027732979888741
91.5,1.0344730903199155
92.0,1.0404139298176291
92.5,1.0454762851858537
93.0,1.049598548830027
93.5,1.0527372621135178
94.0,1.054867327621479
94.5,1.0559818965320518
95.0,1.0560919427465212
95.5,1.055225540516801
96.0,1.0534268669531643
96.5,1.0507549549300628
97.0,1.0472822254766594
97.5,1.0430928316963264
98.0,1.03828084857275
98.5,1.0329483446685481
99.0,1.0272033726966734
99.5,1.0211579162485893
100.0,1.014925829610986
100.5,1.008620806620358
101.0,1.0023544129279367
101.5,0.996234213921379
102.0,0.9903620279275044
102.5,0.9848323312625855
103.0,0.9797308382692513
103.5,0.97513327575248
104.0,0.971104367275008
104.5,0.9676970386700721
105.0,0.9649518519523875
105.5,0.9628966706313467
106.0,0.9615465553260553
106.5,0.9609038846190666
107.0,0.9609586923290291
107.5,0.9616892088909806
108.0,0.9630625913593366
108.5,0.9650358237383256
109.0,0.9675567669356291
109.5,0.9705653356570874
110.0,0.9739947780350129
110.5,0.9777730327228312
111.0,0.9818241375989673
111.5,0.9860696640992959
112.0,0.9904301515283199
112.5,0.9948265164652167
113.0,0.9991814135557288
113.5,1.0034205255319844
114.0,1.0074737621915653
114.5,1.0112763502516398
115.0,1.0147697984270174
115.5,1.01790272471294
116.0,1.020631535632701
116.5,1.0229209500841514
117.0,1.0247443633351443
117.5,1.0260840496241082
118.0,1.0269312046681442
118.5,1.0272858321196707
119.0,1.0271564805994304
119.5,1.026559840328262
120.0,1.0255202105466152
120.5,1.0240688508185702
121.0,1.0222432309407483
121.5,1.0200861954962641
122.0,1.0176450600959563
122.5,1.0149706570256367
123.0,1.0121163483669968
123.5,1.0091370246848312
124.0,1.0060881070836194
124.5,1.003024569846651
125.0,1.0
125.5,0.997065709015236
126.0,0.9942699105060661
126.5,0.9916569762155918
127.0,0.9892667808655257
127.5,0.987134144581473
128.0,0.9852883796553845
128.5,0.9837529463942928
129.0,0.9825452207701006
129.5,0.9816763745644731
130.0,0.9811513667304448
130.5,0.9809690428009599
131.0,0.9811223373946241
131.5,0.9815985732280125
132.0,0.9823798485662595
132.5,0.983443503750133
133.0,0.984762656345294
133.5,0.9863067935809343
134.0,0.9880424100893118
134.5,0.9899336785295985
135.0,0.9919431404795428
135.5,0.9940324050034048
136.0,0.9961628425472719
136.5,0.9982962622625364
137.0,1.0003955615009938
137.5,1.002425337043823
138.0,1.0043524486021544
138.5,1.0061465262374283
139.0,1.0077804145719957
139.5,1.0092305479698729
140.0,1.0104772522389103
140.5,1.011504969813239
141.0,1.0123024067932052
141.5,1.0128626016241646
142.0,1.013182916561566
142.5,1.013264954375109
143.0,1.013114403968616
143.5,1.0127408197157823
144.0,1.012157340318693
144.5,1.0113803538719
145.0,1.0104291165487005
145.5,1.0093253329094967
146.0,1.0080927062591805
146.5,1.0067564677485765
147.0,1.00534289302423
147.5,1.0038788151840592
148.0,1.0023911425990764
148.5,1.0009063898214636
149.0,0.9994502293268713
149.5,0.998047071246089
150.0,0.9967196775420712
150.5,0.995488816297984
151.0,0.9943729609169305
151.5,0.993388038111522
152.0,0.9925472275992343
152.5,0.9918608154353787
153.0,0.9913361019272796
153.5,0.9909773640981263
154.0,0.9907858717235061
154.5,0.9907599550633298
155.0,0.9908951215710075
155.5,0.9911842180931405
156.0,0.9916176343878318
156.5,0.9921835431973858
157.0,0.9928681716191815
157.5,0.9936560981323789
158.0,0.9945305693614266
158.5,0.9954738304915867
159.0,0.9964674631964611
159.5,0.9974927249904443
160.0,0.9985308840759962
160.5,0.9995635440107948
161.0,1.0005729528658385
161.5,1.0015422919736992
162.0,1.0024559398665092
162.5,1.0032997075650563
163.0,1.0040610419919789
163.5,1.0047291949314023
164.0,1.0052953556320532
164.5,1.0057527458384428
165.0,1.0060966767228547
165.5,1.0063245678675972
166.0,1.0064359291009324
166.5,1.0064323066105831
167.0,1.0063171953359757
167.5,1.0060959201656936
168.0,1.0057754889324182
168.5,1.0053644205976138
169.0,1.0048725523474047
169.5,1.0043108295758918
170.0,1.0036910829103662
170.5,1.0030257965336844
171.0,1.0023278720830506
171.5,1.0016103923534667
172.0,1.0008863889112922
172.5,1.0001686175329791
173.0,0.9994693451314225
173.5,0.9988001515237467
174.0,0.9981717490367533
174.5,0.9975938225473433
175.0,0.9970748921231719
175.5,0.9966221999720609
176.0,0.9962416229359514
176.5,0.9959376112851123
177.0,0.9957131540894675
177.5,0.9955697709745434
178.0,0.9955075296175248
178.5,0.9955250879115676
179.0,0.9956197593305335
179.5,0.9957875996676049
180.0,0.9960235130049372
180.5,0.9963213745018158
181.0,0.9966741673690063
181.5,0.997074131229432
182.0,0.9975129189513406
182.5,0.9979817589801007
183.0,0.9984716201881368
183.5,0.9989733763077879
184.0,0.9994779671067173
184.5,0.9999765536068053
185.0,1.0004606648313532
185.5,1.0009223337874869
186.0,1.001354220645853
186.5,1.0017497213626507
187.0,1.002103060293995
187.5,1.002409365673603
188.0,1.00266472715582
188.5,1.0028662349609607
189.0,1.0030120004929648
189.5,1.0031011586246836
190.0,1.0031338521583415
190.5,1.0031111992628223
191.0,1.0030352449608384
191.5,1.0029088979837402
192.0,1.0027358545262568
192.5,1.0025205106149928
193.0,1.0022678649509047
193.5,1.0019834141957216
194.0,1.0016730427445675
194.5,1.00134290906175
195.0,1.000999330654308
195.5,1.0006486697196213
196.0,1.0002972214309187
196.5,0.9999511067201241
197.0,0.9996161712839642
197.5,0.9992978923797667
198.0,0.9990012947954818
198.5,0.9987308771779613
199.0,0.9984905496884805
199.5,0.9982835837290446
200.0,0.9981125742514028
200.5,0.9979794149271147
201.0,0.9978852862255709
201.5,0.9978306562215232
202.0,0.9978152937381597
202.5,0.9978382932294997
203.0,0.9978981106200149
203.5,0.9979926091526193
204.0,0.9981191141508596
204.5,0.9982744754791345
205.0,0.9984551363875205
205.5,0.998657207356213
206.0,0.9988765435091932
206.5,0.9991088241474999
207.0,0.9993496329589826
207.5,0.9995945374927483
208.0,0.9998391665414152
208.5,1.0000792841510806
209.0,1.0003108590756313
209.5,1.0005301286063817
210.0,1.0007336558375195
210.5,1.0009183795697678
211.0,1.0010816562061982
211.5,1.001221293152353
212.0,1.0013355733947826
212.5,1.001423271094888
213.0,1.001483658195701
213.5,1.0015165021952308
214.0,1.0015220553886734
214.5,1.0015010360207635
215.0,1.001454601916738
215.5,1.0013843172739025
216.0,1.0012921133940884
216.5,1.0011802442191333
217.0,1.001051237595936
217.5,1.000907843244076
218.0,1.000752978427157
218.5,1.0005896723389824
219.0,1.0004210102077957
219.5,1.0002500780967565
220.0,1.0000799093375567
220.5,0.999913433477772
221.0,0.9997534285526557
221.5,0.9996024774102009
222.0,0.9994629287262234
222.5,0.9993368632458416
223.0,0.9992260656810446
223.5,0.9991320025830844
224.0,0.9990558063952553
224.5,0.9989982657782566
225.0,0.9989598221887669
225.5,0.998940572583936
226.0,0.9989402780220253
226.5,0.9989583778339903
227.0,0.9989940089538496
227.5,0.9990460299184895
228.0,0.999113048981144
228.5,0.9991934557280114
229.0,0.9992854555449118
229.5,0.9993871062509404
230.0,0.9994963561988612
230.5,0.9996110831374411
231.0,0.9997291331387401
231.5,0.9998483589130552
232.0,0.9999666568650503
232.5,1.000082002285743
233.0,1.0001924821254313
233.5,1.0002963248511698
234.0,1.0003919269578105
234.5,1.0004778757725399
235.0,1.000552968267901
235.5,1.0006162256760471
236.0,1.0006669037760008
236.5,1.0007044988046008
237.0,1.0007287490192045
237.5,1.000739632014828
238.0,1.0007373579689907
238.5,1.000722359053015
239.0,1.0006952753079157
239.5,1.0006569373354492
240.0,1.0006083461996886
240.5,1.0005506509710782
241.0,1.0004851243729402
241.5,1.000413137009586
242.0,1.0003361306654996
242.5,1.0002555911665663
243.0,1.0001730212872566
243.5,1.0000899141724429
244.0,1.0000077277196024
244.5,0.9999278603371974
245.0,0.9998516284587285
245.5,0.9997802461501835
246.0,0.9997148071021885
246.5,0.9996562692481143
247.0,0.9996054421966188
247.5,0.999562977612661
248.0,0.9995293626258619
248.5,0.999504916290211
249.0,0.9994897890654636
249.5,0.9994839652390329
250.0,0.9994872681585893
250.5,0.9994993681006881
251.0,0.9995197925602288
251.5,0.9995479387099719
252.0,0.9995830877491723
252.5,0.9996244208360038
253.0,0.9996710362800816
253.5,0.9997219676591889
254.0,0.999776202518308
254.5,0.9998327013091565
255.0,0.9998904162344603
255.5,0.9999483096728676
256.0,1.000005371877362
256.5,1.0000606376617986
257.0,1.0001132018162682
257.5,1.000162233021779
258.0,1.0002069860676441
258.5,1.0002468122102637
259.0,1.0002811675490653
259.5,1.0003096193334668
260.0,1.000331850153197
260.5,1.0003476600024492
261.0,1.0003569662455245
261.5,1.0003598015471926
262.0,1.0003563098644315
262.5,1.0003467406269488
263.0,1.0003314412615147
263.5,1.000310848239237
264.0,1.0002854768451934
264.5,1.0002559098860446
265.0,1.0002227855632502
265.5,1.0001867847471777
266.0,1.000148617890783
266.5,1.0001090118206535
267.0,1.0000686966382466
267.5,1.0000283929552887
268.0,0.9999887996748215
268.5,0.9999505825135965
269.0,0.9999143634428251
269.5,0.999880711203065
270.0,0.9998501330257459
270.5,0.9998230676689436
271.0,0.9997998798490004
271.5,0.9997808561229358
272.0,0.9997662022497807
272.5,0.999756042032473
273.0,0.9997504176162115
273.5,0.9997492911946214
274.0,0.9997525480521079
274.5,0.9997600008497317
275.0,0.9997713950431327
275.5,0.9997864153047121
276.0,0.9998046928086777
276.5,0.9998258132268046
277.0,0.9998493252749777
277.5,0.9998747496457946
278.0,0.9999015881607332
278.5,0.9999293329765445
279.0,0.9999574756845251
279.5,0.9999855161480012
280.0,1.0000129709325114
280.5,1.0000393811945871
281.0,1.000064319908426
281.5,1.0000873983248397
282.0,1.0001082715733347
282.5,1.0001266433357092
283.0,1.000142269537795
283.5,1.0001549610246006
284.0,1.00016458520279
284.5,1.0001710666528225
285.0,1.0001743867308868
285.5,1.0001745821976908
286.0,1.0001717429269432
286.5,1.0001660087607507
287.0,1.0001575655919548
287.5,1.0001466407644501
288.0,1.0001334978916447
288.5,1.000118431200323
289.0,1.0001017595122146
289.5,1.0000838199784934
290.0,1.0000649616832877
290.5,1.0000455392310854
291.0,1.0000259064297714
291.5,1.0000064101760358
292.0,0.9999873846432008
292.5,0.9999691458632735
293.0,0.9999519867854595
293.5,0.9999361728826455
294.0,0.9999219383657201
294.5,0.9999094830532703
295.0,0.9998989699313995
295.5,0.9998905234254044
296.0,0.9998842283920476
296.5,0.9998801298284026
297.0,0.9998782332809302
297.5,0.9998785059267935
298.0,0.9998808782885805
298.5,0.9998852465337823
299.0,0.9998914753016773
299.5,0.9998994009928331
300.0,0.9999088354503481
