time_ms,ground_occupation
269.0,0.9865104122332001
269.5,0.9810319182946604
270.0,0.9759445233661586
270.5,0.9713318610568739
271.0,0.9672683877768686
271.5,0.9638181981856514
272.0,0.9610340336226236
272.5,0.9589564984858827
273.0,0.957613495753572
273.5,0.9570198889189291
274.0,0.9571773936060712
274.5,0.9580746981186141
275.0,0.9596878082171252
275.5,0.9619806075919827
276.0,0.9649056218603339
276.5,0.9684049705303301
277.0,0.9724114882983844
277.5,0.9768499943256793
278.0,0.9816386858214639
278.5,0.9866906303785169
279.0,0.9919153300879806
279.5,0.9972203295259853
280.0,1.002512839263634
280.5,1.007701346607071
281.0,1.0126971858188663
281.5,1.0174160410907402
282.0,1.021779357007793
282.5,1.0257156331350896
283.0,1.0291615816313315
283.5,1.032063129407492
284.0,1.0343762492516992
284.5,1.0360676074816253
285.0,1.0371150190051848
285.5,1.0375077041098348
286.0,1.037246344799359
286.5,1.0363429419933468
287.0,1.0348204783382184
287.5,1.0327123946907715
288.0,1.0300618914699204
288.5,1.0269210689772639
289.0,1.0233499234147123
289.5,1.019415217635245
290.0,1.0151892476146902
290.5,1.0107485271984618
291.0,1.0061724148347293
291.5,1.001541706739198
292.0,0.9969372212386463
292.5,0.9924383989102874
293.0,0.9881219425791794
293.5,0.9840605202705982
294.0,0.9803215528601328
294.5,0.9769661064489353
295.0,0.9740479074490891
295.5,0.9716124960334024
296.0,0.9696965310288613
296.5,0.9683272565607913
297.0,0.9675221378358044
297.5,0.9672886704380305
298.0,0.9676243644582433
298.5,0.9685169017326647
299.0,0.9699444614900185
299.5,0.9718762068426474
300.0,0.9742729218584703
