angle_deg,p_ab,p_bc,p_ac,wigner,w_limit
128,0.108680962752045,0.0616040915277188,0.0387050544498413,0.131579999829923,-0.183012701892219
128.5,0.105205941806655,0.0594103997043126,0.040138849337692,0.124477492173275,-0.183012701892219
129,0.101795359230664,0.0572849296677502,0.0416569026616268,0.117423386236787,-0.183012701892219
129.5,0.0984502539205632,0.0552283288567948,0.0432587520078976,0.11041983076946,-0.183012701892219
130,0.0951716448278357,0.0532412237319758,0.044943909437676,0.103468959122135,-0.183012701892219
130.5,0.0919605306485713,0.0513242195847642,0.0467118616356844,0.0965728885976511,-0.183012701892219
131,0.0888178895192556,0.0494779003531934,0.0485620700665567,0.0897337198058923,-0.183012701892219
131.5,0.0857446787188205,0.0477028284439871,0.0504939711388816,0.0829535360239261,-0.183012701892219
132,0.0827418343770465,0.0459995445612443,0.0525069763768777,0.0762344025614131,-0.183012701892219
132.5,0.0798102711894092,0.0443685675417359,0.054600472599649,0.0695783661314961,-0.183012701892219
133,0.0769508821384542,0.0428103941968616,0.0567738221079659,0.0629874542273498,-0.183012701892219
133.5,0.0741645382217861,0.0413254991613166,0.0590263628785146,0.0564636745045881,-0.183012701892219
134,0.0714520881867538,0.0399143347485132,0.0613574087655553,0.0500090141697117,-0.183012701892219
134.5,0.0688143582719141,0.0385773308128017,0.0637662497099298,0.043625439374786,-0.183012701892219
135,0.0662521519553512,0.0373148946185331,0.0662521519553511,0.0373148946185331,-0.183012701892219
135.5,0.0637662497099297,0.0361274107160013,0.068814358271914,0.0310793021540171,-0.183012701892219
136,0.0613574087655554,0.0350152408243067,0.0714520881867537,0.0249205614031084,-0.183012701892219
136.5,0.0590263628785146,0.033978723721172,0.0741645382217861,0.0188405483779004,-0.183012701892219
137,0.056773822107966,0.0330181751397478,0.0769508821384542,0.0128411151092595,-0.183012701892219
137.5,0.054600472599649,0.032133887672437,0.0798102711894091,0.00692408908267687,-0.183012701892219
138,0.0525069763768777,0.0313261306817685,0.0827418343770464,0.00109127268159982,-0.183012701892219
138.5,0.0504939711388816,0.0305951502183466,0.0857446787188205,-0.00465555736159221,-0.183012701892219
139,0.0485620700665568,0.0299411689459015,0.0888178895192557,-0.0103146505067974,-0.183012701892219
139.5,0.0467118616356844,0.0293643860734643,0.0919605306485712,-0.0158842829394225,-0.183012701892219
140,0.044943909437676,0.028864977294685,0.0951716448278356,-0.0213627580954746,-0.183012701892219
140.5,0.0432587520078976,0.0284430947343158,0.0984502539205631,-0.0267484071783497,-0.183012701892219
141,0.0416569026616268,0.0280988669018713,0.101795359230664,-0.0320395896671656,-0.183012701892219
141.5,0.040138849337692,0.0278323986524839,0.105205941806655,-0.037234693816479,-0.183012701892219
142,0.0387050544498413,0.0276437711549638,0.108680962752045,-0.0423321371472401,-0.183012701892219
142.5,0.037355954745887,0.0275330418670739,0.112219363541791,-0.0473303669288302,-0.183012701892219
143,0.036091961174668,0.027500244518028,0.115820066344735,-0.052227860652039,-0.183012701892219
143.5,0.0349134587608707,0.0275453890982163,0.119481974351922,-0.0570231264928354,-0.183012701892219
144,0.0338208064877467,0.0276684618561624,0.1232039721107,-0.0617147037667912,-0.183012701892219
144.5,0.0328143371877632,0.0278694253027119,0.126984925864496,-0.0663011633740206,-0.183012701892219
145,0.0318943574412188,0.0281482182224523,0.130823683898168,-0.0707811082344973,-0.183012701892219
145.5,0.0310611474828564,0.0285047556923596,0.134719076888835,-0.0751531737136186,-0.183012701892219
146,0.0303149611165008,0.0289389291076664,0.138669918262053,-0.0794160280378862,-0.183012701892219
146.5,0.0296560256377476,0.0294506062149446,0.14267500455327,-0.0835683727005779,-0.183012701892219
147,0.0290845417647269,0.0300396311523905,0.146733115774402,-0.0876089428572847,-0.183012701892219
147.5,0.0286006835769626,0.0307058244973023,0.15084301578546,-0.091536507711195,-0.183012701892219
148,0.0282045984623458,0.0314489833207334,0.155003452671087,-0.0953498708880073,-0.183012701892219
148.5,0.0278964070722395,0.0322688812493072,0.159213159121903,-0.0990478708003567,-0.183012701892219
149,0.0276762032847266,0.033165268534172,0.163470852820545,-0.102629381001647,-0.183012701892219
149.5,0.0275440541760138,0.0341378721270774,0.167775236832267,-0.106093310529175,-0.183012701892219
150,0.0275,0.0351863957635472,0.172125,-0.109438604236453,-0.183012701892219
150.5,0.0275440541760138,0.0363105200531244,0.176518817343747,-0.112664243114609,-0.183012701892219
151,0.0276762032847266,0.0375099025766608,0.180955350464181,-0.115769244602794,-0.183012701892219
151.5,0.0278964070722395,0.038784177990621,0.185433247950336,-0.118752662887476,-0.183012701892219
152,0.0282045984623458,0.0401329581383697,0.189951145791259,-0.121613589190544,-0.183012701892219
152.5,0.0286006835769626,0.0415558321684081,0.194507667791503,-0.124351152046132,-0.183012701892219
153,0.0290845417647269,0.0430523666595229,0.199101425990325,-0.126964517566075,-0.183012701892219
153.5,0.0296560256377476,0.0446221057528108,0.203731021084478,-0.129452889693919,-0.183012701892219
154,0.0303149611165008,0.0462645712905375,0.208395042854447,-0.131815510447409,-0.183012701892219
