n,field_v_per_cm,branch,spin_projection,magnetic_label,shift_khz
24,0.02703258145363409,lower_mf0,-0.5,0,-1249.074671004927
24,0.02903508771929825,lower_mf0,-0.5,0,-1251.7959826626347
24,0.03103759398496241,lower_mf0,-0.5,0,-1254.0590557317319
24,0.03304010025062657,lower_mf0,-0.5,0,-1255.959618778541
24,0.03504260651629073,lower_mf0,-0.5,0,-1257.5701269837182
24,0.037045112781954895,lower_mf0,-0.5,0,-1258.9461169334513
24,0.03904761904761905,lower_mf0,-0.5,0,-1260.130659883629
24,0.04105012531328321,lower_mf0,-0.5,0,-1261.157526144914
24,0.04305263157894738,lower_mf0,-0.5,0,-1262.053463503724
24,0.045055137844611536,lower_mf0,-0.5,0,-1262.8398583645735
24,0.047057644110275694,lower_mf0,-0.5,0,-1263.5339612266284
24,0.04906015037593986,lower_mf0,-0.5,0,-1264.1498008713183
24,0.05106265664160402,lower_mf0,-0.5,0,-1264.6988735169443
24,0.053065162907268176,lower_mf0,-0.5,0,-1265.1906674856823
24,0.055067669172932335,lower_mf0,-0.5,0,-1265.633066371904
24,0.0570701754385965,lower_mf0,-0.5,0,-1266.0326615716278
24,0.05907268170426066,lower_mf0,-0.5,0,-1266.3949965574648
24,0.06107518796992482,lower_mf0,-0.5,0,-1266.724759297743
24,0.06307769423558898,lower_mf0,-0.5,0,-1267.025934945713
24,0.06508020050125314,lower_mf0,-0.5,0,-1267.3019278467827
24,0.0670827067669173,lower_mf0,-0.5,0,-1267.5556596716278
24,0.06908521303258146,lower_mf0,-0.5,0,-1267.7896488396107
24,0.07108771929824562,lower_mf0,-0.5,0,-1268.0060751793899
24,0.07309022556390979,lower_mf0,-0.5,0,-1268.2068328668452
24,0.07509273182957395,lower_mf0,-0.5,0,-1268.3935739956703
24,0.0770952380952381,lower_mf0,-0.5,0,-1268.5677446206216
24,0.07909774436090226,lower_mf0,-0.5,0,-1268.7306147173317
24,0.08110025062656642,lower_mf0,-0.5,0,-1268.8833031994513
24,0.08310275689223058,lower_mf0,-0.5,0,-1269.0267989009587
24,0.08510526315789475,lower_mf0,-0.5,0,-1269.161978246689
24,0.08710776942355891,lower_mf0,-0.5,0,-1269.2896201944548
24,0.08911027568922307,lower_mf0,-0.5,0,-1269.4104189172651
24,0.09111278195488723,lower_mf0,-0.5,0,-1269.5249946074987
24,0.09311528822055139,lower_mf0,-0.5,0,-1269.6339027126592
24,0.09511779448621555,lower_mf0,-0.5,0,-1269.737641857638
24,0.09712030075187972,lower_mf0,-0.5,0,-1269.8366606613981
24,0.09912280701754388,lower_mf0,-0.5,0,-1269.9313636209376
24,0.10112531328320803,lower_mf0,-0.5,0,-1270.0221162052496
24,0.1031278195488722,lower_mf0,-0.5,0,-1270.1092492773932
24,0.10513032581453635,lower_mf0,-0.5,0,-1270.193062944773
24,0.10713283208020051,lower_mf0,-0.5,0,-1270.2738299191424
24,0.10913533834586467,lower_mf0,-0.5,0,-1270.3517984578855
24,0.11113784461152884,lower_mf0,-0.5,0,-1270.4271949429597
24,0.113140350877193,lower_mf0,-0.5,0,-1270.500226149881
24,0.11514285714285716,lower_mf0,-0.5,0,-1270.5710812463578
24,0.11714536340852132,lower_mf0,-0.5,0,-1270.6399335582123
24,0.11914786967418547,lower_mf0,-0.5,0,-1270.7069421322278
24,0.12115037593984963,lower_mf0,-0.5,0,-1270.7722531224656
24,0.1231528822055138,lower_mf0,-0.5,0,-1270.8360010221875
24,0.12515538847117796,lower_mf0,-0.5,0,-1270.8983097609682
24,0.1271578947368421,lower_mf0,-0.5,0,-1270.9592936832855
24,0.12916040100250628,lower_mf0,-0.5,0,-1271.019058423367
24,0.13116290726817045,lower_mf0,-0.5,0,-1271.0777016879324
24,0.1331654135338346,lower_mf0,-0.5,0,-1271.1353139590085
24,0.13516791979949877,lower_mf0,-0.5,0,-1271.1919791241874
24,0.13717042606516291,lower_mf0,-0.5,0,-1271.2477750448072
24,0.1391729323308271,lower_mf0,-0.5,0,-1271.3027740669004
24,0.14117543859649123,lower_mf0,-0.5,0,-1271.3570434831865
24,0.1431779448621554,lower_mf0,-0.5,0,-1271.4106459502173
24,0.14518045112781958,lower_mf0,-0.5,0,-1271.4636398657333
24,0.14718295739348372,lower_mf0,-0.5,0,-1271.5160797114188
24,0.1491854636591479,lower_mf0,-0.5,0,-1271.568016363028
24,0.15118796992481204,lower_mf0,-0.5,0,-1271.6194973729368
24,0.1531904761904762,lower_mf0,-0.5,0,-1271.6705672271025
24,0.15519298245614038,lower_mf0,-0.5,0,-1271.7212675789197
24,0.15719548872180453,lower_mf0,-0.5,0,-1271.7716374625757
24,0.1591979949874687,lower_mf0,-0.5,0,-1271.8217134883762
24,0.16120050125313284,lower_mf0,-0.5,0,-1271.8715300207532
24,0.16320300751879702,lower_mf0,-0.5,0,-1271.9211193413737
24,0.16520551378446116,lower_mf0,-0.5,0,-1271.9705117988663
24,0.16720802005012533,lower_mf0,-0.5,0,-1272.0197359456442
24,0.1692105263157895,lower_mf0,-0.5,0,-1272.0688186642963
24,0.17121303258145365,lower_mf0,-0.5,0,-1272.1177852828328
24,0.17321553884711782,lower_mf0,-0.5,0,-1272.1666596816758
24,0.17521804511278197,lower_mf0,-0.5,0,-1272.2154643914405
24,0.17722055137844614,lower_mf0,-0.5,0,-1272.2642206834455
24,0.17922305764411028,lower_mf0,-0.5,0,-1272.3129486533367
24,0.18122556390977446,lower_mf0,-0.5,0,-1272.3616672978596
24,0.18322807017543863,lower_mf0,-0.5,0,-1272.4103945865038
24,0.18523057644110277,lower_mf0,-0.5,0,-1272.4591475270665
24,0.18723308270676695,lower_mf0,-0.5,0,-1272.5079422267797
24,0.1892355889724311,lower_mf0,-0.5,0,-1272.556793949111
24,0.19123809523809526,lower_mf0,-0.5,0,-1272.6057171659788
24,0.19324060150375943,lower_mf0,-0.5,0,-1272.6547256065382
24,0.19524310776942358,lower_mf0,-0.5,0,-1272.7038323025406
24,0.19724561403508775,lower_mf0,-0.5,0,-1272.753049630055
24,0.1992481203007519,lower_mf0,-0.5,0,-1272.8023893491982
24,0.20125062656641607,lower_mf0,-0.5,0,-1272.8518626398934
24,0.2032531328320802,lower_mf0,-0.5,0,-1272.9014801364435
24,0.20525563909774439,lower_mf0,-0.5,0,-1272.9512519587945
24,0.20725814536340856,lower_mf0,-0.5,0,-1273.0011877420955
24,0.2092606516290727,lower_mf0,-0.5,0,-1273.0512966644194
24,0.21126315789473687,lower_mf0,-0.5,0,-1273.101587472569
24,0.21326566416040102,lower_mf0,-0.5,0,-1273.1520685059193
24,0.2152681704260652,lower_mf0,-0.5,0,-1273.2027477192767
24,0.21727067669172934,lower_mf0,-0.5,0,-1273.2536327036203
24,0.2192731829573935,lower_mf0,-0.5,0,-1273.3047307061895
24,0.22127568922305768,lower_mf0,-0.5,0,-1273.3560486487822
24,0.22327819548872183,lower_mf0,-0.5,0,-1273.4075931451005
24,0.225280701754386,lower_mf0,-0.5,0,-1273.4593705172592
24,0.22728320802005014,lower_mf0,-0.5,0,-1273.5113868108388
24,0.22928571428571431,lower_mf0,-0.5,0,-1273.5636478095462
24,0.23128822055137846,lower_mf0,-0.5,0,-1273.6161590484471
24,0.23329072681704263,lower_mf0,-0.5,0,-1273.668925826663
24,0.2352932330827068,lower_mf0,-0.5,0,-1273.7219532195595
24,0.23729573934837095,lower_mf0,-0.5,0,-1273.7752460898914
24,0.23929824561403512,lower_mf0,-0.5,0,-1273.8288090982658
24,0.24130075187969927,lower_mf0,-0.5,0,-1273.8826467131232
24,0.24330325814536344,lower_mf0,-0.5,0,-1273.9367632206934
24,0.2453057644110276,lower_mf0,-0.5,0,-1273.9911627329816
24,0.24730827067669175,lower_mf0,-0.5,0,-1274.0458491968584
24,0.24931077694235593,lower_mf0,-0.5,0,-1274.1008264016891
24,0.2513132832080201,lower_mf0,-0.5,0,-1274.1560979867245
24,0.2533157894736842,lower_mf0,-0.5,0,-1274.2116674485524
24,0.2553182957393484,lower_mf0,-0.5,0,-1274.2675381472645
24,0.25732080200501256,lower_mf0,-0.5,0,-1274.323713313225
24,0.25932330827067673,lower_mf0,-0.5,0,-1274.3801960527294
24,0.2613258145363409,lower_mf0,-0.5,0,-1274.436989353669
24,0.263328320802005,lower_mf0,-0.5,0,-1274.4940960913427
24,0.2653308270676692,lower_mf0,-0.5,0,-1274.551519033104
24,0.26733333333333337,lower_mf0,-0.5,0,-1274.6092608431022
24,0.26933583959899754,lower_mf0,-0.5,0,-1274.6673240870487
24,0.2713383458646617,lower_mf0,-0.5,0,-1274.7257112366888
24,0.27334085213032583,lower_mf0,-0.5,0,-1274.784424673943
24,0.27534335839599,lower_mf0,-0.5,0,-1274.8434666939481
24,0.2773458646616542,lower_mf0,-0.5,0,-1274.902839510063
24,0.27934837092731835,lower_mf0,-0.5,0,-1274.9625452567295
24,0.28135087719298246,lower_mf0,-0.5,0,-1275.0225859923348
24,0.28335338345864663,lower_mf0,-0.5,0,-1275.0829637035615
24,0.2853558897243108,lower_mf0,-0.5,0,-1275.1436803072352
24,0.287358395989975,lower_mf0,-0.5,0,-1275.204737654378
24,0.28936090225563915,lower_mf0,-0.5,0,-1275.266137531639
24,0.29136340852130327,lower_mf0,-0.5,0,-1275.3278816651095
24,0.29336591478696744,lower_mf0,-0.5,0,-1275.3899717217525
24,0.2953684210526316,lower_mf0,-0.5,0,-1275.4524093128603
24,0.2973709273182958,lower_mf0,-0.5,0,-1275.5151959955444
24,0.29937343358395996,lower_mf0,-0.5,0,-1275.5783332750013
24,0.3013759398496241,lower_mf0,-0.5,0,-1275.6418226067765
24,0.30337844611528825,lower_mf0,-0.5,0,-1275.7056653987308
24,0.3053809523809524,lower_mf0,-0.5,0,-1275.7698630123546
24,0.3073834586466166,lower_mf0,-0.5,0,-1275.8344167656253
24,0.30938596491228076,lower_mf0,-0.5,0,-1275.8993279336055
24,0.3113884711779449,lower_mf0,-0.5,0,-1275.9645977507075
24,0.31339097744360905,lower_mf0,-0.5,0,-1276.0302274123023
24,0.3153934837092732,lower_mf0,-0.5,0,-1276.0962180756737
24,0.3173959899749374,lower_mf0,-0.5,0,-1276.1625708619256
24,0.3193984962406015,lower_mf0,-0.5,0,-1276.2292868570544
24,0.3214010025062657,lower_mf0,-0.5,0,-1276.2963671136786
24,0.32340350877192986,lower_mf0,-0.5,0,-1276.3638126516923
24,0.32540601503759403,lower_mf0,-0.5,0,-1276.431624459759
24,0.3274085213032582,lower_mf0,-0.5,0,-1276.4998034966186
24,0.3294110275689223,lower_mf0,-0.5,0,-1276.5683506919845
24,0.3314135338345865,lower_mf0,-0.5,0,-1276.6372669473174
24,0.33341604010025067,lower_mf0,-0.5,0,-1276.7065531376732
24,0.33541854636591484,lower_mf0,-0.5,0,-1276.7762101115238
24,0.337421052631579,lower_mf0,-0.5,0,-1276.8462386925457
24,0.3394235588972431,lower_mf0,-0.5,0,-1276.9166396803953
24,0.3414260651629073,lower_mf0,-0.5,0,-1276.9874138509458
24,0.34342857142857147,lower_mf0,-0.5,0,-1277.0585619579576
24,0.34543107769423564,lower_mf0,-0.5,0,-1277.1300847331377
24,0.3474335839598998,lower_mf0,-0.5,0,-1277.2019828873306
24,0.34943609022556393,lower_mf0,-0.5,0,-1277.2742571112353
24,0.3514385964912281,lower_mf0,-0.5,0,-1277.3469080758211
24,0.3534411027568923,lower_mf0,-0.5,0,-1277.4199364328647
24,0.35544360902255645,lower_mf0,-0.5,0,-1277.4933428161426
24,0.35744611528822057,lower_mf0,-0.5,0,-1277.5671278420857
24,0.35944862155388474,lower_mf0,-0.5,0,-1277.6412921093633
24,0.3614511278195489,lower_mf0,-0.5,0,-1277.7158362004318
24,0.3634536340852131,lower_mf0,-0.5,0,-1277.7907606817735
24,0.36545614035087726,lower_mf0,-0.5,0,-1277.866066104315
24,0.3674586466165414,lower_mf0,-0.5,0,-1277.9417530043183
24,0.36946115288220555,lower_mf0,-0.5,0,-1278.0178219032055
24,0.3714636591478697,lower_mf0,-0.5,0,-1278.0942733085099
24,0.3734661654135339,lower_mf0,-0.5,0,-1278.171107714235
24,0.37546867167919806,lower_mf0,-0.5,0,-1278.2483256013302
24,0.3774711779448622,lower_mf0,-0.5,0,-1278.3259274381692
24,0.37947368421052635,lower_mf0,-0.5,0,-1278.4039136804295
24,0.3814761904761905,lower_mf0,-0.5,0,-1278.4822847720463
24,0.3834786967418547,lower_mf0,-0.5,0,-1278.5610411454513
24,0.38548120300751887,lower_mf0,-0.5,0,-1278.6401832218114
24,0.387483709273183,lower_mf0,-0.5,0,-1278.719711411623
24,0.38948621553884716,lower_mf0,-0.5,0,-1278.799626114834
24,0.39148872180451133,lower_mf0,-0.5,0,-1278.8799277207218
24,0.3934912280701755,lower_mf0,-0.5,0,-1278.9606166095643
24,0.3954937343358396,lower_mf0,-0.5,0,-1279.041693151268
24,0.3974962406015038,lower_mf0,-0.5,0,-1279.1231577067983
24,0.39949874686716796,lower_mf0,-0.5,0,-1279.2050106281806
24,0.40150125313283214,lower_mf0,-0.5,0,-1279.2872522583798
24,0.4035037593984963,lower_mf0,-0.5,0,-1279.3698829322545
24,0.4055062656641604,lower_mf0,-0.5,0,-1279.4529029760813
24,0.4075087719298246,lower_mf0,-0.5,0,-1279.536312708387
24,0.40951127819548877,lower_mf0,-0.5,0,-1279.6201124398308
24,0.41151378446115294,lower_mf0,-0.5,0,-1279.7043024735624
24,0.4135162907268171,lower_mf0,-0.5,0,-1279.788883105697
24,0.41551879699248123,lower_mf0,-0.5,0,-1279.8738546243642
24,0.4175213032581454,lower_mf0,-0.5,0,-1279.9592173118513
24,0.4195238095238096,lower_mf0,-0.5,0,-1280.044971443114
24,0.42152631578947375,lower_mf0,-0.5,0,-1280.1311172870896
24,0.42352882205513787,lower_mf0,-0.5,0,-1280.2176551056798
24,0.42553132832080204,lower_mf0,-0.5,0,-1280.3045851551851
24,0.4275338345864662,lower_mf0,-0.5,0,-1280.3919076855277
24,0.4295363408521304,lower_mf0,-0.5,0,-1280.4796229412657
24,0.43153884711779456,lower_mf0,-0.5,0,-1280.5677311611748
24,0.43354135338345867,lower_mf0,-0.5,0,-1280.6562325781904
24,0.43554385964912284,lower_mf0,-0.5,0,-1280.745127420419
24,0.437546365914787,lower_mf0,-0.5,0,-1280.8344159104845
24,0.4395488721804512,lower_mf0,-0.5,0,-1280.9240982656454
24,0.44155137844611536,lower_mf0,-0.5,0,-1281.014174698929
24,0.4435538847117795,lower_mf0,-0.5,0,-1281.104645418117
24,0.44555639097744365,lower_mf0,-0.5,0,-1281.1955106264013
24,0.4475588972431078,lower_mf0,-0.5,0,-1281.2867705226831
24,0.449561403508772,lower_mf0,-0.5,0,-1281.3784253009158
24,0.45156390977443617,lower_mf0,-0.5,0,-1281.4704751512977
24,0.4535664160401003,lower_mf0,-0.5,0,-1281.562920259676
24,0.45556892230576446,lower_mf0,-0.5,0,-1281.655760807666
24,0.45757142857142863,lower_mf0,-0.5,0,-1281.7489969731882
24,0.4595739348370928,lower_mf0,-0.5,0,-1281.8426289300487
24,0.4615764411027569,lower_mf0,-0.5,0,-1281.9366568484197
24,0.4635789473684211,lower_mf0,-0.5,0,-1282.0310808948361
24,0.46558145363408526,lower_mf0,-0.5,0,-1282.1259012321977
24,0.46758395989974944,lower_mf0,-0.5,0,-1282.2211180198274
24,0.4695864661654136,lower_mf0,-0.5,0,-1282.316731413651
24,0.4715889724310777,lower_mf0,-0.5,0,-1282.4127415670912
24,0.4735914786967419,lower_mf0,-0.5,0,-1282.5091486288013
24,0.47559398496240607,lower_mf0,-0.5,0,-1282.6059527459456
24,0.47759649122807024,lower_mf0,-0.5,0,-1282.7031540613966
24,0.4795989974937344,lower_mf0,-0.5,0,-1282.8007527154039
24,0.48160150375939853,lower_mf0,-0.5,0,-1282.8987488456542
24,0.4836040100250627,lower_mf0,-0.5,0,-1282.9971425867345
24,0.4856065162907269,lower_mf0,-0.5,0,-1283.0959340703118
24,0.48760902255639105,lower_mf0,-0.5,0,-1283.1951234257283
24,0.4896115288220552,lower_mf0,-0.5,0,-1283.2947107793457
24,0.49161403508771934,lower_mf0,-0.5,0,-1283.3946962547836
24,0.4936165413533835,lower_mf0,-0.5,0,-1283.4950799741725
24,0.4956190476190477,lower_mf0,-0.5,0,-1283.595862055887
24,0.49762155388471185,lower_mf0,-0.5,0,-1283.697042616931
24,0.49962406015037597,lower_mf0,-0.5,0,-1283.798621770911
24,0.5016265664160402,lower_mf0,-0.5,0,-1283.9005996306587
24,0.5036290726817043,lower_mf0,-0.5,0,-1284.00297630531
24,0.5056315789473684,lower_mf0,-0.5,0,-1284.1057519027495
24,0.5076340852130327,lower_mf0,-0.5,0,-1284.2089265284176
24,0.5096365914786968,lower_mf0,-0.5,0,-1284.3125002854902
24,0.511639097744361,lower_mf0,-0.5,0,-1284.4164732754737
24,0.5136416040100251,lower_mf0,-0.5,0,-1284.5208455979675
24,0.5156441102756892,lower_mf0,-0.5,0,-1284.6256173502468
24,0.5176466165413535,lower_mf0,-0.5,0,-1284.7307886280958
24,0.5196491228070176,lower_mf0,-0.5,0,-1284.8363595252729
24,0.5216516290726818,lower_mf0,-0.5,0,-1284.942330133569
24,0.5236541353383459,lower_mf0,-0.5,0,-1285.0487005432853
24,0.52565664160401,lower_mf0,-0.5,0,-1285.1554708429942
24,0.5276591478696743,lower_mf0,-0.5,0,-1285.2626411195993
24,0.5296616541353384,lower_mf0,-0.5,0,-1285.370211458097
24,0.5316641604010026,lower_mf0,-0.5,0,-1285.4781819421721
24,0.5336666666666667,lower_mf0,-0.5,0,-1285.586552654079
24,0.5356691729323309,lower_mf0,-0.5,0,-1285.6953236738666
24,0.5376716791979951,lower_mf0,-0.5,0,-1285.804495081167
24,0.5396741854636592,lower_mf0,-0.5,0,-1285.9140669526316
24,0.5416766917293234,lower_mf0,-0.5,0,-1286.0240393652696
24,0.5436791979949875,lower_mf0,-0.5,0,-1286.1344123933482
24,0.5456817042606517,lower_mf0,-0.5,0,-1286.2451861104196
24,0.5476842105263159,lower_mf0,-0.5,0,-1286.356360588129
24,0.54968671679198,lower_mf0,-0.5,0,-1286.4679358974058
24,0.5516892230576441,lower_mf0,-0.5,0,-1286.5799121078678
24,0.5536917293233083,lower_mf0,-0.5,0,-1286.6922892873454
24,0.5556942355889725,lower_mf0,-0.5,0,-1286.805067503192
24,0.5576967418546367,lower_mf0,-0.5,0,-1286.9182468206147
24,0.5596992481203008,lower_mf0,-0.5,0,-1287.0318273044634
24,0.5617017543859649,lower_mf0,-0.5,0,-1287.1458090182769
24,0.5637042606516292,lower_mf0,-0.5,0,-1287.2601920242823
24,0.5657067669172933,lower_mf0,-0.5,0,-1287.3749763835149
24,0.5677092731829575,lower_mf0,-0.5,0,-1287.4901621564138
24,0.5697117794486216,lower_mf0,-0.5,0,-1287.6057494016297
24,0.5717142857142857,lower_mf0,-0.5,0,-1287.7217381773366
24,0.57371679197995,lower_mf0,-0.5,0,-1287.8381285411135
24,0.5757192982456141,lower_mf0,-0.5,0,-1287.954920547915
24,0.5777218045112783,lower_mf0,-0.5,0,-1288.072114253889
24,0.5797243107769424,lower_mf0,-0.5,0,-1288.189709712441
24,0.5817268170426065,lower_mf0,-0.5,0,-1288.3077069770964
24,0.5837293233082708,lower_mf0,-0.5,0,-1288.4261061001878
24,0.5857318295739349,lower_mf0,-0.5,0,-1288.5449071324986
24,0.5877343358395991,lower_mf0,-0.5,0,-1288.6641101255266
24,0.5897368421052632,lower_mf0,-0.5,0,-1288.7837151282677
24,0.5917393483709273,lower_mf0,-0.5,0,-1288.9037221893584
24,0.5937418546365916,lower_mf0,-0.5,0,-1289.0241313573176
24,0.5957443609022557,lower_mf0,-0.5,0,-1289.1449426791135
24,0.5977468671679199,lower_mf0,-0.5,0,-1289.2661562011183
24,0.599749373433584,lower_mf0,-0.5,0,-1289.3877719691088
24,0.6017518796992481,lower_mf0,-0.5,0,-1289.509790027669
24,0.6037543859649124,lower_mf0,-0.5,0,-1289.632210421383
24,0.6057568922305765,lower_mf0,-0.5,0,-1289.7550331932857
24,0.6077593984962407,lower_mf0,-0.5,0,-1289.8782583860539
24,0.6097619047619048,lower_mf0,-0.5,0,-1290.0018860418875
24,0.611764411027569,lower_mf0,-0.5,0,-1290.1259162019142
24,0.6137669172932332,lower_mf0,-0.5,0,-1290.2503489069031
24,0.6157694235588973,lower_mf0,-0.5,0,-1290.3751841967894
24,0.6177719298245615,lower_mf0,-0.5,0,-1290.5004221109125
24,0.6197744360902256,lower_mf0,-0.5,0,-1290.6260626877763
24,0.6217769423558898,lower_mf0,-0.5,0,-1290.7521059655285
24,0.623779448621554,lower_mf0,-0.5,0,-1290.8785519818389
24,0.6257819548872181,lower_mf0,-0.5,0,-1291.0054007733047
24,0.6277844611528822,lower_mf0,-0.5,0,-1291.1326523764042
24,0.6297869674185465,lower_mf0,-0.5,0,-1291.2603068269
24,0.6317894736842106,lower_mf0,-0.5,0,-1291.3883641594819
24,0.6337919799498748,lower_mf0,-0.5,0,-1291.516824409317
24,0.6357944862155389,lower_mf0,-0.5,0,-1291.6456876100217
24,0.637796992481203,lower_mf0,-0.5,0,-1291.7749537952136
24,0.6397994987468673,lower_mf0,-0.5,0,-1291.9046229981523
24,0.6418020050125314,lower_mf0,-0.5,0,-1292.0346952506657
24,0.6438045112781956,lower_mf0,-0.5,0,-1292.165170585418
24,0.6458070175438597,lower_mf0,-0.5,0,-1292.296049033165
24,0.6478095238095238,lower_mf0,-0.5,0,-1292.4273306254968
24,0.6498120300751881,lower_mf0,-0.5,0,-1292.559015392693
24,0.6518145363408522,lower_mf0,-0.5,0,-1292.6911033647943
24,0.6538170426065164,lower_mf0,-0.5,0,-1292.8235945712452
24,0.6558195488721805,lower_mf0,-0.5,0,-1292.9564890414904
24,0.6578220551378446,lower_mf0,-0.5,0,-1293.0897868042596
24,0.6598245614035089,lower_mf0,-0.5,0,-1293.2234878873282
24,0.661827067669173,lower_mf0,-0.5,0,-1293.3575923188298
24,0.6638295739348372,lower_mf0,-0.5,0,-1293.492100125944
24,0.6658320802005013,lower_mf0,-0.5,0,-1293.6270113358507
24,0.6678345864661654,lower_mf0,-0.5,0,-1293.762325975372
24,0.6698370927318297,lower_mf0,-0.5,0,-1293.8980440704952
24,0.6718395989974938,lower_mf0,-0.5,0,-1294.0341656466123
24,0.673842105263158,lower_mf0,-0.5,0,-1294.1706907299492
24,0.6758446115288221,lower_mf0,-0.5,0,-1294.3076193448242
24,0.6778471177944863,lower_mf0,-0.5,0,-1294.4449515162719
24,0.6798496240601505,lower_mf0,-0.5,0,-1294.5826872687298
24,0.6818521303258146,lower_mf0,-0.5,0,-1294.7208266258015
24,0.6838546365914788,lower_mf0,-0.5,0,-1294.8593696112096
24,0.6858571428571429,lower_mf0,-0.5,0,-1294.9983162483188
24,0.6878596491228071,lower_mf0,-0.5,0,-1295.1376665600178
24,0.6898621553884713,lower_mf0,-0.5,0,-1295.2774205690755
24,0.6918646616541354,lower_mf0,-0.5,0,-1295.4175782973068
24,0.6938671679197996,lower_mf0,-0.5,0,-1295.5581397670041
24,0.6958696741854637,lower_mf0,-0.5,0,-1295.6991049997446
24,0.6978721804511279,lower_mf0,-0.5,0,-1295.8404740168662
24,0.6998746867167921,lower_mf0,-0.5,0,-1295.9822468394693
24,0.7018771929824562,lower_mf0,-0.5,0,-1296.1244234880576
24,0.7038796992481203,lower_mf0,-0.5,0,-1296.2670039830161
24,0.7058822055137846,lower_mf0,-0.5,0,-1296.4099883447298
24,0.7078847117794487,lower_mf0,-0.5,0,-1296.5533765926293
24,0.7098872180451129,lower_mf0,-0.5,0,-1296.6971687470998
24,0.711889724310777,lower_mf0,-0.5,0,-1296.8413648264996
24,0.7138922305764411,lower_mf0,-0.5,0,-1296.9859648503784
24,0.7158947368421054,lower_mf0,-0.5,0,-1297.1309688374527
24,0.7178972431077695,lower_mf0,-0.5,0,-1297.2763768060806
24,0.7198997493734337,lower_mf0,-0.5,0,-1297.4221887745007
24,0.7219022556390978,lower_mf0,-0.5,0,-1297.5684047608333
24,0.7239047619047619,lower_mf0,-0.5,0,-1297.7150247830791
24,0.7259072681704262,lower_mf0,-0.5,0,-1297.8620488581653
24,0.7279097744360903,lower_mf0,-0.5,0,-1298.009477003616
24,0.7299122807017545,lower_mf0,-0.5,0,-1298.157309236478
24,0.7319147869674186,lower_mf0,-0.5,0,-1298.3055455734407
24,0.7339172932330827,lower_mf0,-0.5,0,-1298.454186031074
24,0.735919799498747,lower_mf0,-0.5,0,-1298.6032306259483
24,0.7379223057644111,lower_mf0,-0.5,0,-1298.75267937368
24,0.7399248120300753,lower_mf0,-0.5,0,-1298.9025322906004
24,0.7419273182957394,lower_mf0,-0.5,0,-1299.0527893925646
24,0.7439298245614036,lower_mf0,-0.5,0,-1299.2034506942352
24,0.7459323308270678,lower_mf0,-0.5,0,-1299.354516211825
24,0.7479348370927319,lower_mf0,-0.5,0,-1299.5059859595196
24,0.7499373433583961,lower_mf0,-0.5,0,-1299.6578599529355
24,0.7519398496240602,lower_mf0,-0.5,0,-1299.8101382061395
24,0.7539423558897244,lower_mf0,-0.5,0,-1299.9628207340324
24,0.7559448621553886,lower_mf0,-0.5,0,-1300.115907550562
24,0.7579473684210527,lower_mf0,-0.5,0,-1300.2693986700335
24,0.7599498746867169,lower_mf0,-0.5,0,-1300.4232941066325
24,0.761952380952381,lower_mf0,-0.5,0,-1300.5775938732338
24,0.7639548872180452,lower_mf0,-0.5,0,-1300.7322979842618
24,0.7659573934837094,lower_mf0,-0.5,0,-1300.887406452233
24,0.7679598997493735,lower_mf0,-0.5,0,-1301.0429192912147
24,0.7699624060150377,lower_mf0,-0.5,0,-1301.198836513724
24,0.7719649122807019,lower_mf0,-0.5,0,-1301.3551581323961
24,0.773967418546366,lower_mf0,-0.5,0,-1301.511884160345
24,0.7759699248120302,lower_mf0,-0.5,0,-1301.6690146100873
24,0.7779724310776943,lower_mf0,-0.5,0,-1301.8265494939014
24,0.7799749373433584,lower_mf0,-0.5,0,-1301.9844888233508
24,0.7819774436090227,lower_mf0,-0.5,0,-1302.1428326114294
24,0.7839799498746868,lower_mf0,-0.5,0,-1302.3015808699388
24,0.785982456140351,lower_mf0,-0.5,0,-1302.460733610323
24,0.7879849624060151,lower_mf0,-0.5,0,-1302.6202908435494
24,0.7899874686716792,lower_mf0,-0.5,0,-1302.7802525822542
24,0.7919899749373435,lower_mf0,-0.5,0,-1302.940618837166
24,0.7939924812030076,lower_mf0,-0.5,0,-1303.1013896192524
24,0.7959949874686718,lower_mf0,-0.5,0,-1303.2625649398378
24,0.7979974937343359,lower_mf0,-0.5,0,-1303.4241448095324
24,0.8,lower_mf0,-0.5,0,-1303.5861292395416
24,0.001,lower_mf1,-0.5,1,-412.22989208613575
24,0.0030025062656641606,lower_mf1,-0.5,1,-663.4704084565075
24,0.005005012531328321,lower_mf1,-0.5,1,-1052.9734344838523
24,0.007007518796992482,lower_mf1,-0.5,1,-1110.9949210088816
24,0.009010025062656642,lower_mf1,-0.5,1,-1149.6899569321788
24,0.011012531328320804,lower_mf1,-0.5,1,-1176.7114528057755
24,0.013015037593984966,lower_mf1,-0.5,1,-1196.142501566719
24,0.015017543859649124,lower_mf1,-0.5,1,-1210.44498477787
24,0.017020050125313286,lower_mf1,-0.5,1,-1221.1913858985577
24,0.019022556390977448,lower_mf1,-0.5,1,-1229.41865282077
24,0.021025062656641606,lower_mf1,-0.5,1,-1235.826354133296
24,0.023027568922305768,lower_mf1,-0.5,1,-1240.895791595847
24,0.02503007518796993,lower_mf1,-0.5,1,-1244.964189135201
24,0.02703258145363409,lower_mf1,-0.5,1,-1248.2719424216164
24,0.02903508771929825,lower_mf1,-0.5,1,-1250.993254079324
