frequency_mhz,intensity
32.25,0.634436044648358
32.30000000000001,0.6494669052878483
32.35000000000001,0.6642763854586176
32.400000000000006,0.6788333892547758
32.45,0.6931067935872511
32.5,0.7070655578526397
32.55000000000001,0.7206788357012286
32.60000000000001,0.7339160883668103
32.650000000000006,0.7467471990007232
32.7,0.7591425874356881
32.75,0.7710733247921586
32.80000000000001,0.7825112473307523
32.85000000000001,0.7934290689493138
32.900000000000006,0.8038004917223713
32.95,0.8136003138840296
33.0,0.8228045346631097
33.05000000000001,0.8313904553912344
33.10000000000001,0.839336776320738
33.150000000000006,0.8466236886096798
33.2,0.8532329609555489
33.25,0.8591480203876315
33.30000000000001,0.8643540267599693
33.35000000000001,0.8688379405223329
33.400000000000006,0.8725885833853951
33.45,0.8755966915378969
33.5,0.8778549611179564
33.55000000000001,0.8793580856872079
33.60000000000001,0.8801027855049798
33.650000000000006,0.8800878284497495
33.7,0.8793140424862848
33.75,0.877784319628773
33.80000000000001,0.8755036114024497
33.85000000000001,0.8724789158583012
33.900000000000006,0.8687192562469505
33.95,0.8642356515084172
34.0,0.8590410787836099
34.05000000000001,0.8531504282008427
34.10000000000001,0.8465804502359218
34.150000000000006,0.8393496959870503
34.2,0.8314784507457319
34.25,0.822988661281481
34.30000000000001,0.8139038572914243
34.35000000000001,0.8042490674954095
34.400000000000006,0.7940507308827706
34.45,0.7833366036385004
34.5,0.7721356622937179
34.55000000000001,0.7604780036582643
34.60000000000001,0.7483947421017598
34.650000000000006,0.7359179047534085
34.7,0.7230803251906116
34.75,0.7099155361815971
34.80000000000001,0.696457662038363
34.85000000000001,0.6827413111231421
34.900000000000006,0.6688014690344729
34.95,0.6546733929783182
35.0,0.6403925078052555
35.05000000000001,0.6259943041673418
35.10000000000001,0.6115142392178112
35.150000000000006,0.5969876402436385
35.2,0.5824496115858236
35.25,0.5679349451648708
35.30000000000001,0.553478034890248
35.35000000000001,0.5391127951926664
35.400000000000006,0.5248725838772249
35.45,0.5107901294544992
35.5,0.4968974630654189
35.55000000000001,0.48322585507511123
35.60000000000001,0.4698057563709439
35.650000000000006,0.4566667443610461
35.7,0.4438374736323378
35.75,0.43134563119135166
35.80000000000001,0.41921789617769495
35.85000000000001,0.40747990390885863
35.900000000000006,0.3961562140865023
35.95,0.3852702829688182
36.0,0.37484443929085715
36.05000000000001,0.3648998636953999
36.10000000000001,0.3554565714209244
36.150000000000006,0.3465333979805971
36.2,0.3381479875572565
36.25,0.3303167838337454
36.30000000000001,0.32305502297603245
36.35000000000001,0.3163767284880834
36.400000000000006,0.3102947076623551
36.45,0.30482054935812963
36.5,0.29996462285128916
36.55000000000001,0.29573607751364817
36.60000000000001,0.29214284309724475
36.650000000000006,0.2891916304188668
36.7,0.286887932262372
36.75,0.2852360243406567
36.80000000000001,0.28423896618528105
36.85000000000001,0.2838986018593881
36.900000000000006,0.28421556041835
36.95,0.2851892560722546
37.0,0.2868178880345087
37.05000000000001,0.2890984400711975
37.10000000000001,0.2920266797960258
37.150000000000006,0.2955971577853639
37.2,0.2998032066167452
37.25,0.3046369399618611
37.30000000000001,0.3100892518912795
37.35000000000001,0.3161498165725072
37.400000000000006,0.3228070885653748
37.45,0.3300483039386517
37.5,0.33785948244923875
37.55000000000001,0.34622543103983583
37.60000000000001,0.35512974892254145
37.650000000000006,0.3645548345242781
37.7,0.3744818945749263
37.75,0.38489095562078357
37.80000000000001,0.395760878244068
37.85000000000001,0.4070693742637961
37.900000000000006,0.41879302718449507
37.95,0.43090731614665745
38.0,0.44338664361704777
38.05000000000001,0.45620436703765616
38.10000000000001,0.46933283462960756
38.150000000000006,0.48274342552286253
38.2,0.49640659435400764
38.25,0.5102919204435153
38.30000000000001,0.5243681616303435
38.35000000000001,0.5386033128062037
38.400000000000006,0.5529646691545741
38.45,0.5674188940605807
38.5,0.5819320916180727
38.55000000000001,0.5964698836194391
38.60000000000001,0.6109974908726045
38.650000000000006,0.6254798186486287
38.7,0.6398815460224365
38.75,0.6541672188293891
38.80000000000001,0.6683013459214924
38.85000000000001,0.682248498369743
38.900000000000006,0.6959734112238057
38.95,0.7094410874069307
39.0,0.7226169032936264
39.05000000000001,0.7354667154899125
39.10000000000001,0.7479569683115737
39.150000000000006,0.7600548014350051
39.2,0.7717281571779315
39.25,0.7829458868541651
39.30000000000001,0.7936778556373729
39.35000000000001,0.8038950453639504
39.400000000000006,0.8135696547046284
39.45,0.8226751961382326
39.5,0.8311865891694381
39.55000000000001,0.839080249245035
39.60000000000001,0.8463341718403197
39.650000000000006,0.8529280112086115
39.7,0.8588431533122697
39.75,0.8640627824830539
39.80000000000001,0.8685719413927326
39.85000000000001,0.8723575839514316
39.900000000000006,0.8754086207909881
39.95,0.8777159570331894
40.0,0.8792725220879691
40.05000000000001,0.8800732912739698
40.10000000000001,0.8801152991030063
40.150000000000006,0.8793976441205099
40.2,0.8779214852455116
40.25,0.8756900296058141
40.30000000000001,0.8727085119161822
40.35000000000001,0.8689841654993127
40.400000000000006,0.8645261851005279
40.45,0.8593456816972413
40.5,0.8534556295527963
40.55000000000001,0.8468708058109246
40.60000000000001,0.8396077229714835
40.650000000000006,0.8316845546298427
40.7,0.8231210549012038
40.75,0.813938471986675
40.80000000000001,0.8041594563701024
40.85000000000001,0.7938079641630887
40.900000000000006,0.7829091561401206
40.95,0.7714892930263086
41.0,0.7595756276164888
41.05000000000001,0.7471962943165745
41.10000000000001,0.7343801967058787
41.150000000000006,0.7211568937225873
41.2,0.7075564850739927
41.25,0.6936094964680964
41.30000000000001,0.6793467652543284
41.35000000000001,0.6647993270482851
41.400000000000006,0.6499983038987084
41.45,0.6349747945349251
41.5,0.6197597672093703
41.55000000000001,0.6043839556233814
41.60000000000001,0.5888777583951402
41.650000000000006,0.5732711424967546
41.7,0.5575935510536265
41.75,0.5418738158632387
41.80000000000001,0.5261400749531674
41.85000000000001,0.5104196954595043
41.900000000000006,0.4947392020672717
41.95,0.47912421121451626
42.0,0.46359937122132117
42.05000000000001,0.4481883084648773
42.10000000000001,0.4329135796819631
42.150000000000006,0.41779663044099663
42.2,0.4028577597878628
42.25,0.3881160910326792
42.30000000000001,0.3735895486093512
42.35000000000001,0.3592948409060635
42.400000000000006,0.34524744893297216
42.45,0.3314616206637806
42.5,0.31795037086024025
42.55000000000001,0.3047254861635545
42.60000000000001,0.2917975352139742
42.650000000000006,0.27917588353963735
42.7,0.26686871293826825
42.75,0.2548830450602504
42.80000000000001,0.24322476888932196
42.85000000000001,0.23189867180738694
42.900000000000006,0.2209084739226749
42.95,0.21025686533591256
43.0,0.19994554601677084
43.05000000000001,0.18997526796298028
43.10000000000001,0.18034587931676535
43.150000000000006,0.1710563701175531
43.2,0.16210491937632682
43.25,0.15348894316502057
43.30000000000001,0.14520514342418864
43.35000000000001,0.13724955720346207
43.400000000000006,0.12961760606187325
43.45,0.12230414536898647
43.5,0.11530351326247558
43.55000000000001,0.10860957903344566
43.60000000000001,0.10221579072707336
43.650000000000006,0.09611522176288965
43.7,0.0903006163962316
43.75,0.08476443385966034
43.80000000000001,0.0794988910405757
43.85000000000001,0.07449600356856952
43.900000000000006,0.06974762520314554
43.95,0.06524548542927419
44.0,0.0609812251845624
44.05000000000001,0.056946430657687744
44.10000000000001,0.05313266511296993
44.150000000000006,0.04953149871047248
44.2,0.04613453630485609
44.25,0.04293344321915031
44.30000000000001,0.03991996900176786
44.35000000000001,0.037085969186335645
44.400000000000006,0.034423425084244536
44.45,0.031924461649271284
44.5,0.029581363462090206
44.55000000000001,0.027386588890077366
44.60000000000001,0.025332782484458343
44.650000000000006,0.023412785682590264
44.7,0.021619645888063567
44.75,0.019946624005312573
44.80000000000001,0.018387200508646756
44.85000000000001,0.0169350801280454
44.900000000000006,0.01558419523574735
44.95,0.014328708018686962
45.0,0.013163011522172306
45.05000000000001,0.01208172964997345
45.10000000000001,0.011079716205203101
45.150000000000006,0.010152053055084164
45.2,0.009294047500980262
45.25,0.008501228932927344
45.30000000000001,0.007769344845435515
45.35000000000001,0.007094356288552269
45.400000000000006,0.0064724328251432066
45.45,0.005899947062110834
45.5,0.005373468819854905
45.55000000000001,0.0048897590007431
45.60000000000001,0.0044457632137313964
45.650000000000006,0.004038605208585984
45.7,0.0036655801694556764
45.75,0.003324147913837234
45.80000000000001,0.003011926039311216
45.85000000000001,0.0027266830568147657
45.900000000000006,0.00246633154568501
45.95,0.002228921362276252
46.0,0.0020126329306317282
46.05000000000001,0.0018157706405012948
46.10000000000001,0.0016367563749442198
46.150000000000006,0.001474123186851887
46.2,0.0013265091409794124
46.25,0.001192651335486318
46.30000000000001,0.0010713801145646224
46.35000000000001,0.0009616134814752191
46.400000000000006,0.0008623517192211913
46.45,0.0007726722241607469
46.5,0.0006917245560959897
46.55000000000001,0.0006187257067675976
46.60000000000001,0.0005529555872323055
46.650000000000006,0.0004937527332952477
46.7,0.0004405102270079889
46.75,0.0003926718312165907
46.80000000000001,0.000349728333247793
46.85000000000001,0.00031121409304667966
46.900000000000006,0.00027670379041866026
46.95,0.0002458093654757118
47.0,0.00021817714593226167
47.05000000000001,0.00019348515453393046
47.10000000000001,0.0001714405896239665
47.150000000000006,0.00015177747165059634
47.2,0.00013425444828682974
47.25,0.00011865275076486502
47.30000000000001,0.0001047742940142494
47.35000000000001,9.243991322956089e-05
47.400000000000006,8.148772957364095e-05
47.45,7.177163784092647e-05
47.5,6.315990905641648e-05
47.55000000000001,5.553390116477294e-05
47.60000000000001,4.878687116611111e-05
47.650000000000006,4.28228822759811e-05
47.7,3.755579992317097e-05
47.75,3.2908370646429365e-05
47.80000000000001,2.88113782071158e-05
47.85000000000001,2.520287149605807e-05
47.900000000000006,2.2027459077018253e-05
47.95,1.9235665473923293e-05
48.0,1.6783344572278196e-05
48.05000000000001,1.4631145765344842e-05
48.10000000000001,1.2744028731162317e-05
48.150000000000006,1.109082297605154e-05
48.2,9.64382852287389e-06
48.25,8.378454357059477e-06
48.30000000000001,7.272891469668697e-06
48.35000000000001,6.307817553919358e-06
48.400000000000006,5.466130619322826e-06
48.45,4.7327089855803475e-06
48.5,4.09419530650864e-06
48.55000000000001,3.538802452477637e-06
48.60000000000001,3.056139248164669e-06
48.650000000000006,2.6370542209731427e-06
48.7,2.2734956644145767e-06
48.75,1.9583864603175833e-06
48.80000000000001,1.6855122341982022e-06
48.85000000000001,1.4494215397968854e-06
48.900000000000006,1.2453368819974294e-06
48.95,1.0690754924535998e-06
49.0,9.169788696232931e-07
49.05000000000001,7.858501849390491e-07
49.10000000000001,6.728987399086745e-07
49.150000000000006,5.756907354303073e-07
49.2,4.921056849100238e-07
49.25,4.2029786726283063e-07
49.30000000000001,3.5866227493565504e-07
49.35000000000001,3.0580456607260024e-07
49.400000000000006,2.6051457919849543e-07
49.45,2.2174301366424784e-07
49.5,1.8858091989660763e-07
49.55000000000001,1.6024168053508261e-07
49.60000000000001,1.360451971101126e-07
49.650000000000006,1.154040272955194e-07
49.7,9.781124521538156e-08
49.75,8.282982204419074e-08
49.80000000000001,7.008334643947685e-08
49.85000000000001,5.924792440110352e-08
49.900000000000006,5.0045116160433744e-08
49.95,4.223578385062754e-08
50.0,3.561473816725709e-08
