N,time,magnetization_z_over_N,fit_prediction,in_fit_window
6,20.200000000000003,-0.055464263851597084,-0.055459231015837177,True
6,20.3,-0.05546094664651541,-0.05545611096622646,True
6,20.400000000000002,-0.055458797705676494,-0.05545414479514482,True
6,20.5,-0.05545775405838923,-0.05545326799491055,True
6,20.6,-0.055457742378272,-0.05545340601953426,True
6,20.700000000000003,-0.055458680825210604,-0.05545447612268846,True
6,20.8,-0.05546048085924287,-0.05545638916353393,True
6,20.900000000000002,-0.055463049003395326,-0.055459051357806065,True
6,21.0,-0.0554662885350328,-0.055462365954126645,True
6,21.1,-0.05547010108789711,-0.055466234818143945,True
6,21.200000000000003,-0.05547438814967163,-0.05547055990977336,True
6,21.3,-0.05547905244256291,-0.05547524464147329,True
6,21.400000000000002,-0.05548399917701111,-0.055480195108108823,True
6,21.5,-0.05548913717119027,-0.055485321181497356,True
6,21.6,-0.05549437983140642,-0.055490537465165315,True
6,21.700000000000003,-0.055499645990824874,-0.05549576410714849,True
6,21.8,-0.0555048606061296,-0.055500927470818806,True
6,21.900000000000002,-0.055509955313724026,-0.05550596066569959,True
6,22.0,-0.055514868848906516,-0.05551080394202539,True
6,22.1,-0.05551954733308437,-0.05551540495440164,True
6,22.200000000000003,-0.05552394443552361,-0.05551971890131643,True
6,22.3,-0.05552802141735571,-0.05552370854844829,True
6,22.400000000000002,-0.055531747066588255,-0.0555273441447002,True
6,22.5,-0.05553509753368415,-0.055530603240672986,True
6,22.6,-0.05553805607789592,-0.05553347041987707,True
6,22.700000000000003,-0.05554061273497277,-0.05553593695337676,True
6,22.8,-0.05554276391710635,-0.05553800038877616,True
6,22.900000000000002,-0.055544511956060104,-0.05553966408450177,True
6,23.0,-0.055545864600345184,-0.05554093670022636,True
6,23.1,-0.05554683447708363,-0.055541831654025944,True
6,23.200000000000003,-0.05554743852884176,-0.05554236655648161,True
6,23.3,-0.05554769743525061,-0.05554256263144585,True
6,23.400000000000002,-0.05554763502865754,-0.05554244413260474,True
6,23.5,-0.055547277712405786,-0.05554203776429845,True
6,23.6,-0.05554665388961538,-0.05554137211432959,True
6,23.700000000000003,-0.055545793409569166,-0.05554047710570601,True
6,23.8,-0.0555447270379985,-0.05553938347344777,True
6,23.900000000000002,-0.055543485956729255,-0.05553812227175067,True
6,24.0,-0.05554210129730905,-0.05553672441595429,True
6,24.1,-0.05554060371239552,-0.05553522026292331,True
6,24.200000000000003,-0.055539022987860696,-0.055533639232628614,True
6,24.3,-0.055537387697766415,-0.05553200947291834,True
6,24.400000000000002,-0.055535724903598406,-0.055530357568709415,True
6,24.5,-0.05553405989842063,-0.055528708296112825,True
6,24.6,-0.05553241599593669,-0.05552708442133929,True
6,24.700000000000003,-0.05553081436381929,-0.05552550654362031,True
6,24.8,-0.05552927390010707,-0.05552399298082737,True
6,24.900000000000002,-0.05552781115096314,-0.055522559695982035,True
6,25.0,-0.0555264402676515,-0.05552122026242408,True
6,25.1,-0.055525173000212515,-0.05551998586504414,True
6,25.200000000000003,-0.055524018725009006,-0.05551886533469131,True
6,25.3,-0.05552298450306775,-0.05551786521263428,True
6,25.400000000000002,-0.05552207516595977,-0.05551698984178442,True
6,25.5,-0.05552129342583608,-0.05551624148127869,True
6,25.6,-0.055520640006170706,-0.05551562044096557,True
6,25.700000000000003,-0.055520113789749144,-0.05551512523233546,True
6,25.8,-0.05551971198047406,-0.055514752732483255,True
6,25.900000000000002,-0.055519430275642934,-0.05551449835778097,True
6,26.0,-0.0555192630454705,-0.0555143562440678,True
6,26.1,-0.05551920351678613,-0.05551431943032825,True
6,26.200000000000003,-0.0555192439580211,-0.05551438004302167,True
6,26.3,-0.05551937586281382,-0.05551452947844368,True
6,26.400000000000002,-0.055519590129789374,-0.05551475858073549,True
6,26.5,-0.05551987723632155,-0.055515057813408146,True
6,26.6,-0.0555202274043391,-0.055515417422508546,True
6,26.700000000000003,-0.0555206307565048,-0.055515827589819954,True
6,26.8,-0.055521077461363554,-0.05551627857475641,True
6,26.900000000000002,-0.05552155786631596,-0.055516760843874836,True
6,27.0,-0.05552206261754109,-0.0555172651871867,True
6,27.1,-0.05552258276623575,-0.05551778282070036,True
6,27.200000000000003,-0.05552310986078276,-0.055518305474862084,True
6,27.3,-0.05552363602468615,-0.05551882546878681,True
6,27.400000000000002,-0.05552415402032021,-0.05551933577037632,True
6,27.5,-0.0555246572987349,-0.05551983004261126,True
6,27.6,-0.055525140035932764,-0.05552030267647327,True
6,27.700000000000003,-0.05552559715618915,-0.055520748811103394,True
6,27.8,-0.05552602434312067,-0.055521164341932605,True
6,27.900000000000002,-0.05552641803932241,-0.055521545917628874,True
6,28.0,-0.05552677543548654,-0.05552189092679423,True
6,28.1,-0.055527094449990246,-0.05552219747541338,True
6,28.200000000000003,-0.05552737369999363,-0.055522464356104584,True
6,28.3,-0.055527612465123895,-0.05552269101025408,True
6,28.400000000000002,-0.05552781064483971,-0.055522877484128375,True
6,28.5,-0.055527968710570884,-0.05552302438005529,True
6,28.6,-0.055528087653712484,-0.05552313280374675,True
6,28.700000000000003,-0.05552816893052718,-0.0555232043088043,True
6,28.8,-0.05552821440496534,-0.05552324083940491,True
6,28.900000000000002,-0.05552822629036493,-0.05552324467211033,True
6,29.0,-0.055528207090928206,-0.0555232183576806,True
6,29.1,-0.05552815954380826,-0.05552316466370175,True
6,29.200000000000003,-0.05552808656256028,-0.055523086518762366,True
6,29.3,-0.05552799118263562,-0.05552298695883303,True
6,29.400000000000002,-0.0555278765095134,-0.055522869076420456,True
6,29.5,-0.05552774566998098,-0.05552273597298348,True
6,29.6,-0.05552760176699051,-0.05552259071501406,True
6,29.700000000000003,-0.05552744783843331,-0.05552243629410325,True
6,29.8,-0.05552728682009559,-0.055522275591231046,True
6,29.900000000000002,-0.05552712151297601,-0.05552211134544124,True
6,30.0,-0.05552695455507445,-0.055521946126988325,True
