N,time,magnetization_z_over_N,fit_prediction,in_fit_window
60,31.700000000000003,0.02435759029288082,0.02471734003195013,True
60,31.8,0.029657742311094873,0.030000619480587416,True
60,31.900000000000002,0.034502721422899195,0.03481381161076947,True
60,32.0,0.038837062697458964,0.03910285823369864,True
60,32.1,0.04261156809956412,0.04282061387623701,True
60,32.2,0.045783924258841625,0.04592735278507637,True
60,32.300000000000004,0.048319247781384765,0.04839118059271552,True
60,32.4,0.05019054691404205,0.050188346559113035,True
60,32.5,0.051379089068620314,0.051303453554022084,True
60,32.6,0.05187466482415015,0.05172956421849562,True
60,32.7,0.05167574053071263,0.05146820302415138,True
60,32.800000000000004,0.050789493499537854,0.050529255219824536,True
60,32.9,0.04923172592530012,0.04893076490184142,True
60,33.0,0.04702665607735696,0.04669863565134751,True
60,33.1,0.04420658783564357,0.04386623833561296,True
60,33.2,0.04081146224543322,0.04047393175646882,True
60,33.300000000000004,0.03688829733168029,0.036568502835440615,True
60,33.4,0.03249052485801321,0.03220253394024429,True
60,33.5,0.027677234952928367,0.02743370577083324,True
60,33.6,0.022512341480835477,0.022324044926235558,True
60,33.7,0.017063682645154003,0.01693912585846435,True
60,33.800000000000004,0.01140207252632875,0.01134723738090036,True
60,33.9,0.005600320047600984,0.005618524231278252,True
60,34.0,-0.0002677677888251678,-0.00017588560903174927,True
60,34.1,-0.0061283816400768305,-0.0059647570685165225,True
60,34.2,-0.011908688285629182,-0.011677616903557501,True
60,34.300000000000004,-0.017537776454281014,-0.017245604865292453,True
60,34.4,-0.022947555879734367,-0.02260229691835558,True
60,34.5,-0.02807359695400132,-0.0276844907544479,True
60,34.6,-0.03285590006719418,-0.032432944398149886,True
60,34.7,-0.037239585587938835,-0.036793059363599306,True
60,34.800000000000004,-0.041175497381445166,-0.04071550057944482,True
60,34.9,-0.044620714715137046,-0.04415674614572078,True
60,35.0,-0.04753896930259428,-0.047079560908777913,True
60,35.1,-0.049900966030616244,-0.049453388827155775,True
60,35.2,-0.05168460755591273,-0.05125466013968775,True
60,35.300000000000004,-0.05287512441225733,-0.052467010423981705,True
60,35.4,-0.05346511351224691,-0.05308140973526933,True
60,35.5,-0.05345448894800301,-0.05309620112877205,True
60,35.6,-0.052850349791355535,-0.05251704897952499,True
60,35.7,-0.05166677017575989,-0.05135679860852639,True
60,35.800000000000004,-0.04992451732798586,-0.04963524978994849,True
60,35.9,-0.04765070343346362,-0.047378847738257394,True
60,36.0,-0.04487837729655055,-0.04462029614437132,True
60,36.1,-0.041646061730760194,-0.0413980977351481,True
60,36.2,-0.03799724252028038,-0.037756028660130656,True
60,36.300000000000004,-0.033979814668146244,-0.03374255375423294,True
60,36.4,-0.029645491520634278,-0.029410190376665677,True
60,36.5,-0.02504918225966431,-0.024814829077851677,True
60,36.6,-0.020248343207100925,-0.020015019791624008,True
60,36.7,-0.015302308401680205,-0.01507123258523611,True
60,36.800000000000004,-0.010271604998021907,-0.010045102221640765,True
60,36.9,-0.005217259197123449,-0.004998665895506327,True
60,37.0,-0.0002000986405298141,6.396503644236218e-06,True
60,37.1,0.00471994252930957,0.004909510369744674,True
60,37.2,0.009484509443477295,0.009651933601761711,True
60,37.300000000000004,0.014037496320092076,0.014177454410941235,True
60,37.4,0.01832569325333795,0.018433051498880474,True
60,37.5,0.02229940270601719,0.022369508930100573,True
60,37.6,0.02591301831457913,0.025941978649585144,True
60,37.7,0.029125558613843236,0.029110484302320494,True
60,37.800000000000004,0.03190114842829795,0.03184036078883024,True
60,37.9,0.0342094409767773,0.03410262482789541,True
60,38.0,0.036025974209940984,0.03587427268430077,True
60,38.1,0.03733245555052613,0.03713850214426465,True
60,38.2,0.03811697003230584,0.037884856772557055,True
60,38.300000000000004,0.038374107824802106,0.038109291451330726,True
60,38.400000000000006,0.038105008269290905,0.03781415916948583,True
60,38.5,0.03731731881292465,0.037008119991112844,True
60,38.6,0.036025068581467784,0.035705974070621205,True
60,38.7,0.03424845774222391,0.033928421489313285,True
60,38.800000000000004,0.03201356523914992,0.031701752552669646,True
60,38.900000000000006,0.02935197889232408,0.029057472999351783,True
60,39.0,0.026300353204415153,0.02603186932252986,True
60,39.1,0.022899901469881738,0.022665520083076773,True
60,39.2,0.01919582990385801,0.019002759694855903,True
60,39.300000000000004,0.015236722467160865,0.015091101678203267,True
60,39.400000000000006,0.011073885837357427,0.010980628803330346,True
60,39.5,0.006760664545605887,0.006723357876408472,True
60,39.6,0.0023517366542652445,0.002372587154468718,True
60,39.7,-0.0020975995125232442,-0.0020177654909539684,True
60,39.800000000000004,-0.00653213715047318,-0.006393825507950908,True
60,39.900000000000006,-0.010897461116069372,-0.010702417608747895,True
60,40.0,-0.015140626744098015,-0.014891706801197179,True
60,40.1,-0.019210808296662493,-0.01891181684277015,True
60,40.2,-0.02305990877824636,-0.022715418802343654,True
60,40.300000000000004,-0.026643123745314367,-0.026258282850562892,True
60,40.400000000000006,-0.02991945271766007,-0.029499786914605818,True
60,40.5,-0.03285215283243873,-0.03240337642073964,True
60,40.6,-0.03540913044166928,-0.03493697000028349,True
60,40.7,-0.03756326741296569,-0.03707330674286971,True
60,40.800000000000004,-0.03929267992723182,-0.03879023133609623,True
60,40.900000000000006,-0.04058090855543852,-0.040070914223084404,True
60,41.0,-0.041417039322879996,-0.040904004729111265,True
60,41.1,-0.04179575632131176,-0.04128371594511269,True
60,41.2,-0.04171732719934287,-0.04120984099908778,True
60,41.300000000000004,-0.0411875235458861,-0.040687701185953176,True
60,41.400000000000006,-0.04021747878075898,-0.03972802725199146,True
60,41.5,-0.03882348668445376,-0.03834677593180001,True
60,41.6,-0.03702674414216971,-0.03656488460402997,True
60,41.7,-0.034853042053926885,-0.03440796765818289,True
60,41.800000000000004,-0.03233240868264511,-0.03190595883986277,True
60,41.900000000000006,-0.029498709985558213,-0.029092704458444623,True
60,42.0,-0.02638921171093976,-0.0260055128921726,True
60,42.1,-0.023044108250466697,-0.02268466630515575,True
60,42.2,-0.019506023424604533,-0.019172900893471064,True
60,42.300000000000004,-0.01581948854900188,-0.01551486229941441,True
60,42.400000000000006,-0.012030403286459183,-0.011756543070766397,True
60,42.5,-0.008185484931455319,-0.007944709193659335,True
60,42.6,-0.0043317118998204415,-0.004126322792232319,True
60,42.7,-0.0005157672999512241,-0.00034796806583559103,True
60,42.800000000000004,0.0032165114630051074,0.0033447125738330233,True
60,42.900000000000006,0.006820671060820405,0.006907565395399371,True
60,43.0,0.010254162613531122,0.010298448772782381,True
60,43.1,0.013476838143835808,0.01347772699419332,True
60,43.2,0.016451417331512504,0.016408728727648085,True
60,43.300000000000004,0.01914391899095193,0.01905816490190163,True
60,43.400000000000006,0.021524051982476297,0.02139650130724913,True
60,43.5,0.023565560641892788,0.023398281818070583,True
60,43.6,0.025246520274894105,0.02504239878052472,True
60,43.7,0.026549578812729194,0.026312307786193836,True
60,43.800000000000004,0.027462141359191037,0.027196184757129233,True
60,43.900000000000006,0.027976495069435194,0.027687023990801314,True
60,44.0,0.028089872578450897,0.027782676545933582,True
60,44.1,0.027804453028381634,0.02748582908307358,True
60,44.2,0.02712730061415786,0.026803923998099975,True
60,44.300000000000004,0.026070241458983772,0.025749022393935842,True
60,44.400000000000006,0.024649680526705964,0.02433761211709264,True
60,44.5,0.02288636115788774,0.022590363733253908,True
60,44.6,0.020805070661400218,0.020531837922363627,True
60,44.7,0.01843429618504106,0.01819014833162695,True
60,44.800000000000004,0.015805835809906587,0.015596584428132797,True
60,44.900000000000006,0.01295437044862425,0.012785199335875179,True
60,45.0,0.009917002664107343,0.009792368019962534,True
60,45.1,0.006732768952968795,0.006656321489801828,True
60,45.2,0.003442132348894652,0.0034166629299239434,True
60,45.300000000000004,8.646239207843095e-05,0.0001138718297022433,True
60,45.400000000000006,-0.0032924904195962344,-0.003211197729746643,True
60,45.5,-0.00665311863130262,-0.006517818462037168,True
60,45.6,-0.009954473380779065,-0.00976588483003278,True
60,45.7,-0.01315676486261256,-0.012916395600951668,True
60,45.800000000000004,-0.016221841438564154,-0.015931918243836576,True
60,45.900000000000006,-0.01911364157480478,-0.01877702968850811,True
60,46.0,-0.02179861330791615,-0.02141872830654156,True
60,46.1,-0.02424609652014646,-0.02382681237551325,True
60,46.2,-0.026428663926721187,-0.025974220742288483,True
60,46.300000000000004,-0.028322417330231227,-0.02783733190343304,True
60,46.400000000000006,-0.029907236366140625,-0.029396218264296142,True
60,46.5,-0.031166977637161142,-0.030634852915955295,True
60,46.6,-0.03208962280181183,-0.03154126687363438,True
60,46.7,-0.032667374834593005,-0.03210765534378758,True
60,46.800000000000004,-0.03289670230413729,-0.03233043222200972,True
60,46.900000000000006,-0.03277833211538125,-0.03221023266242069,True
60,47.0,-0.032317191727741376,-0.03175186419338693,True
60,47.1,-0.031522302390456225,-0.03096420747668453,True
60,47.2,-0.03040662542693746,-0.02986006841002274,True
60,47.300000000000004,-0.028986864051470353,-0.028455983849070474,True
60,47.400000000000006,-0.02728322361403093,-0.0267719837680087,True
60,47.5,-0.02531913354297533,-0.024831313180873147,True
60,47.6,-0.023120934591786813,-0.022660117603810852,True
60,47.7,-0.020717535295817373,-0.020287096245723266,True
60,47.800000000000004,-0.01814004180869105,-0.017743127467116003,True
60,47.900000000000006,-0.015421365516000403,-0.01506087134059609,True
60,48.0,-0.01259581301585893,-0.01227435437831554,True
60,48.1,-0.009698663210915049,-0.009418541659550831,True
60,48.2,-0.006765736373132833,-0.0065289016941124395,True
60,48.300000000000004,-0.0038329601190085355,-0.0036409693937585028,True
60,48.400000000000006,-0.0009359372664919026,-0.0007899124944853561,True
60,48.5,0.0018904794669898782,0.00198989332156107,True
60,48.6,0.0046126010261318415,0.004665275512959896,True
60,48.7,0.00719829905073607,0.00720465710072699,True
60,48.800000000000004,0.009617381756060096,0.009578425825837428,True
60,48.900000000000006,0.011841944255584096,0.011759275771781468,True
60,49.0,0.013846689196030947,0.013722517558478045,True
60,49.1,0.015609213904780749,0.015446353634724633,True
60,49.2,0.01711026063430018,0.016912115655421407,True
60,49.300000000000004,0.018333926924212495,0.018104461421122844,True
60,49.400000000000006,0.019267833585165862,0.01901152937471038,True
60,49.5,0.01990324833436757,0.019625049186622084,True
60,49.6,0.020235163673893806,0.019940407509372662,True
60,49.7,0.020262328191825253,0.01995666853723944,True
60,49.800000000000004,0.019987231074056422,0.019676549561161813,True
60,49.900000000000006,0.019416040231620742,0.0191063522553503,True
60,50.0,0.01855849506435744,0.018255850964255915,True
60,50.1,0.017427755486220907,0.017138139770058305,True
60,50.2,0.016040209420014277,0.015769440605668317,True
60,50.300000000000004,0.014415241519625924,0.014168875130751716,True
60,50.400000000000006,0.012574966386360712,0.01235820350327932,True
60,50.5,0.010543930003935824,0.01036153355189355,True
60,50.6,0.008348783516484165,0.008205004180827775,True
60,50.7,0.00601793380909262,0.005916447115698509,True
60,50.800000000000004,0.003581175616039167,0.003525031322322022,True
60,50.900000000000006,0.0010693100745562255,0.001060894599578541,True
60,51.0,-0.0014862452402105125,-0.00144523304026204,True
60,51.1,-0.004053849720635507,-0.0039624095352548995,True
60,51.2,-0.006602031525137822,-0.006459859815362022,True
60,51.300000000000004,-0.009099872824804215,-0.00890734911488381,True
60,51.400000000000006,-0.011517383722684032,-0.011275546063429245,True
60,51.5,-0.013825860302114624,-0.013536371231429551,True
60,51.6,-0.01599822254848986,-0.015663327025561627,True
60,51.7,-0.01800932822656065,-0.017631805096672466,True
60,51.800000000000004,-0.019836259175529024,-0.01941936773417312,True
60,51.900000000000006,-0.02145857689947236,-0.021006000072169365,True
60,52.0,-0.022858544773548935,-0.02237433031914687,True
60,52.1,-0.02402131464964914,-0.02350981563978582,True
60,52.2,-0.024935076121591827,-0.024400891759060666,True
60,52.300000000000004,-0.025591167192960056,-0.0250390848195741,True
60,52.400000000000006,-0.025984145574049582,-0.025419084497270615,True
60,52.5,-0.026111820312562442,-0.02553877786237043,True
60,52.6,-0.025975243930607083,-0.0253992439556179,True
60,52.7,-0.025578665693847702,-0.025004709528844066,True
60,52.800000000000004,-0.024929447073443755,-0.02436246686761193,True
60,52.900000000000006,-0.024037940874420335,-0.023482755066729692,True
60,53.0,-0.022917335892468974,-0.02237860656131856,True
60,53.1,-0.021583469322445228,-0.021065661121850144,True
60,53.2,-0.02005460947387449,-0.01956194989643784,True
60,53.300000000000004,-0.01835121164971565,-0.01788765242340519,True
60,53.400000000000006,-0.016495650312758,-0.016064829837976444,True
60,53.5,-0.014511930897756905,-0.014117137755538911,True
60,53.6,-0.012425384825253318,-0.012069522527590169,True
60,53.7,-0.010262351433537835,-0.009947904733031383,True
60,53.800000000000004,-0.008049850667041367,-0.007778853885327284,True
60,53.900000000000006,-0.005815250441276343,-0.005589258404280541,True
60,54.0,-0.0035859326451411155,-0.0034059949193886345,True
60,54.1,-0.0013889617399398845,-0.00125560094025744,True
60,54.2,0.0007492401299039386,0.0008360451508109858,True
60,54.300000000000004,0.002803207687202005,0.0028440329567035105,True
60,54.400000000000006,0.0047487330373529365,0.004744714119637357,True
60,54.5,0.006563148626814897,0.006515978133325321,True
60,54.6,0.008225589339102574,0.008137506730687392,True
60,54.7,0.00971723067953928,0.009591003956671847,True
60,54.800000000000004,0.011021500295188247,0.010860399360161033,True
60,54.900000000000006,0.01212426040709448,0.011932022091439568,True
60,55.0,0.013013959094661161,0.01279474406774933,True
60,55.1,0.013681748762475321,0.013440090764212907,True
60,55.2,0.014121570533382399,0.013862318595899127,True
60,55.300000000000004,0.0143302037427305,0.014058458273914855,True
60,55.400000000000006,0.014307280151635656,0.014028323938966622,True
60,55.5,0.014055262945676208,0.01377448829469535,True
60,55.6,0.013579391033175077,0.013302224375151921,True
60,55.7,0.012887589597639899,0.012619414981103368,True
60,55.800000000000004,0.01199034828549809,0.011736431203671648,True
60,55.900000000000006,0.010900568816653751,0.010665981816597992,True
60,56.0,0.009633384185589056,0.009422935655976138,True
60,56.1,0.008205951969160604,0.008024119414745786,True
60,56.2,0.006637224568888204,0.006488093555106786,True
60,56.300000000000004,0.004947699486060713,0.0048349092822581536,True
60,56.400000000000006,0.003159152953796479,0.0030858497249121987,True
60,56.5,0.001294360428523457,0.0012631586297876599,True
60,56.6,-0.0006231924277371877,-0.0006102400028345045,True
60,56.7,-0.002569604564434953,-0.0025110278384405543,True
60,56.800000000000004,-0.004520856421222987,-0.004415780144931534,True
60,56.900000000000006,-0.0064531051528319205,-0.006301252218922092,True
60,57.0,-0.008342974555241474,-0.008144660826810042,True
60,57.1,-0.010167836165355904,-0.009923957280347413,True
60,57.2,-0.011906078166989267,-0.011618088901304696,True
60,57.300000000000004,-0.013537358936747733,-0.013207245802919237,True
60,57.400000000000006,-0.015042842300530853,-0.014673090124650286,True
60,57.5,-0.01640541184067635,-0.015998965098450765,True
60,57.6,-0.01760986189079711,-0.017170081596041997,True
60,57.7,-0.01864306317549484,-0.018173680103938078,True
60,57.800000000000004,-0.019494101390695285,-0.018999166392355236,True
60,57.900000000000006,-0.0201543873726572,-0.01963821948153233,True
60,58.0,-0.02061773786514846,-0.02008487086010887,True
60,58.1,-0.02088042626038754,-0.020335554270640974,True
60,58.2,-0.020941203055814896,-0.020389125742596957,True
60,58.300000000000004,-0.020801286131502134,-0.02024685391877469,True
60,58.400000000000006,-0.02046432130817616,-0.019912381082555806,True
60,58.5,-0.01993631398982761,-0.019391655646400417,True
60,58.6,-0.01922553302434245,-0.018692837202268144,True
60,58.7,-0.018342388227447343,-0.017826175558207914,True
60,58.800000000000004,-0.017299283306653084,-0.016803865488408305,True
60,58.900000000000006,-0.016110446190215764,-0.015639879203053472,True
60,59.0,-0.014791739009050954,-0.014349778796217218,True
60,59.1,-0.013360450194903294,-0.01295051115194961,True
60,59.2,-0.011835071343996235,-0.011460187978250984,True
60,59.300000000000004,-0.010235061650197807,-0.009897853793795675,True
60,59.400000000000006,-0.00858060283401771,-0.008283244811509355,True
60,59.5,-0.006892347582326429,-0.006636541745310365,True
60,59.6,-0.0051911645676603994,-0.0049781196108646345,True
60,59.7,-0.0034978831347354136,-0.0033282975978922895,True
60,59.800000000000004,-0.0018330407250393588,-0.001707092060694435,True
60,59.900000000000006,-0.00021663605815242944,-0.0001339756058832747,True
60,60.0,0.001332108998845793,0.0013723548470242451,True
80,0.0,-1.1564386146101038e-18,,False
80,0.1,-0.050147803467099496,,False
80,0.2,-0.09799560995243504,,False
80,0.30000000000000004,-0.14175802845911017,,False
80,0.4,-0.1800795494985063,,False
80,0.5,-0.2121087125403979,,False
80,0.6000000000000001,-0.2374873424491332,,False
80,0.7000000000000001,-0.25627718587231013,,False
80,0.8,-0.2688540102986524,,False
80,0.9,-0.27579623903906014,,False
80,1.0,-0.2777865330447284,,False
80,1.1,-0.27553527801514244,,False
80,1.2000000000000002,-0.2697275881184869,,False
80,1.3,-0.2609910469315694,,False
80,1.4000000000000001,-0.24987955856047148,,False
80,1.5,-0.23686851135803383,,False
80,1.6,-0.2223571477174576,,False
80,1.7000000000000002,-0.20667501448293235,,False
80,1.8,-0.1900903179165454,,False
80,1.9000000000000001,-0.1728187858894363,,False
80,2.0,-0.15503221718899984,,False
80,2.1,-0.1368662948799393,,False
80,2.2,-0.1184274968150461,,False
80,2.3000000000000003,-0.09979909141397662,,False
80,2.4000000000000004,-0.08104629381063927,,False
80,2.5,-0.06222070123088258,,False
80,2.6,-0.043364144353903816,,False
80,2.7,-0.024512094892591485,,False
80,2.8000000000000003,-0.0056967658234317224,,False
80,2.9000000000000004,0.0130499663659903,,False
80,3.0,0.03169369657138838,,False
80,3.1,0.05019457219055903,,False
80,3.2,0.0685042222900339,,False
80,3.3000000000000003,0.0865624550770463,,False
80,3.4000000000000004,0.10429367242199897,,False
80,3.5,0.12160299449458915,,False
80,3.6,0.13837215448254933,,False
80,3.7,0.1544553194510117,,False
80,3.8000000000000003,0.16967512289179248,,False
80,3.9000000000000004,0.1838193557614785,,False
80,4.0,0.19663894381101804,,False
80,4.1000000000000005,0.20784801297221991,,False
80,4.2,0.21712696761937397,,False
80,4.3,0.22412952039395212,,False
80,4.4,0.22849445441096838,,False
80,4.5,0.22986252033135335,,False
80,4.6000000000000005,0.22789826013243458,,False
80,4.7,0.22231575226776829,,False
80,4.800000000000001,0.21290640175264786,,False
80,4.9,0.1995661215250085,,False
80,5.0,0.1823187581637725,,False
80,5.1000000000000005,0.16133256824611633,,False
80,5.2,0.13692703583217847,,False
80,5.300000000000001,0.10956830912191458,,False
80,5.4,0.07985288116180857,,False
80,5.5,0.04848061440743009,,False
80,5.6000000000000005,0.016219548230113755,,False
80,5.7,-0.01613410131264495,,False
80,5.800000000000001,-0.047796889714816104,,False
80,5.9,-0.07803629051166294,,False
80,6.0,-0.10620289309570188,,False
80,6.1000000000000005,-0.13175445235130806,,False
80,6.2,-0.15427069514881703,,False
80,6.300000000000001,-0.17345886667262927,,False
80,6.4,-0.18915090456738554,,False
80,6.5,-0.2012937708819095,,False
80,6.6000000000000005,-0.20993482014634396,,False
80,6.7,-0.21520415647104568,,False
80,6.800000000000001,-0.21729578757912096,,False
80,6.9,-0.2164490900861904,,False
80,7.0,-0.21293173010865693,,False
80,7.1000000000000005,-0.20702479842138993,,False
80,7.2,-0.1990105659393468,,False
80,7.300000000000001,-0.1891629718171702,,False
80,7.4,-0.17774073567938756,,False
80,7.5,-0.16498283779478157,,False
80,7.6000000000000005,-0.15110602848307697,,False
80,7.7,-0.13630399827841483,,False
80,7.800000000000001,-0.12074784949217847,,False
80,7.9,-0.10458754457779285,,False
80,8.0,-0.08795405572733854,,False
80,8.1,-0.07096199441923166,,False
80,8.200000000000001,-0.053712552545882676,,False
80,8.3,-0.03629663368576266,,False
80,8.4,-0.01879809104656153,,False
80,8.5,-0.0012970157347595278,,False
80,8.6,0.016126965785696355,,False
80,8.700000000000001,0.033391423425402966,,False
80,8.8,0.050407932463248775,,False
80,8.9,0.06707902932709311,,False
80,9.0,0.08329541523002645,,False
80,9.1,0.09893354733153088,,False
80,9.200000000000001,0.11385379804420584,,False
80,9.3,0.12789939992075242,,False
80,9.4,0.14089641822158344,,False
80,9.5,0.1526549969857034,,False
80,9.600000000000001,0.1629720988703075,,False
80,9.700000000000001,0.1716358979473615,,False
80,9.8,0.17843188567528437,,False
80,9.9,0.18315061642435512,,False
80,10.0,0.1855968595064586,0.1866970662413047,True
80,10.100000000000001,0.18559975500880233,0.1827138908579086,True
80,10.200000000000001,0.1830234109099677,0.1764847635483899,True
80,10.3,0.17777725114984455,0.16810239651095818,True
80,10.4,0.16982534948810715,0.15768518390231276,True
80,10.5,0.15919397826302323,0.14537556426985557,True
80,10.600000000000001,0.14597667278322915,0.13133810061530624,True
80,10.700000000000001,0.130336259395385,0.11575730366298428,True
80,10.8,0.11250350634721691,0.09883522686251214,True
80,10.9,0.09277231055271973,0.08078886424126397,True
80,11.0,0.07149160331960891,0.0618473844075686,True
80,11.100000000000001,0.04905441482096484,0.042249235767673324,True
80,11.200000000000001,0.025884753264388362,0.02223915933930158,True
80,11.3,0.002423108594479735,0.0020651464093726446,True
80,11.4,-0.02088853132870183,-0.018024621314135132,True
80,11.5,-0.04362126576442863,-0.03778481146768335,True
80,11.600000000000001,-0.06537265705015576,-0.056975923647738486,True
80,11.700000000000001,-0.08577822445717032,-0.07536717878028891,True
80,11.8,-0.10452056289737977,-0.09273928055418498,True
80,11.9,-0.12133579510634336,-0.10888701604853189,True
80,12.0,-0.13601726855716595,-0.12362166489382577,True
80,12.100000000000001,-0.1484165938776981,-0.13677318887513745,True
80,12.200000000000001,-0.1584422761886909,-0.14819217677936966,True
80,12.3,-0.1660563059367733,-0.1577515224696259,True
80,12.4,-0.1712691480497271,-0.16534781759697506,True
80,12.5,-0.17413359880670334,-0.1709024439896327,True
80,12.600000000000001,-0.17473797353064593,-0.17436235454586738,True
80,12.700000000000001,-0.1731990523216293,-0.17570053535229138,True
80,12.8,-0.16965515398805037,-0.17491614570511646,True
80,12.9,-0.1642596386227025,-0.172034336679572,True
80,13.0,-0.15717506468102901,-0.1671057528233403,True
80,13.100000000000001,-0.148568153386055,-0.16020572539570638,True
80,13.200000000000001,-0.13860564661169203,-0.15143316928868855,True
80,13.3,-0.12745108718674067,-0.14090919930519466,True
80,13.4,-0.11526250433541534,-0.12877548479020964,True
80,13.5,-0.10219095189965524,-0.11519236467508603,True
80,13.600000000000001,-0.08837982220472569,-0.10033674776656584,True
80,13.700000000000001,-0.07396484234729517,-0.08439982555941572,True
80,13.8,-0.05907465031824054,-0.0675846269469129,True
80,13.9,-0.043831843619458626,-0.050103445923825436,True
80,14.0,-0.028354390923099916,-0.03217517470364562,True
80,14.100000000000001,-0.012757296211228213,-0.014022575592307726,True
80,14.200000000000001,0.0028455964329080997,0.004130474533835268,True
80,14.3,0.01833977119970186,0.022061733210557027,True
80,14.4,0.0336082985437785,0.039553301222236006,True
80,14.5,0.04853030179769834,0.05639425842334994,True
80,14.600000000000001,0.06297975261749233,0.07238319481072335,True
80,14.700000000000001,0.07682471361305346,0.08733060662711566,True
80,14.8,0.08992713970056836,0.10106112915046647,True
80,14.9,0.10214333610835011,0.11341558003011748,True
80,15.0,0.11332514912574346,0.12425278954219528,True
80,15.100000000000001,0.12332193485597749,0.13345119691805857,True
80,15.200000000000001,0.13198331162792834,0.1409101949162705,True
80,15.3,0.13916265468619501,0.1465512080212997,True
80,15.4,0.14472123984362423,0.15031849302029965,True
80,15.5,0.1485328895448405,0.1521796541905116,True
80,15.600000000000001,0.15048892464554886,0.1521258688806196,True
80,15.700000000000001,0.1505031829241971,0.15017182284578187,True
80,15.8,0.1485168355248156,0.1463553582541017,True
80,15.9,0.14450271909211215,0.14073684077855483,True
80,16.0,0.138468906990393,0.13339825558050897,True
80,16.1,0.13046126876138137,0.1244420452381917,True
80,16.2,0.12056481208746103,0.11398970573709244,True
80,16.3,0.1089036633385074,0.10218015948314836,True
80,16.400000000000002,0.095639616990322,0.0891679268904942,True
80,16.5,0.08096926526110373,0.07512112040362123,True
80,16.6,0.0651198009751483,0.06021928681287766,True
80,16.7,0.04834366262029803,0.04465112539009673,True
80,16.8,0.030912255067865962,0.02861211068975811,True
80,16.900000000000002,0.013109027827639497,0.01230204981695205,True
80,17.0,-0.004777778114951693,-0.004077395452617896,True
80,17.1,-0.022462395281355036,-0.020325191107618625,True
80,17.2,-0.03966849860285622,-0.036243387466413465,True
80,17.3,-0.056135600305492604,-0.05163951998768413,True
80,17.400000000000002,-0.07162463776127419,-0.06632892534276061,True
80,17.5,-0.0859225769690799,-0.0801369450158211,True
80,17.6,-0.0988459161049883,-0.09290099027820568,True
80,17.7,-0.11024303679117806,-0.10447244427179413,True
80,17.8,-0.11999541109994363,-0.11471837910836032,True
80,17.900000000000002,-0.12801772625802704,-0.123523068318299,True
80,18.0,-0.13425703387065463,-0.13078927763163825,True
80,18.1,-0.13869106456184022,-0.13643931991267103,True
80,18.2,-0.14132587152739656,-0.14041586306074902,True
80,18.3,-0.14219297780527212,-0.14268248279606507,True
80,18.400000000000002,-0.14134620299737866,-0.1432239554316791,True
80,18.5,-0.1388583371739633,-0.14204628895216848,True
80,18.6,-0.13481781452880168,-0.1391764939353622,True
80,18.7,-0.12932551893529537,-0.13466209902734932,True
80,18.8,-0.12249182974642756,-0.1285704187737553,True
80,18.900000000000002,-0.11443399068264393,-0.12098758458491346,True
80,19.0,-0.1052738589003082,-0.11201735243344177,True
80,19.1,-0.09513606646519326,-0.10177970351648928,True
80,19.200000000000003,-0.08414660329665002,-0.0904092565306481,True
80,19.3,-0.07243180974165304,-0.07805351237725516,True
80,19.400000000000002,-0.060117748594096576,-0.06487095401480096,True
80,19.5,-0.04732991073561625,-0.05102902578211953,True
80,19.6,-0.03419319568291351,-0.03670201781343548,True
80,19.700000000000003,-0.02083209819151926,-0.02206888214059252,True
80,19.8,-0.007371024712842264,-0.007311007719283482,True
80,19.900000000000002,0.006065340993690807,0.007390018080536627,True
80,20.0,0.019351705291362948,0.02185463401588379,True
80,20.1,0.03236194565685284,0.03590748841195807,True
80,20.200000000000003,0.044969080687954945,0.049379555073556854,True
80,20.3,0.05704549598712481,0.062110156257263245,True
80,20.400000000000002,0.06846348058648852,0.07394886861891982,True
80,20.5,0.07909611290267198,0.08475728965999305,True
80,20.6,0.08881851638313924,0.09441064406894947,True
80,20.700000000000003,0.09750948362723275,0.1027992114647484,True
80,20.8,0.10505344470785541,0.10982955937153532,True
80,20.900000000000002,0.11134273181329049,0.1154255677565231,True
80,21.0,0.11628006950636416,0.11952923411495767,True
80,21.1,0.11978119931292044,0.12210125085343364,True
80,21.200000000000003,0.12177753046660234,0.12312134957087127,True
80,21.3,0.12221869680156097,0.12258840972980532,True
80,21.400000000000002,0.12107489410813703,0.12052033211344895,True
80,21.5,0.11833887350329446,0.11695368034072172,True
80,21.6,0.11402747482799765,0.11194309652701294,True
80,21.700000000000003,0.10818259958063214,0.10556049989888892,True
80,21.8,0.10087154473419298,0.09789407976361682,True
80,21.900000000000002,0.09218664579880073,0.0890470966684856,True
80,22.0,0.08224420812127611,0.0791365078318025,True
80,22.1,0.07118273782425415,0.06829143496099184,True
80,22.200000000000003,0.059160516006622185,0.05665149437011905,True
80,22.3,0.04635258989850799,0.04436501084908651,True
80,22.400000000000002,0.03294728079553101,0.03158713800279217,True
80,22.5,0.019142329292367116,0.018477908757172548,True
80,22.6,0.005140812497537521,0.0052002404103857714,True
80,22.700000000000003,-0.008853025092577557,-0.008082081014681879,True
80,22.8,-0.02263788569411682,-0.021206412288356118,True
80,22.900000000000002,-0.036019343230333824,-0.03401323576675579,True
80,23.0,-0.04881345864474299,-0.04634808939503529,True
80,23.1,-0.060849983581576936,-0.05806342067988337,True
80,23.200000000000003,-0.07197507288725977,-0.06902034249089455,True
