field_mv_m,velocity_m_s,density,gaussian_density,kurtosis
250.2,0.51,0.791666666666666,0.38157595727183935,1.5946971004825803
250.2,0.53,0.5249999999999996,0.3488308489463214,1.5946971004825803
250.2,0.55,0.44166666666666626,0.31779720298926284,1.5946971004825803
250.2,0.5700000000000001,0.21666666666666648,0.2885270659357861,1.5946971004825803
250.2,0.5900000000000001,0.08333333333333326,0.2610503930122127,1.5946971004825803
250.2,0.6100000000000001,0.04166666666666663,0.23537668744565918,1.5946971004825803
250.2,0.6300000000000001,0.04166666666666663,0.2114968214836426,1.5946971004825803
250.2,0.6500000000000001,0.008333333333333326,0.1893849860989411,1.5946971004825803
250.2,0.6700000000000002,0.0,0.1690007185343053,1.5946971004825803
250.2,0.6900000000000002,0.0,0.1502909601342413,1.5946971004825803
250.2,0.7100000000000001,0.0,0.1331921011094846,1.5946971004825803
250.2,0.73,0.0,0.11763197376798454,1.5946971004825803
250.2,0.75,0.0,0.10353176110836995,1.5946971004825803
250.2,0.77,0.0,0.09080779329990997,1.5946971004825803
250.2,0.79,0.0,0.07937321027322185,1.5946971004825803
250.2,0.81,0.0,0.06913947424438492,1.5946971004825803
250.2,0.8300000000000001,0.0,0.0600177213411843,1.5946971004825803
250.2,0.8500000000000001,0.0,0.05191994646958479,1.5946971004825803
250.2,0.8700000000000001,0.0,0.044760020054206595,1.5946971004825803
250.2,0.8900000000000001,0.0,0.038454539238911116,1.5946971004825803
250.2,0.9100000000000001,0.0,0.03292351949936097,1.5946971004825803
250.2,0.9300000000000002,0.0,0.02809093537977904,1.5946971004825803
250.2,0.9500000000000002,0.0,0.023885121224172953,1.5946971004825803
250.2,0.9700000000000002,0.0,0.02023904434984987,1.5946971004825803
250.2,0.9900000000000002,0.0,0.01709046414538823,1.5946971004825803
250.2,1.0100000000000002,0.0,0.014381991115519821,1.5946971004825803
250.2,1.0300000000000002,0.0,0.012061059999265232,1.5946971004825803
250.2,1.0500000000000003,0.0,0.010079830818011375,1.5946971004825803
250.2,1.0700000000000003,0.0,0.008395031132128937,1.5946971004825803
250.2,1.0900000000000003,0.0,0.0069677519629316505,1.5946971004825803
250.2,1.11,0.0,0.005763208833466297,1.5946971004825803
250.2,1.13,0.0,0.004750478254673957,1.5946971004825803
250.2,1.15,0.0,0.0039022187851681825,1.5946971004825803
250.2,1.17,0.0,0.003194384569036715,1.5946971004825803
250.2,1.19,0.0,0.0026059380455306386,1.5946971004825803
