convention,hopping_pi,delta_difference_pi,sigma_z_coefficient_pi,gap_zero_pi,gap_pi_pi,coarse_winding_zero_raw,coarse_winding_pi_raw,winding_zero_raw,winding_pi_raw,chern_upper_raw,winding_zero,winding_pi,chern_upper,quantization_residual,bulk_edge_relation_residual,winding_momentum_points_used,winding_time_points_used,adaptive_refinement_used,status
onsite_difference,2.95,1.2000000000000002,0.6000000000000001,0.0392498383436732,0.5591233039478343,0.5192235523946372,0.6493359671193633,0.8292947622507022,0.9064224773963271,-5.742668174864683e-17,1,1,0,0.1707052377492978,0,21,49,True,gapped_quantized
onsite_difference,3.0,1.2000000000000002,0.6000000000000001,0.03511213131338763,0.5224354014382454,0.4983341048425023,0.6418087290515924,0.8116929920251266,0.9044993790338652,7.067899292141149e-17,1,1,0,0.18830700797487343,0,21,49,True,gapped_quantized
onsite_difference,0.3,1.3,0.65,0.615206425772037,0.3092759408005133,3.955678171875743e-05,2.7703738918049932e-05,3.955678171875743e-05,2.7703738918049932e-05,-0.0,0,0,0,3.955678171875743e-05,0,11,23,False,gapped_quantized
onsite_difference,0.35,1.3,0.65,0.6034586610421883,0.29522237840914367,7.62239490048495e-05,7.678654372602759e-05,7.62239490048495e-05,7.678654372602759e-05,-0.0,0,0,0,7.678654372602759e-05,0,11,23,False,gapped_quantized
onsite_difference,0.4,1.3,0.65,0.5903651619061728,0.27940425491634135,0.00013438199304314802,0.00018656035829859577,0.00013438199304314802,0.00018656035829859577,1.766974823035287e-17,0,0,0,0.00018656035829859577,0,11,23,False,gapped_quantized
onsite_difference,0.45,1.3,0.65,0.5760688238659692,0.26196908227698956,0.00022044358589413908,0.00041297810918013427,0.00022044358589413908,0.00041297810918013427,8.834874115176436e-18,0,0,0,0.00041297810918013427,0,11,23,False,gapped_quantized
onsite_difference,0.5,1.3,0.65,0.5607072102277302,0.243075903638622,0.0003402282339661904,0.0008551867487030121,0.0003402282339661904,0.0008551867487030121,1.766974823035287e-17,0,0,0,0.0008551867487030121,0,11,23,False,gapped_quantized
onsite_difference,0.55,1.3,0.65,0.5444100389410679,0.22289835601610902,0.0004977732957466803,0.0016898200882145807,0.0004977732957466803,0.0016898200882145807,-0.0,0,0,0,0.0016898200882145807,0,11,23,False,gapped_quantized
onsite_difference,0.6000000000000001,1.3,0.65,0.527297793379455,0.20163265506548664,0.0006939642833742372,0.003238608369635425,0.0006939642833742372,0.003238608369635425,-0.0,0,0,0,0.003238608369635425,0,11,23,False,gapped_quantized
onsite_difference,0.65,1.3,0.65,0.5094811973527925,0.17951450443422962,0.0009251462489236642,0.0061092841797414765,0.0009251462489236642,0.0061092841797414765,5.300924469105861e-17,0,0,0,0.0061092841797414765,0,11,23,False,gapped_quantized
onsite_difference,0.7,1.3,0.65,0.4910613057969524,0.15685359297487433,0.0011819209153999882,0.011507979245300051,0.0011819209153999882,0.011507979245300051,-0.0,0,0,0,0.011507979245300051,0,11,23,False,gapped_quantized
onsite_difference,0.75,1.3,0.65,0.4721300013591421,0.13410543282423723,0.001448354437287465,0.02197882424016191,0.001448354437287465,0.02197882424016191,-1.766974823035287e-17,0,0,0,0.02197882424016191,0,11,23,False,gapped_quantized
onsite_difference,0.8,1.3,0.65,0.4527707346846899,0.11202652104770283,0.001701812717758529,0.04324349573022041,0.001701812717758529,0.04324349573022041,3.533949646070574e-17,0,0,0,0.04324349573022041,0,11,23,False,gapped_quantized
onsite_difference,0.8500000000000001,1.3,0.65,0.43305939169301355,0.09201074318801848,0.0019136033200548856,0.08858984370791087,0.0019136033200548856,0.08858984370791087,3.533949646070574e-17,0,0,0,0.08858984370791087,0,11,23,False,gapped_quantized
onsite_difference,0.9000000000000001,1.3,0.65,0.4130652095758198,0.07670540610274396,0.002050538101976201,0.18516929045023464,0.002050538101976201,0.18516929045023464,7.067899292141149e-17,0,0,0,0.18516929045023464,0,11,23,False,gapped_quantized
onsite_difference,0.95,1.3,0.65,0.39285169347811116,0.07028917052235892,0.0020774467027114964,0.3567861456470192,0.0005565531101808546,0.3778977960134582,-7.067899292141149e-17,0,0,0,0.3778977960134582,0,21,49,True,gap_closing_neighborhood
onsite_difference,1.0,1.3,0.65,0.3724775086416599,0.07589946136893667,0.0019605806371477347,0.552873450575237,0.0005340956156088979,0.7378469412177112,1.0,0,1,1,0.2621530587822888,0,21,49,True,gapped_quantized
onsite_difference,1.05,1.3,0.65,0.3519973398799577,0.09195672997994071,0.0016717677815041559,0.6918918885765702,0.0004696941403703376,0.8738297494921854,1.0,0,1,1,0.1261702505078146,0,21,49,True,gapped_quantized
onsite_difference,1.1,1.3,0.65,0.33146272358275614,0.11457228325015256,0.001193127357511686,0.7696343535293648,0.001193127357511686,0.7696343535293648,1.0000000000000002,0,1,1,0.23036564647063518,0,11,23,False,gapped_quantized
onsite_difference,1.1500000000000001,1.3,0.65,0.3109228690899795,0.14093475440639006,0.0005221585655749705,0.8117257645649569,0.0005221585655749705,0.8117257645649569,1.0,0,1,1,0.18827423543504307,0,11,23,False,gapped_quantized
onsite_difference,1.2,1.3,0.65,0.2904254985027913,0.16953763624833235,-0.0003229024306666709,0.8350770299546111,-0.0003229024306666709,0.8350770299546111,1.0,0,1,1,0.16492297004538892,0,11,23,False,gapped_quantized
onsite_difference,1.25,1.3,0.65,0.2700177496476003,0.19959523231816756,-0.0012973691231465416,0.8480731147730687,-0.0012973691231465416,0.8480731147730687,1.0,0,1,1,0.15192688522693132,0,11,23,False,gapped_quantized
onsite_difference,1.3,1.3,0.65,0.24974721008017614,0.23067242797253412,-0.002323589918142888,0.8548862856110869,-0.002323589918142888,0.8548862856110869,1.0000000000000002,0,1,1,0.14511371438891307,0,11,23,False,gapped_quantized
onsite_difference,1.35,1.3,0.65,0.22966318741304617,0.26250821893217835,-0.0032825712101046934,0.8577428440571839,-0.0032825712101046934,0.8577428440571839,1.0,0,1,1,0.14225715594281607,0,11,23,False,gapped_quantized
onsite_difference,1.4000000000000001,1.3,0.65,0.20981838471321254,0.2949330468860859,-0.004001609628674704,0.857928274221902,-0.004001609628674704,0.857928274221902,1.0,0,1,1,0.142071725778098,0,11,23,False,gapped_quantized
onsite_difference,1.4500000000000002,1.3,0.65,0.1902712612661821,0.3278282046463703,-0.004233880621356694,0.8562421114926249,-0.004233880621356694,0.8562421114926249,0.9999999999999999,0,1,1,0.14375788850737514,0,11,23,False,gapped_quantized
onsite_difference,1.5000000000000002,1.3,0.65,0.1710895610188959,0.36110457920415046,-0.003622301282543601,0.8532159690652332,-0.003622301282543601,0.8532159690652332,1.0,0,1,1,0.14678403093476677,0,11,23,False,gapped_quantized
onsite_difference,1.55,1.3,0.65,0.15235586705378804,0.39469069929428036,-0.0016329137646928953,0.8492238837810983,-0.0016329137646928953,0.8492238837810983,1.0,0,1,1,0.15077611621890175,0,11,23,False,gapped_quantized
onsite_difference,1.6,1.3,0.65,0.13417675668657716,0.42852543955389427,0.0025707865388208385,0.8445405025738602,0.0025707865388208385,0.8445405025738602,1.0000000000000002,0,1,1,0.15545949742613985,0,11,23,False,gapped_quantized
onsite_difference,1.6500000000000001,1.3,0.65,0.11669851055504882,0.4625530783340267,0.010366793380296006,0.8393726906948787,0.010366793380296006,0.8393726906948787,1.0,0,1,1,0.16062730930512126,0,11,23,False,gapped_quantized
onsite_difference,1.7000000000000002,1.3,0.65,0.10013492217906492,0.4967194561411201,0.024120049815932416,0.8338771946036274,0.024120049815932416,0.8338771946036274,1.0000000000000002,0,1,1,0.16612280539637259,0,11,23,False,gapped_quantized
onsite_difference,1.7500000000000002,1.3,0.65,0.08481704475041013,0.5184411265025152,0.0479445819282364,0.828170962789602,0.0479445819282364,0.828170962789602,1.0,0,1,1,0.171829037210398,0,11,23,False,gapped_quantized
onsite_difference,1.8,1.3,0.65,0.0712782188366703,0.5271511111711547,0.08867731213898561,0.8223377022772873,0.08867731213898561,0.8223377022772873,1.0,0,1,1,0.1776622977227127,0,11,23,False,gapped_quantized
onsite_difference,1.85,1.3,0.65,0.060370236062858386,0.5359997544053018,0.15582276021989333,0.8164326211253957,0.15582276021989333,0.8164326211253957,1.0,0,1,1,0.18356737887460428,0,11,23,False,gapped_quantized
onsite_difference,1.9000000000000001,1.3,0.65,0.05329233140934286,0.5449799881370408,0.2566185680827147,0.8104863815036345,0.27132635197660476,0.9486171278461182,0.9999999999999999,0,1,1,0.27132635197660476,0,21,49,True,gapped_quantized
onsite_difference,1.9500000000000002,1.3,0.65,0.051168076281402824,0.5540847195518054,0.3838037176473022,0.8045087468279859,0.5273406897885377,0.9470727006470794,4.417437057588218e-17,1,1,0,0.47265931021146235,0,21,49,True,gap_closing_neighborhood
onsite_difference,2.0,1.3,0.65,0.05410264071858884,0.5633068338349562,0.5107392783786119,0.7984920978580325,0.7471487820593399,0.9455090745271,3.975693351829396e-17,1,1,0,0.2528512179406601,0,21,49,True,gapped_quantized
onsite_difference,2.05,1.3,0.65,0.06093089989795923,0.5726391961269487,0.6113073751297403,0.7924148370779318,0.8537093547230638,0.9439198857442263,-9.93923337957349e-18,1,1,0,0.14629064527693625,0,21,49,True,gapped_quantized
onsite_difference,2.1,1.3,0.65,0.07012995702167496,0.5820746526458205,0.6785493981197273,0.7862446493841877,0.8980155889073127,0.942296579257563,2.6504622345529306e-17,1,1,0,0.1019844110926873,0,21,49,True,gapped_quantized
onsite_difference,2.15,1.3,0.65,0.08053505727755363,0.5916060309262117,0.7191139692239599,0.7799416033764192,0.9179290333798698,0.9406293416037351,-0.0,1,1,0,0.08207096662013025,0,21,49,True,gapped_quantized
onsite_difference,2.2,1.3,0.65,0.09141264690042102,0.6012261391121493,0.7416872036373144,0.7734611291663906,0.9275845706742853,0.9389079009808179,-0.0,1,1,0,0.07241542932571465,0,21,49,True,gapped_quantized
onsite_difference,2.25,1.3,0.65,0.10231935633794444,0.6109277642258806,0.7522001132470556,0.7667569662190061,0.9320390434858308,0.937122221052879,3.533949646070574e-17,1,1,0,0.06796095651416922,0,21,49,True,gapped_quantized
onsite_difference,2.3,1.3,0.65,0.11298039565718498,0.6207036693164586,0.753568751249283,0.7597842131622177,0.9331345302752716,0.935263135913742,7.067899292141149e-17,1,1,0,0.0668654697247284,0,21,49,True,gapped_quantized
onsite_difference,2.35,1.3,0.65,0.12321689402731403,0.6305465893687467,0.747124271911775,0.752502612318549,0.9315773261617353,0.933322984019844,-0.0,1,1,0,0.06842267383826472,0,21,49,True,gapped_quantized
onsite_difference,2.4,1.3,0.65,0.11799230892455444,0.6404492258249557,0.7347998403758741,0.7448801555949156,0.9280704833279884,0.9312962943580736,-0.0,1,1,0,0.07192951667201164,0,21,49,True,gapped_quantized
onsite_difference,2.4499999999999997,1.3,0.65,0.10890958011758942,0.6504042395353837,0.7195656889657325,0.7368970064745625,0.9235792461784008,0.9291805574759683,3.533949646070574e-17,1,1,0,0.07642075382159919,0,21,49,True,gapped_quantized
onsite_difference,2.5,1.3,0.65,0.10023183051230027,0.6604042419109541,0.7033729187205512,0.7285496066293696,0.9187104427410657,0.9269770794304251,-0.0,1,1,0,0.08128955725893428,0,21,49,True,gapped_quantized
onsite_difference,2.55,1.3,0.65,0.0919698876509496,0.6704417839951733,0.6864786867595327,0.7198546949252247,0.9135013820961383,0.9246918733436019,3.533949646070574e-17,1,1,0,0.08649861790386171,0,21,49,True,gapped_quantized
onsite_difference,2.6,1.3,0.65,0.08413384676110582,0.680509343104315,0.66840263437127,0.7108528360317034,0.9077065162048722,0.9223364983134805,-3.533949646070574e-17,1,1,0,0.0922934837951278,0,21,49,True,gapped_quantized
onsite_difference,2.65,1.3,0.65,0.07673297835677138,0.6905993065981665,0.6486723180247367,0.7016109605162056,0.9009910337341394,0.9199287169145607,-7.067899292141149e-17,1,1,0,0.09900896626586064,0,21,49,True,gapped_quantized
onsite_difference,2.7,1.3,0.65,0.06977560823866202,0.7007039522345178,0.627149457728248,0.6922233786515283,0.8929833959658479,0.9174928176849559,-3.533949646070574e-17,1,1,0,0.10701660403415214,0,21,49,True,gapped_quantized
onsite_difference,2.75,1.3,0.65,0.06326895879211743,0.6877488069431716,0.6041145302896899,0.6828107574626228,0.883308718025841,0.915059442750651,-1.766974823035287e-17,1,1,0,0.11669128197415901,0,21,49,True,gapped_quantized
onsite_difference,2.8,1.3,0.65,0.05721893675053608,0.6529498241711547,0.5801614674800614,0.6735166432711074,0.8716726510126611,0.912664774293415,3.533949646070574e-17,1,1,0,0.12832734898733889,0,21,49,True,gapped_quantized
onsite_difference,2.85,1.3,0.65,0.051629849096639306,0.6176060934629803,0.5560061373492684,0.6645012535922952,0.8579869952696006,0.9103489633074998,4.638308910467629e-17,1,1,0,0.14201300473039935,0,21,49,True,gapped_quantized
onsite_difference,2.9,1.3,0.65,0.046504027349480864,0.5818644959352166,0.5323280720274313,0.6559324199163057,0.8424592424625941,0.9081537206565199,-1.766974823035287e-17,1,1,0,0.15754075753740593,0,21,49,True,gapped_quantized
onsite_difference,2.95,1.3,0.65,0.04184134482315032,0.5458328856565037,0.5096939872071693,0.647973686663575,0.8255787150838243,0.9061190176362869,-8.172258556538202e-17,1,1,0,0.1744212849161757,0,21,49,True,gapped_quantized
onsite_difference,3.0,1.3,0.65,0.037638627845027445,0.5095951163383143,0.48854890883412067,0.6407695910575077,0.8080108920703206,0.9042788357105358,3.975693351829396e-17,1,1,0,0.19198910792967938,0,21,49,True,gapped_quantized
literal_equation,0.3,0.0,0.0,0.0,0.7636579979899988,,,,,,,,,,,,,False,gap_closing
literal_equation,0.35,0.0,0.0,0.0,0.7243455422283522,,,,,,,,,,,,,False,gap_closing
literal_equation,0.4,0.0,0.0,0.0,0.6850738973266413,,,,,,,,,,,,,False,gap_closing
literal_equation,0.45,0.0,0.0,0.0,0.6458529235394659,,,,,,,,,,,,,False,gap_closing
literal_equation,0.5,0.0,0.0,0.0,0.6066947087496224,,,,,,,,,,,,,False,gap_closing
literal_equation,0.55,0.0,0.0,0.0,0.5676143685772667,,,,,,,,,,,,,False,gap_closing
literal_equation,0.6000000000000001,0.0,0.0,0.0,0.5286311856486687,,,,,,,,,,,,,False,gap_closing
literal_equation,0.65,0.0,0.0,0.0,0.4897702715890017,,,,,,,,,,,,,False,gap_closing
literal_equation,0.7,0.0,0.0,0.0,0.4510650549270283,,,,,,,,,,,,,False,gap_closing
literal_equation,0.75,0.0,0.0,0.0,0.4125611114033231,,,,,,,,,,,,,False,gap_closing
literal_equation,0.8,0.0,0.0,5.906709933962126e-34,0.37432224665046177,,,,,,,,,,,,,False,gap_closing
literal_equation,0.8500000000000001,0.0,0.0,0.0,0.3364404939398299,,,,,,,,,,,,,False,gap_closing
literal_equation,0.9000000000000001,0.0,0.0,0.0,0.2990531848165454,,,,,,,,,,,,,False,gap_closing
literal_equation,0.95,0.0,0.0,0.0,0.26237332783534134,,,,,,,,,,,,,False,gap_closing
literal_equation,1.0,0.0,0.0,0.0,0.22674602744470093,,,,,,,,,,,,,False,gap_closing
literal_equation,1.05,0.0,0.0,0.0,0.19275728138813633,,,,,,,,,,,,,False,gap_closing
literal_equation,1.1,0.0,0.0,0.0,0.16144672667662788,,,,,,,,,,,,,False,gap_closing
literal_equation,1.1500000000000001,0.0,0.0,0.0,0.13469646976061248,,,,,,,,,,,,,False,gap_closing
literal_equation,1.2,0.0,0.0,0.0,0.11571472214469533,,,,,,,,,,,,,False,gap_closing
literal_equation,1.25,0.0,0.0,0.0,0.10865296412060196,,,,,,,,,,,,,False,gap_closing
literal_equation,1.3,0.0,0.0,0.0,0.11571472214469533,,,,,,,,,,,,,False,gap_closing
literal_equation,1.35,0.0,0.0,0.0,0.13469646976061248,,,,,,,,,,,,,False,gap_closing
literal_equation,1.4000000000000001,0.0,0.0,0.0,0.16144672667662788,,,,,,,,,,,,,False,gap_closing
literal_equation,1.4500000000000002,0.0,0.0,0.0,0.1927572813881366,,,,,,,,,,,,,False,gap_closing
literal_equation,1.5000000000000002,0.0,0.0,0.0,0.2267460274447015,,,,,,,,,,,,,False,gap_closing
literal_equation,1.55,0.0,0.0,0.0,0.26237332783534134,,,,,,,,,,,,,False,gap_closing
literal_equation,1.6,0.0,0.0,0.0,0.29905318481654575,,,,,,,,,,,,,False,gap_closing
literal_equation,1.6500000000000001,0.0,0.0,0.0,0.33644049393983017,,,,,,,,,,,,,False,gap_closing
literal_equation,1.7000000000000002,0.0,0.0,0.0,0.37432224665046215,,,,,,,,,,,,,False,gap_closing
literal_equation,1.7500000000000002,0.0,0.0,0.0,0.4125611114033232,,,,,,,,,,,,,False,gap_closing
literal_equation,1.8,0.0,0.0,0.0,0.45106505492702836,,,,,,,,,,,,,False,gap_closing
literal_equation,1.85,0.0,0.0,0.0,0.4897702715890018,,,,,,,,,,,,,False,gap_closing
literal_equation,1.9000000000000001,0.0,0.0,0.0,0.528631185648669,,,,,,,,,,,,,False,gap_closing
literal_equation,1.9500000000000002,0.0,0.0,0.0,0.5676143685772669,,,,,,,,,,,,,False,gap_closing
literal_equation,2.0,0.0,0.0,0.0,0.6066947087496224,,,,,,,,,,,,,False,gap_closing
literal_equation,2.05,0.0,0.0,0.0,0.6458529235394656,,,,,,,,,,,,,False,gap_closing
literal_equation,2.1,0.0,0.0,0.0,0.6850738973266413,,,,,,,,,,,,,False,gap_closing
literal_equation,2.15,0.0,0.0,0.0,0.7243455422283522,,,,,,,,,,,,,False,gap_closing
literal_equation,2.2,0.0,0.0,0.0,0.7636579979899989,,,,,,,,,,,,,False,gap_closing
literal_equation,2.25,0.0,0.0,0.0,0.8030030566727401,,,,,,,,,,,,,False,gap_closing
literal_equation,2.3,0.0,0.0,0.0,0.8423737389415389,,,,,,,,,,,,,False,gap_closing
literal_equation,2.35,0.0,0.0,0.0,0.8817639738538228,,,,,,,,,,,,,False,gap_closing
literal_equation,2.4,0.0,0.0,0.0,0.9211683496615226,,,,,,,,,,,,,False,gap_closing
literal_equation,2.4499999999999997,0.0,0.0,0.0,0.9605819129904638,,,,,,,,,,,,,False,gap_closing
literal_equation,2.5,0.0,0.0,0.0,0.9999999999999999,,,,,,,,,,,,,False,gap_closing
literal_equation,2.55,0.0,0.0,0.0,0.9605819129904642,,,,,,,,,,,,,False,gap_closing
literal_equation,2.6,0.0,0.0,0.0,0.9211683496615225,,,,,,,,,,,,,False,gap_closing
literal_equation,2.65,0.0,0.0,0.0,0.8817639738538229,,,,,,,,,,,,,False,gap_closing
literal_equation,2.7,0.0,0.0,0.0,0.8423737389415392,,,,,,,,,,,,,False,gap_closing
literal_equation,2.75,0.0,0.0,0.0,0.8030030566727401,,,,,,,,,,,,,False,gap_closing
literal_equation,2.8,0.0,0.0,0.0,0.7636579979899988,,,,,,,,,,,,,False,gap_closing
literal_equation,2.85,0.0,0.0,0.0,0.7243455422283519,,,,,,,,,,,,,False,gap_closing
literal_equation,2.9,0.0,0.0,0.0,0.6850738973266413,,,,,,,,,,,,,False,gap_closing
literal_equation,2.95,0.0,0.0,0.0,0.6458529235394654,,,,,,,,,,,,,False,gap_closing
literal_equation,3.0,0.0,0.0,0.0,0.6066947087496223,,,,,,,,,,,,,False,gap_closing
literal_equation,0.3,0.1,0.1,0.09699844038336158,0.7426742767552909,0.00019137924108598964,3.553726849598288e-05,0.00019137924108598964,3.553726849598288e-05,-0.0,0,0,0,0.00019137924108598964,0,11,23,False,gapped_quantized
literal_equation,0.35,0.1,0.1,0.09592782212745156,0.7059207978204317,0.0003907701363140249,6.8525477105531e-05,0.0003907701363140249,6.8525477105531e-05,-2.208718528794109e-18,0,0,0,0.0003907701363140249,0,11,23,False,gapped_quantized
literal_equation,0.4,0.1,0.1,0.09470118168815501,0.6685767990517647,0.00072204758650273,0.0001211068277011401,0.00072204758650273,0.0001211068277011401,4.417437057588218e-18,0,0,0,0.00072204758650273,0,11,23,False,gapped_quantized
literal_equation,0.45,0.1,0.1,0.0933221830515128,0.6308395348173359,0.0012357559753730092,0.00019966399412620455,0.0012357559753730092,0.00019966399412620455,-0.0,0,0,0,0.0012357559753730092,0,11,23,False,gapped_quantized
literal_equation,0.5,0.1,0.1,0.0917949402104477,0.5928395742604367,0.001988462421275531,0.0003108649147646588,0.001988462421275531,0.0003108649147646588,-0.0,0,0,0,0.001988462421275531,0,11,23,False,gapped_quantized
literal_equation,0.55,0.1,0.1,0.09012400376173502,0.5546694434651979,0.0030394013699283364,0.00046140080047305887,0.0030394013699283364,0.00046140080047305887,-8.834874115176436e-18,0,0,0,0.0030394013699283364,0,11,23,False,gapped_quantized
literal_equation,0.6000000000000001,0.1,0.1,0.0883143465419211,0.5164000574117544,0.004446525599013278,0.0006582648190763243,0.004446525599013278,0.0006582648190763243,-1.3252311172764653e-17,0,0,0,0.004446525599013278,0,11,23,False,gapped_quantized
literal_equation,0.65,0.1,0.1,0.08637134851328804,0.47809108351462387,0.006262458231050374,0.0009103175213179382,0.006262458231050374,0.0009103175213179382,8.834874115176436e-18,0,0,0,0.006262458231050374,0,11,23,False,gapped_quantized
literal_equation,0.7,0.1,0.1,0.08430078114081056,0.4397984644425803,0.008530769777854682,0.0012324498927174955,0.008530769777854682,0.0012324498927174955,-0.0,0,0,0,0.008530769777854682,0,11,23,False,gapped_quantized
literal_equation,0.75,0.1,0.1,0.08210879153688894,0.4015810971910835,0.011282939149438249,0.0016547199285219315,0.011282939149438249,0.0016547199285219315,-0.0,0,0,0,0.011282939149438249,0,11,23,False,gapped_quantized
literal_equation,0.8,0.1,0.1,0.07980188669535307,0.36350833245933883,0.014536304320554954,0.002241041697982753,0.014536304320554954,0.002241041697982753,-1.766974823035287e-17,0,0,0,0.014536304320554954,0,11,23,False,gapped_quantized
literal_equation,0.8500000000000001,0.1,0.1,0.07738691819385525,0.3256703273081851,0.01829325018379806,0.0031269826145452735,0.01829325018379806,0.0031269826145452735,-0.0,0,0,0,0.01829325018379806,0,11,23,False,gapped_quantized
literal_equation,0.9000000000000001,0.1,0.1,0.07487106781995188,0.28819459941400494,0.022541801556225323,0.004598451041061282,0.022541801556225323,0.004598451041061282,-0.0,0,0,0,0.022541801556225323,0,11,23,False,gapped_quantized
literal_equation,0.95,0.1,0.1,0.07226183467891623,0.25127529368311846,0.027257681617788288,0.007265414998896349,0.027257681617788288,0.007265414998896349,-8.834874115176436e-18,0,0,0,0.027257681617788288,0,11,23,False,gapped_quantized
literal_equation,1.0,0.1,0.1,0.06956702448202598,0.21522902810392822,0.03240776480550488,0.012474471438017198,0.03240776480550488,0.012474471438017198,8.834874115176436e-18,0,0,0,0.03240776480550488,0,11,23,False,gapped_quantized
literal_equation,1.05,0.1,0.1,0.06679474190919556,0.18060846562038724,0.03795471233486074,0.02334628198520875,0.03795471233486074,0.02334628198520875,2.6504622345529306e-17,0,0,0,0.03795471233486074,0,11,23,False,gapped_quantized
literal_equation,1.1,0.1,0.1,0.06395338721341075,0.1484436692749023,0.04386244822969819,0.047339648510453546,0.04386244822969819,0.047339648510453546,-0.0,0,0,0,0.047339648510453546,0,11,23,False,gapped_quantized
literal_equation,1.1500000000000001,0.1,0.1,0.06105165862199025,0.12074324059362927,0.05010203667691091,0.10121406521257299,0.05010203667691091,0.10121406521257299,-0.0,0,0,0,0.10121406521257299,0,11,23,False,gapped_quantized
literal_equation,1.2,0.1,0.1,0.05809856264435892,0.10126940416720107,0.05665747915567959,0.21192481335866026,0.05665747915567959,0.21192481335866026,-7.067899292141149e-17,0,0,0,0.21192481335866026,0,11,23,False,gapped_quantized
literal_equation,1.25,0.1,0.1,0.055103435198153694,0.09523684327938495,0.06353097919458663,0.3855518177434698,0.032626173904969795,0.4836266797846492,1.236882376124701e-16,0,0,0,0.4836266797846492,0,21,49,True,gap_closing_neighborhood
literal_equation,1.3,0.1,0.1,0.05207597763807154,0.10500778027632646,0.0707473343113059,0.564000159839658,0.038623810950502664,0.78134782431255,1.0,0,1,1,0.21865217568745,0,21,49,True,gapped_quantized
literal_equation,1.35,0.1,0.1,0.04902631350502161,0.12699815483699142,0.07835731225610452,0.687802066107249,0.045506328882468604,0.8855105094486254,1.0,0,1,1,0.11448949055137458,0,21,49,True,gapped_quantized
literal_equation,1.4000000000000001,0.1,0.1,0.045965074403134173,0.15613599754586385,0.08644015070291854,0.7571509968897947,0.05340387780949587,0.9217695965620037,1.0,0,1,1,0.07823040343799625,0,21,49,True,gapped_quantized
literal_equation,1.4500000000000002,0.1,0.1,0.04290352732305501,0.18915221648867753,0.09510568465204221,0.7939291552629525,0.09510568465204221,0.7939291552629525,1.0,0,1,1,0.2060708447370475,0,11,23,False,gapped_quantized
literal_equation,1.5000000000000002,0.1,0.1,0.03985376168792339,0.22434474321649553,0.10449706131335837,0.8135791849998347,0.10449706131335837,0.8135791849998347,1.0000000000000002,0,1,1,0.18642081500016527,0,11,23,False,gapped_quantized
literal_equation,1.55,0.1,0.1,0.0368289635268321,0.26083658226600365,0.11479557613093513,0.8240043932558675,0.11479557613093513,0.8240043932558675,1.0,0,1,1,0.1759956067441325,0,11,23,False,gapped_quantized
literal_equation,1.6,0.1,0.1,0.03384381816070454,0.2981524635150103,0.12622991728906202,0.8291070346798485,0.12622991728906202,0.8291070346798485,1.0,0,1,1,0.17089296532015152,0,11,23,False,gapped_quantized
literal_equation,1.6500000000000001,0.1,0.1,0.03091510393576415,0.3360186338703623,0.13909313395809783,0.8309312739894948,0.13909313395809783,0.8309312739894948,1.0,0,1,1,0.16906872601050515,0,11,23,False,gapped_quantized
literal_equation,1.7000000000000002,0.1,0.1,0.028062570389914086,0.3742681621428505,0.1537720090300829,0.8306375463540763,0.1537720090300829,0.8306375463540763,1.0,0,1,1,0.16936245364592373,0,11,23,False,gapped_quantized
literal_equation,1.7500000000000002,0.1,0.1,0.02531023519734352,0.41279401821737055,0.1707949575970288,0.8289324000599073,0.1707949575970288,0.8289324000599073,1.0,0,1,1,0.17106759994009268,0,11,23,False,gapped_quantized
literal_equation,1.8,0.1,0.1,0.022688275162300164,0.4515244976158542,0.19090448811825375,0.8262678199466889,0.19090448811825375,0.8262678199466889,1.0000000000000002,0,1,1,0.19090448811825375,0,11,23,False,gapped_quantized
literal_equation,1.85,0.1,0.1,0.020235680954588924,0.49040963559774403,0.21515282312037098,0.822940802478598,0.21515282312037098,0.822940802478598,1.0,0,1,1,0.21515282312037098,0,11,23,False,gapped_quantized
literal_equation,1.9000000000000001,0.1,0.1,0.018003643271865752,0.5294133051111021,0.2449880641193873,0.8191471118130604,0.2581369616171703,0.9501166812682545,1.0,0,1,1,0.2581369616171703,0,21,49,True,gapped_quantized
literal_equation,1.9500000000000002,0.1,0.1,0.01605885712224011,0.5685083837867687,0.28221071671516523,0.8150125547265252,0.3108325874771026,0.9491231346155375,1.0,0,1,1,0.3108325874771026,0,21,49,True,gap_closing_neighborhood
literal_equation,2.0,0.1,0.1,0.014483909761065367,0.6076736232388388,0.32852158644272733,0.8106125073674878,0.3781488389064348,0.9480441152026607,1.0,0,1,1,0.3781488389064348,0,21,49,True,gap_closing_neighborhood
literal_equation,2.05,0.1,0.1,0.013368634147728275,0.6468914478640172,0.3843358211915263,0.8059849017508413,0.461770262227258,0.9468901891766534,1.0000000000000002,0,1,1,0.461770262227258,0,21,49,True,gap_closing_neighborhood
literal_equation,2.1,0.1,0.1,0.012785846376257036,0.6861461767933064,0.44720583612336484,0.8011393235772662,0.557856030769261,0.9456640733830829,3.533949646070574e-17,1,1,0,0.44214396923073895,0,21,49,True,gap_closing_neighborhood
literal_equation,2.15,0.1,0.1,0.012756805773039058,0.725422216930329,0.511630198612892,0.7960636637057955,0.655563110114348,0.9443629579929804,-7.067899292141149e-17,1,1,0,0.344436889885652,0,21,49,True,gap_closing_neighborhood
