detuning_over_ef,tunnel_mev,sigma_h_real,sigma_h_imag,sigma_x_real,sigma_x_imag,sigma_t_real,sigma_t_imag,event_count,momentum_residual,collision_min_eigenvalue,condition_number,sigma_x_over_sigma0
0.71625,1.0,0.32648954165562927,0.0,0.05735980397555962,0.0,0.18626512362172815,0.0,550,5.957871494515729e-19,-1.6003871846502627e-18,3967737406908.9,0.05735980397555962
0.7491666666666668,1.0,0.34189269308669995,0.0,0.06568218984079306,0.0,0.1755824825688461,0.0,559,4.3087102792988594e-19,-1.8747663276388785e-18,2009444500437.6038,0.06568218984079306
0.7820833333333335,1.0,0.363359724755227,0.0,0.07232591597261741,0.0,0.16399765459124363,0.0,565,3.7023741906509726e-19,-9.378907133751653e-19,1954279960692.3855,0.07232591597261741
0.8150000000000001,1.0,0.37203918486795395,0.0,0.08160320533274544,0.0,0.15491964164759547,0.0,574,4.561545684435979e-19,-1.9733710703828827e-18,4081721239976.9062,0.08160320533274544
0.8479166666666668,1.0,0.41937705054206104,0.0,0.08356591063235685,0.0,0.13783188289005965,0.0,580,4.982144429563219e-19,-1.51679712343946e-18,2172876966822.8425,0.08356591063235685
0.8808333333333335,1.0,0.4480952208772361,0.0,0.08731651304724011,0.0,0.12575875783014773,0.0,587,1.1738362851799334e-19,-8.249055331187291e-19,1377312222581.9265,0.08731651304724011
0.9137500000000002,1.0,0.4687336243884851,0.0,0.096332902528955,0.0,0.11286836367354773,0.0,594,3.0655831880994807e-19,-1.2064227220632595e-18,1709864890802.1506,0.096332902528955
0.9466666666666668,1.0,0.5321132972617203,0.0,0.0897323926486733,0.0,0.09614214597070214,0.0,599,8.95857577596456e-20,-6.058999756680902e-19,1219034820187.0798,0.0897323926486733
0.9795833333333335,1.0,0.5798694986315508,0.0,0.08700046132953795,0.0,0.08204469972726701,0.0,604,9.11140033403274e-20,-3.159379349303334e-19,1152172143244.2085,0.08700046132953795
1.0125000000000002,1.0,0.5892106472054409,0.0,0.09324578264024727,0.0,0.0747674359964248,0.0,607,9.16551507436662e-20,-4.1473170690567044e-19,1310691600724.8652,0.09324578264024727
1.0454166666666667,1.0,0.6672053566410243,0.0,0.0819647418754335,0.0,0.056289893361377755,0.0,613,6.074667996007843e-20,-3.217940704079273e-19,1116567907032.9463,0.0819647418754335
1.0783333333333334,1.0,0.6975756715456652,0.0,0.07855039960987159,0.0,0.048442683237197866,0.0,620,3.8302736885074984e-20,-3.8645555752066476e-19,1541654389925.2725,0.07855039960987159
1.11125,1.0,0.7367774989388562,0.0,0.07599878219238729,0.0,0.037076485714247966,0.0,626,3.321146170841836e-20,-4.1007052923210635e-19,1228377624182.4941,0.07599878219238729
1.1441666666666668,1.0,0.7957860948538766,0.0,0.06060830308399623,0.0,0.027667273149114918,0.0,633,2.760028354448784e-20,-1.1158448390329973e-19,1215229667928.163,0.06060830308399623
1.1770833333333335,1.0,0.8011608516885163,0.0,0.06517418184578032,0.0,0.022831768363930947,0.0,637,4.482977514552787e-20,-1.6682683073254681e-19,1190297183034.1396,0.06517418184578032
1.21,1.0,0.8433542582003948,0.0,0.05309230478627992,0.0,0.016821884233649442,0.0,640,1.8316887059567707e-20,-8.216833011017359e-20,1130275623848.2502,0.05309230478627992
1.2429166666666667,1.0,0.8867240681012648,0.0,0.03893668509108068,0.0,0.011802360728170919,0.0,646,1.0780671821798359e-20,-4.2361061269614974e-20,1343389841922.5737,0.03893668509108068
1.2758333333333334,1.0,0.8890472215447598,0.0,0.04074664817308291,0.0,0.009821334194666914,0.0,649,1.5084954960723116e-20,-4.298166881524108e-20,1384171805936.9714,0.04074664817308291
1.30875,1.0,0.9193006652777884,0.0,0.03039773080451624,0.0,0.006636131196544897,0.0,654,7.975491459853457e-21,-1.6041246952699387e-20,2011291805075.4875,0.03039773080451624
1.3416666666666668,1.0,0.9195833442726163,0.0,0.03274244696347124,0.0,0.004978760756116763,0.0,657,1.6616919872585235e-20,-3.252818472269224e-20,1270259686428.8572,0.03274244696347124
1.3745833333333335,1.0,0.9446604277530508,0.0,0.021793169699952448,0.0,0.003919251104477866,0.0,661,4.645001078845887e-21,-1.0112740819198825e-20,1215218915160.845,0.021793169699952448
1.4075,1.0,0.9442054130049351,0.0,0.023388880096461458,0.0,0.003007115757741685,0.0,663,1.062850807024696e-20,-2.266841332992039e-20,1076510044827.3802,0.023388880096461458
1.4404166666666667,1.0,0.9622093667750845,0.0,0.016004132711811215,0.0,0.001928962758277677,0.0,665,1.8141678650019144e-21,-1.0231497415627068e-20,1448357392235.1274,0.016004132711811215
1.4733333333333334,1.0,0.9588276014038227,0.0,0.01823519204192227,0.0,0.0015688449958589673,0.0,670,6.811058400387347e-21,-1.123373813033897e-20,1431550325349.791,0.01823519204192227
1.50625,1.0,0.9744019605509416,0.0,0.011329637661097663,0.0,0.0009810948678379533,0.0,672,2.0061243451405845e-21,-7.7916178340033e-21,1406161402075.77,0.011329637661097663
1.5391666666666668,1.0,0.9751742552425583,0.0,0.011101660920497837,0.0,0.0008756477936625385,0.0,674,2.7269072741272984e-21,-7.21056968542531e-21,1339077750098.4312,0.011101660920497837
1.5720833333333335,1.0,0.9842551274374387,0.0,0.00713497133184437,0.0,0.0004931501228116715,0.0,677,1.3645748008646051e-21,-2.6572139727578045e-21,1263099971122.3884,0.00713497133184437
1.605,1.0,0.9810576988999937,0.0,0.008812008558393553,0.0,0.00044093481865297145,0.0,681,1.1895449373928e-21,-1.2843881068707728e-20,1074124083601.2634,0.008812008558393553
1.6379166666666667,1.0,0.9894550424082365,0.0,0.004863301747261756,0.0,0.00027429152396816787,0.0,685,5.705932318675456e-22,-1.2196554727333713e-21,1575193443613.543,0.004863301747261756
1.6708333333333334,1.0,0.9884697745081482,0.0,0.0054196720157097256,0.0,0.00023180064547426377,0.0,688,7.630835020063098e-22,-4.181235267717689e-21,1544853485076.6492,0.0054196720157097256
1.70375,1.0,0.9941774197114599,0.0,0.0027056584690086406,0.0,0.0001385946091465249,0.0,691,3.244804472671455e-22,-9.088796651054304e-22,1556505542677.688,0.0027056584690086406
1.7366666666666668,1.0,0.9938511261564975,0.0,0.0029011265615443904,0.0,0.00011704706264786005,0.0,693,8.229495137236499e-22,-1.5547108513380635e-21,1445094165068.4834,0.0029011265615443904
1.7695833333333335,1.0,0.9960763524886965,0.0,0.0018672646296095466,0.0,6.454624143683033e-05,0.0,696,1.645680397787954e-22,-5.628837260752388e-22,1363485202710.2227,0.0018672646296095466
1.8025000000000002,1.0,0.9948511001095574,0.0,0.0024985942240697864,0.0,5.20773056658762e-05,0.0,696,4.606890653722601e-22,-8.730101603826753e-22,1206918383478.0522,0.0024985942240697864
1.8354166666666667,1.0,0.9980382228082281,0.0,0.000937819990136048,0.0,3.021922902240352e-05,0.0,697,6.009841106289714e-23,-1.6663708882155665e-22,1750007240694.213,0.000937819990136048
1.8683333333333334,1.0,0.9978728326295562,0.0,0.0010268670476678177,0.0,2.5984583837610955e-05,0.0,700,1.3450800196482144e-22,-8.322862911864728e-22,1715002371758.636,0.0010268670476678177
1.90125,1.0,0.9988153978858593,0.0,0.0005701681533890733,0.0,1.6262094875593243e-05,0.0,702,3.618490505310338e-23,-2.27484100854691e-22,1711952110473.4355,0.0005701681533890733
1.9341666666666668,1.0,0.9985268021890323,0.0,0.0007181985258854235,0.0,1.3773743268031749e-05,0.0,703,6.128963743957681e-23,-1.8521411724922182e-22,1606178991844.746,0.0007181985258854235
1.9670833333333335,1.0,0.9993110866783036,0.0,0.00033127397170131044,0.0,1.0295283775393494e-05,0.0,703,5.744965073854627e-23,-3.008054601447699e-22,1529462753752.8796,0.00033127397170131044
2.0,1.0,0.9993465013309724,0.0,0.0003192723487094056,0.0,6.491482293610563e-06,0.0,705,1.5361049937909428e-23,-4.729216202984632e-23,1412966513864.9011,0.0003192723487094056
