convention,energy_mev,energy_over_resonance,amplitude_real,amplitude_imag,amplitude_abs
logarithmic,3.7978333333333327,0.7595666666666665,0.48993090695718633,0.030813241029683306,0.49089891975298183
logarithmic,3.8309999999999995,0.7661999999999999,0.5029469766362187,0.03257643155196994,0.5040008781740101
logarithmic,3.8641666666666663,0.7728333333333333,0.5167114637923012,0.03449529844822479,0.5178616247893009
logarithmic,3.8973333333333327,0.7794666666666665,0.5312905315345243,0.03658868946135836,0.5325489283575144
logarithmic,3.9304999999999994,0.7860999999999999,0.5467583306044619,0.03887838779672194,0.5481388520466783
logarithmic,3.9636666666666662,0.7927333333333333,0.5631982339333959,0.0413896771546799,0.5647170584289665
logarithmic,3.996833333333333,0.7993666666666666,0.5807043056711265,0.044152037548238245,0.5823803680110158
logarithmic,4.029999999999999,0.8059999999999998,0.5993830578630569,0.04720000759445593,0.6012386304706188
logarithmic,4.063166666666666,0.8126333333333331,0.6193555620472001,0.050574260279884015,0.6214169840305788
logarithmic,4.096333333333333,0.8192666666666666,0.6407600014291596,0.054322954628136556,0.6430585998422128
logarithmic,4.129499999999999,0.8258999999999999,0.6637547734494348,0.058503446946131396,0.6663280367667935
logarithmic,4.1626666666666665,0.8325333333333333,0.6885222845301219,0.06318447489559496,0.6914153702098401
logarithmic,4.195833333333333,0.8391666666666666,0.7152736214311988,0.06844896924414605,0.7185413105075364
logarithmic,4.228999999999999,0.8457999999999999,0.7442543409699875,0.0743977073900767,0.747963597321133
logarithmic,4.262166666666666,0.8524333333333333,0.7757516975337716,0.08115410816775191,0.77998505466389
logarithmic,4.295333333333333,0.8590666666666665,0.8101037339220237,0.08887059226224762,0.814963828573666
logarithmic,4.328499999999999,0.8656999999999998,0.8477108071503205,0.09773711763433542,0.8533265240943329
logarithmic,4.361666666666666,0.8723333333333333,0.8890503235264333,0.10799277806506896,0.8955852376388677
logarithmic,4.394833333333333,0.8789666666666666,0.9346957403809167,0.11994177973848386,0.9423598875233734
logarithmic,4.427999999999999,0.8855999999999998,0.9853412892405696,0.13397577631273896,0.9944078463693199
logarithmic,4.461166666666666,0.8922333333333332,1.0418344344856574,0.15060560117874253,1.0526637810746886
logarithmic,4.494333333333333,0.8988666666666665,1.1052188664377076,0.17050715424859642,1.1182939829847096
logarithmic,4.5275,0.9055,1.1767919160661289,0.1945890563639544,1.1927716103995791
logarithmic,4.560666666666666,0.9121333333333332,1.2581817404275448,0.22409454851290073,1.2779826519239166
logarithmic,4.5938333333333325,0.9187666666666665,1.3514514463567093,0.2607586220791322,1.3763778808336935
logarithmic,4.627,0.9254,1.4592391332913028,0.30705668381043394,1.4911950426424483
logarithmic,4.660166666666666,0.9320333333333333,1.5849431576567876,0.3666094798951446,1.6267904978060503
logarithmic,4.6933333333333325,0.9386666666666665,1.7329557789869177,0.4448634018757997,1.789144817574213
logarithmic,4.7265,0.9452999999999999,1.908920032869039,0.5502725805803255,1.9866493411841113
logarithmic,4.759666666666666,0.9519333333333332,2.1198847704578094,0.6964258761049982,2.231349466338156
logarithmic,4.792833333333332,0.9585666666666665,2.3739027009448854,0.9060019188501675,2.5409158802513727
logarithmic,4.826,0.9652,2.6775321739473403,1.2182836468754965,2.941665104454861
logarithmic,4.859166666666666,0.9718333333333332,3.026109951287687,1.7031845977050954,3.4724889072741805
logarithmic,4.892333333333332,0.9784666666666665,3.37002952296465,2.4833712583785985,4.186195383948801
logarithmic,4.9254999999999995,0.9850999999999999,3.5097130789563398,3.7389067594855416,5.128109754356264
logarithmic,4.958666666666666,0.9917333333333331,2.874924040212701,5.5103947268122395,6.215274594277638
logarithmic,4.991833333333333,0.9983666666666666,0.7332472250205683,6.909352191054694,6.948150775064733
logarithmic,5.0249999999999995,1.005,-1.9596267925025346,6.360240721404596,6.655283555199359
logarithmic,5.058166666666666,1.0116333333333332,-3.2926238377269095,4.567018914804379,5.630189473272498
logarithmic,5.091333333333333,1.0182666666666667,-3.4322767337866624,3.030908718137497,4.5789661753473485
logarithmic,5.124499999999999,1.0249,-3.1470450527957565,2.0402166429443,3.7505168329809098
logarithmic,5.157666666666666,1.0315333333333332,-2.7890553533144655,1.4294100573355801,3.134013860190185
logarithmic,5.190833333333333,1.0381666666666667,-2.4611960562666257,1.043549926737468,2.6732905709960084
logarithmic,5.223999999999999,1.0448,-2.1832463289835213,0.7897798280376007,2.3217055605298285
logarithmic,5.257166666666666,1.0514333333333332,-1.952095177917933,0.6160252147170568,2.046988678233869
logarithmic,5.290333333333333,1.0580666666666665,-1.75985886470278,0.4926916903852944,1.8275251914673232
logarithmic,5.323499999999999,1.0646999999999998,-1.598872074698036,0.40237547324428957,1.6487261545562284
logarithmic,5.3566666666666665,1.0713333333333332,-1.4628016691487227,0.33444514352611104,1.5005473259089466
logarithmic,5.389833333333333,1.0779666666666665,-1.3466702061371976,0.2821655382502041,1.3759135274695244
logarithmic,5.422999999999999,1.0845999999999998,-1.2466217170989569,0.24112596131963984,1.2697273072455644
logarithmic,5.456166666666666,1.0912333333333333,-1.1596699497210616,0.20835100268157164,1.1782378930438733
logarithmic,5.489333333333333,1.0978666666666665,-1.083488749534766,0.18177985493171472,1.0986317790904312
logarithmic,5.522499999999999,1.1044999999999998,-1.0162507808644647,0.15995133928573346,1.0287614303359813
logarithmic,5.555666666666666,1.1111333333333333,-0.9565069231579258,0.14180758877114827,0.9669616777732866
logarithmic,5.588833333333333,1.1177666666666666,-0.9030968367965776,0.12656831268708396,0.911922932274674
logarithmic,5.621999999999999,1.1243999999999998,-0.8550825867350529,0.1136482539882136,0.8626019683330655
logarithmic,5.655166666666666,1.1310333333333333,-0.8116991146695853,0.10260177543426682,0.818158039181705
logarithmic,5.688333333333333,1.1376666666666666,-0.7723170019543759,0.09308489457646581,0.777906388395228
logarithmic,5.721499999999999,1.1442999999999999,-0.7364142313439447,0.08482878782750751,0.7412839154940414
logarithmic,5.754666666666666,1.1509333333333331,-0.7035545797899352,0.07762098425031412,0.7078234694748259
logarithmic,5.7878333333333325,1.1575666666666664,-0.6733709358894991,0.07129180970620648,0.6771343584783495
logarithmic,5.821,1.1642,-0.6455523057790121,0.06570447617986278,0.6488873998519846
logarithmic,5.854166666666666,1.1708333333333332,-0.6198336056412012,0.06074774103997348,0.6228033290884304
logarithmic,5.887333333333332,1.1774666666666664,-0.5959875777341782,0.05633040404093456,0.598643723121581
logarithmic,5.9205,1.1841,-0.5738183383485327,0.05237713583014629,0.576203826595104
logarithmic,5.953666666666666,1.1907333333333332,-0.5531561901835939,0.04882528298161172,0.5553068331982444
logarithmic,5.986833333333332,1.1973666666666665,-0.5338534221153284,0.04562239735614722,0.5357992902615393
logarithmic,6.02,1.204,-0.5157808858371069,0.04272430840977804,0.5175473782408762
logarithmic,6.053166666666666,1.2106333333333332,-0.4988251881368451,0.04009360651166692,0.5004338773533136
logarithmic,6.086333333333332,1.2172666666666665,-0.48288637438273524,0.037698440269179664,0.4843556781573145
logarithmic,6.1194999999999995,1.2239,-0.46787600649607447,0.03551155582819032,0.46922172589518213
logarithmic,6.152666666666666,1.2305333333333333,-0.45371555970209204,0.033509524156162276,0.454951313136862
logarithmic,6.185833333333332,1.2371666666666665,-0.44033507840170377,0.03167211547941776,0.44147265393224094
logarithmic,6.218999999999999,1.2437999999999998,-0.42767204385595764,0.02998178974337657,0.4287216868927302
logarithmic,6.252166666666666,1.250433333333333,-0.41567041593901993,0.028423279172273008,0.4166410655298189
logarithmic,6.285333333333333,1.2570666666666666,-0.4042798186708647,0.026983244407446094,0.40517930260972024
logarithmic,6.318499999999999,1.2636999999999998,-0.3934548450884735,0.025649989785229865,0.3942900418468327
logarithmic,6.351666666666666,1.270333333333333,-0.38315446162822064,0.024413226422928414,0.38393143540219365
logarithmic,6.384833333333333,1.2769666666666666,-0.37334149585342563,0.023263874163984115,0.37406560970930103
logarithmic,6.417999999999999,1.2835999999999999,-0.3639821942822061,0.022193895272748003,0.36465820536752946
logarithmic,6.451166666666666,1.2902333333333331,-0.3550458394137088,0.021196154198352336,0.3556779794108506
logarithmic,6.484333333333333,1.2968666666666666,-0.3465044169393615,0.02026429884439396,0.3470964603192343
logarithmic,6.517499999999999,1.3034999999999999,-0.3383323256554473,0.019392659659665315,0.33888764780100683
logarithmic,6.5506666666666655,1.3101333333333331,-0.3305061238379965,0.018576163559881207,0.33102775072042
logarithmic,6.583833333333333,1.3167666666666666,-0.32300430685828874,0.017810260242645384,0.323494957640632
logarithmic,6.616999999999999,1.3234,-0.31580711165225206,0.017090858899222586,0.3162692353486996
logarithmic,6.650166666666666,1.3300333333333332,-0.3088963443452123,0.016414273681054217,0.3093321514655606
logarithmic,6.683333333333333,1.3366666666666664,-0.3022552279028459,0.015777176564845077,0.3026667178514341
logarithmic,6.716499999999999,1.3432999999999997,-0.2958682671520753,0.015176556491721496,0.296257252020129
logarithmic,6.749666666666666,1.3499333333333332,-0.2897211289098575,0.014609683844515185,0.2900892541940135
logarithmic,6.782833333333333,1.3565666666666665,-0.2838005352875429,0.014074079481315444,0.2841492979803791
logarithmic,6.815999999999999,1.3631999999999997,-0.27809416851524654,0.01356748766986123,0.27842493294218135
logarithmic,6.849166666666666,1.3698333333333332,-0.2725905858637232,0.01308785237147318,0.2729045975816921
logarithmic,6.8823333333333325,1.3764666666666665,-0.26727914343809084,0.012633296409302944,0.26757754146259144
logarithmic,6.915499999999999,1.3830999999999998,-0.26214992778454643,0.012202103127085756,0.26243375537107827
logarithmic,6.948666666666666,1.3897333333333333,-0.2571936943929496,0.011792700204023208,0.2574639085650568
logarithmic,6.9818333333333324,1.3963666666666665,-0.25240181229893693,0.011403645341065673,0.25265929228677225
logarithmic,7.014999999999999,1.4029999999999998,-0.24776621409243224,0.011033613575454081,0.24801176882202466
logarithmic,7.048166666666666,1.4096333333333333,-0.2432793507278558,0.010681386015333551,0.24351372548128708
logarithmic,7.081333333333332,1.4162666666666666,-0.23893415060728393,0.010345839815710326,0.23915803295711516
logarithmic,7.1145,1.4228999999999998,-0.23472398247321824,0.010025939241925757,0.23493800758023478
logarithmic,7.147666666666666,1.429533333333333,-0.23064262170408661,0.009720727687928806,0.23084737705531175
logarithmic,7.180833333333332,1.4361666666666664,-0.22668421965443344,0.009429320534567019,0.22688024930805026
logarithmic,7.2139999999999995,1.4427999999999999,-0.22284327572412305,0.009150898748402756,0.22303108411914482
logarithmic,7.247166666666666,1.4494333333333331,-0.2191146118776827,0.00888470313461905,0.21929466725868604
logarithmic,7.280333333333332,1.4560666666666664,-0.21549334936696837,0.008630029168761533,0.21566608686775018
logarithmic,7.3134999999999994,1.4627,-0.2119748874383163,0.008386222341661283,0.21214071186278846
logarithmic,7.346666666666666,1.4693333333333332,-0.20855488382980047,0.008152673960140648,0.20871417216366003
logarithmic,7.379833333333332,1.4759666666666664,-0.20522923688564992,0.007928817353223943,0.2053823405682363
logarithmic,7.412999999999999,1.4826,-0.2019940691336953,0.007714124439727564,0.2021413161158789
logarithmic,7.446166666666666,1.4892333333333332,-0.1988457121882557,0.007508102618431008,0.19898740879910848
logarithmic,7.479333333333332,1.4958666666666665,-0.19578069285545238,0.007310291946652922,0.19591712549776316
logarithmic,7.512499999999999,1.5025,-0.19279572033080022,0.007120262577074983,0.19292715702315894
logarithmic,7.545666666666666,1.5091333333333332,-0.18988767439029758,0.006937612426157013,0.19001436617143255
logarithmic,7.578833333333333,1.5157666666666665,-0.18705359448630351,0.0067619650505417305,0.1871757766955736
logarithmic,7.611999999999999,1.5223999999999998,-0.18429066966842203,0.00659296771051858,0.184408563114806
logarithmic,7.6451666666666656,1.529033333333333,-0.1815962292575434,0.006430289601955445,0.18171004128810075
logarithmic,7.678333333333333,1.5356666666666665,-0.17896773420825088,0.00627362024015962,0.179077659685827
logarithmic,7.711499999999999,1.5422999999999998,-0.1764027691010874,0.0061226679809333676,0.17650899129997968
logarithmic,7.7446666666666655,1.548933333333333,-0.1738990347117846,0.005977158665677063,0.174001726139154
logarithmic,7.777833333333333,1.5555666666666665,-0.1714543411095731,0.005836834378793483,0.17155366425956434
logarithmic,7.810999999999999,1.5621999999999998,-0.1690666012411731,0.005701452306882769,0.16916270928797958
logarithmic,7.844166666666665,1.568833333333333,-0.16673382496108372,0.00557078369031135,0.16682686239655034
logarithmic,7.877333333333333,1.5754666666666666,-0.16445411347239644,0.005444612858706718,0.16454421669318262
logarithmic,7.910499999999999,1.5820999999999998,-0.1622256541455922,0.005322736342788979,0.16231295199441154
logarithmic,7.943666666666666,1.5887333333333333,-0.1600467156856961,0.005204962055713431,0.16013132995069845
logarithmic,7.9768333333333326,1.5953666666666666,-0.15791564362078628,0.005091108537777216,0.15799768949674742
logarithmic,8.01,1.6019999999999999,-0.15583085608721617,0.004981004258947812,0.1559104426018422
logarithmic,8.043166666666666,1.6086333333333331,-0.15379083988904577,0.0048744869742105065,0.15386807029738125
logarithmic,8.076333333333332,1.6152666666666664,-0.15179414681110356,0.004771403127213573,0.1518691189607461
logarithmic,8.1095,1.6219000000000001,-0.149839390166848,0.004671607298120577,0.1499121968364174
logarithmic,8.142666666666667,1.6285333333333334,-0.14792524156377615,0.004574961691964928,0.14799597077685755
logarithmic,8.175833333333333,1.6351666666666667,-0.146050427870559,0.0044813356641472055,0.1461191631871334
logarithmic,8.209,1.6418,-0.1442137283713859,0.004390605280026232,0.1442805491585781
logarithmic,8.242166666666666,1.6484333333333332,-0.14241397209417903,0.004302652905833342,0.14247895377798672
logarithmic,8.275333333333334,1.655066666666667,-0.14065003530041506,0.004217366828390098,0.1407132495999336
logarithmic,8.3085,1.6617000000000002,-0.13892083912526812,0.004134640901335375,0.13898235427079086
logarithmic,8.341666666666667,1.6683333333333334,-0.13722534735767983,0.004054374215771238,0.13728522829393333
logarithmic,8.374833333333333,1.6749666666666667,-0.13556256435077557,0.003976470793420704,0.1356208729264382
logarithmic,8.408,1.6816,-0.1339315330537865,0.0039008393005562944,0.13398832819834072
logarithmic,8.441166666666666,1.6882333333333333,-0.13233133315731707,0.003827392781108369,0.13238667104619606
logarithmic,8.474333333333334,1.6948666666666667,-0.13076107934441614,0.003756048407497987,0.1308150135533233
logarithmic,8.5075,1.7015,-0.12921991964047885,0.003686727247862077,0.1292725012896863
logarithmic,8.540666666666667,1.7081333333333333,-0.1277070338555244,0.0036193540484502373,0.1277583117448884
logarithmic,8.573833333333333,1.7147666666666666,-0.12622163211287477,0.0035538570300739252,0.1262716528482466
logarithmic,8.607,1.7213999999999998,-0.12476295345869455,0.003490167697580687,0.12481176157034889
logarithmic,8.640166666666667,1.7280333333333335,-0.1233302645472539,0.003428220661409857,0.12337790260090722
logarithmic,8.673333333333334,1.7346666666666668,-0.12192285839714857,0.0033679534703624013,0.12196936709809422
logarithmic,8.7065,1.7413,-0.12054005321404705,0.0033093064547869053,0.12058547150489146
logarithmic,8.739666666666666,1.7479333333333333,-0.1191811912758513,0.0032522225794471313,0.11922555642829821
logarithmic,8.772833333333333,1.7545666666666666,-0.11784563787644281,0.003196647305394254,0.1178889855775372
logarithmic,8.806,1.7611999999999999,-0.11653278032445326,0.0031425284602197043,0.11657514475766509
logarithmic,8.839166666666667,1.7678333333333334,-0.11524202699374315,0.003089816116112779,0.11528344091524166
logarithmic,8.872333333333334,1.7744666666666666,-0.11397280642249875,0.003038462475191326,0.11401330123294176
logarithmic,8.9055,1.7811,-0.11272456645806582,0.0029884217616141734,0.11276417227020374
logarithmic,8.938666666666666,1.7877333333333332,-0.11149677344483316,0.002939650120021069,0.11153551914720528
logarithmic,8.971833333333333,1.7943666666666664,-0.11028891145265696,0.0028921055198797966,0.11032682476963672
logarithmic,9.005,1.8010000000000002,-0.10910048154348226,0.0028457476653512975,0.10913758909190988
logarithmic,9.038166666666667,1.8076333333333334,-0.10793100107397266,0.0028005379103122714,0.10796732841659547
logarithmic,9.071333333333333,1.8142666666666667,-0.1067800030320992,0.002756439178200965,0.10681557472802473
logarithmic,9.1045,1.8209,-0.10564703540577383,0.002713415886376114,0.10568187505812558
logarithmic,9.137666666666666,1.8275333333333332,-0.1045316605817331,0.002671433874701176,0.1045657908826857
logarithmic,9.170833333333333,1.8341666666666665,-0.10343345477299315,0.0026304603380865855,0.10346689754635086
logarithmic,9.204,1.8408000000000002,-0.10235200747330074,0.0025904637627415183,0.10238478371477222
logarithmic,9.237166666666667,1.8474333333333335,-0.10128692093710549,0.0025514138659042066,0.10131905085241663
logarithmic,9.270333333333333,1.8540666666666668,-0.10023780968366758,0.002513281538835802,0.1002693127246448
