target_id,frequency_mev,kinetic_real,kinetic_imag,hydro_real,hydro_imag,hydro_closed_real,hydro_closed_imag,printed_closed_real,printed_closed_imag
T008,-0.56,-0.004319026906981053,0.021929914416551566,-0.0008764075652784912,0.0005269150755016709,-0.0008764075652784907,0.0005269150755016705,-0.000872194747295003,0.0005320923344868404
T008,-0.54,-0.004197866147763249,0.022889972297772874,-0.0009260451233899944,0.0005802699774705588,-0.0009260451233899944,0.0005802699774705586,-0.0009212470461845343,0.0005858911507807282
T008,-0.52,-0.004053106079968367,0.023921058451963302,-0.0009792632030228257,0.0006408036191004284,-0.0009792632030228255,0.0006408036191004283,-0.000973777531554403,0.000646912504739006
T008,-0.5,-0.0038805766167000683,0.025031093361388035,-0.0010362664370305063,0.0007097119464275074,-0.0010362664370305063,0.0007097119464275072,-0.0010299692962405613,0.0007163556901879786
T008,-0.48000000000000004,-0.0036752119057250764,0.02622917150054255,-0.0010972287500348597,0.0007884254339573642,-0.0010972287500348595,0.000788425433957364,-0.0010899694498614026,0.0007956539912338454
T008,-0.46,-0.0034308207889852884,0.02752577477267519,-0.0011622692432511183,0.000878660833504092,-0.0011622692432511179,0.0008786608335040913,-0.0011538635456731438,0.0008865258771622086
T008,-0.44000000000000006,-0.00313978834539294,0.028933031338724755,-0.0012314167915612444,0.0009824850948355207,-0.0012314167915612442,0.0009824850948355207,-0.0012216382798417803,0.0009910380485212372
T008,-0.42000000000000004,-0.0027926844029565294,0.030465030644427363,-0.0013045583680970562,0.0011023942232115146,-0.001304558368097056,0.0011023942232115146,-0.0012931273405702862,0.0011116829251286747
T008,-0.4,-0.0023777450950674475,0.03213820809729686,-0.0013813638731037152,0.0012414102604641373,-0.0013813638731037154,0.0012414102604641369,-0.001367933005869897,0.0012514734911862515
T008,-0.38000000000000006,-0.0018801791045535662,0.03397181597559026,-0.0014611769674069083,0.0014031998558453377,-0.0014611769674069078,0.0014031998558453377,-0.001445312765847461,0.0014140585383639462
T008,-0.36000000000000004,-0.0012812286914556286,0.035988500616578524,-0.0015428566026831584,0.0015922177876457743,-0.0015428566026831575,0.0015922177876457734,-0.0015240153906625321,0.001603860996839755
T008,-0.34,-0.0005568829094575758,0.03821500921906963,-0.0016245468722327384,0.001813877834304175,-0.0016245468722327371,0.0018138778343041737,-0.0016020437675704987,0.0018262406871002613
T008,-0.32000000000000006,0.0003239100269306489,0.04068305136579918,-0.0017033424086084067,0.0020747506762275087,-0.001703342408608406,0.0020747506762275082,-0.0016763114640294177,0.0020876794689392935
T008,-0.30000000000000004,0.0014017634932000523,0.04343033743690323,-0.0017748012817017157,0.002382782347486271,-0.0017748012817017157,0.00238278234748627,-0.001742144890588001,0.002395979563348363
T008,-0.28,0.002730465363300899,0.04650180113527363,-0.0018322350191557976,0.0027475139824093536,-0.001832235019155797,0.0027475139824093536,-0.0017925611736436364,0.0027604513564843587
T008,-0.26,0.0043822488026496595,0.04995096979419421,-0.0018656730490257938,0.0031802582591329027,-0.0018656730490257943,0.0031802582591329022,-0.001817220958794723,0.0031920389030474913
T008,-0.24,0.00645562988992571,0.05384133620548968,-0.001860353053760637,0.003694138740559938,-0.0018603530537606365,0.003694138740559937,-0.0018009129212978993,0.0037032777389924376
T008,-0.22000000000000008,0.00908730026447305,0.0582473220922857,-0.0017945265968905403,0.0043038036186801,-0.001794526596890541,0.004303803618680099,-0.0017213722900137165,0.0043078780983931315
T008,-0.20000000000000007,0.012470551141025465,0.06325380015167797,-0.0016362934222842896,0.005024443264475341,-0.001636293422284289,0.00502444326447534,-0.0015461768720515777,0.005019534839863934
T008,-0.18000000000000005,0.01688438697506787,0.06895166148458153,-0.0013391109393256096,0.0058693899096316365,-0.001339110939325608,0.005869389909631636,-0.0012284351545592473,0.005849203689219521
T008,-0.16000000000000003,0.022740255566417122,0.07542334919153561,-0.0008356575794846114,0.006844901701901535,-0.0008356575794846128,0.006844901701901531,-0.0007010960408331468,0.00679940768387427
T008,-0.14,0.03065735067229773,0.08270354460627098,-3.0155842218413983e-05,0.007939455332408125,-3.0155842218413905e-05,0.007939455332408125,0.00012968947076193095,0.007852918575214833
T008,-0.12,0.041580771231533635,0.09067862857799079,0.0012090241787188686,0.009102617198763215,0.0012090241787188671,0.009102617198763213,0.0013896828514479158,0.008951183880854014
T008,-0.09999999999999998,0.05694658433447356,0.09883647737866352,0.0030491995919223504,0.010205420740232833,0.0030491995919223512,0.010205420740232833,0.00323179628238277,0.009955716956996678
T008,-0.08000000000000007,0.07881547517014571,0.10566605401498823,0.005663565597950904,0.010973713927861329,0.005663565597950904,0.010973713927861325,0.005798758542000159,0.010588025898676738
T008,-0.06000000000000005,0.10952999418285934,0.10736354152781458,0.00911912605151086,0.010905932185495229,0.009119126051510855,0.010905932185495227,0.009106071323474081,0.01036890443448507
T008,-0.040000000000000036,0.14934355536472088,0.09592810163837791,0.01310881194499681,0.00927685467621205,0.01310881194499681,0.00927685467621205,0.012800330609720805,0.008664246681789263
T008,-0.020000000000000018,0.18960528193449966,0.060290196662837824,0.016606774350843775,0.005504172547741892,0.01660677435084377,0.005504172547741889,0.015922143906278188,0.005055670217031166
T008,0.0,0.2080625222994109,0.0,0.018050663107686434,0.0,0.018050663107686427,0.0,0.017176646032572948,0.0
T008,0.020000000000000018,0.18960528193449966,-0.060290196662837824,0.016606774350843775,-0.005504172547741892,0.01660677435084377,-0.005504172547741889,0.015922143906278188,-0.005055670217031166
T008,0.039999999999999925,0.1493435553647211,-0.09592810163837781,0.013108811944996837,-0.009276854676212037,0.013108811944996834,-0.009276854676212035,0.012800330609720821,-0.008664246681789247
T008,0.05999999999999994,0.10952999418285954,-0.10736354152781458,0.009119126051510879,-0.010905932185495223,0.009119126051510877,-0.010905932185495223,0.009106071323474102,-0.010368904434485068
T008,0.07999999999999996,0.07881547517014587,-0.10566605401498824,0.005663565597950924,-0.010973713927861332,0.00566356559795092,-0.010973713927861325,0.005798758542000175,-0.010588025898676742
T008,0.09999999999999998,0.05694658433447356,-0.09883647737866352,0.0030491995919223504,-0.010205420740232833,0.0030491995919223512,-0.010205420740232833,0.00323179628238277,-0.009955716956996678
T008,0.12,0.041580771231533635,-0.09067862857799079,0.0012090241787188686,-0.009102617198763215,0.0012090241787188671,-0.009102617198763213,0.0013896828514479158,-0.008951183880854014
T008,0.14,0.03065735067229773,-0.08270354460627098,-3.0155842218413983e-05,-0.007939455332408125,-3.0155842218413905e-05,-0.007939455332408125,0.00012968947076193095,-0.007852918575214833
T008,0.15999999999999992,0.02274025556641716,-0.07542334919153565,-0.000835657579484609,-0.006844901701901539,-0.0008356575794846083,-0.006844901701901538,-0.000701096040833143,-0.006799407683874275
T008,0.17999999999999994,0.016884386975067885,-0.06895166148458161,-0.001339110939325607,-0.005869389909631641,-0.0013391109393256068,-0.005869389909631641,-0.0012284351545592453,-0.005849203689219525
T008,0.19999999999999996,0.012470551141025481,-0.06325380015167797,-0.0016362934222842879,-0.005024443264475346,-0.0016362934222842883,-0.0050244432644753435,-0.001546176872051576,-0.005019534839863938
T008,0.21999999999999997,0.009087300264473061,-0.05824732209228573,-0.0017945265968905403,-0.004303803618680104,-0.0017945265968905407,-0.004303803618680103,-0.0017213722900137158,-0.004307878098393135
T008,0.24,0.00645562988992571,-0.05384133620548968,-0.001860353053760637,-0.003694138740559938,-0.0018603530537606365,-0.003694138740559937,-0.0018009129212978993,-0.0037032777389924376
T008,0.26,0.0043822488026496595,-0.04995096979419421,-0.0018656730490257938,-0.0031802582591329027,-0.0018656730490257943,-0.0031802582591329022,-0.001817220958794723,-0.0031920389030474913
T008,0.28,0.002730465363300899,-0.04650180113527363,-0.0018322350191557976,-0.0027475139824093536,-0.001832235019155797,-0.0027475139824093536,-0.0017925611736436364,-0.0027604513564843587
T008,0.30000000000000004,0.0014017634932000523,-0.04343033743690323,-0.0017748012817017157,-0.002382782347486271,-0.0017748012817017157,-0.00238278234748627,-0.001742144890588001,-0.002395979563348363
T008,0.32000000000000006,0.0003239100269306489,-0.04068305136579918,-0.0017033424086084067,-0.0020747506762275087,-0.001703342408608406,-0.0020747506762275082,-0.0016763114640294177,-0.0020876794689392935
T008,0.3400000000000001,-0.0005568829094575836,-0.038215009219069625,-0.0016245468722327382,-0.001813877834304174,-0.0016245468722327371,-0.0018138778343041728,-0.0016020437675704987,-0.0018262406871002604
T008,0.3599999999999999,-0.0012812286914556325,-0.03598850061657854,-0.001542856602683159,-0.0015922177876457754,-0.0015428566026831586,-0.0015922177876457751,-0.0015240153906625328,-0.0016038609968397565
T008,0.3799999999999999,-0.001880179104553564,-0.03397181597559028,-0.001461176967406909,-0.0014031998558453392,-0.0014611769674069085,-0.0014031998558453385,-0.0014453127658474612,-0.0014140585383639473
T008,0.3999999999999999,-0.0023777450950674454,-0.03213820809729687,-0.0013813638731037152,-0.0012414102604641375,-0.0013813638731037157,-0.0012414102604641378,-0.0013679330058698972,-0.001251473491186252
T008,0.41999999999999993,-0.0027926844029565216,-0.03046503064442737,-0.0013045583680970569,-0.0011023942232115157,-0.001304558368097056,-0.0011023942232115153,-0.0012931273405702866,-0.0011116829251286758
T008,0.43999999999999995,-0.0031397883453929388,-0.028933031338724758,-0.0012314167915612442,-0.0009824850948355211,-0.0012314167915612442,-0.0009824850948355207,-0.0012216382798417808,-0.0009910380485212379
T008,0.45999999999999996,-0.0034308207889852884,-0.02752577477267519,-0.0011622692432511183,-0.000878660833504092,-0.0011622692432511179,-0.0008786608335040913,-0.0011538635456731438,-0.0008865258771622086
T008,0.48,-0.003675211905725075,-0.026229171500542554,-0.0010972287500348595,-0.0007884254339573642,-0.0010972287500348597,-0.0007884254339573642,-0.001089969449861403,-0.000795653991233846
T008,0.5,-0.0038805766167000683,-0.025031093361388035,-0.0010362664370305063,-0.0007097119464275074,-0.0010362664370305063,-0.0007097119464275072,-0.0010299692962405613,-0.0007163556901879786
T008,0.52,-0.004053106079968367,-0.023921058451963302,-0.0009792632030228257,-0.0006408036191004284,-0.0009792632030228255,-0.0006408036191004283,-0.000973777531554403,-0.000646912504739006
T008,0.54,-0.004197866147763249,-0.022889972297772874,-0.0009260451233899944,-0.0005802699774705588,-0.0009260451233899944,-0.0005802699774705586,-0.0009212470461845343,-0.0005858911507807282
T008,0.56,-0.004319026906981053,-0.021929914416551566,-0.0008764075652784912,-0.0005269150755016709,-0.0008764075652784907,-0.0005269150755016705,-0.000872194747295003,-0.0005320923344868404
T008,0.5800000000000001,-0.004420040652167475,-0.02103396163146713,-0.0008301314656730298,-0.00047973559726749047,-0.0008301314656730298,-0.0004797355972674905,-0.000826418960358844,-0.00048450919988527835
T008,0.6000000000000001,-0.004503780914226499,-0.02019604122883613,-0.0007869941680874447,-0.0004378868990988337,-0.0007869941680874443,-0.00043788689909883354,-0.0007837111347001349,-0.00044229358203912085
T008,0.6199999999999999,-0.004572651825575033,-0.019410808438176764,-0.0007467764856181407,-0.0004006554403642125,-0.0007467764856181406,-0.00040065544036421247,-0.0007438635812206406,-0.00040472856161256286
T008,0.6399999999999999,-0.004628674711192032,-0.018673543808832155,-0.0007092671539469308,-0.0003674363518155289,-0.0007092671539469305,-0.0003674363518155288,-0.0007066744515564954,-0.0003712061009072066
T008,0.6599999999999999,-0.0046735570658733554,-0.017980066925665606,-0.0006742654875264642,-0.00033771513765764737,-0.0006742654875264641,-0.00033771513765764737,-0.000671950806426795,-0.00034120877793021495
T008,0.6799999999999999,-0.0047087478151391325,-0.017326663594513333,-0.0006415828079109602,-0.00031105270791658644,-0.0006415828079109603,-0.00031105270791658655,-0.0006395103683004541,-0.0003142948284330156
T008,0.7,-0.004735481826308496,-0.01671002417465571,-0.0006110430423740874,-0.00028707309873696304,-0.0006110430423740873,-0.00028707309873696304,-0.0006091823764033175,-0.00029008586228877547
T008,0.72,-0.004754815944040757,-0.01612719117089841,-0.0005824827711813002,-0.00026545336696679616,-0.0005824827711813,-0.00026545336696679606,-0.0005808078375886132,-0.0002682567462546868
T008,0.74,-0.004767658305749062,-0.015575514545724733,-0.0005557509177151061,-0.00024591524795480234,-0.0005557509177151062,-0.00024591524795480234,-0.0005542393788658984,-0.00024852724571813856
T008,0.76,-0.004774792300372843,-0.015052613490953408,-0.0005307082164041493,-0.00022821824708477834,-0.0005307082164041494,-0.00022821824708477842,-0.0005293408454476446,-0.0002306550982946359
T008,0.78,-0.004776896235876171,-0.014556343622887786,-0.0005072265516582705,-0.00021215390046752896,-0.0005072265516582705,-0.00021215390046752896,-0.0005059867443866728,-0.00021443025616299256
T008,0.8,-0.004774559552560488,-0.014084768746370373,-0.0004851882315856553,-0.00019754099184876497,-0.00048518823158565495,-0.0001975409918487648,-0.00048406160290240816,-0.00019967008508355347
