detuning_over_ef,tunnel_mev,exciton_density_cm2,rho_over_rho0,sigma_h_real,sigma_h_imag,sigma_x_real,sigma_x_imag,sigma_t_real,sigma_t_imag,event_count,momentum_residual,collision_min_eigenvalue,condition_number
0.2554166666666667,1.0,100000000000.0,1.2312839246756302,0.8121603636329779,0.0,-0.026369324392643285,0.0,0.08019426854303634,0.0,375,4.692426737310209e-20,-2.742432371625379e-19,4214872447337.3525
0.2883333333333334,1.0,100000000000.0,1.2856279840245755,0.7778299884773545,0.0,-0.026882673048030197,0.0,0.0919799593654357,0.0,394,1.3145705887583357e-19,-6.070254823648372e-19,6769511777464.5
0.32125000000000004,1.0,100000000000.0,1.367069818304765,0.7314915351141685,0.0,-0.025440497016418765,0.0,0.10646465979916306,0.0,410,9.542779087516133e-20,-8.543479647959316e-19,4477331761845.838
0.35416666666666674,1.0,100000000000.0,1.4269381973392918,0.700801199284333,0.0,-0.023612974093200997,0.0,0.11547642312700578,0.0,426,1.3383292716284794e-19,-4.463413379908755e-19,8455169410301.429
0.3870833333333334,1.0,100000000000.0,1.5831404766606056,0.6316558857173231,0.0,-0.02282202715085354,0.0,0.13799756302131777,0.0,443,1.1240327078727518e-19,-7.1164308742913715e-19,5759157756108.9
0.42000000000000004,1.0,100000000000.0,1.65436695811154,0.6044608151153478,0.0,-0.017842865494850688,0.0,0.1437431454515108,0.0,453,1.7072839915891137e-19,-1.4701766431468143e-18,9884419881123.387
0.45291666666666675,1.0,100000000000.0,1.8788684925475598,0.5322352277269278,0.0,-0.015244076498973842,0.0,0.16608581525048197,0.0,469,8.507051640233628e-20,-1.004939304154854e-18,7881340329790.086
0.4858333333333334,1.0,100000000000.0,1.9731136007701209,0.5068131908926544,0.0,-0.008059791934202065,0.0,0.16977030448538558,0.0,480,2.2498123163735524e-19,-1.1213813482167682e-18,11739137105823.838
0.51875,1.0,100000000000.0,2.233293379453015,0.4477692045300931,0.0,-0.003457949096506455,0.0,0.18638373804680552,0.0,490,2.114651228021302e-19,-9.68449754763239e-19,11873625331335.633
0.5516666666666667,1.0,100000000000.0,2.3624405304588776,0.4232910784872799,0.0,0.0045068029046977315,0.0,0.18923327872729406,0.0,501,2.6211764926766216e-19,-1.4802797691911256e-18,12368672432089.69
0.5845833333333335,1.0,100000000000.0,2.5412692973149644,0.39350414419147656,0.0,0.010893858986300926,0.0,0.19490421943813535,0.0,514,3.49940331790634e-19,-2.1465880308513642e-18,18763866317607.85
0.6175,1.0,100000000000.0,2.677109619690994,0.3735371882588152,0.0,0.017532197033296334,0.0,0.19713431271803125,0.0,524,2.672290101463209e-19,-9.99847391374662e-19,13498666984533.785
0.6504166666666668,1.0,100000000000.0,2.5405078628878752,0.39362208423290157,0.0,0.024533647368984526,0.0,0.18577171383644836,0.0,533,1.686106746425782e-19,-1.820538310692338e-18,10260730772050.074
0.6833333333333335,1.0,100000000000.0,2.6432087046604877,0.3783280519002554,0.0,0.03266733964646176,0.0,0.18544726309576123,0.0,544,4.719121072306197e-19,-3.713789184540903e-18,19823626384002.613
0.71625,1.0,100000000000.0,2.562942991212616,0.39017645083352626,0.0,0.03800456910507201,0.0,0.1779396438123088,0.0,550,1.1531074798764313e-19,-2.069348165549748e-18,14435550591332.436
0.7491666666666668,1.0,100000000000.0,2.4272357986845368,0.41199128677236857,0.0,0.0446312583449065,0.0,0.16625023900520713,0.0,559,8.755044899947476e-20,-1.6174416589070153e-18,9030207763073.945
0.7820833333333335,1.0,100000000000.0,2.2788570332147944,0.43881647046076216,0.0,0.05019204949521201,0.0,0.15360131700872265,0.0,565,2.0285257615097984e-19,-8.428932245467207e-19,9886183261386.336
0.8150000000000001,1.0,100000000000.0,2.222779532491714,0.44988717296627695,0.0,0.05782436536488998,0.0,0.14482287226093907,0.0,574,2.721792519601656e-19,-7.389447241435699e-19,16926566533266.672
