x,y,aggregate_density,density_over_max
-23,2,5.042922113232386e-13,1.552367050087669e-15
-22,2,1.1361865003260435e-12,3.4975326730359416e-15
-21,2,1.8939935518325695e-12,5.830296635414057e-15
-20,2,3.93578552100803e-12,1.2115562409725139e-14
-19,2,6.76807869422633e-12,2.083423483727553e-14
-18,2,1.3526713079980816e-11,4.163939717857876e-14
-17,2,2.3367341764438264e-11,7.193188906897523e-14
-16,2,4.6592890769615115e-11,1.434272962679631e-13
-15,2,8.020436173962083e-11,2.4689377635081874e-13
-14,2,1.620911687216505e-10,4.989666383572321e-13
-13,2,2.708441826667773e-10,8.337419762573593e-13
-12,2,5.416108478792749e-10,1.6672453298687042e-12
-11,2,9.270062911213349e-10,2.8536114364818938e-12
-10,2,1.8344695191497095e-09,5.647063293810879e-12
-9,2,3.1383071735243148e-09,9.660677955841374e-12
-8,2,6.3069592900243136e-09,1.9414767010554643e-11
-7,2,1.0666252500958324e-08,3.283401678355424e-11
-6,2,2.1225229193135162e-08,6.533780552256478e-11
-5,2,3.5755215140095124e-08,1.1006558619383869e-10
-4,2,7.099793849655107e-08,2.1855356452362851e-10
-3,2,1.2009091247234015e-07,3.6967688842120406e-10
-2,2,2.3716680373189128e-07,7.300726111195273e-10
-1,2,4.027562827807578e-07,1.2398081282359648e-09
0,2,7.952901599790058e-07,2.44814853747369e-09
1,2,1.3555144843860012e-06,4.172691892178817e-09
2,2,2.6388466823240297e-06,8.123184431351964e-09
3,2,4.542725208567254e-06,1.3983910068486661e-08
4,2,8.838172768602839e-06,2.7206623225372256e-08
5,2,1.5103705693415892e-05,4.649386709970769e-08
6,2,2.9364459656104614e-05,9.03928686389071e-08
7,2,5.013984856033053e-05,1.5434592693233607e-07
8,2,9.815764775774717e-05,3.0215953106515234e-07
9,2,0.0001669530401534245,5.139329789886776e-07
10,2,0.000329615526786898,1.0146583101861416e-06
11,2,0.0005634354329700873,1.7344281378044305e-06
12,2,0.0011067474071870542,3.4069100595049618e-06
13,2,0.0018974661581939644,5.84098638943427e-06
14,2,0.003700239416701045,1.1390478811580289e-05
15,2,0.006454205854492506,1.9868037376002575e-05
16,2,0.012628938084602798,3.8875768691118085e-05
17,2,0.02219557006824112,6.832481418152304e-05
18,2,0.044311883734692276,0.000136405652699959
19,2,0.07811923283753949,0.00024047510612332682
20,2,0.15628951880631783,0.00048110736953950776
21,2,0.28214348127743827,0.0008685247043234257
22,2,0.5742364614627837,0.0017676770366821738
23,2,1.060612951516639,0.0032648939679445514
24,2,2.2045412503605974,0.006786258285923202
25,2,4.182132686805302,0.012873895008324497
26,2,9.178510092865698,0.028254286536916084
27,2,16.61938731482026,0.05115960286690843
28,2,46.748214687707375,0.14390543122052216
-27,3,5.2864729283064045e-14,1.6273395069001265e-16
-26,3,6.09959952482645e-14,1.8776449662439284e-16
-25,3,1.6942897274402829e-13,5.215546635707302e-16
-24,3,2.544004391871112e-13,7.83123059318415e-16
-23,3,5.793555445981106e-13,1.7834351543122065e-15
-22,3,9.697509850521352e-13,2.9851927953336264e-15
-21,3,1.9615583275485e-12,6.0382818654313125e-15
-20,3,3.507930226074159e-12,1.0798491776573608e-14
-19,3,6.908155614209373e-12,2.1265434824459275e-14
-18,3,1.232782712275827e-11,3.794885622828007e-14
-17,3,2.3904746269471855e-11,7.358618597749537e-14
-16,3,4.216912653558634e-11,1.298095847902405e-13
-15,3,8.260230645463272e-11,2.5427539018488667e-13
-14,3,1.439307588485735e-10,4.4306329249932545e-13
-13,3,2.8775827053084067e-10,8.858087583588773e-13
-12,3,4.842835547158286e-10,1.4907742304159947e-12
-11,3,9.619173606528078e-10,2.9610784819906347e-12
-10,3,1.654307030622827e-09,5.092467556317595e-12
-9,3,3.2592913849478426e-09,1.0033104694104723e-11
-8,3,5.594980990684762e-09,1.7223078090013816e-11
-7,3,1.1206390038407933e-08,3.4496726809259584e-11
-6,3,1.899237529398219e-08,5.84643921664281e-11
-5,3,3.771306845251094e-08,1.1609246287933083e-10
-4,3,6.361173093410235e-08,1.9581653827654998e-10
-3,3,1.2620056801887346e-07,3.884842936217266e-10
-2,3,2.134949571393123e-07,6.572033622199135e-10
-1,3,4.217292584258433e-07,1.2982128022963935e-09
0,3,7.156723118092524e-07,2.203060230887916e-09
1,3,1.4144112728464612e-06,4.353994382499053e-09
2,3,2.407422074588271e-06,7.410788071539495e-09
3,3,4.695619446813376e-06,1.4454565716684645e-08
4,3,8.063679195682171e-06,2.482249300065206e-08
5,3,1.572863798858402e-05,4.8417601557174526e-08
6,3,2.6810712573995292e-05,8.253164703859372e-08
7,3,5.227397791541989e-05,1.60915435675635e-07
8,3,8.906417645241983e-05,2.741670201590903e-07
9,3,0.00017480804296387674,5.381131016784491e-07
10,3,0.00029661103509902103,9.130602996463513e-07
11,3,0.000587733046803353,1.8092236913814798e-06
12,3,0.001000195203662211,3.0789094952444534e-06
13,3,0.00197621724839156,6.08340654750185e-06
14,3,0.003365648262146041,1.036050398365448e-05
15,3,0.006601927972160218,2.0322771640953465e-05
16,3,0.011449075061954488,3.524378620388097e-05
17,3,0.02251092461153859,6.929557278361585e-05
18,3,0.0393625904718851,0.00012117020069437951
19,3,0.07912634352913782,0.0002435753036245453
20,3,0.1380384767310851,0.00042492502979443747
21,3,0.27979286419470756,0.0008612887795467382
22,3,0.49409938369675094,0.0015209903811657678
23,3,1.0346048323918917,0.003184832951221583
24,3,1.8047957836058433,0.005555718378547479
25,3,4.121662867644053,0.012687750244072897
26,3,6.164007026726365,0.01897471582932204
27,3,21.41304712459252,0.06591596707585347
-26,4,8.314351142408315e-14,2.5594138609569804e-16
-25,4,1.2958237085810626e-13,3.9889452637892643e-16
-24,4,2.7982929404306683e-13,8.614009218621712e-16
-23,4,4.931225399418373e-13,1.517983354635985e-15
-22,4,9.956218610470522e-13,3.0648313353500037e-15
-21,4,1.8045524188405506e-12,5.554969226697997e-15
-20,4,3.4309729289542973e-12,1.0561593467160486e-14
-19,4,6.413610577172917e-12,1.9743072584786106e-14
-18,4,1.2179754282229326e-11,3.749304233012989e-14
-17,4,2.2332574157248445e-11,6.874655504669363e-14
-16,4,4.231992432833564e-11,1.302737869322401e-13
-15,4,7.589756930852967e-11,2.336361401798181e-13
-14,4,1.4655032788429494e-10,4.511271343853889e-13
-13,4,2.578345922027611e-10,7.936944420737934e-13
-12,4,5.111002845988e-10,1.573324400588547e-12
-11,4,8.649648238540751e-10,2.6626286543523206e-12
-10,4,1.7088851038776279e-09,5.260475708487364e-12
-9,4,2.949373934393428e-09,9.079083141351707e-12
-8,4,5.792175156458355e-09,1.783010258601627e-11
-7,4,9.965569379633471e-09,3.0677097906613496e-11
-6,4,1.991772090173357e-08,6.13128915070135e-11
-5,4,3.3789806594144244e-08,1.0401545216799464e-10
-4,4,6.70335740840529e-08,2.0635002746650418e-10
-3,4,1.1308752195368638e-07,3.4811829117155127e-10
-2,4,2.2438854501754213e-07,6.907371874499824e-10
-1,4,3.7936880618878374e-07,1.1678142579542641e-09
0,4,7.502834511923843e-07,2.3096039988421796e-09
1,4,1.2709793674252465e-06,3.912466714794374e-09
2,4,2.516922759432054e-06,7.747864971195529e-09
3,4,4.272649959455101e-06,1.3152535107001893e-08
4,4,8.359181885790347e-06,2.5732141472383396e-08
5,4,1.4304692948888338e-05,4.403425929821093e-08
6,4,2.7997953313348546e-05,8.618634041459825e-08
7,4,4.7569167131323204e-05,1.464325761863628e-07
8,4,9.310756748893006e-05,2.8661382555239243e-07
9,4,0.00015809514825946931,4.866656542101856e-07
10,4,0.00031161661679661174,9.592521108060272e-07
11,4,0.000526490397188555,1.6206999164998197e-06
12,4,0.0010486581343807822,3.2280933515661396e-06
13,4,0.001773635924360221,5.459798715915076e-06
14,4,0.0035299408219523344,1.086624718311542e-05
15,4,0.005966660582700728,1.8367222573867013e-05
16,4,0.011787597159790745,3.628586168830824e-05
17,4,0.020282521426974252,6.243586010046521e-05
18,4,0.040216711822694776,0.00012379944979242562
19,4,0.06948077966712357,0.00021388328145426893
20,4,0.14213186218699972,0.00043752573343885075
21,4,0.24066048160085238,0.0007408272297426561
22,4,0.5106007933461421,0.001571786812370798
23,4,0.827022842930376,0.002545831528244711
24,4,2.0172080648018014,0.006209588930101974
25,4,2.402970306578487,0.0073970841557980845
26,4,10.340219585895188,0.03183038685784112
-25,5,1.3359839413947412e-13,4.112570853762622e-16
-24,5,2.5255057128238486e-13,7.774285950418862e-16
-23,5,4.749119562177967e-13,1.4619255581812554e-15
-22,5,9.211115286307427e-13,2.8354655384231537e-15
-21,5,1.7341066018599237e-12,5.338115262584051e-15
-20,5,3.3056143817357953e-12,1.0175701173408349e-14
-19,5,6.030911369525268e-12,1.8565006323385784e-14
-18,5,1.1645435772127335e-11,3.5848245066341486e-14
-17,5,2.1508470236384768e-11,6.620970886134413e-14
-16,5,4.03053026745035e-11,1.2407215977326432e-13
-15,5,7.498463640529381e-11,2.308258509742689e-13
-14,5,1.3629565591687048e-10,4.19560089497036e-13
-13,5,2.601087995730044e-10,8.0069515417555e-13
-12,5,4.611271458423931e-10,1.4194916578790221e-12
-11,5,9.080665295772123e-10,2.7953090056740385e-12
-10,5,1.5431338988639603e-09,4.750242348942938e-12
-9,5,3.036661130484266e-09,9.347780067585028e-12
-8,5,5.253071550329377e-09,1.61705753199851e-11
-7,5,1.0295265586633335e-08,3.169200457539291e-11
-6,5,1.773341162463122e-08,5.458891347832835e-11
-5,5,3.540725758487603e-08,1.0899446545982252e-10
-4,5,6.007076724907978e-08,1.8491635931926943e-10
-3,5,1.1919192184706546e-07,3.669095178497803e-10
-2,5,2.008962429885709e-07,6.184206321242704e-10
-1,5,3.9912517064721994e-07,1.2286304445345113e-09
0,5,6.737173001471833e-07,2.0739097577538114e-09
1,5,1.3355021663594124e-06,4.111087801529003e-09
2,5,2.255759277426391e-06,6.943923179019226e-09
3,5,4.481317281836663e-06,1.379487751963838e-08
4,5,7.578350270593915e-06,2.332850079763039e-08
5,5,1.4888064295727126e-05,4.583005633108901e-08
6,5,2.5360596282618494e-05,7.806774159055625e-08
7,5,4.985653667458406e-05,1.534738055184895e-07
8,5,8.433904251094948e-05,2.596215997197336e-07
9,5,0.00016593328394947412,5.10793854698058e-07
10,5,0.00028034652208618375,8.629931093944933e-07
11,5,0.0005561133994712163,1.7118886591290403e-06
12,5,0.0009337080385264886,2.874241483141692e-06
13,5,0.0018724834662840163,5.764081954123376e-06
14,5,0.0031422049854394982,9.672676623773788e-06
15,5,0.006307883743833419,1.941761276466379e-05
16,5,0.010558301649291555,3.2501710748692674e-05
17,5,0.02110231638984926,6.49594419833892e-05
18,5,0.035721730798324955,0.00010996251105666476
19,5,0.07247974185275403,0.00022311501253576997
20,5,0.12064420823102295,0.0003713801035124677
21,5,0.26200295162820203,0.0008065259387332356
22,5,0.3933117762036283,0.0012107350224344663
23,5,1.0326877787162572,0.003178931668408795
24,5,0.9861424019879449,0.0030356506350227067
25,5,5.197033838668528,0.01599807395035983
-24,6,2.2059378616545888e-13,6.790557486477744e-16
-23,6,4.698656384875283e-13,1.4463914349232611e-15
-22,6,8.178320552109743e-13,2.517539447384465e-15
-21,6,1.6887868951090967e-12,5.1986072196281286e-15
-20,6,3.0374626007650796e-12,9.350247240441603e-15
-19,6,6.004814228623264e-12,1.8484671270160464e-14
-18,6,1.0622266446122002e-11,3.269861413275365e-14
-17,6,2.1048902105586058e-11,6.479501633287869e-14
-16,6,3.801190219312429e-11,1.1701236535247307e-13
-15,6,7.251947448988427e-11,2.2323732185427448e-13
-14,6,1.3293713187383247e-10,4.092215160583168e-13
-13,6,2.4424078266188405e-10,7.518485012827335e-13
-12,6,4.6180293389246993e-10,1.421571942044089e-12
-11,6,8.23409030301838e-10,2.534707097758242e-12
-10,6,1.6137067459135506e-09,4.967487350810394e-12
-9,6,2.749800770322187e-09,8.464735354434661e-12
-8,6,5.397300738249432e-09,1.66145572692611e-11
-7,6,9.347184879134675e-09,2.8773519581776068e-11
-6,6,1.8301659301312967e-08,5.6338155187326686e-11
-5,6,3.1526065062835324e-08,9.704695714821634e-11
-4,6,6.294983401723654e-08,1.9377901530628444e-10
-3,6,1.0671161754422894e-07,3.2849128980704635e-10
-2,6,2.1201289667278427e-07,6.526411227428478e-10
-1,6,3.566121009014991e-07,1.0977620964032444e-09
0,6,7.103266518964483e-07,2.1866046400156377e-09
1,6,1.1956622413451117e-06,3.680617357995252e-09
2,6,2.378521331152183e-06,7.321822664527759e-09
3,6,4.001256319175738e-06,1.2317101730651402e-08
4,6,7.98228611428105e-06,2.4571939978346477e-08
5,6,1.3433954102082754e-05,4.135385641936116e-08
6,6,2.6529074085276254e-05,8.166467685720482e-08
7,6,4.492724483211732e-05,1.3829992405711888e-07
8,6,8.88518314518496e-05,2.735133567180645e-07
9,6,0.00014938595114184067,4.598560578401569e-07
10,6,0.0002959084405126273,9.10897496690054e-07
11,6,0.0004966254402606798,1.5287663628058795e-06
12,6,0.0009931806788520327,3.057316623209467e-06
13,6,0.0016541407949008595,5.091955831465346e-06
14,6,0.00334825711979572,1.0306968680626136e-05
15,6,0.005553306068230661,1.7094789817896844e-05
16,6,0.011308149672857162,3.4809974366927486e-05
17,6,0.018560837403757025,5.7135985368527944e-05
18,6,0.03813788984938106,0.00011740019423798687
19,6,0.06158464852677826,0.00018957655307296075
20,6,0.1352409279405162,0.00041631331129873356
21,6,0.19190503077221444,0.0005907429062510247
22,6,0.5463918312473321,0.0016819626720781242
23,6,0.4211410160287585,0.001296402010667661
24,6,2.6551108493570736,0.008173250556571249
-23,7,3.7311569672985724e-13,1.148565257341786e-15
-22,7,8.538557816459483e-13,2.628431594206025e-15
-21,7,1.4184414174853818e-12,4.366400411392761e-15
-20,7,3.0646912757053454e-12,9.434065504625984e-15
-19,7,5.334313748967008e-12,1.6420663878582522e-14
-18,7,1.085085036626989e-11,3.3402265979539767e-14
-17,7,1.8732343717393442e-11,5.766393472842896e-14
-16,7,3.7911924445891555e-11,1.167046029935446e-13
-15,7,6.722576811166526e-11,2.0694165999421307e-13
-14,7,1.301292226995213e-10,4.005779051042591e-13
-13,7,2.3580514351747605e-10,7.258810007737577e-13
-12,7,4.367828928303637e-10,1.3445525345169747e-12
-11,7,8.20174320242496e-10,2.524749661970104e-12
-10,7,1.4680563732055608e-09,4.5191305561821595e-12
-9,7,2.8681873577894947e-09,8.829165804538861e-12
-8,7,4.8942639476241715e-09,1.5066054791502293e-11
-7,7,9.594603522755205e-09,2.953515051977147e-11
-6,7,1.6617217557328064e-08,5.115292368376435e-11
-5,7,3.253812329153623e-08,1.0016238469543729e-10
-4,7,5.59931030850703e-08,1.7236405066290152e-10
-3,7,1.1193750626699863e-07,3.445781879952329e-10
-2,7,1.8940839607543679e-07,5.830574941975377e-10
-1,7,3.772727226567833e-07,1.1613618659953027e-09
0,7,6.325466098503891e-07,1.947173667822132e-09
1,7,1.2649081618866311e-06,3.893777670583823e-09
2,7,2.120711912979974e-06,6.528205715888662e-09
3,7,4.238626212998384e-06,1.3047799515743496e-08
4,7,7.093492337735554e-06,2.1835958454039658e-08
5,7,1.4225722679267472e-05,4.379116443824016e-08
6,7,2.379690552909844e-05,7.325421889917489e-08
7,7,4.7296010351805306e-05,1.4559171532333463e-07
8,7,7.951603625830417e-05,2.4477489810336784e-07
9,7,0.00015850329955167017,4.879220698423064e-07
10,7,0.00026432872184350764,8.136853771842918e-07
11,7,0.0005281678443918129,1.6258636166485224e-06
12,7,0.0008786304677875159,2.704695723571651e-06
13,7,0.0017759650875170288,5.466968598887132e-06
14,7,0.002922302728555741,8.995749615659735e-06
15,7,0.006010260789559528,1.850143746552082e-05
16,7,0.009735446343426943,2.9968708185630542e-05
17,7,0.02052437872085428,6.31803714877372e-05
18,7,0.031760458531855065,9.776849257924596e-05
19,7,0.0719690942171815,0.00022154308152857094
20,7,0.0949938136224498,0.0002924202732434007
21,7,0.289412997573579,0.0008909025188421015
22,7,0.18626672211610845,0.0005733864522360077
23,7,1.3822889953620798,0.004255112099527278
-22,8,6.422723101087942e-13,1.977112374550442e-15
-21,8,1.534364007098433e-12,4.7232459157164225e-15
-20,8,2.4707101626813523e-12,7.605608337275805e-15
-19,8,5.526454509380923e-12,1.701213243341643e-14
-18,8,9.384018277006027e-12,2.8886904147141895e-14
-17,8,1.953286397286711e-11,6.012818311383293e-14
-16,8,3.3074247327843864e-11,1.0181273992606866e-13
-15,8,6.808119133818317e-11,2.0957491666744555e-13
-14,8,1.1899566536312164e-10,3.6630537982781676e-13
-13,8,2.32924420942554e-10,7.170132477025402e-13
-12,8,4.185187436570162e-10,1.288329847079081e-12
-11,8,7.795487857678676e-10,2.399691729893119e-12
-10,8,1.4572185123667662e-09,4.4857682759767335e-12
-9,8,2.613551005109213e-09,8.045316530686005e-12
-8,8,5.098646517804257e-09,1.5695207414596103e-11
-7,8,8.700913682795213e-09,2.6784097401358806e-11
-6,8,1.705813566309783e-08,5.25102056798278e-11
-5,8,2.9515200359853147e-08,9.085689504334479e-11
-4,8,5.785642306990149e-08,1.7809992459327985e-10
-3,8,9.935414298357835e-08,3.0584271260645317e-10
-2,8,1.991062379033353e-07,6.129104440796885e-10
-1,8,3.359040383661258e-07,1.0340162894499354e-09
0,8,6.71653269200493e-07,2.0675560335438028e-09
1,8,1.121223233260768e-06,3.4514711193727484e-09
2,8,2.253689018460801e-06,6.937550283045089e-09
3,8,3.759322552437338e-06,1.157235493632196e-08
4,8,7.558085230558774e-06,2.326611875064871e-08
5,8,1.256743468041453e-05,3.8686442233190905e-08
6,8,2.5372927918099096e-05,7.810570217008522e-08
7,8,4.211544903982906e-05,1.2964434889352464e-07
8,8,8.437002970692616e-05,2.5971698787154066e-07
9,8,0.0001405863018567449,4.327680217852945e-07
10,8,0.00028303428717932935,8.712668797904843e-07
11,8,0.0004670460448520447,1.4377118555919116e-06
12,8,0.0009444982830010521,2.907457185483694e-06
13,8,0.0015494185941293225,4.769588580414946e-06
14,8,0.0031907173716725704,9.822012719430988e-06
15,8,0.005112973225975186,1.5739309443541615e-05
16,8,0.010946982161129779,3.3698189310210894e-05
17,8,0.016494554661079384,5.077532943557018e-05
18,8,0.039212221593775486,0.00012070731888400311
19,8,0.04748656029091698,0.00014617828683927576
20,8,0.15682250213166826,0.00048274805669259535
21,8,0.08459101305342505,0.0002603972428071123
22,8,0.7182105383826802,0.0022108736755729074
-21,9,1.1183592733616649e-12,3.442654966990632e-15
-20,9,2.743155085691053e-12,8.444277886294165e-15
-19,9,4.3189472534864806e-12,1.3295052465288967e-14
-18,9,9.923185945766739e-12,3.0546628617723143e-14
-17,9,1.6534489912193774e-11,5.08982624624442e-14
-16,9,3.505328459215539e-11,1.079048273528238e-13
-15,9,5.84746905729363e-11,1.800031427638179e-13
-14,9,1.219298185939385e-10,3.753376089464791e-13
-13,9,2.1086221407788863e-10,6.490989666172589e-13
-12,9,4.1594059698083166e-10,1.280393515998535e-12
-11,9,7.432836312497762e-10,2.2880563929274682e-12
-10,9,1.3885647745154757e-09,4.274430884455159e-12
-9,9,2.5901004603831355e-09,7.973128517224825e-12
-8,9,4.646312898529439e-09,1.4302784945157956e-11
-7,9,9.064888440047411e-09,2.7904524026111506e-11
-6,9,1.5450183743519425e-08,4.756043346040564e-11
-5,9,3.033236152257256e-08,9.337236927660405e-11
-4,9,5.2374176079309276e-08,1.612238765450528e-10
-3,9,1.0289352082200267e-07,3.16738009838515e-10
-2,9,1.76131795548846e-07,5.421880206425605e-10
-1,9,3.542760674372554e-07,1.0905710645047374e-09
0,9,5.952335185152846e-07,1.8323124579423699e-09
1,9,1.1963338130207456e-06,3.682684662858618e-09
2,9,1.9861850748879743e-06,6.114090593510457e-09
3,9,4.017953763487423e-06,1.2368501617042905e-08
4,9,6.659426332419598e-06,2.0499769337718442e-08
5,9,1.3486243376106553e-05,4.151481894117874e-08
6,9,2.224790083272425e-05,6.848590442377833e-08
7,9,4.5299962666103944e-05,1.3944726457015728e-07
8,9,7.445511403486257e-05,2.291958177084668e-07
9,9,0.0001506554148081095,4.637638587590493e-07
10,9,0.00024815308751393765,7.638917829473263e-07
11,9,0.0005064074561581808,1.5588784264502276e-06
12,9,0.0008221066146624162,2.5306978604970678e-06
13,9,0.0016985499344051107,5.228660867436956e-06
14,9,0.0027003322573904785,8.312456005740146e-06
15,9,0.005839183980979324,1.797481025472728e-05
16,9,0.00857790509514487,2.6405439008350596e-05
17,9,0.021157348520018056,6.512884786286137e-05
18,9,0.023882107643720604,7.351649730119539e-05
19,9,0.08628304181702894,0.00026560582949840196
20,9,0.03927491629758084,0.00012090031252978452
21,9,0.38002057445929355,0.0011698206018253645
-20,10,1.9613220341363992e-12,6.03755448138916e-15
-19,10,4.892920477971319e-12,1.5061919177318585e-14
-18,10,7.575460951710322e-12,2.3319606582468276e-14
-17,10,1.776383921207598e-11,5.468257898237998e-14
-16,10,2.9183872697407783e-11,8.983696625124002e-14
-15,10,6.273883980808535e-11,1.9312951001809814e-13
-14,10,1.0353503217035759e-10,3.1871277973795565e-13
-13,10,2.1781783066144374e-10,6.705105009517309e-13
-12,10,3.74117921844879e-10,1.1516504155306218e-12
-11,10,7.410796527435381e-10,2.281271866941616e-12
-10,10,1.3209457450846355e-09,4.066278644760816e-12
-9,10,2.4685595991591646e-09,7.598988239094624e-12
-8,10,4.60553011408044e-09,1.4177242949132814e-11
-7,10,8.24850329959658e-09,2.5391438628873953e-11
-6,10,1.6118866822134107e-08,4.961884633073105e-11
-5,10,2.740254993317922e-08,8.435350507006576e-11
-4,10,5.3948292516829264e-08,1.6606949270913257e-10
-3,10,9.284498027053281e-08,2.8580550106024044e-10
-2,10,1.830333735853237e-07,5.634332076529333e-10
-1,10,3.1197534323962627e-07,9.603563814999363e-10
0,10,6.306036265559819e-07,1.9411925656409303e-09
1,10,1.0539766153083356e-06,3.2444652771344323e-09
2,10,2.1320983402583885e-06,6.563256652881818e-09
3,10,3.516119474418597e-06,1.0823700810164536e-08
4,10,7.169558043976371e-06,2.20701121715838e-08
5,10,1.1786116060374177e-05,3.628130240723953e-08
6,10,2.408421112622956e-05,7.413863418911527e-08
7,10,3.9342628464518494e-05,1.2110875147546688e-07
8,10,8.097870275380686e-05,2.492774369526744e-07
9,10,0.00013138716530223144,4.0445024063413907e-07
10,10,0.0002696736814015355,8.301388121484404e-07
11,10,0.000436042252156596,1.3422726139627886e-06
12,10,0.0009123022756352148,2.808347939183894e-06
13,10,0.0014265899819111017,4.391484207326892e-06
14,10,0.00312197116604823,9.610390683568583e-06
15,10,0.004475054156411408,1.3775597686790635e-05
16,10,0.011423618316530383,3.5165422485561475e-05
17,10,0.012046159701472098,3.708179698352099e-05
18,10,0.046924677993967774,0.00014444863973343846
19,10,0.018544169168564897,5.7084675396820324e-05
20,10,0.20360864338755286,0.0006267702375940351
-19,11,3.4550581456211318e-12,1.0635735196713891e-14
-18,11,8.71770547328972e-12,2.683578771441609e-14
-17,11,1.3330906454715239e-11,4.1036643960452395e-14
-16,11,3.1727847516447354e-11,9.766810581012256e-14
-15,11,5.160911759717061e-11,1.58868790441411e-13
-14,11,1.1202202468368412e-10,3.448383617640164e-13
-13,11,1.8360877255387312e-10,5.652044632451757e-13
-12,11,3.881639899495305e-10,1.1948885477471277e-12
-11,11,6.64651550101807e-10,2.046002581440608e-12
-10,11,1.3174749382524057e-09,4.0555944302467055e-12
-9,11,2.349143327890723e-09,7.231388104492036e-12
-8,11,4.380016222960687e-09,1.348304159910052e-11
-7,11,8.19249264552281e-09,2.521902055085163e-11
-6,11,1.4621872468499557e-08,4.5010635740581736e-11
-5,11,2.866701723020979e-08,8.824592562257255e-11
-4,11,4.8544581198066926e-08,1.4943520169475956e-10
-3,11,9.597487348799654e-08,2.954402782627962e-10
-2,11,1.6442957732609733e-07,5.061649816702482e-10
-1,11,3.2570052769400614e-07,1.0026067348168109e-09
0,11,5.521531402666157e-07,1.6996977591686843e-09
1,11,1.1230174288813878e-06,3.456994207178434e-09
2,11,1.8646858184750524e-06,5.740078387827832e-09
3,11,3.8024517161863182e-06,1.1705119811920718e-08
4,11,6.2195836806345655e-06,1.9145797920903097e-08
5,11,1.280748542861435e-05,3.9425392515362595e-08
6,11,2.083331155537349e-05,6.413136208848318e-08
7,11,4.307023317179191e-05,1.325834690963065e-07
8,11,6.942328815434666e-05,2.1370630483616812e-07
9,11,0.00014517004402844432,4.4687819472406023e-07
10,11,0.00023059666945352147,7.098477102795352e-07
11,11,0.0004866576037726574,1.4980822860400194e-06
12,11,0.0007531102911381335,2.3183058845527242e-06
13,11,0.001686607384064482,5.191898012039766e-06
14,11,0.0023337821210987295,7.1841015695465485e-06
15,11,0.006171853185622411,1.8998868727714056e-05
16,11,0.0060964617773443764,1.8766790707386448e-05
17,11,0.02545291343329563,7.835192226924079e-05
18,11,0.008869460803104978,2.7302937450998858e-05
19,11,0.10842966223943187,0.0003337799615642658
-18,12,6.104357397991756e-12,1.8791095864312873e-14
-17,12,1.552201547007744e-11,4.77815536818879e-14
-16,12,2.3531832477201765e-11,7.243824224438809e-14
-15,12,5.656797390923098e-11,1.7413368046373097e-13
-14,12,9.145456983387695e-11,2.8152538865814926e-13
-13,12,1.9957444978991514e-10,6.14351744755895e-13
-12,12,3.2614540284713637e-10,1.0039761978257874e-12
-11,12,6.900693154472606e-10,2.124246307048837e-12
-10,12,1.1823973825101367e-09,3.639784028990532e-12
-9,12,2.337027003265366e-09,7.194090318220032e-12
-8,12,4.180467060202151e-09,1.2868767695630741e-11
-7,12,7.756271208671168e-09,2.387619635110143e-11
-6,12,1.4578791569222807e-08,4.487801943792283e-11
-5,12,2.58799243033639e-08,7.966639350206806e-11
-4,12,5.099480187609117e-08,1.5697773707524409e-10
-3,12,8.590075493296188e-08,2.6442903249622497e-10
-2,12,1.7078986141873509e-07,5.257438988791815e-10
-1,12,2.9092615522383476e-07,8.95560485047214e-10
0,12,5.798503622694755e-07,1.784958355804477e-09
1,12,9.764482006566661e-07,3.005808891712602e-09
2,12,2.0014669547309157e-06,6.161132935626614e-09
3,12,3.2954529655971286e-06,1.0144421198739488e-08
4,12,6.788092761965098e-06,2.089584431407939e-08
5,12,1.0987954374170077e-05,3.3824314425897364e-08
6,12,2.291745471563652e-05,7.054699789846029e-08
7,12,3.673119353569751e-05,1.1306994888061325e-07
8,12,7.72900439127281e-05,2.3792260672660348e-07
9,12,0.00012169706966979226,3.746211359320736e-07
10,12,0.00026278182335694086,8.089235462726548e-07
11,12,0.00039644442407845733,1.2203782793224746e-06
12,12,0.0009045906174159567,2.7846090753816912e-06
13,12,0.0012156513434234944,3.7421499827920893e-06
14,12,0.0033667612421218887,1.036393007948368e-05
15,12,0.0030891679049287082,9.509412122817567e-06
16,12,0.0137760510764797,4.240693647704246e-05
17,12,0.004288296381093071,1.3200699621260065e-05
18,12,0.0577056858921814,0.00017763590904304582
-17,13,1.0808234299197033e-11,3.3271080573850795e-14
-16,13,2.7622507150952665e-11,8.503060126475909e-14
-15,13,4.166026835830347e-11,1.282431622878805e-13
-14,13,1.0070403381545488e-10,3.099980931607592e-13
-13,13,1.6241031941903592e-10,4.999490826930936e-13
-12,13,3.547990218511448e-10,1.0921808795734444e-12
-11,13,5.802943923026485e-10,1.7863252172734228e-12
-10,13,1.223843394180206e-09,3.767367643072814e-12
-9,13,2.1062438745291195e-09,6.4836686287272835e-12
-8,13,4.136208193658619e-09,1.2732525246206178e-11
-7,13,7.4442013817875195e-09,2.2915549119787717e-11
-6,13,1.3707570729294623e-08,4.219613283549952e-11
-5,13,2.595223891053105e-08,7.988900017908129e-11
-4,13,4.573392157136449e-08,1.4078312399945706e-10
-3,13,9.074078810055917e-08,2.793281482112871e-10
-2,13,1.5183493831065476e-07,4.673947960986339e-10
