x,y,raw_aggregate_density,raw_density_over_max,reflection_symmetrized_density,symmetrized_density_over_max
-5,32,0.12906308683822904,0.0034155474923947787,0.12906306796778275,0.0034881957535290347
-4,32,0.12463969138788726,0.003298486002479986,0.12465836201288001,0.003369149485302472
-3,32,0.12113127311810933,0.0032056386243707667,0.12112944444057441,0.003273773205441039
-2,32,0.118947239757323,0.003147839993860012,0.11896485175098721,0.0032152706210315093
-1,32,0.11745904736834632,0.0031084562172365576,0.11745828183925285,0.0031745524601257246
0,32,0.11713710534721032,0.003099936288805233,0.11715556898936479,0.0031663710206624863
1,32,0.11745904043274873,0.003108456033691723,0.11745828183925285,0.0031745524601257246
2,32,0.11894917138371003,0.0031478911127494178,0.11896485175098721,0.0032152706210315093
3,32,0.12113127361417195,0.0032056386374986526,0.12112944444057441,0.003273773205441039
4,32,0.12463887438144458,0.0032984643810824595,0.12465836201288,0.0033691494853024715
5,32,0.1290630843913668,0.0034155474276405997,0.12906306796778275,0.0034881957535290347
6,32,0.1351906176215944,0.003577707509750695,0.13521658176135398,0.003654507162532388
7,32,0.1426517926682174,0.0037751613158320107,0.1426475446097911,0.0038553442684581573
8,32,0.1524619084705985,0.004034777889786449,0.1525038381932769,0.004121730942545534
9,32,0.16439870864817493,0.004350675400938044,0.16439826569968133,0.004443202391905903
10,32,0.1799914441831159,0.004763324207507324,0.18006708512622643,0.004866684571952416
11,32,0.1993592545485142,0.005275877236783851,0.1993524964195153,0.005387912610597085
12,32,0.22500693716877995,0.005954621874041652,0.22510122812921662,0.006083825221561509
13,32,0.25775709848613626,0.006821327716148378,0.25774179675323594,0.006966003947511977
14,32,0.30260404901312316,0.008008165046375871,0.30272880005384994,0.00818187054938425
15,32,0.3628123239323642,0.009601527079313986,0.3628220859828445,0.00980601561345053
16,32,0.45071067333338405,0.011927683955281149,0.4506754567751976,0.012180434258198654
17,32,0.5769946050098067,0.01526968341255275,0.5769658822742503,0.0155936936272316
18,32,0.7765475093657793,0.02055068543079403,0.7759064712816348,0.020970473589980887
19,32,1.0907799893575212,0.02886658725336595,1.0914265595876913,0.02949805510119235
20,32,1.6435507938604694,0.04349520788720818,1.6434507992087997,0.04441764936476675
21,32,2.6729997420214637,0.07073872002981589,2.679654322233154,0.07242318794151623
22,32,4.793410149325882,0.1268536218730839,4.793956224698269,0.12956656004621606
23,32,8.209412223490508,0.21725528205538464,8.26409701105008,0.22335427597221488
24,32,10.774574009557405,0.2851401600683327,10.992542677327922,0.2970961506750604
-23,33,9.807489668104836,0.25954707549006906,10.016019282049971,0.27070359070987654
-22,33,7.63628097400162,0.20208783914075398,7.674388622368848,0.2074161898131922
-21,33,4.6227368925160786,0.12233689576187404,4.614416690917965,0.12471413363807136
-20,33,2.6160074287495125,0.06923046575316294,2.6229870294374376,0.07089163741194608
-19,33,1.628708966257241,0.04310243123592366,1.6240063599985772,0.043892123268488126
-18,33,1.0877101495243284,0.028785346489634198,1.088048040968008,0.02940674366339715
-17,33,0.7813375281555338,0.02067744930315032,0.7789175864909713,0.02105185519241743
-16,33,0.5817919930314019,0.015396642305514473,0.5817480999024884,0.015722942927484065
-15,33,0.45698880956942917,0.012093829620964894,0.4562944573194122,0.01233229934358698
-14,33,0.36896824363119807,0.009764438385759725,0.36899620099388664,0.009972883812869848
-13,33,0.30903348158893174,0.008178314644140795,0.30885052208267477,0.008347322720338085
-12,33,0.263869692180604,0.006983092435841906,0.26383050091803273,0.007130563742552959
-11,33,0.23086426459835507,0.006109631183863108,0.2308378468598144,0.0062388691811602484
-10,33,0.20503937886004733,0.00542619701313528,0.20503825594146968,0.005541581995126356
-9,33,0.18555438877539285,0.004910542919828209,0.18558680109313996,0.005015866286750024
-8,33,0.17001591045780146,0.004499329985491668,0.17000993697914968,0.004594869388789385
-7,33,0.15805314566996492,0.0041827453424758245,0.15808089014869559,0.004272462280754218
-6,33,0.14842279555227478,0.003927886118191276,0.14841811883438552,0.0040113059453545956
-5,33,0.1410934145388199,0.0037339201318307472,0.14112598160613504,0.003814220888302614
-4,33,0.13537046578170933,0.00358246704206424,0.13537002638944348,0.0036586543202633453
-3,33,0.13130115413501847,0.0034747760861827248,0.1313261180345665,0.0035493593517394013
-2,33,0.12839840170674072,0.0033979571519674443,0.12839457850885289,0.00347012844636956
-1,33,0.12679189395725426,0.0033554422575100625,0.12681388152071854,0.003427406848251323
0,33,0.12617909007208356,0.003339224911213766,0.12617918273137577,0.003410252803669738
1,33,0.12679725207501713,0.003355584055650315,0.12681388152071854,0.003427406848251323
2,33,0.12839841180283315,0.0033979574191521527,0.12839457850885289,0.00347012844636956
3,33,0.13131860590003355,0.0034752379326618028,0.1313261180345665,0.0035493593517394013
4,33,0.13537045426921487,0.0035824667373956275,0.13537002638944348,0.0036586543202633453
5,33,0.14112681176464634,0.0037348039616981314,0.14112598160613504,0.003814220888302614
6,33,0.14842280248476772,0.003927886301653949,0.14841811883438552,0.0040113059453545956
7,33,0.15810772198779685,0.004184189659438029,0.15808089014869559,0.004272462280754218
8,33,0.1700159669956875,0.004499331481719905,0.17000993697914968,0.004594869388789385
9,33,0.18563129360082875,0.004912578142215226,0.18558680109313996,0.005015866286750024
10,33,0.205039622241584,0.005426203454025682,0.20503825594146968,0.005541581995126356
11,33,0.23094325551948108,0.006111721613041452,0.2308378468598144,0.0062388691811602484
12,33,0.2638690833119793,0.0069830763226390105,0.26383050091803273,0.007130563742552959
13,33,0.30900445312819047,0.008177546430016046,0.30885052208267477,0.008347322720338085
14,33,0.3689784065939994,0.009764707340136703,0.36899620099388664,0.009972883812869848
15,33,0.45644674534886936,0.012079484341190433,0.4562944573194122,0.01233229934358698
16,33,0.5817851976243985,0.01539646247070718,0.5817480999024883,0.015722942927484062
17,33,0.779099797004379,0.02061822960517765,0.7789175864909713,0.02105185519241743
18,33,1.0875179353881244,0.028780259702025145,1.088048040968008,0.02940674366339715
19,33,1.6208691156888453,0.04289495609639599,1.6240063599985772,0.043892123268488126
20,33,2.614911080661256,0.0692014518107928,2.6229870294374376,0.07089163741194608
21,33,4.60558764346037,0.12188305511662358,4.614416690917965,0.12471413363807136
22,33,7.614368529750652,0.20150794448731643,7.6743886223688484,0.20741618981319224
23,33,9.767895728608345,0.25849925473764296,10.016019282049971,0.27070359070987654
-22,34,8.775895289995788,0.23224678632423418,9.07775221599709,0.2453449869898814
-21,34,7.044745699424322,0.18643334897442168,7.080846587507535,0.19137449145482813
-20,34,4.378084486812215,0.11586237286550498,4.394546350711975,0.11877168395738527
-19,34,2.540225861677259,0.06722496946662353,2.5475381759092772,0.06885247644491205
-18,34,1.5952823765293518,0.042217824277254644,1.5955861443508244,0.04312400829107555
-17,34,1.0787572354859085,0.028548415049028875,1.0787841284594877,0.029156367310331128
-16,34,0.7789757945663559,0.020614947983556654,0.7771273085683503,0.02100346923704186
-15,34,0.5829839502287006,0.01542818646361584,0.5829787115908158,0.01575620274791959
-14,34,0.46067077591311806,0.012191269804834289,0.4597994884524118,0.01242703004313279
-13,34,0.3734156002604337,0.009882133988390171,0.3734115588686152,0.010092217971211596
-12,34,0.3143074546383352,0.00831788596437759,0.3138094918939346,0.008481349113092309
-11,34,0.26877253097676745,0.007112841996046068,0.2687180176844861,0.0072626589693168256
-10,34,0.23600598925959848,0.0062457026602512926,0.23583208168676156,0.006373848683738264
-9,34,0.21006237115062096,0.005559126335861701,0.21006628954013382,0.00567747497925904
