radius,site_count,edge_coordinate,x_over_L,probability_over_max,gaussian_fit
85,14621,27.0,0.21644981242153846,4.75741477335571e-06,2.9708838013976426e-05
85,14621,29.0,0.22821451830389142,5.928269439587765e-07,9.249497906423887e-06
85,14621,31.0,0.23997922418624434,5.57497427408297e-08,2.707291687922018e-06
85,14621,33.0,0.2517439300685973,7.586196265970541e-09,7.449658078706724e-07
85,14621,35.0,0.26350863595095025,2.2366001215003886e-09,1.9271788873573055e-07
85,14621,37.0,0.27527334183330315,5.295953997327453e-10,4.686969389333198e-08
85,14621,39.0,0.2870380477156561,7.213279081020641e-11,1.0716342955114134e-08
85,14621,41.0,0.29880275359800906,4.441924824392065e-12,2.303485535272074e-09
85,14621,43.0,0.310567459480362,6.493153298491258e-14,4.6548830463553555e-10
85,14621,45.0,0.3223321653627149,5.042944938722022e-14,8.843342736340362e-11
85,14621,47.0,0.3340968712450679,1.3559950296666708e-14,1.5794596626871235e-11
85,14621,49.0,0.3458615771274208,1.0137418301778389e-15,2.6520702263887904e-12
85,14621,51.0,0.3576262830097738,7.15764613634289e-18,4.186449912701189e-13
85,14621,53.0,0.3693909888921267,4.8878177487201214e-18,6.212854431448784e-14
85,14621,55.0,0.38115569477447964,1.0783550409240775e-18,8.668038975577888e-15
85,14621,57.0,0.3929204006568326,4.2560031657612763e-20,1.1369331553273806e-15
85,14621,59.0,0.40468510653918555,1.801496546921998e-21,1.4019528459259584e-16
85,14621,61.0,0.41644981242153845,4.419316381620958e-22,1.625235426358255e-17
85,14621,63.0,0.4282145183038914,2.026346262278517e-23,1.7712650484789297e-18
85,14621,65.0,0.43997922418624436,8.694491854188025e-25,1.8148269690746232e-19
85,14621,67.0,0.4517439300685973,8.774183506112496e-26,1.748120213995941e-20
85,14621,69.0,0.4635086359509502,2.5550633379425232e-27,1.5830395447816182e-21
85,14621,71.0,0.47527334183330316,2.769892770354604e-28,1.3477105612872483e-22
85,14621,73.0,0.4870380477156561,7.499102735250665e-30,1.0786632893926537e-23
85,14621,75.0,0.4988027535980091,1.0297741692939762e-31,8.1163275222488955e-25
85,14621,77.0,0.510567459480362,2.3647514445234278e-32,5.741397665869704e-26
85,14621,79.0,0.522332165362715,2.796277292093017e-34,3.8182124694471764e-27
85,14621,81.0,0.5340968712450679,2.8683985001674e-37,2.387189819299375e-28
85,14621,83.0,0.5458615771274208,9.116737010590466e-38,1.4031309829195278e-29
85,14621,85.0,0.5576262830097738,5.742979387224444e-41,7.753430069172917e-31
90,16381,-90.0,-0.4442616052268603,1.5665150541178786e-27,7.290987974418301e-21
90,16381,-88.0,-0.4331504941157492,2.997554629965211e-20,7.21281905955485e-20
90,16381,-86.0,-0.4220393830046381,6.596729124337555e-19,6.733102888513257e-19
90,16381,-84.0,-0.410928271893527,1.0337203203444227e-17,5.930851115803717e-18
90,16381,-82.0,-0.39981716078241586,1.2875750260837867e-16,4.929584898092502e-17
90,16381,-80.0,-0.38870604967130473,1.3255868876991557e-15,3.866297215685468e-16
90,16381,-78.0,-0.37759493856019366,1.1724133512658475e-14,2.8613545896368974e-15
90,16381,-76.0,-0.36648382744908253,9.117216169591598e-14,1.998203346424267e-14
90,16381,-74.0,-0.3553727163379714,6.330373408291245e-13,1.3167376115535575e-13
90,16381,-72.0,-0.34426160522686033,3.970363150485777e-12,8.18748199021733e-13
90,16381,-70.0,-0.3331504941157492,2.2696328168731316e-11,4.803889753037932e-12
90,16381,-68.0,-0.3220393830046381,1.1909757617789944e-10,2.659666994693502e-11
90,16381,-66.0,-0.31092827189352695,5.770482456856627e-10,1.3894824106830693e-10
90,16381,-64.0,-0.2998171607824159,2.5942006466919316e-09,6.849681858122421e-10
90,16381,-62.0,-0.28870604967130475,1.0866104952427827e-08,3.186246015683731e-09
90,16381,-60.0,-0.2775949385601936,4.2556272862848126e-08,1.3985557006300305e-08
90,16381,-58.0,-0.26648382744908256,1.5631652424103908e-07,5.7925766306682854e-08
90,16381,-56.0,-0.25537271633797143,5.39954885730609e-07,2.2638902312079456e-07
90,16381,-54.0,-0.2442616052268603,1.7580666028791723e-06,8.348923866212603e-07
90,16381,-52.0,-0.2331504941157492,5.406639117848381e-06,2.905341540195116e-06
90,16381,-50.0,-0.22203938300463807,1.573307722237955e-05,9.54015529309348e-06
90,16381,-48.0,-0.21092827189352698,4.33888378459015e-05,2.9560055985853043e-05
90,16381,-46.0,-0.19981716078241588,0.00011355810599967055,8.642643874843723e-05
90,16381,-44.0,-0.18870604967130475,0.000282392900175886,0.00023844023510738164
90,16381,-42.0,-0.17759493856019362,0.0006679333681986147,0.0006207318394095287
90,16381,-40.0,-0.16648382744908252,0.0015039664186497067,0.0015248252009383257
90,16381,-38.0,-0.1553727163379714,0.003226178968502688,0.00353449732419323
90,16381,-36.0,-0.1442616052268603,0.006596973875020492,0.007730842242952718
90,16381,-34.0,-0.13315049411574917,0.01286504030458927,0.01595576100407653
90,16381,-32.0,-0.12203938300463807,0.02393518833141381,0.03107418819481374
90,16381,-30.0,-0.11092827189352696,0.04249299572096153,0.05710493195096874
90,16381,-28.0,-0.09981716078241584,0.07199377410499526,0.0990236664953142
90,16381,-26.0,-0.08870604967130473,0.11640153259882116,0.1620301912570331
90,16381,-24.0,-0.07759493856019363,0.17957419964193547,0.25017530861977555
90,16381,-22.0,-0.06648382744908252,0.2642598253665833,0.36448906313786344
90,16381,-20.0,-0.0553727163379714,0.3708039235891011,0.5010904388939305
90,16381,-18.0,-0.04426160522686029,0.4958482648954923,0.6500388130983662
90,16381,-16.0,-0.03315049411574918,0.6314636817539336,0.7957085391482734
90,16381,-14.0,-0.022039383004638067,0.765212062006033,0.9190947945237643
90,16381,-12.0,-0.010928271893526957,0.8814921949265209,1.00174723343285
90,16381,-10.0,0.00018283921758415446,0.9641690643499451,1.0302616985719897
90,16381,-8.0,0.011293950328695266,1.0,0.9998354136156126
90,16381,-6.0,0.022405061439806376,0.9819393379862115,0.9155899844436507
90,16381,-4.0,0.03351617255091749,0.9112461768123515,0.7911614342567203
90,16381,-2.0,0.0446272836620286,0.7975790246588088,0.6450906429711863
90,16381,0.0,0.05573839477313971,0.6568982631729685,0.49632703683903406
90,16381,2.0,0.06684950588425081,0.5077748307265151,0.36033519430136846
90,16381,4.0,0.07796061699536193,0.36728067666080916,0.24685219223562216
90,16381,6.0,0.08907172810647304,0.24774322293797046,0.15957279511946806
90,16381,8.0,0.10018283921758415,0.15523535843946223,0.09733572629650167
90,16381,10.0,0.11129395032869527,0.0899530765896144,0.05602440501224443
90,16381,12.0,0.12240506143980638,0.04795292210755937,0.030428026772676982
90,16381,14.0,0.1335161725509175,0.023373930140357695,0.015594156344525625
90,16381,16.0,0.1446272836620286,0.01034198386910541,0.0075412187049256054
90,16381,18.0,0.15573839477313972,0.004117149044537269,0.003441222435458593
90,16381,20.0,0.16684950588425082,0.001458636649582491,0.0014817519686134385
90,16381,22.0,0.17796061699536192,0.00045347884861584773,0.000602046225227511
90,16381,24.0,0.18907172810647302,0.00012142657511849612,0.0002308212136624626
90,16381,26.0,0.20018283921758415,2.7284940317664277e-05,8.350513074007047e-05
90,16381,28.0,0.21129395032869525,4.9538492440333776e-06,2.8506385769095468e-05
90,16381,30.0,0.22240506143980635,6.880263277017821e-07,9.182537558246954e-06
90,16381,32.0,0.23351617255091747,6.990122394684343e-08,2.791096334029619e-06
90,16381,34.0,0.24462728366202857,7.113150348666031e-09,8.005316314457368e-07
90,16381,36.0,0.2557383947731397,1.7623389734914019e-09,2.166574987787765e-07
90,16381,38.0,0.2668495058842508,5.048945446799309e-10,5.5329979703760616e-08
90,16381,40.0,0.2779606169953619,9.07054726160278e-11,1.3333336947907083e-08
90,16381,42.0,0.289071728106473,8.672034973861258e-12,3.0318572918754853e-09
90,16381,44.0,0.30018283921758415,2.738225567067612e-13,6.505343209917144e-10
90,16381,46.0,0.3112939503286952,2.046095118979686e-14,1.31711358861697e-10
90,16381,48.0,0.32240506143980635,1.4153104015560139e-14,2.5163312106481302e-11
90,16381,50.0,0.3335161725509175,2.1551791521534433e-15,4.536322642384883e-12
90,16381,52.0,0.3446272836620286,8.864113019398377e-17,7.71670014864822e-13
90,16381,54.0,0.3557383947731397,9.523298849575653e-19,1.2386564594235375e-13
90,16381,56.0,0.3668495058842508,1.4119804979471587e-18,1.8761245920726778e-14
90,16381,58.0,0.37796061699536193,1.686898709170105e-19,2.6814150227475645e-15
90,16381,60.0,0.389071728106473,4.552227484647273e-21,3.6162459298386377e-16
90,16381,62.0,0.40018283921758413,5.348565308716682e-22,4.6019663115328324e-17
90,16381,64.0,0.41129395032869526,8.172791604882515e-23,5.526122017911251e-18
90,16381,66.0,0.4224050614398064,2.996435976756782e-24,6.261653947444385e-19
90,16381,68.0,0.43351617255091746,2.3319764605006524e-25,6.694978900136165e-20
90,16381,70.0,0.4446272836620286,1.9839176473232183e-26,6.754619981018596e-21
90,16381,72.0,0.4557383947731397,3.930811159244371e-28,6.430491755267385e-22
90,16381,74.0,0.4668495058842508,4.630037216048277e-29,5.77668928868399e-23
90,16381,76.0,0.4779606169953619,2.9109599758221028e-30,4.896721331185233e-24
90,16381,78.0,0.48907172810647304,1.3501439539736287e-32,3.916727232241313e-25
90,16381,80.0,0.5001828392175841,5.981173437068654e-33,2.9561932663664095e-26
90,16381,82.0,0.5112939503286953,8.02349938371593e-34,2.1053964043100607e-27
90,16381,84.0,0.5224050614398064,1.58150305745539e-36,1.4149024154217055e-28
90,16381,86.0,0.5335161725509174,1.581413685328547e-36,8.97244193935357e-30
90,16381,88.0,0.5446272836620286,2.614691742618106e-38,5.368913203843692e-31
90,16381,90.0,0.5557383947731397,5.871124177813016e-40,3.0314727379950335e-32
95,18241,-95.0,-0.4459651247197601,9.906160066493588e-28,4.659316415130736e-22
95,18241,-93.0,-0.43543880893028636,2.2420990683294417e-21,4.615456759950465e-21
95,18241,-91.0,-0.4249124931408127,5.004400133406257e-20,4.3283257606074753e-20
95,18241,-89.0,-0.41438617735133904,7.991967870465937e-19,3.8427131173162646e-19
95,18241,-87.0,-0.4038598615618653,1.0182944085592923e-17,3.229748884879353e-18
95,18241,-85.0,-0.39333354577239166,1.0763698968123616e-16,2.569876906350447e-17
95,18241,-83.0,-0.38280722998291794,9.80525521342628e-16,1.9358364239071525e-16
95,18241,-81.0,-0.3722809141934443,7.875473821363664e-15,1.380504298212068e-15
95,18241,-79.0,-0.3617545984039706,5.662107518236032e-14,9.320079992932456e-15
95,18241,-77.0,-0.3512282826144969,3.685625007305959e-13,5.956817396574817e-14
95,18241,-75.0,-0.34070196682502324,2.191217136388827e-12,3.6043064183836907e-13
95,18241,-73.0,-0.3301756510355496,1.1982105961136295e-11,2.064628385186461e-12
95,18241,-71.0,-0.3196493352460759,6.060954261714315e-11,1.119630841709256e-11
95,18241,-69.0,-0.3091230194566022,2.849618071067622e-10,5.748050607456879e-11
95,18241,-67.0,-0.29859670366712854,1.2503548215283507e-09,2.7936955996231804e-10
95,18241,-65.0,-0.2880703878776548,5.138020355151757e-09,1.285435693282344e-09
95,18241,-63.0,-0.27754407208818116,1.9832991793393775e-08,5.5993085106193274e-09
95,18241,-61.0,-0.2670177562987075,7.21038360860336e-08,2.3090386873243966e-08
95,18241,-59.0,-0.2564914405092338,2.4746537347365985e-07,9.014482348819943e-08
95,18241,-57.0,-0.2459651247197601,8.034248593499698e-07,3.3316789625241434e-07
95,18241,-55.0,-0.23543880893028643,2.4719299729246088e-06,1.1657307996033042e-06
95,18241,-53.0,-0.22491249314081274,7.219073845137068e-06,3.861412216273914e-06
95,18241,-51.0,-0.21438617735133905,2.003985856693576e-05,1.2108959650315893e-05
95,18241,-49.0,-0.20385986156186536,5.294393929259626e-05,3.594845819316044e-05
95,18241,-47.0,-0.19333354577239167,0.00013326637295847765,0.00010103375067949378
95,18241,-45.0,-0.182807229982918,0.0003199049409677634,0.00026882239957031346
95,18241,-43.0,-0.17228091419344432,0.0007329494210092135,0.0006771380239333625
95,18241,-41.0,-0.16175459840397063,0.001603921792829225,0.0016147367177465316
95,18241,-39.0,-0.15122828261449694,0.0033542966962397808,0.003645348137806937
95,18241,-37.0,-0.14070196682502326,0.006707080650901227,0.007790925849874151
95,18241,-35.0,-0.13017565103554957,0.012827360435421542,0.015763472810173124
95,18241,-33.0,-0.11964933524607589,0.02347065049735211,0.030194476450501558
95,18241,-31.0,-0.10912301945660222,0.04109267555927501,0.05475400307191341
95,18241,-29.0,-0.09859670366712853,0.06884586961752043,0.09399765495012839
95,18241,-27.0,-0.08807038787765484,0.11036805748431126,0.15276748629219036
95,18241,-25.0,-0.07754407208818115,0.16927522178433843,0.23504857191018136
95,18241,-23.0,-0.06701775629870746,0.24832127683381047,0.342371079213333
95,18241,-21.0,-0.05649144050923378,0.3482918572997917,0.4721166288589612
95,18241,-19.0,-0.045965124719760095,0.4668423667869734,0.6163313992811724
95,18241,-17.0,-0.03543880893028641,0.5976288602844515,0.7617142151685065
95,18241,-15.0,-0.024912493140812727,0.7301453096375385,0.8912152268746465
95,18241,-13.0,-0.014386177351339043,0.8506039834574728,0.9871562652380756
95,18241,-11.0,-0.0038598615618653576,0.9439470050324126,1.0351468980883705
95,18241,-9.0,0.006666454227608327,0.9967001873067569,1.0276159454074119
95,18241,-7.0,0.01719277001708201,1.0,0.9657672070197907
95,18241,-5.0,0.027719085806555695,0.9519105320581007,0.8592644523756652
95,18241,-3.0,0.03824540159602938,0.8582370487989103,0.7237590494294556
95,18241,-1.0,0.048771717385503066,0.7314592201358253,0.5771303839102061
95,18241,1.0,0.05929803317497675,0.5880199518984406,0.43567901462043185
95,18241,3.0,0.06982434896445043,0.4447711710747134,0.31136666507659333
95,18241,5.0,0.08035066475392412,0.315649938463746,0.21066401603499982
95,18241,7.0,0.0908769805433978,0.20951596135239522,0.13493399349126656
95,18241,9.0,0.10140329633287147,0.1295972823650115,0.0818210708708394
95,18241,11.0,0.11192961212234516,0.07439382054376499,0.04697012492076966
95,18241,13.0,0.12245592791181885,0.03944159686812538,0.025526486490226603
95,18241,15.0,0.13298224370129252,0.019204992780402316,0.013133278055634412
95,18241,17.0,0.1435085594907662,0.008531688249314377,0.006396877103071356
95,18241,19.0,0.1540348752802399,0.0034304269591219705,0.0029496850410264904
95,18241,21.0,0.1645611910697136,0.0012361829125561532,0.0012876447307368641
95,18241,23.0,0.17508750685918725,0.00039430151026606525,0.000532144079766232
95,18241,25.0,0.18561382264866094,0.00010951739016818363,0.00020819734427595247
95,18241,27.0,0.19614013843813463,2.5900600126997653e-05,7.711411994857694e-05
95,18241,29.0,0.20666645422760832,5.050239916126664e-06,2.7039919758728303e-05
95,18241,31.0,0.217192770017082,7.741668085851315e-07,8.976140896813307e-06
95,18241,33.0,0.2277190858065557,8.797449843514987e-08,2.8208935263116204e-06
95,18241,35.0,0.23824540159602936,8.07692371623445e-09,8.392599483867807e-07
95,18241,37.0,0.24877171738550305,1.4014548115340109e-09,2.363845416242042e-07
95,18241,39.0,0.25929803317497674,4.421060648297083e-10,6.303103195752384e-08
95,18241,41.0,0.2698243489644504,1.0038905909266361e-10,1.591118529237232e-08
95,18241,43.0,0.2803506647539241,1.3302375435608657e-11,3.802449191686158e-09
95,18241,45.0,0.2908769805433978,8.155168971393487e-13,8.602745533306315e-10
95,18241,47.0,0.3014032963328715,1.1160864175030923e-14,1.8425679152806878e-10
95,18241,49.0,0.31192961212234516,9.868698966423476e-15,3.7361362250854546e-11
95,18241,51.0,0.3224559279118188,3.0015378633128536e-15,7.171907372742332e-12
95,18241,53.0,0.33298224370129254,2.798735170070773e-16,1.3033450640759607e-12
95,18241,55.0,0.34350855949076625,4.680902011397229e-18,2.2423165475038208e-13
95,18241,57.0,0.3540348752802399,7.99780109866509e-19,3.652138196663896e-14
95,18241,59.0,0.36456119106971363,3.1769333769203794e-19,5.631320617526164e-15
95,18241,61.0,0.3750875068591873,2.292835032865339e-20,8.220269891904859e-16
95,18241,63.0,0.385613822648661,4.356060772711886e-22,1.135990421974077e-16
95,18241,65.0,0.39614013843813467,1.3902246790472759e-22,1.4861958122825343e-17
95,18241,67.0,0.40666645422760833,1.5400705878902963e-23,1.840730326414093e-18
95,18241,69.0,0.41719277001708205,3.4028830965237512e-25,2.1583261486356403e-19
95,18241,71.0,0.4277190858065557,1.2913619525423704e-25,2.395834132658378e-20
95,18241,73.0,0.4382454015960294,2.984225859360916e-26,2.5177302277590332e-21
95,18241,75.0,0.4487717173855031,2.41497953596222e-27,2.504807822335048e-22
95,18241,77.0,0.45929803317497675,1.4751809143674984e-28,2.3591328518213084e-23
95,18241,79.0,0.46982434896445047,8.510912707995813e-29,2.1035031005211693e-24
95,18241,81.0,0.48035066475392413,3.449540241439637e-29,1.7756063327434745e-25
95,18241,83.0,0.49087698054339785,4.666989215164953e-30,1.418936579364607e-26
95,18241,85.0,0.5014032963328715,7.626617100109951e-32,1.0734752969265048e-27
95,18241,87.0,0.5119296121223452,1.5101967462090143e-32,7.688363274707464e-29
95,18241,89.0,0.5224559279118188,3.381353308447651e-33,5.213009386576748e-30
95,18241,91.0,0.5329822437012925,3.103107777228607e-35,3.3462307742013363e-31
95,18241,93.0,0.5435085594907663,2.7249094071500742e-36,2.033461909360722e-32
95,18241,95.0,0.55403487528024,4.764955840167827e-39,1.1698467287792978e-33
100,20201,-100.0,-0.44753660274553164,1.2500472931475965e-27,3.061939468411875e-23
100,20201,-98.0,-0.43753660274553163,1.6860438144043238e-22,3.0310873586309615e-22
100,20201,-96.0,-0.4275366027455316,3.817535762323228e-21,2.8490671795700424e-21
100,20201,-94.0,-0.4175366027455316,6.204356541382536e-20,2.5427830651318875e-20
100,20201,-92.0,-0.4075366027455316,8.070357559686325e-19,2.1548563058105623e-19
100,20201,-90.0,-0.3975366027455316,8.738571341241428e-18,1.7339225859610536e-18
100,20201,-88.0,-0.38753660274553164,8.178043494824963e-17,1.3247791260310609e-17
100,20201,-86.0,-0.37753660274553164,6.765244706048776e-16,9.610802072221622e-17
100,20201,-84.0,-0.3675366027455316,5.021163380144834e-15,6.620307686713817e-16
100,20201,-82.0,-0.3575366027455316,3.3811834609125045e-14,4.330111696442386e-15
100,20201,-80.0,-0.3475366027455316,2.0835905818547522e-13,2.68919570089733e-14
100,20201,-78.0,-0.3375366027455316,1.1830626994489981e-12,1.5857988603772613e-13
100,20201,-76.0,-0.32753660274553165,6.2243257274185e-12,8.879247846023673e-13
100,20201,-74.0,-0.31753660274553164,3.048623992683438e-11,4.7207025860854425e-12
100,20201,-72.0,-0.3075366027455317,1.3956410037629219e-10,2.3830847372375953e-11
100,20201,-70.0,-0.2975366027455317,5.992276977021507e-10,1.1422856331002159e-10
100,20201,-68.0,-0.28753660274553167,2.420212143225038e-09,5.198910343999442e-10
100,20201,-66.0,-0.27753660274553166,9.21919343282101e-09,2.246737455672546e-09
100,20201,-64.0,-0.26753660274553165,3.319787363640158e-08,9.219231216761644e-09
100,20201,-62.0,-0.25753660274553164,1.1323760549997106e-07,3.592026010477886e-08
100,20201,-60.0,-0.24753660274553166,3.665390764101314e-07,1.328882623265946e-07
100,20201,-58.0,-0.23753660274553165,1.127712715296055e-06,4.668057063577262e-07
100,20201,-56.0,-0.22753660274553167,3.3025382581902955e-06,1.556998069901313e-06
100,20201,-54.0,-0.21753660274553166,9.217692987011406e-06,4.9310837210137345e-06
100,20201,-52.0,-0.20753660274553165,2.4547835933994376e-05,1.4828562846307086e-05
100,20201,-50.0,-0.19753660274553167,6.243893686926363e-05,4.234070960056962e-05
100,20201,-48.0,-0.18753660274553166,0.000151820829148043,0.00011479410499012766
100,20201,-46.0,-0.17753660274553165,0.00035316217693530356,0.00029551765001800337
100,20201,-44.0,-0.16753660274553167,0.0007864506159757119,0.0007223532761801553
100,20201,-42.0,-0.15753660274553166,0.0016775177067350853,0.0016765567294439675
100,20201,-40.0,-0.14753660274553165,0.0034289680812641145,0.0036947856106606925
100,20201,-38.0,-0.13753660274553167,0.006719276984820611,0.007731479667031223
100,20201,-36.0,-0.12753660274553166,0.012626046939818067,0.015361668064447926
100,20201,-34.0,-0.11753660274553165,0.022755301468314098,0.028981210361344236
100,20201,-32.0,-0.10753660274553166,0.03933821993246904,0.05191550057968187
100,20201,-30.0,-0.09753660274553166,0.06523375499671834,0.08830391459360108
100,20201,-28.0,-0.08753660274553166,0.10375907727178812,0.14261501485433128
100,20201,-26.0,-0.07753660274553165,0.1582733006070038,0.21870208851312384
100,20201,-24.0,-0.06753660274553165,0.23147777289281368,0.31845127596198947
100,20201,-22.0,-0.05753660274553165,0.32447596959001945,0.4402865719591764
100,20201,-20.0,-0.04753660274553165,0.4357493006616047,0.5780032381315996
100,20201,-18.0,-0.03753660274553165,0.5603211152845418,0.720489218945901
100,20201,-16.0,-0.02753660274553165,0.6894491701482848,0.8527605202141504
100,20201,-14.0,-0.017536602745531652,0.8111520057279498,0.958360861274312
100,20201,-12.0,-0.007536602745531651,0.9117051556153046,1.0226651030042735
100,20201,-10.0,0.002463397254468349,0.9779577160280357,1.0361918878434382
100,20201,-8.0,0.012463397254468348,1.0,0.9968947835097488
100,20201,-6.0,0.02246339725446835,0.9734846218347276,0.9106696080491447
100,20201,-4.0,0.03246339725446835,0.9008868424098972,0.7899047886511752
100,20201,-2.0,0.04246339725446835,0.7912376411846408,0.6505655086753381
100,20201,0.0,0.05246339725446835,0.6583161662226933,0.5087561898237084
100,20201,2.0,0.062463397254468346,0.51778518135655,0.37777286688373274
100,20201,4.0,0.07246339725446835,0.38409382160286426,0.2663509204188072
100,20201,6.0,0.08246339725446834,0.26801269994451554,0.17831177609870122
100,20201,8.0,0.09246339725446834,0.17539386358199116,0.11334653124902722
100,20201,10.0,0.10246339725446835,0.10728839033517536,0.0684130300583043
100,20201,12.0,0.11246339725446834,0.06110880781402241,0.039207739337839276
100,20201,14.0,0.12246339725446834,0.03226657541809618,0.021335713084514905
100,20201,16.0,0.13246339725446835,0.015713687950177878,0.011024144744667857
100,20201,18.0,0.14246339725446833,0.007015660605466412,0.005408602134107358
100,20201,20.0,0.15246339725446834,0.0028510561028488135,0.002519576491825914
100,20201,22.0,0.16246339725446834,0.0010454126465841728,0.0011144804232841635
100,20201,24.0,0.17246339725446835,0.00034210317860847243,0.0004680796116195678
100,20201,26.0,0.18246339725446833,9.85061846787757e-05,0.00018666779155357427
100,20201,28.0,0.19246339725446834,2.4486757353545355e-05,7.068405207139382e-05
100,20201,30.0,0.20246339725446835,5.115663027056719e-06,2.5414166504702286e-05
100,20201,32.0,0.21246339725446833,8.635626076022637e-07,8.67626259391068e-06
100,20201,34.0,0.22246339725446834,1.1147827062112811e-07,2.8124958399275155e-06
100,20201,36.0,0.23246339725446835,1.0786993471186242e-08,8.65672205644685e-07
100,20201,38.0,0.24246339725446833,1.2555881573598395e-09,2.529982066908047e-07
100,20201,40.0,0.2524633972544683,3.5617858685093704e-10,7.020754644631084e-08
100,20201,42.0,0.2624633972544683,9.920732869062529e-11,1.8499182342082674e-08
100,20201,44.0,0.27246339725446833,1.7491970954035612e-11,4.6283229432546495e-09
100,20201,46.0,0.28246339725446834,1.7132329880850793e-12,1.0995048762246499e-09
100,20201,48.0,0.29246339725446835,6.122150786702897e-14,2.480122025059113e-10
100,20201,50.0,0.30246339725446836,3.4444192783952496e-15,5.311917516125378e-11
100,20201,52.0,0.31246339725446837,2.798594788925819e-15,1.0802691658743173e-11
100,20201,54.0,0.3224633972544684,5.237713487468682e-16,2.086003447364096e-12
100,20201,56.0,0.3324633972544684,3.2704175513510553e-17,3.824727051223831e-13
100,20201,58.0,0.3424633972544684,1.5362265692721654e-19,6.65868173239427e-14
100,20201,60.0,0.3524633972544684,2.3256256510980817e-19,1.1007240385301597e-14
100,20201,62.0,0.36246339725446836,5.4935219731112e-20,1.7277107240092602e-15
100,20201,64.0,0.37246339725446836,3.0175152611080215e-21,2.5749333424895074e-16
100,20201,66.0,0.3824633972544684,5.48370533608578e-23,3.643873879649109e-17
100,20201,68.0,0.3924633972544684,2.009247981731822e-23,4.896244165283955e-18
100,20201,70.0,0.4024633972544684,2.0498219897337347e-24,6.246909023636492e-19
100,20201,72.0,0.4124633972544684,2.1064311846405204e-25,7.567800580111495e-20
100,20201,74.0,0.42246339725446835,4.361151345288549e-26,8.70515606898221e-21
100,20201,76.0,0.43246339725446836,4.7375462991244505e-27,9.50792676846116e-22
100,20201,78.0,0.44246339725446837,2.7067383607852517e-27,9.860466875507821e-23
100,20201,80.0,0.4524633972544684,1.1740526880165604e-27,9.709827466041721e-24
100,20201,82.0,0.4624633972544684,2.683004549583619e-28,9.078789183548225e-25
100,20201,84.0,0.4724633972544684,5.124048582290981e-29,8.060217000164251e-26
100,20201,86.0,0.48246339725446835,1.1871605709925712e-29,6.79466298953493e-27
100,20201,88.0,0.49246339725446836,2.2746316697741977e-30,5.438654766721944e-28
100,20201,90.0,0.5024633972544684,1.99872939375082e-31,4.1334952844718834e-29
100,20201,92.0,0.5124633972544683,6.853865867181353e-33,2.9829487060879293e-30
100,20201,94.0,0.5224633972544683,1.6613770330850933e-33,2.0439793713005677e-31
100,20201,96.0,0.5324633972544683,9.499744104313234e-35,1.3298713056698233e-32
100,20201,98.0,0.5424633972544683,3.091857900894466e-38,8.215710104528089e-34
100,20201,100.0,0.5524633972544684,4.883894750666278e-38,4.819289123937269e-35
