basis,energy_real,energy_imag,mu_1,mu_2,k_1,k_2,beta_1_real,beta_1_imag,beta_2_real,beta_2_imag,characteristic_residual,provenance
square,3.2904761155061624,-0.031611015943805665,0.6492652183001661,-0.3615711650455122,0.6276306995840573,0.7591551613561753,1.5493403195787412,1.1240342245049506,0.5053122582556088,0.47946286821247047,5.428769931944591e-16,independent_numerics
square,3.2904761155061624,-0.031611015943805665,0.6492652183001661,-0.3615711650455122,0.46365862123079715,-0.2066769656282812,1.7120439283139899,0.8560455310636247,0.6817565470027106,-0.14294450306623493,4.449557262054371e-16,independent_numerics
square,0.5894305184433462,-0.37626215126189805,0.5955488752833666,-0.3078610053168379,-2.160025257645011,-1.8779853894432579,-1.0080909837733183,-1.5081260399450218,-0.2222549402372734,-0.7006093271274625,6.004449063730082e-16,independent_numerics
square,0.5894305184433462,-0.37626215126189805,0.5955488752833666,-0.3078610053168379,-2.0039407647398173,-0.47942420048396706,-0.761395696825209,-1.6465017998111526,0.6521520953186571,-0.3390403107144562,4.710277376051325e-16,independent_numerics
square,0.5894305184433462,-0.37626215126189805,0.5955488752833666,-0.3078610053168379,0.47943322563880386,2.00394133017479,1.609506675528072,0.8367674977888924,-0.3085070002731858,0.6671387550579791,2.4869987002406125e-14,independent_numerics
square,0.5894305184433462,-0.37626215126189805,0.5955488752833666,-0.3078610053168379,1.6911135235691441,-0.1154454502929041,-0.21773235239440492,1.800912048559315,0.7301248833950279,-0.08466606383473085,1.1226435567921847e-15,independent_numerics
square,0.5894305184433462,-0.37626215126189805,0.5955488752833666,-0.3078610053168379,1.8779781468179682,2.1600272917096994,-0.5485136426080487,1.7291108604708259,-0.4084652603234701,0.6110702241369231,5.551115123125783e-17,independent_numerics
square,0.5894305184433462,-0.37626215126189805,0.5955488752833666,-0.3078610053168379,0.11544112635887194,-1.6911135816643628,1.8019523133777433,0.2089484248275375,-0.08822207076193563,-0.7297037439593864,3.885780586188048e-16,independent_numerics
square,2.379700919518218,0.23607717966715605,0.6414928459283895,-0.3538349311651434,-0.9422642916391375,-1.3601557390542531,1.116716885936658,-1.5363390338734317,0.14677671653563243,-0.6864748555826121,1.8976777511508715e-14,independent_numerics
square,2.379700919518218,0.23607717966715605,0.6414928459283895,-0.3538349311651434,-0.5427731492811887,-1.313075416180991,1.626343976024315,-0.9810196236511475,0.17892159663192128,-0.6788064482036346,4.652682298944613e-16,independent_numerics
square,2.379700919518218,0.23607717966715605,0.6414928459283895,-0.3538349311651434,1.3601627489474257,0.9421351006260394,0.39710768396418866,1.8573367270572707,0.4128144600525959,0.5677810787932557,8.005932084973442e-16,independent_numerics
square,2.379700919518218,0.23607717966715605,0.6414928459283895,-0.3538349311651434,1.313107328774242,0.5429085329736694,0.4840336354628833,1.8366016634207325,0.6010513436935799,0.3626684630737715,1.1102230246251565e-16,independent_numerics
square,-0.1884546969035152,-0.7681419207656475,0.5756048697133823,-0.2879064352810565,2.1307710389099874,2.6180617341887036,-0.9445202709181537,1.5066178247605737,-0.6493987801231221,0.3748718085082023,1.1586205582346114e-13,independent_numerics
square,-0.1884546969035152,-0.7681419207656475,0.5756048697133823,-0.2879064352810565,-2.6180629996239424,-2.1307915964370183,-1.5400328351057486,-0.8889964447947668,-0.3982972694433942,-0.6353006639328701,2.618455766672135e-16,independent_numerics
square,-0.1884546969035152,-0.7681419207656475,0.5756048697133823,-0.2879064352810565,-2.4071348182397334,-0.6985499236526898,-1.3197740427985996,-1.1917265995255057,0.5742028165253756,-0.48222274306997914,4.002966042486721e-16,independent_numerics
square,-0.1884546969035152,-0.7681419207656475,0.5756048697133823,-0.2879064352810565,1.8791778257591192,-0.31667958458486956,-0.5397154800514042,1.6943208116099109,0.7125461195180589,-0.23350733607183596,4.002966042486721e-16,independent_numerics
square,-0.1884546969035152,-0.7681419207656475,0.5756048697133823,-0.2879064352810565,0.698576621183717,2.407132357499629,1.361675977289084,1.1436145963284148,-0.5565195465823531,0.5025272556900584,8.326672684688674e-17,independent_numerics
square,-0.1884546969035152,-0.7681419207656475,0.5756048697133823,-0.2879064352810565,0.31667233201085,-1.8791729870136868,1.6897879402310572,0.5537441007462436,-0.22758313872710537,-0.7144603301840687,2.618455766672135e-16,independent_numerics
square,-0.9671219051926492,-0.9217437610270564,0.5037487035649082,-0.21603580626067176,-3.108856440906404,-2.5664844603883488,-1.6540267642870325,-0.05416592246621684,-0.6760952414451281,-0.4382443511612042,2.02499323281634e-14,independent_numerics
square,-0.9671219051926492,-0.9217437610270564,0.5037487035649082,-0.21603580626067176,-2.8144120751963606,-0.7227429126688394,-1.5671239136137924,-0.5318468985659675,0.6042752212779183,-0.5329299614198603,1.1102230246251565e-16,independent_numerics
square,-0.9671219051926492,-0.9217437610270564,0.5037487035649082,-0.21603580626067176,2.3453000053440203,-0.28873481931301725,-1.1573825892945249,1.1828795484462264,0.7723541445925803,-0.22941656906185814,2.482534153247273e-16,independent_numerics
square,-0.9671219051926492,-0.9217437610270564,0.5037487035649082,-0.21603580626067176,0.7227908215107304,2.814387590490801,1.2411231489691468,1.094692565621671,-0.7629591540360289,0.2589521502171357,1.5700924586837752e-16,independent_numerics
square,-0.9671219051926492,-0.9217437610270564,0.5037487035649082,-0.21603580626067176,2.566458163865196,3.1088456672588656,-1.3886695643015912,0.9001862725663377,-0.8052744848804728,0.026379742795185266,4.403262646735393e-15,independent_numerics
square,-0.9671219051926492,-0.9217437610270564,0.5037487035649082,-0.21603580626067176,0.2887195253827999,-2.3452710653794946,1.5864153194447035,0.4711952019764286,-0.5634633310991438,-0.5759096815787242,2.220446049250313e-16,independent_numerics
square,-1.0367729226008437,0.7616023552625403,0.4961765611780064,-0.20851638138556067,-2.791160433808354,3.0559489594298235,-1.5426099112707625,-0.5638522809918604,-0.8088123881616295,0.06943953990724826,1.342635627393543e-14,independent_numerics
square,-1.0367729226008437,0.7616023552625403,0.4961765611780064,-0.20851638138556067,2.8247091656531946,0.6026970078283949,-1.560654856230713,0.5117920992493014,0.668758668321531,0.460175154143573,6.753223014464259e-16,independent_numerics
square,-1.0367729226008437,0.7616023552625403,0.4961765611780064,-0.20851638138556067,-2.4514549670219394,0.2066428782874219,-1.2665732645460674,-1.0456418596573267,0.7945171368430035,0.16655884308269198,0.0,independent_numerics
square,-1.0367729226008437,0.7616023552625403,0.4961765611780064,-0.20851638138556067,-3.055956615750844,2.7911483100924137,-1.636410797181877,-0.14047930807449124,-0.7624474853471686,0.2786990510102749,3.1401849173675503e-16,independent_numerics
square,-1.0367729226008437,0.7616023552625403,0.4961765611780064,-0.20851638138556067,-0.20665582856582532,2.4514788235100404,1.6074828426264947,-0.3370068898286185,-0.626029232887421,0.5168043425868594,2.0236536695365088e-14,independent_numerics
square,-1.0367729226008437,0.7616023552625403,0.4961765611780064,-0.20851638138556067,-0.6026666276858554,-2.824730671968555,1.353077770640628,-0.9309969278836006,-0.7713752044076094,-0.2529419359682524,2.482534153247273e-16,independent_numerics
square,-0.8834088576158257,0.37609524410065176,0.5107602950144963,-0.22307856868450715,3.0179587310260523,2.805624415107726,-1.6538370478830802,0.20551857100533766,-0.7553223132633127,0.2637638835358656,3.33251893187639e-14,independent_numerics
square,-0.8834088576158257,0.37609524410065176,0.5107602950144963,-0.22307856868450715,2.652767030546218,0.3994309468934043,-1.4713787772577571,0.7825978263541018,0.7370738511039171,0.31113553508110275,3.1401849173675503e-16,independent_numerics
square,-0.8834088576158257,0.37609524410065176,0.5107602950144963,-0.22307856868450715,-2.4625776385460605,0.0030927639153834896,-1.2969014274836337,-1.0466429913631536,0.8000481614718544,0.0024743679736395604,6.684427777288335e-16,independent_numerics
square,-0.8834088576158257,0.37609524410065176,0.5107602950144963,-0.22307856868450715,-2.805624544356758,-3.017958750770121,-1.5733831805604317,-0.5494362848486049,-0.7939452382914842,-0.09866175432071828,3.1401849173675503e-16,independent_numerics
square,-0.8834088576158257,0.37609524410065176,0.5107602950144963,-0.22307856868450715,-0.39943057540235927,-2.652767322280294,1.5353706746232567,-0.6481139988347905,-0.7063539626361386,-0.37569570484580733,2.6300103201522662e-14,independent_numerics
square,-0.8834088576158257,0.37609524410065176,0.5107602950144963,-0.22307856868450715,-0.003093003267142791,2.4625779471338767,1.6665498172734483,-0.005154660467337342,-0.6225939660168412,0.5024539149521913,6.381851276858914e-15,independent_numerics
square,-0.8834088574081681,-0.37609524427055613,0.5107602950070672,-0.22307856867716408,2.805624543831126,3.017958750358158,-1.5733831802599416,0.5494362856715436,-0.7939452382566693,0.09866175464851874,3.0832434554370492e-15,independent_numerics
square,-0.8834088574081681,-0.37609524427055613,0.5107602950070672,-0.22307856867716408,-2.6527670304883393,-0.3994309470455,-1.4713787772015303,-0.7825978264334491,0.7370738510620071,-0.3111355351954932,5.79553433516819e-16,independent_numerics
square,-0.8834088574081681,-0.37609524427055613,0.5107602950070672,-0.22307856867716408,2.462577638399864,-0.0030927639653013372,-1.2969014273209836,1.0466429915449802,0.8000481614776058,-0.0024743680135944123,2.2887833992611187e-16,independent_numerics
square,-0.8834088574081681,-0.37609524427055613,0.5107602950070672,-0.22307856867716408,0.39943057555433015,2.6527673222224593,1.5353706745133557,0.6481139990633072,-0.7063539626195973,0.3756957048894178,6.206335383118183e-16,independent_numerics
square,-0.8834088574081681,-0.37609524427055613,0.5107602950070672,-0.22307856867716408,-3.017958730614129,-2.8056244145820886,-1.6538370477861355,-0.205518571685065,-0.7553223131302149,-0.263763883934828,1.2412670766236366e-16,independent_numerics
square,-0.8834088574081681,-0.37609524427055613,0.5107602950070672,-0.22307856867716408,0.0030930033171254756,-2.4625779469877482,1.6665498172608098,0.005154660550597681,-0.6225939659479902,-0.5024539150468594,3.3766115072321297e-16,independent_numerics
square,-1.1015663928799666,1.568818093439858,0.5410545658401823,-0.25344073689488494,-2.405548187788032,2.9465960058684324,-1.2731259563567783,-1.153276689031234,-0.761416851838925,0.1503846426961334,4.3703883886519456e-14,independent_numerics
square,-1.1015663928799666,1.568818093439858,0.5410545658401823,-0.25344073689488494,3.0027875806500894,1.1424539076626052,-1.7012955474315843,0.23767684468974373,0.32237433931774023,0.7060070455545,4.440892098500626e-16,independent_numerics
square,-1.1015663928799666,1.568818093439858,0.5410545658401823,-0.25344073689488494,-2.9466650355383788,2.4054344666469305,-1.6852849031146504,-0.332733553381758,-0.5751507658904189,0.5211264333334166,1.6011864169946884e-15,independent_numerics
square,-1.1015663928799666,1.568818093439858,0.5410545658401823,-0.25344073689488494,-2.0574443368591164,0.7340176227736368,-0.8033642681788369,-1.5183881831816557,0.5762649519351682,0.519894093248136,4.965068306494546e-16,independent_numerics
square,-1.1015663928799666,1.568818093439858,0.5410545658401823,-0.25344073689488494,-1.1422907100745192,-3.002817272113131,0.7137737581059167,-1.5625056302143565,-0.7686641755622226,-0.10736176335358834,3.1401849173675503e-16,independent_numerics
square,-1.1015663928799666,1.568818093439858,0.5410545658401823,-0.25344073689488494,-0.734024617569645,2.057500576341127,1.2754528016139162,-1.150702817006815,-0.36300595167074673,0.6860013426187727,1.4895204919483639e-15,independent_numerics
square,-1.1523437931840534,-1.292160239984473,0.5060829705900904,-0.2184177543791117,2.62430509835772,-2.901549068795699,-1.4417522714034405,0.8203076606344737,-0.7807430194250554,-0.19109692413066162,1.464821375527116e-14,independent_numerics
square,-1.1523437931840534,-1.292160239984473,0.5060829705900904,-0.2184177543791117,2.901561887163541,-2.624287689398045,-1.611224805652287,0.3943461624554397,-0.6986178461737327,-0.3975057254942713,3.1401849173675503e-16,independent_numerics
square,-1.1523437931840534,-1.292160239984473,0.5060829705900904,-0.2184177543791117,-2.9818385155991587,-0.9193723763917094,-1.637658745386793,-0.2638713774753487,0.4873531992707163,-0.6391905474533786,0.0,independent_numerics
square,-1.1523437931840534,-1.292160239984473,0.5060829705900904,-0.2184177543791117,2.3093793240721414,-0.5104313659568769,-1.1167590581807492,1.2265412655772447,0.7013336158041309,-0.39269435460196767,4.965068306494546e-16,independent_numerics
square,-1.1523437931840534,-1.292160239984473,0.5060829705900904,-0.2184177543791117,0.9193401696520338,2.9818530456109436,1.0057935187670508,1.319065452431674,-0.7935563267672191,0.12785168376236114,2.220446049250313e-16,independent_numerics
square,-1.1523437931840534,-1.292160239984473,0.5060829705900904,-0.2184177543791117,0.5104373435332494,-2.309397852248249,1.4473376813202528,0.8104121830421215,-0.5411549736697037,-0.5943307086679053,4.440892098500626e-16,independent_numerics
square,-0.7912347564636287,1.048161704899313,0.5399682866829663,-0.2522806953533767,3.025947890126826,2.408930768313734,-1.704490898638204,0.19799889478410507,-0.5776389587168863,0.5197148930062906,6.722132250016175e-14,independent_numerics
square,-0.7912347564636287,1.048161704899313,0.5399682866829663,-0.2522806953533767,2.737727908302997,0.8189126871252927,-1.5779025526327985,0.6743265679706661,0.5307214353893261,0.5675430333096882,4.440892098500626e-16,independent_numerics
square,-0.7912347564636287,1.048161704899313,0.5399682866829663,-0.2522806953533767,-2.131960052925573,0.40387112625815424,-0.9131815189407625,-1.4527877681689232,0.7145121747566822,0.3053566582941087,2.482534153247273e-16,independent_numerics
square,-0.7912347564636287,1.048161704899313,0.5399682866829663,-0.2522806953533767,-2.4089246407379776,-3.025945719569138,-1.275626237261512,-1.14772404727192,-0.7718363284581955,-0.08966057501623083,5.551115123125783e-16,independent_numerics
square,-0.7912347564636287,1.048161704899313,0.5399682866829663,-0.2522806953533767,-0.8189218604219315,-2.737725204050922,1.1720111128036004,-1.2533486096617594,-0.7145132974625665,-0.3053540312313538,3.3306690738754696e-16,independent_numerics
square,-0.7912347564636287,1.048161704899313,0.5399682866829663,-0.2522806953533767,-0.40386924434431837,2.131956341922887,1.577899518782811,-0.6743336670381899,-0.4135092113823605,0.6578605237753722,4.965068306494546e-16,independent_numerics
square,0.24369049727215347,0.9517845951330284,0.6115206608329596,-0.3238221199771672,2.4339069380893825,1.741501432600291,-1.4006138518834326,1.1982427884183853,-0.12288561810044221,0.7128647599090498,9.91298766480684e-14,independent_numerics
square,0.24369049727215347,0.9517845951330284,0.6115206608329596,-0.3238221199771672,2.29720772199709,0.9118135115187149,-1.224258625615735,1.3779316963078703,0.4429342838740231,0.5719145576265052,2.482534153247273e-16,independent_numerics
square,0.24369049727215347,0.9517845951330284,0.6115206608329596,-0.3238221199771672,-1.3891043399231147,0.6886952142865046,0.3330609382308598,-1.8128914345622555,0.5585034216545965,0.4597292345024655,1.1443916996305594e-16,independent_numerics
square,0.24369049727215347,0.9517845951330284,0.6115206608329596,-0.3238221199771672,-1.74145958417931,-2.433901624084944,-0.3130471989514016,-1.81645434660855,-0.5496702528205691,-0.47025488218655054,2.220446049250313e-16,independent_numerics
square,0.24369049727215347,0.9517845951330284,0.6115206608329596,-0.3238221199771672,-0.9118602410752441,-2.2972126334241896,1.1285668772409603,-1.457340641606828,-0.4804645667707974,-0.5407687501454433,1.1102230246251565e-16,independent_numerics
square,0.24369049727215347,0.9517845951330284,0.6115206608329596,-0.3238221199771672,-0.6886904949088914,1.3891040991035322,1.4231206932079574,-1.171423251710378,0.13071037541673683,0.711471600848924,4.440892098500626e-16,independent_numerics
square,-0.2459480728023162,0.9114220052542539,0.5826235254757707,-0.29492956225876116,2.680163224207657,2.1074883875679085,-1.6034503348353302,0.7972841595451577,-0.38070278955756065,0.639899029052324,1.0869619585111708e-13,independent_numerics
square,-0.2459480728023162,0.9114220052542539,0.5826235254757707,-0.29492956225876116,2.4621359937437965,0.7852091107533061,-1.3930346226757933,1.1252419950267014,0.5265999453857575,0.526400872794425,3.8559277963506344e-16,independent_numerics
square,-0.2459480728023162,0.9114220052542539,0.5826235254757707,-0.29492956225876116,-1.8133536463054492,0.43624779259926916,-0.4301081114612382,-1.7383101046132154,0.6748489007302745,0.31461777213335457,5.551115123125783e-16,independent_numerics
square,-0.2459480728023162,0.9114220052542539,0.5826235254757707,-0.29492956225876116,-2.107471432949073,-2.680160772660105,-0.9155670316448689,-1.5389775885015884,-0.6667123802891752,-0.3315116639398339,7.28550816809042e-16,independent_numerics
square,-0.2459480728023162,0.9114220052542539,0.5826235254757707,-0.29492956225876116,-0.7852305187392696,-2.4621346443528807,1.2664497985722887,-1.2660252426556786,-0.5792218996368226,-0.4678753812075667,5.721958498152797e-16,independent_numerics
square,-0.2459480728023162,0.9114220052542539,0.5826235254757707,-0.29492956225876116,-0.4362436199577515,1.813350126092458,1.6230199314695404,-0.7566513790364553,-0.17883601776222552,0.7227883923458955,4.518280359883027e-16,independent_numerics
square,0.9435660465838538,0.7326848646773138,0.6215403538567169,-0.3338580412106137,2.077683060681135,1.3714784168058252,-0.9038222511335162,1.62769190979913,0.14179934352037368,0.7019768940669328,1.3452036875013154e-14,independent_numerics
square,0.9435660465838538,0.7326848646773138,0.6215403538567169,-0.3338580412106137,-1.3714772486580935,-2.077682963962125,0.36863874823425713,-1.8249331736175645,-0.34766318328160434,-0.6261061608203262,1.1102230246251565e-16,independent_numerics
square,0.9435660465838538,0.7326848646773138,0.6215403538567169,-0.3338580412106137,-1.0612196869213575,0.7390546572348202,0.908197314223631,-1.6252548271906715,0.5293145401577282,0.48239478770430294,1.5700924586837752e-16,independent_numerics
square,0.9435660465838538,0.7326848646773138,0.6215403538567169,-0.3338580412106137,2.015064339584721,0.9209946756737173,-0.8001934497511879,1.6810609917087749,0.4332944452854568,0.5702056973684452,5.551115123125783e-16,independent_numerics
square,0.9435660465838538,0.7326848646773138,0.6215403538567169,-0.3338580412106137,-0.9209959053131693,-2.0150645367645694,1.126436383971406,-1.482368607241471,-0.3078016339273525,-0.6466349571267539,7.447602459741819e-16,independent_numerics
square,0.9435660465838538,0.7326848646773138,0.6215403538567169,-0.3338580412106137,-0.739054559373244,1.061219751012338,1.3760623545628055,-1.254084531132038,0.34934611058521203,0.6251687041476496,1.2560739669470201e-15,independent_numerics
square,0.34421336459954177,0.4151073063290538,0.5864522577276964,-0.2987552966346999,-1.9856531483599404,-2.2783135382140607,-0.7245385476002711,-1.6451165499309044,-0.4820936866539845,-0.5637066885428869,1.5698569271487822e-14,independent_numerics
square,0.34421336459954177,0.4151073063290538,0.5864522577276964,-0.2987552966346999,-1.7920790400868531,0.111582795314777,-0.39453940406857213,-1.753768293832594,0.7371280786074572,0.08259388081508036,1.2412670766236366e-16,independent_numerics
square,0.34421336459954177,0.4151073063290538,0.5864522577276964,-0.2987552966346999,2.1085306273098645,0.4975134361842599,-0.9207150255884736,1.5439068661907325,0.6518211062674487,0.3539898287294377,1.758757623995007e-14,independent_numerics
square,0.34421336459954177,0.4151073063290538,0.5864522577276964,-0.2987552966346999,2.278309338291387,1.985670172166114,-1.1683422108700925,1.3661409327424663,-0.29897682578673734,0.6788169201353959,6.684427777288335e-16,independent_numerics
square,0.34421336459954177,0.4151073063290538,0.5864522577276964,-0.2987552966346999,-0.4975353257518189,-2.108530611927065,1.5796614228042507,-0.8579244483748683,-0.3799132699693584,-0.6370600134373581,7.850462293418876e-16,independent_numerics
square,0.34421336459954177,0.4151073063290538,0.5864522577276964,-0.2987552966346999,-0.1115724514026688,1.7920777464759485,1.7864226402941052,-0.20014674631357254,-0.16279727486256856,0.7236550288065016,4.742874840267547e-16,independent_numerics
square,0.6460565464672162,0.12563576327585663,0.5952057112883521,-0.30751964261561054,2.0609397461520533,1.9671717109854416,-0.8536643077843067,1.5999034704182329,-0.2838704477287065,0.6782604407086031,1.4456898615017774e-15,independent_numerics
square,0.6460565464672162,0.12563576327585663,0.5952057112883521,-0.30751964261561054,-1.9671681451535215,-2.060942169861525,-0.7001081324370836,-1.672806763477666,-0.34613096769732193,-0.6487010172065714,4.652682298944613e-16,independent_numerics
square,0.6460565464672162,0.12563576327585663,0.5952057112883521,-0.30751964261561054,-1.7883242030402347,-0.08253895231869857,-0.39136234622605065,-1.7706691895996853,0.7327652726429156,-0.0606194006278386,6.23728986632994e-16,independent_numerics
square,0.6460565464672162,0.12563576327585663,0.5952057112883521,-0.30751964261561054,1.891890736542634,0.279876053390665,-0.5723197589719693,1.7207219294620013,0.7066588982582085,0.20310799599331347,5.578801654593729e-16,independent_numerics
square,0.6460565464672162,0.12563576327585663,0.5952057112883521,-0.30751964261561054,-0.2798809111419467,-1.8918909822736691,1.742841390839614,-0.5009368736851023,-0.2320547277387296,-0.6976892287100532,6.004449063730082e-16,independent_numerics
square,0.6460565464672162,0.12563576327585663,0.5952057112883521,-0.30751964261561054,0.08254277664101517,1.7883243400777857,1.8072298093829262,0.14951348139521373,-0.1586830971461337,0.717941036021786,2.2887833992611187e-16,independent_numerics
square,-1.2164263268937978,0.09981829232457476,0.4588304402962644,-0.17122683634150387,-2.8009751473450244,-0.10016570257531265,-1.4913214364394767,-0.5285717479382831,0.8384068194643671,-0.08426160038482401,0.0,independent_numerics
square,-1.2164263268937978,0.09981829232457476,0.4588304402962644,-0.17122683634150387,2.844402105268518,0.1998050473354005,-1.5128624642044224,0.46333021043717704,0.8258665251753076,0.1672438184765909,8.326672684688674e-17,independent_numerics
square,-1.2164263268937978,0.09981829232457476,0.4588304402962644,-0.17122683634150387,-0.19970532560042997,-2.8445451632653196,1.5507758521980937,-0.31388210484465695,-0.8057272874008647,-0.246636474515454,2.7757587821921213e-14,independent_numerics
square,-1.2164263268937978,0.09981829232457476,0.4588304402962644,-0.17122683634150387,0.10007321528838453,2.80111916105818,1.5743063080680608,0.1580739316887769,-0.7942606093262055,0.28138247403939837,3.1401849173675503e-16,independent_numerics
square,-1.5866685169496364,1.8260647236448744,0.4871012255077044,-0.19944944056396946,-0.8778822404044657,2.4574824465464626,1.0396759856960796,-1.2522489620643755,-0.6348507682811129,0.5177094326161881,0.0,independent_numerics
square,-1.5866685169496364,1.8260647236448744,0.4871012255077044,-0.19944944056396946,-2.8931562277636105,1.1248573205691867,-1.5776211615834548,-0.40020630773201343,0.35331733869644905,0.7390706412673644,4.965068306494546e-16,independent_numerics
square,-1.5866685169496364,1.8260647236448744,0.4871012255077044,-0.19944944056396946,-2.4574049195243513,0.8778612577344909,-1.2612737472834892,-1.0287089737325545,0.5232916713237591,0.6302573929198145,2.220446049250313e-16,independent_numerics
square,-1.5866685169496364,1.8260647236448744,0.4871012255077044,-0.19944944056396946,-1.1247675811199178,2.8930921254067297,0.7021204646334276,-1.4683597894819105,-0.7940182675597867,0.2014783993093296,0.0,independent_numerics
square,-0.42538139540433356,-1.0228512990510759,0.5681906413266844,-0.2805073136016348,2.1396506282211014,2.780678746002149,-0.9507854685208524,1.4871048769798072,-0.7067333596263875,0.2667541038231522,5.909456023514254e-14,independent_numerics
square,-0.42538139540433356,-1.0228512990510759,0.5681906413266844,-0.2805073136016348,-2.780679134027371,-2.1396525308647747,-1.6513551828973312,-0.6232976674155506,-0.4069105868175935,-0.6364381885549104,2.482534153247273e-16,independent_numerics
square,-0.42538139540433356,-1.0228512990510759,0.5681906413266844,-0.2805073136016348,-2.5690748837884025,-0.8627746866651238,-1.4836117330690517,-0.9562270377830725,0.4912612042590691,-0.5738398929189422,2.482534153247273e-16,independent_numerics
square,-0.42538139540433356,-1.0228512990510759,0.5681906413266844,-0.2805073136016348,1.8861210397959187,-0.4612056411775458,-0.5473928302448463,1.67804499691876,0.67647361839933,-0.33617441473885495,6.866350197783356e-16,independent_numerics
square,-0.42538139540433356,-1.0228512990510759,0.5681906413266844,-0.2805073136016348,0.862777106630225,2.5690746614792506,1.1478789174897879,1.3408385111824679,-0.6349439046674041,0.4092383552906598,2.482534153247273e-16,independent_numerics
square,-0.42538139540433356,-1.0228512990510759,0.5681906413266844,-0.2805073136016348,0.46120524316850364,-1.8861205487740058,1.5806502664184345,0.7855053517060699,-0.2342683465690193,-0.7181560661242874,2.2368238880706228e-14,independent_numerics
square,-1.5890621911122096,-1.7987421918898394,0.48695505573084397,-0.19930643672970966,2.889893077459469,-1.0916460356283553,-1.5760764396212008,0.4052929369346018,0.37771748881700806,-0.7270350807150592,2.220446049250313e-16,independent_numerics
square,-1.5890621911122096,-1.7987421918898394,0.48695505573084397,-0.19930643672970966,0.8646793214810611,-2.480758367535306,1.055963870274752,1.2382324551280677,-0.6468203719629735,-0.5028657041022582,4.965068306494546e-16,independent_numerics
square,-1.5890621911122096,-1.7987421918898394,0.48695505573084397,-0.19930643672970966,2.4806664810856747,-0.8646533033937622,-1.2846719501132866,0.998948091169026,0.5316462187064073,-0.6233801473288657,7.021666937153402e-16,independent_numerics
square,-1.5890621911122096,-1.7987421918898394,0.48695505573084397,-0.19930643672970966,1.0915479175982243,-2.8898150661550623,0.7503928434493474,1.444018659421726,-0.7934672093056602,-0.20410854393010358,4.965068306494546e-16,independent_numerics
square,-0.3609719109227943,1.3879716160257534,0.6041142684531284,-0.3163941496621723,2.7804784426192874,1.8449382489935466,-1.7116265678940323,0.646439346713465,-0.19729392576100763,0.7015582306056295,2.6658822205457205e-14,independent_numerics
square,-0.3609719109227943,1.3879716160257534,0.6041142684531284,-0.3163941496621723,2.6447392510886427,1.2016670424668208,-1.608404351298566,0.8721151183323647,0.2629435439485736,0.6796834092196573,2.220446049250313e-16,independent_numerics
square,-0.3609719109227943,1.3879716160257534,0.6041142684531284,-0.3163941496621723,-1.3345198969914607,1.044078190325715,0.4282875858286636,-1.7787970881258748,0.3663530365512487,0.6299954735411764,2.482534153247273e-16,independent_numerics
square,-0.3609719109227943,1.3879716160257534,0.6041142684531284,-0.3163941496621723,-1.8448046043261606,-2.780442473975203,-0.49508412339188246,-1.7613747607097494,-0.6817598047428921,-0.25751196614842053,1.0873527930617098e-14,independent_numerics
square,-0.3609719109227943,1.3879716160257534,0.6041142684531284,-0.3163941496621723,-1.044078644784808,1.3345143379054054,0.9197529357153634,-1.5816459383006698,0.1705979416236611,0.7085232433635904,7.711855592701269e-16,independent_numerics
square,-0.3609719109227943,1.3879716160257534,0.6041142684531284,-0.3163941496621723,-1.2018145476055517,-2.6447553457163133,0.6598855398256595,-1.7064877413064043,-0.6406595476970668,-0.3473675114590905,4.577566798522237e-16,independent_numerics
square,-0.36097184097701546,-1.3879713557376234,0.6041142258427272,-0.31639409413107317,1.8448045701353557,2.780442355308086,-0.4950840420733313,1.7613747025841888,-0.6817598120435552,0.25751206135081667,1.1355361964245438e-13,independent_numerics
square,-0.36097184097701546,-1.3879713557376234,0.6041142258427272,-0.31639409413107317,-2.7804783361462038,-1.8449382601606867,-1.7116264261325416,-0.646439501410573,-0.19729394455135596,-0.7015582673607211,4.440892098500626e-16,independent_numerics
square,-0.36097184097701546,-1.3879713557376234,0.6041142258427272,-0.31639409413107317,-2.6447391624746497,-1.2016668913578272,-1.6084042054822068,-0.872115223698313,0.2629436612563966,-0.6796834072300808,2.482534153247273e-16,independent_numerics
square,-0.36097184097701546,-1.3879713557376234,0.6041142258427272,-0.31639409413107317,1.3345212443897863,-1.0440767829473794,0.42828517083065337,1.7787975894029555,0.3663539435369034,-0.629994992927539,1.066334393690002e-15,independent_numerics
square,-0.36097184097701546,-1.3879713557376234,0.6041142258427272,-0.31639409413107317,1.2018144465620484,2.644755262552053,0.6598856841371615,1.706487601915126,-0.6406595543850306,0.34736758402876994,4.47545209131181e-16,independent_numerics
square,-0.36097184097701546,-1.3879713557376234,0.6041142258427272,-0.31639409413107317,1.0440772375337168,-1.3345156833941614,0.9197551222962896,1.58164457658127,0.17059699778688792,-0.7085235122456496,4.965068306494546e-16,independent_numerics
square,1.6156940349905158,0.449328098640671,0.6354086723128157,-0.34769731683838545,-1.2368725953315014,-1.7501743013126791,0.6187291067365015,-1.7835185696479192,-0.12601857864899416,-0.6949797501314587,2.4704176223210656e-13,independent_numerics
square,1.6156940349905158,0.449328098640671,0.6354086723128157,-0.34769731683838545,-0.8780161464926963,0.6395692982363248,1.2056939009242615,-1.4526067647770147,0.5667119868420902,0.4215626397428834,3.3306690738754696e-16,independent_numerics
