real_E,imag_E,provenance
1.8931416540106414,0.9140738122753386,independent_numerics
1.9631869191070555,0.8532666677468667,independent_numerics
1.9527310274316587,0.8720317901916808,independent_numerics
1.8607812027540565,-0.9345064099444096,independent_numerics
2.041194272982133,-0.6421677109335424,independent_numerics
1.8563659542220285,-0.9298976660952594,independent_numerics
1.9987164543631997,-0.7902401830650481,independent_numerics
1.8931416540106274,-0.9140738122753285,independent_numerics
1.9631869191070732,-0.853266667746867,independent_numerics
1.9311133971895091,-0.8947983077783248,independent_numerics
1.9527310274316418,-0.8720317901916724,independent_numerics
1.8790085175473161,0.9071726426030822,independent_numerics
2.0023225020027122,-0.7585276618271781,independent_numerics
2.0063415374800275,0.6999853379269193,independent_numerics
2.0172558556037514,0.6410587235758075,independent_numerics
1.915281886284908,0.8871523805070947,independent_numerics
2.0335877998182283,-0.5292509766166199,independent_numerics
2.035042826437866,-0.575500324236031,independent_numerics
2.0298246445242163,-0.6009431683798454,independent_numerics
1.8790085175473121,-0.907172642603077,independent_numerics
1.955471705153567,0.8257345336766131,independent_numerics
1.999630732589047,0.7179473845063467,independent_numerics
1.915281886284893,-0.8871523805071003,independent_numerics
1.8806899062127211,0.8975249627265823,independent_numerics
1.888781083332096,0.8890541304813071,independent_numerics
1.9327512673273766,0.849010972594205,independent_numerics
2.0172558556037687,-0.6410587235758085,independent_numerics
2.0063415374799978,-0.6999853379269093,independent_numerics
1.9554717051535928,-0.8257345336766221,independent_numerics
1.8887810833321055,-0.8890541304813147,independent_numerics
1.8806899062127003,-0.8975249627265761,independent_numerics
1.9327512673273426,-0.8490109725941912,independent_numerics
1.9996307325890423,-0.7179473845063494,independent_numerics
1.9785548145596723,-0.769462550110721,independent_numerics
-1.7516718486322864,-0.9770084878721007,independent_numerics
-1.856941483429176,-0.8219756101633313,independent_numerics
-1.8626548780907186,0.7739912620509026,independent_numerics
-1.8626548780907006,-0.7739912620508865,independent_numerics
-1.7813482177146376,-0.9554336570872058,independent_numerics
-1.844305838594938,-0.8524656068342708,independent_numerics
-1.8443058385949544,0.8524656068342583,independent_numerics
-1.8580498044962017,0.7523016643311904,independent_numerics
-1.722490242623239,-0.9731152901672382,independent_numerics
-1.8580498044962035,-0.7523016643311775,independent_numerics
-1.7224902426232342,0.9731152901672395,independent_numerics
-1.781348217714633,0.9554336570872145,independent_numerics
-1.859477638353643,0.7296836035831191,independent_numerics
-1.8088994119909956,0.9344659554850032,independent_numerics
-1.8498420923064445,0.7862444518296285,independent_numerics
-1.8422447819718901,0.8197589914606417,independent_numerics
-1.7908034566222362,-0.9397466185451528,independent_numerics
-1.8594776383536789,-0.7296836035831242,independent_numerics
-1.849842092306461,-0.7862444518296442,independent_numerics
-1.7908034566222384,0.9397466185451491,independent_numerics
-1.8422447819719066,-0.8197589914606483,independent_numerics
-1.793195522356137,-0.9305983026417288,independent_numerics
-1.753937886679675,-0.9498690652743556,independent_numerics
-1.8592912275113616,0.6970448807169978,independent_numerics
-1.8097474576008903,-0.901379330377885,independent_numerics
-1.8129209553657644,-0.8931882766339933,independent_numerics
-1.7812381673515478,-0.9374214567226186,independent_numerics
-1.8261224987275508,-0.8538967478569144,independent_numerics
-1.7539378866796704,0.9498690652743516,independent_numerics
-1.8261224987275695,0.8538967478569323,independent_numerics
-1.7931955223561402,0.930598302641731,independent_numerics
-1.7812381673515385,0.9374214567226219,independent_numerics
-1.8423972979780066,0.7848098444577821,independent_numerics
-1.693354081450177,0.9711619133488821,independent_numerics
-1.8097474576008827,0.901379330377898,independent_numerics
-1.7768976989937084,0.9365902559216528,independent_numerics
-1.795128793022796,0.9128593082616796,independent_numerics
-1.7601418567643046,0.9371076273268812,independent_numerics
-1.8043290983590825,0.8939063191283062,independent_numerics
2.0577658225580673,0.38515022827300605,independent_numerics
2.053593619200673,0.3412941355614466,independent_numerics
1.6575558392402396,-0.9508229201484264,independent_numerics
2.0335877998182403,0.5292509766166208,independent_numerics
1.7426413387329194,0.952908012178232,independent_numerics
1.821150728995667,0.9276755832634077,independent_numerics
1.821150728995668,-0.9276755832634067,independent_numerics
1.8023142221639201,0.9213578694757742,independent_numerics
1.8490770099641762,0.9136387391502121,independent_numerics
2.0158291330132836,0.6287323387694327,independent_numerics
2.0158291330132463,-0.6287323387694183,independent_numerics
1.8490770099642144,-0.9136387391502482,independent_numerics
1.9786325026067424,-0.7519860906376842,independent_numerics
2.0021158865638267,0.6912932912228076,independent_numerics
1.9785548145596914,0.7694625501107255,independent_numerics
1.9786325026067377,0.7519860906376796,independent_numerics
1.8023142221638921,-0.9213578694757681,independent_numerics
1.7426413387329316,-0.9529080121782488,independent_numerics
2.0021158865638147,-0.6912932912228243,independent_numerics
2.0250909454777415,0.5395212963699936,independent_numerics
1.8603660610305546,0.8945572910751923,independent_numerics
1.9523386298582892,-0.7939893065678437,independent_numerics
1.9050548030998085,-0.8650234514261842,independent_numerics
1.860366061030537,-0.8945572910751858,independent_numerics
1.9523386298582899,0.7939893065678334,independent_numerics
1.9050548030997838,0.8650234514261762,independent_numerics
1.885160423100929,-0.8736942360316363,independent_numerics
2.025090945477739,-0.5395212963700067,independent_numerics
1.885160423100944,0.8736942360316452,independent_numerics
2.0134354782561936,0.6018549909169342,independent_numerics
1.9011611737247396,-0.8544730526295591,independent_numerics
2.013435478256215,-0.601854990916947,independent_numerics
1.9011611737247072,0.8544730526295541,independent_numerics
1.881650918755513,0.845596391488581,independent_numerics
1.881650918755509,-0.8455963914885651,independent_numerics
-1.8617211628800372,0.6708309545568493,independent_numerics
