delta,radius,site_count,inverse_boundary_length,realization,seed,probe_index,real_E,imag_E,finite_potential,geometry_potential,amoeba_potential,absolute_difference
0.2,42,3613,0.023809523809523808,1,2283681626,18,0.07999999999999999,0.09999999999999998,0.2294858731650942,0.04726181348298877,0.31068284921704975,0.18222405968210542
0.2,42,3613,0.023809523809523808,1,2283681626,19,0.16,0.09999999999999998,0.23003993912614898,0.04733393374235685,0.3115241219099534,0.1827060053837921
0.2,42,3613,0.023809523809523808,1,2283681626,20,-0.16,0.18,0.2412814435324537,0.08515026247053452,0.31522304919731525,0.1561311810619192
0.2,42,3613,0.023809523809523808,1,2283681626,21,-0.08,0.18,0.2389959100474642,0.08502077710574574,0.31434829377432116,0.15397513294171847
0.2,42,3613,0.023809523809523808,1,2283681626,22,0.0,0.18,0.23786271404738643,0.08497767931497673,0.31454678782337747,0.15288503473240972
0.2,42,3613,0.023809523809523808,1,2283681626,23,0.07999999999999999,0.18,0.23583942073880274,0.08502077710574574,0.3143482937743255,0.150818643633057
0.2,42,3613,0.023809523809523808,1,2283681626,24,0.16,0.18,0.23727872510115752,0.0851502624705345,0.31522304919731536,0.15212846263062302
0.2,42,3613,0.023809523809523808,2,1184076065,0,-0.16,-0.14,0.2386330630030566,0.06625056070992372,0.31301879122762066,0.17238250229313287
0.2,42,3613,0.023809523809523808,2,1184076065,1,-0.08,-0.14,0.2361972856442938,0.06614970249029017,0.3121849580039453,0.17004758315400362
0.2,42,3613,0.023809523809523808,2,1184076065,2,0.0,-0.14,0.234124658158995,0.06611613254671064,0.312906981203851,0.16800852561228435
0.2,42,3613,0.023809523809523808,2,1184076065,3,0.07999999999999999,-0.14,0.23291617335392337,0.06614970249029024,0.31218338365071446,0.1667664708636331
0.2,42,3613,0.023809523809523808,2,1184076065,4,0.16,-0.14,0.2334219658614168,0.06625056070992372,0.31301879122765136,0.1671714051514931
0.2,42,3613,0.023809523809523808,2,1184076065,5,-0.16,-0.06000000000000001,0.23327327378871138,0.03149805697907505,0.3110250093502154,0.20177521680963634
0.2,42,3613,0.023809523809523808,2,1184076065,6,-0.08,-0.06000000000000001,0.22949081274401795,0.028361901098260117,0.31018502348809524,0.20112891164575783
0.2,42,3613,0.023809523809523808,2,1184076065,7,0.0,-0.06000000000000001,0.2265155454056836,0.028347487609051127,0.3108631341486675,0.1981680577966325
0.2,42,3613,0.023809523809523808,2,1184076065,8,0.07999999999999999,-0.06000000000000001,0.22423067282630837,0.028361901098260114,0.3100553111750942,0.19586877172804826
0.2,42,3613,0.023809523809523808,2,1184076065,9,0.16,-0.06000000000000001,0.22538189174849532,0.03149805697907504,0.31102500935021676,0.19388383476942028
0.2,42,3613,0.023809523809523808,2,1184076065,10,-0.16,0.01999999999999999,0.2319285595264425,0.025533102161761113,0.31053033970976895,0.2063954573646814
0.2,42,3613,0.023809523809523808,2,1184076065,11,-0.08,0.01999999999999999,0.22741091300042265,0.01381153579883153,0.3102205615316422,0.2135993772015911
0.2,42,3613,0.023809523809523808,2,1184076065,12,0.0,0.01999999999999999,0.22415028456119385,0.009449963212444772,0.31041296635172294,0.21470032134874908
0.2,42,3613,0.023809523809523808,2,1184076065,13,0.07999999999999999,0.01999999999999999,0.22089859057312317,0.01381153579883148,0.3102205615316422,0.20708705477429168
0.2,42,3613,0.023809523809523808,2,1184076065,14,0.16,0.01999999999999999,0.222115161321019,0.025533102161761127,0.3105303397097842,0.19658205915925786
0.2,42,3613,0.023809523809523808,2,1184076065,15,-0.16,0.09999999999999998,0.23566781479549023,0.047333933742356823,0.3115241219099743,0.18833388105313342
0.2,42,3613,0.023809523809523808,2,1184076065,16,-0.08,0.09999999999999998,0.23269272434901223,0.047261813482988746,0.3102874853590251,0.18543091086602348
0.2,42,3613,0.023809523809523808,2,1184076065,17,0.0,0.09999999999999998,0.22990502230912632,0.0472378085554786,0.310321646783417,0.18266721375364772
0.2,42,3613,0.023809523809523808,2,1184076065,18,0.07999999999999999,0.09999999999999998,0.22869317292926275,0.04726181348298877,0.31068284921704975,0.18143135944627398
0.2,42,3613,0.023809523809523808,2,1184076065,19,0.16,0.09999999999999998,0.22925414497661722,0.04733393374235685,0.3115241219099534,0.1819202112342604
0.2,42,3613,0.023809523809523808,2,1184076065,20,-0.16,0.18,0.24225197140809643,0.08515026247053452,0.31522304919731525,0.15710170893756192
0.2,42,3613,0.023809523809523808,2,1184076065,21,-0.08,0.18,0.23982410078325797,0.08502077710574574,0.31434829377432116,0.15480332367751223
0.2,42,3613,0.023809523809523808,2,1184076065,22,0.0,0.18,0.23810210875681914,0.08497767931497673,0.31454678782337747,0.1531244294418424
0.2,42,3613,0.023809523809523808,2,1184076065,23,0.07999999999999999,0.18,0.23716541872043612,0.08502077710574574,0.3143482937743255,0.15214464161469038
0.2,42,3613,0.023809523809523808,2,1184076065,24,0.16,0.18,0.23738280113184165,0.0851502624705345,0.31522304919731536,0.15223253866130715
0.2,46,4325,0.021739130434782608,0,3199663977,0,-0.16,-0.14,0.24414388834465914,0.06625056070992372,0.31301879122762066,0.17789332763473542
0.2,46,4325,0.021739130434782608,0,3199663977,1,-0.08,-0.14,0.2419313680259763,0.06614970249029017,0.3121849580039453,0.17578166553568614
0.2,46,4325,0.021739130434782608,0,3199663977,2,0.0,-0.14,0.24054170860182256,0.06611613254671064,0.312906981203851,0.1744255760551119
0.2,46,4325,0.021739130434782608,0,3199663977,3,0.07999999999999999,-0.14,0.23940585232589148,0.06614970249029024,0.31218338365071446,0.17325614983560123
0.2,46,4325,0.021739130434782608,0,3199663977,4,0.16,-0.14,0.23953894824139935,0.06625056070992372,0.31301879122765136,0.17328838753147563
0.2,46,4325,0.021739130434782608,0,3199663977,5,-0.16,-0.06000000000000001,0.23933186422101366,0.03149805697907505,0.3110250093502154,0.20783380724193862
0.2,46,4325,0.021739130434782608,0,3199663977,6,-0.08,-0.06000000000000001,0.23646794581339525,0.028361901098260117,0.31018502348809524,0.20810604471513514
0.2,46,4325,0.021739130434782608,0,3199663977,7,0.0,-0.06000000000000001,0.2341921145192946,0.028347487609051127,0.3108631341486675,0.20584462691024347
0.2,46,4325,0.021739130434782608,0,3199663977,8,0.07999999999999999,-0.06000000000000001,0.2322594453993943,0.028361901098260114,0.3100553111750942,0.2038975443011342
0.2,46,4325,0.021739130434782608,0,3199663977,9,0.16,-0.06000000000000001,0.23339369667539195,0.03149805697907504,0.31102500935021676,0.2018956396963169
0.2,46,4325,0.021739130434782608,0,3199663977,10,-0.16,0.01999999999999999,0.23758694926067445,0.025533102161761113,0.31053033970976895,0.21205384709891334
0.2,46,4325,0.021739130434782608,0,3199663977,11,-0.08,0.01999999999999999,0.23517979441606854,0.01381153579883153,0.3102205615316422,0.221368258617237
0.2,46,4325,0.021739130434782608,0,3199663977,12,0.0,0.01999999999999999,0.23175380738977086,0.009449963212444772,0.31041296635172294,0.2223038441773261
0.2,46,4325,0.021739130434782608,0,3199663977,13,0.07999999999999999,0.01999999999999999,0.2295578172476582,0.01381153579883148,0.3102205615316422,0.2157462814488267
0.2,46,4325,0.021739130434782608,0,3199663977,14,0.16,0.01999999999999999,0.23155645488336032,0.025533102161761127,0.3105303397097842,0.2060233527215992
0.2,46,4325,0.021739130434782608,0,3199663977,15,-0.16,0.09999999999999998,0.2411059764373418,0.047333933742356823,0.3115241219099743,0.193772042694985
0.2,46,4325,0.021739130434782608,0,3199663977,16,-0.08,0.09999999999999998,0.2388076823062957,0.047261813482988746,0.3102874853590251,0.19154586882330696
0.2,46,4325,0.021739130434782608,0,3199663977,17,0.0,0.09999999999999998,0.23721440282209766,0.0472378085554786,0.310321646783417,0.18997659426661906
0.2,46,4325,0.021739130434782608,0,3199663977,18,0.07999999999999999,0.09999999999999998,0.23556487134355172,0.04726181348298877,0.31068284921704975,0.18830305786056295
0.2,46,4325,0.021739130434782608,0,3199663977,19,0.16,0.09999999999999998,0.23607199015467278,0.04733393374235685,0.3115241219099534,0.18873805641231595
0.2,46,4325,0.021739130434782608,0,3199663977,20,-0.16,0.18,0.24744750512106972,0.08515026247053452,0.31522304919731525,0.1622972426505352
0.2,46,4325,0.021739130434782608,0,3199663977,21,-0.08,0.18,0.24544014085862365,0.08502077710574574,0.31434829377432116,0.1604193637528779
0.2,46,4325,0.021739130434782608,0,3199663977,22,0.0,0.18,0.2440841271327055,0.08497767931497673,0.31454678782337747,0.15910644781772876
0.2,46,4325,0.021739130434782608,0,3199663977,23,0.07999999999999999,0.18,0.2433410697249941,0.08502077710574574,0.3143482937743255,0.15832029261924838
0.2,46,4325,0.021739130434782608,0,3199663977,24,0.16,0.18,0.24364583729244532,0.0851502624705345,0.31522304919731536,0.15849557482191082
0.2,46,4325,0.021739130434782608,1,1696885476,0,-0.16,-0.14,0.2450487511065775,0.06625056070992372,0.31301879122762066,0.1787981903966538
0.2,46,4325,0.021739130434782608,1,1696885476,1,-0.08,-0.14,0.24202579086805415,0.06614970249029017,0.3121849580039453,0.17587608837776397
0.2,46,4325,0.021739130434782608,1,1696885476,2,0.0,-0.14,0.24064955046525843,0.06611613254671064,0.312906981203851,0.1745334179185478
0.2,46,4325,0.021739130434782608,1,1696885476,3,0.07999999999999999,-0.14,0.23952167062072965,0.06614970249029024,0.31218338365071446,0.17337196813043942
0.2,46,4325,0.021739130434782608,1,1696885476,4,0.16,-0.14,0.23987103843995922,0.06625056070992372,0.31301879122765136,0.1736204777300355
0.2,46,4325,0.021739130434782608,1,1696885476,5,-0.16,-0.06000000000000001,0.24082867970012825,0.03149805697907505,0.3110250093502154,0.2093306227210532
0.2,46,4325,0.021739130434782608,1,1696885476,6,-0.08,-0.06000000000000001,0.2375605087803931,0.028361901098260117,0.31018502348809524,0.20919860768213297
0.2,46,4325,0.021739130434782608,1,1696885476,7,0.0,-0.06000000000000001,0.2350119868212919,0.028347487609051127,0.3108631341486675,0.20666449921224078
0.2,46,4325,0.021739130434782608,1,1696885476,8,0.07999999999999999,-0.06000000000000001,0.23227495350109606,0.028361901098260114,0.3100553111750942,0.20391305240283594
0.2,46,4325,0.021739130434782608,1,1696885476,9,0.16,-0.06000000000000001,0.2335433475847726,0.03149805697907504,0.31102500935021676,0.20204529060569756
0.2,46,4325,0.021739130434782608,1,1696885476,10,-0.16,0.01999999999999999,0.24026218622911627,0.025533102161761113,0.31053033970976895,0.21472908406735516
0.2,46,4325,0.021739130434782608,1,1696885476,11,-0.08,0.01999999999999999,0.2366548674799257,0.01381153579883153,0.3102205615316422,0.22284333168109416
0.2,46,4325,0.021739130434782608,1,1696885476,12,0.0,0.01999999999999999,0.23353105108165031,0.009449963212444772,0.31041296635172294,0.22408108786920555
0.2,46,4325,0.021739130434782608,1,1696885476,13,0.07999999999999999,0.01999999999999999,0.2284769261282704,0.01381153579883148,0.3102205615316422,0.2146653903294389
0.2,46,4325,0.021739130434782608,1,1696885476,14,0.16,0.01999999999999999,0.23177250462974866,0.025533102161761127,0.3105303397097842,0.20623940246798753
0.2,46,4325,0.021739130434782608,1,1696885476,15,-0.16,0.09999999999999998,0.24270141763885703,0.047333933742356823,0.3115241219099743,0.19536748389650022
0.2,46,4325,0.021739130434782608,1,1696885476,16,-0.08,0.09999999999999998,0.2392350955297187,0.047261813482988746,0.3102874853590251,0.19197328204672995
0.2,46,4325,0.021739130434782608,1,1696885476,17,0.0,0.09999999999999998,0.23742573161005723,0.0472378085554786,0.310321646783417,0.19018792305457863
0.2,46,4325,0.021739130434782608,1,1696885476,18,0.07999999999999999,0.09999999999999998,0.23519257788017345,0.04726181348298877,0.31068284921704975,0.18793076439718467
0.2,46,4325,0.021739130434782608,1,1696885476,19,0.16,0.09999999999999998,0.23653581275212493,0.04733393374235685,0.3115241219099534,0.1892018790097681
0.2,46,4325,0.021739130434782608,1,1696885476,20,-0.16,0.18,0.24814123829834409,0.08515026247053452,0.31522304919731525,0.16299097582780958
0.2,46,4325,0.021739130434782608,1,1696885476,21,-0.08,0.18,0.24567723528070187,0.08502077710574574,0.31434829377432116,0.16065645817495613
0.2,46,4325,0.021739130434782608,1,1696885476,22,0.0,0.18,0.24405096771876442,0.08497767931497673,0.31454678782337747,0.1590732884037877
0.2,46,4325,0.021739130434782608,1,1696885476,23,0.07999999999999999,0.18,0.24372759177311498,0.08502077710574574,0.3143482937743255,0.15870681466736924
0.2,46,4325,0.021739130434782608,1,1696885476,24,0.16,0.18,0.2440971003193952,0.0851502624705345,0.31522304919731536,0.15894683784886068
0.2,46,4325,0.021739130434782608,2,3167689664,0,-0.16,-0.14,0.2441575315526126,0.06625056070992372,0.31301879122762066,0.1779069708426889
0.2,46,4325,0.021739130434782608,2,3167689664,1,-0.08,-0.14,0.24206906800280384,0.06614970249029017,0.3121849580039453,0.17591936551251366
0.2,46,4325,0.021739130434782608,2,3167689664,2,0.0,-0.14,0.24035155390268229,0.06611613254671064,0.312906981203851,0.17423542135597164
0.2,46,4325,0.021739130434782608,2,3167689664,3,0.07999999999999999,-0.14,0.2390611165918222,0.06614970249029024,0.31218338365071446,0.17291141410153194
0.2,46,4325,0.021739130434782608,2,3167689664,4,0.16,-0.14,0.23976195958077154,0.06625056070992372,0.31301879122765136,0.17351139887084782
0.2,46,4325,0.021739130434782608,2,3167689664,5,-0.16,-0.06000000000000001,0.24006888609217936,0.03149805697907505,0.3110250093502154,0.20857082911310432
0.2,46,4325,0.021739130434782608,2,3167689664,6,-0.08,-0.06000000000000001,0.23769193858170845,0.028361901098260117,0.31018502348809524,0.20933003748344833
0.2,46,4325,0.021739130434782608,2,3167689664,7,0.0,-0.06000000000000001,0.2347473326470946,0.028347487609051127,0.3108631341486675,0.20639984503804348
0.2,46,4325,0.021739130434782608,2,3167689664,8,0.07999999999999999,-0.06000000000000001,0.2324658899274593,0.028361901098260114,0.3100553111750942,0.2041039888291992
0.2,46,4325,0.021739130434782608,2,3167689664,9,0.16,-0.06000000000000001,0.2333397078142254,0.03149805697907504,0.31102500935021676,0.20184165083515035
0.2,46,4325,0.021739130434782608,2,3167689664,10,-0.16,0.01999999999999999,0.23928275913733385,0.025533102161761113,0.31053033970976895,0.21374965697557274
0.2,46,4325,0.021739130434782608,2,3167689664,11,-0.08,0.01999999999999999,0.23658986374736443,0.01381153579883153,0.3102205615316422,0.2227783279485329
0.2,46,4325,0.021739130434782608,2,3167689664,12,0.0,0.01999999999999999,0.23298824941416726,0.009449963212444772,0.31041296635172294,0.2235382862017225
0.2,46,4325,0.021739130434782608,2,3167689664,13,0.07999999999999999,0.01999999999999999,0.2289460773286476,0.01381153579883148,0.3102205615316422,0.21513454152981612
0.2,46,4325,0.021739130434782608,2,3167689664,14,0.16,0.01999999999999999,0.23080874955586186,0.025533102161761127,0.3105303397097842,0.20527564739410073
0.2,46,4325,0.021739130434782608,2,3167689664,15,-0.16,0.09999999999999998,0.2414305031329554,0.047333933742356823,0.3115241219099743,0.19409656939059855
0.2,46,4325,0.021739130434782608,2,3167689664,16,-0.08,0.09999999999999998,0.23945628727057122,0.047261813482988746,0.3102874853590251,0.19219447378758248
0.2,46,4325,0.021739130434782608,2,3167689664,17,0.0,0.09999999999999998,0.23717834655679726,0.0472378085554786,0.310321646783417,0.18994053800131866
0.2,46,4325,0.021739130434782608,2,3167689664,18,0.07999999999999999,0.09999999999999998,0.23567313158088962,0.04726181348298877,0.31068284921704975,0.18841131809790085
0.2,46,4325,0.021739130434782608,2,3167689664,19,0.16,0.09999999999999998,0.23601048731137964,0.04733393374235685,0.3115241219099534,0.1886765535690228
0.2,46,4325,0.021739130434782608,2,3167689664,20,-0.16,0.18,0.2477761912147894,0.08515026247053452,0.31522304919731525,0.16262592874425486
0.2,46,4325,0.021739130434782608,2,3167689664,21,-0.08,0.18,0.24591932674445388,0.08502077710574574,0.31434829377432116,0.16089854963870814
0.2,46,4325,0.021739130434782608,2,3167689664,22,0.0,0.18,0.2440618476338117,0.08497767931497673,0.31454678782337747,0.15908416831883498
0.2,46,4325,0.021739130434782608,2,3167689664,23,0.07999999999999999,0.18,0.24339804480862579,0.08502077710574574,0.3143482937743255,0.15837726770288005
0.2,46,4325,0.021739130434782608,2,3167689664,24,0.16,0.18,0.24376610780293534,0.0851502624705345,0.31522304919731536,0.15861584533240083
0.2,50,5101,0.02,0,4288081790,0,-0.16,-0.14,0.24701468172342816,0.06625056070992372,0.31301879122762066,0.18076412101350445
0.2,50,5101,0.02,0,4288081790,1,-0.08,-0.14,0.24514857664680695,0.06614970249029017,0.3121849580039453,0.17899887415651677
0.2,50,5101,0.02,0,4288081790,2,0.0,-0.14,0.2432720211085921,0.06611613254671064,0.312906981203851,0.17715588856188147
0.2,50,5101,0.02,0,4288081790,3,0.07999999999999999,-0.14,0.2416959248375031,0.06614970249029024,0.31218338365071446,0.17554622234721284
0.2,50,5101,0.02,0,4288081790,4,0.16,-0.14,0.24264226293932148,0.06625056070992372,0.31301879122765136,0.17639170222939776
0.2,50,5101,0.02,0,4288081790,5,-0.16,-0.06000000000000001,0.24267525193498013,0.03149805697907505,0.3110250093502154,0.2111771949559051
0.2,50,5101,0.02,0,4288081790,6,-0.08,-0.06000000000000001,0.23990312358519314,0.028361901098260117,0.31018502348809524,0.21154122248693302
0.2,50,5101,0.02,0,4288081790,7,0.0,-0.06000000000000001,0.238012852991809,0.028347487609051127,0.3108631341486675,0.20966536538275787
0.2,50,5101,0.02,0,4288081790,8,0.07999999999999999,-0.06000000000000001,0.23602550837685182,0.028361901098260114,0.3100553111750942,0.2076636072785917
0.2,50,5101,0.02,0,4288081790,9,0.16,-0.06000000000000001,0.23691820257815585,0.03149805697907504,0.31102500935021676,0.2054201455990808
0.2,50,5101,0.02,0,4288081790,10,-0.16,0.01999999999999999,0.24143442395298811,0.025533102161761113,0.31053033970976895,0.215901321791227
0.2,50,5101,0.02,0,4288081790,11,-0.08,0.01999999999999999,0.23868713709032674,0.01381153579883153,0.3102205615316422,0.2248756012914952
0.2,50,5101,0.02,0,4288081790,12,0.0,0.01999999999999999,0.2365275126584599,0.009449963212444772,0.31041296635172294,0.22707754944601513
0.2,50,5101,0.02,0,4288081790,13,0.07999999999999999,0.01999999999999999,0.23385088538922857,0.01381153579883148,0.3102205615316422,0.2200393495903971
0.2,50,5101,0.02,0,4288081790,14,0.16,0.01999999999999999,0.23497118654184215,0.025533102161761127,0.3105303397097842,0.20943808438008102
0.2,50,5101,0.02,0,4288081790,15,-0.16,0.09999999999999998,0.24465150683751816,0.047333933742356823,0.3115241219099743,0.19731757309516135
0.2,50,5101,0.02,0,4288081790,16,-0.08,0.09999999999999998,0.24227989523929597,0.047261813482988746,0.3102874853590251,0.19501808175630722
0.2,50,5101,0.02,0,4288081790,17,0.0,0.09999999999999998,0.2402071783095538,0.0472378085554786,0.310321646783417,0.1929693697540752
0.2,50,5101,0.02,0,4288081790,18,0.07999999999999999,0.09999999999999998,0.23866829017396507,0.04726181348298877,0.31068284921704975,0.1914064766909763
0.2,50,5101,0.02,0,4288081790,19,0.16,0.09999999999999998,0.23944776309499916,0.04733393374235685,0.3115241219099534,0.19211382935264232
0.2,50,5101,0.02,0,4288081790,20,-0.16,0.18,0.2501454895815805,0.08515026247053452,0.31522304919731525,0.16499522711104597
0.2,50,5101,0.02,0,4288081790,21,-0.08,0.18,0.24811656841202895,0.08502077710574574,0.31434829377432116,0.1630957913062832
0.2,50,5101,0.02,0,4288081790,22,0.0,0.18,0.2467059348241651,0.08497767931497673,0.31454678782337747,0.1617282555091884
0.2,50,5101,0.02,0,4288081790,23,0.07999999999999999,0.18,0.2456958607175052,0.08502077710574574,0.3143482937743255,0.16067508361175947
0.2,50,5101,0.02,0,4288081790,24,0.16,0.18,0.24593260752453938,0.0851502624705345,0.31522304919731536,0.16078234505400488
0.2,50,5101,0.02,1,1645067148,0,-0.16,-0.14,0.24874235985262028,0.06625056070992372,0.31301879122762066,0.18249179914269656
0.2,50,5101,0.02,1,1645067148,1,-0.08,-0.14,0.2467328153800757,0.06614970249029017,0.3121849580039453,0.1805831128897855
0.2,50,5101,0.02,1,1645067148,2,0.0,-0.14,0.2449947731681506,0.06611613254671064,0.312906981203851,0.17887864062143996
0.2,50,5101,0.02,1,1645067148,3,0.07999999999999999,-0.14,0.24412013637839017,0.06614970249029024,0.31218338365071446,0.1779704338880999
0.2,50,5101,0.02,1,1645067148,4,0.16,-0.14,0.24463385789367056,0.06625056070992372,0.31301879122765136,0.17838329718374685
0.2,50,5101,0.02,1,1645067148,5,-0.16,-0.06000000000000001,0.24464791774393918,0.03149805697907505,0.3110250093502154,0.21314986076486414
0.2,50,5101,0.02,1,1645067148,6,-0.08,-0.06000000000000001,0.24205648021238996,0.028361901098260117,0.31018502348809524,0.21369457911412984
0.2,50,5101,0.02,1,1645067148,7,0.0,-0.06000000000000001,0.239277465871278,0.028347487609051127,0.3108631341486675,0.21092997826222687
0.2,50,5101,0.02,1,1645067148,8,0.07999999999999999,-0.06000000000000001,0.2373997783560318,0.028361901098260114,0.3100553111750942,0.20903787725777168
0.2,50,5101,0.02,1,1645067148,9,0.16,-0.06000000000000001,0.238223546608624,0.03149805697907504,0.31102500935021676,0.20672548962954895
0.2,50,5101,0.02,1,1645067148,10,-0.16,0.01999999999999999,0.24360828474595167,0.025533102161761113,0.31053033970976895,0.21807518258419056
0.2,50,5101,0.02,1,1645067148,11,-0.08,0.01999999999999999,0.24075231898455057,0.01381153579883153,0.3102205615316422,0.22694078318571903
0.2,50,5101,0.02,1,1645067148,12,0.0,0.01999999999999999,0.2376605722741709,0.009449963212444772,0.31041296635172294,0.22821060906172613
0.2,50,5101,0.02,1,1645067148,13,0.07999999999999999,0.01999999999999999,0.23418170717580372,0.01381153579883148,0.3102205615316422,0.22037017137697223
0.2,50,5101,0.02,1,1645067148,14,0.16,0.01999999999999999,0.23586021091649384,0.025533102161761127,0.3105303397097842,0.2103271087547327
0.2,50,5101,0.02,1,1645067148,15,-0.16,0.09999999999999998,0.24652803223890662,0.047333933742356823,0.3115241219099743,0.1991940984965498
0.2,50,5101,0.02,1,1645067148,16,-0.08,0.09999999999999998,0.24416944955945244,0.047261813482988746,0.3102874853590251,0.1969076360764637
0.2,50,5101,0.02,1,1645067148,17,0.0,0.09999999999999998,0.24189073959792842,0.0472378085554786,0.310321646783417,0.19465293104244982
0.2,50,5101,0.02,1,1645067148,18,0.07999999999999999,0.09999999999999998,0.24058281778061902,0.04726181348298877,0.31068284921704975,0.19332100429763024
0.2,50,5101,0.02,1,1645067148,19,0.16,0.09999999999999998,0.24122464617799264,0.04733393374235685,0.3115241219099534,0.19389071243563577
0.2,50,5101,0.02,1,1645067148,20,-0.16,0.18,0.25223844425693087,0.08515026247053452,0.31522304919731525,0.16708818178639634
0.2,50,5101,0.02,1,1645067148,21,-0.08,0.18,0.25011169079660256,0.08502077710574574,0.31434829377432116,0.16509091369085682
0.2,50,5101,0.02,1,1645067148,22,0.0,0.18,0.24859276395977317,0.08497767931497673,0.31454678782337747,0.16361508464479646
0.2,50,5101,0.02,1,1645067148,23,0.07999999999999999,0.18,0.24805134218348968,0.08502077710574574,0.3143482937743255,0.16303056507774394
0.2,50,5101,0.02,1,1645067148,24,0.16,0.18,0.24824498655692692,0.0851502624705345,0.31522304919731536,0.16309472408639242
0.2,50,5101,0.02,2,1187902023,0,-0.16,-0.14,0.24703529498893875,0.06625056070992372,0.31301879122762066,0.18078473427901504
0.2,50,5101,0.02,2,1187902023,1,-0.08,-0.14,0.24502547530638613,0.06614970249029017,0.3121849580039453,0.17887577281609596
0.2,50,5101,0.02,2,1187902023,2,0.0,-0.14,0.24330289781772002,0.06611613254671064,0.312906981203851,0.17718676527100938
0.2,50,5101,0.02,2,1187902023,3,0.07999999999999999,-0.14,0.2424243866612855,0.06614970249029024,0.31218338365071446,0.17627468417099523
0.2,50,5101,0.02,2,1187902023,4,0.16,-0.14,0.24267436547285257,0.06625056070992372,0.31301879122765136,0.17642380476292885
0.2,50,5101,0.02,2,1187902023,5,-0.16,-0.06000000000000001,0.24315675662411346,0.03149805697907505,0.3110250093502154,0.21165869964503842
0.2,50,5101,0.02,2,1187902023,6,-0.08,-0.06000000000000001,0.24021576323307595,0.028361901098260117,0.31018502348809524,0.21185386213481583
0.2,50,5101,0.02,2,1187902023,7,0.0,-0.06000000000000001,0.23763647913831396,0.028347487609051127,0.3108631341486675,0.20928899152926284
0.2,50,5101,0.02,2,1187902023,8,0.07999999999999999,-0.06000000000000001,0.23598909388767217,0.028361901098260114,0.3100553111750942,0.20762719278941205
0.2,50,5101,0.02,2,1187902023,9,0.16,-0.06000000000000001,0.23691557340248592,0.03149805697907504,0.31102500935021676,0.20541751642341088
0.2,50,5101,0.02,2,1187902023,10,-0.16,0.01999999999999999,0.24215421483286456,0.025533102161761113,0.31053033970976895,0.21662111267110346
0.2,50,5101,0.02,2,1187902023,11,-0.08,0.01999999999999999,0.23890580948208243,0.01381153579883153,0.3102205615316422,0.22509427368325088
0.2,50,5101,0.02,2,1187902023,12,0.0,0.01999999999999999,0.2365749675042122,0.009449963212444772,0.31041296635172294,0.22712500429176743
0.2,50,5101,0.02,2,1187902023,13,0.07999999999999999,0.01999999999999999,0.2339635233966894,0.01381153579883148,0.3102205615316422,0.22015198759785792
0.2,50,5101,0.02,2,1187902023,14,0.16,0.01999999999999999,0.235090199841857,0.025533102161761127,0.3105303397097842,0.20955709768009587
0.2,50,5101,0.02,2,1187902023,15,-0.16,0.09999999999999998,0.24481461122993523,0.047333933742356823,0.3115241219099743,0.19748067748757842
0.2,50,5101,0.02,2,1187902023,16,-0.08,0.09999999999999998,0.24221325276394257,0.047261813482988746,0.3102874853590251,0.19495143928095382
0.2,50,5101,0.02,2,1187902023,17,0.0,0.09999999999999998,0.24044907435630336,0.0472378085554786,0.310321646783417,0.19321126580082476
0.2,50,5101,0.02,2,1187902023,18,0.07999999999999999,0.09999999999999998,0.238739652910537,0.04726181348298877,0.31068284921704975,0.19147783942754823
0.2,50,5101,0.02,2,1187902023,19,0.16,0.09999999999999998,0.23947661538811543,0.04733393374235685,0.3115241219099534,0.1921426816457586
0.2,50,5101,0.02,2,1187902023,20,-0.16,0.18,0.2500871390566385,0.08515026247053452,0.31522304919731525,0.16493687658610395
0.2,50,5101,0.02,2,1187902023,21,-0.08,0.18,0.248447156630656,0.08502077710574574,0.31434829377432116,0.16342637952491026
0.2,50,5101,0.02,2,1187902023,22,0.0,0.18,0.24675439245044423,0.08497767931497673,0.31454678782337747,0.1617767131354675
0.2,50,5101,0.02,2,1187902023,23,0.07999999999999999,0.18,0.2460018323555401,0.08502077710574574,0.3143482937743255,0.16098105524979436
0.2,50,5101,0.02,2,1187902023,24,0.16,0.18,0.24626089725119119,0.0851502624705345,0.31522304919731536,0.16111063478065668
0.2,55,6161,0.01818181818181818,0,3654925034,0,-0.16,-0.14,0.25337962000411113,0.06625056070992372,0.31301879122762066,0.1871290592941874
0.2,55,6161,0.01818181818181818,0,3654925034,1,-0.08,-0.14,0.2513826297762,0.06614970249029017,0.3121849580039453,0.18523292728590984
0.2,55,6161,0.01818181818181818,0,3654925034,2,0.0,-0.14,0.2504509615232082,0.06611613254671064,0.312906981203851,0.18433482897649758
0.2,55,6161,0.01818181818181818,0,3654925034,3,0.07999999999999999,-0.14,0.24933377328469972,0.06614970249029024,0.31218338365071446,0.18318407079440946
0.2,55,6161,0.01818181818181818,0,3654925034,4,0.16,-0.14,0.2494924721450285,0.06625056070992372,0.31301879122765136,0.1832419114351048
0.2,55,6161,0.01818181818181818,0,3654925034,5,-0.16,-0.06000000000000001,0.2498630216808559,0.03149805697907505,0.3110250093502154,0.21836496470178085
0.2,55,6161,0.01818181818181818,0,3654925034,6,-0.08,-0.06000000000000001,0.24752299247322407,0.028361901098260117,0.31018502348809524,0.21916109137496395
