epsilon,epsilon_out,success_probability,identity
0.29025,0.3871174237519137,0.06572594254063151,0.29025
0.2905,0.38748451826274544,0.06571059007510417,0.2905
0.29075,0.38785099808951345,0.06569529247240231,0.29075
0.291,0.38821686243396153,0.06568004960166669,0.291
0.29125,0.38858211050434904,0.06566486133219401,0.29125
0.2915,0.38894674151544695,0.0656497275334375,0.2915
0.29175,0.38931075468853416,0.06563464807500653,0.29175
0.292,0.3896741492513937,0.06561962282666665,0.292
0.29225,0.3900369244383088,0.06560465165833984,0.29225
0.2925,0.39039907949005864,0.06558973444010417,0.2925
0.29275,0.3907606136539148,0.06557487104219399,0.29275
0.293,0.3911215261836362,0.06556006133500003,0.293
0.29325,0.3914818163394657,0.06554530518906902,0.29325
0.2935,0.391841483388125,0.06553060247510417,0.2935
0.29375,0.39220052660281035,0.06551595306396486,0.29375
0.294,0.3925589452631882,0.06550135682666665,0.294
0.29425,0.3929167386553902,0.06548681363438151,0.29425
0.2945,0.3932739060720084,0.0654723233584375,0.2945
0.29475,0.39363044681209103,0.06545788587031899,0.29475
0.295,0.39398636018113653,0.06544350104166669,0.295
0.29525,0.3943416454910894,0.06542916874427734,0.29525
0.2955,0.3946963020603347,0.06541488885010417,0.2955
0.29575,0.39505032921369276,0.06540066123125654,0.29575
0.296,0.39540372628241394,0.06538648575999999,0.296
0.29625,0.39575649260417345,0.06537236230875651,0.29625
0.2965,0.3961086275230656,0.06535829075010417,0.2965
0.29675,0.3964601303895981,0.06534427095677732,0.29675
0.297,0.3968110005606869,0.0653303028016667,0.297
0.29725,0.3971612373996504,0.06531638615781901,0.29725
0.2975,0.3975108402762029,0.06530252089843751,0.2975
0.29775,0.3978598085664494,0.06528870689688153,0.29775
0.298,0.39820814165287954,0.06527494402666666,0.298
0.29825,0.39855583892436147,0.06526123216146484,0.29825
0.2985,0.398902899776135,0.06524757117510417,0.2985
0.29875,0.39924932360980675,0.06523396094156898,0.29875
0.299,0.3995951098333424,0.06522040133500003,0.299
0.29925,0.3999402578610615,0.06520689222969402,0.29925
0.2995,0.4002847671136297,0.06519343350010416,0.2995
0.29975,0.40062863701805357,0.06518002502083986,0.29975
0.3,0.4009718670076726,0.06516666666666665,0.3
0.30025,0.40131445652215364,0.06515335831250652,0.30025
0.3005,0.40165640500748323,0.06514009983343749,0.3005
0.30075,0.4019977119159611,0.065126891104694,0.30075
0.301,0.40233837670619305,0.06511373200166669,0.301
0.30125,0.4026783988430843,0.06510062239990234,0.30125
