series,length,band,momentum,real_energy,imag_energy
PBC,0,2,-2.226603793231766,-1.414760528038573,0.39622922288204115
PBC,0,2,-2.2226768024147785,-1.4100848054566657,0.3974234693050325
PBC,0,2,-2.2187498115977915,-1.4053950501517858,0.3986115868766519
PBC,0,2,-2.214822820780804,-1.400691334443465,0.39979355726438404
PBC,0,2,-2.2108958299638166,-1.3959737308664688,0.40096936223061463
PBC,0,2,-2.2069688391468296,-1.391242312169679,0.4021389836329132
PBC,0,2,-2.203041848329842,-1.3864971513149706,0.4033024034243125
PBC,0,2,-2.199114857512855,-1.381738321476095,0.40445960365358463
PBC,0,2,-2.1951878666958677,-1.376965896037546,0.40561056646551985
PBC,0,2,-2.1912608758788807,-1.3721799485934358,0.4067552741011992
PBC,0,2,-2.1873338850618933,-1.3673805529463567,0.4078937088982703
PBC,0,2,-2.1834068942449063,-1.3625677831062504,0.40902585329121677
PBC,0,2,-2.179479903427919,-1.3577417132892622,0.41015168981163036
PBC,0,2,-2.1755529126109314,-1.3529024179166025,0.41127120108847925
PBC,0,2,-2.1716259217939444,-1.3480499716133998,0.41238436984837545
PBC,0,2,-2.1676989309769574,-1.3431844492075498,0.4134911789158403
PBC,0,2,-2.16377194015997,-1.3383059257285634,0.4145916112135696
PBC,0,2,-2.1598449493429825,-1.3334144764064133,0.4156856497626955
PBC,0,2,-2.1559179585259955,-1.3285101766703749,0.41677327768304884
PBC,0,2,-2.151990967709008,-1.3235931021478602,0.4178544781934178
PBC,0,2,-2.148063976892021,-1.318663328663259,0.4189292346118068
PBC,0,2,-2.1441369860750337,-1.313720932236767,0.4199975303556931
PBC,0,2,-2.1402099952580462,-1.3087659890832173,0.4210593489422813
PBC,0,2,-2.1362830044410592,-1.3037985756109045,0.4221146739887579
PBC,0,2,-2.1323560136240722,-1.2988187684204089,0.4231634892125429
PBC,0,2,-2.128429022807085,-1.2938266443034154,0.4242057784315403
PBC,0,2,-2.1245020319900974,-1.2888222802415314,0.42524152556438666
PBC,0,2,-2.1205750411731104,-1.2838057534051028,0.42627071463069854
PBC,0,2,-2.116648050356123,-1.278777141152021,0.42729332975131984
PBC,0,2,-2.112721059539136,-1.2737365210265335,0.4283093551485634
PBC,0,2,-2.1087940687221485,-1.2686839707580502,0.4293187751464558
PBC,0,2,-2.104867077905161,-1.263619568259944,0.4303215741709773
PBC,0,2,-2.100940087088174,-1.2585433916283524,0.43131773675030227
PBC,0,2,-2.097013096271187,-1.2534555191409718,0.43230724751503596
PBC,0,2,-2.0930861054541996,-1.2483560292558529,0.4332900911984524
PBC,0,2,-2.089159114637212,-1.2432450006101927,0.4342662526367275
PBC,0,2,-2.085232123820225,-1.2381225120191224,0.43523571676917355
PBC,0,2,-2.081305133003238,-1.2329886424744911,0.4361984686384699
PBC,0,2,-2.0773781421862507,-1.22784347114365,0.43715449339089446
PBC,0,2,-2.0734511513692633,-1.2226870773682343,0.4381037762765497
PBC,0,2,-2.069524160552276,-1.2175195406629382,0.43904630264959144
PBC,0,2,-2.065597169735289,-1.2123409407142918,0.4399820579684528
PBC,0,2,-2.061670178918302,-1.2071513573794292,0.44091102779606955
PBC,0,2,-2.0577431881013144,-1.2019508706848625,0.4418331978000999
PBC,0,2,-2.053816197284327,-1.1967395608252462,0.4427485537531462
PBC,0,2,-2.04988920646734,-1.1915175081621436,0.4436570815329731
PBC,0,2,-2.045962215650353,-1.186284793222784,0.4445587671227253
PBC,0,2,-2.0420352248333655,-1.1810414966988254,0.4454535966111425
PBC,0,2,-2.038108234016378,-1.1757876994451109,0.4463415561927734
PBC,0,2,-2.0341812431993906,-1.1705234824784214,0.44722263216818753
PBC,0,2,-2.0302542523824036,-1.1652489269762278,0.4480968109441871
PBC,0,2,-2.0263272615654166,-1.1599641142754384,0.4489640790340146
PBC,0,2,-2.022400270748429,-1.1546691258711466,0.4498244230575612
PBC,0,2,-2.0184732799314418,-1.1493640434153756,0.450677829741571
PBC,0,2,-2.0145462891144548,-1.14404894871582,0.4515242859198471
PBC,0,2,-2.0106192982974678,-1.1387239237345819,0.452363778533452
PBC,0,2,-2.0066923074804803,-1.1333890505869109,0.4531962946309094
PBC,0,2,-2.002765316663493,-1.1280444115399377,0.4540218213684034
PBC,0,2,-1.9988383258465057,-1.1226900890114062,0.4548403460099759
PBC,0,2,-1.9949113350295185,-1.1173261655684017,0.45565185592772134
PBC,0,2,-1.9909843442125312,-1.111952723926081,0.45645633860198165
PBC,0,2,-1.987057353395544,-1.1065698469463938,0.4572537816215394
PBC,0,2,-1.9831303625785568,-1.101177617636809,0.4580441726838069
PBC,0,2,-1.9792033717615696,-1.0957761191490345,0.4588274995950167
PBC,0,2,-1.9752763809445824,-1.0903654347777323,0.45960375027040834
PBC,0,2,-1.9713493901275951,-1.08494564795924,0.4603729127344145
PBC,0,2,-1.967422399310608,-1.0795168422702797,0.4611349751208439
PBC,0,2,-1.9634954084936207,-1.074079101426673,0.4618899256730656
PBC,0,2,-1.9595684176766333,-1.0686325092820477,0.4626377527441884
PBC,0,2,-1.955641426859646,-1.063177149826549,0.46337844479724033
PBC,0,2,-1.9517144360426588,-1.057713107185541,0.46411199040534545
PBC,0,2,-1.9477874452256716,-1.0522404656183126,0.4648383782518999
PBC,0,2,-1.9438604544086844,-1.046759309516776,0.46555759713074574
PBC,0,2,-1.9399334635916972,-1.0412697234041686,0.4662696359463434
PBC,0,2,-1.93600647277471,-1.0357717919337484,0.46697448371394207
PBC,0,2,-1.9320794819577227,-1.0302655998874892,0.46767212955974824
PBC,0,2,-1.9281524911407355,-1.0247512321747734,0.4683625627210929
PBC,0,2,-1.9242255003237483,-1.0192287738310837,0.46904577254659774
PBC,0,2,-1.9202985095067608,-1.013698310016692,0.4697217484963375
PBC,0,2,-1.9163715186897736,-1.0081599260153469,0.47039048014200346
PBC,0,2,-1.9124445278727864,-1.0026137072329564,0.471051957167062
PBC,0,2,-1.9085175370557992,-0.9970597391962757,0.471706169366915
PBC,0,2,-1.904590546238812,-0.9914981075515843,0.4723531066490553
PBC,0,2,-1.9006635554218247,-0.9859288980633688,0.4729927590332223
PBC,0,2,-1.8967365646048375,-0.9803521966129987,0.4736251166515555
PBC,0,2,-1.8928095737878503,-0.9747680891974033,0.4742501697487461
PBC,0,2,-1.888882582970863,-0.969176661927746,0.4748679086821863
PBC,0,2,-1.8849555921538759,-0.9635780010280958,0.4754783239221186
PBC,0,2,-1.8810286013368884,-0.9579721928340986,0.4760814060517814
PBC,0,2,-1.8771016105199012,-0.9523593237916469,0.476677145767554
PBC,0,2,-1.873174619702914,-0.9467394804555451,0.47726553387909976
PBC,0,2,-1.8692476288859268,-0.9411127494881767,0.47784656130950687
PBC,0,2,-1.8653206380689396,-0.9354792176581676,0.47842021909542853
PBC,0,2,-1.8613936472519523,-0.9298389718390477,0.4789864983872201
PBC,0,2,-1.8574666564349651,-0.9241920990079131,0.47954539044907557
PBC,0,2,-1.853539665617978,-0.9185386862440834,0.4800968866591613
PBC,0,2,-1.8496126748009907,-0.9128788207277597,0.4806409785097489
PBC,0,2,-1.8456856839840032,-0.9072125897386807,0.4811776576073461
PBC,0,2,-1.841758693167016,-0.9015400806547776,0.4817069156728254
PBC,0,2,-1.8378317023500288,-0.8958613809508252,0.4822287445415516
PBC,0,2,-1.8339047115330416,-0.8901765781970943,0.48274313616350717
PBC,0,2,-1.8299777207160544,-0.8844857600580015,0.4832500826034154
PBC,0,2,-1.8260507298990671,-0.8787890142907573,0.48374957604086377
PBC,0,2,-1.82212373908208,-0.873086428744013,0.4842416087704228
PBC,0,2,-1.8181967482650927,-0.8673780913565062,0.4847261732017648
PBC,0,2,-1.8142697574481055,-0.8616640901557053,0.48520326185978135
PBC,0,2,-1.8103427666311183,-0.8559445132564514,0.4856728673846966
PBC,0,2,-1.8064157758141308,-0.8502194488596003,0.486134982532182
PBC,0,2,-1.8024887849971436,-0.844488985250663,0.4865896001734664
PBC,0,2,-1.7985617941801564,-0.8387532107984428,0.48703671329544695
PBC,0,2,-1.7946348033631692,-0.8330122139536742,0.48747631500079514
PBC,0,2,-1.790707812546182,-0.8272660832476589,0.48790839850806467
PBC,0,2,-1.7867808217291947,-0.8215149072909,0.4883329571517938
PBC,0,2,-1.7828538309122075,-0.8157587747717363,0.48874998438260964
PBC,0,2,-1.7789268400952203,-0.8099977744549745,0.48915947376732705
PBC,0,2,-1.774999849278233,-0.8042319951805208,0.48956141898904926
PBC,0,2,-1.7710728584612458,-0.7984615258620105,0.4899558138472635
PBC,0,2,-1.7671458676442584,-0.7926864554854374,0.4903426522579367
PBC,0,2,-1.7632188768272712,-0.7869068731077824,0.4907219282536105
PBC,0,2,-1.759291886010284,-0.7811228678556387,0.4910936359834895
PBC,0,2,-1.7553648951932967,-0.7753345289238384,0.49145776971353494
PBC,0,2,-1.7514379043763095,-0.7695419455740773,0.4918143238265509
PBC,0,2,-1.7475109135593223,-0.763745207133538,0.49216329282227045
PBC,0,2,-1.743583922742335,-0.757944402993513,0.4925046713174413
PBC,0,2,-1.7396569319253479,-0.7521396226080257,0.4928384540459074
PBC,0,2,-1.7357299411083607,-0.746330955492452,0.4931646358586905
PBC,0,2,-1.7318029502913734,-0.7405184912221389,0.49348321172407006
PBC,0,2,-1.727875959474386,-0.7347023194310233,0.4937941767276578
PBC,0,2,-1.7239489686573988,-0.7288825298102515,0.49409752607247703
PBC,0,2,-1.7200219778404116,-0.723059212106794,0.49439325507903353
PBC,0,2,-1.7160949870234243,-0.7172324561220628,0.4946813591853888
PBC,0,2,-1.7121679962064371,-0.7114023517105262,0.4949618339472292
PBC,0,2,-1.70824100538945,-0.7055689887783236,0.4952346750379363
PBC,0,2,-1.7043140145724627,-0.6997324572818789,0.4954998782486497
PBC,0,2,-1.7003870237554755,-0.6938928472265133,0.49575743948833606
PBC,0,2,-1.6964600329384882,-0.6880502486650576,0.4960073547838487
PBC,0,2,-1.692533042121501,-0.6822047516964633,0.4962496202799904
PBC,0,2,-1.6886060513045136,-0.6763564464644131,0.49648423223957205
PBC,0,2,-1.6846790604875264,-0.6705054231559323,0.4967111870434693
PBC,0,2,-1.6807520696705391,-0.6646517719999956,0.4969304811906802
PBC,0,2,-1.676825078853552,-0.6587955832661377,0.4971421112983776
PBC,0,2,-1.6728980880365647,-0.6529369472630603,0.4973460741019606
PBC,0,2,-1.6689710972195775,-0.6470759543372403,0.4975423664551063
PBC,0,2,-1.6650441064025903,-0.6412126948715358,0.497730985329817
PBC,0,2,-1.661117115585603,-0.6353472592837927,0.4979119278164674
PBC,0,2,-1.6571901247686158,-0.6294797380254504,0.4980851911238488
PBC,0,2,-1.6532631339516286,-0.6236102215801473,0.49825077257921213
PBC,0,2,-1.6493361431346412,-0.6177388004623244,0.49840866962830965
PBC,0,2,-1.645409152317654,-0.6118655652158316,0.4985588798354328
PBC,0,2,-1.6414821615006667,-0.6059906064125288,0.49870140088345133
PBC,0,2,-1.6375551706836795,-0.6001140146508913,0.49883623057384774
PBC,0,2,-1.6336281798666923,-0.5942358805546114,0.4989633668267518
PBC,0,2,-1.629701189049705,-0.5883562947712018,0.4990828076809717
PBC,0,2,-1.6257741982327178,-0.5824753479705973,0.4991945512940247
PBC,0,2,-1.6218472074157306,-0.5765931308437569,0.49929859594216613
PBC,0,2,-1.6179202165987434,-0.5707097341012645,0.4993949400204136
PBC,0,2,-1.613993225781756,-0.5648252484719308,0.49948358204257537
PBC,0,2,-1.6100662349647687,-0.5589397647013946,0.49956452064126916
PBC,0,2,-1.6061392441477815,-0.5530533735507221,0.49963775456794624
PBC,0,2,-1.6022122533307943,-0.5471661657950084,0.4997032826929083
PBC,0,2,-1.598285262513807,-0.5412782322219767,0.4997611040053276
PBC,0,2,-1.5943582716968199,-0.5353896636305793,0.4998112176132591
PBC,0,2,-1.5904312808798327,-0.5295005508295965,0.4998536227436575
PBC,0,2,-1.5865042900628454,-0.5236109846362369,0.49988831874238626
PBC,0,2,-1.5825772992458582,-0.5177210558747366,0.4999153050742293
PBC,0,2,-1.578650308428871,-0.5118308553749583,0.49993458132290003
PBC,0,2,-1.5747233176118836,-0.5059404739709908,0.4999461471910447
PBC,0,2,-1.5707963267948963,-0.5000500024997495,0.49995000250024996
PBC,0,2,-1.5668693359779091,-0.49415953179957295,0.4999461471910447
PBC,0,2,-1.562942345160922,-0.4882691527088241,0.49993458132290003
PBC,0,2,-1.5590153543439347,-0.4823789560644888,0.4999153050742293
PBC,0,2,-1.5550883635269475,-0.4764890327007748,0.49988831874238626
PBC,0,2,-1.5511613727099602,-0.4705994734477116,0.4998536227436575
PBC,0,2,-1.547234381892973,-0.46471036912974883,0.4998112176132591
PBC,0,2,-1.5433073910759858,-0.45882181056435645,0.4997611040053276
PBC,0,2,-1.5393804002589986,-0.4529338885606238,0.4997032826929083
PBC,0,2,-1.5354534094420111,-0.44704669391785856,0.4996377545679459
PBC,0,2,-1.531526418625024,-0.4411603174241888,0.49956452064126916
PBC,0,2,-1.5275994278080367,-0.43527484985515996,0.49948358204257526
PBC,0,2,-1.5236724369910495,-0.42939038197233637,0.4993949400204136
PBC,0,2,-1.5197454461740623,-0.42350700452190193,0.4992985959421659
PBC,0,2,-1.515818455357075,-0.41762480823326,0.4991945512940247
PBC,0,2,-1.5118914645400878,-0.4117438838176347,0.4990828076809717
PBC,0,2,-1.5079644737231006,-0.4058643219666713,0.4989633668267517
PBC,0,2,-1.5040374829061134,-0.39998621335103846,0.49883623057384774
PBC,0,2,-1.5001104920891262,-0.394109648619029,0.4987014008834514
PBC,0,2,-1.4961835012721387,-0.3882347183951629,0.49855887983543257
PBC,0,2,-1.4922565104551515,-0.38236151327878953,0.4984086696283093
PBC,0,2,-1.4883295196381643,-0.37649012384269,0.49825077257921224
PBC,0,2,-1.484402528821177,-0.3706206406316801,0.4980851911238488
PBC,0,2,-1.4804755380041899,-0.364753154161215,0.4979119278164674
PBC,0,2,-1.4765485471872026,-0.3588877549159927,0.497730985329817
PBC,0,2,-1.4726215563702154,-0.35302453334855854,0.4975423664551064
PBC,0,2,-1.4686945655532282,-0.34716357987791024,0.4973460741019606
PBC,0,2,-1.464767574736241,-0.3413049848881041,0.49714211129837726
PBC,0,2,-1.4608405839192538,-0.33544883872686004,0.4969304811906802
PBC,0,2,-1.4569135931022663,-0.3295952317041688,0.4967111870434693
PBC,0,2,-1.452986602285279,-0.32374425409090024,0.4964842322395717
PBC,0,2,-1.4490596114682919,-0.31789599611740904,0.4962496202799905
PBC,0,2,-1.4451326206513047,-0.3120505479721447,0.4960073547838488
PBC,0,2,-1.4412056298343174,-0.30620799980026026,0.495757439488336
PBC,0,2,-1.4372786390173302,-0.3003684417022219,0.4954998782486497
PBC,0,2,-1.433351648200343,-0.29453196373241963,0.49523467503793606
PBC,0,2,-1.4294246573833558,-0.28869865589777843,0.4949618339472295
PBC,0,2,-1.4254976665663686,-0.2828686081563698,0.4946813591853888
PBC,0,2,-1.4215706757493813,-0.2770419104160253,0.4943932550790336
PBC,0,2,-1.417643684932394,-0.2712186525329483,0.4940975260724768
PBC,0,2,-1.4137166941154067,-0.26539892431033063,0.4937941767276579
PBC,0,2,-1.4097897032984195,-0.25958281549696516,0.4934832117240697
PBC,0,2,-1.4058627124814322,-0.253770415785863,0.49316463585869064
PBC,0,2,-1.401935721664445,-0.24796181481287005,0.4928384540459074
PBC,0,2,-1.3980087308474578,-0.2421571021552843,0.49250467131744136
PBC,0,2,-1.3940817400304706,-0.23635636733047438,0.49216329282227056
PBC,0,2,-1.3901547492134834,-0.23055969979449975,0.491814323826551
PBC,0,2,-1.3862277583964961,-0.22476718894072945,0.491457769713535
PBC,0,2,-1.3823007675795087,-0.21897892409846464,0.49109363598348954
PBC,0,2,-1.3783737767625215,-0.21319499453156143,0.49072192825361033
PBC,0,2,-1.3744467859455343,-0.20741548943705257,0.49034265225793683
PBC,0,2,-1.370519795128547,-0.20164049794377248,0.4899558138472633
PBC,0,2,-1.3665928043115598,-0.19587010911098313,0.48956141898904904
PBC,0,2,-1.3626658134945726,-0.19010441192699978,0.48915947376732716
PBC,0,2,-1.3587388226775854,-0.18434349530781935,0.48874998438260947
PBC,0,2,-1.3548118318605982,-0.17858744809574778,0.4883329571517937
PBC,0,2,-1.350884841043611,-0.1728363590580313,0.4879083985080648
PBC,0,2,-1.3469578502266237,-0.16709031688548637,0.4874763150007952
PBC,0,2,-1.3430308594096363,-0.16134941019113158,0.4870367132954468
PBC,0,2,-1.339103868592649,-0.1556137275088224,0.4865896001734664
PBC,0,2,-1.3351768777756619,-0.14988335729188407,0.48613498253218185
PBC,0,2,-1.3312498869586746,-0.14415838791174795,0.4856728673846966
PBC,0,2,-1.3273228961416874,-0.13843890765658917,0.4852032618597814
PBC,0,2,-1.3233959053247002,-0.13272500472996362,0.4847261732017649
PBC,0,2,-1.319468914507713,-0.1270167672494486,0.48424160877042277
PBC,0,2,-1.3155419236907258,-0.12131428324528348,0.4837495760408638
PBC,0,2,-1.3116149328737385,-0.1156176406590117,0.4832500826034155
PBC,0,2,-1.3076879420567513,-0.10992692734212473,0.48274313616350706
PBC,0,2,-1.3037609512397639,-0.10424223105470642,0.48222874454155173
PBC,0,2,-1.2998339604227767,-0.09856363946408075,0.48170691567282564
PBC,0,2,-1.2959069696057894,-0.09289124014345784,0.4811776576073462
PBC,0,2,-1.2919799787888022,-0.08722512057058485,0.48064097850974896
PBC,0,2,-1.288052987971815,-0.08156536812639525,0.48009688665916117
PBC,0,2,-1.2841259971548278,-0.07591207009366263,0.4795453904490756
PBC,0,2,-1.2801990063378406,-0.0702653136556528,0.47898649838722007
PBC,0,2,-1.2762720155208533,-0.0646251858947805,0.47842021909542853
PBC,0,2,-1.2723450247038661,-0.05899177379126486,0.47784656130950687
PBC,0,2,-1.268418033886879,-0.053365164221789385,0.4772655338790996
PBC,0,2,-1.2644910430698915,-0.04774544395815972,0.4766771457675539
PBC,0,2,-1.2605640522529042,-0.04213269966596789,0.4760814060517812
PBC,0,2,-1.256637061435917,-0.0365270179032533,0.4754783239221184
PBC,0,2,-1.2527100706189298,-0.030928485119168236,0.4748679086821863
PBC,0,2,-1.2487830798019426,-0.02533718765264492,0.4742501697487461
PBC,0,2,-1.2448560889849554,-0.019753211731063147,0.47362511665155554
PBC,0,2,-1.2409290981679681,-0.014176643468920669,0.47299275903322213
PBC,0,2,-1.237002107350981,-0.008607568866503823,0.4723531066490552
PBC,0,2,-1.2330751165339937,-0.0030460738085628103,0.4717061693669151
PBC,0,2,-1.2291481257170065,0.0025077559370150215,0.47105195716706194
PBC,0,2,-1.225221134900019,0.008053834720527453,0.47039048014200335
PBC,0,2,-1.2212941440830318,0.013592077011777448,0.4697217484963374
PBC,0,2,-1.2173671532660446,0.019122397401395208,0.4690457725465975
PBC,0,2,-1.2134401624490574,0.024644710602153008,0.46836256272109295
PBC,0,2,-1.2095131716320702,0.03015893145028259,0.46767212955974824
PBC,0,2,-1.205586180815083,0.03566497490678744,0.4669744837139421
PBC,0,2,-1.2016591899980957,0.041162756058756855,0.46626963594634346
PBC,0,2,-1.1977321991811085,0.0466521901206729,0.46555759713074574
PBC,0,2,-1.1938052083641213,0.05213319243572123,0.4648383782518999
PBC,0,2,-1.189878217547134,0.05760567847709497,0.46411199040534545
PBC,0,2,-1.1859512267301466,0.06306956384930018,0.4633784447972404
PBC,0,2,-1.1820242359131594,0.06852476428945575,0.4626377527441884
PBC,0,2,-1.1780972450961722,0.07397119566859667,0.46188992567306564
PBC,0,2,-1.174170254279185,0.0794087739929682,0.46113497512084367
PBC,0,2,-1.1702432634621978,0.08483741540532486,0.4603729127344143
PBC,0,2,-1.1663162726452105,0.09025703618622194,0.45960375027040845
PBC,0,2,-1.1623892818282233,0.0956675527553077,0.4588274995950168
PBC,0,2,-1.158462291011236,0.10106888167261374,0.4580441726838068
PBC,0,2,-1.1545353001942489,0.10646093963984127,0.45725378162153935
PBC,0,2,-1.1506083093772617,0.11184364350164666,0.4564563386019816
PBC,0,2,-1.1466813185602742,0.1172169102469246,0.45565185592772117
PBC,0,2,-1.142754327743287,0.12258065701008758,0.4548403460099758
PBC,0,2,-1.1388273369262998,0.12793480107234656,0.4540218213684034
PBC,0,2,-1.1349003461093128,0.13327925986298517,0.45319629463090927
PBC,0,2,-1.1309733552923253,0.13861395096063645,0.45236377853345183
PBC,0,2,-1.127046364475338,0.14393879209455018,0.45152428591984695
PBC,0,2,-1.123119373658351,0.14925370114586578,0.450677829741571
PBC,0,2,-1.1191923828413635,0.15455859614888,0.4498244230575612
PBC,0,2,-1.1152653920243765,0.15985339529230724,0.44896407903401464
PBC,0,2,-1.111338401207389,0.16513801692054764,0.448096810944187
PBC,0,2,-1.107411410390402,0.17041237953494148,0.4472226321681875
PBC,0,2,-1.1034844195734146,0.17567640179503186,0.44634155619277316
PBC,0,2,-1.0995574287564276,0.18093000251981484,0.4454535966111422
PBC,0,2,-1.0956304379394401,0.18617310068899773,0.44455876712272524
PBC,0,2,-1.0917034471224527,0.19140561544424384,0.443657081532973
PBC,0,2,-1.0877764563054657,0.19662746609042292,0.44274855375314603
PBC,0,2,-1.0838494654884783,0.20183857209685796,0.44183319780009966
PBC,0,2,-1.0799224746714913,0.20703885309856385,0.4409110277960695
PBC,0,2,-1.0759954838545038,0.21222822889749238,0.4399820579684528
PBC,0,2,-1.0720684930375168,0.2174066194637646,0.4390463026495912
PBC,0,2,-1.0681415022205294,0.22257394493691163,0.4381037762765496
PBC,0,2,-1.0642145114035424,0.22773012562710138,0.43715449339089446
PBC,0,2,-1.060287520586555,0.2328750820163744,0.43619846863847
PBC,0,2,-1.056360529769568,0.2380087347598645,0.4352357167691735
PBC,0,2,-1.0524335389525805,0.24313100468702964,0.43426625263672736
PBC,0,2,-1.048506548135593,0.2482418128028696,0.43329009119845224
PBC,0,2,-1.044579557318606,0.25334108028914615,0.432307247515036
PBC,0,2,-1.0406525665016186,0.2584287285056017,0.43131773675030205
PBC,0,2,-1.0367255756846316,0.2635046789911697,0.4303215741709773
PBC,0,2,-1.0327985848676442,0.2685688534651889,0.42931877514645556
PBC,0,2,-1.0288715940506572,0.27362117382860884,0.4283093551485634
PBC,0,2,-1.0249446032336698,0.278661562165198,0.4272933297513198
PBC,0,2,-1.0210176124166828,0.28368994074274345,0.42627071463069865
PBC,0,2,-1.0170906215996953,0.2887062320142547,0.42524152556438644
PBC,0,2,-1.0131636307827079,0.29371035861915695,0.42420577843154006
PBC,0,2,-1.0092366399657209,0.2987022433844869,0.4231634892125431
PBC,0,2,-1.0053096491487334,0.30368180932608557,0.42211467398875785
PBC,0,2,-1.0013826583317464,0.30864897964978344,0.42105934894228125
PBC,0,2,-0.997455667514759,0.31360367775258946,0.4199975303556929
PBC,0,2,-0.993528676697772,0.31854582722387104,0.41892923461180664
PBC,0,2,-0.9896016858807846,0.3234753518465354,0.4178544781934177
PBC,0,2,-0.9856746950637976,0.3283921755982049,0.4167732776830486
PBC,0,2,-0.9817477042468101,0.3332962226523932,0.41568564976269545
PBC,0,2,-0.9778207134298231,0.3381874173796715,0.4145916112135694
PBC,0,2,-0.9738937226128357,0.34306568434884255,0.4134911789158401
PBC,0,2,-0.9699667317958482,0.3479309483280989,0.4123843698483752
PBC,0,2,-0.9660397409788612,0.352783134286189,0.4112712010884792
PBC,0,2,-0.9621127501618738,0.3576221673935749,0.4101516898116302
PBC,0,2,-0.9581857593448868,0.36244797302358545,0.4090258532912167
PBC,0,2,-0.9542587685278994,0.36726047675357254,0.40789370889827015
PBC,0,2,-0.9503317777109124,0.37205960436605634,0.40675527410119927
PBC,0,2,-0.9464047868939249,0.37684528184987476,0.4056105664655195
PBC,0,2,-0.9424777960769379,0.3816174354013241,0.4044596036535846
PBC,0,2,-0.9385508052599505,0.3863759914253012,0.40330240342431234
PBC,0,2,-0.934623814442963,0.391120876536437,0.4021389836329131
PBC,0,2,-0.930696823625976,0.39585201756023214,0.40096936223061447
PBC,0,2,-0.9267698328089886,0.40056934153418744,0.39979355726438376
PBC,0,2,-0.9228428419920016,0.4052727757089287,0.39861158687665177
PBC,0,2,-0.9189158511750142,0.40996224754933375,0.39742346930503214
PBC,0,2,-0.9149888603580272,0.4146376847356483,0.3962292228820412
PBC,0,2,-0.9110618695410397,0.4192990151646081,0.395028866034815
PBC,0,2,-0.9071348787240527,0.423946166950548,0.3938224172848265
PBC,0,2,-0.9032078879070653,0.4285790684265166,0.3926098952475988
PBC,0,2,-0.8992808970900783,0.43319764814538,0.39139131863242005
PBC,0,2,-0.8953539062730909,0.4378018348809283,0.39016670624205363
PBC,0,2,-0.8914269154561034,0.4423915576289743,0.38893607697244975
PBC,0,2,-0.8874999246391164,0.44696674560845007,0.38769944981245374
PBC,0,2,-0.883572933822129,0.4515273282625032,0.3864568438435127
PBC,0,2,-0.879645943005142,0.4560732352595829,0.38520827823938286
PBC,0,2,-0.8757189521881545,0.4606043964945322,0.3839537722658332
PBC,0,2,-0.8717919613711675,0.4651207420896648,0.3826933452803487
PBC,0,2,-0.8678649705541801,0.46962220239585084,0.38142701673183177
PBC,0,2,-0.8639379797371931,0.4741087079935875,0.3801548061603022
PBC,0,2,-0.8600109889202057,0.478580189694078,0.3788767331965968
PBC,0,2,-0.8560839981032182,0.48303657854029514,0.3775928175620661
PBC,0,2,-0.8521570072862312,0.4874778058080498,0.37630307906826993
PBC,0,2,-0.8482300164692438,0.49190380300705394,0.37500753761667216
PBC,0,2,-0.8443030256522568,0.4963145018819758,0.37370621319833364
PBC,0,2,-0.8403760348352693,0.5007098344135001,0.3723991258936048
PBC,0,2,-0.8364490440182824,0.5050897328193729,0.37108629587181374
PBC,0,2,-0.8325220532012949,0.5094541295554554,0.3697677433909571
PBC,0,2,-0.8285950623843079,0.513802957316763,0.3684434887973859
PBC,0,2,-0.8246680715673205,0.5181361490385104,0.36711355252549294
PBC,0,2,-0.820741080750333,0.5224536378971446,0.36577795509739647
PBC,0,2,-0.816814089933346,0.5267553573113789,0.36443671712262354
PBC,0,2,-0.8128870991163586,0.5310412409432242,0.3630898592977917
PBC,0,2,-0.8089601082993716,0.5353112226990124,0.36173740240628993
PBC,0,2,-0.8050331174823842,0.5395652367304193,0.3603793673179572
PBC,0,2,-0.8011061266653972,0.5438032174354815,0.3590157749887604
PBC,0,2,-0.7971791358484097,0.5480250994596139,0.3576466464604704
PBC,0,2,-0.7932521450314227,0.5522308176966149,0.35627200286033706
PBC,0,2,-0.7893251542144353,0.5564203072896796,0.354891865400763
PBC,0,2,-0.7853981633974483,0.5605935036323976,0.353506255378976
PBC,0,2,-0.7814711725804608,0.5647503423697544,0.3521151941766985
PBC,0,2,-0.7775441817634734,0.5688907593991266,0.350718703259819
PBC,0,2,-0.7736171909464864,0.5730146908712721,0.34931680417805916
PBC,0,2,-0.769690200129499,0.57712207319132,0.34790951856464
PBC,0,2,-0.765763209312512,0.5812128430197511,0.34649686813594877
PBC,0,2,-0.7618362184955245,0.5852869372733801,0.34507887469120174
PBC,0,2,-0.7579092276785375,0.5893442931263297,0.3436555601121081
PBC,0,2,-0.7539822368615501,0.5933848480110043,0.34222694636253037
PBC,0,2,-0.7500552460445631,0.5974085396190546,0.3407930554881454
PBC,0,2,-0.7461282552275756,0.6014153059023462,0.3393539096161024
PBC,0,2,-0.7422012644105882,0.6054050850739147,0.3379095309546809
PBC,0,2,-0.7382742735936012,0.6093778156089239,0.3364599417929467
PBC,0,2,-0.7343472827766138,0.6133334362456184,0.33500516450040707
PBC,0,2,-0.7304202919596268,0.6172718859862694,0.33354522152666366
PBC,0,2,-0.7264933011426393,0.6211931040981206,0.33208013540106496
PBC,0,2,-0.7225663103256523,0.6250970301143244,0.33060992873235756
PBC,0,2,-0.7186393195086649,0.6289836038348828,0.3291346242083356
