basis,boundary_length,site_count,region,probe_index,real_energy,imaginary_energy,finite_obc_potential,geometry_adaptive_potential,absolute_deviation,lu_ordering_spread,numerically_reliable
square,16,256,cyan,44,-0.9199999999999999,1.3200000000000003,0.5646595039619844,0.5971494198857852,0.032489915923800794,,True
square,16,256,cyan,45,-0.8600000000000001,1.3200000000000003,0.556202854423579,0.5936413586184354,0.03743850419485639,,True
square,16,256,cyan,46,-0.8,1.3200000000000003,0.5558474222445545,0.5910295487409452,0.03518212649639063,,True
square,16,256,cyan,47,-0.74,1.3200000000000003,0.5540335899610698,0.5893772107246865,0.035343620763616745,,True
square,16,256,cyan,48,-0.6800000000000002,1.3200000000000003,0.5507637000474427,0.5885677989808221,0.03780409893337944,9.43689570931383e-15,True
square,16,256,global_coarse,0,-2.0,-3.0,1.227047869929636,1.2175530699894832,0.009494799940152898,2.220446049250313e-16,True
square,16,256,global_coarse,1,-1.4,-3.0,1.1562236722130428,1.1529192082386481,0.0033044639743946558,,True
square,16,256,global_coarse,2,-0.8,-3.0,1.1365404060951227,1.1401209121453901,0.0035805060502673847,,True
square,16,256,global_coarse,3,-0.20000000000000018,-3.0,1.1478770095107442,1.1554029191171487,0.007525909606404424,,True
square,16,256,global_coarse,4,0.3999999999999999,-3.0,1.1807324885653931,1.18989004869747,0.009157560132076803,,True
square,16,256,global_coarse,5,1.0,-3.0,1.2299492269450267,1.2390899362504193,0.00914070930539257,,True
square,16,256,global_coarse,6,1.5999999999999996,-3.0,1.292034826632304,1.3000608122315895,0.008025985599285468,,True
square,16,256,global_coarse,7,2.2,-3.0,1.3642005356415456,1.3704922488031372,0.0062917131615916055,,True
square,16,256,global_coarse,8,2.8,-3.0,1.443897470833658,1.4482179129344581,0.00432044210080007,,True
square,16,256,global_coarse,9,3.3999999999999995,-3.0,1.5285826882800937,1.5311617277273268,0.0025790394472331446,,True
square,16,256,global_coarse,10,4.0,-3.0,1.615703175146436,1.6168705405992143,0.0011673654527784016,,True
square,16,256,global_coarse,11,-2.0,-2.4,1.0387229056186056,1.0230701495903114,0.01565275602829419,,True
square,16,256,global_coarse,12,-1.4,-2.4,0.9294035028074595,0.9273894827012412,0.002014020106218317,,True
square,16,256,global_coarse,13,-0.8,-2.4,0.9328769272982329,0.9411096567507541,0.008232729452521181,,True
square,16,256,global_coarse,14,-0.20000000000000018,-2.4,0.9624242583484937,0.9750575946360099,0.012633336287516284,,True
square,16,256,global_coarse,15,0.3999999999999999,-2.4,1.0115934437651415,1.0253783328315722,0.013784889066430717,0.0,True
square,16,256,global_coarse,16,1.0,-2.4,1.0763451319516792,1.0892073066616488,0.012862174709969532,,True
square,16,256,global_coarse,17,1.5999999999999996,-2.4,1.1537407544004137,1.1643765037771352,0.010635749376721515,,True
square,16,256,global_coarse,18,2.2,-2.4,1.241300507551418,1.2490389631872785,0.007738455635860397,,True
square,16,256,global_coarse,19,2.8,-2.4,1.3365475996264782,1.341301572256633,0.004753972630154868,,True
square,16,256,global_coarse,20,3.3999999999999995,-2.4,1.4366607018330075,1.4388494723274963,0.0021887704944887343,,True
square,16,256,global_coarse,21,4.0,-2.4,1.5384271087057515,1.5387865384126878,0.000359429706936254,,True
square,16,256,global_coarse,22,-2.0,-1.8,0.9341396953535749,0.9326113264961583,0.0015283688574165843,,True
square,16,256,global_coarse,23,-1.4,-1.8,0.7257516197832765,0.7326749251332282,0.0069233053499516695,,True
square,16,256,global_coarse,24,-0.8,-1.8,0.7037523577834508,0.7219825589445233,0.018230201161072546,,True
square,16,256,global_coarse,25,-0.20000000000000018,-1.8,0.7577036522774956,0.7785282850151383,0.02082463273764268,,True
square,16,256,global_coarse,26,0.3999999999999999,-1.8,0.8270404898514659,0.8474718151152569,0.02043132526379099,,True
square,16,256,global_coarse,27,1.0,-1.8,0.9101700474004919,0.9280382155114465,0.017868168110954596,,True
square,16,256,global_coarse,28,1.5999999999999996,-1.8,1.0052814791196725,1.0191916544818762,0.013910175362203736,,True
square,16,256,global_coarse,29,2.2,-1.8,1.110648078125421,1.1199132679364516,0.009265189811030528,,True
square,16,256,global_coarse,30,2.8,-1.8,1.2242490840109477,1.2289445302008424,0.004695446189894703,2.220446049250313e-16,True
square,16,256,global_coarse,31,3.3999999999999995,-1.8,1.3430881704723834,1.3439249337957575,0.0008367633233741234,,True
square,16,256,global_coarse,32,4.0,-1.8,1.4627799904507972,1.4615289886514835,0.0012510017993137001,,True
square,16,256,global_coarse,33,-2.0,-1.2000000000000002,0.872033208247817,0.8789248014932411,0.006891593245424099,,True
square,16,256,global_coarse,34,-1.4,-1.2000000000000002,0.6463462195548588,0.6632431782441648,0.016896958689305963,,True
square,16,256,global_coarse,35,-0.8,-1.2000000000000002,0.5379503186801688,0.5711591951969566,0.03320887651678772,,True
square,16,256,global_coarse,36,-0.20000000000000018,-1.2000000000000002,0.540345346140328,0.5788954636814833,0.03855011754115523,,True
square,16,256,global_coarse,37,0.3999999999999999,-1.2000000000000002,0.628681898196096,0.6579258151379563,0.02924391694186035,,True
square,16,256,global_coarse,38,1.0,-1.2000000000000002,0.7320372293821635,0.7561768579874163,0.02413962860525276,,True
square,16,256,global_coarse,39,1.5999999999999996,-1.2000000000000002,0.8465282031449066,0.8643761261042175,0.017847922959310925,,True
square,16,256,global_coarse,40,2.2,-1.2000000000000002,0.9715978892573884,0.9823309971311993,0.010733107873810876,,True
square,16,256,global_coarse,41,2.8,-1.2000000000000002,1.1064327736780668,1.1101526959443169,0.003719922266250064,,True
square,16,256,global_coarse,42,3.3999999999999995,-1.2000000000000002,1.2485551779002058,1.2467121749019425,0.0018430029982632323,,True
square,16,256,global_coarse,43,4.0,-1.2000000000000002,1.3913581107230306,1.3870873413098415,0.004270769413189157,,True
square,16,256,global_coarse,44,-2.0,-0.6000000000000001,0.8375186132716587,0.8490091082162349,0.011490494944576213,,True
square,16,256,global_coarse,45,-1.4,-0.6000000000000001,0.6179051878839172,0.6373063570843098,0.019401169200392587,1.1102230246251565e-16,True
square,16,256,global_coarse,46,-0.8,-0.6000000000000001,0.4704135846249301,0.5085238635061793,0.03811027888124918,,True
square,16,256,global_coarse,47,-0.20000000000000018,-0.6000000000000001,0.43774911641882963,0.48525109187582727,0.047501975456997636,,True
square,16,256,global_coarse,48,0.3999999999999999,-0.6000000000000001,0.46705076884054214,0.5155218772959729,0.048471108455430734,,True
square,16,256,global_coarse,49,1.0,-0.6000000000000001,0.5510023750062945,0.5858093590406507,0.034806984034356225,,True
square,16,256,global_coarse,50,1.5999999999999996,-0.6000000000000001,0.6773527106922577,0.6998564574978116,0.022503746805553893,,True
square,16,256,global_coarse,51,2.2,-0.6000000000000001,0.8225592508731274,0.8347233683621624,0.012164117489035009,,True
square,16,256,global_coarse,52,2.8,-0.6000000000000001,0.9805583261816978,0.9818120641418523,0.0012537379601544885,,True
square,16,256,global_coarse,53,3.3999999999999995,-0.6000000000000001,1.1525862126610478,1.1447429452985312,0.007843267362516615,,True
square,16,256,global_coarse,54,4.0,-0.6000000000000001,1.32937195471311,1.3194996007427904,0.009872353970319603,,True
square,16,256,global_coarse,55,-2.0,0.0,0.8263654517743034,0.8394585317123284,0.013093079938024998,,True
square,16,256,global_coarse,56,-1.4,0.0,0.6071359441425398,0.6287676493556569,0.02163170521311708,,True
square,16,256,global_coarse,57,-0.8,0.0,0.44694355778583067,0.4897820205935692,0.04283846280773851,,True
square,16,256,global_coarse,58,-0.20000000000000018,0.0,0.3959235475484245,0.4582683065656071,0.06234475901718256,,True
square,16,256,global_coarse,59,0.3999999999999999,0.0,0.42803109458288935,0.4789870203942565,0.05095592581136715,,True
square,16,256,global_coarse,60,1.0,0.0,0.48843495027026884,0.5355321700767172,0.04709721980644832,1.4432899320127035e-15,True
square,16,256,global_coarse,61,1.5999999999999996,0.0,0.5834863237821037,0.6196490998740951,0.03616277609199137,,True
square,16,256,global_coarse,62,2.2,0.0,0.7070851788173291,0.7279808005788831,0.020895621761554017,,True
square,16,256,global_coarse,63,2.8,0.0,0.85210898646135,0.8612484833785135,0.009139496917163425,,True
square,16,256,global_coarse,64,3.3999999999999995,0.0,1.0367614081524401,1.0285351700048335,0.00822623814760659,,True
square,16,256,global_coarse,65,4.0,0.0,1.2958639329889774,1.2783581307362206,0.017505802252756775,,True
square,16,256,global_coarse,66,-2.0,0.5999999999999996,0.8375186132716587,0.8490091082162349,0.011490494944576213,,True
square,16,256,global_coarse,67,-1.4,0.5999999999999996,0.6179051878839174,0.6373063570843098,0.019401169200392476,,True
square,16,256,global_coarse,68,-0.8,0.5999999999999996,0.47041358462492994,0.5085238635061793,0.03811027888124935,,True
square,16,256,global_coarse,69,-0.20000000000000018,0.5999999999999996,0.4377491164188293,0.48525109187582727,0.04750197545699797,,True
square,16,256,global_coarse,70,0.3999999999999999,0.5999999999999996,0.46705076884054336,0.5155218772959729,0.04847110845542951,,True
square,16,256,global_coarse,71,1.0,0.5999999999999996,0.5510023750062947,0.5858093590406506,0.03480698403435589,,True
square,16,256,global_coarse,72,1.5999999999999996,0.5999999999999996,0.6773527106922573,0.6998564574978114,0.022503746805554115,,True
square,16,256,global_coarse,73,2.2,0.5999999999999996,0.8225592508731268,0.8347233683621621,0.012164117489035342,,True
square,16,256,global_coarse,74,2.8,0.5999999999999996,0.9805583261816977,0.981812064141852,0.0012537379601542664,,True
square,16,256,global_coarse,75,3.3999999999999995,0.5999999999999996,1.1525862126610478,1.1447429452985312,0.007843267362516615,0.0,True
square,16,256,global_coarse,76,4.0,0.5999999999999996,1.32937195471311,1.3194996007427904,0.009872353970319603,,True
square,16,256,global_coarse,77,-2.0,1.2000000000000002,0.872033208247817,0.8789626034699873,0.006929395222170287,,True
square,16,256,global_coarse,78,-1.4,1.2000000000000002,0.6463462195548588,0.6632431782441647,0.016896958689305852,,True
square,16,256,global_coarse,79,-0.8,1.2000000000000002,0.5379503186801688,0.5711591951969567,0.03320887651678783,,True
square,16,256,global_coarse,80,-0.20000000000000018,1.2000000000000002,0.540345346140328,0.5788954636814835,0.03855011754115545,,True
square,16,256,global_coarse,81,0.3999999999999999,1.2000000000000002,0.628681898196096,0.6579258151379563,0.02924391694186035,,True
square,16,256,global_coarse,82,1.0,1.2000000000000002,0.7320372293821635,0.7561768579874165,0.024139628605252983,,True
square,16,256,global_coarse,83,1.5999999999999996,1.2000000000000002,0.8465282031449066,0.8643761261043198,0.017847922959413176,,True
square,16,256,global_coarse,84,2.2,1.2000000000000002,0.9715978892573884,0.9823309971311993,0.010733107873810876,,True
square,16,256,global_coarse,85,2.8,1.2000000000000002,1.1064327736780668,1.1101526959443169,0.003719922266250064,,True
square,16,256,global_coarse,86,3.3999999999999995,1.2000000000000002,1.2485551779002058,1.2467121749019419,0.0018430029982638985,,True
square,16,256,global_coarse,87,4.0,1.2000000000000002,1.3913581107230306,1.3870873413098417,0.004270769413188935,,True
square,16,256,global_coarse,88,-2.0,1.7999999999999998,0.9341396953535748,0.9326113264961584,0.0015283688574163623,,True
square,16,256,global_coarse,89,-1.4,1.7999999999999998,0.7257516197832764,0.7326749251332281,0.0069233053499516695,,True
square,16,256,global_coarse,90,-0.8,1.7999999999999998,0.7037523577834502,0.7219825589445231,0.01823020116107288,2.220446049250313e-16,True
square,16,256,global_coarse,91,-0.20000000000000018,1.7999999999999998,0.7577036522774956,0.7785282850151383,0.02082463273764268,,True
square,16,256,global_coarse,92,0.3999999999999999,1.7999999999999998,0.8270404898514659,0.8474718151152569,0.02043132526379099,,True
square,16,256,global_coarse,93,1.0,1.7999999999999998,0.9101700474004919,0.9280382155114464,0.017868168110954485,,True
square,16,256,global_coarse,94,1.5999999999999996,1.7999999999999998,1.0052814791196725,1.0191916544818762,0.013910175362203736,,True
square,16,256,global_coarse,95,2.2,1.7999999999999998,1.1106480781254209,1.1199132679364514,0.009265189811030528,,True
square,16,256,global_coarse,96,2.8,1.7999999999999998,1.2242490840109475,1.2289445302008424,0.004695446189894925,,True
square,16,256,global_coarse,97,3.3999999999999995,1.7999999999999998,1.3430881704723832,1.3440961546455181,0.0010079841731349681,,True
square,16,256,global_coarse,98,4.0,1.7999999999999998,1.4627799904507972,1.4615289886514835,0.0012510017993137001,,True
square,16,256,global_coarse,99,-2.0,2.3999999999999995,1.0387229056186054,1.0230701495903112,0.01565275602829419,,True
square,16,256,global_coarse,100,-1.4,2.3999999999999995,0.9294035028074593,0.9273894827012411,0.002014020106218206,,True
square,16,256,global_coarse,101,-0.8,2.3999999999999995,0.9328769272982329,0.9411096567507539,0.00823272945252096,,True
square,16,256,global_coarse,102,-0.20000000000000018,2.3999999999999995,0.9624242583484934,0.9750575946360098,0.012633336287516395,,True
square,16,256,global_coarse,103,0.3999999999999999,2.3999999999999995,1.0115934437651415,1.025378332831572,0.013784889066430495,,True
square,16,256,global_coarse,104,1.0,2.3999999999999995,1.076345131951679,1.0892073066616488,0.012862174709969754,,True
square,16,256,global_coarse,105,1.5999999999999996,2.3999999999999995,1.1537407544004135,1.1643765037771348,0.010635749376721293,2.220446049250313e-16,True
square,16,256,global_coarse,106,2.2,2.3999999999999995,1.241300507551418,1.2490389630131709,0.00773845546175278,,True
square,16,256,global_coarse,107,2.8,2.3999999999999995,1.336547599626478,1.341301572256633,0.00475397263015509,,True
square,16,256,global_coarse,108,3.3999999999999995,2.3999999999999995,1.4366607018330073,1.4388494723274963,0.0021887704944889563,,True
square,16,256,global_coarse,109,4.0,2.3999999999999995,1.5384271087057515,1.5387865384126875,0.00035942970693603193,,True
square,16,256,global_coarse,110,-2.0,3.0,1.227047869929636,1.2175530699894832,0.009494799940152898,,True
square,16,256,global_coarse,111,-1.4,3.0,1.1562236722130428,1.1529192082386484,0.0033044639743944337,,True
square,16,256,global_coarse,112,-0.8,3.0,1.1365404060951227,1.1401209121453901,0.0035805060502673847,,True
square,16,256,global_coarse,113,-0.20000000000000018,3.0,1.1478770095107442,1.1554029190605766,0.007525909549832344,,True
square,16,256,global_coarse,114,0.3999999999999999,3.0,1.1807324885653931,1.18989004869747,0.009157560132076803,,True
square,16,256,global_coarse,115,1.0,3.0,1.2299492269450267,1.2390899362504193,0.00914070930539257,,True
square,16,256,global_coarse,116,1.5999999999999996,3.0,1.292034826632304,1.3000608122315895,0.008025985599285468,,True
square,16,256,global_coarse,117,2.2,3.0,1.3642005356415456,1.3704922488031372,0.0062917131615916055,,True
square,16,256,global_coarse,118,2.8,3.0,1.443897470833658,1.4482179129344583,0.0043204421008002925,,True
square,16,256,global_coarse,119,3.3999999999999995,3.0,1.5285826882800937,1.5311617277273268,0.0025790394472331446,,True
square,16,256,global_coarse,120,4.0,3.0,1.615703175146436,1.6168705405992143,0.0011673654527784016,0.0,True
square,18,324,red,0,1.3599999999999999,0.48,0.5942221963357177,0.6218555780935194,0.027633381757801723,3.885780586188048e-15,True
square,18,324,red,1,1.42,0.48,0.6074963745260432,0.6322032053803683,0.024706830854325124,,True
square,18,324,red,2,1.48,0.48,0.6188790210194457,0.6431746842824446,0.024295663262998923,,True
square,18,324,red,3,1.54,0.48,0.6288672436445762,0.654519985750284,0.025652742105707782,,True
square,18,324,red,4,1.5999999999999996,0.48,0.6429159080261125,0.6661401311275489,0.023224223101436348,,True
square,18,324,red,5,1.6599999999999997,0.48,0.6595420905103856,0.6790992815940596,0.01955719108367404,,True
square,18,324,red,6,1.7199999999999998,0.48,0.6740033451856594,0.6925325940966025,0.018529248910943097,,True
square,18,324,red,7,1.3599999999999999,0.54,0.6067884137715374,0.6335940159920909,0.026805602220553504,,True
square,18,324,red,8,1.42,0.54,0.622145569789537,0.644888942420968,0.022743372631431003,,True
square,18,324,red,9,1.48,0.54,0.6353496569639658,0.6566175171088023,0.021267860144836503,,True
square,18,324,red,10,1.54,0.54,0.6479781227152074,0.6697407784040991,0.021762655688891686,,True
square,18,324,red,11,1.5999999999999996,0.54,0.6616719420068038,0.6828608374250024,0.021188895418198572,,True
square,18,324,red,12,1.6599999999999997,0.54,0.6763000504370281,0.6960357414369435,0.019735690999915345,6.661338147750939e-16,True
square,18,324,red,13,1.7199999999999998,0.54,0.6906912785082061,0.7093096261768024,0.01861834766859627,,True
square,18,324,red,14,1.3599999999999999,0.5999999999999996,0.6239558224513305,0.6487320332673713,0.024776210816040756,,True
square,18,324,red,15,1.42,0.5999999999999996,0.6387329196356276,0.6612267940006419,0.022493874365014266,,True
square,18,324,red,16,1.48,0.5999999999999996,0.6524901947810812,0.6741176621108157,0.02162746732973453,,True
square,18,324,red,17,1.54,0.5999999999999996,0.6658902458313188,0.6869390324475794,0.02104878661626053,,True
square,18,324,red,18,1.5999999999999996,0.5999999999999996,0.67954237612525,0.6998564574978114,0.02031408137256141,,True
square,18,324,red,19,1.6599999999999997,0.5999999999999996,0.6935369532544532,0.7128256476231007,0.019288694368647552,,True
square,18,324,red,20,1.7199999999999998,0.5999999999999996,0.7076302279608055,0.725820983127275,0.018190755166469508,,True
square,18,324,red,21,1.3599999999999999,0.6599999999999997,0.6429247316085821,0.6662701219173373,0.023345390308755154,,True
square,18,324,red,22,1.42,0.6599999999999997,0.6564495957647709,0.6787762636217445,0.02232666785697357,,True
square,18,324,red,23,1.48,0.6599999999999997,0.6699766890904226,0.6913400019301279,0.021363312839705273,,True
square,18,324,red,24,1.54,0.6599999999999997,0.6834407272374634,0.7039938440530633,0.020553116815599903,5.218048215738236e-15,True
square,18,324,red,25,1.5999999999999996,0.6599999999999997,0.6970020640586648,0.7164715415127095,0.019469477454044704,,True
square,18,324,red,26,1.6599999999999997,0.6599999999999997,0.7107272249935169,0.7295890809741382,0.01886185598062129,,True
square,18,324,red,27,1.7199999999999998,0.6599999999999997,0.7245755296019624,0.7425610626009757,0.017985532999013287,,True
square,18,324,red,28,1.3599999999999999,0.7199999999999998,0.6611809660198441,0.6837628726473295,0.022581906627485382,,True
square,18,324,red,29,1.42,0.7199999999999998,0.6743053044179743,0.6960677041629091,0.02176239974493477,,True
square,18,324,red,30,1.48,0.7199999999999998,0.6875538771236365,0.708344345449393,0.020790468325756484,,True
square,18,324,red,31,1.54,0.7199999999999998,0.7008689376669394,0.7208961632943363,0.020027225627396894,,True
square,18,324,red,32,1.5999999999999996,0.7199999999999998,0.7142758461781212,0.7335544790202901,0.019278632842168908,,True
square,18,324,red,33,1.6599999999999997,0.7199999999999998,0.7277999990219405,0.7462449041474529,0.018444905125512445,,True
square,18,324,red,34,1.7199999999999998,0.7199999999999998,0.7414390430750121,0.7590350108083745,0.017595967733362472,,True
square,18,324,red,35,1.3599999999999999,0.7799999999999998,0.6791560713864941,0.7011067144103978,0.021950643023903704,,True
square,18,324,red,36,1.42,0.7799999999999998,0.692058245706268,0.7130841724387076,0.021025926732439637,1.887379141862766e-15,True
square,18,324,red,37,1.48,0.7799999999999998,0.7050803758644308,0.7254985020045583,0.0204181261401275,,True
square,18,324,red,38,1.54,0.7799999999999998,0.7182028316206761,0.7378287576552635,0.01962592603458735,,True
square,18,324,red,39,1.5999999999999996,0.7799999999999998,0.731426159037465,0.7502562341793666,0.018830075141901603,,True
square,18,324,red,40,1.6599999999999997,0.7799999999999998,0.7447573949452171,0.7627428035674322,0.017985408622215093,,True
square,18,324,red,41,1.7199999999999998,0.7799999999999998,0.758198407316706,0.7752404002871799,0.01704199297047393,,True
square,18,324,red,42,1.3599999999999999,0.8399999999999999,0.6969840773039725,0.7183632689483855,0.021379191644413043,,True
square,18,324,red,43,1.42,0.8399999999999999,0.7096921053224319,0.7303662320536136,0.02067412673118174,,True
square,18,324,red,44,1.48,0.8399999999999999,0.722511179596908,0.7424337994359379,0.019922619839029876,,True
square,18,324,red,45,1.54,0.8399999999999999,0.7354366281027515,0.7545905171359187,0.019153889033167282,,True
square,18,324,red,46,1.5999999999999996,0.8399999999999999,0.7484671983846085,0.7666020336171832,0.018134835232574642,,True
square,18,324,red,47,1.6599999999999997,0.8399999999999999,0.7616044807750909,0.7792072746354658,0.017602793860374888,,True
square,18,324,red,48,1.7199999999999998,0.8399999999999999,0.7748496627343463,0.79167954277947,0.016829880045123646,2.220446049250313e-16,True
square,18,324,yellow,0,-0.8600000000000001,-0.18000000000000016,0.46508110574110395,0.49864220360625455,0.0335610978651506,4.440892098500626e-16,True
square,18,324,yellow,1,-0.8,-0.18000000000000016,0.4560612784111431,0.49148377240595315,0.03542249399481007,,True
square,18,324,yellow,2,-0.74,-0.18000000000000016,0.4463566602756043,0.4851965199753869,0.0388398596997826,,True
square,18,324,yellow,3,-0.6800000000000002,-0.18000000000000016,0.4363703410376519,0.4797310385149008,0.04336069747724891,,True
square,18,324,yellow,4,-0.6200000000000001,-0.18000000000000016,0.43369498162202597,0.47506396350152996,0.041368981879503997,,True
square,18,324,yellow,5,-0.56,-0.18000000000000016,0.42852826384187126,0.47111812422185645,0.04258986037998519,,True
square,18,324,yellow,6,-0.5,-0.18000000000000016,0.42067728390203574,0.4678546986739167,0.04717741477188098,,True
square,18,324,yellow,7,-0.8600000000000001,-0.1200000000000001,0.46425334072060886,0.4977451743959642,0.033491833675355354,,True
square,18,324,yellow,8,-0.8,-0.1200000000000001,0.45502014816135833,0.4905204970511349,0.035500348889776545,,True
square,18,324,yellow,9,-0.74,-0.1200000000000001,0.4462196547110537,0.48423811863211624,0.03801846392106256,,True
square,18,324,yellow,10,-0.6800000000000002,-0.1200000000000001,0.4388877209518236,0.47876830684111055,0.039880585889286946,,True
square,18,324,yellow,11,-0.6200000000000001,-0.1200000000000001,0.43344691948193614,0.4740608961445572,0.040613976662621065,,True
square,18,324,yellow,12,-0.56,-0.1200000000000001,0.4282778015120213,0.4700736766858193,0.04179587517379796,1.609823385706477e-15,True
square,18,324,yellow,13,-0.5,-0.1200000000000001,0.4232152829487324,0.4667678633600869,0.04355258041135451,,True
square,18,324,yellow,14,-0.8600000000000001,-0.06000000000000005,0.46306927474460763,0.49724219581071794,0.03417292106611031,,True
square,18,324,yellow,15,-0.8,-0.06000000000000005,0.45374452851400626,0.4900245271130178,0.03627999859901154,,True
square,18,324,yellow,16,-0.74,-0.06000000000000005,0.4448057284311245,0.4836781998733628,0.03887247144223832,,True
square,18,324,yellow,17,-0.6800000000000002,-0.06000000000000005,0.4384859198562693,0.4781512914753381,0.0396653716190688,,True
square,18,324,yellow,18,-0.6200000000000001,-0.06000000000000005,0.43333511451458345,0.4733964645444266,0.040061350029843124,,True
square,18,324,yellow,19,-0.56,-0.06000000000000005,0.42830931402496714,0.46937806031582924,0.0410687462908621,,True
square,18,324,yellow,20,-0.5,-0.06000000000000005,0.4233907815113978,0.46605135623721367,0.04266057472581586,,True
square,18,324,yellow,21,-0.8600000000000001,0.0,0.4621475143272958,0.49705463547148426,0.03490712114418848,,True
square,18,324,yellow,22,-0.8,0.0,0.452757151484951,0.4897820205935692,0.037024869108618186,,True
square,18,324,yellow,23,-0.74,0.0,0.4369840917444712,0.4834713378635267,0.04648724611905547,,True
square,18,324,yellow,24,-0.6800000000000002,0.0,0.43758190118419366,0.47797213984604864,0.04039023866185498,2.6645352591003757e-15,True
square,18,324,yellow,25,-0.6200000000000001,0.0,0.43319287390033,0.4732354143616786,0.040042540461348586,,True
square,18,324,yellow,26,-0.56,0.0,0.4282789907934868,0.4692189501450297,0.040939959351542876,,True
square,18,324,yellow,27,-0.5,0.0,0.4232174573553492,0.4658839600038931,0.04266650264854388,,True
square,18,324,yellow,28,-0.8600000000000001,0.06000000000000005,0.46306927474460763,0.4972421958107179,0.03417292106611025,,True
square,18,324,yellow,29,-0.8,0.06000000000000005,0.45374452851400626,0.4900245271130178,0.03627999859901154,,True
square,18,324,yellow,30,-0.74,0.06000000000000005,0.4448057284311245,0.4836781998733628,0.03887247144223832,,True
square,18,324,yellow,31,-0.6800000000000002,0.06000000000000005,0.4384859198562693,0.4781512914753382,0.03966537161906891,,True
square,18,324,yellow,32,-0.6200000000000001,0.06000000000000005,0.43333511451458345,0.47339646454442674,0.04006135002984329,,True
square,18,324,yellow,33,-0.56,0.06000000000000005,0.42830931402496714,0.46937806031582924,0.0410687462908621,,True
square,18,324,yellow,34,-0.5,0.06000000000000005,0.4233907815113978,0.46605135623721367,0.04266057472581586,,True
square,18,324,yellow,35,-0.8600000000000001,0.1200000000000001,0.46425334072060886,0.4977451743959643,0.03349183367535541,,True
square,18,324,yellow,36,-0.8,0.1200000000000001,0.45502014816135833,0.490520497051135,0.035500348889776656,1.2212453270876722e-15,True
square,18,324,yellow,37,-0.74,0.1200000000000001,0.4462196547110537,0.48423811863211624,0.03801846392106256,,True
square,18,324,yellow,38,-0.6800000000000002,0.1200000000000001,0.4388877209518236,0.4787683068411106,0.039880585889287,,True
square,18,324,yellow,39,-0.6200000000000001,0.1200000000000001,0.43344691948193614,0.4740608961445572,0.040613976662621065,,True
square,18,324,yellow,40,-0.56,0.1200000000000001,0.4282778015120213,0.47007367668581934,0.041795875173798014,,True
square,18,324,yellow,41,-0.5,0.1200000000000001,0.4232152829487324,0.4667678633600869,0.04355258041135451,,True
square,18,324,yellow,42,-0.8600000000000001,0.17999999999999972,0.46508110574110395,0.49864220360625444,0.03356109786515049,,True
square,18,324,yellow,43,-0.8,0.17999999999999972,0.4560612784111431,0.49148377240595326,0.03542249399481018,,True
square,18,324,yellow,44,-0.74,0.17999999999999972,0.44635666027560417,0.4851965199753869,0.03883985969978271,,True
square,18,324,yellow,45,-0.6800000000000002,0.17999999999999972,0.4363703410376515,0.4797310385149008,0.0433606974772493,,True
square,18,324,yellow,46,-0.6200000000000001,0.17999999999999972,0.4336949816220258,0.47506396350152996,0.04136898187950416,,True
square,18,324,yellow,47,-0.56,0.17999999999999972,0.4285282638418712,0.47111812422185645,0.042589860379985245,,True
square,18,324,yellow,48,-0.5,0.17999999999999972,0.4206772839020351,0.4678546986739167,0.04717741477188159,4.263256414560601e-14,True
square,18,324,green,0,-1.88,-2.34,0.9775208263512991,0.963543313791703,0.013977512559596117,2.220446049250313e-16,True
square,18,324,green,1,-1.82,-2.34,0.9534039553103892,0.9389385335949916,0.014465421715397664,,True
square,18,324,green,2,-1.76,-2.34,0.9308311189930477,0.9172911417246351,0.013539977268412606,,True
square,18,324,green,3,-1.7,-2.34,0.916864523234915,0.9057067500272648,0.011157773207650212,,True
square,18,324,green,4,-1.6400000000000001,-2.34,0.9107377737938268,0.9012305593687117,0.009507214425115151,,True
square,18,324,green,5,-1.58,-2.34,0.9066851563405216,0.9015292064902664,0.005155949850255248,,True
square,18,324,green,6,-1.52,-2.34,0.9055837410345194,0.9018448049597274,0.003738936074792032,,True
square,18,324,green,7,-1.88,-2.2800000000000002,0.9655620186144178,0.9536539757891195,0.011908042825298337,,True
square,18,324,green,8,-1.82,-2.2800000000000002,0.9416440731480749,0.929453956799462,0.01219011634861289,,True
square,18,324,green,9,-1.76,-2.2800000000000002,0.9183675405438779,0.9049467203989284,0.013420820144949497,,True
square,18,324,green,10,-1.7,-2.2800000000000002,0.899861645766153,0.8888373060326756,0.011024339733477384,,True
square,18,324,green,11,-1.6400000000000001,-2.2800000000000002,0.8832602779529127,0.8792939299294367,0.003966348023476063,,True
square,18,324,green,12,-1.58,-2.2800000000000002,0.876481407143564,0.8753019730921213,0.0011794340514427182,3.3306690738754696e-16,True
square,18,324,green,13,-1.52,-2.2800000000000002,0.8793887207847916,0.8761647358195233,0.003223984965268323,,True
square,18,324,green,14,-1.88,-2.2199999999999998,0.95431876572478,0.9441531155253875,0.010165650199392529,,True
square,18,324,green,15,-1.82,-2.2199999999999998,0.9307808306957762,0.9203887978361326,0.01039203285964363,,True
square,18,324,green,16,-1.76,-2.2199999999999998,0.906473805813559,0.8962455261066842,0.010228279706874788,,True
square,18,324,green,17,-1.7,-2.2199999999999998,0.8838539390149831,0.8752787507133268,0.008575188301656267,,True
