state,geometry,x,y,probability,probability_over_max
B_scale_free,square,40,46,4.2735743365367056e-10,5.9467865784058675e-08
B_scale_free,square,41,46,5.504324878830164e-08,7.659407029091134e-06
B_scale_free,square,42,46,4.0804556816196585e-08,5.678057094684946e-06
B_scale_free,square,43,46,7.6151039277751e-11,1.0596609363663941e-08
B_scale_free,square,44,46,1.935885199899497e-08,2.6938331283190983e-06
B_scale_free,square,45,46,1.2496911042180402e-08,1.7389767207699113e-06
B_scale_free,square,46,46,3.736191688726771e-30,5.199005057409999e-28
B_scale_free,square,47,46,4.800005532927091e-09,6.679328878275044e-07
B_scale_free,square,48,46,2.9331876018786483e-09,4.0816045982095253e-07
B_scale_free,square,49,46,1.5559147359707423e-11,2.165094635165064e-09
B_scale_free,square,50,46,8.831566064237638e-10,1.2289347136915546e-07
B_scale_free,square,51,46,5.591998475492995e-10,7.781407052223437e-08
B_scale_free,square,52,46,1.7898374197755833e-11,2.490603955207135e-09
B_scale_free,square,53,46,1.2490558077574437e-10,1.7380926897065263e-08
B_scale_free,square,54,46,8.960381554368103e-11,1.2468597143461452e-08
B_scale_free,square,55,46,8.735237177769084e-12,1.2155303059510257e-09
B_scale_free,square,56,46,1.4488397094345623e-11,2.0160970325625012e-09
B_scale_free,square,57,46,1.2238939939912293e-11,1.7030793906247712e-09
B_scale_free,square,58,46,2.5788384220415492e-12,3.588518768694719e-10
B_scale_free,square,59,46,1.6277773410763905e-12,2.2650932643869613e-10
B_scale_free,square,60,46,1.437476801142354e-12,2.0002852588100122e-10
B_scale_free,square,61,46,5.192850531364532e-13,7.225982611223765e-11
B_scale_free,square,62,46,2.181827660625836e-13,3.036068271394383e-11
B_scale_free,square,63,46,1.5245364815877563e-13,2.1214310020270556e-11
B_scale_free,square,64,46,7.67528196438479e-14,1.0680348620839314e-11
B_scale_free,square,65,46,3.260475808337468e-14,4.53703440009689e-12
B_scale_free,square,66,46,1.6687203793039815e-14,2.322066535713818e-12
B_scale_free,square,67,46,9.068957467334561e-15,1.2619683267422584e-12
B_scale_free,square,68,46,4.43149945190387e-15,6.166543363359732e-13
B_scale_free,square,69,46,2.021734830992983e-15,2.813295057314481e-13
B_scale_free,square,70,46,1.004493606498705e-15,1.3977782125259394e-13
B_scale_free,square,71,46,5.160064465075772e-16,7.180359972277762e-14
B_scale_free,square,72,46,2.443600634809338e-16,3.4003319735967386e-14
B_scale_free,square,73,46,1.193057443608839e-16,1.6601695522792553e-14
B_scale_free,square,74,46,5.3805660972178e-17,7.487193560108003e-15
B_scale_free,square,75,46,3.121609171323158e-17,4.343797968914487e-15
B_scale_free,square,76,46,1.0980995319682521e-17,1.528033220958219e-15
B_scale_free,square,77,46,9.185814548410606e-18,1.2782292845871587e-15
B_scale_free,square,78,46,1.4480092248785188e-18,2.0149413923366533e-16
B_scale_free,square,79,46,3.8428264812565e-18,5.347390063278597e-16
B_scale_free,square,0,47,0.005960414140710563,0.8294066751262577
B_scale_free,square,1,47,0.0014716891465380401,0.20478926011406315
B_scale_free,square,2,47,0.002587098975639157,0.3600013537568745
B_scale_free,square,3,47,0.0018953478839072676,0.26374244297254645
B_scale_free,square,4,47,0.0017670162313528465,0.24588476953814117
B_scale_free,square,5,47,0.0016023356040456812,0.222969044501582
B_scale_free,square,6,47,0.0013060519596375247,0.1817404273951935
B_scale_free,square,7,47,0.0012604778238081964,0.17539867133972425
B_scale_free,square,8,47,0.001014878095722062,0.14122284914433073
B_scale_free,square,9,47,0.000880099551663626,0.12246807448155218
B_scale_free,square,10,47,0.0007388321869889796,0.10281036404858569
B_scale_free,square,11,47,0.0005805062656901854,0.08077891239595276
B_scale_free,square,12,47,0.0005396566938373314,0.07509459134527359
B_scale_free,square,13,47,0.00041351631894743867,0.05754183972990795
B_scale_free,square,14,47,0.0002524275363943655,0.03512592895872231
B_scale_free,square,15,47,0.00029920613114988993,0.04163528851450526
B_scale_free,square,16,47,0.00022361280219898165,0.031116285950796838
B_scale_free,square,17,47,8.274918133972918e-05,0.011514757489019476
B_scale_free,square,18,47,0.000139527030120998,0.019415538486240523
B_scale_free,square,19,47,0.00010890676959250685,0.015154651930896565
B_scale_free,square,20,47,2.0909322114514582e-05,0.0029095849591545377
B_scale_free,square,21,47,5.234769977137973e-05,0.007284314578300704
B_scale_free,square,22,47,4.194531775268839e-05,0.005836796858921662
B_scale_free,square,23,47,4.169637849332046e-06,0.0005802156332517546
B_scale_free,square,24,47,1.4800762224839822e-05,0.0020595634290565016
B_scale_free,square,25,47,1.1040887441877033e-05,0.0015363673609630753
B_scale_free,square,26,47,6.238560931265542e-07,8.6811150323133e-05
B_scale_free,square,27,47,2.6459519466869193e-06,0.00036819089325625684
B_scale_free,square,28,47,1.4969929795557407e-06,0.0002083103523596196
B_scale_free,square,29,47,5.562883654090166e-08,7.74089304321913e-06
B_scale_free,square,30,47,1.4305066930104953e-07,1.990586177379697e-05
B_scale_free,square,31,47,1.4527856330115525e-08,2.0215878848372454e-06
B_scale_free,square,32,47,2.1792252715296124e-09,3.032446981268012e-07
B_scale_free,square,33,47,3.144547383320317e-08,4.375717069998354e-06
B_scale_free,square,34,47,8.456024273243642e-08,1.1766771253954906e-05
B_scale_free,square,35,47,1.4263284021655116e-09,1.98477198018528e-07
B_scale_free,square,36,47,9.947453987044857e-08,1.3842133352805482e-05
B_scale_free,square,37,47,1.0838556927664753e-07,1.5082125591141237e-05
B_scale_free,square,38,47,1.0042470152287946e-09,1.397435074548505e-07
B_scale_free,square,39,47,7.082744878161098e-08,9.85581830638166e-06
B_scale_free,square,40,47,5.665987696833373e-08,7.884364921623746e-06
B_scale_free,square,41,47,3.531937773544666e-10,4.914780577913488e-08
B_scale_free,square,42,47,2.8786702865744427e-08,4.00574237763926e-06
B_scale_free,square,43,47,1.9138549811957126e-08,2.663177522825833e-06
B_scale_free,square,44,47,5.146487599857046e-11,7.161467421569265e-09
B_scale_free,square,45,47,8.019644678416511e-09,1.1159538031071226e-06
B_scale_free,square,46,47,4.800005533228399e-09,6.679328878694321e-07
B_scale_free,square,47,47,1.5740300952061313e-30,2.190302614874928e-28
B_scale_free,square,48,47,1.6353883605321958e-09,2.2756841901047642e-07
B_scale_free,square,49,47,9.579411579549094e-10,1.3329993051309362e-07
B_scale_free,square,50,47,6.99664873726635e-12,9.736013352774524e-10
B_scale_free,square,51,47,2.521272807455791e-10,3.508414762717911e-08
B_scale_free,square,52,47,1.5894642605260827e-10,2.2117796455630065e-08
B_scale_free,square,53,47,6.6698248021067784e-12,9.281229596120888e-10
B_scale_free,square,54,47,3.0384877042509264e-11,4.228132349028924e-09
B_scale_free,square,55,47,2.2480936147528845e-11,3.1282790194885286e-09
B_scale_free,square,56,47,2.732515696578028e-12,3.8023645758932285e-10
B_scale_free,square,57,47,3.128895280052094e-12,4.353936773153272e-10
B_scale_free,square,58,47,2.729947558000997e-12,3.7987909462289905e-10
B_scale_free,square,59,47,6.847271878637944e-13,9.528151682878845e-11
B_scale_free,square,60,47,3.422782001271542e-13,4.7628875650882114e-11
B_scale_free,square,61,47,2.883155296376103e-13,4.0119833820052086e-11
B_scale_free,square,62,47,1.1852481469038268e-13,1.6493027187635452e-11
B_scale_free,square,63,47,4.674483474389085e-14,6.504661764934828e-12
B_scale_free,square,64,47,2.871945625904533e-14,3.996384842548725e-12
B_scale_free,square,65,47,1.5313848878273046e-14,2.130960732201779e-12
B_scale_free,square,66,47,6.708745395290417e-15,9.335388584111166e-13
B_scale_free,square,67,47,3.1205159465198427e-15,4.342276719001515e-13
B_scale_free,square,68,47,1.667424386220736e-15,2.3202631286203083e-13
B_scale_free,square,69,47,8.34143984054199e-16,1.1607324123093333e-13
B_scale_free,square,70,47,3.774245631056343e-16,5.25195807885769e-14
B_scale_free,square,71,47,1.813898763274664e-16,2.5240859221300985e-14
B_scale_free,square,72,47,8.98824328506789e-17,1.2507367445117401e-14
B_scale_free,square,73,47,4.5959590980781056e-17,6.395393112900042e-15
B_scale_free,square,74,47,1.944401458887044e-17,2.7056837176986702e-15
B_scale_free,square,75,47,1.1315132772856825e-17,1.5745292911187762e-15
B_scale_free,square,76,47,3.9095360675302075e-18,5.440218136704595e-16
B_scale_free,square,77,47,3.4287532655059227e-18,4.771196730018734e-16
B_scale_free,square,78,47,5.093498623297479e-19,7.087731922946054e-17
B_scale_free,square,79,47,1.4108368249364394e-18,1.9632150593762593e-16
B_scale_free,square,0,48,0.006451138673034646,0.8976922326645941
B_scale_free,square,1,48,0.001606531630556329,0.2235529321836757
B_scale_free,square,2,48,0.0027030645584104475,0.3761382573620237
B_scale_free,square,3,48,0.00200199026836146,0.2785819999948616
B_scale_free,square,4,48,0.0017243482774172388,0.2399474160300251
B_scale_free,square,5,48,0.0016861921648610501,0.234637896640287
B_scale_free,square,6,48,0.0013058474818506635,0.1817119737949345
B_scale_free,square,7,48,0.0011723899295892073,0.16314101847563395
B_scale_free,square,8,48,0.0009893133632669518,0.1376654520834014
B_scale_free,square,9,48,0.0008163796798290509,0.11360129345088277
B_scale_free,square,10,48,0.0006964039622656481,0.09690636946556953
B_scale_free,square,11,48,0.0005575202500908209,0.07758035029563595
B_scale_free,square,12,48,0.0003899187036294769,0.05425817198472575
B_scale_free,square,13,48,0.00039634927547478436,0.05515300229138984
B_scale_free,square,14,48,0.0002960225420205736,0.04119228404998669
B_scale_free,square,15,48,0.00014228085074873144,0.01979873957878578
B_scale_free,square,16,48,0.00019412509889352845,0.027012997592251696
B_scale_free,square,17,48,0.0001478491161648376,0.02057357776887882
B_scale_free,square,18,48,3.961183172821087e-05,0.005512086387581031
B_scale_free,square,19,48,7.753103015344288e-05,0.010788638577891616
B_scale_free,square,20,48,6.192309263360463e-05,0.00861675466877047
B_scale_free,square,21,48,8.653557075592963e-06,0.001204164313526581
B_scale_free,square,22,48,2.4067139329955785e-05,0.0033490031967945335
B_scale_free,square,23,48,1.8817774840780184e-05,0.0026185408757696486
B_scale_free,square,24,48,1.4709201860285312e-06,0.00020468225731787505
B_scale_free,square,25,48,5.148891970218053e-06,0.0007164813163626473
B_scale_free,square,26,48,3.366401070692237e-06,0.0004684432076814488
B_scale_free,square,27,48,1.6678150513163958e-07,2.3208067489635088e-05
B_scale_free,square,28,48,5.059365114694952e-07,7.040234284003401e-05
B_scale_free,square,29,48,1.602369780431881e-07,2.229738002320022e-05
B_scale_free,square,30,48,8.464054389842938e-09,1.1777945363928251e-06
B_scale_free,square,31,48,2.8966570418072166e-09,4.030771401632795e-07
B_scale_free,square,32,48,4.561190474885124e-08,6.347011695970898e-06
B_scale_free,square,33,48,1.7361964082349368e-09,2.4159611334467113e-07
B_scale_free,square,34,48,8.859445195317155e-08,1.2328141651639174e-05
B_scale_free,square,35,48,1.1767418349064344e-07,1.6374659708718917e-05
B_scale_free,square,36,48,1.778442866993709e-09,2.4747481473483906e-07
B_scale_free,square,37,48,8.561299889736805e-08,1.1913264932055355e-05
B_scale_free,square,38,48,7.559519722869466e-08,1.0519262539278978e-05
B_scale_free,square,39,48,8.921510345486969e-10,1.2414506874974847e-07
B_scale_free,square,40,48,4.0955533913158136e-08,5.699065938878474e-06
B_scale_free,square,41,48,2.8657486927536553e-08,3.987761653623741e-06
B_scale_free,square,42,48,2.555192873671194e-10,3.5556153911903915e-08
B_scale_free,square,43,48,1.2910430837323641e-08,1.7965190442212407e-06
B_scale_free,square,44,48,7.76711963392265e-09,1.08081430565019e-06
B_scale_free,square,45,48,3.0305298196872214e-11,4.217058751756647e-09
B_scale_free,square,46,48,2.9331876016821218e-09,4.0816045979360533e-07
B_scale_free,square,47,48,1.635388360528641e-09,2.2756841900998176e-07
B_scale_free,square,48,48,8.761634917609584e-32,1.2192036180926124e-29
B_scale_free,square,49,48,4.987873520867943e-10,6.940751926342146e-08
B_scale_free,square,50,48,2.8151717167895003e-10,3.9173825147215416e-08
B_scale_free,square,51,48,2.774016341678261e-12,3.8601137712605085e-10
B_scale_free,square,52,48,6.49274484155942e-11,9.034818360522477e-09
B_scale_free,square,53,48,4.1044382635425e-11,5.711429462886186e-09
B_scale_free,square,54,48,2.2129345888899576e-12,3.07935434738819e-10
B_scale_free,square,55,48,6.721483316215835e-12,9.35311372265584e-10
B_scale_free,square,56,48,5.156458974340224e-12,7.175342840896329e-10
B_scale_free,square,57,48,7.67815112519651e-13,1.0684341130542619e-10
B_scale_free,square,58,48,6.282043636481436e-13,8.741622314369897e-11
B_scale_free,square,59,48,5.593417265319939e-13,7.783381334085885e-11
B_scale_free,square,60,48,1.6477849295947541e-13,2.2929343289146218e-11
B_scale_free,square,61,48,6.908217860025338e-14,9.61295955459965e-12
B_scale_free,square,62,48,5.375324288958706e-14,7.479899451582674e-12
B_scale_free,square,63,48,2.4697801294998517e-14,3.436761401376661e-12
B_scale_free,square,64,48,9.576670839821946e-15,1.332617924278731e-12
B_scale_free,square,65,48,5.1349878125331056e-15,7.145465177188523e-13
B_scale_free,square,66,48,2.8465525734788746e-15,3.9610497690345865e-13
B_scale_free,square,67,48,1.292489821075535e-15,1.7985322157580718e-13
B_scale_free,square,68,48,5.680172536941947e-16,7.904103484740179e-14
B_scale_free,square,69,48,2.917124215819021e-16,4.0592519909771075e-14
B_scale_free,square,70,48,1.4826835429554878e-16,2.0631915813160732e-14
B_scale_free,square,71,48,6.906496661316766e-17,9.610564463143911e-15
B_scale_free,square,72,48,3.0872615975029774e-17,4.296002452817256e-15
B_scale_free,square,73,48,1.6446466583748578e-17,2.2885673452844736e-15
B_scale_free,square,74,48,7.172221196052416e-18,9.980326861614252e-16
B_scale_free,square,75,48,4.200816614253728e-18,5.845542371033911e-16
B_scale_free,square,76,48,1.3588724233912096e-18,1.8909052827515485e-16
B_scale_free,square,77,48,1.252664336413002e-18,1.7431140484303473e-16
B_scale_free,square,78,48,1.7958859411797383e-19,2.4990206254398048e-17
B_scale_free,square,79,48,5.190299699454543e-19,7.222433064223634e-17
B_scale_free,square,0,49,0.00687379288857063,0.9565056337740021
B_scale_free,square,1,49,0.001739818885152805,0.24210019015296694
B_scale_free,square,2,49,0.0027035051450532326,0.3761995661056564
B_scale_free,square,3,49,0.002123948295267827,0.2955527673297149
B_scale_free,square,4,49,0.001683931232746803,0.23432328222872192
B_scale_free,square,5,49,0.0015979031928721728,0.22235226329688307
B_scale_free,square,6,49,0.001293809776180086,0.18003689666091646
B_scale_free,square,7,49,0.001128044992028717,0.1569703084624631
B_scale_free,square,8,49,0.000903063193610278,0.12566352323161034
B_scale_free,square,9,49,0.0007671715102032237,0.10675385241828017
B_scale_free,square,10,49,0.0005751776188602753,0.08003741773706133
B_scale_free,square,11,49,0.0005237197718258317,0.0728769284135954
B_scale_free,square,12,49,0.0003982308589778345,0.055414829386017064
B_scale_free,square,13,49,0.00023354345277258685,0.032498161048675964
B_scale_free,square,14,49,0.0002669858543129318,0.0371517556504947
B_scale_free,square,15,49,0.00019914932083106495,0.02771213075882924
B_scale_free,square,16,49,7.193027206464594e-05,0.010009278950363826
B_scale_free,square,17,49,0.00011298329145738919,0.01572191023983489
B_scale_free,square,18,49,8.869249267174814e-05,0.012341784265139164
B_scale_free,square,19,49,1.716456467030973e-05,0.002388492506913966
B_scale_free,square,20,49,3.798495873050362e-05,0.005285702902805223
B_scale_free,square,21,49,3.038523835471726e-05,0.004228182626534823
B_scale_free,square,22,49,3.237760136299847e-06,0.0004505424968984884
B_scale_free,square,23,49,9.320805578072613e-06,0.0012970136271581076
B_scale_free,square,24,49,6.717294559855904e-06,0.0009347284962433165
B_scale_free,square,25,49,4.411803339641171e-07,6.139135725905246e-05
B_scale_free,square,26,49,1.3001172933540219e-06,0.0001809146035993998
B_scale_free,square,27,49,6.170546285848258e-07,8.586470936141962e-05
B_scale_free,square,28,49,3.180447155706815e-08,4.425672509586861e-06
B_scale_free,square,29,49,2.109551998474456e-08,2.935494862865461e-06
B_scale_free,square,30,49,7.115227980437842e-09,9.901019363256423e-07
B_scale_free,square,31,49,2.087240779943713e-09,2.9044482390189625e-07
B_scale_free,square,32,49,6.309618327656763e-08,8.779993193281063e-06
B_scale_free,square,33,49,1.1316212454435638e-07,1.5746795315361933e-05
B_scale_free,square,34,49,2.5954339451989767e-09,3.611611858132867e-07
B_scale_free,square,35,49,9.589171589252007e-08,1.3343574351208647e-05
B_scale_free,square,36,49,9.592501103309156e-08,1.3348207454074879e-05
B_scale_free,square,37,49,1.7205983400194893e-09,2.3942560277417165e-07
B_scale_free,square,38,49,5.551076347388839e-08,7.72446287786123e-06
B_scale_free,square,39,49,4.171489152521209e-08,5.804732467642599e-06
B_scale_free,square,40,49,6.907491567087744e-10,9.611948899641258e-08
B_scale_free,square,41,49,1.9982492840909645e-08,2.780614325892683e-06
B_scale_free,square,42,49,1.237191614206799e-08,1.7215833648616563e-06
B_scale_free,square,43,49,1.6121532934311452e-10,2.2433520076495354e-08
B_scale_free,square,44,49,5.079978148080622e-09,7.068917840348761e-07
B_scale_free,square,45,49,2.775564357906824e-09,3.8622678749232125e-07
B_scale_free,square,46,49,1.5559147368872226e-11,2.1650946364403693e-09
B_scale_free,square,47,49,9.579411579584592e-10,1.332999305135876e-07
B_scale_free,square,48,49,4.98787352102356e-10,6.940751926558691e-08
B_scale_free,square,49,49,1.8425862788633037e-32,2.5640053243063536e-30
B_scale_free,square,50,49,1.37056418956155e-10,1.9071746705436854e-08
B_scale_free,square,51,49,7.48667844176379e-11,1.0417902057695741e-08
B_scale_free,square,52,49,9.762699126271996e-13,1.3585042299785522e-10
B_scale_free,square,53,49,1.514262762623329e-11,2.1071348627214545e-09
B_scale_free,square,54,49,9.66728142633424e-12,1.3452266161441325e-09
B_scale_free,square,55,49,6.578859301759057e-13,9.154648805904848e-11
B_scale_free,square,56,49,1.3577802187780418e-12,1.889385452458922e-10
B_scale_free,square,57,49,1.0846585437552758e-12,1.509329746533526e-10
B_scale_free,square,58,49,1.950719092416521e-13,2.714474864247633e-11
B_scale_free,square,59,49,1.183497898578004e-13,1.6468672040320255e-11
B_scale_free,square,60,49,1.0575420654664315e-13,1.4715964824217766e-11
B_scale_free,square,61,49,3.612392890364579e-14,5.026735904109234e-12
B_scale_free,square,62,49,1.3458827121991429e-14,1.8728297716942277e-12
B_scale_free,square,63,49,9.368288573229069e-15,1.3036210058079839e-12
B_scale_free,square,64,49,4.7515539789520296e-15,6.611907317728304e-13
B_scale_free,square,65,49,1.8614444073942707e-15,2.5902468862426994e-13
B_scale_free,square,66,49,8.869883465666405e-16,1.234266676835096e-13
B_scale_free,square,67,49,4.963490871837204e-16,6.906822854660317e-14
B_scale_free,square,68,49,2.3538225712457003e-16,3.2754035316433514e-14
B_scale_free,square,69,49,1.0120370568772393e-16,1.408275114166895e-14
B_scale_free,square,70,49,4.902477905013172e-17,6.8219217710133414e-15
B_scale_free,square,71,49,2.59797055603907e-17,3.6151416161552185e-15
B_scale_free,square,72,49,1.163668682241471e-17,1.619274348898502e-15
B_scale_free,square,73,49,5.783635558739375e-18,8.048074891561401e-16
B_scale_free,square,74,49,2.460368197569555e-18,3.423664460485417e-16
B_scale_free,square,75,49,1.5494858248056668e-18,2.156148642976891e-16
B_scale_free,square,76,49,4.891476456883387e-19,6.806612978202157e-17
B_scale_free,square,77,49,4.581390734490695e-19,6.375120867180512e-17
B_scale_free,square,78,49,6.199614353801865e-20,8.626919886541359e-18
B_scale_free,square,79,49,1.909265612109297e-19,2.6567912998805307e-17
B_scale_free,square,0,50,0.007105586567234115,0.98876030933798
B_scale_free,square,1,50,0.0018557568705483121,0.2582332535136046
B_scale_free,square,2,50,0.0026550740130497066,0.3694602518198782
B_scale_free,square,3,50,0.0021022634028065542,0.29253525979883205
B_scale_free,square,4,50,0.0016752104781869418,0.23310976721561505
B_scale_free,square,5,50,0.0015605985960504098,0.2171612344712962
B_scale_free,square,6,50,0.001164240724084002,0.16200703595639457
B_scale_free,square,7,50,0.0010706992220182103,0.14899049979244017
B_scale_free,square,8,50,0.0008069145904639754,0.11228420237050957
B_scale_free,square,9,50,0.0006960979614403125,0.09686378867820546
B_scale_free,square,10,50,0.0005440451611520459,0.07570525765108228
B_scale_free,square,11,50,0.00036673558053779164,0.05103218187924205
B_scale_free,square,12,50,0.0003638809937361416,0.05063495891920566
B_scale_free,square,13,50,0.00026922971305794424,0.03746399425962797
B_scale_free,square,14,50,0.00012547030250725,0.017459509351680367
B_scale_free,square,15,50,0.00016223315682238764,0.02257515333980672
B_scale_free,square,16,50,0.00012433822796956587,0.01730197832176711
B_scale_free,square,17,50,3.2698700302124705e-05,0.00455010669699909
B_scale_free,square,18,50,5.853856688573635e-05,0.00814578936650307
B_scale_free,square,19,50,4.6905356005523833e-05,0.006526998703737241
B_scale_free,square,20,50,6.748636421176007e-06,0.0009390897953705405
B_scale_free,square,21,50,1.6028703823681268e-05,0.0022304346025523235
B_scale_free,square,22,50,1.2295994510260097e-05,0.001711018678126577
B_scale_free,square,23,50,1.0620219803236846e-06,0.00014778303970439577
B_scale_free,square,24,50,2.8302491209057877e-06,0.00039383631031880576
B_scale_free,square,25,50,1.6739237763233517e-06,0.00023293071940293542
B_scale_free,square,26,50,1.0199458557743177e-07,1.4192804074948618e-05
B_scale_free,square,27,50,1.6182945526946923e-07,2.2518977249547757e-05
B_scale_free,square,28,50,1.812454164754276e-08,2.5220757268191653e-06
B_scale_free,square,29,50,4.4271961015025705e-09,6.160555142635493e-07
B_scale_free,square,30,50,2.8091792454046106e-08,3.909043839505699e-06
B_scale_free,square,31,50,8.94213996335884e-08,1.244321350905144e-05
B_scale_free,square,32,50,3.1971881979541897e-09,4.4489680925123917e-07
B_scale_free,square,33,50,9.724411908422298e-08,1.3531764669562385e-05
B_scale_free,square,34,50,1.1412569121557395e-07,1.588087805024749e-05
B_scale_free,square,35,50,2.80370702588607e-09,3.90142910789597e-07
B_scale_free,square,36,50,7.124366984796492e-08,9.91373651854149e-06
B_scale_free,square,37,50,5.8648259477799225e-08,8.161053367614578e-06
B_scale_free,square,38,50,1.427800944089025e-09,1.9868210594471106e-07
B_scale_free,square,39,50,2.966647241354875e-08,4.128164531250674e-06
B_scale_free,square,40,50,1.9302837326751842e-08,2.6860385452638475e-06
B_scale_free,square,41,50,4.67103718388039e-10,6.499866164688173e-08
B_scale_free,square,42,50,8.48029659097925e-09,1.1800546796854178e-06
B_scale_free,square,43,50,4.663881357312917e-09,6.48990865136612e-07
B_scale_free,square,44,50,8.855576524689604e-11,1.2322758298793873e-08
B_scale_free,square,45,50,1.778497581327354e-09,2.474824283724956e-07
B_scale_free,square,46,50,8.831566063863113e-10,1.2289347136394385e-07
B_scale_free,square,47,50,6.996648743144285e-12,9.736013360953818e-10
B_scale_free,square,48,50,2.815171716931366e-10,3.917382514918951e-08
B_scale_free,square,49,50,1.3705641894441713e-10,1.90717467038035e-08
B_scale_free,square,50,50,3.152822494381503e-31,4.3872320959504605e-29
B_scale_free,square,51,50,3.4089218830726745e-11,4.743600860706947e-09
B_scale_free,square,52,50,1.8096285951057464e-11,2.518143875319925e-09
B_scale_free,square,53,50,3.069687969881143e-13,4.2715483063240135e-11
B_scale_free,square,54,50,3.2083218377299155e-12,4.4644608333361646e-10
B_scale_free,square,55,50,2.084291665111106e-12,2.9003444712771014e-10
B_scale_free,square,56,50,1.7641049569629697e-13,2.4547965835709158e-11
B_scale_free,square,57,50,2.515418170392163e-13,3.5002678874398186e-11
B_scale_free,square,58,50,2.1007097168204812e-13,2.9231906047149043e-11
B_scale_free,square,59,50,4.5070403154992034e-14,6.271660382130012e-12
B_scale_free,square,60,50,2.115867913724337e-14,2.9442836183849867e-12
B_scale_free,square,61,50,1.8533055860164083e-14,2.5789215108256573e-12
B_scale_free,square,62,50,7.281119832096111e-15,1.0131862062884708e-12
B_scale_free,square,63,50,2.527418914511486e-15,3.51696722584831e-13
B_scale_free,square,64,50,1.5477283686703764e-15,2.153703098396531e-13
B_scale_free,square,65,50,8.508175027308907e-16,1.1839340344815833e-13
B_scale_free,square,66,50,3.4465592669464806e-16,4.795974230547155e-14
B_scale_free,square,67,50,1.496581706002976e-16,2.0825312260646604e-14
B_scale_free,square,68,50,8.248245503662299e-17,1.1477641850574654e-14
B_scale_free,square,69,50,4.137766224182184e-17,5.757806161501969e-15
B_scale_free,square,70,50,1.7363335551506132e-17,2.4161519768422364e-15
B_scale_free,square,71,50,8.462746736463606e-18,1.1776125731238367e-15
B_scale_free,square,72,50,4.160032386622575e-18,5.788790088661273e-16
B_scale_free,square,73,50,2.1995500026798776e-18,3.060729357774432e-16
B_scale_free,square,74,50,8.621757975991892e-19,1.199739388538233e-16
B_scale_free,square,75,50,5.452746492956144e-19,7.587634403018124e-17
B_scale_free,square,76,50,1.7309278487035989e-19,2.4086297998507024e-17
B_scale_free,square,77,50,1.7071190903284548e-19,2.37549931150437e-17
B_scale_free,square,78,50,2.1777396868417108e-20,3.0303797526702625e-18
B_scale_free,square,79,50,7.025808291452485e-20,9.776589608576108e-18
B_scale_free,square,0,51,0.007176133481381253,0.998577090541747
B_scale_free,square,1,51,0.0018710592571128631,0.26036261923591464
B_scale_free,square,2,51,0.002604737022717643,0.36245573253622276
B_scale_free,square,3,51,0.0020784939402323757,0.2892276790741079
B_scale_free,square,4,51,0.0015139218992351973,0.21066605427115553
B_scale_free,square,5,51,0.0015212557542512906,0.21168657871143054
B_scale_free,square,6,51,0.0010771906300021843,0.14989379560138444
B_scale_free,square,7,51,0.0009512163743082253,0.13236415989151148
B_scale_free,square,8,51,0.0007462150363709301,0.10383770617855916
B_scale_free,square,9,51,0.0005538239377592525,0.07706599910312152
B_scale_free,square,10,51,0.0004914732911734915,0.06838974922252122
B_scale_free,square,11,51,0.00036785022800887136,0.05118728788884156
B_scale_free,square,12,51,0.00020958873201128037,0.029164801179516843
B_scale_free,square,13,51,0.00022938409903587232,0.03191937647565784
B_scale_free,square,14,51,0.00017228120524564384,0.023973364644843162
B_scale_free,square,15,51,5.99765724989002e-05,0.008345891477911881
B_scale_free,square,16,51,8.853213921945031e-05,0.012319470677429384
B_scale_free,square,17,51,6.986563195627638e-05,0.009721979066968311
B_scale_free,square,18,51,1.3482670557083353e-05,0.0018761476458815445
B_scale_free,square,19,51,2.6543326988750218e-05,0.0036935709608097575
B_scale_free,square,20,51,2.1054801559120048e-05,0.0029298287911435424
B_scale_free,square,21,51,2.3767136114397287e-06,0.000330725699197228
B_scale_free,square,22,51,5.559183855837732e-06,0.0007735744680547095
B_scale_free,square,23,51,3.7734315218800677e-06,0.0005250825225386196
B_scale_free,square,24,51,2.8441096954550114e-07,3.957650442592364e-05
B_scale_free,square,25,51,5.568301740829338e-07,7.748432447699748e-05
B_scale_free,square,26,51,1.8447521832757492e-07,2.5670192349759123e-05
B_scale_free,square,27,51,1.5698148603341e-08,2.184437009134198e-06
B_scale_free,square,28,51,2.28204177635778e-09,3.175518743404774e-07
B_scale_free,square,29,51,4.7727099741067236e-08,6.641346419082677e-06
B_scale_free,square,30,51,3.391533906185436e-09,4.719405051897767e-07
B_scale_free,square,31,51,8.55264682386869e-08,1.1901223972447695e-05
B_scale_free,square,32,51,1.245471451413624e-07,1.7331049673647344e-05
B_scale_free,square,33,51,4.009897787521214e-09,5.579874003767836e-07
B_scale_free,square,34,51,8.58006848553777e-08,1.1939381906937592e-05
B_scale_free,square,35,51,7.90344656911608e-08,1.0997845428484154e-05
B_scale_free,square,36,51,2.5076489708165285e-09,3.489456850091915e-07
B_scale_free,square,37,51,4.211627953724175e-08,5.8605866228462116e-06
B_scale_free,square,38,51,2.9346944067266728e-08,4.083701355195802e-06
B_scale_free,square,39,51,1.034889876025566e-09,1.4400753889458145e-07
B_scale_free,square,40,51,1.3625841133601004e-08,1.896070193047245e-06
B_scale_free,square,41,51,7.721091813183674e-09,1.0744094181941866e-06
