geometry,real_energy,imaginary_energy
square,-0.3337263840643252,-7.747354950340147
square,0.30728663795722755,-7.723332943356313
square,0.1428788148378467,-8.232016369939592
square,0.1430326825788321,-8.228512833732994
square,0.0036814178857078835,-8.458259296625672
square,0.0033631877557741604,-8.459374664322468
square,0.01557435250489834,-8.450972083238545
square,0.015347205512029395,-8.450192712672338
square,-0.09243268068499949,-8.325827059480307
square,0.011351293994749271,-8.464059865028903
square,0.01134539141067002,-8.464056161290658
square,-0.12383808348772425,-8.225901442498666
square,-0.12742366071746275,-8.225597487914056
square,0.06890148569680238,-8.308551554691281
square,0.011679119630460763,-8.40452662057222
square,0.01168781552282362,-8.404545545149164
square,-0.027186827304618928,-8.31505715239949
square,0.011758108333263696,-8.361085606925057
square,0.011912042015917834,-8.360823617048608
square,-0.004900693543146516,-8.300451938130108
square,-0.12740213573387077,8.35691880882506
square,0.011351293957264813,8.464059865074988
square,0.011345391416676894,8.4640561612387
square,0.03515888601573687,-8.307827357560189
square,0.031150964489961293,-8.308929424082667
square,-0.3337263840642843,7.747354950340184
square,0.1428788143431956,8.232016368720894
square,0.01168781550970076,8.404545545178532
square,0.01167911964205742,8.404526620598322
square,-0.24122494977144107,-7.693463995739931
square,-0.21693384947879862,-8.025803949367262
square,-0.0155254068258642,-8.312175626475844
square,0.14609062449747176,-7.478817513866389
square,0.1467035609737049,-7.479103199958681
square,0.18817730803961924,-8.006709000419546
square,0.3072866379548879,7.723332943357105
square,0.14303268265637234,8.22851283412921
square,-0.09243268067471937,8.325827059471909
square,-0.027186827302547234,8.315057152474857
square,0.2178207206308185,-7.669749035323255
square,0.13079331526597243,-8.112801516271787
square,0.13191789218049657,-8.112099952886396
square,-0.11148378198233987,-8.117239412933875
square,-0.2412249498232777,7.6934639957549145
square,-0.12383808356085409,8.225901442266478
square,-0.12742366071410327,8.22559748793427
square,0.06890148576358504,8.308551554705351
square,0.011758108440077651,8.361085606793194
square,0.011912042012958096,8.36082361698922
square,0.14187716045242804,-7.606918319599184
square,-0.14055365856942584,-7.9844299921551665
square,-0.11239955987170461,-8.118097117884147
square,0.039513121233551184,-8.180913461113178
square,0.03830889471476837,-8.183554855587213
square,-0.029241601651137608,-8.176277195275524
square,-0.02664277816867654,-8.174013494454401
square,0.13927613277085937,-7.983026688370185
square,0.1399082885341581,-7.982017097303608
square,-0.21693384947841035,8.025803949367305
square,0.2178207214430844,7.669749035641429
square,0.1881773077411223,8.006709000076608
square,-0.004900692837956637,8.300451938328385
square,-0.015525406839713507,8.312175626492893
square,0.035158886057560075,8.307827357583687
square,0.031150964503179668,8.308929424103532
square,0.14609062312705903,7.478817513641842
square,0.14670356168625717,7.479103199413239
square,0.13079331458805427,8.112801515794693
square,-0.1585824807711655,-7.6421467292363285
square,0.14340833649678195,-7.60671337218718
square,-0.12017467278804563,-7.609590221613871
square,0.14374294908543364,-7.853265549300721
square,0.14526170861575807,-7.853244449055261
square,0.12894084709003512,-7.6257465264245665
square,-0.06820594823212273,-7.603223554014447
square,-0.11197649489532574,-7.6104738043917735
square,0.13387791269754534,-7.737355031971504
square,0.1330262547633964,-7.73503982682336
square,-0.12130636770347364,-7.849609842074812
square,-0.12128329760495218,-7.848115589070235
square,-0.10905436202751799,-7.740438413751599
square,-0.10570350455920435,-7.980637529320298
square,-0.1200940076640083,-7.983444775024479
square,-0.11148378202388759,8.117239412772552
square,0.13191789221244637,8.112099952856548
square,-0.008586370370820199,-7.562080474362028
square,0.04209498923913164,-7.560255339132836
square,0.04345060785253095,-7.558211403301182
square,0.0988467056038937,-7.96795784325205
square,-0.10719946616504346,-7.742325943847456
square,-0.0009377329158688137,-7.562124866087646
square,0.05283363610393699,-7.588322978685467
square,-0.14055365864898736,7.984429992148898
square,-0.11239955987521084,8.118097117886972
square,-0.1585824807726926,7.6421467292342635
square,0.039513121046994906,8.180913461150993
square,0.038308895115393156,8.183554855792542
square,-0.029241602534103073,8.176277196429805
square,-0.026642777641739605,8.174013494609255
square,-0.12017467284875544,7.609590221589493
square,0.1418771596987604,7.606918320036233
square,0.14340833725437957,7.606713371679128
square,0.14374294914938388,7.853265550062341
square,0.1452617092387038,7.853244449104509
square,0.1392761322667513,7.983026687997494
square,0.13990828908347877,7.982017097417679
square,-0.0176350903843448,-7.579656159457674
square,-0.024524534559791117,-7.7969961767479194
square,-0.04899448302783856,-7.952757745044197
square,0.04130679581280451,-7.805439612349307
square,0.1338779132423434,7.737355032435376
square,-0.12130636759089514,7.849609842272032
square,-0.10570350464177235,7.9806375291027205
square,0.03973933718207795,-7.804444000683742
square,-0.023205164600833366,-7.797794352128965
square,0.12894084689660334,7.625746526597332
square,-0.1090543619653458,7.740438413959312
square,-0.12128329755472556,7.848115589082716
square,-0.12009400766630281,7.9834447750218125
square,0.1330262547847505,7.735039826854803
square,-0.014054750563714831,-7.939939838382007
square,0.04242826544336136,-7.9328093413553
square,0.020406644790420394,-8.07432903224392
square,0.004414327052477673,-8.081001784912836
square,0.007075538012173721,-8.081006837752263
square,-0.111976494894962,7.6104738043932985
square,-0.06820594760169366,7.603223554007781
square,0.018603793192685715,-7.612325414662257
square,0.01901973232323803,-8.075500010222486
square,0.019384026928056936,-7.938542806521352
square,-0.009495143597454821,-7.933768310675534
square,0.03745323966166904,-7.932272287741329
square,0.015302974945487944,-7.985889522499225
square,0.014584041292813044,-8.088432801730027
square,0.014580063257209522,-8.08841966031858
square,0.09884670559044993,7.967957843222378
square,-0.10719946616705882,7.742325943846886
square,-0.008586369296742906,7.5620804755548985
square,-0.0009377332695502179,7.562124866082026
square,0.0420949892314082,7.560255339863135
square,0.04345060779774456,7.55821140314604
square,0.05283363541305882,7.588322977377593
square,0.041306795167337124,7.805439612898187
square,-0.02452453523947095,7.796996176194647
square,-0.0489944830375302,7.952757745030126
square,0.03973933743271885,7.804443999938504
square,-0.02320516373754054,7.797794351294855
square,0.014912992940967726,-8.029111881426497
square,0.014910257931971262,-8.029093522742594
square,0.017844008175836125,-7.613504336280237
square,0.014710560371507293,-7.985564233896543
square,-0.017635090368655782,7.579656159506035
square,0.020406644746141574,8.074329032387986
square,0.004414326853458558,8.081001784718516
square,0.007075537961998962,8.081006837706488
square,0.04242826501776991,7.932809341379669
square,0.019384026916003005,7.938542807740564
square,-0.014054750544255682,7.939939837275437
square,-0.009495143678551605,7.933768310572087
square,0.006911886080582153,-7.707330190790521
square,0.006784599325304539,-7.703707531187769
square,0.023752322882887488,-7.700050764598762
square,0.0258447404348541,-7.701489400685335
square,0.01810912348893757,-7.656292718014246
square,0.01809932121759571,-7.656307797921778
square,0.018603793408064038,7.612325414398399
square,0.017844008169066655,7.613504336268247
square,0.03745323965870525,7.932272287724148
square,0.019019732377979506,8.075500010356132
square,0.015302974821156027,7.98588952259821
square,0.014710560391928364,7.985564233940803
square,0.01458404129062964,8.088432801761021
square,0.014580063274885013,8.088419660278662
square,0.014912992925375118,8.02911188140901
square,0.01491025793314053,8.029093522713302
square,0.01780223426435452,-7.7153799685373174
square,0.017792845618018117,-7.715391329953796
square,0.006911886285626351,7.7073301909480305
square,0.006784599334080812,7.70370753118753
square,0.023752322940256473,7.700050764413435
square,0.02584474041076291,7.701489400666075
square,0.018109123498870294,7.656292718003733
square,0.018099321225716124,7.656307797930554
square,0.01780223425915283,7.715379968511606
square,0.01779284561161081,7.71539132996637
square,1.9085140414158392,1.1224495285499414
square,-1.5690690272489152,4.3990044076174595
square,1.8112391447772505,4.095002899294403
square,-1.5292014986743967,5.12207417831764
square,1.5240821421659703,5.103075072560956
square,-1.7584263648023524,-4.855975583373207
square,1.5009952286546548,-5.461107774830854
square,1.3367248535218348,-5.389527603635924
square,-1.5077557336172083,-5.481420534516381
square,-1.342097230349521,-5.410648849919119
square,1.3116746843627776,5.743558805360402
square,1.311675360957848,-5.743558651699065
square,-1.319393439697744,-5.765592474414302
square,-1.1767016204312468,-5.69842029107439
square,1.1407887467679645,-6.0271202294836765
square,-0.997729041505744,-6.334816912496025
square,0.6979386698960538,-6.879896256100114
square,-0.7150515516236435,-6.902968548251975
square,0.563291314900437,-7.162182889137251
square,0.4634800384748941,-7.107179627386848
square,0.14319477360886312,-7.233842612567565
square,0.3389025996209855,-7.389218135225949
square,0.3389025996191999,7.389218135236908
square,-0.1168127122870745,7.473739155936195
square,-0.11596430432291124,7.474043392763753
square,-0.11681271207290993,-7.473739156095376
square,-0.11596430434389142,-7.4740433928479
square,1.7923037369474573,4.4626664190476895
square,1.8112387330733664,-4.095002248484485
square,-1.5292014986744153,-5.122074178317741
square,1.5470307923392976,-4.742418573010186
square,-1.7918945814151745,4.120760633406739
square,-1.3640002848303419,5.054234162195609
square,1.3367252115202204,5.389527336023118
square,-1.3420972303495302,5.410648849919132
square,1.1407887526134315,6.0271202252562786
square,0.9850791930326223,-6.3119651390613
square,0.8375882668094138,-6.596514252658219
square,-0.9977290415058172,6.3348169124961435
square,0.8375882669433427,6.596514253255819
square,0.6979386468032256,6.879896262773555
square,-0.5834015988127033,-7.185668040701729
square,-0.48263388558183756,-7.130383805180752
square,-0.5834015988126802,7.185668040701676
square,-0.4826338855799601,7.130383805180561
square,0.4634800422446523,7.107179626584938
square,0.1467695508556973,-7.10641162444709
square,0.24717577392358117,-7.336963855772759
square,0.2471757730678228,7.336963855723162
square,-0.2672017449205567,-7.360605316491929
square,-0.11144730111264922,-7.237149737123712
square,-0.1804312454056753,-7.306888644318891
square,-0.031888290756574435,-7.223488975865395
square,0.0781008216120142,-7.247400487508339
square,0.02218008925901302,-7.244782904413271
square,-0.2672017449205392,7.3606053164918785
square,0.14284554265421925,7.234272755915386
square,0.14319477460723204,7.233842613248579
square,-0.11144730095870714,7.237149737107447
square,0.13733307664834427,-7.361808899796738
square,0.13344557817974367,-7.362825300581664
square,-0.1804312452954621,7.306888644184204
square,-0.10558382523168745,-7.368931615988299
square,-0.10250083450774977,-7.3655888852359075
square,0.006333038262531188,-7.332465295973054
square,0.020998473315757632,-7.345490589917444
square,0.13733307592977814,7.3618088991436395
square,0.02128926197117762,7.28668933817956
square,0.1334455781551622,7.362825300621455
square,-0.10558382533751441,7.368931615739519
square,-0.1025008345077196,7.365588885236312
square,-0.020390591874359775,-7.421256877637135
square,-0.019560343234934194,-7.421358782836423
square,0.042428998391289344,-7.431121779602505
square,0.04191710493872326,-7.430495134662668
square,0.006333038267011681,7.332465295960475
square,0.028259980987515178,7.331447245095203
square,0.020998473329808736,7.345490589931859
square,-0.020390594468624394,7.421256878041443
square,-0.01956034073720972,7.421358784000732
square,0.042428998238867456,7.431121781502305
square,0.04191710544630378,7.430495132829995
square,-1.79189458141517,-4.120760633406747
square,-1.7757964968039492,4.489177900772267
square,1.560656935468079,-4.5913184484783534e-11
square,-1.549656462220061,4.761215927117655
square,-1.8201652590979331,3.3796072695725736
square,-1.8066927518645408,3.750858693041321
square,-1.8066927518645557,-3.7508586930412617
square,-1.5496564622201021,-4.76121592711769
square,1.844836471387603,-3.3567943102393936
square,1.8448364615679698,3.3567944841069144
square,1.6250586887379217,3.2909097060650505
square,-1.5690690272489078,-4.399004407617339
square,1.6072761191810803,-3.655848599046148
square,1.3611750648185112,-5.033587960944865
square,-1.1767016204312688,5.698420291074369
square,1.3611749952182646,5.033588332043086
square,1.6072760982234915,3.6558485988955143
square,1.1675049323327198,5.6767845788132325
square,-1.4052009083174206,4.337654489148802
square,1.4277411197319503,3.9600652528517393
square,1.242082140596504,4.617386708556454
square,-1.0225137480957012,5.98705963887283
square,1.1675049272129583,-5.676784584336478
square,-1.3640002848303168,-5.054234162195622
square,1.0125600392791543,5.9650806346554806
square,1.3842323645589631,4.676921283452212
square,1.384232524948609,-4.676921720948306
square,1.2183829672529294,-4.971438495110846
square,1.1928742513979471,5.324656935919785
square,1.218382969380669,4.971438489156764
square,1.1928742476402492,-5.324656942045676
square,1.012559959686452,-5.965080602694574
square,-1.0225137480957183,-5.987059638872782
square,-1.2000035663449347,-5.345872032761603
square,1.066105351701865,-5.266462215638578
square,-0.9287252512110155,5.581106813905571
square,-0.8786843108097862,6.274674461637206
square,1.039536054418329,5.615706018128274
square,0.9212535495280295,5.558288452442781
square,-1.0468474440515878,-5.637851945384951
square,1.0395361227364388,-5.6157060658339795
square,0.921253549357185,-5.558288451361819
square,-0.7410040793738232,6.561133142174172
square,0.8941856471990697,5.906384352059758
square,-0.8786843108097153,-6.2746744616371
square,0.8658961056018579,-6.251180740732709
square,0.7264415855020174,6.53782489420056
square,-0.6620946995027754,6.1637043085047125
square,0.894185647081892,-5.906384351106553
square,-0.7924388220211805,-5.873101317253352
square,-0.74100407937376,-6.561133142174083
square,-0.6096502744621098,6.846515448098208
square,0.7264415643749688,-6.537824898502386
square,0.5927526596616444,6.822703697064538
square,-0.7668127910740026,-6.217786701188278
square,-0.6620946995030166,-6.163704308504771
square,0.6219507317966997,6.482265389545952
square,0.7561321912323251,-6.194996921909123
square,0.6516861748055238,-6.140268250733614
square,0.49293971120740804,6.768272708275506
square,-0.609650274461942,-6.846515448098664
square,-0.6358932436044988,-6.505804010697902
square,-0.5357023690210027,-6.452446611861387
square,0.5927526597309384,-6.822703697108192
square,0.5234423524583075,-6.428873094773209
square,0.6219507318957888,-6.482265389595817
square,0.49293971537936176,-6.768272707969905
square,-0.38668201720444617,7.077305945174699
square,0.36689543281100456,7.053354959006759
square,0.3989600102142967,-6.715657720072402
square,-0.38668201720443124,-7.0773059451747
square,0.3668954327951899,-7.053354958991896
square,0.16317970487577926,7.291144840519146
square,-0.11610975297463932,7.244378933183686
square,0.1631797049563052,-7.2911448403396895
square,-0.09171171135095874,7.257005332682795
square,0.0781008227633663,7.247400487078053
square,-0.003586882697148592,7.189109519492974
square,0.14284554343790484,-7.234272756741634
square,-0.031888291343709706,7.223488976814944
square,-0.11610975298266416,-7.244378933187099
square,0.013197045306092156,7.211168299252487
square,0.020331685308996737,7.243049365486229
square,0.022180089249662062,7.24478290439172
square,-0.09171171131677475,-7.257005332677507
square,0.04648946160590022,-7.186088004196314
square,0.011461120972199047,7.33261738160391
square,0.01319704503540437,-7.21116829869312
square,0.02986397594246033,7.328068714978735
square,0.021312057436970386,7.286679996854693
square,0.021013964808383984,7.345496475472855
square,0.02033168523453471,-7.243049365247016
square,0.011461121255933761,-7.332617381757838
square,0.028259980892240685,-7.33144724496006
square,0.029863975943680378,-7.328068714975828
square,0.02128926198423731,-7.2866893381642885
square,0.021312057427553613,-7.286679996851867
square,0.021013964811704908,-7.345496475471578
square,-1.82016525909794,-3.379607269572637
square,1.8595309122374304,-2.986509080876236
square,1.5885371180275738,-4.0185772650262
square,1.5885370865201578,4.018577260966689
square,-1.8322884928063867,-3.0071418329597286
square,-1.5873832086855904,-4.035598899508218
square,-1.3850529911054799,-4.696513341443368
square,-1.6045376729616143,-3.6711582903890165
square,1.4069936970647625,-4.318668223883818
square,1.4277414703405125,-3.9600656449166305
square,-1.222631825689105,-4.992051475620891
square,-1.8322884928063863,3.007141832959692
square,-1.5873832086855684,4.035598899508218
square,1.8724667576655947,2.6146114044876394
square,-1.843040963084589,-2.63359811697092
square,-1.4052009083174382,-4.337654489148753
square,1.6250587012944369,-3.290909703891518
square,1.24208213966878,-4.617386713488013
square,-1.3850529911054867,4.696513341443401
square,1.4069940015800182,4.318668665889016
square,-1.604537672961608,3.6711582903890023
square,-1.8778253537506473,0.3772969382729399
square,1.884204493631578,-2.2424293577203063
square,-1.0706844323403568,-5.287365869042977
square,-1.424383173131057,-3.9778284870675136
square,1.908514041250697,-1.1224495287107628
square,-1.2000035663449349,5.345872032761612
square,1.0916649017770925,-4.9146731712279985
square,-0.9038739920955526,-5.9285407502148
square,-1.2445316908045743,-4.63713214303646
square,-1.8430409630845723,2.633598116970916
square,-1.8603579471141252,1.8838196698813106
square,-1.8719850151165531,-1.1313590080937006
square,-1.8668896451832377,-1.5078568270645132
square,-1.6934672347809252,-0.3678213630232795
square,-0.928725251211078,-5.581106813905519
square,-1.694464864984041,3.417164120375829e-14
square,1.6693380619176956,-2.195476396368647
square,1.6905961083408367,-1.4635358769817743
square,1.9160290609604729,0.3742679679171133
square,1.9170431610277363,-3.1385671994203407e-12
square,1.698075754784715,-1.0973464998292477
square,-1.8603579471141167,-1.8838196698813519
square,-1.3014297847858942,-2.7655545770331177e-14
square,-1.5144410105685058,-1.808102376003644
square,-1.2226318256891113,4.992051475620827
square,-1.6204647978934457,-3.305839606739314
square,1.884204491535553,2.242429339032539
square,1.0661054101946867,5.266462267918067
square,-1.0468474440516007,5.6378519453849725
square,-1.0706844323403786,5.28736586904294
square,0.7834554152511591,-5.850358549635217
square,-1.0237283321802964,-4.182017919119987
square,-1.093974575228685,-4.93577864337938
square,0.9491943951137135,-5.211047065746688
square,-1.6204647978934559,3.3058396067393336
square,1.0916648487528415,4.91467312188674
square,1.021952951523526,2.724828237476059
square,0.8132293558045791,-5.5049538797247575
square,0.8394538660358278,-5.158400718803152
square,-0.9531915340595227,-5.2325504400172
square,-0.8429710346093865,-5.1804314966440765
square,-0.9038739920955442,5.928540750214818
square,-1.4243831731310581,3.977828487067563
square,0.7561321728975434,6.194996923933814
square,-1.2445316908045323,4.63713214303645
square,0.6799706660246079,-5.7970800437103565
square,-0.5091194888824173,-6.792137611331465
square,1.1172080509823203,4.563558424671414
square,-1.2656418983869158,4.28129161186825
square,0.7834554289823709,5.850358549871137
square,-1.1166617400282208,4.583273022993428
square,-1.000755970923154,4.532812169894418
square,-0.7668127910740392,6.217786701188222
square,-0.7924388220211818,5.873101317253316
square,0.9491943953283404,5.211047066833515
square,-0.9772212347666146,4.883055441994519
square,0.5522562160319783,-6.088288346039368
square,0.8132293460804619,5.504953877798529
square,-0.635893243604507,6.5058040106978705
square,-0.9531915340595589,5.2325504400172544
square,0.6516861746666949,6.140268250667378
square,-0.8429710346093505,5.18043149664394
square,0.45919917127308435,-6.037049046624285
square,-0.8178402576729977,5.527254827924725
square,-0.5091194888824048,6.792137611331473
square,-0.4134607443480901,-6.739914624328291
square,-0.5357023690205001,6.4524466118622605
square,-0.6882163002455718,5.820392462102456
square,0.523442356462395,6.428873094655457
square,0.6799706658563979,5.797080043622311
square,0.5832303570863506,5.74543498627285
square,-0.2942302326905363,-7.0257463866751255
square,0.5522562121997585,6.088288345638827
square,-0.41346074435298674,6.739914624329664
square,0.30798724514749515,-6.664999515478423
square,-0.3215039622052824,-6.689150342473497
square,0.2751486601188905,-7.000727858964104
square,-0.5623464824931176,6.11148391804869
square,0.3989600102490895,6.715657720078835
square,0.45919917132244004,6.037049046583318
square,-0.4675527535103972,6.061312504688058
square,-0.2942302326979214,7.025746386649441
square,-0.4404283019454679,6.401194471548892
square,0.42760001967967354,6.377241650930185
square,0.27514866102719165,7.000727858776807
square,0.30798724424194207,6.664999515545686
square,-0.20455129959469692,-6.974285797362103
square,0.19157420886824508,-6.946775697478567
square,0.14729503024907364,-7.106519970337072
square,-0.11126548934089096,-7.101725296662351
square,-0.11117270008322806,-7.101773834247938
square,-0.32150396220534616,6.6891503424735035
square,-0.20455129959512827,6.974285797361947
square,0.14729503174111566,7.1065199704301385
square,0.14676955015723084,7.106411625218814
square,0.13743823940467453,-6.987935355722655
square,0.19157420901652203,6.946775697591099
square,-0.11126548984382262,7.10172529768334
square,-0.11117269939219977,7.10177383352714
square,-0.12686412979041792,-6.922433218476051
square,0.13710879958418606,-6.994071973393879
square,0.04805274678049578,-7.185201128820101
square,-0.003586881625345482,-7.189109520914269
square,-0.005555441718550033,-7.193127494235462
square,-0.09688722054326153,-6.998357173806489
square,-0.014252457084959147,-7.047533696167449
square,-0.015100880735113073,-7.046863279215127
square,0.042421282311202804,-7.058011022614966
square,0.042869083079220695,-7.057726687248575
square,-0.12686412984450215,6.922433218957205
square,0.13743824045694605,6.987935356245727
square,0.13710879957343244,6.994071973420256
square,0.046489461536561416,7.186088004044332
square,0.04805274652458362,7.185201128739046
square,-0.005555442096583718,7.193127494290411
square,-0.09688722045775121,6.998357174022112
square,-0.1021533793395475,6.993835294598939
square,0.042421284868733165,7.058011022684972
square,0.04286907991287466,7.057726687082201
square,-0.015100882334712866,7.046863279224082
square,-0.01425245513710387,7.047533694404199
square,-1.6350898780480252,2.939796021899937
square,-1.8524032500209415,-2.2591120588386486
square,1.4201564825239958,1.0598628770647875
square,1.3974401364367381,1.7693296089337354
square,1.6412702685256764,2.9266420996132183
square,-1.442530562130093,3.617208185930003
square,-1.6600975973567296,-2.2061113299228197
square,-1.6483306738610233,-2.573174255546639
square,-1.635089878047983,-2.93979602189987
square,1.4485965552795692,-3.6001753415687827
square,1.265976243941015,-4.261950630557755
square,-1.265641898387013,-4.281291611868411
square,-1.0939745752286754,4.935778643379333
square,1.1172080024932445,-4.563558385361174
square,-1.1386817921746635,-4.230037463482973
square,-1.1166617400282481,-4.583273022993357
square,-1.0007559709231197,-4.532812169894424
square,0.9749256683703376,-4.861362373706859
square,-0.8178402576730612,-5.527254827924818
square,-0.6882163002455182,-5.820392462102425
square,-0.5890140475365174,5.769430089399994
square,0.7102712154950217,-5.452958450062924
square,-0.7142166011579646,-5.476050973993935
square,-0.5623464824930939,-6.1114839180487515
square,-0.589014047536243,-5.769430089399522
square,0.5832303539668297,-5.745434985787231
square,-0.4947987311700777,5.720455122990826
square,-0.3489369802883357,6.351266495725069
square,0.10776910234114273,6.909646079036184
square,0.14482807671798212,6.863431859499466
square,0.14485459566440725,6.8637925418103185
square,-0.4675527535090576,-6.061312504689779
square,-0.44042830194546934,-6.401194471548983
square,0.3699238421854248,5.9873145874893545
square,0.3365155601320565,6.3272886284479295
square,-0.23249297163835478,6.639929203838321
square,-0.10503725953107991,6.869439860311832
square,-0.10867591892718872,6.86804327206624
square,0.42760001963657546,-6.377241650947897
square,-0.10215337933798968,-6.993835294598819
square,-0.34893698029901155,-6.351266495731109
square,0.10776910387648607,-6.909646078046659
square,0.14485459601652514,-6.863792543703599
square,0.14482807649044235,-6.863431857751537
square,0.2195172929440281,6.615658006287699
square,0.1482484300543175,6.7384170885249715
square,0.14783958984687087,6.738352976519081
square,-0.04406501198009139,6.8767821150060175
square,0.011278973866298055,6.960312824723636
square,0.010263662425898528,6.9664533032765155
square,0.03601006974767929,6.961517156949037
square,0.031788647006792674,6.9604485527763815
square,0.024183052198718528,6.979286503509413
square,0.024187721842247083,6.9793017684950795
square,0.36992384296781333,-5.987314587632486
square,0.33651555927551474,-6.327288628465688
square,-0.23249297167659308,-6.639929203779644
square,0.011278973643175897,-6.96031282445691
square,-0.10503725924789924,-6.869439860347484
square,-0.10867591892478679,-6.868043272071777
square,-0.26091848151598795,6.303036176824961
square,-0.1052572828594147,6.732977551366435
square,-0.007287459337710107,6.8449720513217125
square,0.03683416111655467,6.866581600327555
square,0.02350593254894902,6.879326094062335
square,0.028059714739867386,6.874555047903969
square,0.024451384510147417,6.920807506727542
square,0.02447685574322755,6.920796247270261
square,-0.3765851267208466,-6.012363353622626
square,0.010263662396367185,-6.966453303282111
square,0.02418772185005672,-6.979301768506712
square,0.02418305219755328,-6.979286503517895
square,0.03178864701273983,-6.960448552753534
square,0.03601006974299309,-6.9615171569110625
square,-0.044065011971435225,-6.876782114830889
square,0.24898447417171954,6.275489135358343
square,-0.10549624813057089,6.732800114701627
square,0.05177223435097175,6.816567339664662
square,0.051279052243255914,6.817679926082087
square,0.0011221186399481633,6.822613368591061
square,-0.002940996011494807,6.821658137259628
square,-0.1488622661337892,6.585063134284886
square,0.13379580612064168,6.6226824610194885
square,0.14271247599537384,6.623466302450705
square,0.219517292852262,-6.615658006344816
square,0.1482484294233323,-6.738417089552769
square,0.14783959122691837,-6.738352976417053
square,-0.105257282933172,-6.732977551868283
square,-0.10549624790322489,-6.732800114565678
square,0.024451384519913803,-6.920807506737636
square,0.024476855745303925,-6.920796247275904
square,-0.007287457749492444,-6.844972053883367
square,0.03683415983120023,-6.866581600832741
square,0.02350593251751665,-6.879326094038263
square,0.028059715001010108,-6.874555047527887
square,0.051772234037787766,-6.816567339933834
square,0.051279052271816596,-6.817679925496969
square,0.0011221164187908675,-6.822613367631986
square,-0.0029409959964960116,-6.8216581367492894
square,-0.17379597064152946,6.253902622191063
square,0.17316656258612195,6.224758951732667
square,-0.26091848151614183,-6.303036176824996
square,-0.14886226613075687,-6.585063134280164
square,0.14562777037512692,6.134691331300476
square,0.14571258263385187,6.135413363300658
square,0.14350339673362753,6.57254251005855
square,-0.09247538520946963,6.624353931461742
square,-0.09794511802922133,6.632013220277323
square,0.043068574418893134,6.689736784815698
square,0.042018105893084724,6.690449860490657
square,0.1444943748902834,6.4972466603657155
square,0.14473248095545674,6.497846104141404
square,0.24898447418334652,-6.275489135479591
square,-0.09247538528428863,-6.624353931656372
square,0.1427124759894188,-6.6234663024901455
square,0.1337958066589364,-6.622682461055803
square,0.14350339679755839,-6.572542511125049
square,-0.09665894167675462,6.1387234606818115
square,-0.10286769177575938,6.503633949070009
square,-0.009491477243151476,6.67587666306706
square,-0.009687974763240006,6.674605401569208
square,-0.10133290610577768,6.205270792398096
square,0.14800530326139294,6.372611669714641
square,0.1476701580228677,6.373063761223617
square,0.13752725315686878,6.264676784592822
square,-0.17379597049384057,-6.25390262232812
square,-0.09794511803222891,-6.632013220278222
square,0.17316656163911764,-6.224758949855198
square,0.04306857528014765,-6.6897367851797025
square,0.04201810441834869,-6.690449860278183
square,-0.009491478765399852,-6.6758766630643605
square,-0.00968797268906473,-6.674605399617424
square,0.14473248035970654,-6.497846104746485
square,0.1444943751008116,-6.49724665971826
square,0.14085508578039718,6.256061027594538
square,-0.09415222107860491,6.261282619372601
square,-0.09920233769978823,6.3681047285262835
square,-0.09932472084049965,6.367813044280861
square,-0.10128854063665231,6.501114453143034
square,-0.06654827449701374,6.544748736903295
square,-0.012980848479801122,6.160813521828617
square,0.09482888068520746,6.1896478593558015
square,-0.08530439622586541,6.267354296612946
square,0.03582478488968294,6.1624814271230255
square,0.02910765039108374,6.162558145636004
square,0.14562777092713428,-6.134691330672216
square,0.1457125823161001,-6.135413364283043
square,0.14767015784862755,-6.373063760715921
square,0.14800530267511372,-6.372611669135414
square,-0.10286769195698942,-6.503633948810109
square,-0.06654827469016211,-6.544748738441149
square,-0.1012885406291437,-6.501114453140789
square,-0.09665894156161202,-6.138723460926979
square,0.007327246706316595,-6.09487820239365
square,0.006456926175680651,-6.099969539586908
square,0.13752725321420464,-6.264676784578216
square,-0.09932472052659566,-6.3678130440730065
square,-0.09920233811069659,-6.368104728291916
square,0.140855085880525,-6.25606102754493
square,0.05606199761135117,6.449394479208293
square,0.05455293899188405,6.4500760822008845
square,-0.09518954350024779,-6.140204939016272
square,-0.1013329061271916,-6.20527079236568
square,-0.09415222088102594,-6.261282619027385
square,0.056233052038968404,6.5262177394615755
square,0.04206931470727842,6.324354314895527
square,0.04002717526550231,6.325141582969493
square,-0.011386556415236612,6.485981818129807
square,0.027342973062441756,6.61735794523807
square,0.009914875745710792,6.475795969000518
square,0.001530620816951668,6.459055010619917
square,0.003114960743397772,6.4562172468652435
square,0.010066709428921742,6.595629510637589
square,0.03706773184452976,6.594304929160743
square,0.03607271686306242,6.599392441348738
square,0.016873700647464036,6.598723350749065
square,-0.0023516809489893403,6.307267917161241
square,-0.0022922808182134586,6.305007200095298
square,0.022843708496211992,6.5167635345644115
square,0.09482888147391254,-6.189647860194161
square,-0.0853043962291899,-6.26735429661677
square,0.010066709902454967,-6.595629511050792
square,-0.012980848404444119,-6.160813519122978
square,0.05623305207171318,-6.5262177403131245
square,-0.011386557212549548,-6.4859818190026175
square,0.009914876348757106,-6.475795961033276
square,0.05606199828856783,-6.449394479209447
square,0.05455293891485649,-6.450076082250968
square,0.0015306226683629868,-6.4590550170851575
square,0.003114958902819995,-6.456217245358465
