geometry,linear_size,site_count,delta,mean_absolute_energy_shift,response_per_delta,realizations,seed
critical_rhombus,43,925,0.14,2.4677536996441622,17.626812140315444,100,240703297
critical_rhombus,43,925,0.15000000000000002,2.6440218210473168,17.626812140315444,100,240703297
critical_rhombus,43,925,0.16,2.8202899424504713,17.626812140315444,100,240703297
critical_rhombus,43,925,0.17,2.9965580638536258,17.626812140315444,100,240703297
critical_rhombus,43,925,0.18000000000000002,3.1728261852567803,17.626812140315444,100,240703297
critical_rhombus,43,925,0.19,3.3490943066599344,17.626812140315444,100,240703297
critical_rhombus,43,925,0.2,3.525362428063089,17.626812140315444,100,240703297
critical_rhombus,57,1625,0.01,3.561735768536792,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.02,7.123471537073584,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.03,10.685207305610376,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.04,14.246943074147168,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.05,17.80867884268396,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.060000000000000005,21.370414611220752,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.06999999999999999,24.93215037975754,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.08,28.493886148294337,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.09,32.05562191683113,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.09999999999999999,35.61735768536792,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.11,39.17909345390471,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.12,42.740829222441505,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.13,46.3025649909783,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.14,49.864300759515096,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.15000000000000002,53.42603652805189,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.16,56.98777229658867,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.17,60.54950806512547,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.18000000000000002,64.11124383366227,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.19,67.67297960219905,356.1735768536792,100,240703298
critical_rhombus,57,1625,0.2,71.23471537073584,356.1735768536792,100,240703298
