basis,region,inverse_length,site_count,mean_absolute_deviation,provenance
rhombus,green,0.011494252873563218,3785,0.0027543963065832693,author_released_ed_recomputed_observable
rhombus,cyan,0.011494252873563218,3785,0.007044630410565144,author_released_ed_recomputed_observable
rhombus,global_coarse,0.011494252873563218,3785,0.006252307089318894,author_released_ed_recomputed_observable
rhombus,red,0.011764705882352941,3613,0.004394363703355648,author_released_ed_recomputed_observable
rhombus,yellow,0.011764705882352941,3613,0.013417653761412136,author_released_ed_recomputed_observable
rhombus,green,0.011764705882352941,3613,0.0025724188418797217,author_released_ed_recomputed_observable
rhombus,cyan,0.011764705882352941,3613,0.007674564084235084,author_released_ed_recomputed_observable
rhombus,global_coarse,0.011764705882352941,3613,0.0057967351868914736,author_released_ed_recomputed_observable
rhombus,red,0.012048192771084338,3445,0.005137723949715504,author_released_ed_recomputed_observable
rhombus,yellow,0.012048192771084338,3445,0.014369653538343699,author_released_ed_recomputed_observable
rhombus,green,0.012048192771084338,3445,0.0023475124710653473,author_released_ed_recomputed_observable
rhombus,cyan,0.012048192771084338,3445,0.008486896142676037,author_released_ed_recomputed_observable
rhombus,global_coarse,0.012048192771084338,3445,0.005435373466491884,author_released_ed_recomputed_observable
rhombus,red,0.012345679012345678,3281,0.0061141337651634585,author_released_ed_recomputed_observable
rhombus,yellow,0.012345679012345678,3281,0.01492369766307651,author_released_ed_recomputed_observable
rhombus,green,0.012345679012345678,3281,0.0023461265394539876,author_released_ed_recomputed_observable
rhombus,cyan,0.012345679012345678,3281,0.009234333633609686,author_released_ed_recomputed_observable
rhombus,global_coarse,0.012345679012345678,3281,0.0051176884823382306,author_released_ed_recomputed_observable
rhombus,red,0.012658227848101266,3121,0.006686139301415787,author_released_ed_recomputed_observable
rhombus,yellow,0.012658227848101266,3121,0.015505293080418345,author_released_ed_recomputed_observable
rhombus,green,0.012658227848101266,3121,0.002257914410472644,author_released_ed_recomputed_observable
rhombus,cyan,0.012658227848101266,3121,0.009830773176120302,author_released_ed_recomputed_observable
rhombus,global_coarse,0.012658227848101266,3121,0.004905182524150934,author_released_ed_recomputed_observable
rhombus,red,0.012987012987012988,2965,0.00713842904235708,author_released_ed_recomputed_observable
rhombus,yellow,0.012987012987012988,2965,0.016018219526316456,author_released_ed_recomputed_observable
rhombus,green,0.012987012987012988,2965,0.002213305045719063,author_released_ed_recomputed_observable
rhombus,cyan,0.012987012987012988,2965,0.010416722152367698,author_released_ed_recomputed_observable
rhombus,global_coarse,0.012987012987012988,2965,0.004698285760092174,author_released_ed_recomputed_observable
rhombus,red,0.013333333333333334,2813,0.007500449904193115,author_released_ed_recomputed_observable
rhombus,yellow,0.013333333333333334,2813,0.016405926864340697,author_released_ed_recomputed_observable
rhombus,green,0.013333333333333334,2813,0.002217584854822132,author_released_ed_recomputed_observable
rhombus,cyan,0.013333333333333334,2813,0.010872774934952447,author_released_ed_recomputed_observable
rhombus,global_coarse,0.013333333333333334,2813,0.004762009583815148,author_released_ed_recomputed_observable
rhombus,red,0.0136986301369863,2665,0.007696225949995869,author_released_ed_recomputed_observable
rhombus,yellow,0.0136986301369863,2665,0.016861175715348342,author_released_ed_recomputed_observable
rhombus,green,0.0136986301369863,2665,0.0022924383265651295,author_released_ed_recomputed_observable
rhombus,cyan,0.0136986301369863,2665,0.011170383025523332,author_released_ed_recomputed_observable
rhombus,global_coarse,0.0136986301369863,2665,0.004739958672384661,author_released_ed_recomputed_observable
rhombus,red,0.014084507042253521,2521,0.007920156292832685,author_released_ed_recomputed_observable
rhombus,yellow,0.014084507042253521,2521,0.01739990072276796,author_released_ed_recomputed_observable
rhombus,green,0.014084507042253521,2521,0.0023108107397546147,author_released_ed_recomputed_observable
rhombus,cyan,0.014084507042253521,2521,0.011559046601460484,author_released_ed_recomputed_observable
rhombus,global_coarse,0.014084507042253521,2521,0.004752643348471977,author_released_ed_recomputed_observable
rhombus,red,0.014492753623188406,2381,0.008150486498242284,author_released_ed_recomputed_observable
rhombus,yellow,0.014492753623188406,2381,0.017878286105584923,author_released_ed_recomputed_observable
rhombus,green,0.014492753623188406,2381,0.002402110269196039,author_released_ed_recomputed_observable
rhombus,cyan,0.014492753623188406,2381,0.011855454931078173,author_released_ed_recomputed_observable
rhombus,global_coarse,0.014492753623188406,2381,0.004723131331574634,author_released_ed_recomputed_observable
rhombus,red,0.014925373134328358,2245,0.008400110301172294,author_released_ed_recomputed_observable
rhombus,yellow,0.014925373134328358,2245,0.018424022482841935,author_released_ed_recomputed_observable
rhombus,green,0.014925373134328358,2245,0.0024625837368776973,author_released_ed_recomputed_observable
rhombus,cyan,0.014925373134328358,2245,0.012253930399850772,author_released_ed_recomputed_observable
rhombus,global_coarse,0.014925373134328358,2245,0.004822658258235594,author_released_ed_recomputed_observable
rhombus,red,0.015384615384615385,2113,0.008662375932537335,author_released_ed_recomputed_observable
rhombus,yellow,0.015384615384615385,2113,0.01898040164094824,author_released_ed_recomputed_observable
rhombus,green,0.015384615384615385,2113,0.002500277023628328,author_released_ed_recomputed_observable
rhombus,cyan,0.015384615384615385,2113,0.012633558259078963,author_released_ed_recomputed_observable
rhombus,global_coarse,0.015384615384615385,2113,0.005134556236513925,author_released_ed_recomputed_observable
rhombus,red,0.015873015873015872,1985,0.008941836853834845,author_released_ed_recomputed_observable
rhombus,yellow,0.015873015873015872,1985,0.019585187991408924,author_released_ed_recomputed_observable
rhombus,green,0.015873015873015872,1985,0.002606834534578736,author_released_ed_recomputed_observable
rhombus,cyan,0.015873015873015872,1985,0.01301652492322886,author_released_ed_recomputed_observable
rhombus,global_coarse,0.015873015873015872,1985,0.005316405149981613,author_released_ed_recomputed_observable
rhombus,red,0.01639344262295082,1861,0.009239848479486695,author_released_ed_recomputed_observable
rhombus,yellow,0.01639344262295082,1861,0.02028490217284364,author_released_ed_recomputed_observable
rhombus,green,0.01639344262295082,1861,0.0027211678787449514,author_released_ed_recomputed_observable
rhombus,cyan,0.01639344262295082,1861,0.013398768645813913,author_released_ed_recomputed_observable
rhombus,global_coarse,0.01639344262295082,1861,0.0055601983804997555,author_released_ed_recomputed_observable
rhombus,red,0.01694915254237288,1741,0.009558030348572515,author_released_ed_recomputed_observable
rhombus,yellow,0.01694915254237288,1741,0.020898073031209958,author_released_ed_recomputed_observable
rhombus,green,0.01694915254237288,1741,0.002759537089450389,author_released_ed_recomputed_observable
rhombus,cyan,0.01694915254237288,1741,0.013973044644270976,author_released_ed_recomputed_observable
rhombus,global_coarse,0.01694915254237288,1741,0.005795070952780102,author_released_ed_recomputed_observable
rhombus,red,0.017543859649122806,1625,0.009898455258261666,author_released_ed_recomputed_observable
rhombus,yellow,0.017543859649122806,1625,0.02164794654594989,author_released_ed_recomputed_observable
rhombus,green,0.017543859649122806,1625,0.002919520891168283,author_released_ed_recomputed_observable
rhombus,cyan,0.017543859649122806,1625,0.014334232244066915,author_released_ed_recomputed_observable
rhombus,global_coarse,0.017543859649122806,1625,0.006037880708101325,author_released_ed_recomputed_observable
rhombus,red,0.01818181818181818,1513,0.010263685094425226,author_released_ed_recomputed_observable
rhombus,yellow,0.01818181818181818,1513,0.022503926843871744,author_released_ed_recomputed_observable
rhombus,green,0.01818181818181818,1513,0.0029657708360336927,author_released_ed_recomputed_observable
rhombus,cyan,0.01818181818181818,1513,0.014927232943939973,author_released_ed_recomputed_observable
rhombus,global_coarse,0.01818181818181818,1513,0.0064045676854792835,author_released_ed_recomputed_observable
rhombus,red,0.018867924528301886,1405,0.010656503651131483,author_released_ed_recomputed_observable
rhombus,yellow,0.018867924528301886,1405,0.023286635310227326,author_released_ed_recomputed_observable
rhombus,green,0.018867924528301886,1405,0.003173132882246693,author_released_ed_recomputed_observable
rhombus,cyan,0.018867924528301886,1405,0.015455967390388828,author_released_ed_recomputed_observable
rhombus,global_coarse,0.018867924528301886,1405,0.0064493683819493225,author_released_ed_recomputed_observable
rhombus,red,0.0196078431372549,1301,0.011080198283868059,author_released_ed_recomputed_observable
rhombus,yellow,0.0196078431372549,1301,0.024282124183631664,author_released_ed_recomputed_observable
rhombus,green,0.0196078431372549,1301,0.0032284564937526757,author_released_ed_recomputed_observable
rhombus,cyan,0.0196078431372549,1301,0.016100637106644035,author_released_ed_recomputed_observable
rhombus,global_coarse,0.0196078431372549,1301,0.0068137811439746695,author_released_ed_recomputed_observable
rhombus,red,0.02040816326530612,1201,0.011538469170346942,author_released_ed_recomputed_observable
rhombus,yellow,0.02040816326530612,1201,0.025270956721537494,author_released_ed_recomputed_observable
rhombus,green,0.02040816326530612,1201,0.0034030891335557556,author_released_ed_recomputed_observable
rhombus,cyan,0.02040816326530612,1201,0.01667404915267359,author_released_ed_recomputed_observable
rhombus,global_coarse,0.02040816326530612,1201,0.007160640027232544,author_released_ed_recomputed_observable
rhombus,red,0.02127659574468085,1105,0.012035864151508658,author_released_ed_recomputed_observable
rhombus,yellow,0.02127659574468085,1105,0.026377655792336415,author_released_ed_recomputed_observable
rhombus,green,0.02127659574468085,1105,0.0035123698547690203,author_released_ed_recomputed_observable
rhombus,cyan,0.02127659574468085,1105,0.017542396578962633,author_released_ed_recomputed_observable
rhombus,global_coarse,0.02127659574468085,1105,0.007378781147097929,author_released_ed_recomputed_observable
rhombus,red,0.022222222222222223,1013,0.012577420697832149,author_released_ed_recomputed_observable
rhombus,yellow,0.022222222222222223,1013,0.027630687417849773,author_released_ed_recomputed_observable
rhombus,green,0.022222222222222223,1013,0.003753628539228521,author_released_ed_recomputed_observable
rhombus,cyan,0.022222222222222223,1013,0.018231690889931658,author_released_ed_recomputed_observable
rhombus,global_coarse,0.022222222222222223,1013,0.007818545340691426,author_released_ed_recomputed_observable
rhombus,red,0.023255813953488372,925,0.013169554432626079,author_released_ed_recomputed_observable
rhombus,yellow,0.023255813953488372,925,0.02884543467222576,author_released_ed_recomputed_observable
rhombus,green,0.023255813953488372,925,0.003810374168907484,author_released_ed_recomputed_observable
rhombus,cyan,0.023255813953488372,925,0.01912977288633876,author_released_ed_recomputed_observable
rhombus,global_coarse,0.023255813953488372,925,0.008135155459198575,author_released_ed_recomputed_observable
rhombus,red,0.024390243902439025,841,0.013819341909510344,author_released_ed_recomputed_observable
rhombus,yellow,0.024390243902439025,841,0.03035311646663039,author_released_ed_recomputed_observable
rhombus,green,0.024390243902439025,841,0.0040640598503412905,author_released_ed_recomputed_observable
rhombus,cyan,0.024390243902439025,841,0.01990524697027545,author_released_ed_recomputed_observable
rhombus,global_coarse,0.024390243902439025,841,0.008518788006301563,author_released_ed_recomputed_observable
rhombus,red,0.02564102564102564,761,0.014536079546067924,author_released_ed_recomputed_observable
rhombus,yellow,0.02564102564102564,761,0.03185197582961713,author_released_ed_recomputed_observable
rhombus,green,0.02564102564102564,761,0.004272788857556231,author_released_ed_recomputed_observable
rhombus,cyan,0.02564102564102564,761,0.021106077715712185,author_released_ed_recomputed_observable
rhombus,global_coarse,0.02564102564102564,761,0.008898360742666199,author_released_ed_recomputed_observable
rhombus,red,0.02702702702702703,685,0.015330105951707992,author_released_ed_recomputed_observable
rhombus,yellow,0.02702702702702703,685,0.03350868412270887,author_released_ed_recomputed_observable
rhombus,green,0.02702702702702703,685,0.004532716677290931,author_released_ed_recomputed_observable
rhombus,cyan,0.02702702702702703,685,0.021987900780037404,author_released_ed_recomputed_observable
rhombus,global_coarse,0.02702702702702703,685,0.009358002678197107,author_released_ed_recomputed_observable
rhombus,red,0.02857142857142857,613,0.01621532041293841,author_released_ed_recomputed_observable
rhombus,yellow,0.02857142857142857,613,0.03549081511621078,author_released_ed_recomputed_observable
rhombus,green,0.02857142857142857,613,0.004800885980303749,author_released_ed_recomputed_observable
rhombus,cyan,0.02857142857142857,613,0.023588674355116426,author_released_ed_recomputed_observable
rhombus,global_coarse,0.02857142857142857,613,0.010250142530239549,author_released_ed_recomputed_observable
rhombus,red,0.030303030303030304,545,0.017207468349717557,author_released_ed_recomputed_observable
rhombus,yellow,0.030303030303030304,545,0.03763661224079471,author_released_ed_recomputed_observable
rhombus,green,0.030303030303030304,545,0.0050854150764217095,author_released_ed_recomputed_observable
rhombus,cyan,0.030303030303030304,545,0.024527930022724177,author_released_ed_recomputed_observable
rhombus,global_coarse,0.030303030303030304,545,0.01050400752930305,author_released_ed_recomputed_observable
rhombus,red,0.03225806451612903,481,0.018328486831290323,author_released_ed_recomputed_observable
rhombus,yellow,0.03225806451612903,481,0.04000607893959524,author_released_ed_recomputed_observable
rhombus,green,0.03225806451612903,481,0.0055103858490657106,author_released_ed_recomputed_observable
rhombus,cyan,0.03225806451612903,481,0.026655521377386752,author_released_ed_recomputed_observable
rhombus,global_coarse,0.03225806451612903,481,0.01102310375676268,author_released_ed_recomputed_observable
rhombus,red,0.034482758620689655,421,0.01960280956218129,author_released_ed_recomputed_observable
rhombus,yellow,0.034482758620689655,421,0.042834963793736865,author_released_ed_recomputed_observable
rhombus,green,0.034482758620689655,421,0.005698041197003501,author_released_ed_recomputed_observable
rhombus,cyan,0.034482758620689655,421,0.027826961679933076,author_released_ed_recomputed_observable
rhombus,global_coarse,0.034482758620689655,421,0.01231967935461087,author_released_ed_recomputed_observable
rhombus,red,0.037037037037037035,365,0.02106925313121356,author_released_ed_recomputed_observable
rhombus,yellow,0.037037037037037035,365,0.04587136693106751,author_released_ed_recomputed_observable
rhombus,green,0.037037037037037035,365,0.006325770751664073,author_released_ed_recomputed_observable
rhombus,cyan,0.037037037037037035,365,0.030592386044192968,author_released_ed_recomputed_observable
rhombus,global_coarse,0.037037037037037035,365,0.012680468951056336,author_released_ed_recomputed_observable
rhombus,red,0.04,313,0.022762502796624444,author_released_ed_recomputed_observable
rhombus,yellow,0.04,313,0.049739961669828005,author_released_ed_recomputed_observable
rhombus,green,0.04,313,0.006970104159985831,author_released_ed_recomputed_observable
rhombus,cyan,0.04,313,0.03206299669440788,author_released_ed_recomputed_observable
rhombus,global_coarse,0.04,313,0.014189897398524623,author_released_ed_recomputed_observable
rhombus,red,0.043478260869565216,265,0.0247690909211783,author_released_ed_recomputed_observable
rhombus,yellow,0.043478260869565216,265,0.05409647756071339,author_released_ed_recomputed_observable
rhombus,green,0.043478260869565216,265,0.007326040477961275,author_released_ed_recomputed_observable
rhombus,cyan,0.043478260869565216,265,0.036089519908896264,author_released_ed_recomputed_observable
rhombus,global_coarse,0.043478260869565216,265,0.014963819995296132,author_released_ed_recomputed_observable
rhombus,red,0.047619047619047616,221,0.027114611271128047,author_released_ed_recomputed_observable
rhombus,yellow,0.047619047619047616,221,0.059227948156177615,author_released_ed_recomputed_observable
rhombus,green,0.047619047619047616,221,0.008296103760110191,author_released_ed_recomputed_observable
rhombus,cyan,0.047619047619047616,221,0.03791023682649138,author_released_ed_recomputed_observable
rhombus,global_coarse,0.047619047619047616,221,0.016741447582909685,author_released_ed_recomputed_observable
