target_id,condition,time,observable,value,seed,gamma_lead,gamma_rec,parameter_match,artifact_stage
T009,without_rescue,55.0,bright,0.13748991735424915,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,55.2,bright,0.13734439878059068,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,55.400000000000006,bright,0.13723457300769035,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,55.6,bright,0.13717021810745517,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,55.800000000000004,bright,0.13699928798855524,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,56.0,bright,0.13674274407948783,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,56.2,bright,0.1366084209383902,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,56.400000000000006,bright,0.13663159484801007,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,56.6,bright,0.13661251930889023,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,56.800000000000004,bright,0.13646355500413104,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,57.0,bright,0.13632625443622604,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,57.2,bright,0.1362923787103948,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,57.400000000000006,bright,0.13629936763162906,0,0.05,0.0,paper_subset,exploratory
T009,without_rescue,57.6,bright,0.13634873423871013,0,0.05,0.0,paper_subset,exploratory
